,The Democrat,Stormy Sanz,Beast Mode,Lesya,Just Tiger,Sharmey,Kenya Nz,No Nukes Skipper Nz,Kivik,We Salute You,Beam Me Up Chopper
87,"[datetime.datetime(2022, 11, 27, 20, 34, 28, 257505), 26.0, 38.0]","[datetime.datetime(2022, 11, 27, 20, 34, 28, 257505), 3.3, 4.5]","[datetime.datetime(2022, 11, 27, 20, 34, 28, 257505), 7.0, 7.8]","[datetime.datetime(2022, 11, 27, 20, 34, 28, 257505), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 28, 257505), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 28, 257505), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 28, 257505), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 28, 257505), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 28, 257505), 21.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 28, 257505), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 28, 257505), 8.5, 9.8]"
88,"[datetime.datetime(2022, 11, 27, 20, 34, 29, 533502), 26.0, 38.0]","[datetime.datetime(2022, 11, 27, 20, 34, 29, 533502), 3.3, 4.5]","[datetime.datetime(2022, 11, 27, 20, 34, 29, 533502), 7.0, 7.8]","[datetime.datetime(2022, 11, 27, 20, 34, 29, 533502), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 29, 533502), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 29, 533502), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 29, 533502), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 29, 533502), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 29, 533502), 21.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 29, 533502), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 29, 533502), 8.5, 9.8]"
89,"[datetime.datetime(2022, 11, 27, 20, 34, 30, 779641), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 30, 779641), 3.3, 4.5]","[datetime.datetime(2022, 11, 27, 20, 34, 30, 779641), 7.0, 7.8]","[datetime.datetime(2022, 11, 27, 20, 34, 30, 779641), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 30, 779641), 5.0, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 30, 779641), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 30, 779641), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 30, 779641), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 30, 779641), 21.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 30, 779641), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 30, 779641), 8.5, 9.8]"
90,"[datetime.datetime(2022, 11, 27, 20, 34, 32, 63828), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 32, 63828), 3.3, 4.5]","[datetime.datetime(2022, 11, 27, 20, 34, 32, 63828), 7.0, 7.8]","[datetime.datetime(2022, 11, 27, 20, 34, 32, 63828), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 32, 63828), 5.5, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 32, 63828), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 32, 63828), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 32, 63828), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 32, 63828), 21.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 32, 63828), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 32, 63828), 7.5, 9.8]"
91,"[datetime.datetime(2022, 11, 27, 20, 34, 33, 347832), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 33, 347832), 3.3, 4.6]","[datetime.datetime(2022, 11, 27, 20, 34, 33, 347832), 7.0, 7.8]","[datetime.datetime(2022, 11, 27, 20, 34, 33, 347832), 9.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 33, 347832), 5.5, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 33, 347832), 8.0, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 33, 347832), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 33, 347832), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 33, 347832), 21.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 33, 347832), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 33, 347832), 7.5, 9.8]"
92,"[datetime.datetime(2022, 11, 27, 20, 34, 34, 632771), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 34, 632771), 3.4, 4.7]","[datetime.datetime(2022, 11, 27, 20, 34, 34, 632771), 6.5, 7.8]","[datetime.datetime(2022, 11, 27, 20, 34, 34, 632771), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 34, 632771), 5.5, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 34, 632771), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 34, 632771), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 34, 632771), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 34, 632771), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 34, 632771), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 34, 34, 632771), 7.5, 9.8]"
93,"[datetime.datetime(2022, 11, 27, 20, 34, 35, 904525), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 35, 904525), 3.4, 4.7]","[datetime.datetime(2022, 11, 27, 20, 34, 35, 904525), 6.5, 7.8]","[datetime.datetime(2022, 11, 27, 20, 34, 35, 904525), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 35, 904525), 5.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 35, 904525), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 35, 904525), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 35, 904525), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 35, 904525), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 35, 904525), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 34, 35, 904525), 7.5, 9.8]"
94,"[datetime.datetime(2022, 11, 27, 20, 34, 37, 158095), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 37, 158095), 3.4, 4.7]","[datetime.datetime(2022, 11, 27, 20, 34, 37, 158095), 6.5, 7.8]","[datetime.datetime(2022, 11, 27, 20, 34, 37, 158095), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 37, 158095), 5.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 37, 158095), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 37, 158095), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 37, 158095), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 37, 158095), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 37, 158095), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 37, 158095), 7.5, 9.8]"
95,"[datetime.datetime(2022, 11, 27, 20, 34, 38, 435637), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 38, 435637), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 38, 435637), 6.5, 7.6]","[datetime.datetime(2022, 11, 27, 20, 34, 38, 435637), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 38, 435637), 5.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 38, 435637), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 38, 435637), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 38, 435637), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 38, 435637), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 38, 435637), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 38, 435637), 7.5, 9.8]"
96,"[datetime.datetime(2022, 11, 27, 20, 34, 39, 692337), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 39, 692337), 3.4, 4.9]","[datetime.datetime(2022, 11, 27, 20, 34, 39, 692337), 6.5, 7.6]","[datetime.datetime(2022, 11, 27, 20, 34, 39, 692337), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 39, 692337), 5.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 39, 692337), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 39, 692337), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 39, 692337), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 39, 692337), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 39, 692337), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 39, 692337), 7.5, 9.8]"
97,"[datetime.datetime(2022, 11, 27, 20, 34, 40, 972376), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 40, 972376), 3.4, 4.9]","[datetime.datetime(2022, 11, 27, 20, 34, 40, 972376), 6.5, 7.6]","[datetime.datetime(2022, 11, 27, 20, 34, 40, 972376), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 40, 972376), 5.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 40, 972376), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 40, 972376), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 40, 972376), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 40, 972376), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 40, 972376), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 40, 972376), 7.5, 9.8]"
98,"[datetime.datetime(2022, 11, 27, 20, 34, 42, 236856), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 42, 236856), 3.4, 4.9]","[datetime.datetime(2022, 11, 27, 20, 34, 42, 236856), 6.5, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 42, 236856), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 42, 236856), 5.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 42, 236856), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 42, 236856), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 42, 236856), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 42, 236856), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 42, 236856), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 42, 236856), 7.5, 9.8]"
99,"[datetime.datetime(2022, 11, 27, 20, 34, 43, 487247), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 43, 487247), 3.4, 4.9]","[datetime.datetime(2022, 11, 27, 20, 34, 43, 487247), 6.5, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 43, 487247), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 43, 487247), 5.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 43, 487247), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 43, 487247), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 43, 487247), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 43, 487247), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 43, 487247), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 43, 487247), 7.5, 9.8]"
100,"[datetime.datetime(2022, 11, 27, 20, 34, 44, 763746), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 44, 763746), 3.4, 4.9]","[datetime.datetime(2022, 11, 27, 20, 34, 44, 763746), 6.5, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 44, 763746), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 44, 763746), 5.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 44, 763746), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 44, 763746), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 44, 763746), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 44, 763746), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 44, 763746), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 44, 763746), 7.5, 9.8]"
101,"[datetime.datetime(2022, 11, 27, 20, 34, 46, 18425), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 46, 18425), 3.4, 4.9]","[datetime.datetime(2022, 11, 27, 20, 34, 46, 18425), 6.5, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 46, 18425), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 46, 18425), 5.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 46, 18425), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 46, 18425), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 46, 18425), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 46, 18425), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 46, 18425), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 46, 18425), 7.5, 9.8]"
102,"[datetime.datetime(2022, 11, 27, 20, 34, 47, 256545), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 47, 256545), 3.4, 4.9]","[datetime.datetime(2022, 11, 27, 20, 34, 47, 256545), 6.5, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 47, 256545), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 47, 256545), 5.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 47, 256545), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 47, 256545), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 47, 256545), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 47, 256545), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 47, 256545), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 47, 256545), 7.5, 9.8]"
103,"[datetime.datetime(2022, 11, 27, 20, 34, 48, 525735), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 48, 525735), 3.4, 4.9]","[datetime.datetime(2022, 11, 27, 20, 34, 48, 525735), 6.5, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 48, 525735), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 48, 525735), 5.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 48, 525735), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 48, 525735), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 48, 525735), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 48, 525735), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 48, 525735), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 48, 525735), 7.5, 9.8]"
104,"[datetime.datetime(2022, 11, 27, 20, 34, 49, 793588), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 49, 793588), 3.4, 4.9]","[datetime.datetime(2022, 11, 27, 20, 34, 49, 793588), 6.5, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 49, 793588), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 49, 793588), 5.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 49, 793588), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 49, 793588), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 49, 793588), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 49, 793588), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 49, 793588), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 49, 793588), 7.5, 9.8]"
105,"[datetime.datetime(2022, 11, 27, 20, 34, 51, 50599), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 51, 50599), 3.4, 4.9]","[datetime.datetime(2022, 11, 27, 20, 34, 51, 50599), 6.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 51, 50599), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 51, 50599), 5.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 51, 50599), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 51, 50599), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 51, 50599), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 51, 50599), 26.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 51, 50599), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 51, 50599), 7.5, 9.8]"
106,"[datetime.datetime(2022, 11, 27, 20, 34, 52, 308757), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 52, 308757), 3.4, 4.9]","[datetime.datetime(2022, 11, 27, 20, 34, 52, 308757), 6.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 52, 308757), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 52, 308757), 5.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 52, 308757), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 52, 308757), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 52, 308757), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 52, 308757), 26.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 52, 308757), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 52, 308757), 7.5, 9.8]"
107,"[datetime.datetime(2022, 11, 27, 20, 34, 53, 557933), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 53, 557933), 3.4, 4.9]","[datetime.datetime(2022, 11, 27, 20, 34, 53, 557933), 6.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 53, 557933), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 53, 557933), 5.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 53, 557933), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 53, 557933), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 53, 557933), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 53, 557933), 26.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 53, 557933), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 53, 557933), 7.5, 9.8]"
108,"[datetime.datetime(2022, 11, 27, 20, 34, 54, 821174), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 54, 821174), 3.4, 4.9]","[datetime.datetime(2022, 11, 27, 20, 34, 54, 821174), 6.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 54, 821174), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 54, 821174), 5.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 54, 821174), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 54, 821174), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 54, 821174), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 54, 821174), 26.0, 32.0]","[datetime.datetime(2022, 11, 27, 20, 34, 54, 821174), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 54, 821174), 7.5, 9.8]"
109,"[datetime.datetime(2022, 11, 27, 20, 34, 56, 130702), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 56, 130702), 3.4, 4.9]","[datetime.datetime(2022, 11, 27, 20, 34, 56, 130702), 6.5, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 56, 130702), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 34, 56, 130702), 5.5, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 56, 130702), 7.5, 9.4]","[datetime.datetime(2022, 11, 27, 20, 34, 56, 130702), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 56, 130702), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 56, 130702), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 56, 130702), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 56, 130702), 7.5, 9.0]"
110,"[datetime.datetime(2022, 11, 27, 20, 34, 57, 408221), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 57, 408221), 3.4, 4.9]","[datetime.datetime(2022, 11, 27, 20, 34, 57, 408221), 6.5, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 57, 408221), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 34, 57, 408221), 5.5, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 57, 409221), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 34, 57, 409221), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 57, 409221), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 57, 409221), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 57, 409221), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 57, 409221), 7.5, 9.0]"
111,"[datetime.datetime(2022, 11, 27, 20, 34, 58, 692231), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 58, 692231), 3.4, 4.7]","[datetime.datetime(2022, 11, 27, 20, 34, 58, 692231), 6.5, 7.2]","[datetime.datetime(2022, 11, 27, 20, 34, 58, 692231), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 34, 58, 692231), 5.5, 7.4]","[datetime.datetime(2022, 11, 27, 20, 34, 58, 692231), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 34, 58, 692231), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 58, 692231), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 58, 692231), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 58, 692231), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 58, 692231), 7.5, 10.0]"
112,"[datetime.datetime(2022, 11, 27, 20, 34, 59, 955478), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 59, 955478), 3.4, 4.7]","[datetime.datetime(2022, 11, 27, 20, 34, 59, 955478), 6.5, 7.0]","[datetime.datetime(2022, 11, 27, 20, 34, 59, 955478), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 34, 59, 955478), 5.5, 7.8]","[datetime.datetime(2022, 11, 27, 20, 34, 59, 955478), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 34, 59, 955478), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 59, 955478), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 34, 59, 955478), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 34, 59, 955478), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 34, 59, 955478), 7.5, 10.0]"
113,"[datetime.datetime(2022, 11, 27, 20, 35, 1, 212363), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 1, 212363), 3.4, 4.7]","[datetime.datetime(2022, 11, 27, 20, 35, 1, 212363), 6.5, 7.0]","[datetime.datetime(2022, 11, 27, 20, 35, 1, 212363), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 1, 212363), 5.5, 7.8]","[datetime.datetime(2022, 11, 27, 20, 35, 1, 212363), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 35, 1, 212363), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 1, 212363), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 1, 212363), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 1, 212363), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 1, 212363), 7.5, 10.0]"
114,"[datetime.datetime(2022, 11, 27, 20, 35, 2, 474130), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 2, 474130), 3.4, 4.7]","[datetime.datetime(2022, 11, 27, 20, 35, 2, 474130), 6.5, 7.0]","[datetime.datetime(2022, 11, 27, 20, 35, 2, 474130), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 2, 474130), 5.5, 7.6]","[datetime.datetime(2022, 11, 27, 20, 35, 2, 474130), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 35, 2, 474130), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 2, 474130), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 2, 474130), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 2, 474130), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 2, 474130), 7.5, 10.0]"
115,"[datetime.datetime(2022, 11, 27, 20, 35, 3, 735291), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 3, 735291), 3.4, 4.7]","[datetime.datetime(2022, 11, 27, 20, 35, 3, 735291), 6.5, 7.0]","[datetime.datetime(2022, 11, 27, 20, 35, 3, 735291), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 3, 735291), 5.5, 7.6]","[datetime.datetime(2022, 11, 27, 20, 35, 3, 735291), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 35, 3, 735291), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 3, 735291), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 3, 735291), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 3, 735291), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 3, 735291), 7.5, 10.0]"
