EVENT_ID,MENU_HINT,EVENT_NAME,EVENT_DT,SELECTION_ID,SELECTION_NAME,WIN_LOSE,BSP,PPWAP,MORNINGWAP,PPMAX,PPMIN,IPMAX,IPMIN,MORNINGTRADEDVOL,PPTRADEDVOL,IPTRADEDVOL
207023252,GB / Haydock 30th Nov,3m1f Hcap Chs,30/11/2022 15:07,11215563,The Two Amigos,0,4.467797047,5.291438289,9.247823775,13,4.6,1000,4.3,2247.88,53159.64,14008.67
207023252,GB / Haydock 30th Nov,3m1f Hcap Chs,30/11/2022 15:07,12677574,Up Helly Aa King,0,8,7.589522777,6.381250682,9,5.9,1000,3,2065.2,18972.04,21430.05
207023231,GB / Haydock 30th Nov,3m Cond Hcap Hrd,30/11/2022 13:05,38872804,Sams The Man,0,14.4260312,11.4247187,13.76083058,18.5,10.5,1000,9.4,610.28,8143.98,6185.94
207023231,GB / Haydock 30th Nov,3m Cond Hcap Hrd,30/11/2022 13:05,41163843,Post Chaise,0,2.46,2.416520684,3.537048832,3.65,2.46,1000,1.55,3455.24,115460.64,59344.98
207023231,GB / Haydock 30th Nov,3m Cond Hcap Hrd,30/11/2022 13:05,27477622,Theme Tune,1,4.6,3.646970705,4.056386174,6.6,3.45,5.2,1.01,7036.74,86000.48,78242.4
207023245,GB / Haydock 30th Nov,1m7f Hrd,30/11/2022 14:37,21734843,Moonlight Spirit,0,23,12.77212578,12.67986974,29,10.5,1000,15,1244.32,16492.4,2884.93
207023258,GB / Haydock 30th Nov,2m3f Hcap Hrd,30/11/2022 15:37,18729082,Thomas Macdonagh,0,25.93682112,20.80722581,29.72361754,84.88,18,1000,22,605.64,9884.52,1362.63
207023258,GB / Haydock 30th Nov,2m3f Hcap Hrd,30/11/2022 15:37,41503347,Ginger Mail,0,10.69059189,8.051262249,9.978730373,12.51,8.2,1000,6.2,1777.74,20167.1,8022.81
207023304,GB / Ludlow 30th Nov,2m NHF,30/11/2022 15:45,43557335,Cumhacht,0,213.6001874,168.1123542,114.2848422,300,50,310,80,38.8,1100.07,255.52
207023304,GB / Ludlow 30th Nov,2m NHF,30/11/2022 15:45,44169446,My Monty,0,130,82.51887826,38.44602223,160,30,1000,65,45.04,1194.26,149.05
207023304,GB / Ludlow 30th Nov,2m NHF,30/11/2022 15:45,50670813,Arctic Saint,0,4.2,4.083183148,8.117089001,6.2,4.2,1000,4.1,651.26,53110.18,9019.23
207023272,GB / Ludlow 30th Nov,2m4f Nov Hcap Chs,30/11/2022 13:15,861683,Fitzroy,0,148.7342221,45.46922861,75.96313156,150,55,1000,80,141.73,5812.65,413.81
207023272,GB / Ludlow 30th Nov,2m4f Nov Hcap Chs,30/11/2022 13:15,42015796,Inflagrante,0,11.28506004,8.280647997,9.718374228,12,8.92,1000,9,525.72,14476.62,4234.41
207023272,GB / Ludlow 30th Nov,2m4f Nov Hcap Chs,30/11/2022 13:15,36204546,On The Platform,0,3.5,3.334248064,4.756124394,6.13,3.45,1000,1.33,4076.46,78552.92,23527.23
207023272,GB / Ludlow 30th Nov,2m4f Nov Hcap Chs,30/11/2022 13:15,38394060,Kingcormac,0,53.177183,23.48512344,26.39674937,60,12.54,1000,12,183.6,4149.58,1948.37
207023297,GB / Ludlow 30th Nov,3m Hcap Hrd,30/11/2022 15:15,34003196,Bright Sunbird,0,32.18284708,30.73452703,21.45466205,42,18.5,1000,32,258.72,3081.88,653.19
207023297,GB / Ludlow 30th Nov,3m Hcap Hrd,30/11/2022 15:15,38209423,Barnard Castle,0,66.95901096,55.94609614,28.70280924,80,21,1000,38,198.04,1850.26,1238.71
207023285,GB / Ludlow 30th Nov,3m1f Hcap Chs,30/11/2022 14:15,12044598,Marettimo,0,25,19.55096788,18.45687117,27,14.5,1000,18.5,441.4,6956.4,2000.62
207023317,GB / Kempton 30th Nov,6f Nursery,30/11/2022 16:45,47063199,Tephi,0,10.86115175,8.294289046,6.052728279,13.5,6.6,970,16,726.38,26824.64,695.18
207023324,GB / Kempton 30th Nov,1m Hcap,30/11/2022 17:15,41503355,Free Step,0,4.1,4.480638295,6.007233462,7.6,4,1000,4.4,355.98,63989.1,3745.48
207023331,GB / Kempton 30th Nov,1m Hcap,30/11/2022 17:50,18960388,Recuerdame,0,11.27466822,10.81674959,10.32532296,13,8,1000,6,342.52,18221.98,3363.16
207023338,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:20,8344850,Adwan,0,7.079243925,5.094508858,5.196044799,6.6,5,940,3.85,1080.96,51609.18,2056.58
207023352,GB / Kempton 30th Nov,1m Hcap,30/11/2022 19:20,19123618,Piece Of History,0,12.16557082,9.383589474,6.747927168,12.5,7,970,6,390.14,18330.5,1450.64
207023352,GB / Kempton 30th Nov,1m Hcap,30/11/2022 19:20,28925619,Arctician,0,8.726586618,13.10006428,19.40107791,25,8.6,970,6,809.32,11410.34,773.33
207023366,GB / Kempton 30th Nov,2m Hcap,30/11/2022 20:20,8338762,Wilderness,0,128.3285939,87.48676162,78.13135088,210,32,1000,110,12.38,3353.58,51.19
207023311,GB / Kempton 30th Nov,1m4f Hcap,30/11/2022 16:15,47029344,Elwing,0,445.548856,245.5197854,102.4040085,680,140,1000,370,2.62,1099.96,22.98
207023345,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:50,50671117,Postmans Park,0,7.4,5.935827445,5.702644484,8.8,5.5,1000,4.1,252.9,39677.92,2169.2
207023345,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:50,50671118,Fly Zone,0,22.45435185,15.97317766,16.59702136,23,17.5,990,26,75.78,7870.2,185.98
207023359,GB / Kempton 30th Nov,1m4f Listed,30/11/2022 19:50,40513945,Dillian,0,39.38804911,30.858082,32.39103353,65,29,980,9.8,170.74,5615.34,601.58
207023373,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 11:25,28642600,Starshiba,0,13.29419175,11.64277014,12.37915482,15,9.4,1000,3.4,1925.76,7060.28,2355.01
207023373,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 11:25,44107661,Close Quarters,0,33.68179527,35.41071146,32.16500855,44,26,1000,21,1012.86,3461.12,386.51
207023373,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 11:25,40132686,Areille,0,326.1676009,233.7402265,150.4448648,290,85,1000,50,108.48,661.9,214.78
207023412,GB / Lingfield 30th Nov,1m2f Hcap,30/11/2022 14:25,35808434,Greatgadian,0,3.752964311,4.600328421,4.465031417,5.9,3.75,1000,2.64,3336.62,85009.78,15126.38
207023406,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 13:55,39641067,Ernies Valentine,0,12.5,8.686347976,8.707922379,12.5,8.6,280,1.03,883.86,21724.2,21477.75
207023386,GB / Lingfield 30th Nov,7f Nursery,30/11/2022 12:25,15843809,Betterment,0,6.297848186,5.565517273,5.502007656,6.4,4.8,1000,7.6,3567.98,50454.72,2383.98
207023386,GB / Lingfield 30th Nov,7f Nursery,30/11/2022 12:25,46561291,Resilient Power,0,12.38720651,13.09283273,15.84382549,20.42,11,1000,12,609.87,10028.85,1585.69
207023419,GB / Lingfield 30th Nov,1m4f Hcap,30/11/2022 14:55,35856220,Broughtons Mission,0,26,28.57763963,30.57196336,38,25,1000,23,68.76,3582.4,443.24
207023419,GB / Lingfield 30th Nov,1m4f Hcap,30/11/2022 14:55,41248189,Hill Station,0,11.09031095,11.45099515,8.177542586,14,7.4,1000,9.6,388.24,12767.02,2253.21
207023419,GB / Lingfield 30th Nov,1m4f Hcap,30/11/2022 14:55,49198996,Amerighi,0,52.10415976,35.62483948,19.53869991,55,23,1000,90,165.72,2266.04,109.47
207023380,GB / Lingfield 30th Nov,7f Nursery,30/11/2022 11:55,47616503,Mallorie Parkes,0,99.57255974,126.7390639,115.0987548,230,90,1000,180,24.02,846.52,49.88
207023380,GB / Lingfield 30th Nov,7f Nursery,30/11/2022 11:55,45194395,Queen Of Romford,0,45.86590187,48.42929743,58.19191962,95,30,1000,40,575.34,3328.92,544.31
207023426,GB / Lingfield 30th Nov,5f Hcap,30/11/2022 15:25,14960172,Munificent,0,9.328476315,5.806604866,6.405817394,21,6.8,1000,3.55,398.84,30307.96,2410.5
207023252,GB / Haydock 30th Nov,3m1f Hcap Chs,30/11/2022 15:07,10518931,Coo Star Sivola,0,6,6.01654718,5.176789298,6.8,4.5,1000,5.4,3711.08,35612.44,7746.84
207023252,GB / Haydock 30th Nov,3m1f Hcap Chs,30/11/2022 15:07,17748048,Another Emotion,0,27.34074838,28.12674026,45.86167776,65,21,1000,19,174.72,4963.08,1475.73
207023231,GB / Haydock 30th Nov,3m Cond Hcap Hrd,30/11/2022 13:05,144510,Monticello,0,14.5,10.22179474,15.39091374,18.5,12,1000,7,613.2,12966.24,6841.62
207023242,GB / Haydock 30th Nov,2m5f Nov Chs,30/11/2022 14:07,17861634,Quel Destin,0,10.49965779,9.468949398,9.683225608,14,8,1000,8.6,1484.86,20138.2,11429.91
207023245,GB / Haydock 30th Nov,1m7f Hrd,30/11/2022 14:37,41554388,Hullnback,1,2.52715445,2.334711217,2.921970474,3.2,2.3,2.62,1.01,8707.46,171775.68,92392.74
207023245,GB / Haydock 30th Nov,1m7f Hrd,30/11/2022 14:37,41554392,Riskintheground,0,80,75.74976556,84.82604605,160,44,1000,36,135.7,2806.82,818.57
207023304,GB / Ludlow 30th Nov,2m NHF,30/11/2022 15:45,49073482,Cawthorne Banker,0,5.217191354,3.858764669,3.555376983,6.2,3.35,880,3.6,1614.12,83834.38,11096.35
207023304,GB / Ludlow 30th Nov,2m NHF,30/11/2022 15:45,50487845,Dysart Enos,1,6.8,5.384336348,5.928844631,9,5.9,8.2,1.01,825.14,26920.94,40642.06
207023278,GB / Ludlow 30th Nov,2m Hcap Hrd,30/11/2022 13:45,27632406,Allavina,0,30,14.96011319,16.59655596,34,11.5,1000,18.5,812.56,17508.6,3714.68
207023272,GB / Ludlow 30th Nov,2m4f Nov Hcap Chs,30/11/2022 13:15,23041462,Shutthegate,0,25.66019568,18.20212146,41.4132866,51.09,19,1000,20,173.38,8696.74,1009.86
207023272,GB / Ludlow 30th Nov,2m4f Nov Hcap Chs,30/11/2022 13:15,59697,Dark Storm,0,100,51.20641236,101.7387329,130,90,1000,110,21.38,2305.86,142.67
207023272,GB / Ludlow 30th Nov,2m4f Nov Hcap Chs,30/11/2022 13:15,15661,Diamond Rose,0,55,41.07179288,55.26233245,100,44,1000,55,86.6,5488.02,536.76
207023272,GB / Ludlow 30th Nov,2m4f Nov Hcap Chs,30/11/2022 13:15,38649190,Crystal Moon,0,6.6,5.172618998,7.853444774,11.5,5.5,100,1.93,1450.72,39501.92,33454.19
207023272,GB / Ludlow 30th Nov,2m4f Nov Hcap Chs,30/11/2022 13:15,49881330,Horizon DAinay,0,23.6819812,13.718021,17.72967127,40,14,1000,2.6,255.72,8956.96,10474.67
207023265,GB / Ludlow 30th Nov,2m Nov Hrd,30/11/2022 12:45,17913673,Ring The Moon,0,10.5,6.663876442,6.849973696,11.5,6.2,1000,1.92,1064.28,24048.18,23492.65
207023291,GB / Ludlow 30th Nov,2m Nov Hcap Chs,30/11/2022 14:45,25022193,Galice Macalo,0,3.979694589,3.894045231,3.64176486,4.33,3.5,1000,1.54,3069.22,55257.14,38206.77
207023317,GB / Kempton 30th Nov,6f Nursery,30/11/2022 16:45,45194599,Pending Appeal,0,39.363172,18.79472394,17.65340741,40,19,1000,14,133.54,6511.16,486.36
207023324,GB / Kempton 30th Nov,1m Hcap,30/11/2022 17:15,41021835,Teekana,0,12.74407294,7.818880883,9.372902324,14,6.2,1000,15,644.4,23044.48,562.66
207023331,GB / Kempton 30th Nov,1m Hcap,30/11/2022 17:50,40017204,Deacs Delight,0,45.64942595,40.87020563,17.09279948,55,14,1000,22,154.24,2588.94,201.47
207023338,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:20,49744720,Eyetrap,0,21.73766964,18.92591827,36.42480392,55,14.5,990,6.2,63.66,9236,1271.52
207023338,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:20,49471875,Bodygroove,0,90.59625359,55.09870982,69.17968104,150,50,1000,85,6.24,2024.66,46.32
207023338,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:20,49903814,Star Ahoy,0,8,6.338154158,7.286195877,14.5,6.2,950,7.6,279.62,24545.32,951.84
207023338,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:20,5454904,Roman Art,0,53.13572394,31.37946904,41.65918851,75,36,1000,50,59.42,2271.84,117.24
207023338,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:20,49049516,Tea Sea,0,660,581.6766774,159.9583592,940,160,1000,390,24.46,311.12,4.82
207023352,GB / Kempton 30th Nov,1m Hcap,30/11/2022 19:20,25036886,Uzincso,0,22.32639597,13.46470845,17.77550374,26,9,900,26,152.2,10923.34,267.94
207023352,GB / Kempton 30th Nov,1m Hcap,30/11/2022 19:20,36110943,Dashing Dick,0,18.06630542,15.28901658,13.792111,19.5,13.5,1000,7.6,281,7508.22,2130.9
207023366,GB / Kempton 30th Nov,2m Hcap,30/11/2022 20:20,25377532,Arabescato,0,13.65897036,11.27551763,8.086604239,13,8.4,970,16,399.94,10998.3,480.61
207023311,GB / Kempton 30th Nov,1m4f Hcap,30/11/2022 16:15,19667226,Nawar,0,26.81592081,27.43872176,80.92305758,130,24,1000,18,3.58,7336.28,647.04
207023311,GB / Kempton 30th Nov,1m4f Hcap,30/11/2022 16:15,28720700,Largo Bay,0,8.105343689,6.048759659,7.975230175,10,5.8,1000,5.3,944.24,27545.76,2408.72
207023311,GB / Kempton 30th Nov,1m4f Hcap,30/11/2022 16:15,36204539,Sundayinmay,0,26,15.59409757,23.91118504,36,24,1000,21,77.34,5448.6,1153.5
207023311,GB / Kempton 30th Nov,1m4f Hcap,30/11/2022 16:15,39144624,Franco Grasso,0,11.20129233,7.523341455,12.58967767,15.5,8.8,1000,12.5,244.96,15814.06,1574.29
207023345,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:50,27192597,Daysofourlives,1,9.776739593,8.006172455,7.132335631,10.5,8.2,46,1.01,257.44,14929.68,10891.2
207023359,GB / Kempton 30th Nov,1m4f Listed,30/11/2022 19:50,829025,Jack Darcy,0,20,14.61916832,11.9295466,27,10,1000,5.9,773.26,21339.26,2070.29
207023392,GB / Lingfield 30th Nov,1m Nov Stks,30/11/2022 12:55,7187612,Star Child,0,55,38.62886804,29.58898202,65,23,870,5.5,206.46,2502.48,3333.9
207023373,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 11:25,27914023,Dors Toyboy,0,13.15159619,11.5039462,9.022204163,15.5,6,1000,6,2301.56,9499.32,2317.67
207023373,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 11:25,42239736,Let Em Have It,0,17.43029086,13.61864364,10.95964271,27,8,860,6,3822.88,10575.38,3898.38
207023412,GB / Lingfield 30th Nov,1m2f Hcap,30/11/2022 14:25,12431,United Front,0,29,26.3616362,16.5871279,38,11,1000,6.2,599.58,5288.58,2206.26
207023386,GB / Lingfield 30th Nov,7f Nursery,30/11/2022 12:25,46902456,Little Red Dancer,0,240,149.9001156,72.66303354,280,58.34,1000,80,98.62,1203.16,186.56
207023419,GB / Lingfield 30th Nov,1m4f Hcap,30/11/2022 14:55,19925205,Savoy Brown,0,9.4,8.573775285,8.89330855,9.8,5.9,1000,8,1146.9,18897.96,1800.22
207023419,GB / Lingfield 30th Nov,1m4f Hcap,30/11/2022 14:55,8352999,London,0,36,25.81593999,21.09517213,36,17.5,1000,25,127.04,4475.62,504.74
207023380,GB / Lingfield 30th Nov,7f Nursery,30/11/2022 11:55,48298370,Canadian Fire,0,14,13.0429073,10.9956033,15,7,1000,9,1018,7354.6,890.26
207023399,GB / Lingfield 30th Nov,1m Nov Stks,30/11/2022 13:25,50671229,Emma Emilleen,0,30.92881019,23.48509289,31.67057793,46,25,190,21,29.12,7683.18,397.41
207023399,GB / Lingfield 30th Nov,1m Nov Stks,30/11/2022 13:25,50671230,Switchel,0,45.21155381,43.07618419,65.46472248,90,40,1000,20,10.74,2888.56,466.18
207023399,GB / Lingfield 30th Nov,1m Nov Stks,30/11/2022 13:25,5288591,Shazam,0,20.53328999,15.53616033,15.88352779,25,15,1000,11.5,388.12,10147.14,1800.76
207023399,GB / Lingfield 30th Nov,1m Nov Stks,30/11/2022 13:25,6882432,Blue Missile,1,2.76087982,2.639104347,2.698596685,3.15,2.57,2.74,1.01,3581.9,156781.16,60748.08
207023426,GB / Lingfield 30th Nov,5f Hcap,30/11/2022 15:25,39081328,Man On A Mission,1,17.5,10.04001432,7.580369018,18.5,7.6,10.5,1.01,490.98,11491.44,21720.62
207023237,GB / Haydock 30th Nov,3m Mdn Hrd,30/11/2022 13:35,36711134,Merveillo,0,4.439433137,3.514052753,2.597588892,4.9,2.1,1000,2.34,3301.98,49033.04,27733.43
207023245,GB / Haydock 30th Nov,1m7f Hrd,30/11/2022 14:37,11911771,Nemean Lion,0,5.8,4.298556517,4.099839489,6,3.95,1000,2.26,4775.98,72758.46,21278.7
207023245,GB / Haydock 30th Nov,1m7f Hrd,30/11/2022 14:37,44049027,Spirit Of Regulus,0,34.60109993,40.31075453,64.81393148,160,32,1000,26,204.06,5086.51,1508.91
207023297,GB / Ludlow 30th Nov,3m Hcap Hrd,30/11/2022 15:15,36573599,Lily Glitters,1,3.8628645,3.582541597,3.580511347,3.85,3.3,29,1.01,1786.02,49927.94,60273.62
207023297,GB / Ludlow 30th Nov,3m Hcap Hrd,30/11/2022 15:15,26888245,The Composeur,0,5.98553173,6.60071423,6.135343415,7.6,5.7,1000,3.9,1234.04,15892.5,16661.23
207023285,GB / Ludlow 30th Nov,3m1f Hcap Chs,30/11/2022 14:15,27794477,Sam Barton,0,3.930213188,3.874789683,3.939624086,4.1,3.55,1000,3.5,2810.36,47950.08,20220.96
207023285,GB / Ludlow 30th Nov,3m1f Hcap Chs,30/11/2022 14:15,15368233,One True King,0,11.39468022,11.06686644,9.519441089,15,9.4,1000,11,608.54,11331.58,4281.28
207023317,GB / Kempton 30th Nov,6f Nursery,30/11/2022 16:45,45770681,Corinthian Kid,0,8.8,7.976489996,10.05004902,10.5,8,1000,8.4,244.1,23482.34,1303.82
207023331,GB / Kempton 30th Nov,1m Hcap,30/11/2022 17:50,40870009,Ladypacksapunch,0,69.6043318,61.74120608,22.70743753,90,26,1000,50,60.46,2406.6,376.35
207023338,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:20,50671114,Slipofthepen,1,2,2.08350196,2.481648748,3,1.75,3.2,1.01,3613.54,163212.88,42382.52
207023338,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:20,10074001,Double Down,0,438.9565004,294.969917,159.7218707,530,130,800,440,10.02,583.89,6.78
207023366,GB / Kempton 30th Nov,2m Hcap,30/11/2022 20:20,39422308,Motazzen,0,25.22819477,33.81253183,40.61916613,140,23,1000,8.4,64.8,3823.79,1192.47
207023366,GB / Kempton 30th Nov,2m Hcap,30/11/2022 20:20,205358,Shadowfax,0,13.39977859,12.35840159,9.462729898,20,9.6,1000,9,236.68,12455.24,753.28
207023345,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:50,48918539,Prince Of Zenda,0,4.104419427,3.897720624,4.5516692,5.3,3.7,1000,1.01,365.32,70608.2,27883.18
207023345,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:50,179716,Sierra Vista,0,1000,368.879932,41.86025792,1000,320,1000,1000,0.02,292.09,2.1
207023359,GB / Kempton 30th Nov,1m4f Listed,30/11/2022 19:50,25013834,Berkshire Rocco,0,60,46.32436271,44.73859337,100,32,1000,29,109.1,5353.1,178.28
207023359,GB / Kempton 30th Nov,1m4f Listed,30/11/2022 19:50,35983619,Siskany,0,3.85,3.329772049,2.785414046,3.95,2.34,1000,1.95,6148.5,110758.68,14901.6
207023392,GB / Lingfield 30th Nov,1m Nov Stks,30/11/2022 12:55,50671221,Marion Of Elmstone,0,219.3279567,171.1626242,68.81543274,260,75,1000,210,10.31,836.33,30.4
207023373,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 11:25,36600735,Beau Jardine,0,395.5545987,99.05232436,77.40979808,250,34,610,40,475.74,1648.36,160.75
207023373,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 11:25,26509068,Healing Power,0,15.5,17.74906362,20.83761628,28,13.5,1000,10,1607.22,6303.98,1026.51
207023412,GB / Lingfield 30th Nov,1m2f Hcap,30/11/2022 14:25,40069,Positive,0,17.89610526,19.61205966,20.34522221,25,16.5,1000,42,500.02,9867.34,623.41
207023412,GB / Lingfield 30th Nov,1m2f Hcap,30/11/2022 14:25,41263258,Makinmedoit,1,19.00013039,18.97779367,17.63869794,24,15,42,1.01,725.44,8677.86,38281.04
207023406,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 13:55,23433960,Lequinto,0,30.49037444,17.91267347,20.65747695,46,18.5,1000,12,398.38,13119.28,1245.82
207023406,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 13:55,26475246,Witch Hunter,0,41.18169686,25.53335035,20.57146808,46,24,1000,2.02,423.76,7224.24,3750.56
207023406,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 13:55,39835445,Mobashr,0,3.020663409,2.872214222,3.406075753,4.3,2.54,1000,2.8,6009.96,222301.18,14798.42
207023386,GB / Lingfield 30th Nov,7f Nursery,30/11/2022 12:25,41648,Flying Spirit,1,2.92,3.104064644,4.826221508,8.36,2.8,5.5,1.01,5166.48,102952.34,40778.24
207023380,GB / Lingfield 30th Nov,7f Nursery,30/11/2022 11:55,13280889,Lady Amanda,0,12,10.84456196,5.405785714,19,3.5,1000,10,3043.64,28054.78,1174.91
207023399,GB / Lingfield 30th Nov,1m Nov Stks,30/11/2022 13:25,50671228,So Farhh So Good,0,11,9.308640219,14.23608782,17.5,10.5,880,6.6,329.98,11719.04,2413.44
207023426,GB / Lingfield 30th Nov,5f Hcap,30/11/2022 15:25,7450487,Shamshon,0,13.5,7.76907257,11.00499122,14,11,1000,15.5,473.54,10873.3,515.86
207023426,GB / Lingfield 30th Nov,5f Hcap,30/11/2022 15:25,12899175,Big Time Maybe,0,10.18506538,7.956150622,8.130394125,13.5,7.6,1,1001,725.28,23954.52,453.79
207023237,GB / Haydock 30th Nov,3m Mdn Hrd,30/11/2022 13:35,44924913,Powder Trick,0,19.60071898,14.38003368,35.61396607,55,17,1000,20,164.66,8563.26,2547.09
207023231,GB / Haydock 30th Nov,3m Cond Hcap Hrd,30/11/2022 13:05,30756,One For You,0,23.65629735,17.88192436,16.5651499,28,17,1000,15,666.14,7182.9,1687.02
207023258,GB / Haydock 30th Nov,2m3f Hcap Hrd,30/11/2022 15:37,41847964,Jungle Jack,1,6,4.981016661,6.082180045,7.2,5.6,9.6,1.01,3055.62,38186.2,71305.11
207023304,GB / Ludlow 30th Nov,2m NHF,30/11/2022 15:45,49471966,Gieves,0,119.053478,121.0242825,116.0431954,170,85,1000,7.2,27.94,1494.52,5027.99
207023304,GB / Ludlow 30th Nov,2m NHF,30/11/2022 15:45,11372,Rockette,0,48,22.93419372,21.5117218,48,21,1000,48,105.18,4016.92,182.3
207023304,GB / Ludlow 30th Nov,2m NHF,30/11/2022 15:45,43496857,Shes Out Of Reach,0,1000,878.5275659,470.8282319,1000,360,1000,150,1.14,268.7,144.93
207023304,GB / Ludlow 30th Nov,2m NHF,30/11/2022 15:45,50670809,Dunstall Rambler,0,15,11.59049076,29.17119116,38,14.5,160,14.5,93.02,10569.82,1241.06
207023265,GB / Ludlow 30th Nov,2m Nov Hrd,30/11/2022 12:45,318174,Lady P,0,14,13.69684408,19.19973276,30,13,1000,14.5,171.44,8433.22,868.26
207023265,GB / Ludlow 30th Nov,2m Nov Hrd,30/11/2022 12:45,9369150,Lopes Dancer,0,32.3098292,20.10175077,26.19315822,34,20,1000,13.5,151.42,4606.28,1200.67
207023285,GB / Ludlow 30th Nov,3m1f Hcap Chs,30/11/2022 14:15,22760649,Tide Times,0,17.2411324,13.61710484,13.20685182,21,10,1000,2.86,933.42,8468.48,12134.73
207023291,GB / Ludlow 30th Nov,2m Nov Hcap Chs,30/11/2022 14:45,127483,Presuming Ed,0,4.6,4.309567752,3.960567165,5.2,3.7,1000,1.8,1242.5,52266.4,26156.5
207023324,GB / Kempton 30th Nov,1m Hcap,30/11/2022 17:15,39803400,Dashing To You,0,60,64.05639311,1,90,50,1000,55,0,1623.9,91.11
207023324,GB / Kempton 30th Nov,1m Hcap,30/11/2022 17:15,40736787,Bearing Bob,1,10.5,9.195472566,11.62099169,17,10,6,1.01,91.92,11314.2,37728.24
207023324,GB / Kempton 30th Nov,1m Hcap,30/11/2022 17:15,23604260,Gonzaga,0,30,24.01478394,37.00447623,48,22,1000,14,0.02,8359.81,773.88
207023331,GB / Kempton 30th Nov,1m Hcap,30/11/2022 17:50,35886755,Adace,1,18.73809853,15.07440758,8.522067547,21,8.4,22,1.01,795.2,13900.96,33910.27
207023331,GB / Kempton 30th Nov,1m Hcap,30/11/2022 17:50,26615635,Mabre,0,20.27886489,20.92884164,11.59070708,29,12,1000,12.5,187.12,5652.9,661.87
207023338,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:20,50307188,Smart Charger,0,180,140.4601966,49.11533534,260,42,110,90,61.82,858.13,77.66
207023338,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:20,49695716,Galilaeus,0,118.2723343,64.03478105,58.84124612,130,55,1000,130,43.92,1645.04,14.16
207023366,GB / Kempton 30th Nov,2m Hcap,30/11/2022 20:20,20838050,Humanitarian,0,7.101099861,8.110981716,7.826836998,10.5,6.8,490,8,193.12,26254.06,988.61
207023345,GB / Kempton 30th Nov,1m Nov Stks,30/11/2022 18:50,60388,Fair Dinkum,0,67.90451511,37.84161167,26.4932945,75,36,990,90,4,2621.06,41.92
207023359,GB / Kempton 30th Nov,1m4f Listed,30/11/2022 19:50,40678425,Purple Ribbon,0,26.26090453,17.4765517,27.25457733,34,17,220,4,219.94,12583.68,5120.62
207023359,GB / Kempton 30th Nov,1m4f Listed,30/11/2022 19:50,36218229,Belloccio,1,6.8,5.482457464,4.993369771,7.6,4.7,5.1,1.01,3483.86,72810.4,28279.46
207023392,GB / Lingfield 30th Nov,1m Nov Stks,30/11/2022 12:55,50671222,Choisya,0,13.53707736,12.92823082,12.85459884,17,11,1000,14,195.02,7513.7,2458.46
207023392,GB / Lingfield 30th Nov,1m Nov Stks,30/11/2022 12:55,50671220,Princess Niyla,0,32,35.18282529,41.88001921,50,28,100,5.7,40.54,2316.08,3046.81
207023392,GB / Lingfield 30th Nov,1m Nov Stks,30/11/2022 12:55,49471726,Rubina Rose,0,630.5309263,414.5734782,224.6826657,730,170,1000,200,1.48,494.92,105.58
207023392,GB / Lingfield 30th Nov,1m Nov Stks,30/11/2022 12:55,50671219,Mistral Star,0,10.41373774,11.57381025,11.04886665,18.5,9.8,1000,1.5,486.52,10170.52,19855.58
207023373,GB / Lingfield 30th Nov,7f Hcap,30/11/2022 11:25,40378883,Buraback,0,6.227826336,7.278859077,8.456362561,12,6.2,950,6.4,3550.88,14295.34,2065.48
207023412,GB / Lingfield 30th Nov,1m2f Hcap,30/11/2022 14:25,35577260,Aerion Power,0,6.984165766,5.552290142,6.327147213,6.6,4.6,1000,4.5,1421.76,41033.1,3914.57
207023412,GB / Lingfield 30th Nov,1m2f Hcap,30/11/2022 14:25,11502444,Via Serendipity,0,26,22.37383699,15.7858265,28,14.5,490,4.3,743.74,6436.98,2941
207023412,GB / Lingfield 30th Nov,1m2f Hcap,30/11/2022 14:25,36502075,Millebosc,0,5.873738116,6.374903894,9.015418094,13,5.8,1000,6.4,1768.8,24278.8,3838.71
