,Way Too Soft,Frankys Dream,Mississippi Blue,Terrific Molly,Diplomatic Man,Influencer,Agent Eleven,Irene
06-01-2023 12:36:40.626581,"(6.5, 7.2, 6.533333333333333)","(10.0, 14.5, 12.919354838709678)","(31.0, 160.0, 142.0)","(7.5, 16.0, 14.833333333333334)","(9.0, 15.0, 12.894736842105264)","(4.4, 5.2, 4.953846153846154)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.6, 3.525)"
06-01-2023 12:36:41.901108,"(6.5, 7.2, 6.533333333333333)","(10.0, 14.5, 12.919354838709678)","(31.0, 160.0, 142.0)","(7.5, 16.0, 14.833333333333334)","(9.0, 15.0, 12.894736842105264)","(4.4, 5.2, 4.953846153846154)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.525)"
06-01-2023 12:36:43.202562,"(6.5, 7.2, 6.533333333333333)","(10.0, 14.5, 12.919354838709678)","(31.0, 160.0, 117.5)","(7.5, 16.0, 14.833333333333334)","(9.0, 15.0, 12.894736842105264)","(4.4, 5.2, 4.953846153846154)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.4875)"
06-01-2023 12:36:44.440424,"(6.5, 7.2, 6.45)","(10.0, 14.5, 12.919354838709678)","(31.0, 160.0, 117.5)","(7.5, 16.0, 14.833333333333334)","(9.0, 15.0, 12.894736842105264)","(4.4, 5.2, 4.953846153846154)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.50625)"
06-01-2023 12:36:45.730164,"(6.5, 7.2, 6.472727272727273)","(10.0, 14.5, 12.919354838709678)","(31.0, 160.0, 117.5)","(7.5, 16.0, 14.833333333333334)","(9.0, 15.0, 12.894736842105264)","(4.4, 5.2, 4.953846153846154)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.50625)"
06-01-2023 12:36:46.986247,"(6.5, 7.2, 6.472727272727273)","(10.0, 14.5, 12.919354838709678)","(31.0, 160.0, 117.5)","(7.5, 16.0, 14.833333333333334)","(9.0, 15.0, 12.894736842105264)","(4.4, 5.2, 4.953846153846154)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.50625)"
06-01-2023 12:36:48.230188,"(6.5, 7.0, 6.5)","(10.0, 14.5, 12.919354838709678)","(31.0, 160.0, 117.5)","(7.5, 16.0, 14.833333333333334)","(9.0, 15.0, 12.894736842105264)","(4.4, 5.2, 4.778947368421053)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.50625)"
06-01-2023 12:36:49.533711,"(6.5, 7.0, 6.5)","(10.0, 14.5, 12.919354838709678)","(31.0, 160.0, 117.5)","(7.5, 16.0, 14.833333333333334)","(9.0, 15.0, 12.894736842105264)","(4.4, 5.2, 4.760000000000001)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.6, 3.50625)"
06-01-2023 12:36:51.071060,"(6.5, 7.0, 6.5)","(10.0, 14.5, 12.919354838709678)","(31.0, 160.0, 148.75)","(7.5, 16.0, 14.833333333333334)","(9.0, 15.0, 12.894736842105264)","(4.4, 5.2, 4.611764705882353)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.6, 3.525)"
06-01-2023 12:36:53.500751,"(6.5, 7.0, 6.5)","(10.0, 14.5, 12.919354838709678)","(31.0, 160.0, 117.5)","(7.5, 16.0, 14.833333333333334)","(9.0, 15.0, 12.894736842105264)","(4.4, 5.1, 4.884615384615384)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.6, 3.525)"
06-01-2023 12:36:55.179088,"(6.5, 7.0, 7.12)","(10.0, 14.5, 12.919354838709678)","(31.0, 160.0, 117.5)","(7.5, 16.0, 14.833333333333334)","(9.0, 15.0, 12.894736842105264)","(4.4, 5.1, 4.884615384615384)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.6, 3.525)"
06-01-2023 12:36:56.687305,"(6.5, 7.6, 7.12)","(10.0, 14.5, 12.919354838709678)","(31.0, 160.0, 117.5)","(7.5, 16.0, 14.833333333333334)","(9.0, 15.0, 12.894736842105264)","(4.4, 5.1, 4.884615384615384)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.525)"
06-01-2023 12:36:58.208629,"(6.5, 7.6, 6.94)","(10.0, 14.5, 12.919354838709678)","(31.0, 160.0, 117.5)","(7.5, 16.0, 14.833333333333334)","(9.0, 15.0, 12.894736842105264)","(4.4, 5.1, 4.884615384615384)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.54375)"
06-01-2023 12:36:59.658213,"(6.5, 7.6, 6.94)","(10.0, 14.5, 12.919354838709678)","(31.0, 160.0, 117.5)","(7.5, 16.0, 14.833333333333334)","(9.0, 15.0, 12.894736842105264)","(4.4, 5.1, 4.884615384615384)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.5571428571428574)"
06-01-2023 12:37:01.033269,"(6.5, 7.4, 6.929411764705883)","(10.0, 14.5, 12.685185185185185)","(31.0, 160.0, 117.5)","(7.5, 16.0, 14.6)","(9.0, 15.0, 12.91304347826087)","(4.4, 5.1, 4.884615384615384)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.5571428571428574)"
06-01-2023 12:37:02.403465,"(6.5, 7.4, 6.666666666666667)","(10.0, 14.5, 12.685185185185185)","(31.0, 160.0, 117.5)","(7.5, 16.0, 14.6)","(9.0, 15.0, 12.818181818181818)","(4.4, 5.1, 4.884615384615384)","(5.0, 9.2, 8.12)","(2.6, 3.6, 3.5571428571428574)"
06-01-2023 12:37:03.792991,"(6.5, 7.4, 6.666666666666667)","(10.0, 14.5, 12.685185185185185)","(31.0, 160.0, 117.5)","(7.5, 16.0, 14.6)","(9.0, 15.0, 12.818181818181818)","(4.4, 5.1, 4.884615384615384)","(5.0, 9.2, 8.299999999999999)","(2.6, 3.6, 3.5571428571428574)"
06-01-2023 12:37:05.077629,"(6.5, 7.4, 6.666666666666667)","(10.0, 14.5, 12.685185185185185)","(31.0, 160.0, 117.5)","(7.5, 16.0, 14.6)","(9.0, 15.0, 12.818181818181818)","(4.4, 5.1, 4.884615384615384)","(5.0, 9.2, 8.299999999999999)","(2.6, 3.6, 3.5571428571428574)"
06-01-2023 12:37:06.416364,"(6.5, 7.4, 6.65)","(11.0, 14.5, 12.685185185185185)","(31.0, 160.0, 148.75)","(8.0, 16.0, 14.6)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 4.731578947368421)","(5.0, 9.2, 8.299999999999999)","(2.6, 3.6, 3.5571428571428574)"
06-01-2023 12:37:07.813167,"(6.5, 7.4, 6.964705882352941)","(11.0, 14.5, 12.5)","(31.0, 160.0, 117.5)","(8.0, 16.0, 14.5)","(10.0, 15.0, 12.894736842105264)","(4.4, 5.1, 4.715)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.6, 3.5428571428571427)"
06-01-2023 12:37:09.157220,"(6.5, 7.2, 6.964705882352941)","(11.0, 14.5, 12.5)","(31.0, 160.0, 117.5)","(8.0, 16.0, 14.5)","(10.0, 15.0, 12.894736842105264)","(4.4, 5.1, 4.715)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.6, 3.5428571428571427)"
06-01-2023 12:37:10.449161,"(6.5, 7.2, 6.964705882352941)","(11.0, 14.5, 12.934782608695652)","(31.0, 160.0, 117.5)","(8.0, 16.0, 14.615384615384615)","(10.0, 15.0, 12.894736842105264)","(4.4, 5.1, 4.603225806451613)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.6, 3.5428571428571427)"
06-01-2023 12:37:11.734311,"(6.5, 7.2, 6.964705882352941)","(11.0, 14.5, 12.934782608695652)","(31.0, 160.0, 117.5)","(8.0, 16.0, 14.615384615384615)","(10.0, 15.0, 12.894736842105264)","(4.4, 5.1, 4.603225806451613)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.6, 3.5428571428571427)"
06-01-2023 12:37:12.987164,"(6.5, 7.2, 6.964705882352941)","(11.0, 14.5, 12.934782608695652)","(31.0, 160.0, 117.5)","(8.0, 16.0, 14.615384615384615)","(10.0, 15.0, 12.894736842105264)","(4.4, 5.1, 4.603225806451613)","(5.0, 9.2, 8.299999999999999)","(2.6, 3.6, 3.5428571428571427)"
06-01-2023 12:37:14.281178,"(6.5, 7.2, 6.823529411764706)","(11.0, 14.5, 12.934782608695652)","(31.0, 160.0, 117.5)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.894736842105264)","(4.4, 5.1, 4.603225806451613)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.5571428571428574)"
06-01-2023 12:37:15.645400,"(6.5, 7.0, 6.823529411764706)","(11.0, 14.5, 12.875)","(31.0, 160.0, 117.5)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.894736842105264)","(4.4, 5.1, 4.596875)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.5571428571428574)"
06-01-2023 12:37:16.920739,"(6.5, 7.0, 6.823529411764706)","(11.0, 14.5, 12.875)","(31.0, 160.0, 117.5)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.894736842105264)","(4.4, 5.1, 4.596875)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.5571428571428574)"
06-01-2023 12:37:18.231535,"(6.5, 7.0, 6.823529411764706)","(11.0, 14.5, 12.55)","(31.0, 160.0, 117.5)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.91304347826087)","(4.4, 5.1, 4.94)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.5571428571428574)"
06-01-2023 12:37:19.570446,"(6.5, 7.0, 6.823529411764706)","(11.0, 14.5, 12.55)","(31.0, 160.0, 117.5)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.94)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.5571428571428574)"
06-01-2023 12:37:20.921511,"(6.5, 7.0, 6.823529411764706)","(11.0, 14.5, 12.55)","(31.0, 160.0, 117.5)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.94)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.5428571428571427)"
06-01-2023 12:37:22.188890,"(6.5, 6.8, 6.633333333333334)","(11.0, 14.5, 12.55)","(31.0, 160.0, 117.5)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.94)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.6, 3.5428571428571427)"
06-01-2023 12:37:23.564210,"(6.5, 6.8, 6.633333333333334)","(11.0, 14.5, 12.694444444444445)","(31.0, 160.0, 143.0)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.94)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.65, 3.5785714285714283)"
06-01-2023 12:37:24.957865,"(6.5, 6.8, 6.633333333333334)","(11.0, 14.5, 12.694444444444445)","(31.0, 160.0, 143.0)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.9714285714285715)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.65, 3.5785714285714283)"
06-01-2023 12:37:26.641187,"(6.5, 6.8, 6.633333333333334)","(11.0, 14.5, 12.333333333333334)","(31.0, 160.0, 143.0)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.9714285714285715)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.65, 3.5785714285714283)"
06-01-2023 12:37:28.571852,"(6.5, 6.8, 6.75)","(11.0, 14.5, 12.357142857142858)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.972727272727273)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.65, 3.592857142857143)"
06-01-2023 12:37:30.206117,"(6.5, 7.0, 6.75)","(11.0, 14.5, 12.357142857142858)","(31.0, 160.0, 151.5)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.972727272727273)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.65, 3.592857142857143)"
06-01-2023 12:37:31.803118,"(6.5, 7.0, 6.75)","(11.0, 14.5, 12.333333333333334)","(31.0, 160.0, 147.85714285714286)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.972727272727273)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.65, 3.592857142857143)"
06-01-2023 12:37:33.511620,"(6.5, 7.0, 6.75)","(11.0, 14.5, 12.333333333333334)","(31.0, 160.0, 147.85714285714286)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.972727272727273)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.65, 3.592857142857143)"
06-01-2023 12:37:34.808522,"(6.5, 7.0, 6.938461538461539)","(11.0, 14.5, 12.333333333333334)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.972727272727273)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.65, 3.55)"
06-01-2023 12:37:36.197827,"(6.5, 7.4, 6.75)","(11.0, 14.5, 12.357142857142858)","(31.0, 160.0, 147.85714285714286)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.972727272727273)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.65, 3.5785714285714283)"
06-01-2023 12:37:37.543320,"(6.5, 7.0, 6.75)","(11.0, 14.5, 12.357142857142858)","(31.0, 160.0, 147.85714285714286)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.972727272727273)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.65, 3.5785714285714283)"
06-01-2023 12:37:38.967294,"(6.5, 7.0, 6.75)","(11.0, 14.5, 12.357142857142858)","(31.0, 160.0, 147.85714285714286)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.972727272727273)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.65, 3.5785714285714283)"
06-01-2023 12:37:40.352180,"(6.5, 7.0, 6.75)","(11.0, 14.5, 12.357142857142858)","(31.0, 160.0, 147.85714285714286)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.972727272727273)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.65, 3.5785714285714283)"
06-01-2023 12:37:41.730946,"(6.5, 7.0, 6.75)","(11.0, 14.5, 12.571428571428571)","(31.0, 160.0, 147.85714285714286)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.96)","(5.0, 9.2, 8.299999999999999)","(2.6, 3.65, 3.5625)"
06-01-2023 12:37:43.037659,"(6.5, 7.2, 7.1000000000000005)","(11.0, 14.0, 12.571428571428571)","(31.0, 160.0, 147.85714285714286)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.96)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.65, 3.592857142857143)"
06-01-2023 12:37:44.352266,"(6.5, 6.8, 6.633333333333334)","(11.0, 14.0, 12.571428571428571)","(31.0, 160.0, 147.85714285714286)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.96)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.65, 3.592857142857143)"
06-01-2023 12:37:45.723821,"(6.5, 6.8, 6.633333333333334)","(11.0, 14.0, 12.25)","(31.0, 160.0, 147.85714285714286)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.96)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.65, 3.592857142857143)"
06-01-2023 12:37:47.038890,"(6.5, 6.8, 6.514285714285714)","(11.0, 14.0, 12.25)","(31.0, 160.0, 147.85714285714286)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.96)","(5.0, 9.2, 8.685714285714285)","(2.6, 3.65, 3.592857142857143)"
06-01-2023 12:37:48.332150,"(6.5, 6.8, 6.514285714285714)","(11.0, 14.0, 12.25)","(31.0, 160.0, 147.85714285714286)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.96)","(5.0, 9.2, 8.299999999999999)","(2.6, 3.65, 3.592857142857143)"
06-01-2023 12:37:49.727042,"(6.5, 6.8, 6.571428571428572)","(11.0, 14.0, 12.25)","(31.0, 160.0, 147.85714285714286)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.96)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.65, 3.666666666666667)"
06-01-2023 12:37:51.110408,"(6.5, 7.0, 6.571428571428572)","(11.0, 14.0, 12.478260869565217)","(31.0, 160.0, 147.85714285714286)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.96)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.7, 3.7083333333333335)"
06-01-2023 12:37:52.455418,"(6.5, 7.0, 6.571428571428572)","(11.0, 14.0, 12.333333333333334)","(31.0, 160.0, 147.85714285714286)","(8.0, 16.0, 14.909090909090908)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.96)","(5.0, 9.2, 8.557142857142857)","(2.6, 3.75, 3.7083333333333335)"
06-01-2023 12:37:53.775826,"(6.5, 7.0, 6.571428571428572)","(11.0, 14.0, 12.666666666666666)","(31.0, 160.0, 117.5)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.96)","(5.0, 9.2, 7.92)","(2.6, 3.75, 3.4547169811320755)"
06-01-2023 12:37:55.123895,"(6.5, 7.0, 6.5)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 135.71428571428572)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.96)","(5.0, 8.2, 7.92)","(2.6, 3.5, 3.4586206896551728)"
06-01-2023 12:37:56.510023,"(6.5, 7.0, 6.425)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 143.0)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.96)","(5.0, 8.2, 7.92)","(2.6, 3.5, 3.463888888888889)"
06-01-2023 12:37:57.785694,"(6.5, 6.8, 6.425)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 143.0)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.96)","(5.0, 8.2, 7.92)","(2.6, 3.5, 3.463888888888889)"
06-01-2023 12:37:59.044868,"(6.5, 6.8, 6.425)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.96)","(5.0, 8.2, 7.92)","(2.6, 3.5, 3.463888888888889)"
06-01-2023 12:38:00.304006,"(6.5, 6.8, 6.425)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.0, 4.762962962962963)","(5.0, 8.2, 7.92)","(2.6, 3.5, 3.463888888888889)"
06-01-2023 12:38:01.356816,"(6.5, 6.8, 6.425)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 4.762962962962963)","(5.0, 8.2, 7.92)","(2.6, 3.5, 3.463888888888889)"
06-01-2023 12:38:02.504581,"(6.5, 6.8, 6.363636363636363)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 4.684615384615385)","(5.0, 8.2, 7.92)","(2.6, 3.5, 3.463888888888889)"
06-01-2023 12:38:03.733963,"(6.5, 6.8, 6.5)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 4.7)","(5.0, 8.2, 7.92)","(2.6, 3.5, 3.463888888888889)"
06-01-2023 12:38:04.947070,"(6.5, 6.6, 6.266666666666667)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 4.7)","(5.0, 8.2, 7.92)","(2.6, 3.5, 3.463888888888889)"
06-01-2023 12:38:06.190439,"(6.5, 6.6, 6.266666666666667)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 4.7)","(5.0, 8.2, 8.55)","(2.6, 3.5, 3.463888888888889)"
06-01-2023 12:38:07.443620,"(6.5, 6.6, 6.488888888888889)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 4.7)","(5.0, 8.8, 8.55)","(2.6, 3.5, 3.458064516129032)"
06-01-2023 12:38:08.724587,"(6.5, 6.6, 6.488888888888889)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 4.7)","(5.0, 8.8, 8.55)","(2.6, 3.5, 3.463888888888889)"
06-01-2023 12:38:09.852414,"(6.5, 6.6, 6.488888888888889)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 4.7)","(5.0, 8.8, 8.55)","(2.6, 3.5, 3.463888888888889)"
06-01-2023 12:38:11.002824,"(6.5, 6.8, 6.704)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 149.375)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 4.99090909090909)","(5.0, 8.8, 8.7)","(2.6, 3.5, 3.466666666666667)"
06-01-2023 12:38:12.278923,"(6.5, 6.8, 6.64)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 5.0)","(5.0, 9.0, 8.7)","(2.6, 3.5, 3.466666666666667)"
06-01-2023 12:38:13.436234,"(6.5, 6.8, 6.64)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 5.05)","(5.0, 9.0, 8.7)","(2.6, 3.5, 3.466666666666667)"
06-01-2023 12:38:14.594210,"(6.5, 6.8, 6.64)","(11.0, 14.0, 12.666666666666666)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 5.054545454545455)","(5.0, 9.0, 8.7)","(2.6, 3.5, 3.462068965517241)"
06-01-2023 12:38:15.874777,"(6.5, 6.8, 6.2823529411764705)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 150.55555555555554)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 5.054545454545455)","(5.0, 9.0, 8.7)","(2.6, 3.5, 3.4727272727272727)"
06-01-2023 12:38:17.194429,"(6.5, 6.4, 6.2823529411764705)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 5.054545454545455)","(5.0, 9.0, 8.7)","(2.6, 3.5, 3.4727272727272727)"
06-01-2023 12:38:18.432936,"(6.5, 6.4, 6.2823529411764705)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 5.054545454545455)","(5.0, 9.0, 8.7)","(2.6, 3.5, 3.4727272727272727)"
06-01-2023 12:38:19.662035,"(6.5, 6.4, 6.2823529411764705)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 5.054545454545455)","(5.0, 9.0, 8.7)","(2.6, 3.5, 3.4727272727272727)"
06-01-2023 12:38:20.878826,"(6.5, 6.4, 6.2823529411764705)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 5.054545454545455)","(5.0, 9.0, 8.7)","(2.6, 3.5, 3.4727272727272727)"
06-01-2023 12:38:22.137111,"(6.5, 6.4, 6.2823529411764705)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 5.054545454545455)","(5.0, 9.0, 8.7)","(2.6, 3.5, 3.4727272727272727)"
06-01-2023 12:38:23.263329,"(6.5, 6.4, 6.2823529411764705)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 5.05)","(5.0, 9.0, 8.7)","(2.6, 3.5, 3.4727272727272727)"
06-01-2023 12:38:24.384815,"(6.5, 6.4, 6.2823529411764705)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 5.05)","(5.0, 9.0, 8.7)","(2.6, 3.5, 3.4727272727272727)"
06-01-2023 12:38:25.659395,"(6.5, 6.4, 6.2823529411764705)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 5.055555555555555)","(5.0, 9.0, 8.7)","(2.6, 3.5, 3.4727272727272727)"
06-01-2023 12:38:26.849701,"(6.5, 6.4, 6.2823529411764705)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 138.75)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 5.055555555555555)","(5.0, 9.0, 8.7)","(2.6, 3.5, 3.4727272727272727)"
06-01-2023 12:38:28.020501,"(6.5, 6.4, 6.2823529411764705)","(11.0, 14.0, 12.823529411764707)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 5.055555555555555)","(5.0, 9.0, 8.7)","(2.6, 3.5, 3.4727272727272727)"
06-01-2023 12:38:29.355835,"(6.5, 6.4, 6.2823529411764705)","(11.0, 14.0, 12.666666666666666)","(31.0, 160.0, 145.83333333333331)","(8.0, 16.0, 14.0)","(10.0, 15.0, 12.818181818181818)","(4.4, 5.1, 5.042857142857143)","(5.0, 9.0, 8.7)","(2.6, 3.5, 3.4727272727272727)"
