,Zipping Noelle,One For Luck,Cruzin Ace,Witch Earner,War Hammer,Sankey,Lend The Moose,Poppy Bluey
11-01-2023 12:52:25.021424,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.1873015873015875)","(4.0, 4.9, 4.800000000000001)","(8.0, 10.0, 8.274999999999999)","(10.0, 34.0, 32.5)","(51.0, 140.0, 84.28571428571429)","(4.2, 6.4, 5.270588235294118)"
11-01-2023 12:52:26.192725,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.1866666666666665)","(4.0, 4.9, 4.78)","(8.0, 10.0, 8.399999999999999)","(10.0, 34.0, 32.5)","(51.0, 140.0, 84.28571428571429)","(4.2, 6.4, 5.08235294117647)"
11-01-2023 12:52:27.400339,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.175757575757576)","(4.0, 4.9, 4.65)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 140.0, 84.28571428571429)","(4.2, 6.4, 5.270588235294118)"
11-01-2023 12:52:28.641610,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.175757575757576)","(4.0, 4.9, 4.65)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 140.0, 84.28571428571429)","(4.2, 6.4, 5.270588235294118)"
11-01-2023 12:52:29.981452,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.2175)","(4.0, 4.9, 4.816666666666667)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 140.0, 84.28571428571429)","(4.2, 6.4, 5.270588235294118)"
11-01-2023 12:52:31.284277,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.219512195121951)","(4.0, 4.9, 4.816666666666667)","(8.0, 9.8, 8.28)","(10.0, 34.0, 32.5)","(51.0, 140.0, 84.28571428571429)","(4.2, 6.4, 5.270588235294118)"
11-01-2023 12:52:32.521921,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.219512195121951)","(4.0, 4.9, 4.816666666666667)","(8.0, 9.8, 8.28)","(10.0, 34.0, 32.5)","(51.0, 140.0, 84.28571428571429)","(4.2, 6.4, 5.270588235294118)"
11-01-2023 12:52:33.786193,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.219512195121951)","(4.0, 4.9, 4.816666666666667)","(8.0, 9.8, 8.28)","(10.0, 34.0, 32.5)","(51.0, 140.0, 84.28571428571429)","(4.2, 6.4, 5.270588235294118)"
11-01-2023 12:52:34.981064,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.219512195121951)","(4.0, 4.9, 4.816666666666667)","(8.0, 9.8, 8.28)","(10.0, 34.0, 32.5)","(51.0, 140.0, 84.28571428571429)","(4.2, 6.4, 5.270588235294118)"
11-01-2023 12:52:36.200705,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.219512195121951)","(4.0, 4.9, 4.816666666666667)","(8.0, 9.8, 8.28)","(10.0, 34.0, 32.5)","(51.0, 140.0, 104.54545454545455)","(4.2, 6.4, 5.270588235294118)"
11-01-2023 12:52:37.452287,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.219512195121951)","(4.0, 4.9, 4.816666666666667)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 140.0, 96.25)","(4.2, 6.4, 5.270588235294118)"
11-01-2023 12:52:38.633768,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.175757575757576)","(4.0, 4.9, 4.65)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 130.0, 91.42857142857143)","(4.2, 6.4, 5.270588235294118)"
11-01-2023 12:52:39.796085,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.175757575757576)","(4.0, 4.9, 4.65)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 130.0, 110.0)","(4.2, 6.4, 5.270588235294118)"
11-01-2023 12:52:40.923693,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.178378378378379)","(4.0, 4.9, 4.65)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 120.0, 105.0)","(4.2, 6.4, 5.270588235294118)"
11-01-2023 12:52:42.144249,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.178378378378379)","(4.0, 4.9, 4.65)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 120.0, 102.5)","(4.2, 6.4, 5.342857142857143)"
11-01-2023 12:52:43.374221,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.178378378378379)","(4.0, 4.9, 4.483333333333333)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 120.0, 105.0)","(4.2, 6.2, 5.266666666666667)"
11-01-2023 12:52:44.546011,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.178378378378379)","(4.0, 4.9, 4.483333333333333)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 110.0, 97.5)","(4.2, 6.2, 5.266666666666667)"
11-01-2023 12:52:45.709210,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.178378378378379)","(4.0, 4.9, 4.483333333333333)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 110.0, 97.5)","(4.2, 6.2, 5.366666666666667)"
11-01-2023 12:52:46.963083,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.057142857142857)","(4.0, 4.9, 4.4625)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 110.0, 97.5)","(4.2, 6.2, 5.533333333333333)"
11-01-2023 12:52:48.217721,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.1000000000000005)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 110.0, 97.5)","(4.2, 6.2, 5.616666666666667)"
11-01-2023 12:52:49.454928,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.1000000000000005)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 110.0, 97.5)","(4.2, 6.2, 5.616666666666667)"
11-01-2023 12:52:50.631267,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.1000000000000005)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 110.0, 97.5)","(4.2, 6.2, 5.616666666666667)"
11-01-2023 12:52:51.880094,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 4.066666666666666)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 110.0, 97.5)","(4.2, 6.2, 5.616666666666667)"
11-01-2023 12:52:53.160970,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.005263157894737)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.5125)"
11-01-2023 12:52:54.555412,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.005263157894737)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 32.5)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.5125)"
11-01-2023 12:52:55.808324,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.005263157894737)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 31.333333333333332)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.5125)"
11-01-2023 12:52:57.101781,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.005263157894737)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 33.111111111111114)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.533333333333333)"
11-01-2023 12:52:58.582864,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.005263157894737)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 33.111111111111114)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.533333333333333)"
11-01-2023 12:52:59.951046,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.005263157894737)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 33.111111111111114)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.5125)"
11-01-2023 12:53:01.419385,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.005263157894737)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 33.111111111111114)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.5125)"
11-01-2023 12:53:02.658699,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.005263157894737)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 33.111111111111114)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.7555555555555555)"
11-01-2023 12:53:03.856696,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.005263157894737)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 34.0, 30.142857142857142)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.7555555555555555)"
11-01-2023 12:53:05.104541,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.005263157894737)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 38.0, 34.5625)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.7555555555555555)"
11-01-2023 12:53:06.449851,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.3, 4.057142857142857)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 38.0, 34.5625)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.7555555555555555)"
11-01-2023 12:53:07.754309,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.2, 3.996875)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 38.0, 34.5625)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.7555555555555555)"
11-01-2023 12:53:08.993291,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.1, 3.996875)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(10.0, 38.0, 35.64285714285714)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.7555555555555555)"
11-01-2023 12:53:10.486100,"(5.5, 9.2, 7.119999999999999)","(6.5, 13.5, 12.3)","(3.8, 4.1, 3.973076923076923)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(11.0, 38.0, 35.64285714285714)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.7555555555555555)"
11-01-2023 12:53:11.931173,"(5.5, 9.2, 7.119999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.1, 3.973076923076923)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(11.0, 38.0, 35.64285714285714)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.7555555555555555)"
11-01-2023 12:53:13.326945,"(5.5, 9.2, 7.119999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.1, 3.973076923076923)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(11.0, 38.0, 35.64285714285714)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.7555555555555555)"
11-01-2023 12:53:14.657402,"(5.5, 9.2, 7.119999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.1, 3.973076923076923)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(11.0, 38.0, 35.64285714285714)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.771428571428571)"
11-01-2023 12:53:15.926875,"(5.5, 9.2, 7.119999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.1, 3.973076923076923)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(11.0, 38.0, 35.64285714285714)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.525)"
11-01-2023 12:53:17.246286,"(5.5, 9.2, 7.119999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.1, 3.973076923076923)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(11.0, 38.0, 32.6)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.66)"
11-01-2023 12:53:18.516139,"(5.5, 9.2, 7.119999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.1, 3.973076923076923)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(11.0, 38.0, 32.6)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.66)"
11-01-2023 12:53:19.737098,"(5.5, 9.2, 7.119999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.1, 3.973076923076923)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(11.0, 38.0, 35.54545454545455)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.888461538461539)"
11-01-2023 12:53:20.908981,"(5.5, 9.2, 7.119999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.1, 3.973076923076923)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(11.0, 38.0, 35.54545454545455)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.888461538461539)"
11-01-2023 12:53:22.147183,"(5.5, 9.2, 7.119999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.1, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(11.0, 38.0, 35.54545454545455)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.888461538461539)"
11-01-2023 12:53:23.424793,"(5.5, 9.2, 7.119999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(11.0, 38.0, 35.54545454545455)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.71304347826087)"
11-01-2023 12:53:24.754825,"(5.5, 9.2, 7.574999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(11.0, 38.0, 35.54545454545455)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.826666666666667)"
11-01-2023 12:53:26.045601,"(5.5, 9.2, 7.990697674418604)","(7.0, 13.5, 12.3)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.294117647058822)","(11.0, 38.0, 35.54545454545455)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.826666666666667)"
11-01-2023 12:53:27.238912,"(5.5, 9.2, 8.094999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.8, 8.277777777777777)","(11.0, 38.0, 35.54545454545455)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.826666666666667)"
11-01-2023 12:53:28.530618,"(5.5, 9.2, 8.094999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.6, 8.277777777777777)","(11.0, 38.0, 35.54545454545455)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.826666666666667)"
11-01-2023 12:53:29.755557,"(5.5, 9.2, 8.094999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.6, 8.255999999999998)","(11.0, 38.0, 35.54545454545455)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.826666666666667)"
11-01-2023 12:53:31.012488,"(5.5, 9.2, 8.094999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.6, 8.255999999999998)","(11.0, 38.0, 35.54545454545455)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.826666666666667)"
11-01-2023 12:53:32.272627,"(5.5, 9.2, 8.094999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.6, 8.255999999999998)","(11.0, 38.0, 35.54545454545455)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.826666666666667)"
11-01-2023 12:53:33.475677,"(5.5, 9.2, 8.094999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.6, 8.255999999999998)","(11.0, 38.0, 35.54545454545455)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.623529411764706)"
11-01-2023 12:53:34.625903,"(5.5, 9.2, 8.094999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.6, 8.255999999999998)","(11.0, 38.0, 33.5)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.63125)"
11-01-2023 12:53:35.742841,"(5.5, 9.2, 8.094999999999999)","(7.0, 13.5, 12.3)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.6, 8.255999999999998)","(11.0, 38.0, 36.5)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.63125)"
11-01-2023 12:53:36.982704,"(5.5, 9.2, 7.937142857142857)","(7.0, 13.5, 12.833333333333334)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 35.27272727272727)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.63125)"
11-01-2023 12:53:38.173046,"(5.5, 9.2, 7.8315789473684205)","(7.0, 13.5, 12.954545454545455)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 110.0, 92.5)","(4.2, 6.2, 5.63125)"
11-01-2023 12:53:39.353074,"(5.5, 9.2, 7.8315789473684205)","(7.0, 13.5, 12.954545454545455)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 110.0, 97.5)","(4.2, 6.2, 5.605)"
11-01-2023 12:53:40.610605,"(5.5, 9.2, 7.8315789473684205)","(7.0, 13.5, 13.285714285714285)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 120.0, 97.5)","(4.2, 6.2, 5.605)"
11-01-2023 12:53:41.823744,"(5.5, 9.2, 7.8315789473684205)","(7.0, 13.5, 13.285714285714285)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 120.0, 112.5)","(4.2, 6.2, 5.675)"
11-01-2023 12:53:43.137498,"(5.5, 9.2, 7.8315789473684205)","(7.0, 13.5, 13.285714285714285)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 140.0, 112.5)","(4.2, 6.2, 5.829411764705882)"
11-01-2023 12:53:44.420886,"(5.5, 9.2, 7.8315789473684205)","(7.0, 13.5, 13.285714285714285)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 140.0, 127.5)","(4.2, 6.2, 5.930769230769231)"
11-01-2023 12:53:45.653324,"(5.5, 9.2, 7.8315789473684205)","(7.0, 14.0, 13.732142857142858)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 140.0, 127.5)","(4.2, 6.2, 5.7153846153846155)"
11-01-2023 12:53:46.793275,"(5.5, 9.2, 7.8315789473684205)","(7.0, 13.5, 13.285714285714285)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.4)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 140.0, 127.5)","(4.2, 6.2, 5.7153846153846155)"
11-01-2023 12:53:47.982329,"(5.5, 9.2, 7.8315789473684205)","(7.0, 13.5, 13.285714285714285)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.359999999999999)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 140.0, 133.1818181818182)","(4.2, 6.2, 5.7153846153846155)"
11-01-2023 12:53:49.197285,"(5.5, 9.2, 7.8315789473684205)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.359999999999999)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 140.0, 133.1818181818182)","(4.2, 6.2, 5.7153846153846155)"
11-01-2023 12:53:50.380329,"(5.5, 9.2, 7.8315789473684205)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.3315789473684205)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 140.0, 133.1818181818182)","(4.2, 6.2, 5.7153846153846155)"
11-01-2023 12:53:51.511397,"(5.5, 9.2, 7.8315789473684205)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.3315789473684205)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 140.0, 133.1818181818182)","(4.2, 6.2, 5.7153846153846155)"
11-01-2023 12:53:52.633642,"(5.5, 9.2, 7.8315789473684205)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.3315789473684205)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 140.0, 145.76923076923077)","(4.2, 6.2, 5.7153846153846155)"
11-01-2023 12:53:53.855450,"(5.5, 9.2, 7.799999999999999)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.3315789473684205)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 170.0, 151.36363636363637)","(4.2, 6.2, 5.7153846153846155)"
11-01-2023 12:53:55.096555,"(5.5, 9.2, 7.799999999999999)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.3315789473684205)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 160.0, 127.5)","(4.2, 6.2, 5.7153846153846155)"
11-01-2023 12:53:56.354332,"(5.5, 9.2, 7.799999999999999)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.3315789473684205)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 140.0, 124.0909090909091)","(4.2, 6.2, 5.7153846153846155)"
11-01-2023 12:53:57.527433,"(5.5, 9.2, 7.799999999999999)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.3315789473684205)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 130.0, 124.0909090909091)","(4.2, 6.2, 5.811111111111111)"
11-01-2023 12:53:58.750090,"(5.5, 9.2, 7.799999999999999)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.3315789473684205)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 130.0, 121.875)","(4.2, 6.2, 5.829411764705882)"
11-01-2023 12:54:00.069863,"(5.5, 9.2, 7.799999999999999)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.3315789473684205)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 130.0, 121.875)","(4.2, 6.2, 5.829411764705882)"
11-01-2023 12:54:01.395044,"(5.5, 9.2, 7.799999999999999)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.324)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 130.0, 106.0)","(4.2, 6.2, 5.829411764705882)"
11-01-2023 12:54:02.642259,"(5.5, 9.2, 7.799999999999999)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.324)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 130.0, 106.0)","(4.2, 6.2, 5.829411764705882)"
11-01-2023 12:54:03.859294,"(5.5, 9.2, 7.799999999999999)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.324)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 130.0, 106.0)","(4.2, 6.2, 5.829411764705882)"
11-01-2023 12:54:05.057097,"(5.5, 9.2, 7.799999999999999)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.324)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 130.0, 106.0)","(4.2, 6.2, 5.829411764705882)"
11-01-2023 12:54:06.346425,"(5.5, 9.2, 7.799999999999999)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.324)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 130.0, 106.0)","(4.2, 6.2, 5.829411764705882)"
11-01-2023 12:54:07.642877,"(5.5, 9.2, 7.799999999999999)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.324)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 130.0, 106.0)","(4.2, 6.2, 5.829411764705882)"
11-01-2023 12:54:08.892952,"(5.5, 9.2, 7.799999999999999)","(7.0, 13.5, 13.25)","(3.8, 4.0, 3.9529411764705884)","(4.0, 4.9, 4.324)","(8.0, 9.6, 8.255999999999998)","(11.0, 44.0, 36.5)","(51.0, 130.0, 106.0)","(4.2, 6.2, 5.829411764705882)"
