,Liverpool Street,Whisky Nip,Smiling Sapphire,Angry Betty,Bora Burst,Spring Martini,Prince Of Melton,Operatic Blue
16-12-2022 15:48:36.751505,"(51.0, 410.0, 334.2105263157895)","(4.8, 7.6, 5.4399999999999995)","(6.0, 9.8, 8.4)","(18.0, 48.0, 38.0)","(2.0, 2.92, 2.5573333333333332)","(4.6, 8.0, 7.2)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:37.774729,"(51.0, 410.0, 334.2105263157895)","(4.8, 7.6, 5.3304347826086955)","(6.0, 9.8, 8.4)","(18.0, 48.0, 38.0)","(2.0, 2.92, 2.5573333333333332)","(4.6, 8.0, 7.2)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:38.795342,"(51.0, 410.0, 334.2105263157895)","(4.8, 7.4, 6.822222222222223)","(6.0, 9.8, 8.4)","(18.0, 48.0, 38.0)","(2.0, 2.92, 2.5573333333333332)","(4.6, 8.0, 7.2)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:39.786323,"(51.0, 410.0, 334.2105263157895)","(4.8, 7.2, 5.666666666666667)","(6.0, 9.8, 8.4)","(18.0, 48.0, 38.0)","(2.0, 2.92, 2.2988235294117647)","(4.6, 8.0, 6.7555555555555555)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:40.764606,"(51.0, 410.0, 334.2105263157895)","(4.8, 7.0, 6.5)","(6.0, 9.8, 8.4)","(18.0, 48.0, 38.0)","(2.0, 2.92, 2.6266666666666665)","(4.6, 8.0, 6.7555555555555555)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:41.802344,"(51.0, 410.0, 334.2105263157895)","(4.8, 6.8, 6.325)","(6.0, 9.8, 8.5)","(18.0, 48.0, 38.0)","(2.0, 2.92, 2.3475438596491225)","(4.6, 8.0, 6.7555555555555555)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:42.809702,"(51.0, 410.0, 334.2105263157895)","(4.8, 6.8, 6.325)","(6.0, 9.8, 8.200000000000001)","(18.0, 48.0, 38.0)","(2.0, 3.05, 2.3475438596491225)","(4.6, 8.0, 6.7555555555555555)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:43.812877,"(51.0, 410.0, 334.2105263157895)","(4.8, 6.8, 6.325)","(6.0, 9.8, 8.200000000000001)","(18.0, 48.0, 38.0)","(2.0, 3.05, 2.455)","(4.6, 8.0, 6.7555555555555555)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:44.753838,"(51.0, 410.0, 334.2105263157895)","(4.8, 6.8, 6.325)","(6.0, 9.8, 8.5)","(18.0, 48.0, 38.0)","(2.0, 2.98, 2.455)","(4.6, 8.0, 6.7555555555555555)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:45.711643,"(51.0, 410.0, 334.2105263157895)","(4.8, 6.4, 6.025)","(6.0, 9.8, 8.5)","(18.0, 48.0, 38.0)","(2.0, 2.98, 2.455)","(4.6, 8.0, 6.7555555555555555)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:46.677610,"(51.0, 410.0, 334.2105263157895)","(4.8, 6.4, 6.025)","(6.0, 9.8, 8.5)","(18.0, 48.0, 38.0)","(2.0, 2.98, 2.455)","(4.6, 8.0, 6.7555555555555555)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:47.650114,"(51.0, 410.0, 334.2105263157895)","(4.8, 6.4, 6.025)","(6.0, 9.8, 8.5)","(18.0, 48.0, 38.0)","(2.0, 2.98, 2.455)","(4.6, 8.0, 7.2)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:48.600527,"(51.0, 410.0, 334.2105263157895)","(4.8, 6.8, 6.325)","(6.0, 9.8, 9.044444444444444)","(18.0, 48.0, 38.0)","(2.0, 2.98, 2.455)","(4.6, 8.0, 7.2)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:49.578608,"(51.0, 410.0, 334.2105263157895)","(4.8, 8.0, 6.76)","(6.0, 9.8, 7.666666666666667)","(18.0, 48.0, 38.0)","(2.0, 2.98, 2.455)","(4.6, 8.0, 7.2)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:50.508265,"(51.0, 460.0, 391.6666666666667)","(4.8, 7.8, 6.35)","(6.0, 9.8, 8.377777777777778)","(18.0, 48.0, 38.0)","(2.0, 2.98, 2.455)","(4.6, 8.0, 7.2)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:51.492869,"(51.0, 460.0, 306.25)","(4.8, 7.4, 6.775)","(6.0, 9.8, 8.377777777777778)","(18.0, 48.0, 38.0)","(2.0, 2.98, 2.455)","(4.6, 8.0, 7.2)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:52.437426,"(51.0, 460.0, 306.25)","(4.8, 7.4, 6.775)","(6.0, 9.8, 8.377777777777778)","(18.0, 48.0, 38.0)","(2.0, 2.98, 2.455)","(4.6, 8.0, 7.2)","(7.0, 14.5, 11.35)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:53.395925,"(51.0, 460.0, 306.25)","(4.8, 7.4, 6.775)","(6.0, 9.8, 8.377777777777778)","(18.0, 48.0, 36.0)","(2.0, 2.96, 2.393333333333333)","(4.6, 8.0, 7.2)","(7.0, 14.5, 9.1625)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:54.354983,"(51.0, 460.0, 306.25)","(4.8, 8.0, 7.225)","(6.0, 9.8, 8.377777777777778)","(18.0, 48.0, 38.0)","(2.0, 2.96, 2.393333333333333)","(4.6, 8.0, 7.2)","(7.0, 14.5, 9.1625)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:55.323756,"(51.0, 460.0, 306.25)","(4.8, 7.6, 6.925)","(6.0, 9.8, 8.377777777777778)","(18.0, 48.0, 38.0)","(2.0, 2.96, 2.393333333333333)","(4.6, 8.0, 7.2)","(7.0, 14.5, 9.1625)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:56.301309,"(51.0, 460.0, 306.25)","(4.8, 7.4, 6.775)","(6.0, 9.8, 8.377777777777778)","(18.0, 48.0, 38.0)","(2.0, 2.96, 2.393333333333333)","(4.6, 8.0, 6.7555555555555555)","(7.0, 14.5, 9.1625)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:57.320258,"(51.0, 460.0, 306.25)","(4.8, 7.8, 5.728571428571429)","(6.0, 9.8, 8.466666666666667)","(18.0, 48.0, 38.0)","(2.0, 2.96, 2.4266666666666667)","(4.6, 8.0, 6.7555555555555555)","(7.0, 14.5, 9.1625)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:58.276666,"(51.0, 460.0, 306.25)","(4.8, 7.8, 5.728571428571429)","(6.0, 9.8, 7.933333333333334)","(18.0, 48.0, 38.0)","(2.0, 2.96, 2.4266666666666667)","(4.6, 8.0, 6.7555555555555555)","(7.0, 14.5, 9.1625)","(91.0, 650.0, 593.5)"
16-12-2022 15:48:59.254538,"(51.0, 460.0, 306.25)","(4.8, 7.4, 5.733333333333333)","(6.0, 9.8, 7.933333333333334)","(18.0, 48.0, 38.0)","(2.0, 2.96, 2.4266666666666667)","(4.6, 8.0, 6.7555555555555555)","(7.0, 14.5, 9.1625)","(91.0, 650.0, 593.5)"
16-12-2022 15:49:00.269793,"(51.0, 440.0, 293.75)","(4.8, 7.4, 5.733333333333333)","(6.0, 9.8, 7.666666666666667)","(18.0, 48.0, 38.0)","(2.0, 2.96, 2.428235294117647)","(4.6, 8.0, 6.7555555555555555)","(7.0, 14.5, 9.1625)","(91.0, 650.0, 593.5)"
16-12-2022 15:49:01.283103,"(51.0, 440.0, 328.5714285714286)","(4.8, 7.4, 5.821052631578947)","(6.0, 9.8, 8.022222222222222)","(18.0, 48.0, 33.0)","(2.0, 2.94, 2.584)","(4.6, 8.0, 7.366666666666667)","(7.0, 14.5, 11.2)","(91.0, 650.0, 593.5)"
16-12-2022 15:49:02.300197,"(51.0, 430.0, 385.2941176470588)","(4.8, 7.0, 5.95)","(6.0, 9.8, 9.16)","(18.0, 48.0, 33.0)","(2.0, 2.92, 2.596)","(4.6, 7.8, 6.55)","(7.0, 14.0, 12.65)","(91.0, 650.0, 593.5)"
16-12-2022 15:49:03.261408,"(51.0, 430.0, 385.2941176470588)","(4.8, 6.6, 5.246153846153846)","(6.0, 9.8, 9.05)","(18.0, 48.0, 33.0)","(2.0, 2.92, 2.596)","(4.6, 7.8, 6.55)","(7.0, 14.0, 11.4)","(91.0, 650.0, 593.5)"
16-12-2022 15:49:04.270595,"(51.0, 430.0, 385.2941176470588)","(4.8, 6.2, 5.171428571428572)","(6.0, 9.8, 9.05)","(18.0, 48.0, 33.0)","(2.0, 2.92, 2.596)","(4.6, 7.8, 6.55)","(7.0, 14.0, 9.544444444444444)","(91.0, 650.0, 593.5)"
16-12-2022 15:49:05.287589,"(51.0, 430.0, 385.2941176470588)","(4.8, 5.8, 5.4)","(6.0, 9.8, 9.3)","(18.0, 48.0, 33.0)","(2.0, 2.92, 2.596)","(4.6, 7.8, 6.55)","(7.0, 15.5, 9.544444444444444)","(91.0, 650.0, 593.5)"
16-12-2022 15:49:06.321124,"(51.0, 430.0, 385.2941176470588)","(4.8, 5.6, 5.3)","(6.0, 9.8, 9.3)","(18.0, 48.0, 33.0)","(2.0, 2.92, 2.63)","(4.6, 7.8, 7.533333333333333)","(7.0, 15.5, 12.82)","(91.0, 650.0, 593.5)"
16-12-2022 15:49:07.294908,"(51.0, 420.0, 358.33333333333337)","(4.8, 5.6, 5.12)","(6.0, 9.8, 9.545454545454547)","(18.0, 48.0, 33.0)","(2.0, 2.88, 2.63)","(4.6, 7.8, 7.533333333333333)","(7.0, 15.5, 11.926666666666666)","(91.0, 650.0, 593.5)"
16-12-2022 15:49:08.261468,"(51.0, 420.0, 291.30434782608694)","(4.8, 5.5, 5.1)","(6.0, 9.8, 9.366666666666667)","(18.0, 48.0, 33.0)","(2.0, 2.88, 2.63)","(4.6, 7.8, 6.65)","(7.0, 15.5, 9.899999999999999)","(91.0, 650.0, 593.5)"
16-12-2022 15:49:09.225052,"(51.0, 400.0, 300.0)","(4.8, 5.5, 5.15)","(6.0, 9.8, 9.366666666666667)","(18.0, 48.0, 33.0)","(2.0, 2.88, 2.63)","(4.6, 7.8, 6.65)","(7.0, 15.5, 11.063636363636364)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:49:10.218629,"(51.0, 390.0, 368.75)","(4.8, 5.5, 4.9399999999999995)","(6.0, 9.8, 9.366666666666667)","(18.0, 48.0, 33.0)","(2.0, 2.88, 2.63)","(4.6, 7.8, 6.65)","(7.0, 15.5, 12.877777777777776)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:49:11.185303,"(51.0, 390.0, 368.75)","(4.8, 5.3, 4.925)","(6.0, 9.8, 9.366666666666667)","(18.0, 48.0, 33.0)","(2.0, 2.88, 2.5338461538461536)","(4.6, 7.8, 7.566666666666666)","(7.0, 15.5, 12.877777777777776)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:49:12.198408,"(51.0, 390.0, 368.75)","(4.8, 5.0, 4.833333333333333)","(6.0, 9.8, 9.221052631578948)","(18.0, 48.0, 33.0)","(2.0, 2.84, 2.5999999999999996)","(4.6, 7.8, 6.24)","(7.0, 15.5, 11.86923076923077)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:49:13.145719,"(51.0, 390.0, 307.5)","(4.8, 4.9, 4.66)","(6.0, 9.6, 8.4)","(18.0, 48.0, 33.0)","(2.0, 2.82, 2.5999999999999996)","(4.6, 8.0, 6.24)","(7.0, 15.5, 10.78)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:49:14.236436,"(51.0, 390.0, 357.0)","(4.8, 4.9, 4.677777777777778)","(6.0, 10.0, 8.24)","(18.0, 48.0, 33.0)","(2.0, 2.82, 2.5999999999999996)","(4.6, 8.0, 6.24)","(7.0, 15.5, 10.78)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:49:15.251814,"(51.0, 390.0, 357.0)","(4.8, 4.9, 4.677777777777778)","(6.0, 10.0, 8.24)","(18.0, 48.0, 33.0)","(2.0, 2.82, 2.5999999999999996)","(4.6, 8.0, 6.24)","(7.0, 15.5, 13.427272727272728)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:49:16.322767,"(51.0, 390.0, 357.0)","(4.8, 5.1, 4.788888888888889)","(6.0, 10.0, 8.35)","(18.0, 48.0, 33.0)","(2.0, 2.82, 2.6333333333333333)","(4.6, 8.0, 7.333333333333333)","(7.0, 15.5, 13.055555555555555)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:49:17.389536,"(51.0, 390.0, 357.0)","(4.8, 4.7, 4.533333333333333)","(6.0, 10.0, 9.459999999999999)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.6333333333333333)","(4.6, 8.0, 6.5600000000000005)","(7.0, 15.5, 13.055555555555555)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:18.436339,"(51.0, 390.0, 227.5)","(4.8, 4.7, 4.5636363636363635)","(6.0, 10.0, 8.8)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.6333333333333333)","(4.6, 8.0, 6.5600000000000005)","(7.0, 15.5, 11.714285714285714)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:19.447594,"(51.0, 390.0, 92.08333333333333)","(4.8, 4.7, 4.5636363636363635)","(6.0, 10.0, 8.8)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.57)","(4.6, 8.0, 6.5600000000000005)","(7.0, 16.0, 11.714285714285714)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:20.427238,"(51.0, 370.0, 217.5)","(4.8, 5.0, 4.75)","(6.0, 10.0, 8.8)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.57)","(4.6, 8.0, 6.5600000000000005)","(7.0, 16.0, 13.708333333333332)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:21.501723,"(51.0, 370.0, 217.5)","(4.8, 5.0, 4.9)","(6.0, 10.0, 9.175)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.58)","(4.6, 8.0, 7.766666666666667)","(7.0, 16.0, 13.708333333333332)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:22.491078,"(51.0, 370.0, 108.57142857142857)","(4.8, 4.8, 4.728571428571429)","(6.0, 10.0, 9.325)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.58)","(4.6, 8.0, 5.966666666666667)","(7.0, 16.0, 13.708333333333332)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:23.467345,"(51.0, 360.0, 212.5)","(4.8, 4.8, 4.728571428571429)","(6.0, 10.0, 8.8)","(18.0, 48.0, 30.857142857142858)","(2.0, 2.76, 2.58)","(4.6, 7.8, 7.1499999999999995)","(7.0, 16.0, 13.708333333333332)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:24.448968,"(51.0, 360.0, 114.16666666666666)","(4.8, 4.8, 4.728571428571429)","(6.0, 10.0, 8.8)","(18.0, 48.0, 30.857142857142858)","(2.0, 2.76, 2.58)","(4.6, 7.6, 7.1499999999999995)","(7.0, 16.0, 13.708333333333332)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:25.393241,"(51.0, 350.0, 207.5)","(4.8, 5.4, 5.32)","(6.0, 10.0, 8.8)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.58)","(4.6, 7.6, 7.1499999999999995)","(7.0, 16.0, 13.708333333333332)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:26.435284,"(51.0, 350.0, 100.625)","(4.8, 5.5, 4.9)","(6.0, 10.0, 9.0)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.58)","(4.6, 7.6, 6.872727272727273)","(7.0, 16.0, 12.764705882352942)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:27.409488,"(51.0, 350.0, 100.625)","(4.8, 5.1, 4.86)","(6.0, 10.0, 9.8)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.58)","(4.6, 7.6, 6.433333333333334)","(7.0, 16.0, 12.764705882352942)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:28.447770,"(51.0, 350.0, 100.625)","(4.8, 5.1, 4.984615384615385)","(6.0, 10.0, 9.3)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.58)","(4.6, 7.6, 6.433333333333334)","(7.0, 16.0, 12.764705882352942)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:29.465045,"(51.0, 350.0, 100.625)","(4.8, 5.1, 4.984615384615385)","(6.0, 10.0, 9.3)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.58)","(4.6, 7.6, 6.433333333333334)","(7.0, 16.0, 12.764705882352942)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:30.457981,"(51.0, 350.0, 100.625)","(5.0, 5.0, 4.885714285714285)","(6.0, 10.0, 9.3)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.58)","(4.6, 7.6, 6.266666666666667)","(7.0, 16.0, 12.764705882352942)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:31.476823,"(51.0, 350.0, 100.625)","(5.0, 5.0, 4.68)","(6.0, 10.0, 9.3)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.52)","(4.6, 7.6, 6.9714285714285715)","(7.0, 16.0, 12.764705882352942)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:32.480235,"(51.0, 350.0, 100.625)","(5.0, 5.0, 4.92)","(6.0, 10.5, 10.166666666666666)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.52)","(4.6, 7.2, 6.9)","(7.0, 16.0, 12.764705882352942)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:33.535700,"(51.0, 350.0, 100.625)","(5.0, 6.2, 5.5600000000000005)","(6.0, 10.5, 10.166666666666666)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.52)","(4.6, 7.2, 6.9)","(7.0, 16.0, 12.764705882352942)","(91.0, 650.0, 463.3333333333333)"
16-12-2022 15:49:34.566640,"(51.0, 350.0, 100.625)","(5.0, 6.0, 5.16)","(6.0, 10.5, 10.166666666666666)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.52)","(4.6, 7.2, 6.3)","(7.0, 16.0, 12.526315789473685)","(91.0, 650.0, 556.6666666666666)"
16-12-2022 15:49:35.558782,"(51.0, 350.0, 100.625)","(5.0, 6.0, 5.241666666666667)","(6.0, 10.5, 9.45)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.52)","(4.6, 7.2, 6.314285714285714)","(7.0, 16.0, 12.526315789473685)","(91.0, 650.0, 463.3333333333333)"
16-12-2022 15:49:36.565785,"(51.0, 350.0, 100.625)","(5.0, 6.0, 5.3538461538461535)","(6.0, 10.5, 9.25)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.52)","(4.6, 7.0, 6.314285714285714)","(7.0, 16.0, 12.526315789473685)","(91.0, 650.0, 536.0)"
16-12-2022 15:49:37.586321,"(51.0, 340.0, 156.66666666666669)","(5.0, 5.7, 5.475)","(6.0, 10.5, 9.233333333333333)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.52)","(4.6, 7.0, 6.0)","(7.0, 16.0, 12.526315789473685)","(91.0, 650.0, 578.75)"
16-12-2022 15:49:38.576744,"(51.0, 340.0, 156.66666666666669)","(5.0, 5.5, 5.3)","(6.0, 10.5, 9.233333333333333)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.52)","(4.6, 6.8, 6.0)","(7.0, 16.0, 12.526315789473685)","(91.0, 650.0, 578.75)"
16-12-2022 15:49:39.542260,"(51.0, 340.0, 156.66666666666669)","(5.0, 5.4, 5.1000000000000005)","(6.0, 10.5, 9.233333333333333)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.52)","(4.6, 6.8, 6.0)","(7.0, 16.0, 12.764705882352942)","(91.0, 650.0, 578.75)"
16-12-2022 15:49:40.572441,"(51.0, 340.0, 156.66666666666669)","(5.0, 5.2, 4.95)","(6.0, 10.5, 9.233333333333333)","(18.0, 48.0, 33.0)","(2.0, 2.76, 2.52)","(4.6, 6.8, 6.0)","(7.0, 16.0, 14.416666666666668)","(91.0, 650.0, 578.75)"
16-12-2022 15:49:41.517107,"(51.0, 340.0, 156.66666666666669)","(5.0, 5.0, 4.775)","(6.0, 10.5, 9.233333333333333)","(18.0, 48.0, 38.0)","(2.0, 2.76, 2.52)","(4.6, 6.8, 6.571428571428571)","(7.0, 15.0, 15.055555555555555)","(91.0, 650.0, 508.75)"
16-12-2022 15:49:42.521981,"(51.0, 340.0, 156.66666666666669)","(5.0, 5.5, 5.26)","(6.0, 10.5, 10.071428571428571)","(18.0, 48.0, 38.0)","(2.0, 2.76, 2.52)","(4.6, 6.8, 6.571428571428571)","(7.0, 15.5, 15.055555555555555)","(91.0, 650.0, 537.0)"
16-12-2022 15:49:43.515006,"(51.0, 340.0, 156.66666666666669)","(5.0, 5.3, 4.925)","(6.0, 10.5, 10.071428571428571)","(18.0, 48.0, 38.0)","(2.0, 2.76, 2.52)","(4.6, 6.8, 6.571428571428571)","(7.0, 15.5, 15.055555555555555)","(91.0, 650.0, 537.0)"
16-12-2022 15:49:44.545857,"(51.0, 340.0, 156.66666666666669)","(5.0, 5.4, 5.0)","(6.0, 10.5, 10.071428571428571)","(18.0, 48.0, 38.0)","(2.0, 2.76, 2.52)","(4.6, 6.8, 6.571428571428571)","(7.0, 15.5, 14.5)","(91.0, 650.0, 537.0)"
16-12-2022 15:49:45.577514,"(51.0, 340.0, 156.66666666666669)","(5.0, 5.2, 5.0)","(6.0, 10.5, 9.5)","(18.0, 48.0, 38.0)","(2.0, 2.76, 2.52)","(4.6, 6.8, 6.066666666666666)","(7.0, 15.5, 14.5)","(91.0, 650.0, 537.0)"
16-12-2022 15:49:46.547321,"(51.0, 340.0, 156.66666666666669)","(5.0, 5.1, 4.8)","(6.0, 10.5, 8.966666666666667)","(18.0, 48.0, 38.0)","(2.0, 2.76, 2.52)","(4.6, 6.6, 6.5)","(7.0, 15.5, 14.5)","(91.0, 650.0, 537.0)"
16-12-2022 15:49:47.582438,"(51.0, 340.0, 156.66666666666669)","(5.0, 4.9, 4.733333333333333)","(6.0, 10.5, 10.12)","(18.0, 48.0, 38.0)","(2.0, 2.76, 2.52)","(4.6, 6.8, 6.5)","(7.0, 15.5, 14.5)","(91.0, 650.0, 537.0)"
16-12-2022 15:49:48.600027,"(51.0, 340.0, 156.66666666666669)","(5.0, 4.9, 4.733333333333333)","(6.0, 10.5, 9.366666666666667)","(18.0, 48.0, 38.0)","(2.0, 2.76, 2.52)","(4.6, 6.8, 6.5)","(7.0, 15.5, 14.5)","(91.0, 650.0, 537.0)"
16-12-2022 15:49:49.605357,"(51.0, 340.0, 156.66666666666669)","(5.0, 4.9, 4.733333333333333)","(6.0, 10.5, 9.366666666666667)","(18.0, 48.0, 38.0)","(2.0, 2.76, 2.52)","(4.6, 6.8, 6.5)","(7.0, 15.5, 14.5)","(91.0, 650.0, 537.0)"
16-12-2022 15:49:50.693895,"(51.0, 340.0, 156.66666666666669)","(5.0, 5.2, 5.1125)","(6.0, 10.5, 9.366666666666667)","(18.0, 48.0, 36.4)","(2.0, 2.76, 2.52)","(4.6, 6.8, 6.05)","(7.0, 15.5, 14.5)","(91.0, 650.0, 508.75)"
16-12-2022 15:49:51.655367,"(51.0, 340.0, 110.83333333333334)","(5.0, 5.2, 4.771428571428571)","(6.0, 10.5, 9.366666666666667)","(18.0, 48.0, 36.4)","(2.0, 2.76, 2.52)","(4.6, 6.8, 6.428571428571428)","(7.0, 15.5, 14.5)","(91.0, 650.0, 508.75)"
16-12-2022 15:49:52.621996,"(51.0, 330.0, 197.5)","(5.0, 5.0, 4.733333333333333)","(6.0, 10.5, 9.366666666666667)","(18.0, 48.0, 36.4)","(2.0, 2.76, 2.52)","(4.6, 6.6, 6.5)","(7.0, 15.5, 14.5)","(91.0, 650.0, 508.75)"
16-12-2022 15:49:53.614893,"(51.0, 330.0, 197.5)","(5.0, 5.0, 4.733333333333333)","(6.0, 11.0, 9.350000000000001)","(18.0, 48.0, 36.4)","(2.0, 2.76, 2.52)","(4.6, 6.8, 6.5)","(7.0, 15.5, 14.5)","(91.0, 650.0, 508.75)"
16-12-2022 15:49:54.617424,"(51.0, 330.0, 197.5)","(5.0, 5.0, 4.733333333333333)","(6.0, 11.0, 9.350000000000001)","(18.0, 48.0, 31.714285714285715)","(2.0, 2.76, 2.52)","(4.6, 6.8, 6.5)","(7.0, 15.5, 14.5)","(91.0, 650.0, 508.75)"
16-12-2022 15:49:55.610907,"(51.0, 330.0, 197.5)","(5.0, 5.0, 4.733333333333333)","(6.0, 11.0, 9.350000000000001)","(18.0, 48.0, 31.714285714285715)","(2.0, 2.76, 2.52)","(4.6, 6.8, 6.066666666666666)","(7.0, 15.5, 14.5)","(91.0, 650.0, 508.75)"
16-12-2022 15:49:56.593920,"(61.0, 330.0, 197.5)","(4.4, 5.0, 4.85)","(6.0, 11.0, 9.350000000000001)","(19.0, 48.0, 37.63636363636364)","(2.05, 2.76, 2.52)","(4.8, 6.6, 6.5)","(7.0, 15.5, 14.5)","(91.0, 650.0, 508.75)"
16-12-2022 15:49:57.546930,"(61.0, 330.0, 197.5)","(4.4, 4.7, 4.640000000000001)","(6.0, 11.0, 9.350000000000001)","(19.0, 48.0, 37.63636363636364)","(2.05, 2.76, 2.52)","(4.8, 6.8, 6.5)","(7.0, 15.5, 14.5)","(91.0, 650.0, 508.75)"
16-12-2022 15:49:58.522321,"(61.0, 330.0, 197.5)","(4.4, 4.7, 4.633333333333334)","(6.0, 11.0, 9.9)","(19.0, 48.0, 37.63636363636364)","(2.05, 2.76, 2.52)","(4.8, 6.8, 6.5)","(7.0, 15.5, 14.5)","(91.0, 650.0, 508.75)"
16-12-2022 15:49:59.540795,"(61.0, 330.0, 197.5)","(4.4, 4.7, 4.633333333333334)","(6.0, 10.5, 9.366666666666667)","(19.0, 48.0, 37.63636363636364)","(2.05, 2.76, 2.52)","(4.8, 6.8, 6.5)","(7.0, 15.5, 14.5)","(91.0, 650.0, 508.75)"
16-12-2022 15:50:00.548855,"(61.0, 330.0, 197.5)","(4.4, 4.7, 4.633333333333334)","(6.0, 10.5, 9.366666666666667)","(19.0, 48.0, 37.63636363636364)","(2.05, 2.76, 2.52)","(4.8, 6.8, 6.05)","(7.0, 15.5, 14.875)","(91.0, 650.0, 508.75)"
16-12-2022 15:50:01.560382,"(61.0, 330.0, 197.5)","(4.4, 4.9, 4.842857142857143)","(6.0, 10.5, 9.366666666666667)","(19.0, 48.0, 37.63636363636364)","(2.05, 2.76, 2.52)","(4.8, 6.8, 6.5)","(7.0, 16.0, 15.804347826086957)","(91.0, 650.0, 538.0)"
16-12-2022 15:50:02.570841,"(61.0, 330.0, 166.9230769230769)","(4.4, 5.0, 4.818181818181818)","(6.0, 10.5, 9.366666666666667)","(19.0, 46.0, 40.57142857142857)","(2.05, 2.76, 2.52)","(4.8, 6.8, 6.5)","(7.0, 16.0, 15.333333333333332)","(91.0, 650.0, 580.0)"
