,Al Be Purple,Town Beach,El Caballo,Cherokee Cherry,Curracabundi,Deltora,Gracious Gracie,Crashnbash
1187,"[datetime.datetime(2022, 11, 28, 12, 43, 47, 113534), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 43, 47, 113534), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 43, 47, 113534), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 43, 47, 113534), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 12, 43, 47, 113534), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 12, 43, 47, 113534), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 43, 47, 113534), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 12, 43, 47, 113534), 4.4, 4.8]"
1188,"[datetime.datetime(2022, 11, 28, 12, 43, 48, 237150), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 43, 48, 237150), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 43, 48, 237150), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 43, 48, 237150), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 12, 43, 48, 237150), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 12, 43, 48, 237150), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 43, 48, 237150), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 12, 43, 48, 237150), 4.4, 4.8]"
1189,"[datetime.datetime(2022, 11, 28, 12, 43, 49, 366685), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 43, 49, 366685), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 43, 49, 366685), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 12, 43, 49, 366685), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 12, 43, 49, 366685), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 12, 43, 49, 366685), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 43, 49, 366685), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 12, 43, 49, 366685), 4.4, 4.7]"
1190,"[datetime.datetime(2022, 11, 28, 12, 43, 50, 492727), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 43, 50, 492727), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 43, 50, 492727), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 12, 43, 50, 492727), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 12, 43, 50, 492727), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 43, 50, 492727), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 43, 50, 492727), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 12, 43, 50, 492727), 4.4, 4.7]"
1191,"[datetime.datetime(2022, 11, 28, 12, 43, 51, 621708), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 43, 51, 621708), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 43, 51, 621708), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 12, 43, 51, 621708), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 12, 43, 51, 621708), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 43, 51, 621708), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 43, 51, 621708), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 12, 43, 51, 621708), 4.4, 4.7]"
1192,"[datetime.datetime(2022, 11, 28, 12, 43, 52, 746402), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 43, 52, 746402), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 43, 52, 746402), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 12, 43, 52, 746402), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 12, 43, 52, 746402), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 43, 52, 746402), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 43, 52, 746402), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 12, 43, 52, 746402), 4.4, 4.7]"
1193,"[datetime.datetime(2022, 11, 28, 12, 43, 53, 874178), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 43, 53, 874178), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 43, 53, 874178), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 12, 43, 53, 874178), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 12, 43, 53, 874178), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 43, 53, 874178), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 43, 53, 874178), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 12, 43, 53, 874178), 4.4, 4.7]"
1194,"[datetime.datetime(2022, 11, 28, 12, 43, 54, 999682), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 43, 54, 999682), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 43, 54, 999682), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 43, 54, 999682), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 12, 43, 54, 999682), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 43, 54, 999682), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 43, 54, 999682), 4.8, 5.4]","[datetime.datetime(2022, 11, 28, 12, 43, 54, 999682), 4.4, 4.7]"
1195,"[datetime.datetime(2022, 11, 28, 12, 43, 56, 129728), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 43, 56, 129728), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 43, 56, 129728), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 43, 56, 129728), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 12, 43, 56, 129728), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 43, 56, 129728), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 43, 56, 129728), 4.8, 5.4]","[datetime.datetime(2022, 11, 28, 12, 43, 56, 129728), 4.4, 4.7]"
1196,"[datetime.datetime(2022, 11, 28, 12, 43, 57, 250793), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 43, 57, 250793), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 43, 57, 250793), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 43, 57, 250793), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 12, 43, 57, 250793), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 43, 57, 250793), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 43, 57, 250793), 4.8, 5.4]","[datetime.datetime(2022, 11, 28, 12, 43, 57, 250793), 4.4, 4.7]"
1197,"[datetime.datetime(2022, 11, 28, 12, 43, 58, 371357), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 43, 58, 371357), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 43, 58, 371357), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 43, 58, 371357), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 12, 43, 58, 371357), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 43, 58, 371357), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 43, 58, 371357), 4.8, 5.4]","[datetime.datetime(2022, 11, 28, 12, 43, 58, 371357), 4.4, 4.7]"
1198,"[datetime.datetime(2022, 11, 28, 12, 43, 59, 494465), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 43, 59, 494465), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 43, 59, 494465), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 43, 59, 494465), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 12, 43, 59, 494465), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 43, 59, 494465), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 43, 59, 494465), 4.8, 5.4]","[datetime.datetime(2022, 11, 28, 12, 43, 59, 494465), 4.4, 4.7]"
1199,"[datetime.datetime(2022, 11, 28, 12, 44, 0, 619270), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 0, 619270), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 0, 619270), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 44, 0, 619270), 3.0, 4.6]","[datetime.datetime(2022, 11, 28, 12, 44, 0, 619270), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 0, 619270), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 44, 0, 619270), 4.8, 5.4]","[datetime.datetime(2022, 11, 28, 12, 44, 0, 619270), 4.4, 4.7]"
1200,"[datetime.datetime(2022, 11, 28, 12, 44, 1, 752408), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 1, 752408), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 1, 752408), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 44, 1, 752408), 3.0, 4.8]","[datetime.datetime(2022, 11, 28, 12, 44, 1, 752408), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 1, 752408), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 44, 1, 752408), 4.8, 5.4]","[datetime.datetime(2022, 11, 28, 12, 44, 1, 752408), 4.4, 4.6]"
1201,"[datetime.datetime(2022, 11, 28, 12, 44, 2, 879321), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 2, 879321), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 2, 879321), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 44, 2, 879321), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 12, 44, 2, 879321), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 2, 879321), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 44, 2, 879321), 4.8, 5.4]","[datetime.datetime(2022, 11, 28, 12, 44, 2, 879321), 4.4, 4.5]"
1202,"[datetime.datetime(2022, 11, 28, 12, 44, 4, 12320), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 4, 12320), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 4, 12320), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 44, 4, 12320), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 12, 44, 4, 12320), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 4, 12320), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 44, 4, 12320), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 4, 12320), 4.4, 4.5]"
1203,"[datetime.datetime(2022, 11, 28, 12, 44, 5, 136667), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 5, 136667), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 5, 136667), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 44, 5, 136667), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 12, 44, 5, 136667), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 5, 136667), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 5, 136667), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 5, 136667), 4.4, 4.5]"
1204,"[datetime.datetime(2022, 11, 28, 12, 44, 6, 266567), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 6, 266567), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 6, 266567), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 44, 6, 266567), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 12, 44, 6, 266567), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 6, 266567), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 6, 266567), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 6, 266567), 4.4, 4.5]"
1205,"[datetime.datetime(2022, 11, 28, 12, 44, 7, 394031), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 7, 394031), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 7, 394031), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 44, 7, 394031), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 12, 44, 7, 394031), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 7, 394031), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 7, 394031), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 7, 394031), 4.4, 4.5]"
1206,"[datetime.datetime(2022, 11, 28, 12, 44, 8, 527512), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 8, 527512), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 8, 527512), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 44, 8, 527512), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 12, 44, 8, 527512), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 8, 527512), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 8, 527512), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 8, 527512), 4.4, 4.4]"
1207,"[datetime.datetime(2022, 11, 28, 12, 44, 9, 657051), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 9, 657051), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 9, 657051), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 44, 9, 657051), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 12, 44, 9, 657051), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 9, 657051), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 9, 657051), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 9, 657051), 4.4, 4.4]"
1208,"[datetime.datetime(2022, 11, 28, 12, 44, 10, 793581), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 10, 793581), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 10, 793581), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 44, 10, 793581), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 12, 44, 10, 793581), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 10, 793581), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 10, 793581), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 10, 793581), 4.4, 4.4]"
1209,"[datetime.datetime(2022, 11, 28, 12, 44, 11, 921855), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 11, 921855), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 11, 921855), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 44, 11, 921855), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 12, 44, 11, 921855), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 11, 921855), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 11, 921855), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 11, 921855), 4.4, 4.4]"
1210,"[datetime.datetime(2022, 11, 28, 12, 44, 13, 54618), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 13, 54618), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 13, 54618), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 44, 13, 54618), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 12, 44, 13, 54618), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 13, 54618), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 13, 54618), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 13, 54618), 4.4, 4.4]"
1211,"[datetime.datetime(2022, 11, 28, 12, 44, 14, 186001), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 14, 186001), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 14, 186001), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 44, 14, 186001), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 12, 44, 14, 186001), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 14, 186001), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 14, 186001), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 14, 186001), 4.4, 4.5]"
1212,"[datetime.datetime(2022, 11, 28, 12, 44, 15, 311090), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 15, 311090), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 15, 311090), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 12, 44, 15, 311090), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 12, 44, 15, 311090), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 15, 311090), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 15, 311090), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 15, 311090), 4.4, 4.5]"
1213,"[datetime.datetime(2022, 11, 28, 12, 44, 16, 435003), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 16, 435003), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 16, 435003), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 12, 44, 16, 435003), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 12, 44, 16, 435003), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 16, 435003), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 16, 435003), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 16, 435003), 4.4, 4.5]"
1214,"[datetime.datetime(2022, 11, 28, 12, 44, 17, 559281), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 17, 559281), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 17, 559281), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 44, 17, 559281), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 12, 44, 17, 559281), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 17, 559281), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 17, 559281), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 17, 559281), 4.4, 4.5]"
1215,"[datetime.datetime(2022, 11, 28, 12, 44, 18, 711976), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 18, 711976), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 18, 711976), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 44, 18, 711976), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 12, 44, 18, 711976), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 18, 711976), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 18, 711976), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 18, 711976), 4.4, 4.5]"
1216,"[datetime.datetime(2022, 11, 28, 12, 44, 19, 835629), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 19, 835629), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 19, 835629), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 44, 19, 835629), 3.0, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 19, 835629), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 19, 835629), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 19, 835629), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 19, 835629), 4.4, 4.5]"
1217,"[datetime.datetime(2022, 11, 28, 12, 44, 20, 964651), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 20, 964651), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 20, 964651), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 44, 20, 964651), 3.0, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 20, 964651), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 20, 964651), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 20, 964651), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 20, 964651), 4.4, 4.4]"
1218,"[datetime.datetime(2022, 11, 28, 12, 44, 22, 88977), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 22, 88977), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 22, 88977), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 44, 22, 88977), 3.0, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 22, 88977), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 22, 88977), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 22, 88977), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 22, 88977), 4.4, 4.5]"
1219,"[datetime.datetime(2022, 11, 28, 12, 44, 23, 221757), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 23, 221757), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 23, 221757), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 23, 221757), 3.0, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 23, 221757), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 23, 221757), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 23, 221757), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 23, 221757), 4.4, 4.5]"
1220,"[datetime.datetime(2022, 11, 28, 12, 44, 24, 345226), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 24, 345226), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 24, 345226), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 24, 345226), 3.0, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 24, 345226), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 24, 345226), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 24, 345226), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 24, 345226), 4.4, 4.5]"
1221,"[datetime.datetime(2022, 11, 28, 12, 44, 25, 479060), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 25, 479060), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 25, 479060), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 25, 479060), 3.0, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 25, 479060), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 25, 479060), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 25, 479060), 4.8, 5.3]","[datetime.datetime(2022, 11, 28, 12, 44, 25, 479060), 4.4, 4.5]"
1222,"[datetime.datetime(2022, 11, 28, 12, 44, 26, 613460), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 26, 613460), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 26, 613460), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 26, 613460), 3.0, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 26, 613460), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 26, 613460), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 26, 613460), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 26, 613460), 4.4, 4.5]"
1223,"[datetime.datetime(2022, 11, 28, 12, 44, 27, 752648), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 27, 752648), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 27, 752648), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 27, 752648), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 27, 752648), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 27, 752648), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 27, 752648), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 27, 752648), 4.2, 4.5]"
1224,"[datetime.datetime(2022, 11, 28, 12, 44, 28, 882371), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 28, 882371), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 28, 882371), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 28, 882371), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 28, 882371), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 12, 44, 28, 882371), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 28, 882371), 4.6, 5.2]","[datetime.datetime(2022, 11, 28, 12, 44, 28, 882371), 4.2, 4.4]"
1225,"[datetime.datetime(2022, 11, 28, 12, 44, 30, 24101), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 30, 24101), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 30, 24101), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 30, 24101), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 30, 24101), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 44, 30, 24101), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 30, 24101), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 30, 24101), 4.2, 4.5]"
1226,"[datetime.datetime(2022, 11, 28, 12, 44, 31, 148300), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 44, 31, 148300), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 44, 31, 148300), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 44, 31, 148300), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 12, 44, 31, 148300), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 12, 44, 31, 148300), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 44, 31, 148300), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 12, 44, 31, 148300), 4.2, 4.5]"
