,Phantom Divine,Mister Hemsworth,Bucks Party,Sir Tom,Competition,Rabairneach,Ranhita,Highland Cathedral,Stella Simone,Luisana,Golden Honour,Dhyani,Diaco
07-01-2023 15:11:48.090172,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.893076923076923)","(7.0, 9.2, 8.6)","(5.5, 9.2, 8.1)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 19.875)","(7.5, 15.0, 13.2)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:11:50.066166,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.893076923076923)","(7.0, 9.2, 8.6)","(5.5, 9.2, 8.257142857142856)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 19.875)","(7.5, 15.0, 13.2)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:11:51.918575,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.893076923076923)","(7.0, 9.2, 8.6)","(5.5, 9.2, 8.257142857142856)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 19.875)","(7.5, 15.0, 13.2)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:11:53.769102,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.893076923076923)","(7.0, 9.2, 8.6)","(5.5, 9.2, 8.257142857142856)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 19.875)","(7.5, 15.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:11:55.523283,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.893076923076923)","(7.0, 9.2, 8.6)","(5.5, 9.2, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 19.875)","(7.5, 15.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:11:57.310801,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.893076923076923)","(7.0, 9.2, 8.6)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 19.875)","(7.5, 15.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:11:59.030296,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.893076923076923)","(7.0, 9.2, 8.6)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 19.875)","(7.5, 15.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:00.821918,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.893076923076923)","(7.0, 9.2, 8.6)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 19.875)","(7.5, 15.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:02.526624,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.893076923076923)","(7.0, 9.2, 8.6)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 19.875)","(7.5, 15.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:04.489008,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.893076923076923)","(7.0, 9.2, 8.6)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 19.875)","(7.5, 15.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:06.410911,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.893076923076923)","(7.0, 9.2, 8.6)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 16.666666666666668)","(7.5, 15.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:08.471316,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.893076923076923)","(7.0, 9.2, 8.6)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 16.666666666666668)","(7.5, 15.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:10.375880,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.893076923076923)","(7.0, 9.2, 8.6)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 16.666666666666668)","(7.5, 15.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:12.087448,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.2, 8.6)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 16.666666666666668)","(7.5, 15.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:13.821269,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.2, 8.6)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 16.666666666666668)","(7.5, 15.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:15.582606,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.2, 8.218181818181819)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 16.666666666666668)","(7.5, 15.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:17.415237,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.2, 8.218181818181819)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 16.666666666666668)","(7.5, 15.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:19.193273,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.2, 8.218181818181819)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 16.666666666666668)","(7.5, 15.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:20.859641,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.2, 8.218181818181819)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 16.666666666666668)","(7.5, 15.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:22.625826,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.2, 8.218181818181819)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 16.666666666666668)","(7.5, 15.0, 12.213333333333333)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:24.373127,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.2, 8.218181818181819)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 16.666666666666668)","(7.5, 14.5, 12.4)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:26.045027,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.2, 8.218181818181819)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 18.0)","(7.5, 14.5, 12.4)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:27.660709,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.2, 8.218181818181819)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 18.0)","(7.5, 14.5, 12.4)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:29.286229,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.2, 8.266666666666666)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 18.0)","(7.5, 14.5, 13.120000000000001)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:30.904839,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.2, 8.5)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 18.0)","(7.5, 14.0, 13.511111111111111)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:32.536191,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.0, 8.5)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 18.0)","(7.5, 14.0, 13.511111111111111)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:34.151070,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.0, 8.5)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 18.0)","(7.5, 14.0, 13.511111111111111)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:36.029489,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.0, 8.5)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 18.0)","(7.5, 14.0, 13.511111111111111)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:37.680864,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.0, 8.5)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 18.0)","(7.5, 14.0, 13.511111111111111)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:39.381845,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.0, 8.5)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 18.0)","(7.5, 14.0, 13.511111111111111)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:40.991489,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.0, 8.5)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 18.0)","(7.5, 14.0, 13.511111111111111)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:42.572694,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.0, 8.5)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 18.0)","(7.5, 14.0, 13.511111111111111)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:44.307597,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.0, 8.5)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.588235294117649)","(13.0, 22.0, 18.0)","(7.5, 14.0, 13.511111111111111)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:46.003597,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.0, 8.5)","(5.5, 9.0, 8.718181818181819)","(10.0, 17.0, 15.178571428571429)","(13.0, 22.0, 18.0)","(7.5, 14.0, 13.511111111111111)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 31.055555555555557)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:47.646009,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.87)","(7.0, 9.0, 8.5)","(5.5, 9.0, 8.257142857142856)","(10.0, 15.5, 13.5)","(13.0, 22.0, 18.0)","(7.5, 14.0, 13.511111111111111)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:49.302452,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.8625)","(7.0, 9.0, 8.5)","(5.5, 9.2, 8.257142857142856)","(10.0, 17.5, 13.5)","(13.0, 22.0, 18.0)","(7.5, 14.0, 13.511111111111111)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:50.928340,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.333333333333334)","(3.6, 3.9, 3.8625)","(7.0, 9.0, 8.5)","(5.5, 9.2, 8.257142857142856)","(10.0, 17.5, 13.0)","(13.0, 22.0, 18.0)","(7.5, 14.0, 13.511111111111111)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 56.36363636363637)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:52.561855,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.9, 3.8625)","(7.0, 9.0, 8.8)","(5.5, 9.2, 8.215384615384615)","(10.0, 17.5, 16.0)","(13.0, 22.0, 19.0)","(7.5, 14.0, 13.3)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:54.110842,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.9, 3.8625)","(7.0, 9.0, 8.8)","(5.5, 9.2, 8.215384615384615)","(10.0, 17.5, 16.0)","(13.0, 22.0, 18.0)","(7.5, 14.0, 13.3)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:55.821811,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.9, 3.8625)","(7.0, 9.0, 8.8)","(5.5, 9.2, 8.7)","(10.0, 17.5, 16.0)","(13.0, 22.0, 16.666666666666668)","(7.5, 14.0, 13.3)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:57.392803,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.9, 3.8625)","(7.0, 9.0, 8.8)","(5.5, 9.0, 8.7)","(10.0, 17.5, 16.0)","(13.0, 22.0, 16.666666666666668)","(7.5, 14.0, 13.3)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:12:59.158198,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.9, 3.8625)","(7.0, 9.0, 8.8)","(5.5, 9.0, 8.7)","(10.0, 17.5, 16.0)","(13.0, 22.0, 16.666666666666668)","(7.5, 14.0, 13.3)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:13:00.798564,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.9, 3.780097087378641)","(7.0, 9.0, 8.8)","(5.5, 9.0, 8.7)","(10.0, 17.5, 16.0)","(13.0, 22.0, 16.666666666666668)","(7.5, 14.0, 13.3)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:13:02.643510,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.8, 3.780097087378641)","(7.0, 9.0, 8.8)","(5.5, 9.0, 8.7)","(10.0, 17.5, 16.0)","(13.0, 22.0, 16.666666666666668)","(7.5, 14.0, 13.3)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:13:04.515869,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.8, 3.780097087378641)","(7.0, 9.0, 8.8)","(5.5, 9.0, 8.7)","(10.0, 17.5, 16.0)","(13.0, 22.0, 16.666666666666668)","(7.5, 14.0, 13.3)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:13:06.233162,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.8, 3.8804347826086953)","(7.0, 9.0, 8.8)","(5.5, 9.0, 8.7)","(10.0, 17.5, 16.0)","(13.0, 22.0, 21.0)","(7.5, 14.0, 13.3)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:13:07.987359,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.9, 3.8804347826086953)","(7.0, 9.0, 8.8)","(5.5, 9.0, 8.7)","(10.0, 17.5, 13.833333333333334)","(13.0, 22.0, 21.0)","(7.5, 14.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:13:09.738582,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.9, 3.8804347826086953)","(7.0, 9.0, 8.8)","(5.5, 9.0, 8.7)","(10.0, 17.5, 13.833333333333334)","(13.0, 22.0, 21.0)","(7.5, 14.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:13:11.510150,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.9, 3.8804347826086953)","(7.0, 9.0, 8.8)","(5.5, 9.0, 8.7)","(10.0, 17.5, 13.833333333333334)","(13.0, 22.0, 21.0)","(7.5, 14.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:13:13.019539,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.9, 3.8804347826086953)","(7.0, 9.0, 8.8)","(5.5, 9.0, 8.7)","(10.0, 17.5, 12.8)","(13.0, 22.0, 21.0)","(7.5, 14.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:13:14.579803,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.9, 3.8804347826086953)","(7.0, 9.0, 8.8)","(5.5, 9.0, 8.7)","(10.0, 16.0, 12.8)","(13.0, 22.0, 21.0)","(7.5, 14.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:13:16.559177,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.9, 3.8804347826086953)","(7.0, 9.0, 8.8)","(5.5, 9.0, 8.7)","(10.0, 16.0, 12.8)","(13.0, 22.0, 21.0)","(7.5, 14.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:13:18.403963,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.9, 3.8804347826086953)","(7.0, 9.0, 8.8)","(5.5, 9.0, 8.7)","(10.0, 16.0, 12.8)","(13.0, 22.0, 21.0)","(7.5, 14.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:13:20.395493,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.9, 3.8804347826086953)","(7.0, 9.0, 8.8)","(5.5, 9.0, 8.7)","(10.0, 16.0, 12.8)","(13.0, 22.0, 21.0)","(7.5, 14.0, 12.0)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 29.5)"
07-01-2023 15:13:22.380518,"(31.0, 120.0, 55.714285714285715)","(9.0, 15.5, 14.5)","(3.6, 3.9, 3.8804347826086953)","(7.0, 9.0, 8.8)","(5.5, 9.0, 8.7)","(10.0, 16.0, 12.8)","(13.0, 22.0, 21.0)","(7.5, 14.0, 12.166666666666666)","(19.0, 55.0, 43.33333333333333)","(21.0, 70.0, 51.25)","(26.0, 70.0, 52.0)","(18.0, 48.0, 41.9)","(16.0, 34.0, 28.166666666666664)"
