,Florey Bale,Ivanka Tea,Ten Dollar Slaps,Who Told Mel,Lifes Gal,Our Girls Shout,Dynamo Dash,Zipping Tula
06-01-2023 16:52:27.248995,"(2.0, 2.04, 1.9172727272727272)","(10.0, 40.0, 22.5)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.6)","(10.0, 25.0, 23.46)","(21.0, 100.0, 82.25)","(8.0, 17.5, 13.75)","(8.0, 28.0, 24.25)"
06-01-2023 16:52:28.458331,"(2.0, 2.04, 1.9172727272727272)","(10.0, 40.0, 22.5)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.7)","(10.0, 25.0, 23.46)","(21.0, 100.0, 90.0)","(8.0, 17.5, 13.75)","(8.0, 28.0, 24.25)"
06-01-2023 16:52:29.745510,"(2.0, 2.04, 1.9172727272727272)","(10.0, 40.0, 24.6)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.375)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 13.75)","(8.0, 28.0, 24.25)"
06-01-2023 16:52:31.080533,"(2.0, 2.04, 1.9172727272727272)","(10.0, 40.0, 24.6)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.375)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 13.75)","(8.0, 28.0, 24.375)"
06-01-2023 16:52:32.327440,"(2.0, 2.04, 1.9172727272727272)","(10.0, 40.0, 24.6)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.375)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 13.75)","(8.0, 28.0, 24.375)"
06-01-2023 16:52:33.505797,"(2.0, 2.04, 1.9172727272727272)","(10.0, 40.0, 24.6)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.375)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 13.75)","(8.0, 28.0, 24.375)"
06-01-2023 16:52:34.900757,"(2.0, 2.04, 1.9172727272727272)","(10.0, 40.0, 24.6)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.375)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 13.75)","(8.0, 28.0, 24.375)"
06-01-2023 16:52:36.168968,"(2.0, 2.04, 1.9172727272727272)","(10.0, 40.0, 24.6)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.375)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 13.75)","(8.0, 28.0, 24.375)"
06-01-2023 16:52:37.479455,"(2.0, 2.04, 1.9172727272727272)","(10.0, 40.0, 24.6)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.375)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 13.75)","(8.0, 28.0, 24.375)"
06-01-2023 16:52:38.687429,"(2.0, 2.04, 1.9172727272727272)","(10.0, 40.0, 24.6)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.375)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 13.75)","(8.0, 28.0, 24.375)"
06-01-2023 16:52:39.912591,"(2.0, 2.04, 1.9172727272727272)","(10.0, 40.0, 22.5)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.375)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 13.75)","(8.0, 28.0, 24.375)"
06-01-2023 16:52:41.169505,"(2.0, 2.04, 1.9172727272727272)","(10.0, 40.0, 31.25)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.375)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 13.75)","(8.0, 28.0, 24.375)"
06-01-2023 16:52:42.300391,"(2.0, 2.04, 1.9172727272727272)","(10.0, 40.0, 31.25)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.375)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 13.75)","(8.0, 28.0, 24.375)"
06-01-2023 16:52:43.507097,"(2.0, 2.04, 1.9172727272727272)","(10.0, 40.0, 31.25)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.8)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 13.75)","(8.0, 28.0, 24.375)"
06-01-2023 16:52:44.738936,"(2.0, 2.04, 1.9172727272727272)","(10.0, 40.0, 22.85)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.8)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 13.75)","(8.0, 28.0, 24.375)"
06-01-2023 16:52:46.008385,"(2.0, 2.02, 1.916)","(10.0, 40.0, 23.2)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.8)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 13.75)","(8.0, 28.0, 24.375)"
06-01-2023 16:52:47.169018,"(2.0, 2.0, 1.91)","(10.0, 40.0, 23.2)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.8)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 12.1)","(8.0, 28.0, 24.375)"
06-01-2023 16:52:48.671834,"(2.0, 2.0, 1.91)","(10.0, 40.0, 23.2)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.8)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 12.1)","(8.0, 28.0, 24.5)"
06-01-2023 16:52:49.969414,"(2.0, 2.0, 1.91)","(10.0, 40.0, 23.2)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.560000000000002)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 12.1)","(8.0, 28.0, 24.5)"
06-01-2023 16:52:51.219139,"(2.0, 2.0, 1.91)","(10.0, 40.0, 28.25)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.560000000000002)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 12.1)","(8.0, 28.0, 24.5)"
06-01-2023 16:52:52.401600,"(2.0, 2.0, 1.91)","(10.0, 40.0, 28.25)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.916666666666664)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 12.1)","(8.0, 28.0, 24.5)"
06-01-2023 16:52:53.727221,"(2.0, 2.0, 1.91)","(10.0, 40.0, 28.25)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.916666666666664)","(10.0, 25.0, 23.46)","(21.0, 100.0, 83.0)","(8.0, 17.5, 12.1)","(8.0, 28.0, 24.5)"
06-01-2023 16:52:55.052981,"(2.0, 2.0, 1.91)","(10.0, 40.0, 28.25)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.916666666666664)","(10.0, 25.0, 23.46)","(21.0, 100.0, 89.14285714285714)","(8.0, 17.5, 12.1)","(8.0, 28.0, 24.625)"
06-01-2023 16:52:56.439890,"(2.0, 2.0, 1.91)","(10.0, 40.0, 28.25)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.916666666666664)","(10.0, 25.0, 23.46)","(21.0, 100.0, 81.25)","(8.0, 17.5, 12.1)","(8.0, 28.0, 26.3125)"
06-01-2023 16:52:57.847856,"(2.0, 2.0, 1.91)","(10.0, 40.0, 28.25)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.916666666666664)","(10.0, 25.0, 23.1)","(21.0, 100.0, 89.14285714285714)","(8.0, 17.5, 12.1)","(8.0, 28.0, 26.3125)"
06-01-2023 16:52:59.096485,"(2.0, 2.0, 1.9142857142857141)","(10.0, 40.0, 28.25)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.916666666666664)","(10.0, 25.0, 21.25)","(21.0, 100.0, 81.25)","(8.0, 17.5, 12.1)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:00.334334,"(2.0, 2.0, 1.9238461538461538)","(10.0, 40.0, 28.25)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.916666666666664)","(10.0, 25.0, 21.25)","(21.0, 100.0, 89.28571428571428)","(8.0, 17.5, 14.866666666666667)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:01.517213,"(2.0, 2.0, 1.9238461538461538)","(10.0, 40.0, 28.25)","(4.8, 7.8, 6.188888888888889)","(10.0, 19.5, 17.916666666666664)","(10.0, 25.0, 21.25)","(21.0, 100.0, 89.28571428571428)","(8.0, 17.5, 14.866666666666667)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:02.825137,"(2.0, 2.0, 1.9238461538461538)","(10.0, 40.0, 22.5)","(4.8, 7.8, 6.188888888888889)","(10.0, 19.5, 17.916666666666664)","(10.0, 25.0, 21.25)","(21.0, 100.0, 89.28571428571428)","(8.0, 17.5, 14.866666666666667)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:04.376577,"(2.0, 2.0, 1.9238461538461538)","(10.0, 40.0, 22.5)","(4.8, 7.8, 6.188888888888889)","(10.0, 19.5, 18.0)","(10.0, 25.0, 17.3)","(21.0, 100.0, 89.28571428571428)","(8.0, 17.5, 16.346153846153847)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:05.782475,"(2.0, 2.0, 1.9238461538461538)","(10.0, 40.0, 22.5)","(4.8, 7.8, 6.390909090909091)","(10.0, 19.5, 18.0)","(10.0, 25.0, 17.3)","(21.0, 100.0, 89.28571428571428)","(8.0, 17.5, 14.0)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:07.101136,"(2.0, 2.0, 1.9238461538461538)","(10.0, 40.0, 27.884615384615387)","(4.8, 7.8, 6.188888888888889)","(10.0, 19.5, 18.0)","(10.0, 25.0, 23.1)","(21.0, 100.0, 89.28571428571428)","(8.0, 17.5, 14.0)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:08.404920,"(2.0, 2.0, 1.9238461538461538)","(10.0, 40.0, 27.884615384615387)","(4.8, 7.8, 6.188888888888889)","(10.0, 19.5, 18.0)","(10.0, 25.0, 21.25)","(21.0, 100.0, 89.28571428571428)","(8.0, 17.5, 14.0)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:09.712297,"(2.0, 2.0, 1.9238461538461538)","(10.0, 40.0, 27.884615384615387)","(4.8, 7.8, 6.188888888888889)","(10.0, 19.5, 17.52)","(10.0, 25.0, 21.25)","(21.0, 100.0, 89.28571428571428)","(8.0, 17.5, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:11.034458,"(2.0, 2.0, 1.9238461538461538)","(10.0, 40.0, 27.884615384615387)","(4.8, 7.8, 6.188888888888889)","(10.0, 19.5, 17.883333333333333)","(10.0, 25.0, 21.25)","(21.0, 100.0, 89.28571428571428)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:12.779604,"(2.0, 2.0, 1.9238461538461538)","(10.0, 40.0, 27.884615384615387)","(4.8, 7.8, 6.390909090909091)","(10.0, 19.5, 17.6)","(10.0, 25.0, 21.25)","(21.0, 100.0, 89.28571428571428)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:14.203045,"(2.0, 2.0, 1.9238461538461538)","(10.0, 40.0, 27.884615384615387)","(4.8, 7.8, 6.390909090909091)","(10.0, 19.5, 17.6)","(9.0, 25.0, 21.25)","(26.0, 100.0, 89.28571428571428)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:15.664080,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 27.884615384615387)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.142857142857142)","(9.0, 25.0, 21.375)","(26.0, 100.0, 89.28571428571428)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:17.151481,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 27.884615384615387)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.560000000000002)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 89.28571428571428)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:18.576856,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 27.884615384615387)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.560000000000002)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 89.28571428571428)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:19.951750,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 27.884615384615387)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.560000000000002)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 89.28571428571428)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:21.110441,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 27.884615384615387)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.560000000000002)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 89.28571428571428)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:22.377995,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 24.6)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.52)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 89.28571428571428)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:23.729551,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 23.27777777777778)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.875)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 89.28571428571428)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:25.011142,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 23.27777777777778)","(4.8, 7.8, 6.3)","(10.0, 19.0, 16.875)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 89.28571428571428)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:26.254454,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 23.27777777777778)","(4.8, 7.8, 6.3)","(10.0, 19.0, 16.875)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 89.28571428571428)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:27.575322,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 23.27777777777778)","(4.8, 7.8, 6.3)","(10.0, 19.0, 18.214285714285715)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 89.28571428571428)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:28.905625,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 23.27777777777778)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.7)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 89.28571428571428)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:30.239875,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 23.27777777777778)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.7)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 89.28571428571428)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:31.578043,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 23.27777777777778)","(4.8, 7.8, 6.3)","(10.0, 19.5, 17.7)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:32.927627,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 23.27777777777778)","(4.8, 7.8, 6.3)","(10.0, 19.5, 14.3)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:34.197433,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 28.423076923076923)","(4.8, 7.8, 6.3)","(10.0, 19.0, 14.3)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:35.536591,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 28.423076923076923)","(4.8, 8.0, 6.4)","(10.0, 20.0, 18.333333333333336)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:36.775047,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 28.423076923076923)","(4.8, 7.8, 7.3)","(10.0, 20.0, 18.333333333333336)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:38.005988,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 28.423076923076923)","(4.8, 7.8, 7.3)","(10.0, 20.0, 18.88888888888889)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:39.180897,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 28.423076923076923)","(4.8, 7.8, 7.3)","(10.0, 20.0, 18.88888888888889)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:40.444441,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 28.423076923076923)","(4.8, 7.8, 7.3)","(10.0, 20.0, 18.88888888888889)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:42.064581,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 28.423076923076923)","(4.8, 7.8, 7.3)","(10.0, 20.0, 18.88888888888889)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:43.409361,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 28.423076923076923)","(4.8, 7.8, 7.3)","(10.0, 20.0, 18.8125)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:44.763403,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 24.055555555555557)","(4.8, 7.8, 7.3)","(10.0, 20.0, 18.8125)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:46.093036,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 24.055555555555557)","(4.8, 7.8, 7.3)","(10.0, 20.0, 18.8125)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:47.437062,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 24.055555555555557)","(4.8, 7.8, 7.3)","(10.0, 20.0, 18.8125)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:49.017730,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 24.055555555555557)","(4.8, 7.8, 7.3)","(10.0, 20.0, 18.8125)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 15.5)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:50.370306,"(1.95, 2.0, 1.9449999999999998)","(10.0, 40.0, 24.055555555555557)","(4.8, 7.8, 7.3)","(10.0, 20.0, 17.96)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 13.7)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:51.796340,"(1.95, 1.99, 1.9238461538461538)","(10.0, 40.0, 24.055555555555557)","(4.8, 7.8, 7.3)","(10.0, 20.0, 17.96)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 13.7)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:53.633527,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 24.055555555555557)","(4.8, 7.8, 7.3)","(10.0, 20.0, 18.333333333333336)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 13.7)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:55.257982,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 24.055555555555557)","(4.8, 7.8, 7.3)","(10.0, 20.0, 18.333333333333336)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 81.75)","(8.0, 18.0, 13.7)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:56.572368,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 24.055555555555557)","(4.8, 7.8, 7.3)","(10.0, 20.0, 18.333333333333336)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 18.0, 14.34)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:57.932368,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 24.055555555555557)","(4.8, 7.8, 7.3)","(10.0, 20.0, 18.333333333333336)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 14.8)","(8.0, 28.0, 26.3125)"
06-01-2023 16:53:59.231591,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 24.055555555555557)","(4.8, 7.8, 7.3)","(10.0, 20.0, 15.9375)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 12.1)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:00.539651,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 24.055555555555557)","(4.8, 7.8, 7.466666666666667)","(10.0, 19.5, 15.9375)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 12.1)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:01.807624,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 24.055555555555557)","(4.8, 8.0, 7.466666666666667)","(10.0, 19.5, 16.5)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 12.1)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:03.227175,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 24.055555555555557)","(4.8, 8.0, 7.466666666666667)","(10.0, 19.5, 16.5)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 12.1)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:04.623199,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 24.055555555555557)","(4.8, 8.0, 7.466666666666667)","(10.0, 19.5, 15.25)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 12.1)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:05.948407,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 24.055555555555557)","(4.8, 8.0, 7.466666666666667)","(10.0, 19.5, 17.375)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 15.242857142857142)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:07.438472,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 26.0)","(4.8, 8.0, 7.466666666666667)","(10.0, 19.5, 17.90625)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 15.242857142857142)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:08.818734,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 26.0)","(4.8, 8.0, 7.466666666666667)","(10.0, 19.5, 17.90625)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 15.242857142857142)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:10.188330,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 26.0)","(4.8, 8.0, 7.466666666666667)","(10.0, 19.5, 17.90625)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 15.242857142857142)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:11.507326,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 26.0)","(4.8, 8.0, 7.466666666666667)","(10.0, 19.5, 17.90625)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 15.96)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:13.006633,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 26.0)","(4.8, 8.0, 7.466666666666667)","(10.0, 19.5, 17.90625)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 15.96)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:14.445866,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 26.0)","(4.8, 8.0, 7.466666666666667)","(10.0, 19.5, 17.90625)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 15.96)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:15.901978,"(1.95, 2.0, 1.9238461538461538)","(10.0, 40.0, 26.0)","(4.8, 8.0, 7.466666666666667)","(10.0, 19.5, 17.90625)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 15.96)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:17.547559,"(1.95, 2.0, 1.9266666666666665)","(10.0, 40.0, 23.9)","(4.8, 8.0, 7.38)","(10.0, 19.5, 16.95)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 15.96)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:19.025592,"(1.95, 2.0, 1.9266666666666665)","(10.0, 40.0, 22.5)","(4.8, 8.0, 6.933333333333334)","(10.0, 19.5, 16.95)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 15.96)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:20.469497,"(1.95, 2.0, 1.9266666666666665)","(10.0, 40.0, 22.5)","(4.8, 8.0, 7.542857142857143)","(10.0, 19.5, 16.95)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 15.96)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:22.251481,"(1.95, 2.0, 1.9266666666666665)","(10.0, 40.0, 22.5)","(4.8, 8.0, 7.38)","(10.0, 19.5, 16.95)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 82.25)","(8.0, 17.5, 15.96)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:23.934095,"(1.95, 2.0, 1.9266666666666665)","(10.0, 40.0, 22.5)","(4.8, 8.0, 6.933333333333334)","(10.0, 19.5, 16.95)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 90.0)","(8.0, 17.5, 15.96)","(8.0, 28.0, 26.3125)"
06-01-2023 16:54:25.481232,"(1.95, 2.0, 1.9266666666666665)","(10.0, 40.0, 22.5)","(4.8, 8.0, 7.542857142857143)","(10.0, 19.5, 16.95)","(9.0, 25.0, 23.1875)","(26.0, 100.0, 90.0)","(8.0, 17.5, 15.96)","(8.0, 28.0, 26.3125)"
