,Under Study,Jackey Moon,Ambrose Bale,Yasmin Belle,Mepunga Web,Georges Fancy,Catch Me Nero,Ravers Army
09-01-2023 17:21:10.711956,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 230.0, 165.33333333333334)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:11.784924,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 230.0, 165.33333333333334)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:12.798797,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 230.0, 165.33333333333334)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:13.903973,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 230.0, 104.0)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:14.931086,"(16.0, 44.0, 26.8125)","(51.0, 540.0, 302.5)","(41.0, 240.0, 104.0)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:15.975618,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 230.0, 165.33333333333334)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:17.035261,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 200.0, 159.5)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:18.061004,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 200.0, 159.5)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:19.120775,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 118.88888888888889)","(41.0, 210.0, 111.71428571428572)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:20.133000,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 200.0, 159.5)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:21.226105,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 200.0, 159.5)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:22.288208,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 200.0, 159.5)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:23.337202,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 200.0, 159.5)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:24.393677,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 200.0, 159.5)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:25.415010,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 200.0, 159.5)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:26.427098,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 200.0, 159.5)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:27.417096,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 200.0, 159.5)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:28.416556,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 200.0, 159.5)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:29.413523,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 200.0, 159.5)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:30.475033,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 200.0, 159.5)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:31.602499,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 200.0, 159.5)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:32.653293,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 200.0, 159.5)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:33.695693,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 302.5)","(41.0, 200.0, 159.5)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:34.722613,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 114.44444444444444)","(41.0, 210.0, 111.71428571428572)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.622222222222223)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:35.809258,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 300.0)","(41.0, 210.0, 74.0)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.4625)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:36.901336,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 305.0)","(41.0, 210.0, 74.0)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.4625)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:37.973058,"(16.0, 44.0, 28.72222222222222)","(51.0, 540.0, 305.0)","(41.0, 200.0, 120.0)","(8.0, 15.0, 11.4)","(4.2, 8.0, 5.619999999999999)","(5.0, 8.0, 5.892)","(4.8, 8.4, 6.622222222222223)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:39.083935,"(16.0, 44.0, 29.0)","(51.0, 450.0, 260.0)","(41.0, 200.0, 120.0)","(8.0, 15.0, 10.333333333333334)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 6.042857142857143)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:40.140206,"(16.0, 44.0, 21.5)","(51.0, 450.0, 146.0)","(41.0, 200.0, 120.0)","(8.0, 15.0, 10.333333333333334)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:41.250716,"(16.0, 44.0, 30.5)","(51.0, 450.0, 146.0)","(41.0, 200.0, 120.0)","(8.0, 15.0, 10.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:42.298838,"(16.0, 44.0, 30.5)","(51.0, 450.0, 146.0)","(41.0, 200.0, 120.0)","(8.0, 15.0, 10.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:43.354567,"(16.0, 44.0, 30.5)","(51.0, 450.0, 146.0)","(41.0, 200.0, 74.0)","(8.0, 15.0, 10.6)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:44.336715,"(16.0, 44.0, 30.5)","(51.0, 450.0, 146.0)","(41.0, 210.0, 74.0)","(8.0, 15.0, 10.6)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:45.387380,"(16.0, 44.0, 30.5)","(51.0, 450.0, 146.0)","(41.0, 190.0, 115.0)","(8.0, 15.0, 10.333333333333334)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.733333333333333)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:46.412146,"(16.0, 44.0, 30.5)","(51.0, 450.0, 146.0)","(41.0, 190.0, 115.0)","(8.0, 15.0, 10.333333333333334)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.733333333333333)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:47.378237,"(16.0, 44.0, 30.5)","(51.0, 450.0, 146.0)","(41.0, 190.0, 115.0)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.733333333333333)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:48.460443,"(16.0, 44.0, 30.5)","(51.0, 450.0, 146.0)","(41.0, 190.0, 115.0)","(8.0, 15.0, 13.25)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.733333333333333)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:49.952077,"(16.0, 44.0, 30.5)","(51.0, 450.0, 260.0)","(41.0, 190.0, 115.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 6.800000000000001)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:51.472701,"(16.0, 44.0, 30.5)","(51.0, 450.0, 260.0)","(41.0, 190.0, 115.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 6.4625)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:52.802703,"(16.0, 44.0, 30.5)","(51.0, 450.0, 260.0)","(41.0, 190.0, 115.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:53.927104,"(16.0, 44.0, 30.5)","(51.0, 450.0, 260.0)","(41.0, 190.0, 115.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:55.132401,"(16.0, 44.0, 30.5)","(51.0, 450.0, 260.0)","(41.0, 190.0, 115.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:56.252323,"(16.0, 44.0, 30.5)","(51.0, 450.0, 260.0)","(41.0, 190.0, 115.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:57.395328,"(16.0, 44.0, 30.5)","(51.0, 540.0, 305.0)","(41.0, 190.0, 115.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:58.580113,"(16.0, 44.0, 30.5)","(51.0, 540.0, 305.0)","(41.0, 190.0, 115.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:21:59.623479,"(16.0, 44.0, 30.5)","(51.0, 540.0, 305.0)","(41.0, 190.0, 115.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:00.645184,"(16.0, 44.0, 30.5)","(51.0, 540.0, 305.0)","(41.0, 190.0, 115.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:01.638995,"(16.0, 44.0, 30.5)","(51.0, 540.0, 305.0)","(41.0, 260.0, 185.33333333333334)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:02.669448,"(16.0, 44.0, 30.5)","(51.0, 450.0, 260.0)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:03.694475,"(16.0, 44.0, 30.5)","(51.0, 450.0, 260.0)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:04.724998,"(16.0, 44.0, 30.5)","(51.0, 450.0, 260.0)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:05.795215,"(16.0, 44.0, 30.5)","(51.0, 450.0, 260.0)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:06.916042,"(16.0, 48.0, 32.5)","(51.0, 450.0, 323.33333333333337)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:07.969618,"(16.0, 48.0, 32.5)","(51.0, 450.0, 323.33333333333337)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:09.012807,"(16.0, 48.0, 32.5)","(51.0, 450.0, 323.33333333333337)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:10.113603,"(16.0, 48.0, 32.5)","(51.0, 450.0, 323.33333333333337)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:11.256406,"(16.0, 48.0, 32.5)","(51.0, 550.0, 307.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:12.499746,"(16.0, 48.0, 32.5)","(51.0, 540.0, 310.0)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:13.669214,"(16.0, 48.0, 32.5)","(51.0, 540.0, 312.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:14.758982,"(16.0, 48.0, 32.5)","(51.0, 540.0, 312.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:15.984937,"(16.0, 48.0, 32.5)","(51.0, 540.0, 312.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:17.136226,"(16.0, 48.0, 32.5)","(51.0, 540.0, 312.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:18.219315,"(16.0, 48.0, 32.5)","(51.0, 540.0, 312.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:19.364645,"(16.0, 48.0, 32.5)","(51.0, 540.0, 312.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:20.418184,"(16.0, 48.0, 32.5)","(51.0, 540.0, 312.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:21.592175,"(16.0, 48.0, 32.5)","(51.0, 540.0, 312.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:22.642810,"(16.0, 48.0, 32.5)","(51.0, 540.0, 312.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:23.723211,"(16.0, 48.0, 32.5)","(51.0, 540.0, 312.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4)"
09-01-2023 17:22:24.879652,"(16.0, 48.0, 32.5)","(51.0, 540.0, 312.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.4349999999999996)"
09-01-2023 17:22:26.165490,"(16.0, 48.0, 32.5)","(51.0, 550.0, 312.5)","(41.0, 270.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.84, 2.3305882352941176)"
09-01-2023 17:22:27.504531,"(16.0, 48.0, 32.5)","(51.0, 540.0, 312.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.82, 2.3305882352941176)"
09-01-2023 17:22:28.994251,"(16.0, 48.0, 32.5)","(51.0, 540.0, 312.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.82, 2.3305882352941176)"
09-01-2023 17:22:30.343114,"(16.0, 48.0, 32.5)","(51.0, 540.0, 312.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.82, 2.3305882352941176)"
09-01-2023 17:22:31.559213,"(16.0, 48.0, 23.0)","(51.0, 540.0, 312.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 12.2)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.82, 2.3305882352941176)"
09-01-2023 17:22:32.849077,"(16.0, 48.0, 23.0)","(51.0, 540.0, 312.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.82, 2.3179310344827586)"
09-01-2023 17:22:34.207566,"(16.0, 48.0, 23.0)","(51.0, 540.0, 312.5)","(41.0, 260.0, 76.66666666666666)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.82, 2.3277777777777775)"
09-01-2023 17:22:35.785743,"(16.0, 48.0, 23.0)","(51.0, 550.0, 267.5)","(41.0, 270.0, 114.0)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.3416666666666663)"
09-01-2023 17:22:37.210994,"(16.0, 46.0, 22.666666666666668)","(51.0, 450.0, 272.5)","(41.0, 190.0, 114.0)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 5.9)","(2.3, 2.8, 2.3416666666666663)"
09-01-2023 17:22:38.750444,"(16.0, 46.0, 22.666666666666668)","(51.0, 450.0, 272.5)","(41.0, 190.0, 114.0)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 7.246153846153847)","(2.3, 2.8, 2.3416666666666663)"
09-01-2023 17:22:39.937750,"(16.0, 46.0, 22.666666666666668)","(51.0, 450.0, 272.5)","(41.0, 190.0, 114.0)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 7.246153846153847)","(2.3, 2.8, 2.3416666666666663)"
09-01-2023 17:22:41.207670,"(16.0, 46.0, 22.666666666666668)","(51.0, 450.0, 272.5)","(41.0, 190.0, 114.0)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 7.246153846153847)","(2.3, 2.8, 2.3416666666666663)"
09-01-2023 17:22:42.340479,"(16.0, 46.0, 22.666666666666668)","(51.0, 450.0, 272.5)","(41.0, 190.0, 114.0)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 7.246153846153847)","(2.3, 2.8, 2.38)"
09-01-2023 17:22:43.461074,"(16.0, 46.0, 22.666666666666668)","(51.0, 450.0, 272.5)","(41.0, 190.0, 114.0)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 7.246153846153847)","(2.3, 2.86, 2.396)"
09-01-2023 17:22:44.552405,"(16.0, 46.0, 22.666666666666668)","(51.0, 450.0, 272.5)","(41.0, 190.0, 114.0)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 7.246153846153847)","(2.3, 2.78, 2.396)"
09-01-2023 17:22:45.654411,"(16.0, 46.0, 22.666666666666668)","(51.0, 450.0, 272.5)","(41.0, 190.0, 114.0)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 7.246153846153847)","(2.3, 2.78, 2.396)"
09-01-2023 17:22:46.885488,"(16.0, 46.0, 22.666666666666668)","(51.0, 450.0, 272.5)","(41.0, 190.0, 114.0)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 7.246153846153847)","(2.3, 2.78, 2.396)"
09-01-2023 17:22:48.074977,"(16.0, 46.0, 22.666666666666668)","(51.0, 450.0, 272.5)","(41.0, 190.0, 114.0)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 7.246153846153847)","(2.3, 2.78, 2.396)"
09-01-2023 17:22:49.278905,"(16.0, 46.0, 22.666666666666668)","(51.0, 450.0, 272.5)","(41.0, 190.0, 114.0)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 7.246153846153847)","(2.3, 2.78, 2.396)"
09-01-2023 17:22:50.408976,"(16.0, 46.0, 23.083333333333332)","(51.0, 450.0, 272.5)","(41.0, 190.0, 114.0)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 7.246153846153847)","(2.3, 2.78, 2.396)"
09-01-2023 17:22:51.618123,"(16.0, 46.0, 23.083333333333332)","(51.0, 540.0, 317.5)","(41.0, 260.0, 149.0)","(8.0, 15.0, 13.0)","(4.2, 8.0, 4.92)","(5.0, 8.0, 5.166666666666667)","(4.8, 8.4, 7.246153846153847)","(2.3, 2.78, 2.396)"
