,Jessore,Under Study,Velocity Zaylia,On The Tequila,Cyclone Jane,Jax Bale
04-01-2023 14:04:50.494438,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:04:51.636090,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:04:52.714464,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:04:53.804885,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:04:54.898702,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:04:56.015508,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:04:57.108260,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:04:58.182474,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:04:59.330347,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:00.398596,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:01.446412,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:02.648342,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:03.774261,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:04.884289,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:06.020910,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:07.146291,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:08.228794,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:09.212602,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:10.302729,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:11.385009,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:12.460167,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:13.425530,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:14.527525,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:15.730276,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:17.109790,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:18.316965,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:19.457922,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:20.641064,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:21.824059,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:23.055840,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:24.149080,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:25.349382,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:26.510570,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:27.649585,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:28.728342,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:29.835073,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:30.991888,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:32.125826,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:33.128097,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:34.260909,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:35.407313,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:36.727375,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:37.815121,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:39.055207,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:40.673051,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:42.120673,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:43.567754,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:44.680265,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:45.765061,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:46.824087,"(2.45, 4.1, 2.61875)","(15.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:47.926658,"(2.45, 4.1, 2.61875)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 7.728888888888889)","(3.8, 5.6, 5.201388888888888)","(8.5, 20.0, 17.05)","(4.2, 6.6, 6.228571428571428)"
04-01-2023 14:05:49.062765,"(2.45, 4.1, 2.61875)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 5.446153846153846)"
04-01-2023 14:05:50.091482,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 5.446153846153846)"
04-01-2023 14:05:51.116235,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 5.446153846153846)"
04-01-2023 14:05:52.226866,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 5.446153846153846)"
04-01-2023 14:05:53.401598,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 5.446153846153846)"
04-01-2023 14:05:54.475066,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 5.446153846153846)"
04-01-2023 14:05:55.564744,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 5.446153846153846)"
04-01-2023 14:05:56.660509,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 5.446153846153846)"
04-01-2023 14:05:57.718527,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 5.446153846153846)"
04-01-2023 14:05:58.757561,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 5.446153846153846)"
04-01-2023 14:05:59.826054,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 5.446153846153846)"
04-01-2023 14:06:00.892983,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 5.446153846153846)"
04-01-2023 14:06:01.907609,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 5.446153846153846)"
04-01-2023 14:06:02.982421,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 5.446153846153846)"
04-01-2023 14:06:03.964913,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 5.446153846153846)"
04-01-2023 14:06:05.123178,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 5.446153846153846)"
04-01-2023 14:06:06.200243,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 6.6, 4.824999999999999)"
04-01-2023 14:06:07.205275,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 7.0, 4.824999999999999)"
04-01-2023 14:06:08.369887,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 7.0, 4.824999999999999)"
04-01-2023 14:06:09.608913,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 7.0, 4.824999999999999)"
04-01-2023 14:06:10.719945,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 7.0, 4.824999999999999)"
04-01-2023 14:06:11.764279,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 7.0, 4.824999999999999)"
04-01-2023 14:06:12.851857,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 7.0, 4.824999999999999)"
04-01-2023 14:06:13.855121,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 7.0, 4.824999999999999)"
04-01-2023 14:06:14.793217,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 7.0, 4.824999999999999)"
04-01-2023 14:06:16.164901,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 7.0, 4.824999999999999)"
04-01-2023 14:06:17.292848,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 7.0, 4.824999999999999)"
04-01-2023 14:06:18.353199,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 34.07692307692308)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 17.05)","(4.2, 7.0, 5.0227272727272725)"
04-01-2023 14:06:19.457057,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.0, 5.0227272727272725)"
04-01-2023 14:06:20.805742,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.0, 5.0227272727272725)"
04-01-2023 14:06:21.803311,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.0, 5.0227272727272725)"
04-01-2023 14:06:22.751236,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.0, 5.0227272727272725)"
04-01-2023 14:06:23.866167,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.0, 5.0227272727272725)"
04-01-2023 14:06:24.775609,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.0, 5.0227272727272725)"
04-01-2023 14:06:25.735547,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.0, 5.0227272727272725)"
04-01-2023 14:06:26.863644,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.0, 5.908333333333333)"
04-01-2023 14:06:27.832306,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.2, 5.908333333333333)"
04-01-2023 14:06:28.865309,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.2, 5.908333333333333)"
04-01-2023 14:06:30.072307,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.2, 5.908333333333333)"
04-01-2023 14:06:31.177707,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.2, 5.908333333333333)"
04-01-2023 14:06:32.278044,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.2, 5.908333333333333)"
04-01-2023 14:06:33.252210,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.2, 5.908333333333333)"
04-01-2023 14:06:34.218909,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.2, 5.908333333333333)"
04-01-2023 14:06:35.252458,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.2, 5.908333333333333)"
04-01-2023 14:06:36.282101,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.2, 5.908333333333333)"
04-01-2023 14:06:37.341262,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.2, 5.908333333333333)"
04-01-2023 14:06:38.282687,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.2, 5.908333333333333)"
04-01-2023 14:06:39.220576,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.2, 5.908333333333333)"
04-01-2023 14:06:40.155809,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.2, 5.908333333333333)"
04-01-2023 14:06:41.006024,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.2, 5.908333333333333)"
04-01-2023 14:06:41.927859,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.2, 5.908333333333333)"
04-01-2023 14:06:42.893740,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.6)","(8.5, 20.0, 14.2)","(4.2, 7.2, 5.908333333333333)"
04-01-2023 14:06:43.864611,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.6, 4.125)","(8.5, 20.0, 14.2)","(4.2, 7.2, 6.338888888888889)"
04-01-2023 14:06:44.814452,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.7, 4.125)","(8.5, 20.0, 14.2)","(4.2, 7.2, 6.338888888888889)"
04-01-2023 14:06:45.906403,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.7, 4.125)","(8.5, 20.0, 14.2)","(4.2, 7.2, 6.338888888888889)"
04-01-2023 14:06:46.870025,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.7, 4.125)","(8.5, 20.0, 14.2)","(4.2, 7.2, 6.338888888888889)"
04-01-2023 14:06:47.925765,"(2.45, 4.1, 2.588695652173913)","(16.0, 46.0, 23.81818181818182)","(5.0, 9.0, 6.205)","(3.8, 5.7, 4.125)","(8.5, 20.0, 14.2)","(4.2, 7.2, 6.338888888888889)"
