,Thrill,Lollipop Ed,Custodial,Zambora Blaster,Cantata,Handsome Harry,Nokosi,Whisky In Rio
856,"[datetime.datetime(2022, 11, 28, 19, 25, 9, 272219), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 19, 25, 9, 272219), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 9, 272219), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 9, 272219), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 9, 272219), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 9, 272219), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 9, 272219), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 9, 272219), 3.7, 4.0]"
857,"[datetime.datetime(2022, 11, 28, 19, 25, 10, 434096), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 10, 434096), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 19, 25, 10, 434096), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 10, 434096), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 10, 434096), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 10, 434096), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 10, 434096), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 10, 434096), 3.7, 4.0]"
858,"[datetime.datetime(2022, 11, 28, 19, 25, 11, 599651), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 11, 599651), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 11, 599651), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 11, 599651), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 11, 599651), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 11, 599651), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 11, 599651), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 11, 599651), 3.7, 4.0]"
859,"[datetime.datetime(2022, 11, 28, 19, 25, 12, 784212), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 12, 784212), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 12, 784212), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 12, 784212), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 12, 784212), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 12, 784212), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 12, 784212), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 12, 784212), 3.7, 4.0]"
860,"[datetime.datetime(2022, 11, 28, 19, 25, 14, 5214), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 14, 5214), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 14, 5214), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 14, 5214), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 14, 5214), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 14, 5214), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 14, 5214), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 14, 5214), 3.7, 4.0]"
861,"[datetime.datetime(2022, 11, 28, 19, 25, 15, 166198), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 15, 166198), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 15, 166198), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 15, 166198), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 15, 166198), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 15, 166198), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 15, 166198), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 15, 166198), 3.7, 4.0]"
862,"[datetime.datetime(2022, 11, 28, 19, 25, 16, 304407), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 16, 304407), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 16, 304407), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 16, 304407), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 16, 304407), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 16, 304407), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 16, 304407), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 16, 304407), 3.7, 4.0]"
863,"[datetime.datetime(2022, 11, 28, 19, 25, 17, 442517), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 17, 442517), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 17, 442517), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 17, 442517), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 17, 442517), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 17, 442517), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 17, 442517), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 17, 442517), 3.7, 4.0]"
864,"[datetime.datetime(2022, 11, 28, 19, 25, 18, 580451), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 18, 580451), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 18, 580451), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 18, 580451), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 18, 580451), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 18, 580451), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 18, 580451), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 18, 580451), 3.7, 4.0]"
865,"[datetime.datetime(2022, 11, 28, 19, 25, 19, 733567), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 19, 733567), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 19, 733567), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 19, 733567), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 19, 733567), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 19, 733567), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 19, 733567), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 19, 733567), 3.7, 4.0]"
866,"[datetime.datetime(2022, 11, 28, 19, 25, 20, 884358), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 20, 884358), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 20, 884358), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 20, 884358), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 20, 884358), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 20, 884358), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 20, 884358), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 20, 884358), 3.7, 4.0]"
867,"[datetime.datetime(2022, 11, 28, 19, 25, 22, 56682), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 22, 56682), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 22, 56682), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 22, 56682), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 22, 56682), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 22, 56682), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 22, 56682), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 22, 56682), 3.7, 4.0]"
868,"[datetime.datetime(2022, 11, 28, 19, 25, 23, 213518), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 23, 213518), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 23, 213518), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 23, 213518), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 23, 213518), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 23, 213518), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 23, 213518), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 23, 213518), 3.7, 4.0]"
869,"[datetime.datetime(2022, 11, 28, 19, 25, 24, 372905), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 24, 372905), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 24, 372905), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 24, 372905), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 24, 372905), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 24, 372905), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 24, 372905), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 24, 372905), 3.7, 4.0]"
870,"[datetime.datetime(2022, 11, 28, 19, 25, 25, 518424), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 25, 518424), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 25, 518424), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 25, 518424), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 25, 518424), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 25, 518424), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 25, 518424), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 25, 518424), 3.7, 4.0]"
871,"[datetime.datetime(2022, 11, 28, 19, 25, 26, 661805), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 26, 661805), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 26, 661805), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 26, 661805), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 26, 661805), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 26, 661805), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 26, 661805), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 26, 661805), 3.7, 4.0]"
872,"[datetime.datetime(2022, 11, 28, 19, 25, 27, 791551), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 27, 791551), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 27, 791551), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 27, 791551), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 27, 791551), 15.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 25, 27, 791551), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 27, 791551), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 27, 791551), 3.7, 4.0]"
873,"[datetime.datetime(2022, 11, 28, 19, 25, 28, 924097), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 28, 924097), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 28, 924097), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 28, 924097), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 28, 924097), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 25, 28, 924097), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 28, 924097), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 28, 924097), 3.7, 4.0]"
874,"[datetime.datetime(2022, 11, 28, 19, 25, 30, 55912), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 30, 55912), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 30, 55912), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 30, 55912), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 30, 55912), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 25, 30, 55912), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 30, 55912), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 30, 55912), 3.7, 4.0]"
875,"[datetime.datetime(2022, 11, 28, 19, 25, 31, 182865), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 31, 182865), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 31, 182865), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 31, 182865), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 31, 182865), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 25, 31, 182865), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 31, 182865), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 31, 182865), 3.7, 3.95]"
876,"[datetime.datetime(2022, 11, 28, 19, 25, 32, 314777), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 32, 314777), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 32, 314777), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 32, 314777), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 32, 314777), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 25, 32, 314777), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 32, 314777), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 32, 314777), 3.7, 3.95]"
877,"[datetime.datetime(2022, 11, 28, 19, 25, 33, 441661), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 19, 25, 33, 441661), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 33, 441661), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 33, 441661), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 33, 441661), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 25, 33, 441661), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 33, 441661), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 33, 441661), 3.7, 3.95]"
878,"[datetime.datetime(2022, 11, 28, 19, 25, 34, 575164), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 19, 25, 34, 575164), 3.7, 5.0]","[datetime.datetime(2022, 11, 28, 19, 25, 34, 575164), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 34, 575164), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 34, 575164), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 25, 34, 575164), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 34, 575164), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 34, 575164), 3.7, 3.95]"
879,"[datetime.datetime(2022, 11, 28, 19, 25, 35, 702203), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 19, 25, 35, 702203), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 35, 702203), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 35, 702203), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 35, 702203), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 25, 35, 702203), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 35, 702203), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 35, 702203), 3.7, 3.95]"
880,"[datetime.datetime(2022, 11, 28, 19, 25, 36, 836929), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 19, 25, 36, 836929), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 19, 25, 36, 836929), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 36, 836929), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 36, 836929), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 25, 36, 836929), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 36, 836929), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 36, 836929), 3.7, 3.95]"
881,"[datetime.datetime(2022, 11, 28, 19, 25, 37, 974640), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 19, 25, 37, 974640), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 19, 25, 37, 974640), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 37, 974640), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 37, 974640), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 25, 37, 974640), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 37, 974640), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 37, 974640), 3.7, 3.95]"
882,"[datetime.datetime(2022, 11, 28, 19, 25, 39, 100772), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 19, 25, 39, 100772), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 19, 25, 39, 100772), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 39, 100772), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 39, 100772), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 25, 39, 100772), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 39, 100772), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 39, 100772), 3.7, 3.95]"
883,"[datetime.datetime(2022, 11, 28, 19, 25, 40, 237092), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 19, 25, 40, 237092), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 19, 25, 40, 237092), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 40, 237092), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 40, 237092), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 25, 40, 237092), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 25, 40, 237092), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 40, 237092), 3.7, 3.95]"
884,"[datetime.datetime(2022, 11, 28, 19, 25, 41, 370454), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 19, 25, 41, 370454), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 19, 25, 41, 370454), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 41, 370454), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 41, 370454), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 25, 41, 370454), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 41, 371454), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 41, 371454), 3.7, 3.95]"
885,"[datetime.datetime(2022, 11, 28, 19, 25, 42, 510087), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 19, 25, 42, 510087), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 42, 510087), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 42, 510087), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 42, 510087), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 25, 42, 510087), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 42, 510087), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 42, 510087), 3.7, 3.95]"
886,"[datetime.datetime(2022, 11, 28, 19, 25, 43, 634587), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 19, 25, 43, 634587), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 43, 634587), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 43, 634587), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 43, 634587), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 25, 43, 634587), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 43, 634587), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 43, 634587), 3.7, 3.95]"
887,"[datetime.datetime(2022, 11, 28, 19, 25, 44, 764760), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 19, 25, 44, 764760), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 19, 25, 44, 764760), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 44, 764760), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 44, 764760), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 25, 44, 764760), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 44, 764760), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 44, 764760), 3.7, 3.95]"
888,"[datetime.datetime(2022, 11, 28, 19, 25, 45, 894060), 2.8, 3.1]","[datetime.datetime(2022, 11, 28, 19, 25, 45, 894060), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 19, 25, 45, 894060), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 45, 894060), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 45, 894060), 16.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 25, 45, 894060), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 45, 894060), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 45, 894060), 3.7, 3.95]"
889,"[datetime.datetime(2022, 11, 28, 19, 25, 47, 37328), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 25, 47, 37328), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 19, 25, 47, 37328), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 47, 37328), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 47, 37328), 16.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 25, 47, 37328), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 47, 37328), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 47, 37328), 3.7, 3.8]"
890,"[datetime.datetime(2022, 11, 28, 19, 25, 48, 171602), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 25, 48, 171602), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 19, 25, 48, 171602), 5.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 25, 48, 171602), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 48, 171602), 16.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 25, 48, 171602), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 48, 171602), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 48, 171602), 3.7, 3.9]"
891,"[datetime.datetime(2022, 11, 28, 19, 25, 49, 306728), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 25, 49, 306728), 3.7, 4.9]","[datetime.datetime(2022, 11, 28, 19, 25, 49, 306728), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 25, 49, 306728), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 49, 306728), 16.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 25, 49, 306728), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 49, 306728), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 49, 306728), 3.7, 3.9]"
892,"[datetime.datetime(2022, 11, 28, 19, 25, 50, 444823), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 25, 50, 444823), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 50, 444823), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 25, 50, 444823), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 50, 444823), 16.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 25, 50, 444823), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 50, 444823), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 50, 444823), 3.7, 3.85]"
893,"[datetime.datetime(2022, 11, 28, 19, 25, 51, 571680), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 25, 51, 571680), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 51, 571680), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 19, 25, 51, 571680), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 51, 571680), 16.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 25, 51, 571680), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 51, 571680), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 51, 571680), 3.7, 3.85]"
894,"[datetime.datetime(2022, 11, 28, 19, 25, 52, 713904), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 25, 52, 713904), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 52, 713904), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 25, 52, 713904), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 52, 713904), 16.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 25, 52, 713904), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 52, 713904), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 52, 713904), 3.7, 3.8]"
895,"[datetime.datetime(2022, 11, 28, 19, 25, 53, 842499), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 25, 53, 842499), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 53, 842499), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 25, 53, 842499), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 53, 842499), 16.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 25, 53, 842499), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 53, 842499), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 53, 842499), 3.7, 3.75]"
896,"[datetime.datetime(2022, 11, 28, 19, 25, 54, 982473), 2.8, 3.2]","[datetime.datetime(2022, 11, 28, 19, 25, 54, 982473), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 19, 25, 54, 982473), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 25, 54, 982473), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 25, 54, 982473), 16.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 25, 54, 982473), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 25, 54, 982473), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 25, 54, 982473), 3.7, 3.75]"
