,Aston Charlie,Chilli On Ice,Fizzy Crest,Gable,Woodside Gracie,Stella Star
04-01-2023 10:10:11.763822,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:12.647530,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:13.527886,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:14.351650,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:15.191151,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:16.062467,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:16.911534,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:17.798889,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:18.679517,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:19.563640,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:20.451460,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:21.371217,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:22.266695,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:23.160221,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:24.047763,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:24.950924,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:25.848386,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:26.705840,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:27.554597,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:28.392643,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:29.231165,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:30.134610,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:30.999962,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:31.896126,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:32.791470,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:33.703490,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:34.589917,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:35.513439,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:36.381992,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:37.224768,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:38.056535,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:38.896872,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:39.754218,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:40.595001,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:41.512781,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:42.414387,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:43.322542,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:44.214973,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:45.182829,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:46.106449,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:47.055682,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:47.916319,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:48.785737,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:49.687090,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:50.564434,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:51.414285,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:52.284174,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:53.204339,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:54.094436,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:54.960644,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:55.898783,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:56.780205,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.730882352941176)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:57.673334,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.2875)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:58.541276,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.2875)","(9.0, 19.5, 15.3375)"
04-01-2023 10:10:59.438801,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:00.374551,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:01.307419,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:02.168520,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:03.005114,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:03.837896,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:04.670970,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:05.515961,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:06.372308,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:07.270032,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:08.168627,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:09.097382,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:09.989838,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:10.891269,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:11.791362,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:12.681097,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:13.527098,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:14.358972,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:15.212155,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:16.093433,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:16.935975,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:17.815122,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:18.668812,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:19.537026,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:20.402924,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:21.264508,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:22.116700,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:22.986220,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:23.846926,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:24.706509,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 5.765217391304347)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:25.588055,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.134615384615385)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:26.468043,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.134615384615385)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:27.339735,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.134615384615385)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:28.212512,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.134615384615385)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:29.094437,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.134615384615385)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:29.940911,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.134615384615385)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:30.796447,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.134615384615385)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:31.640873,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.134615384615385)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:32.475732,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:33.313796,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:34.168220,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:35.101301,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:35.977659,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:36.858957,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:37.735053,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:38.595506,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:39.476825,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:40.329697,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:41.189588,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:42.043917,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:42.888708,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:43.744070,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:44.614294,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:45.451917,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:46.305373,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
04-01-2023 10:11:47.176111,"(3.1, 5.0, 3.5)","(6.0, 14.5, 12.155172413793103)","(3.1, 6.2, 4.556666666666667)","(8.0, 16.5, 13.0)","(3.4, 6.8, 4.7)","(9.0, 19.5, 15.3375)"
