,Bello Beau,Russian Roni,Royal And Tough,Happy Clan,Sharmas Last,Cornelian Bay,Froland,Geegees Gemstone,Jaguar Stone
06-01-2023 16:10:19.967368,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.674054054054054)","(11.0, 22.0, 21.375)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 710.0, 486.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:20.999928,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.674054054054054)","(11.0, 22.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 151.66666666666666)","(101.0, 710.0, 336.66666666666663)","(101.0, 180.0, 148.0)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:22.084576,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.692972972972973)","(11.0, 22.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 151.66666666666666)","(101.0, 710.0, 336.66666666666663)","(101.0, 180.0, 148.0)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:23.216784,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6738461538461538)","(11.0, 22.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 151.66666666666666)","(101.0, 710.0, 486.0)","(101.0, 180.0, 148.0)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:24.348466,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6738461538461538)","(11.0, 22.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 710.0, 336.66666666666663)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:25.499629,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6738461538461538)","(11.0, 22.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 710.0, 486.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:26.637743,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6738461538461538)","(11.0, 22.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 710.0, 336.66666666666663)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:27.776986,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6738461538461538)","(11.0, 22.0, 21.125)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 151.66666666666666)","(101.0, 710.0, 336.66666666666663)","(101.0, 180.0, 148.0)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:28.964475,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.7455)","(11.0, 22.0, 21.125)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 151.66666666666666)","(101.0, 710.0, 336.66666666666663)","(101.0, 180.0, 148.0)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:30.157998,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.747529411764706)","(11.0, 22.0, 21.125)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 710.0, 336.66666666666663)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:31.356382,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.677777777777778)","(11.0, 22.0, 21.125)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 710.0, 486.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:32.586159,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6689655172413795)","(11.0, 22.0, 21.125)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 710.0, 486.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:33.790594,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.664705882352941)","(11.0, 22.0, 21.125)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 710.0, 336.66666666666663)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:35.000929,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 22.0, 20.8)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 710.0, 486.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:36.200230,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 20.8)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 710.0, 336.66666666666663)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:37.384412,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 22.352941176470587)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 710.0, 336.66666666666663)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:38.552566,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 22.352941176470587)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 710.0, 486.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:39.734740,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 20.5)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 710.0, 336.66666666666663)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:40.954833,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 20.5)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 710.0, 585.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:42.122358,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 20.5)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 585.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:43.310980,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 20.5)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 440.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:44.579978,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 20.5)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 585.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:45.732283,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 20.5)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 440.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:46.890006,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 20.5)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 585.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:48.061988,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 21.714285714285715)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 585.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:49.213617,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 21.714285714285715)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 585.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:50.439791,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 22.5)","(81.0, 130.0, 110.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 585.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:51.707550,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 22.5)","(81.0, 130.0, 111.66666666666666)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 440.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:52.966306,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 22.5)","(81.0, 130.0, 111.66666666666666)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 440.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:54.198016,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 20.6)","(81.0, 130.0, 106.42857142857143)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 585.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:55.426650,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 20.6)","(81.0, 130.0, 113.5)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 585.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:56.619995,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 20.6)","(81.0, 130.0, 105.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 440.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:57.863682,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 20.6)","(81.0, 130.0, 105.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 440.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:10:59.027839,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 20.6)","(81.0, 130.0, 105.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 440.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:11:00.174119,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 20.6)","(81.0, 130.0, 105.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 440.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:11:01.340674,"(1.9, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 20.6)","(81.0, 130.0, 105.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 440.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:11:02.523082,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 21.25)","(81.0, 130.0, 105.0)","(20.0, 38.0, 36.2)","(91.0, 180.0, 137.5)","(101.0, 730.0, 585.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:11:03.740826,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.6448275862068966)","(11.0, 23.0, 21.25)","(81.0, 130.0, 105.0)","(20.0, 38.0, 33.30769230769231)","(91.0, 180.0, 143.57142857142856)","(101.0, 730.0, 440.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:11:04.938131,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.664137931034483)","(11.0, 23.0, 21.25)","(81.0, 130.0, 105.0)","(20.0, 36.0, 33.30769230769231)","(91.0, 180.0, 143.57142857142856)","(101.0, 730.0, 585.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:11:06.139146,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.664137931034483)","(11.0, 23.0, 21.25)","(81.0, 130.0, 105.0)","(20.0, 36.0, 33.30769230769231)","(91.0, 180.0, 143.57142857142856)","(101.0, 730.0, 585.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:11:07.381703,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.664137931034483)","(11.0, 23.0, 21.25)","(81.0, 130.0, 105.0)","(20.0, 36.0, 33.30769230769231)","(91.0, 180.0, 143.57142857142856)","(101.0, 730.0, 440.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:11:08.580892,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.664137931034483)","(11.0, 23.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 36.0, 33.30769230769231)","(91.0, 180.0, 143.57142857142856)","(101.0, 730.0, 492.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:11:09.872544,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.664137931034483)","(11.0, 23.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 36.0, 33.30769230769231)","(91.0, 180.0, 143.57142857142856)","(101.0, 720.0, 336.66666666666663)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:11:11.100566,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.664137931034483)","(11.0, 23.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 36.0, 33.30769230769231)","(91.0, 180.0, 143.57142857142856)","(101.0, 710.0, 336.66666666666663)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.884615384615385)"
06-01-2023 16:11:12.295766,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.664137931034483)","(11.0, 23.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 36.0, 33.30769230769231)","(91.0, 180.0, 143.57142857142856)","(101.0, 710.0, 486.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.597087378640778)"
06-01-2023 16:11:13.563961,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.664137931034483)","(11.0, 23.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 36.0, 33.30769230769231)","(91.0, 180.0, 143.57142857142856)","(101.0, 710.0, 486.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.597087378640778)"
06-01-2023 16:11:14.734122,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.664137931034483)","(11.0, 23.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 36.0, 33.30769230769231)","(91.0, 180.0, 143.57142857142856)","(101.0, 710.0, 430.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.597087378640778)"
06-01-2023 16:11:15.920047,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.664137931034483)","(11.0, 23.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 36.0, 33.30769230769231)","(91.0, 180.0, 143.57142857142856)","(101.0, 710.0, 435.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.597087378640778)"
06-01-2023 16:11:17.146496,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.664137931034483)","(11.0, 23.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 36.0, 33.30769230769231)","(91.0, 180.0, 143.57142857142856)","(101.0, 710.0, 486.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.597087378640778)"
06-01-2023 16:11:18.309800,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.664137931034483)","(11.0, 23.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 36.0, 33.30769230769231)","(91.0, 180.0, 151.66666666666666)","(101.0, 710.0, 486.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.597087378640778)"
06-01-2023 16:11:19.512356,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.664137931034483)","(11.0, 23.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 36.0, 33.30769230769231)","(91.0, 180.0, 151.66666666666666)","(101.0, 710.0, 336.66666666666663)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.597087378640778)"
06-01-2023 16:11:20.738667,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.664137931034483)","(11.0, 23.0, 21.25)","(81.0, 130.0, 110.0)","(20.0, 36.0, 33.30769230769231)","(91.0, 180.0, 151.66666666666666)","(101.0, 710.0, 486.0)","(101.0, 180.0, 126.66666666666667)","(11.0, 16.5, 15.597087378640778)"
06-01-2023 16:11:21.982537,"(1.85, 2.14, 2.111228070175439)","(2.4, 2.78, 2.664137931034483)","(11.0, 23.0, 21.5)","(81.0, 130.0, 113.33333333333334)","(20.0, 36.0, 31.714285714285715)","(91.0, 180.0, 140.0)","(101.0, 710.0, 343.33333333333337)","(101.0, 180.0, 153.33333333333334)","(11.0, 16.5, 15.630841121495328)"
06-01-2023 16:11:23.300148,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.6442424242424245)","(11.0, 23.0, 21.5)","(81.0, 130.0, 105.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 180.0, 155.71428571428572)","(101.0, 710.0, 343.33333333333337)","(101.0, 180.0, 153.33333333333334)","(11.0, 16.5, 15.630841121495328)"
06-01-2023 16:11:24.499667,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.6442424242424245)","(11.0, 23.0, 21.5)","(81.0, 130.0, 105.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 180.0, 132.5)","(101.0, 710.0, 343.33333333333337)","(101.0, 180.0, 150.0)","(11.0, 16.5, 15.630841121495328)"
06-01-2023 16:11:25.773697,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.6442424242424245)","(11.0, 23.0, 21.5)","(81.0, 130.0, 105.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 170.0, 132.5)","(101.0, 710.0, 435.0)","(101.0, 200.0, 156.66666666666666)","(11.0, 16.5, 15.630841121495328)"
06-01-2023 16:11:27.001101,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.6442424242424245)","(11.0, 23.0, 21.5)","(81.0, 130.0, 105.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 170.0, 141.42857142857144)","(101.0, 710.0, 343.33333333333337)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:28.132423,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 21.5)","(81.0, 130.0, 105.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 141.42857142857144)","(101.0, 710.0, 343.33333333333337)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:29.265154,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 21.5)","(81.0, 130.0, 105.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 141.42857142857144)","(101.0, 710.0, 343.33333333333337)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:30.466773,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 21.8)","(81.0, 130.0, 105.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 141.42857142857144)","(101.0, 710.0, 343.33333333333337)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:31.617971,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 21.8)","(81.0, 130.0, 105.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 141.42857142857144)","(101.0, 710.0, 343.33333333333337)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:32.945030,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 21.8)","(81.0, 130.0, 105.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 141.42857142857144)","(101.0, 710.0, 343.33333333333337)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:34.154674,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 21.8)","(81.0, 130.0, 105.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 141.42857142857144)","(101.0, 710.0, 343.33333333333337)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:35.414807,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 21.8)","(81.0, 130.0, 105.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 134.0)","(101.0, 710.0, 343.33333333333337)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:36.677204,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 21.8)","(81.0, 130.0, 105.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 134.0)","(101.0, 710.0, 343.33333333333337)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:37.908085,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 22.25)","(81.0, 130.0, 105.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 134.0)","(101.0, 710.0, 343.33333333333337)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:39.183106,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 22.25)","(81.0, 130.0, 105.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 134.0)","(101.0, 710.0, 343.33333333333337)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:40.404548,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 22.25)","(81.0, 130.0, 105.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 134.0)","(101.0, 710.0, 343.33333333333337)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:41.539431,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 22.25)","(81.0, 130.0, 105.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 134.0)","(101.0, 710.0, 343.33333333333337)","(101.0, 190.0, 145.0)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:42.723319,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 22.25)","(81.0, 130.0, 100.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 134.0)","(101.0, 710.0, 343.33333333333337)","(101.0, 190.0, 145.0)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:43.878764,"(1.85, 2.16, 2.1328)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 22.25)","(81.0, 130.0, 100.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 141.42857142857144)","(101.0, 710.0, 356.66666666666663)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:44.995899,"(1.85, 2.16, 2.144390243902439)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 21.8)","(81.0, 130.0, 112.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 141.42857142857144)","(101.0, 710.0, 356.66666666666663)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:46.172933,"(1.85, 2.16, 2.144390243902439)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 21.8)","(81.0, 130.0, 112.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 141.42857142857144)","(101.0, 710.0, 356.66666666666663)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:47.378726,"(1.85, 2.16, 2.144390243902439)","(2.4, 2.78, 2.658918918918919)","(11.0, 23.0, 22.25)","(81.0, 130.0, 112.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 141.42857142857144)","(101.0, 710.0, 505.0)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
06-01-2023 16:11:48.615881,"(1.85, 2.16, 2.144390243902439)","(2.4, 2.78, 2.6482352941176472)","(11.0, 26.0, 25.6)","(81.0, 130.0, 112.0)","(20.0, 36.0, 31.714285714285715)","(91.0, 160.0, 141.42857142857144)","(101.0, 830.0, 613.3333333333333)","(101.0, 190.0, 156.66666666666666)","(11.0, 16.5, 15.74561403508772)"
