,Dr Kye,Midnight Breeze,Say You Will,Fuse To Burn,Enraged,Wagner Bale
12-01-2023 17:47:41.025304,"(6.0, 9.8, 8.876923076923077)","(19.0, 90.0, 66.66666666666667)","(3.5, 5.0, 4.877777777777778)","(4.2, 4.7, 4.175)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:47:42.205657,"(6.0, 9.8, 8.876923076923077)","(19.0, 90.0, 66.66666666666667)","(3.5, 5.0, 4.877777777777778)","(4.2, 4.7, 4.175)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:47:43.332995,"(6.0, 9.8, 8.876923076923077)","(19.0, 90.0, 66.66666666666667)","(3.5, 5.0, 4.877777777777778)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:47:44.588996,"(6.0, 9.8, 8.876923076923077)","(19.0, 90.0, 66.66666666666667)","(3.5, 5.0, 4.877777777777778)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:47:45.831018,"(6.0, 9.6, 8.683333333333334)","(19.0, 90.0, 66.66666666666667)","(3.5, 5.0, 4.877777777777778)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:47:46.969515,"(6.0, 9.6, 8.584615384615384)","(19.0, 90.0, 66.66666666666667)","(3.5, 5.0, 4.877777777777778)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:47:48.162043,"(6.0, 9.6, 8.72)","(19.0, 90.0, 66.66666666666667)","(3.5, 5.0, 4.877777777777778)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:47:49.543107,"(6.0, 9.6, 8.72)","(19.0, 85.0, 75.0)","(3.5, 5.0, 4.877777777777778)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:47:50.801879,"(6.0, 9.6, 8.72)","(19.0, 85.0, 75.0)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:47:52.223635,"(6.0, 9.6, 8.905263157894737)","(19.0, 85.0, 75.0)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:47:53.801348,"(6.0, 9.6, 8.905263157894737)","(19.0, 85.0, 75.0)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:47:55.000951,"(6.0, 9.6, 8.905263157894737)","(19.0, 85.0, 75.0)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:47:56.284998,"(6.0, 9.6, 8.905263157894737)","(19.0, 85.0, 75.0)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:47:57.529400,"(6.0, 9.6, 8.905263157894737)","(19.0, 85.0, 75.0)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:47:58.827326,"(6.0, 9.6, 8.905263157894737)","(19.0, 85.0, 70.0)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:00.028773,"(6.0, 9.6, 8.905263157894737)","(19.0, 85.0, 70.0)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:01.278351,"(6.0, 9.6, 8.905263157894737)","(19.0, 85.0, 75.0)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:02.455363,"(6.0, 9.6, 8.905263157894737)","(19.0, 85.0, 75.0)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:03.564326,"(6.0, 9.6, 8.905263157894737)","(19.0, 85.0, 75.0)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:04.651177,"(6.0, 9.6, 8.905263157894737)","(19.0, 85.0, 65.0)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:05.705797,"(6.0, 9.6, 8.905263157894737)","(19.0, 85.0, 65.0)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:06.805876,"(6.0, 9.6, 8.905263157894737)","(19.0, 85.0, 65.0)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.485714285714286)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:07.891296,"(6.0, 9.6, 8.905263157894737)","(19.0, 85.0, 65.0)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:09.010598,"(6.0, 9.6, 8.905263157894737)","(19.0, 85.0, 65.0)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:10.365424,"(6.0, 9.4, 8.9)","(19.0, 90.0, 78.33333333333333)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:11.412417,"(6.0, 9.4, 8.9)","(19.0, 90.0, 78.33333333333333)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:12.536715,"(6.0, 9.4, 8.9)","(19.0, 90.0, 78.33333333333333)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:13.677426,"(6.0, 9.4, 8.9)","(19.0, 90.0, 78.33333333333333)","(3.5, 5.0, 4.55)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:14.818684,"(6.0, 9.4, 8.9)","(19.0, 90.0, 78.33333333333333)","(3.5, 5.0, 4.85)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:15.920120,"(6.0, 9.4, 8.9)","(19.0, 90.0, 72.5)","(3.5, 5.0, 4.85)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:16.991504,"(6.0, 9.4, 8.9)","(19.0, 90.0, 60.833333333333336)","(3.5, 5.0, 4.85)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:18.175609,"(6.0, 9.4, 8.9)","(19.0, 90.0, 65.0)","(3.5, 5.0, 4.85)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:19.193754,"(6.0, 9.4, 8.9)","(19.0, 90.0, 65.0)","(3.5, 5.0, 4.85)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:20.251559,"(6.0, 9.4, 8.9)","(19.0, 90.0, 65.0)","(3.5, 5.0, 4.85)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.75)"
12-01-2023 17:48:21.361536,"(6.0, 9.4, 8.9)","(19.0, 90.0, 65.0)","(3.5, 5.0, 4.85)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.345)"
12-01-2023 17:48:22.595293,"(6.0, 9.4, 8.9)","(19.0, 90.0, 65.0)","(3.5, 5.0, 4.85)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.345)"
12-01-2023 17:48:23.620947,"(6.0, 9.4, 8.9)","(19.0, 90.0, 68.125)","(3.5, 5.0, 4.85)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.345)"
12-01-2023 17:48:24.685374,"(6.0, 9.4, 9.0)","(19.0, 90.0, 72.5)","(3.5, 5.0, 4.85)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.345)"
12-01-2023 17:48:25.737504,"(6.0, 9.4, 9.0)","(19.0, 90.0, 72.5)","(3.5, 5.0, 4.97)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.345)"
12-01-2023 17:48:26.771180,"(6.0, 9.4, 8.82857142857143)","(19.0, 90.0, 72.5)","(3.5, 5.0, 4.966666666666667)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.345)"
12-01-2023 17:48:27.738567,"(6.0, 9.6, 8.85)","(19.0, 90.0, 72.5)","(3.5, 5.0, 4.3999999999999995)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.345)"
12-01-2023 17:48:28.911238,"(6.0, 9.6, 8.85)","(19.0, 90.0, 72.5)","(3.5, 5.0, 4.3999999999999995)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.345)"
12-01-2023 17:48:30.146365,"(6.0, 9.6, 8.85)","(19.0, 90.0, 74.44444444444444)","(3.5, 5.0, 4.484615384615385)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.345)"
12-01-2023 17:48:31.275832,"(6.0, 9.6, 8.85)","(19.0, 90.0, 74.44444444444444)","(3.5, 5.1, 4.5)","(4.2, 4.7, 4.4222222222222225)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.2, 4.65)"
12-01-2023 17:48:32.413973,"(6.0, 9.6, 8.85)","(19.0, 90.0, 84.16666666666666)","(3.5, 5.1, 4.388888888888888)","(4.2, 4.7, 4.546153846153846)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.0, 4.533333333333333)"
12-01-2023 17:48:33.567657,"(6.0, 9.6, 8.85)","(19.0, 90.0, 84.16666666666666)","(3.5, 5.1, 4.388888888888888)","(4.2, 4.7, 4.583333333333333)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.0, 4.416666666666666)"
12-01-2023 17:48:34.674043,"(6.0, 9.6, 8.85)","(19.0, 90.0, 80.0)","(3.5, 5.1, 4.388888888888888)","(4.2, 4.6, 4.3999999999999995)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.0, 4.416666666666666)"
12-01-2023 17:48:35.976891,"(6.0, 9.6, 8.85)","(19.0, 85.0, 70.625)","(3.5, 5.1, 4.54)","(4.2, 4.6, 4.3)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.0, 4.416666666666666)"
12-01-2023 17:48:37.106209,"(6.0, 9.6, 8.85)","(19.0, 80.0, 70.625)","(3.5, 5.1, 4.54)","(4.2, 4.6, 4.3)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.0, 4.416666666666666)"
12-01-2023 17:48:38.159666,"(6.0, 9.6, 8.85)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.1, 4.7)","(4.2, 4.6, 4.3)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.0, 4.416666666666666)"
12-01-2023 17:48:39.351074,"(6.0, 9.6, 8.85)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.1, 4.7)","(4.2, 4.6, 4.4875)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.0, 4.509090909090909)"
12-01-2023 17:48:40.463955,"(6.0, 9.6, 8.85)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.1, 4.7)","(4.2, 4.6, 4.4875)","(4.0, 5.1, 4.699999999999999)","(3.9, 5.0, 4.683333333333334)"
12-01-2023 17:48:41.679435,"(6.0, 9.6, 9.225)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.0, 4.611764705882353)","(4.2, 4.6, 4.4875)","(4.0, 5.1, 4.699999999999999)","(3.9, 4.8, 4.488888888888889)"
12-01-2023 17:48:42.871578,"(6.0, 9.6, 9.1)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.0, 4.85)","(4.2, 4.6, 4.4875)","(4.0, 5.1, 4.699999999999999)","(3.9, 4.8, 4.314285714285714)"
12-01-2023 17:48:44.084698,"(6.0, 9.6, 9.1)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.0, 4.85)","(4.2, 4.6, 4.4875)","(4.0, 5.1, 4.766666666666667)","(3.9, 4.7, 4.4)"
12-01-2023 17:48:45.177690,"(6.0, 9.6, 9.1)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.0, 4.8)","(4.2, 4.6, 4.4875)","(4.0, 5.1, 4.777777777777778)","(3.9, 4.7, 4.4)"
12-01-2023 17:48:46.171855,"(6.0, 9.6, 9.1)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.0, 4.8)","(4.2, 4.6, 4.4875)","(4.0, 5.0, 4.777777777777778)","(3.9, 4.7, 4.4)"
12-01-2023 17:48:47.257097,"(6.0, 9.6, 9.1)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.0, 4.8)","(4.2, 4.6, 4.42)","(4.0, 5.0, 4.857142857142857)","(3.9, 4.7, 4.4)"
12-01-2023 17:48:48.392502,"(6.0, 9.6, 9.1)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.0, 4.8)","(4.2, 4.6, 4.4125)","(4.0, 5.0, 4.857142857142857)","(3.9, 4.7, 4.4)"
12-01-2023 17:48:49.489865,"(6.0, 9.6, 9.1)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.0, 4.8)","(4.2, 4.6, 4.4125)","(4.0, 5.0, 4.857142857142857)","(3.9, 4.7, 4.4)"
12-01-2023 17:48:50.623122,"(6.0, 9.6, 9.1)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.0, 4.8)","(4.2, 4.6, 4.4125)","(4.0, 5.0, 4.857142857142857)","(3.9, 4.7, 4.4)"
12-01-2023 17:48:51.655488,"(6.0, 9.6, 9.3)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.0, 4.8)","(4.2, 4.6, 4.4125)","(4.0, 5.0, 4.857142857142857)","(3.9, 4.7, 4.4)"
12-01-2023 17:48:52.800130,"(6.0, 9.6, 9.528571428571428)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.0, 4.8)","(4.2, 4.6, 4.4125)","(4.0, 4.9, 4.768421052631579)","(3.9, 4.7, 4.4)"
12-01-2023 17:48:53.950026,"(6.0, 9.6, 9.528571428571428)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.0, 4.699999999999999)","(4.2, 4.6, 4.4125)","(4.0, 4.8, 4.733333333333333)","(3.9, 4.7, 4.4)"
12-01-2023 17:48:55.069508,"(6.0, 9.6, 9.528571428571428)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.1, 4.699999999999999)","(4.2, 4.6, 4.4125)","(4.0, 4.8, 4.733333333333333)","(3.9, 4.7, 4.4)"
12-01-2023 17:48:56.194776,"(6.0, 9.6, 9.528571428571428)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.1, 4.699999999999999)","(4.2, 4.6, 4.42)","(4.0, 4.8, 4.742857142857143)","(3.9, 4.7, 4.4)"
12-01-2023 17:48:57.402707,"(6.0, 9.6, 9.528571428571428)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.1, 4.699999999999999)","(4.2, 4.6, 4.45)","(4.0, 4.8, 4.766666666666667)","(3.9, 4.7, 4.4)"
12-01-2023 17:48:58.529483,"(6.0, 9.6, 9.528571428571428)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.1, 4.699999999999999)","(4.2, 4.6, 4.45)","(4.0, 4.8, 4.62)","(3.9, 4.7, 4.4)"
12-01-2023 17:48:59.763735,"(6.0, 9.6, 9.528571428571428)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.1, 4.699999999999999)","(4.2, 4.6, 4.45)","(4.0, 4.8, 4.62)","(3.9, 4.7, 4.4)"
12-01-2023 17:49:00.907623,"(6.0, 9.6, 9.528571428571428)","(19.0, 80.0, 64.61538461538461)","(3.5, 5.1, 4.666666666666666)","(4.2, 4.6, 4.507692307692308)","(4.0, 4.8, 4.509803921568627)","(3.9, 4.7, 4.283333333333333)"
12-01-2023 17:49:02.334514,"(6.0, 9.6, 9.544444444444444)","(19.0, 80.0, 63.92857142857143)","(3.5, 5.1, 4.666666666666666)","(4.2, 4.6, 4.507692307692308)","(4.0, 4.8, 4.509803921568627)","(3.9, 4.7, 4.342857142857143)"
12-01-2023 17:49:03.498212,"(6.0, 9.6, 9.544444444444444)","(19.0, 80.0, 63.92857142857143)","(3.5, 5.1, 4.666666666666666)","(4.2, 4.6, 4.507692307692308)","(4.0, 4.8, 4.509803921568627)","(3.9, 4.7, 4.342857142857143)"
12-01-2023 17:49:04.769470,"(6.0, 9.6, 9.544444444444444)","(19.0, 80.0, 63.92857142857143)","(3.5, 5.1, 4.666666666666666)","(4.2, 4.6, 4.507692307692308)","(4.0, 4.8, 4.487804878048781)","(3.9, 4.7, 4.342857142857143)"
12-01-2023 17:49:06.011480,"(6.0, 9.6, 9.544444444444444)","(19.0, 80.0, 63.92857142857143)","(3.5, 5.1, 4.817391304347826)","(4.2, 4.6, 4.507692307692308)","(4.0, 4.8, 4.487804878048781)","(3.9, 4.7, 4.342857142857143)"
12-01-2023 17:49:07.131602,"(6.0, 9.6, 9.544444444444444)","(19.0, 80.0, 63.92857142857143)","(3.5, 5.1, 4.817391304347826)","(4.2, 4.6, 4.507692307692308)","(4.0, 4.8, 4.487804878048781)","(3.9, 4.7, 4.342857142857143)"
12-01-2023 17:49:08.267175,"(6.0, 9.6, 9.544444444444444)","(19.0, 80.0, 63.92857142857143)","(3.5, 5.1, 4.817391304347826)","(4.2, 4.6, 4.533333333333333)","(4.0, 4.8, 4.487804878048781)","(3.9, 4.7, 4.283333333333333)"
12-01-2023 17:49:09.435267,"(6.0, 9.6, 9.544444444444444)","(19.0, 80.0, 63.92857142857143)","(3.5, 5.1, 4.655555555555555)","(4.2, 4.6, 4.533333333333333)","(4.0, 4.8, 4.627027027027027)","(3.9, 4.7, 4.283333333333333)"
12-01-2023 17:49:10.590212,"(6.0, 9.6, 9.549999999999999)","(19.0, 80.0, 63.92857142857143)","(3.5, 5.1, 4.653333333333333)","(4.2, 4.6, 4.199999999999999)","(4.0, 4.8, 4.741666666666667)","(3.9, 4.7, 4.603225806451613)"
12-01-2023 17:49:11.715413,"(6.0, 9.6, 9.538461538461538)","(19.0, 80.0, 63.92857142857143)","(3.5, 5.0, 4.653333333333333)","(4.2, 4.7, 4.5285714285714285)","(4.0, 4.8, 4.800000000000001)","(3.9, 4.7, 4.5)"
12-01-2023 17:49:12.886914,"(6.0, 9.6, 9.333333333333334)","(19.0, 80.0, 63.92857142857143)","(3.5, 5.0, 4.653333333333333)","(4.2, 4.6, 4.16)","(3.9, 4.9, 4.800000000000001)","(3.9, 4.6, 4.415151515151515)"
12-01-2023 17:49:14.029571,"(6.0, 9.6, 9.333333333333334)","(19.0, 80.0, 63.92857142857143)","(3.5, 5.0, 4.653333333333333)","(4.2, 4.7, 4.466666666666667)","(3.9, 4.9, 4.7444444444444445)","(3.9, 4.5, 4.415151515151515)"
12-01-2023 17:49:15.176232,"(6.0, 9.6, 9.5)","(19.0, 80.0, 63.92857142857143)","(3.5, 5.0, 4.642857142857142)","(4.2, 4.6, 4.55)","(3.9, 4.9, 4.7444444444444445)","(3.9, 4.5, 4.415151515151515)"
12-01-2023 17:49:16.329291,"(6.0, 9.6, 9.4)","(19.0, 80.0, 63.92857142857143)","(3.5, 4.9, 4.742857142857143)","(4.2, 4.6, 4.5600000000000005)","(3.9, 4.9, 4.7444444444444445)","(3.9, 4.5, 4.34)"
12-01-2023 17:49:17.523996,"(6.0, 9.6, 9.4)","(19.0, 80.0, 63.92857142857143)","(3.5, 4.9, 4.742857142857143)","(4.2, 4.7, 4.35)","(3.9, 4.9, 4.7250000000000005)","(3.9, 4.4, 4.3390625)"
12-01-2023 17:49:18.523731,"(6.0, 9.6, 9.3)","(19.0, 80.0, 63.92857142857143)","(3.5, 4.9, 4.742857142857143)","(4.2, 4.7, 4.552631578947368)","(3.9, 4.9, 4.728571428571429)","(3.9, 4.4, 4.3390625)"
12-01-2023 17:49:19.608784,"(6.0, 9.6, 9.3)","(19.0, 80.0, 63.92857142857143)","(3.5, 4.9, 4.742857142857143)","(4.2, 4.7, 4.552631578947368)","(3.9, 4.9, 4.728571428571429)","(3.9, 4.4, 4.3390625)"
12-01-2023 17:49:20.784766,"(6.0, 9.6, 9.3)","(19.0, 80.0, 63.92857142857143)","(3.5, 4.9, 4.742857142857143)","(4.2, 4.7, 4.544444444444444)","(3.9, 4.9, 4.609677419354838)","(3.9, 4.4, 4.3390625)"
12-01-2023 17:49:21.924290,"(6.0, 9.6, 9.3)","(19.0, 80.0, 63.92857142857143)","(3.5, 4.9, 4.742857142857143)","(4.2, 4.7, 4.544444444444444)","(3.9, 4.9, 4.547058823529412)","(3.9, 4.4, 4.425)"
12-01-2023 17:49:23.062201,"(6.0, 9.2, 8.879999999999999)","(19.0, 80.0, 62.0)","(3.5, 4.9, 4.787179487179487)","(4.2, 4.7, 4.50909090909091)","(3.9, 4.9, 4.636363636363637)","(3.9, 4.5, 4.242857142857143)"
12-01-2023 17:49:24.293671,"(6.0, 9.2, 8.879999999999999)","(19.0, 80.0, 62.0)","(3.5, 4.9, 4.787179487179487)","(4.2, 4.7, 4.6000000000000005)","(3.9, 4.8, 4.636363636363637)","(3.9, 4.5, 4.2125)"
12-01-2023 17:49:25.399420,"(6.0, 9.2, 8.742857142857142)","(19.0, 80.0, 62.0)","(3.5, 4.9, 4.787179487179487)","(4.2, 4.7, 4.6000000000000005)","(3.9, 4.8, 4.636363636363637)","(3.9, 4.4, 4.2125)"
12-01-2023 17:49:26.475421,"(6.0, 9.2, 8.742857142857142)","(19.0, 80.0, 62.0)","(3.5, 4.9, 4.787179487179487)","(4.2, 4.7, 4.624)","(3.9, 4.8, 4.62)","(3.9, 4.4, 4.2125)"
12-01-2023 17:49:27.684228,"(6.0, 9.2, 8.742857142857142)","(19.0, 80.0, 62.0)","(3.5, 4.9, 4.787179487179487)","(4.2, 4.8, 4.624)","(3.9, 4.8, 4.585714285714285)","(3.9, 4.4, 4.2125)"
12-01-2023 17:49:28.811541,"(6.0, 9.2, 8.742857142857142)","(19.0, 80.0, 62.0)","(3.5, 4.9, 4.787179487179487)","(4.2, 4.8, 4.573913043478261)","(3.9, 4.8, 4.530769230769231)","(3.9, 4.4, 4.2125)"
12-01-2023 17:49:29.903327,"(6.0, 9.2, 8.541176470588235)","(19.0, 80.0, 62.0)","(3.5, 4.9, 4.787179487179487)","(4.2, 4.8, 4.642424242424243)","(3.9, 4.8, 4.315151515151515)","(3.9, 4.4, 4.2125)"
12-01-2023 17:49:31.089289,"(6.0, 9.2, 8.56)","(19.0, 80.0, 62.0)","(3.5, 4.9, 4.787179487179487)","(4.2, 4.8, 4.642424242424243)","(3.9, 4.8, 4.32)","(3.9, 4.4, 4.2125)"
12-01-2023 17:49:32.208858,"(6.0, 9.0, 8.76)","(19.0, 80.0, 62.22222222222222)","(3.5, 4.9, 4.787179487179487)","(4.2, 4.8, 4.685714285714286)","(3.9, 4.7, 4.32)","(3.9, 4.4, 4.276923076923077)"
12-01-2023 17:49:33.288047,"(6.0, 9.0, 8.76)","(19.0, 80.0, 62.0)","(3.5, 4.9, 4.802702702702703)","(4.2, 4.8, 4.742857142857143)","(3.9, 4.7, 4.309302325581395)","(3.9, 4.4, 4.377777777777778)"
12-01-2023 17:49:34.486966,"(6.0, 9.0, 8.76)","(19.0, 80.0, 62.0)","(3.5, 4.9, 4.802702702702703)","(4.2, 4.8, 4.742857142857143)","(3.9, 4.7, 4.309302325581395)","(3.9, 4.4, 4.307692307692308)"
12-01-2023 17:49:35.650450,"(6.0, 9.0, 8.76)","(21.0, 80.0, 62.0)","(3.5, 4.9, 4.802702702702703)","(4.2, 4.8, 4.742857142857143)","(3.9, 4.7, 4.370588235294117)","(3.9, 4.4, 4.375)"
12-01-2023 17:49:36.734391,"(6.0, 9.0, 8.76)","(21.0, 80.0, 62.0)","(3.5, 4.9, 4.802702702702703)","(4.2, 4.8, 4.707692307692308)","(3.9, 4.7, 4.424590163934426)","(3.9, 4.4, 4.36)"
12-01-2023 17:49:37.822943,"(6.0, 9.0, 8.538461538461538)","(21.0, 80.0, 62.0)","(3.5, 4.9, 4.8500000000000005)","(4.2, 4.8, 4.733333333333333)","(3.9, 4.7, 4.429032258064516)","(3.9, 4.4, 4.36842105263158)"
12-01-2023 17:49:38.969153,"(6.0, 8.8, 8.64)","(21.0, 80.0, 62.0)","(3.5, 4.9, 4.805263157894737)","(4.2, 4.8, 4.733333333333333)","(3.9, 4.7, 4.406976744186047)","(3.9, 4.4, 4.3500000000000005)"
12-01-2023 17:49:39.999768,"(6.0, 9.0, 8.538461538461538)","(21.0, 80.0, 62.0)","(3.5, 4.9, 4.851515151515152)","(4.2, 4.8, 4.733333333333333)","(3.9, 4.7, 4.406976744186047)","(3.9, 4.4, 4.375)"
12-01-2023 17:49:41.146933,"(6.0, 9.0, 8.538461538461538)","(21.0, 80.0, 63.63636363636363)","(3.5, 4.9, 4.866666666666667)","(4.2, 4.8, 4.714285714285714)","(3.9, 4.7, 4.5212765957446805)","(3.9, 4.4, 4.336363636363637)"
12-01-2023 17:49:42.274759,"(6.0, 9.0, 8.688888888888888)","(21.0, 80.0, 66.5)","(3.5, 4.9, 4.973170731707317)","(4.2, 4.8, 4.699999999999999)","(3.9, 4.7, 4.394117647058823)","(3.9, 4.5, 4.326315789473684)"
12-01-2023 17:49:43.417421,"(6.0, 9.0, 8.688888888888888)","(21.0, 80.0, 71.66666666666667)","(3.5, 5.1, 5.188888888888888)","(4.2, 4.8, 4.758333333333333)","(3.9, 4.6, 4.215384615384615)","(3.9, 4.5, 4.326315789473684)"
12-01-2023 17:49:44.521456,"(6.0, 9.0, 8.688888888888888)","(21.0, 80.0, 71.66666666666667)","(3.5, 5.3, 5.188888888888888)","(4.2, 4.8, 4.758333333333333)","(3.9, 4.6, 4.3075)","(3.9, 4.5, 4.326315789473684)"
