,Willy Can Do,Rose Danae,Why Not Jules,Still In Love,Why Not Lilah,Forever A Dream
10-01-2023 16:00:41.597468,"(2.15, 2.54, 2.520714285714286)","(9.0, 11.5, 10.76086956521739)","(5.5, 6.6, 6.2727272727272725)","(5.0, 6.4, 6.213333333333334)","(8.5, 13.0, 12.928571428571429)","(6.5, 8.8, 8.436842105263159)"
10-01-2023 16:00:42.626635,"(2.15, 2.52, 2.5155555555555558)","(9.0, 11.5, 10.87037037037037)","(5.5, 6.6, 6.2727272727272725)","(5.0, 6.4, 6.213333333333334)","(8.5, 13.5, 12.928571428571429)","(6.5, 8.8, 8.459259259259259)"
10-01-2023 16:00:43.554721,"(2.15, 2.52, 2.5182608695652173)","(9.0, 11.5, 10.717391304347826)","(5.5, 6.6, 6.264)","(5.0, 6.4, 6.213333333333334)","(8.5, 13.0, 12.928571428571429)","(6.5, 8.8, 8.56)"
10-01-2023 16:00:44.424334,"(2.15, 2.54, 2.5384313725490197)","(9.0, 11.5, 10.717391304347826)","(5.0, 6.6, 6.264)","(5.5, 6.4, 6.213333333333334)","(9.0, 13.0, 12.928571428571429)","(6.5, 8.6, 8.56)"
10-01-2023 16:00:45.327444,"(2.15, 2.54, 2.5384313725490197)","(9.0, 11.5, 10.717391304347826)","(5.0, 6.6, 6.264)","(5.5, 6.4, 6.24)","(9.0, 13.0, 12.928571428571429)","(6.5, 8.6, 8.56)"
10-01-2023 16:00:46.328363,"(2.15, 2.54, 2.536116504854369)","(9.0, 11.5, 10.717391304347826)","(5.0, 6.8, 6.754545454545454)","(5.5, 6.4, 6.236842105263158)","(9.0, 13.0, 12.25)","(6.5, 8.6, 8.306666666666667)"
10-01-2023 16:00:47.254943,"(2.15, 2.54, 2.526666666666667)","(9.0, 11.0, 10.607142857142858)","(5.0, 7.0, 6.864406779661016)","(5.5, 6.4, 6.236842105263158)","(9.0, 13.0, 12.25)","(6.5, 8.6, 8.306666666666667)"
10-01-2023 16:00:48.177261,"(2.15, 2.54, 2.536153846153846)","(9.0, 11.0, 10.64516129032258)","(5.0, 6.8, 6.756)","(5.5, 6.4, 6.217142857142857)","(9.0, 13.0, 12.25)","(6.5, 8.6, 8.306666666666667)"
10-01-2023 16:00:49.355858,"(2.15, 2.54, 2.538095238095238)","(9.0, 11.0, 10.54054054054054)","(5.0, 6.8, 6.688888888888888)","(5.5, 6.4, 6.218181818181819)","(9.0, 13.0, 12.266666666666667)","(6.5, 8.6, 8.40952380952381)"
10-01-2023 16:00:50.354747,"(2.15, 2.54, 2.5044444444444443)","(9.0, 11.0, 10.5)","(5.0, 6.8, 6.672727272727273)","(5.5, 6.4, 6.218181818181819)","(9.0, 13.0, 12.25)","(6.5, 8.6, 8.40952380952381)"
10-01-2023 16:00:51.365918,"(2.15, 2.54, 2.4966666666666666)","(9.0, 11.0, 10.423076923076923)","(5.0, 7.0, 6.928)","(5.5, 6.4, 6.253333333333334)","(9.0, 13.0, 12.235294117647058)","(6.5, 8.6, 8.459999999999999)"
10-01-2023 16:00:52.429885,"(2.15, 2.54, 2.502)","(9.0, 11.0, 10.272727272727273)","(5.0, 7.0, 6.928)","(5.5, 6.4, 6.253333333333334)","(9.0, 13.0, 12.235294117647058)","(6.5, 8.6, 8.436363636363636)"
10-01-2023 16:00:53.427363,"(2.15, 2.54, 2.502)","(9.0, 11.0, 10.272727272727273)","(5.0, 7.0, 6.928)","(5.5, 6.4, 6.223076923076923)","(9.0, 13.0, 12.235294117647058)","(6.5, 8.6, 8.436363636363636)"
10-01-2023 16:00:54.293117,"(2.15, 2.54, 2.5101960784313726)","(9.0, 11.0, 10.24)","(5.0, 7.0, 6.928)","(5.5, 6.4, 6.253333333333334)","(9.0, 13.0, 12.235294117647058)","(6.5, 8.6, 8.436363636363636)"
10-01-2023 16:00:55.284420,"(2.15, 2.54, 2.5101960784313726)","(9.0, 10.5, 10.375)","(5.0, 7.2, 6.75)","(5.5, 6.4, 6.216)","(9.0, 13.0, 12.235294117647058)","(6.5, 8.6, 8.488888888888889)"
10-01-2023 16:00:56.193087,"(2.15, 2.54, 2.515483870967742)","(9.0, 10.5, 10.166666666666666)","(5.0, 7.0, 6.96)","(5.5, 6.4, 6.246666666666667)","(9.0, 13.0, 12.235294117647058)","(6.5, 8.6, 8.488888888888889)"
10-01-2023 16:00:57.066279,"(2.15, 2.54, 2.5140000000000002)","(9.0, 10.5, 10.083333333333334)","(5.5, 6.8, 6.771428571428571)","(5.5, 6.4, 6.246666666666667)","(9.0, 13.0, 12.235294117647058)","(6.5, 8.6, 8.488888888888889)"
10-01-2023 16:00:58.013648,"(2.15, 2.54, 2.5209756097560976)","(9.0, 10.5, 10.142857142857142)","(5.5, 6.8, 6.699999999999999)","(5.5, 6.4, 6.208333333333334)","(9.0, 13.0, 12.235294117647058)","(6.5, 8.6, 8.546666666666667)"
10-01-2023 16:00:59.128855,"(2.15, 2.54, 2.5152380952380953)","(9.0, 10.5, 10.142857142857142)","(5.5, 6.8, 6.644444444444444)","(5.5, 6.4, 6.208333333333334)","(9.0, 13.0, 12.235294117647058)","(6.5, 8.6, 8.533333333333333)"
10-01-2023 16:01:00.035453,"(2.15, 2.54, 2.529677419354839)","(9.0, 10.5, 10.142857142857142)","(5.5, 6.8, 6.644444444444444)","(5.5, 6.4, 6.208333333333334)","(9.0, 13.0, 12.235294117647058)","(6.5, 8.6, 8.459259259259259)"
10-01-2023 16:01:00.970497,"(2.15, 2.54, 2.529677419354839)","(9.0, 10.5, 10.083333333333334)","(5.5, 6.8, 6.63076923076923)","(5.5, 6.4, 6.207142857142857)","(9.0, 13.0, 12.344827586206897)","(6.5, 8.8, 8.486956521739131)"
10-01-2023 16:01:01.952551,"(2.15, 2.54, 2.5324137931034483)","(9.0, 10.5, 10.076923076923077)","(5.5, 6.6, 6.571428571428571)","(5.5, 6.4, 6.247058823529412)","(9.0, 13.0, 12.285714285714286)","(6.5, 8.8, 8.533333333333333)"
10-01-2023 16:01:02.873248,"(2.15, 2.54, 2.528923076923077)","(9.0, 10.5, 10.045454545454545)","(5.5, 6.6, 6.508333333333333)","(5.5, 6.6, 6.442424242424242)","(9.0, 13.0, 12.285714285714286)","(6.5, 8.8, 8.58)"
10-01-2023 16:01:03.867466,"(2.15, 2.54, 2.5225352112676056)","(9.0, 10.5, 10.045454545454545)","(5.5, 6.6, 6.465)","(5.5, 6.6, 6.54074074074074)","(9.0, 13.0, 12.285714285714286)","(6.5, 8.8, 8.58)"
10-01-2023 16:01:04.823262,"(2.15, 2.54, 2.5222857142857142)","(9.0, 10.5, 10.045454545454545)","(5.5, 6.8, 6.542857142857143)","(5.5, 6.6, 6.54074074074074)","(9.0, 13.0, 12.25)","(6.5, 8.8, 8.58)"
10-01-2023 16:01:05.844159,"(2.15, 2.54, 2.523896103896104)","(9.0, 10.5, 10.045454545454545)","(5.5, 6.6, 6.346938775510204)","(5.5, 6.6, 6.592)","(9.0, 13.0, 12.303030303030303)","(6.5, 8.8, 8.600000000000001)"
10-01-2023 16:01:06.742629,"(2.15, 2.54, 2.524878048780488)","(9.0, 10.5, 10.045454545454545)","(5.5, 6.6, 6.346938775510204)","(5.5, 6.6, 6.592)","(9.0, 13.0, 12.344827586206897)","(6.5, 8.8, 8.63225806451613)"
10-01-2023 16:01:07.639450,"(2.15, 2.54, 2.524878048780488)","(9.0, 10.5, 10.045454545454545)","(5.5, 6.6, 6.338461538461538)","(5.5, 6.6, 6.56551724137931)","(9.0, 13.0, 12.454545454545455)","(6.5, 8.8, 8.618181818181819)"
10-01-2023 16:01:08.637627,"(2.15, 2.54, 2.524878048780488)","(9.0, 10.5, 10.045454545454545)","(5.5, 6.6, 6.338461538461538)","(5.5, 6.6, 6.56551724137931)","(9.0, 12.5, 12.454545454545455)","(6.5, 8.8, 8.618181818181819)"
10-01-2023 16:01:09.867139,"(2.15, 2.54, 2.524878048780488)","(9.0, 10.5, 10.045454545454545)","(5.5, 6.6, 6.338461538461538)","(5.5, 6.6, 6.56551724137931)","(9.0, 12.5, 12.454545454545455)","(6.5, 8.8, 8.648275862068965)"
10-01-2023 16:01:10.826060,"(2.15, 2.54, 2.524878048780488)","(9.0, 10.5, 10.045454545454545)","(5.5, 6.6, 6.338461538461538)","(5.5, 6.6, 6.56551724137931)","(9.0, 12.5, 12.26923076923077)","(6.5, 8.8, 8.62857142857143)"
10-01-2023 16:01:11.912735,"(2.15, 2.54, 2.524878048780488)","(9.0, 10.5, 10.045454545454545)","(5.5, 6.6, 6.322033898305085)","(5.5, 6.6, 6.567741935483871)","(9.0, 13.0, 12.454545454545455)","(6.5, 8.8, 8.62857142857143)"
10-01-2023 16:01:12.888138,"(2.15, 2.54, 2.5295652173913044)","(9.0, 10.5, 9.940000000000001)","(5.5, 6.6, 6.322033898305085)","(5.5, 6.6, 6.567741935483871)","(9.0, 12.5, 12.454545454545455)","(6.5, 8.8, 8.618181818181819)"
10-01-2023 16:01:13.872930,"(2.15, 2.54, 2.533684210526316)","(9.0, 10.5, 9.925)","(5.5, 6.6, 6.322033898305085)","(5.5, 6.6, 6.567741935483871)","(9.0, 12.5, 12.454545454545455)","(6.5, 8.8, 8.658064516129032)"
10-01-2023 16:01:15.029185,"(2.15, 2.54, 2.532)","(9.0, 10.5, 9.925)","(5.5, 6.6, 6.307142857142857)","(5.5, 6.6, 6.575609756097561)","(9.0, 12.5, 12.454545454545455)","(6.5, 8.8, 8.658064516129032)"
10-01-2023 16:01:16.219277,"(2.15, 2.54, 2.532)","(9.0, 10.5, 9.925)","(5.5, 6.6, 6.307142857142857)","(5.5, 6.6, 6.575609756097561)","(9.0, 12.5, 12.454545454545455)","(6.5, 8.8, 8.658064516129032)"
10-01-2023 16:01:17.335756,"(2.15, 2.54, 2.534909090909091)","(9.0, 10.5, 9.925)","(5.5, 6.6, 6.307142857142857)","(5.5, 6.6, 6.584615384615384)","(9.0, 12.5, 12.375)","(6.5, 8.8, 8.666666666666666)"
10-01-2023 16:01:18.421850,"(2.15, 2.54, 2.534909090909091)","(9.0, 10.5, 9.925)","(5.5, 6.6, 6.307142857142857)","(5.5, 6.6, 6.584615384615384)","(9.0, 12.5, 12.45)","(6.5, 8.8, 8.707692307692309)"
10-01-2023 16:01:19.577550,"(2.15, 2.5, 2.485)","(8.5, 10.5, 10.026470588235295)","(5.5, 6.6, 6.315384615384615)","(5.5, 6.6, 6.783333333333333)","(9.0, 12.5, 12.45)","(6.5, 8.8, 8.760000000000002)"
10-01-2023 16:01:20.566464,"(2.15, 2.5, 2.482666666666667)","(8.5, 10.5, 10.026470588235295)","(5.5, 6.6, 6.315384615384615)","(5.5, 6.8, 6.783333333333333)","(9.0, 12.5, 12.45)","(6.5, 8.8, 8.73684210526316)"
10-01-2023 16:01:21.790034,"(2.15, 2.5, 2.484)","(8.5, 10.5, 10.026470588235295)","(5.5, 6.6, 6.296551724137931)","(5.5, 6.8, 6.783333333333333)","(9.0, 12.5, 12.45)","(6.5, 8.8, 8.56969696969697)"
10-01-2023 16:01:22.853026,"(2.15, 2.5, 2.486341463414634)","(8.5, 10.5, 9.944827586206896)","(5.5, 6.6, 6.296551724137931)","(5.5, 6.8, 6.783333333333333)","(9.0, 12.5, 12.458333333333334)","(6.5, 8.8, 8.564705882352941)"
10-01-2023 16:01:23.903267,"(2.15, 2.5, 2.486341463414634)","(8.5, 10.5, 9.944827586206896)","(5.5, 6.6, 6.296551724137931)","(5.5, 6.8, 6.783333333333333)","(9.0, 12.5, 12.454545454545455)","(6.5, 8.8, 8.607407407407408)"
10-01-2023 16:01:24.998650,"(2.15, 2.52, 2.5028571428571427)","(8.5, 10.5, 9.944827586206896)","(5.5, 6.6, 6.296551724137931)","(5.5, 6.8, 6.762962962962963)","(9.0, 12.5, 12.454545454545455)","(6.5, 8.8, 8.620689655172415)"
10-01-2023 16:01:26.012079,"(2.15, 2.52, 2.515121951219512)","(8.5, 10.5, 9.968)","(5.5, 6.6, 6.296551724137931)","(5.5, 6.8, 6.762962962962963)","(9.0, 12.5, 12.454545454545455)","(6.5, 8.8, 8.656)"
10-01-2023 16:01:27.036124,"(2.15, 2.52, 2.515121951219512)","(8.5, 10.5, 9.968)","(5.5, 6.6, 6.296551724137931)","(5.5, 6.8, 6.783333333333333)","(9.0, 12.5, 12.407407407407407)","(6.5, 8.8, 8.776470588235295)"
10-01-2023 16:01:28.028118,"(2.15, 2.48, 2.4657894736842105)","(8.5, 10.5, 10.025)","(5.5, 6.6, 6.296551724137931)","(5.5, 6.8, 6.7846153846153845)","(9.0, 13.0, 12.407407407407407)","(6.5, 8.8, 8.7)"
10-01-2023 16:01:29.074850,"(2.15, 2.48, 2.466666666666667)","(8.5, 10.5, 10.025)","(5.5, 6.6, 6.296551724137931)","(5.5, 6.8, 6.7846153846153845)","(9.0, 13.0, 12.678571428571429)","(6.5, 9.0, 8.68235294117647)"
10-01-2023 16:01:30.235759,"(2.15, 2.5, 2.4678048780487805)","(8.5, 10.5, 10.025)","(5.5, 6.6, 6.309803921568627)","(5.5, 6.8, 6.967123287671233)","(9.0, 13.0, 12.6)","(6.5, 9.0, 8.72)"
10-01-2023 16:01:31.335634,"(2.15, 2.5, 2.4704761904761905)","(8.5, 10.5, 9.968)","(5.5, 6.6, 6.296551724137931)","(5.5, 7.0, 6.967123287671233)","(9.0, 13.0, 12.6)","(6.5, 8.8, 8.56969696969697)"
10-01-2023 16:01:32.363253,"(2.15, 2.5, 2.4704761904761905)","(8.5, 10.5, 10.068181818181818)","(5.5, 6.6, 6.311475409836065)","(5.5, 7.0, 6.923809523809524)","(9.0, 13.0, 12.525)","(6.5, 8.8, 8.546666666666667)"
10-01-2023 16:01:33.413792,"(2.15, 2.5, 2.4704761904761905)","(8.5, 11.0, 10.920353982300885)","(5.5, 6.6, 6.274074074074075)","(5.5, 6.8, 6.792)","(9.0, 13.0, 12.525)","(6.5, 8.8, 8.546666666666667)"
10-01-2023 16:01:34.415709,"(2.15, 2.48, 2.4684615384615385)","(8.5, 11.0, 10.94811320754717)","(5.5, 6.6, 6.274074074074075)","(5.5, 6.8, 6.792857142857143)","(9.0, 13.0, 12.54054054054054)","(6.5, 8.8, 8.541935483870969)"
10-01-2023 16:01:35.448533,"(2.15, 2.48, 2.4695652173913043)","(8.5, 11.0, 10.94811320754717)","(5.5, 6.6, 6.274074074074075)","(5.5, 6.8, 6.792857142857143)","(9.0, 13.0, 12.54054054054054)","(6.5, 8.8, 8.533333333333333)"
10-01-2023 16:01:36.528177,"(2.15, 2.48, 2.46625)","(8.5, 11.5, 11.34)","(5.5, 6.6, 6.274074074074075)","(5.5, 6.8, 6.792857142857143)","(9.0, 13.0, 12.54054054054054)","(6.5, 8.8, 8.44)"
10-01-2023 16:01:37.538368,"(2.15, 2.5, 2.475111111111111)","(8.5, 11.0, 10.983870967741936)","(5.5, 6.6, 6.328)","(5.5, 6.8, 6.792857142857143)","(9.0, 13.0, 12.465116279069768)","(6.5, 8.6, 8.44)"
10-01-2023 16:01:38.608756,"(2.15, 2.46, 2.445090909090909)","(8.5, 11.0, 10.983870967741936)","(5.5, 6.6, 6.328)","(5.5, 6.8, 6.792857142857143)","(9.0, 13.0, 12.5)","(6.5, 8.6, 8.557142857142857)"
10-01-2023 16:01:39.512924,"(2.15, 2.46, 2.4434375)","(8.5, 11.0, 10.947761194029852)","(5.5, 6.6, 6.328)","(5.5, 6.8, 6.792857142857143)","(9.0, 13.0, 12.555555555555555)","(6.5, 8.8, 8.557142857142857)"
10-01-2023 16:01:40.511811,"(2.15, 2.46, 2.4434375)","(8.5, 11.0, 10.98360655737705)","(5.5, 6.6, 6.328)","(5.5, 6.8, 6.792857142857143)","(9.0, 13.0, 12.714285714285714)","(6.5, 8.8, 8.533333333333333)"
10-01-2023 16:01:41.559149,"(2.15, 2.46, 2.4410714285714286)","(8.5, 11.0, 10.985074626865671)","(5.5, 6.6, 6.328)","(5.5, 6.8, 6.792857142857143)","(9.0, 13.0, 12.806451612903226)","(6.5, 8.8, 8.56)"
10-01-2023 16:01:42.622339,"(2.15, 2.48, 2.4477777777777776)","(8.5, 11.0, 10.970588235294118)","(5.5, 6.6, 6.34054054054054)","(5.5, 6.8, 6.792)","(9.0, 13.0, 12.694444444444445)","(6.5, 8.8, 8.571428571428571)"
10-01-2023 16:01:43.678636,"(2.15, 2.48, 2.4423529411764706)","(8.5, 11.0, 10.969696969696969)","(5.5, 6.6, 6.373333333333333)","(5.5, 6.8, 6.792)","(9.0, 13.0, 12.64102564102564)","(6.5, 8.8, 8.56)"
10-01-2023 16:01:44.697143,"(2.15, 2.48, 2.4436363636363634)","(8.5, 11.0, 10.969696969696969)","(5.5, 6.6, 6.373333333333333)","(5.5, 6.8, 6.792)","(9.0, 13.0, 12.657894736842104)","(6.5, 8.8, 8.56)"
10-01-2023 16:01:45.751550,"(2.15, 2.48, 2.4527272727272726)","(8.5, 11.0, 10.969696969696969)","(5.5, 6.6, 6.3677419354838705)","(5.5, 6.8, 6.792)","(9.0, 13.0, 12.657894736842104)","(6.5, 8.8, 8.577777777777778)"
10-01-2023 16:01:46.846085,"(2.15, 2.48, 2.46)","(8.5, 11.0, 10.969696969696969)","(5.5, 6.6, 6.430769230769231)","(5.5, 6.8, 6.792)","(9.0, 13.0, 12.694444444444445)","(6.5, 8.8, 8.488)"
10-01-2023 16:01:47.796338,"(2.15, 2.48, 2.458181818181818)","(8.5, 11.0, 10.969696969696969)","(5.5, 6.6, 6.430769230769231)","(5.5, 6.8, 6.687272727272727)","(9.0, 13.0, 12.676470588235293)","(6.5, 8.6, 8.5)"
10-01-2023 16:01:48.694986,"(2.15, 2.46, 2.455)","(8.5, 11.0, 10.91891891891892)","(5.5, 6.8, 6.520754716981132)","(5.5, 7.0, 6.774545454545454)","(9.0, 13.0, 12.676470588235293)","(6.5, 8.6, 8.405714285714286)"
10-01-2023 16:01:49.779500,"(2.15, 2.48, 2.454285714285714)","(8.5, 11.0, 10.969696969696969)","(5.5, 6.8, 6.535714285714286)","(5.5, 7.0, 6.755223880597015)","(9.0, 13.0, 12.605263157894736)","(6.5, 8.6, 8.405714285714286)"
10-01-2023 16:01:50.834392,"(2.15, 2.46, 2.4539999999999997)","(8.5, 11.0, 10.969696969696969)","(5.5, 6.8, 6.535714285714286)","(5.5, 7.0, 6.755223880597015)","(9.0, 13.0, 12.560975609756097)","(6.5, 8.6, 8.418181818181818)"
10-01-2023 16:01:51.847505,"(2.15, 2.46, 2.4539999999999997)","(8.5, 11.0, 10.96774193548387)","(5.5, 6.8, 6.535714285714286)","(5.5, 7.0, 6.755223880597015)","(9.0, 13.0, 12.175)","(6.5, 8.6, 8.422222222222222)"
10-01-2023 16:01:52.844454,"(2.15, 2.44, 2.401186943620178)","(8.5, 11.0, 10.953125)","(5.5, 6.8, 6.561290322580645)","(5.5, 7.0, 6.773333333333333)","(9.0, 12.5, 12.205882352941176)","(6.5, 8.6, 8.509090909090908)"
10-01-2023 16:01:53.890994,"(2.15, 2.44, 2.3946853146853146)","(8.5, 11.0, 10.853658536585366)","(5.5, 6.8, 6.564705882352941)","(5.5, 7.0, 6.82)","(9.0, 12.5, 12.614285714285714)","(6.5, 8.6, 8.34)"
10-01-2023 16:01:54.932198,"(2.15, 2.44, 2.4024199288256227)","(8.5, 11.0, 10.837837837837839)","(5.5, 6.6, 6.505660377358491)","(5.5, 7.0, 6.785074626865671)","(9.0, 13.0, 12.618421052631579)","(6.5, 8.6, 8.341935483870968)"
10-01-2023 16:01:55.914295,"(2.15, 2.42, 2.3895522388059702)","(8.5, 11.0, 10.863636363636363)","(5.5, 7.0, 6.970238095238095)","(5.5, 7.0, 6.785074626865671)","(9.0, 13.0, 12.6125)","(6.5, 8.6, 8.362962962962962)"
10-01-2023 16:01:57.056244,"(2.15, 2.42, 2.3867857142857143)","(8.5, 11.0, 10.863636363636363)","(5.5, 7.0, 6.976543209876543)","(5.5, 7.0, 6.7846153846153845)","(9.0, 13.0, 12.602272727272727)","(6.5, 8.6, 8.36774193548387)"
10-01-2023 16:01:58.275541,"(2.15, 2.4, 2.394418604651163)","(8.5, 11.0, 10.863636363636363)","(5.5, 7.0, 6.9763975155279505)","(5.5, 7.0, 6.79047619047619)","(9.0, 13.0, 12.58695652173913)","(6.5, 8.6, 8.362499999999999)"
10-01-2023 16:01:59.226302,"(2.15, 2.42, 2.401875)","(8.5, 11.0, 10.790322580645162)","(5.5, 7.0, 6.9763975155279505)","(5.5, 7.0, 6.79047619047619)","(9.0, 13.0, 12.58)","(6.5, 8.6, 8.362499999999999)"
10-01-2023 16:02:00.265004,"(2.15, 2.42, 2.4015384615384616)","(8.5, 11.0, 10.75)","(5.5, 7.0, 6.975641025641026)","(5.5, 7.0, 6.767272727272727)","(9.0, 13.0, 12.590909090909092)","(6.5, 8.6, 8.290909090909091)"
10-01-2023 16:02:01.239381,"(2.15, 2.42, 2.403030303030303)","(8.5, 11.0, 10.775862068965518)","(5.5, 7.0, 6.975641025641026)","(5.5, 7.0, 6.776923076923077)","(9.0, 13.0, 12.583333333333334)","(6.5, 8.6, 8.257142857142856)"
10-01-2023 16:02:02.258431,"(2.1, 2.42, 2.4006060606060604)","(8.5, 11.0, 10.617647058823529)","(5.5, 7.0, 6.976687116564417)","(5.5, 7.0, 6.803389830508475)","(9.0, 13.0, 12.583333333333334)","(6.5, 8.6, 8.254054054054054)"
10-01-2023 16:02:03.285494,"(2.1, 2.42, 2.4028571428571426)","(8.5, 11.0, 10.640625)","(5.5, 7.0, 6.976687116564417)","(5.5, 7.0, 6.803389830508475)","(9.0, 13.0, 12.575)","(6.5, 8.6, 8.07)"
10-01-2023 16:02:04.258345,"(2.1, 2.42, 2.4128205128205127)","(8.5, 11.0, 10.619047619047619)","(5.5, 7.0, 6.976687116564417)","(5.5, 7.0, 6.824242424242424)","(9.0, 13.0, 12.575)","(6.5, 8.2, 8.07)"
10-01-2023 16:02:05.367812,"(2.1, 2.4, 2.373684210526316)","(8.5, 11.0, 10.604166666666666)","(5.5, 7.2, 7.182389937106918)","(5.5, 7.0, 6.95625)","(9.0, 13.0, 13.923076923076923)","(6.5, 8.4, 8.21904761904762)"
10-01-2023 16:02:06.518651,"(2.1, 2.4, 2.384)","(8.5, 11.0, 10.604166666666666)","(5.5, 7.2, 7.155555555555556)","(5.5, 7.0, 6.926315789473684)","(9.0, 14.0, 13.411764705882353)","(6.5, 8.4, 8.069230769230769)"
10-01-2023 16:02:07.743890,"(2.1, 2.38, 2.3668571428571425)","(8.5, 11.0, 10.568181818181818)","(5.5, 7.2, 7.155555555555556)","(5.5, 7.0, 6.857142857142857)","(9.0, 13.5, 13.4375)","(6.5, 8.2, 8.047368421052632)"
10-01-2023 16:02:09.102948,"(2.1, 2.42, 2.386341463414634)","(8.5, 11.0, 10.565217391304348)","(5.5, 7.2, 7.175)","(5.5, 7.0, 6.918367346938775)","(9.0, 13.5, 13.371428571428572)","(6.5, 8.2, 8.079166666666666)"
10-01-2023 16:02:10.677479,"(2.1, 2.4, 2.411111111111111)","(8.5, 11.0, 10.454545454545455)","(5.5, 7.2, 7.154430379746835)","(5.5, 7.0, 6.695652173913043)","(9.0, 13.5, 13.404761904761905)","(6.5, 8.2, 8.006896551724138)"
10-01-2023 16:02:12.458506,"(2.1, 2.44, 2.449411764705882)","(8.5, 10.5, 10.575757575757576)","(5.5, 7.2, 7.134883720930233)","(5.5, 7.0, 6.815789473684211)","(9.0, 13.5, 12.884615384615385)","(6.5, 8.2, 7.881818181818182)"
10-01-2023 16:02:13.555060,"(2.1, 2.46, 2.449411764705882)","(9.0, 11.0, 10.575757575757576)","(5.5, 7.2, 7.134883720930233)","(5.5, 7.0, 6.702564102564102)","(9.0, 13.0, 12.11504424778761)","(6.5, 8.0, 7.526315789473684)"
10-01-2023 16:02:14.679369,"(2.1, 2.5, 2.496923076923077)","(9.0, 11.0, 10.55)","(5.5, 7.2, 7.142857142857143)","(5.5, 7.0, 6.768)","(9.0, 12.5, 12.234177215189874)","(6.5, 7.6, 7.383783783783784)"
10-01-2023 16:02:15.817172,"(2.1, 2.54, 2.518181818181818)","(9.0, 11.0, 10.55)","(5.5, 7.2, 7.034146341463415)","(5.5, 7.0, 6.745454545454545)","(9.0, 12.5, 12.234177215189874)","(6.5, 7.4, 7.373333333333334)"
10-01-2023 16:02:16.853437,"(2.1, 2.54, 2.511764705882353)","(9.0, 11.0, 10.55)","(5.5, 7.2, 7.034146341463415)","(5.5, 7.0, 6.745454545454545)","(9.0, 12.5, 12.234177215189874)","(6.5, 7.4, 7.373333333333334)"
10-01-2023 16:02:17.952266,"(2.1, 2.54, 2.511764705882353)","(9.0, 11.0, 10.66842105263158)","(5.5, 7.2, 7.026086956521739)","(5.5, 7.0, 6.626666666666666)","(9.0, 12.5, 12.234177215189874)","(6.5, 7.4, 7.378378378378379)"
10-01-2023 16:02:19.104601,"(2.1, 2.54, 2.5282926829268293)","(9.0, 11.0, 10.672043010752688)","(5.5, 7.2, 7.026086956521739)","(5.5, 6.8, 6.55625)","(9.0, 12.5, 12.228395061728396)","(6.5, 7.4, 7.383333333333334)"
10-01-2023 16:02:20.159319,"(2.1, 2.54, 2.522439024390244)","(9.0, 11.0, 10.682291666666666)","(5.5, 7.2, 7.026086956521739)","(5.5, 6.8, 6.55625)","(9.0, 12.5, 12.228395061728396)","(6.5, 7.4, 7.386363636363637)"
10-01-2023 16:02:21.181429,"(2.1, 2.54, 2.5259649122807017)","(9.0, 11.0, 10.730263157894736)","(5.5, 7.2, 7.0625)","(5.5, 6.6, 6.49)","(9.0, 12.5, 12.228395061728396)","(6.5, 7.4, 7.358333333333333)"
10-01-2023 16:02:22.227655,"(2.1, 2.56, 2.54)","(9.0, 11.0, 10.850877192982455)","(5.5, 7.2, 6.9)","(5.5, 6.6, 6.492682926829268)","(9.0, 12.5, 12.233333333333333)","(6.5, 7.4, 7.035294117647059)"
10-01-2023 16:02:23.424051,"(2.1, 2.56, 2.556923076923077)","(9.0, 11.0, 10.87037037037037)","(5.5, 7.2, 7.018604651162791)","(5.5, 6.6, 6.504347826086956)","(9.0, 12.5, 12.233333333333333)","(6.5, 7.2, 7.05)"
10-01-2023 16:02:24.589299,"(2.1, 2.58, 2.5253465346534654)","(9.0, 11.0, 10.807692307692308)","(5.5, 7.2, 7.019512195121951)","(5.5, 6.6, 6.529411764705882)","(9.0, 12.5, 12.211920529801324)","(6.5, 7.2, 6.942857142857143)"
10-01-2023 16:02:25.687324,"(2.1, 2.56, 2.5379411764705884)","(9.0, 11.5, 11.083333333333334)","(5.5, 7.2, 7.019512195121951)","(5.5, 6.6, 6.5375)","(9.0, 12.5, 12.6)","(6.5, 7.0, 7.023529411764706)"
10-01-2023 16:02:26.799840,"(2.1, 2.54, 2.512)","(9.0, 11.5, 11.092592592592593)","(5.5, 7.2, 7.025)","(5.5, 6.6, 6.5375)","(9.0, 13.0, 12.59375)","(6.5, 7.2, 7.0)"
10-01-2023 16:02:27.971499,"(2.1, 2.54, 2.513333333333333)","(9.0, 11.5, 11.107142857142858)","(5.5, 7.2, 6.992592592592593)","(5.5, 6.6, 6.446875)","(9.0, 13.0, 12.55)","(6.5, 7.2, 7.081632653061225)"
10-01-2023 16:02:29.106426,"(2.1, 2.54, 2.513333333333333)","(9.0, 11.5, 11.107142857142858)","(5.5, 7.2, 7.0)","(5.5, 6.6, 6.431707317073171)","(9.0, 13.0, 12.625)","(6.5, 7.4, 7.107936507936508)"
10-01-2023 16:02:30.250170,"(2.1, 2.56, 2.5124137931034483)","(9.0, 11.5, 11.162790697674419)","(5.5, 7.2, 9998.5)","(5.5, 6.6, 9998.5)","(9.0, 13.0, 9998.5)","(6.5, 7.4, 9998.5)"
