,Frankntank,Yoursnmine,Mytime,Spring Delight,Hes A Modern Boy,Amphijet,Micton Mouse,Filcarlo
10-01-2023 18:01:24.029287,"(21.0, 30.0, 28.666666666666668)","(4.8, 5.8, 5.726530612244898)","(5.5, 7.0, 6.56923076923077)","(2.0, 2.36, 2.328780487804878)","(61.0, 120.0, 107.5)","(4.8, 7.2, 7.1054545454545455)","(12.0, 22.0, 19.6)","(101.0, 310.0, 301.875)"
10-01-2023 18:01:25.160392,"(21.0, 29.0, 26.75)","(4.8, 5.8, 5.767567567567568)","(5.5, 7.0, 6.553488372093024)","(2.0, 2.36, 2.3193650793650793)","(61.0, 120.0, 107.5)","(4.8, 7.2, 7.1054545454545455)","(12.0, 22.0, 19.136363636363637)","(101.0, 310.0, 301.875)"
10-01-2023 18:01:26.323410,"(21.0, 29.0, 26.75)","(4.8, 5.8, 5.767567567567568)","(5.5, 7.0, 6.534693877551021)","(2.0, 2.36, 2.3193650793650793)","(61.0, 120.0, 107.5)","(4.8, 7.2, 7.08235294117647)","(12.0, 22.0, 19.136363636363637)","(101.0, 310.0, 301.875)"
10-01-2023 18:01:27.443484,"(21.0, 29.0, 26.75)","(4.8, 5.8, 5.767567567567568)","(5.5, 7.0, 6.534693877551021)","(2.0, 2.34, 2.321818181818182)","(61.0, 120.0, 107.5)","(4.8, 7.2, 7.094736842105263)","(12.0, 22.0, 19.136363636363637)","(101.0, 310.0, 301.875)"
10-01-2023 18:01:28.517074,"(21.0, 29.0, 26.75)","(4.8, 5.8, 5.767567567567568)","(5.5, 7.0, 6.534693877551021)","(2.0, 2.34, 2.309230769230769)","(61.0, 120.0, 107.5)","(4.8, 7.2, 7.094736842105263)","(12.0, 22.0, 19.333333333333332)","(101.0, 310.0, 301.875)"
10-01-2023 18:01:29.555808,"(21.0, 28.0, 27.2)","(4.8, 5.8, 5.767567567567568)","(5.5, 7.0, 6.534693877551021)","(2.0, 2.34, 2.309230769230769)","(61.0, 120.0, 107.5)","(4.8, 7.2, 7.094736842105263)","(12.0, 21.0, 19.375)","(101.0, 310.0, 301.875)"
10-01-2023 18:01:30.640746,"(21.0, 28.0, 27.2)","(4.8, 5.8, 5.655172413793103)","(5.5, 7.0, 6.525)","(2.0, 2.34, 2.306)","(61.0, 120.0, 107.5)","(4.8, 7.2, 7.094736842105263)","(12.0, 21.0, 19.375)","(101.0, 310.0, 255.0)"
10-01-2023 18:01:31.721708,"(21.0, 28.0, 27.2)","(4.8, 5.8, 5.62)","(5.5, 7.0, 6.546341463414635)","(2.0, 2.34, 2.317922077922078)","(61.0, 120.0, 107.5)","(4.8, 7.2, 7.094736842105263)","(12.0, 21.0, 19.375)","(101.0, 310.0, 250.0)"
10-01-2023 18:01:32.839191,"(21.0, 28.0, 27.2)","(4.8, 5.8, 5.663636363636363)","(5.5, 7.0, 6.546341463414635)","(2.0, 2.34, 2.299111111111111)","(61.0, 120.0, 107.5)","(4.8, 7.2, 7.247058823529412)","(12.0, 21.0, 19.75)","(101.0, 310.0, 250.0)"
10-01-2023 18:01:34.124434,"(21.0, 28.0, 27.2)","(4.8, 5.8, 5.58)","(5.5, 7.0, 6.667857142857143)","(2.0, 2.34, 2.2928205128205126)","(61.0, 120.0, 107.14285714285714)","(4.8, 7.6, 7.386666666666667)","(12.0, 21.0, 19.833333333333332)","(101.0, 310.0, 230.0)"
10-01-2023 18:01:35.471258,"(21.0, 28.0, 27.2)","(4.8, 5.7, 5.58)","(5.5, 7.0, 6.661818181818182)","(2.0, 2.34, 2.3046153846153845)","(61.0, 120.0, 101.42857142857143)","(5.0, 7.4, 7.385714285714286)","(12.0, 21.0, 19.875)","(101.0, 310.0, 207.14285714285714)"
10-01-2023 18:01:36.697250,"(21.0, 25.0, 23.19047619047619)","(4.8, 5.6, 5.5777777777777775)","(5.5, 7.0, 6.682352941176471)","(2.0, 2.34, 2.3046153846153845)","(61.0, 110.0, 101.42857142857143)","(5.0, 7.4, 7.385714285714286)","(12.0, 21.0, 20.1)","(101.0, 310.0, 245.0)"
10-01-2023 18:01:37.892776,"(21.0, 25.0, 21.788732394366196)","(4.8, 5.6, 5.5777777777777775)","(5.5, 7.0, 6.661818181818182)","(2.0, 2.34, 2.3046153846153845)","(61.0, 110.0, 101.42857142857143)","(5.0, 7.4, 7.5)","(12.0, 21.0, 19.954545454545453)","(101.0, 300.0, 245.0)"
10-01-2023 18:01:39.029053,"(21.0, 25.0, 21.788732394366196)","(4.8, 5.6, 5.5777777777777775)","(5.5, 7.0, 6.661818181818182)","(2.0, 2.34, 2.3046153846153845)","(61.0, 110.0, 101.42857142857143)","(5.0, 7.8, 7.587096774193548)","(12.0, 22.0, 19.954545454545453)","(101.0, 300.0, 240.0)"
10-01-2023 18:01:40.214286,"(21.0, 25.0, 21.788732394366196)","(4.8, 5.6, 5.5777777777777775)","(5.5, 7.0, 6.733333333333333)","(2.0, 2.34, 2.294285714285714)","(61.0, 110.0, 101.42857142857143)","(5.0, 7.8, 7.541176470588235)","(12.0, 22.0, 19.954545454545453)","(101.0, 290.0, 215.0)"
10-01-2023 18:01:41.330397,"(20.0, 20.0, 19.55263157894737)","(4.8, 5.6, 5.4346938775510205)","(5.5, 7.0, 6.7942857142857145)","(2.0, 2.32, 2.3352941176470585)","(61.0, 110.0, 101.42857142857143)","(5.0, 7.8, 7.63076923076923)","(13.0, 22.0, 21.5)","(101.0, 290.0, 220.0)"
10-01-2023 18:01:42.465361,"(20.0, 22.0, 21.647058823529413)","(4.8, 5.5, 5.484)","(5.5, 7.0, 6.673684210526315)","(2.0, 2.34, 2.3387096774193545)","(61.0, 110.0, 101.42857142857143)","(5.0, 8.0, 7.63076923076923)","(13.0, 23.0, 20.666666666666668)","(101.0, 280.0, 216.66666666666666)"
10-01-2023 18:01:43.658124,"(20.0, 24.0, 22.94736842105263)","(4.8, 5.5, 5.484)","(5.5, 7.0, 6.673684210526315)","(2.0, 2.34, 2.3362499999999997)","(61.0, 110.0, 101.42857142857143)","(5.0, 8.0, 7.63076923076923)","(13.0, 22.0, 21.5)","(101.0, 270.0, 216.66666666666666)"
10-01-2023 18:01:44.722335,"(19.0, 24.0, 22.434782608695652)","(4.8, 5.5, 5.421052631578947)","(5.5, 7.0, 6.68)","(2.0, 2.34, 2.3362499999999997)","(61.0, 110.0, 101.42857142857143)","(5.0, 8.0, 7.63076923076923)","(13.0, 22.0, 21.5)","(101.0, 270.0, 216.66666666666666)"
10-01-2023 18:01:45.835920,"(19.0, 24.0, 22.434782608695652)","(4.8, 5.5, 5.427777777777778)","(5.5, 7.0, 6.703703703703703)","(2.0, 2.34, 2.3076923076923075)","(61.0, 110.0, 101.42857142857143)","(5.0, 8.0, 7.63076923076923)","(13.0, 22.0, 22.5)","(101.0, 270.0, 230.0)"
10-01-2023 18:01:46.991242,"(19.0, 24.0, 21.428571428571427)","(4.8, 5.5, 5.427777777777778)","(5.5, 7.0, 6.690322580645161)","(2.0, 2.32, 2.3116129032258064)","(61.0, 110.0, 101.42857142857143)","(5.0, 8.0, 7.63076923076923)","(13.0, 23.0, 22.555555555555557)","(101.0, 270.0, 230.0)"
10-01-2023 18:01:48.129096,"(19.0, 24.0, 21.428571428571427)","(4.8, 5.5, 5.427777777777778)","(5.5, 7.0, 6.618791946308725)","(2.0, 2.32, 2.3191666666666664)","(61.0, 110.0, 101.42857142857143)","(5.0, 8.0, 8.025)","(13.0, 23.0, 22.75)","(101.0, 270.0, 225.0)"
10-01-2023 18:01:49.239849,"(19.0, 22.0, 21.25)","(4.8, 5.5, 5.45625)","(5.5, 6.6, 6.425766871165645)","(2.0, 2.32, 2.3045454545454542)","(61.0, 110.0, 101.42857142857143)","(5.0, 8.2, 7.832258064516129)","(13.0, 23.0, 22.75)","(101.0, 260.0, 225.0)"
10-01-2023 18:01:50.402255,"(19.0, 23.0, 21.25)","(4.8, 5.5, 5.45625)","(5.5, 6.6, 6.417610062893082)","(2.0, 2.32, 2.3355555555555556)","(61.0, 110.0, 101.42857142857143)","(5.0, 8.0, 8.015384615384615)","(13.0, 23.0, 22.75)","(101.0, 260.0, 225.0)"
10-01-2023 18:01:51.476189,"(19.0, 23.0, 21.285714285714285)","(4.8, 5.6, 5.5027027027027025)","(5.5, 6.6, 6.417610062893082)","(2.0, 2.34, 2.338867924528302)","(61.0, 110.0, 102.5)","(5.0, 8.2, 8.09090909090909)","(13.0, 23.0, 22.8)","(101.0, 260.0, 225.0)"
10-01-2023 18:01:52.597219,"(19.0, 23.0, 21.5)","(4.8, 5.6, 5.5027027027027025)","(5.5, 6.4, 6.090322580645162)","(2.0, 2.34, 2.355606936416185)","(61.0, 110.0, 102.5)","(5.0, 8.2, 8.09090909090909)","(13.0, 23.0, 22.75)","(101.0, 260.0, 225.0)"
10-01-2023 18:01:53.794959,"(19.0, 23.0, 21.058823529411764)","(4.8, 5.6, 5.5)","(5.5, 6.4, 6.041025641025641)","(1.95, 2.36, 2.351264367816092)","(61.0, 110.0, 102.5)","(5.0, 8.2, 8.008)","(13.0, 23.0, 22.75)","(101.0, 260.0, 225.0)"
10-01-2023 18:01:54.941129,"(19.0, 23.0, 22.09090909090909)","(4.8, 5.6, 5.4625)","(5.5, 6.4, 5.5134453781512605)","(1.95, 2.36, 2.3961702127659574)","(61.0, 110.0, 102.5)","(5.0, 8.2, 7.965217391304347)","(13.0, 23.0, 23.625)","(101.0, 260.0, 251.57894736842104)"
10-01-2023 18:01:56.137129,"(19.0, 23.0, 21.52173913043478)","(4.8, 5.7, 5.5600000000000005)","(5.5, 5.9, 5.63)","(1.95, 2.4, 2.39906976744186)","(61.0, 110.0, 90.0)","(5.0, 8.2, 7.780952380952381)","(13.0, 24.0, 22.666666666666668)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:01:57.298950,"(19.0, 23.0, 21.74074074074074)","(4.8, 5.7, 5.577419354838709)","(5.5, 5.8, 5.678571428571428)","(1.95, 2.44, 2.3742105263157893)","(61.0, 120.0, 76.25)","(5.0, 7.8, 7.927272727272727)","(13.0, 23.0, 22.666666666666668)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:01:58.423618,"(19.0, 23.0, 21.74074074074074)","(4.8, 5.7, 5.572727272727273)","(5.5, 5.8, 5.715)","(1.95, 2.44, 2.3702325581395347)","(61.0, 120.0, 76.25)","(5.0, 8.0, 8.083018867924528)","(13.0, 23.0, 22.428571428571427)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:01:59.580794,"(19.0, 23.0, 21.74074074074074)","(4.8, 5.7, 5.5600000000000005)","(5.5, 5.8, 5.623076923076923)","(1.95, 2.38, 2.351304347826087)","(61.0, 120.0, 76.25)","(5.0, 8.4, 8.094117647058823)","(13.0, 23.0, 22.84)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:00.757509,"(19.0, 23.0, 21.583333333333332)","(4.8, 5.7, 5.7)","(5.5, 5.9, 5.868354430379747)","(1.95, 2.38, 2.3728)","(61.0, 120.0, 76.25)","(5.0, 8.4, 8.218181818181819)","(13.0, 23.0, 22.91304347826087)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:01.915886,"(19.0, 23.0, 21.583333333333332)","(4.8, 5.8, 5.75)","(5.5, 5.9, 5.923076923076923)","(1.95, 2.38, 2.3335999999999997)","(61.0, 120.0, 106.25)","(5.0, 8.4, 8.3)","(13.0, 23.0, 22.9)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:03.255244,"(19.0, 23.0, 21.11111111111111)","(4.8, 5.8, 5.75)","(5.5, 6.0, 5.886956521739131)","(1.95, 2.34, 2.3335999999999997)","(61.0, 120.0, 98.75)","(5.0, 8.6, 8.3)","(13.0, 23.0, 22.9)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:04.534991,"(19.0, 23.0, 21.11111111111111)","(4.8, 5.8, 5.75)","(5.5, 6.0, 5.9125)","(1.95, 2.34, 2.3344086021505377)","(61.0, 110.0, 101.66666666666666)","(5.0, 8.6, 8.45)","(13.0, 23.0, 22.9)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:05.819514,"(19.0, 23.0, 22.15)","(4.8, 5.8, 5.747058823529412)","(5.5, 6.0, 5.9125)","(1.95, 2.34, 2.3388571428571425)","(61.0, 120.0, 87.0)","(5.0, 8.6, 8.32258064516129)","(13.0, 23.0, 22.916666666666668)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:07.237940,"(19.0, 23.0, 22.120689655172413)","(4.8, 5.8, 5.6000000000000005)","(5.5, 6.2, 5.968421052631579)","(1.95, 2.34, 2.3355555555555556)","(61.0, 120.0, 83.0)","(5.0, 8.4, 8.317241379310346)","(13.0, 23.0, 22.953488372093023)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:08.727044,"(19.0, 23.0, 22.120689655172413)","(4.8, 5.9, 5.6000000000000005)","(5.5, 6.2, 5.986046511627907)","(1.95, 2.34, 2.3590353697749196)","(61.0, 110.0, 83.0)","(5.0, 8.4, 8.317241379310346)","(13.0, 23.0, 22.666666666666668)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:09.855915,"(18.0, 23.0, 22.120689655172413)","(4.8, 5.9, 5.6000000000000005)","(5.0, 6.0, 5.986046511627907)","(2.0, 2.36, 2.3589830508474576)","(61.0, 110.0, 95.0)","(5.5, 8.4, 8.317241379310346)","(15.0, 23.0, 22.666666666666668)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:11.003685,"(18.0, 25.0, 24.285714285714285)","(4.8, 5.9, 5.6000000000000005)","(5.0, 6.0, 5.986046511627907)","(2.0, 2.36, 2.3589830508474576)","(61.0, 110.0, 95.0)","(5.5, 8.4, 8.371428571428572)","(15.0, 23.0, 22.666666666666668)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:12.103651,"(18.0, 25.0, 24.285714285714285)","(4.8, 5.8, 5.711111111111111)","(5.0, 6.0, 5.986046511627907)","(2.0, 2.36, 2.3589690721649483)","(61.0, 110.0, 95.0)","(5.5, 8.6, 8.252173913043478)","(15.0, 23.0, 22.95)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:13.172369,"(18.0, 25.0, 24.363636363636363)","(4.8, 5.8, 5.7384615384615385)","(5.0, 6.0, 5.986046511627907)","(2.0, 2.36, 2.3589690721649483)","(61.0, 110.0, 95.0)","(5.5, 8.6, 8.252173913043478)","(15.0, 23.0, 22.95)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:14.328811,"(18.0, 25.0, 24.363636363636363)","(4.8, 5.8, 5.7384615384615385)","(5.0, 6.0, 5.8930232558139535)","(2.0, 2.36, 2.379533073929961)","(61.0, 110.0, 95.0)","(5.5, 8.6, 8.44)","(15.0, 23.0, 22.95)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:15.436627,"(18.0, 25.0, 24.363636363636363)","(4.8, 5.8, 5.7384615384615385)","(5.0, 5.9, 5.8930232558139535)","(2.0, 2.38, 2.368)","(61.0, 110.0, 83.0)","(5.5, 8.6, 8.43673469387755)","(15.0, 23.0, 22.95)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:16.613083,"(18.0, 25.0, 24.363636363636363)","(4.8, 5.8, 5.752)","(5.0, 5.9, 5.8930232558139535)","(2.0, 2.38, 2.3941666666666666)","(61.0, 110.0, 102.0)","(5.5, 8.6, 8.462068965517242)","(15.0, 23.0, 22.95)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:17.694670,"(18.0, 25.0, 24.363636363636363)","(4.8, 5.8, 5.752)","(5.0, 5.9, 5.8930232558139535)","(2.0, 2.4, 2.3474999999999997)","(61.0, 110.0, 102.0)","(5.5, 8.6, 8.462068965517242)","(15.0, 23.0, 22.95)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:18.885778,"(18.0, 25.0, 24.363636363636363)","(4.8, 5.6, 5.583333333333333)","(5.0, 5.9, 5.8930232558139535)","(2.0, 2.4, 2.390561797752809)","(61.0, 110.0, 96.66666666666667)","(5.5, 8.6, 8.419354838709676)","(15.0, 23.0, 22.94736842105263)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:20.054225,"(17.0, 25.0, 22.666666666666668)","(4.6, 5.6, 5.56)","(5.0, 5.9, 5.8930232558139535)","(2.0, 2.4, 2.390561797752809)","(61.0, 110.0, 96.66666666666667)","(5.5, 8.6, 8.419354838709676)","(15.0, 23.0, 22.94736842105263)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:21.298017,"(17.0, 25.0, 23.352941176470587)","(4.6, 5.6, 5.514285714285714)","(5.0, 6.0, 5.92962962962963)","(2.0, 2.4, 2.4006451612903223)","(61.0, 110.0, 102.0)","(5.5, 8.6, 8.376)","(15.0, 23.0, 22.94736842105263)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:22.484251,"(17.0, 25.0, 23.352941176470587)","(4.6, 5.6, 5.552941176470588)","(5.0, 6.0, 5.924)","(2.0, 2.42, 2.41375)","(61.0, 110.0, 105.0)","(5.5, 8.6, 8.443137254901961)","(15.0, 23.0, 22.942857142857143)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:23.657343,"(17.0, 25.0, 24.076923076923077)","(4.6, 5.6, 5.546666666666666)","(5.0, 6.0, 5.9)","(2.0, 2.42, 2.4775)","(61.0, 110.0, 105.0)","(5.5, 8.6, 8.32857142857143)","(15.0, 23.0, 22.94871794871795)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:24.790617,"(17.0, 26.0, 24.571428571428573)","(4.6, 5.5, 5.4714285714285715)","(5.0, 5.9, 5.878571428571429)","(2.0, 2.48, 2.456)","(61.0, 110.0, 101.0)","(5.5, 8.4, 8.30625)","(15.0, 23.0, 22.94871794871795)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:25.947155,"(17.0, 26.0, 24.571428571428573)","(4.6, 5.5, 5.4714285714285715)","(5.0, 5.8, 5.725)","(2.0, 2.48, 2.4753846153846153)","(61.0, 110.0, 105.0)","(5.5, 8.4, 7.914285714285714)","(15.0, 23.0, 22.94871794871795)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:27.062109,"(17.0, 26.0, 24.571428571428573)","(4.6, 5.5, 5.4714285714285715)","(5.0, 5.8, 5.725)","(2.0, 2.5, 2.478181818181818)","(61.0, 110.0, 105.0)","(5.5, 8.2, 8.088888888888889)","(15.0, 23.0, 22.944444444444443)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:28.342904,"(17.0, 28.0, 26.384615384615383)","(4.6, 5.5, 5.463636363636364)","(5.0, 5.8, 5.86)","(2.0, 2.5, 2.4972413793103447)","(61.0, 110.0, 105.0)","(5.5, 8.2, 8.033333333333333)","(15.0, 23.0, 22.125)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:29.586028,"(17.0, 28.0, 25.307692307692307)","(4.6, 5.5, 5.42)","(5.0, 5.9, 5.86)","(2.0, 2.5, 2.493333333333333)","(61.0, 110.0, 101.0)","(5.5, 8.2, 8.157446808510638)","(15.0, 23.0, 22.2)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:30.795585,"(17.0, 28.0, 25.307692307692307)","(4.6, 5.5, 5.42)","(5.0, 5.9, 5.86)","(2.0, 2.5, 2.4994690265486725)","(61.0, 110.0, 93.0)","(5.5, 8.2, 8.157446808510638)","(15.0, 24.0, 22.2)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:31.916110,"(17.0, 28.0, 25.307692307692307)","(4.6, 5.5, 5.42)","(5.0, 5.9, 5.86)","(2.0, 2.5, 2.4994690265486725)","(61.0, 100.0, 105.0)","(5.5, 8.2, 8.163636363636362)","(15.0, 24.0, 22.333333333333332)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:33.137436,"(17.0, 27.0, 23.666666666666668)","(4.6, 5.5, 5.482608695652174)","(5.0, 5.9, 5.788888888888889)","(2.0, 2.5, 2.5535384615384618)","(61.0, 110.0, 105.0)","(5.5, 8.2, 7.971428571428571)","(15.0, 23.0, 22.0)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:34.353269,"(17.0, 28.0, 23.5)","(4.6, 5.5, 5.2375)","(5.0, 6.0, 5.853846153846154)","(2.0, 2.56, 2.4393103448275864)","(61.0, 110.0, 105.0)","(5.5, 8.2, 7.616666666666666)","(15.0, 23.0, 22.0)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:35.429070,"(17.0, 25.0, 22.857142857142858)","(4.6, 5.4, 5.283333333333333)","(5.0, 5.9, 5.853846153846154)","(2.0, 2.5, 2.4393103448275864)","(61.0, 110.0, 101.81818181818181)","(5.5, 8.0, 7.742857142857143)","(15.0, 23.0, 22.75)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:36.534162,"(17.0, 25.0, 23.5)","(4.6, 5.4, 5.338461538461539)","(5.0, 6.0, 5.904761904761905)","(2.0, 2.44, 2.3814506380120886)","(61.0, 110.0, 80.0)","(5.5, 8.0, 7.788235294117647)","(15.0, 23.0, 22.77777777777778)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:37.765543,"(17.0, 25.0, 23.666666666666668)","(4.6, 5.4, 5.338461538461539)","(5.0, 6.0, 5.904761904761905)","(2.0, 2.44, 2.3963636363636365)","(61.0, 100.0, 90.0)","(5.5, 8.0, 7.806451612903226)","(15.0, 23.0, 23.4)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:38.995230,"(17.0, 25.0, 23.666666666666668)","(4.6, 5.4, 5.338461538461539)","(5.0, 6.0, 5.904761904761905)","(2.0, 2.42, 2.3963636363636365)","(61.0, 110.0, 90.0)","(5.5, 8.0, 7.806451612903226)","(15.0, 24.0, 22.6)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:40.229613,"(17.0, 25.0, 23.285714285714285)","(4.6, 5.4, 5.311111111111111)","(5.0, 6.0, 5.866666666666666)","(2.0, 2.42, 2.3963636363636365)","(61.0, 110.0, 83.33333333333333)","(5.5, 8.0, 7.806451612903226)","(15.0, 23.0, 22.6)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:41.578611,"(17.0, 25.0, 23.285714285714285)","(4.6, 5.4, 5.338461538461539)","(5.0, 6.0, 5.825641025641025)","(2.0, 2.42, 2.3963636363636365)","(61.0, 110.0, 83.33333333333333)","(5.5, 8.0, 7.75)","(15.0, 23.0, 22.6)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:43.038224,"(17.0, 25.0, 21.7)","(4.6, 5.4, 5.4)","(5.0, 6.2, 5.825)","(2.0, 2.42, 2.3940425531914893)","(61.0, 110.0, 90.0)","(5.5, 8.0, 7.915384615384616)","(15.0, 23.0, 22.333333333333332)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:44.288140,"(17.0, 21.0, 20.695652173913043)","(4.6, 5.5, 5.26)","(5.0, 6.2, 5.904545454545454)","(2.0, 2.42, 2.470344827586207)","(61.0, 110.0, 90.0)","(5.5, 8.0, 7.8428571428571425)","(15.0, 23.0, 22.708333333333332)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:45.409832,"(17.0, 26.0, 22.285714285714285)","(4.6, 5.5, 5.26)","(5.0, 6.0, 5.904545454545454)","(2.0, 2.48, 2.4605555555555556)","(61.0, 110.0, 90.0)","(5.5, 8.0, 7.8352941176470585)","(15.0, 23.0, 23.625)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:46.470620,"(17.0, 26.0, 22.285714285714285)","(4.6, 5.5, 5.26)","(5.0, 6.0, 5.79)","(2.0, 2.48, 2.471844660194175)","(61.0, 110.0, 90.0)","(5.5, 8.0, 8.625)","(15.0, 24.0, 22.4)","(101.0, 260.0, 253.84615384615387)"
10-01-2023 18:02:47.492781,"(17.0, 25.0, 24.0)","(4.6, 5.2, 5.189473684210526)","(5.0, 6.0, 5.859999999999999)","(2.0, 2.48, 2.471844660194175)","(61.0, 110.0, 90.0)","(5.5, 9.0, 8.933333333333334)","(15.0, 24.0, 22.4)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:48.538258,"(17.0, 25.0, 24.0)","(4.6, 5.5, 5.380952380952381)","(5.0, 6.0, 5.904545454545454)","(2.0, 2.48, 2.467719298245614)","(61.0, 110.0, 90.0)","(5.5, 9.0, 8.55)","(15.0, 24.0, 22.4)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:49.587884,"(17.0, 24.0, 23.2)","(4.6, 5.5, 5.3)","(5.0, 6.2, 5.845454545454546)","(2.0, 2.48, 2.4701754385964914)","(61.0, 110.0, 90.0)","(5.5, 8.8, 8.55)","(15.0, 24.0, 22.4)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:50.634753,"(17.0, 23.0, 22.4)","(4.6, 5.5, 5.333333333333333)","(5.0, 6.2, 5.845454545454546)","(2.0, 2.44, 2.437692307692308)","(61.0, 110.0, 90.0)","(6.0, 8.8, 8.55)","(15.0, 24.0, 22.0)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:51.695608,"(17.0, 23.0, 22.4)","(4.6, 5.5, 5.333333333333333)","(5.0, 6.2, 5.845454545454546)","(2.0, 2.44, 2.4699999999999998)","(61.0, 110.0, 90.0)","(6.0, 8.8, 8.76)","(15.0, 24.0, 22.0)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:52.816821,"(17.0, 23.0, 18.5)","(4.6, 5.2, 5.059459459459459)","(5.0, 6.2, 5.9340909090909095)","(2.0, 2.48, 2.4685714285714284)","(61.0, 110.0, 90.0)","(6.0, 9.0, 8.82857142857143)","(15.0, 24.0, 23.53846153846154)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:53.865156,"(17.0, 19.5, 18.5)","(4.6, 5.2, 5.059459459459459)","(5.0, 6.2, 5.934883720930233)","(2.0, 2.48, 2.4685714285714284)","(61.0, 110.0, 90.0)","(6.0, 9.0, 8.866666666666667)","(15.0, 24.0, 23.53846153846154)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:54.902662,"(17.0, 19.5, 18.5)","(4.6, 5.1, 5.0249999999999995)","(5.0, 6.2, 5.934883720930233)","(2.0, 2.48, 2.42)","(61.0, 110.0, 90.0)","(6.0, 9.0, 8.6)","(15.0, 24.0, 23.53846153846154)","(101.0, 260.0, 253.33333333333334)"
10-01-2023 18:02:56.009808,"(17.0, 19.5, 18.5)","(4.6, 5.1, 5.041666666666666)","(5.0, 6.2, 5.934883720930233)","(2.0, 2.48, 2.3810526315789473)","(61.0, 110.0, 71.42857142857143)","(6.0, 9.0, 8.42608695652174)","(15.0, 24.0, 22.0)","(101.0, 260.0, 256.8421052631579)"
10-01-2023 18:02:57.113507,"(17.0, 19.5, 18.5)","(4.6, 5.2, 5.032258064516129)","(5.0, 6.2, 5.934883720930233)","(2.0, 2.46, 2.3346835443037977)","(61.0, 100.0, 97.5)","(6.0, 9.0, 7.7)","(15.0, 24.0, 20.333333333333332)","(101.0, 260.0, 390.0)"
10-01-2023 18:02:58.254893,"(17.0, 30.0, 22.5)","(4.6, 7.0, 4.389473684210526)","(5.0, 7.0, 5.25)","(2.0, 2.68, 2.3346835443037977)","(61.0, 140.0, 97.5)","(6.0, 11.0, 10.0625)","(15.0, 32.0, 20.333333333333332)","(101.0, 680.0, 390.0)"
