,Blue Vein,Belles Echo,Heidi Belle,Elcheikhali,Clickety Click,Tobias,Horlistic
12-01-2023 11:01:43.381150,"(4.0, 5.3, 5.221739130434782)","(3.4, 4.0, 3.69375)","(4.2, 5.2, 4.72)","(5.0, 6.4, 6.32)","(11.0, 17.5, 15.5)","(19.0, 48.0, 35.333333333333336)","(8.0, 17.5, 16.333333333333332)"
12-01-2023 11:01:44.420097,"(4.0, 5.3, 5.2379310344827585)","(3.4, 4.0, 3.69375)","(4.2, 5.2, 4.72)","(5.0, 6.4, 6.338461538461539)","(11.0, 17.5, 15.5)","(19.0, 48.0, 35.333333333333336)","(8.0, 17.5, 16.333333333333332)"
12-01-2023 11:01:45.467946,"(4.2, 5.3, 5.2379310344827585)","(3.4, 4.0, 3.69375)","(4.0, 5.2, 4.72)","(5.0, 6.4, 6.338461538461539)","(10.0, 17.5, 15.5)","(18.0, 48.0, 35.333333333333336)","(8.5, 17.5, 16.333333333333332)"
12-01-2023 11:01:46.540048,"(4.2, 5.3, 5.2379310344827585)","(3.4, 4.0, 3.69375)","(4.0, 5.2, 4.72)","(5.0, 6.4, 6.050000000000001)","(10.0, 17.5, 15.5)","(18.0, 48.0, 35.333333333333336)","(8.5, 17.5, 16.333333333333332)"
12-01-2023 11:01:47.558603,"(4.2, 5.3, 5.2379310344827585)","(3.4, 4.0, 3.69375)","(4.0, 5.2, 4.72)","(5.0, 6.4, 6.050000000000001)","(10.0, 17.5, 15.5)","(18.0, 48.0, 32.4)","(8.5, 17.5, 16.333333333333332)"
12-01-2023 11:01:48.552832,"(4.2, 5.3, 5.265384615384615)","(3.4, 4.0, 3.69375)","(4.0, 5.2, 4.72)","(5.0, 6.4, 6.260000000000001)","(10.0, 17.5, 15.5)","(18.0, 46.0, 32.4)","(8.5, 17.5, 16.333333333333332)"
12-01-2023 11:01:49.547188,"(4.2, 5.3, 5.265384615384615)","(3.4, 4.0, 3.69375)","(4.0, 5.2, 4.72)","(5.0, 6.4, 6.260000000000001)","(10.0, 17.5, 15.714285714285715)","(18.0, 46.0, 32.4)","(8.5, 17.5, 16.5)"
12-01-2023 11:01:50.619439,"(4.2, 5.3, 5.265384615384615)","(3.4, 4.0, 3.69375)","(4.0, 5.2, 4.72)","(5.0, 6.4, 6.260000000000001)","(10.0, 17.0, 15.0)","(18.0, 46.0, 32.4)","(8.5, 17.5, 16.5)"
12-01-2023 11:01:51.682459,"(4.2, 5.3, 5.265384615384615)","(3.4, 4.0, 3.69375)","(4.0, 5.2, 4.72)","(5.0, 6.4, 6.2250000000000005)","(10.0, 17.0, 14.5)","(18.0, 46.0, 32.4)","(8.5, 17.5, 16.5)"
12-01-2023 11:01:52.781755,"(4.2, 5.3, 5.265384615384615)","(3.4, 4.0, 3.69375)","(4.0, 5.2, 4.72)","(5.0, 6.4, 6.2250000000000005)","(10.0, 17.0, 14.5)","(18.0, 46.0, 32.4)","(8.5, 17.5, 16.5)"
12-01-2023 11:01:53.818932,"(4.2, 5.3, 5.265384615384615)","(3.4, 4.0, 3.69375)","(4.0, 5.2, 4.72)","(5.0, 6.4, 6.2250000000000005)","(10.0, 17.0, 14.5)","(18.0, 46.0, 32.4)","(8.5, 17.5, 16.5)"
12-01-2023 11:01:54.841800,"(4.2, 5.3, 5.265384615384615)","(3.4, 4.0, 3.69375)","(4.0, 5.2, 4.72)","(5.0, 6.4, 6.081818181818182)","(10.0, 17.0, 14.5)","(19.0, 46.0, 34.666666666666664)","(8.5, 17.5, 16.5)"
12-01-2023 11:01:55.813968,"(4.2, 5.3, 5.265384615384615)","(3.4, 4.0, 3.69375)","(4.0, 5.2, 4.72)","(5.0, 6.4, 6.081818181818182)","(10.0, 17.0, 14.25)","(19.0, 46.0, 35.333333333333336)","(8.5, 17.5, 16.666666666666668)"
12-01-2023 11:01:56.855125,"(4.2, 5.3, 5.265384615384615)","(3.4, 4.0, 3.69375)","(4.0, 5.1, 4.85)","(5.0, 6.4, 5.9714285714285715)","(10.0, 16.5, 14.25)","(19.0, 46.0, 33.2)","(8.5, 17.5, 16.666666666666668)"
12-01-2023 11:01:57.875365,"(4.2, 5.3, 5.265384615384615)","(3.4, 4.0, 3.69375)","(4.0, 5.1, 4.8)","(5.0, 6.4, 5.9714285714285715)","(10.0, 16.5, 14.5)","(19.0, 46.0, 34.8)","(8.5, 17.5, 16.666666666666668)"
12-01-2023 11:01:58.991510,"(4.2, 5.3, 5.265384615384615)","(3.4, 4.0, 3.69375)","(4.0, 5.1, 4.8)","(5.0, 6.4, 5.9714285714285715)","(10.0, 16.5, 14.357142857142858)","(19.0, 46.0, 34.8)","(8.5, 17.5, 16.666666666666668)"
12-01-2023 11:02:00.128451,"(4.2, 5.3, 5.265384615384615)","(3.4, 4.0, 3.69375)","(4.0, 5.1, 4.8)","(5.0, 6.4, 5.9714285714285715)","(10.0, 16.5, 15.5)","(19.0, 46.0, 34.8)","(8.5, 17.5, 16.5)"
12-01-2023 11:02:01.176757,"(4.2, 5.3, 5.265384615384615)","(3.4, 3.95, 3.716666666666667)","(4.0, 5.1, 4.9941176470588236)","(5.0, 6.4, 5.9714285714285715)","(10.0, 16.5, 15.5)","(19.0, 46.0, 34.8)","(8.5, 17.5, 16.5)"
12-01-2023 11:02:02.194985,"(4.2, 5.3, 5.265384615384615)","(3.4, 3.95, 3.7)","(4.0, 5.1, 4.9941176470588236)","(5.0, 6.4, 5.9714285714285715)","(10.0, 16.5, 15.5)","(19.0, 46.0, 34.8)","(8.5, 17.5, 16.5)"
12-01-2023 11:02:03.122154,"(4.2, 5.3, 5.265384615384615)","(3.4, 3.95, 3.773529411764706)","(4.0, 5.1, 4.9941176470588236)","(5.0, 6.4, 5.9714285714285715)","(10.0, 16.5, 15.5)","(19.0, 46.0, 34.8)","(8.5, 17.5, 16.5)"
12-01-2023 11:02:04.182160,"(4.2, 5.3, 5.266666666666667)","(3.4, 3.85, 3.8)","(4.0, 5.1, 4.9941176470588236)","(5.0, 6.2, 6.1)","(10.0, 16.5, 14.75)","(19.0, 46.0, 34.8)","(8.5, 17.5, 16.5)"
12-01-2023 11:02:05.258476,"(4.2, 5.3, 5.257142857142857)","(3.4, 3.85, 3.8)","(4.0, 5.1, 4.9941176470588236)","(5.0, 6.2, 6.1)","(10.0, 16.0, 11.5)","(19.0, 46.0, 35.333333333333336)","(8.5, 17.5, 16.0)"
12-01-2023 11:02:06.381869,"(4.2, 5.3, 5.257142857142857)","(3.4, 3.85, 3.8)","(4.0, 5.1, 4.8)","(5.0, 6.2, 6.1)","(10.0, 14.0, 11.5)","(19.0, 46.0, 35.333333333333336)","(8.5, 17.5, 16.0)"
12-01-2023 11:02:07.487009,"(4.2, 5.3, 5.257142857142857)","(3.4, 3.85, 3.8)","(4.0, 4.9, 4.771428571428571)","(5.0, 6.2, 6.25)","(10.0, 14.0, 11.5)","(19.0, 46.0, 35.333333333333336)","(8.5, 17.5, 16.0)"
12-01-2023 11:02:08.562236,"(4.2, 5.3, 5.257142857142857)","(3.4, 3.85, 3.669047619047619)","(4.0, 4.9, 4.72)","(5.0, 6.4, 6.25)","(10.0, 14.0, 11.833333333333334)","(19.0, 46.0, 35.333333333333336)","(8.5, 17.5, 16.666666666666668)"
12-01-2023 11:02:09.595253,"(4.2, 5.3, 5.257142857142857)","(3.3, 3.85, 3.669047619047619)","(4.0, 4.9, 4.72)","(5.0, 6.4, 6.25)","(10.0, 13.5, 12.5)","(20.0, 46.0, 35.333333333333336)","(9.0, 17.5, 16.666666666666668)"
12-01-2023 11:02:10.595155,"(4.2, 5.3, 5.257142857142857)","(3.3, 3.85, 3.669047619047619)","(4.0, 4.9, 4.72)","(5.0, 6.4, 6.25)","(10.0, 13.5, 12.7)","(20.0, 46.0, 35.333333333333336)","(9.0, 17.5, 16.666666666666668)"
12-01-2023 11:02:11.615401,"(4.2, 5.3, 5.257142857142857)","(3.3, 3.85, 3.669047619047619)","(4.0, 4.9, 4.72)","(5.0, 6.4, 6.25)","(10.0, 13.5, 12.7)","(20.0, 46.0, 35.333333333333336)","(9.0, 17.5, 16.666666666666668)"
12-01-2023 11:02:12.655179,"(4.2, 5.3, 5.257142857142857)","(3.3, 3.85, 3.669047619047619)","(4.0, 4.9, 4.72)","(5.0, 6.4, 6.25)","(10.0, 13.5, 12.7)","(20.0, 46.0, 35.333333333333336)","(9.0, 17.5, 16.666666666666668)"
12-01-2023 11:02:13.717880,"(4.4, 5.3, 5.257142857142857)","(3.3, 3.85, 3.669047619047619)","(4.0, 4.9, 4.72)","(5.0, 6.4, 6.25)","(10.0, 13.5, 12.5)","(20.0, 46.0, 35.333333333333336)","(9.0, 17.5, 17.294117647058822)"
12-01-2023 11:02:14.977568,"(4.4, 5.3, 5.257142857142857)","(3.3, 3.85, 3.669047619047619)","(4.0, 4.9, 4.72)","(5.0, 6.4, 6.25)","(10.0, 13.0, 12.9375)","(20.0, 46.0, 35.333333333333336)","(9.0, 17.5, 16.0)"
12-01-2023 11:02:16.212355,"(4.4, 5.3, 5.257142857142857)","(3.3, 3.85, 3.669047619047619)","(4.0, 4.9, 4.642857142857142)","(5.0, 6.4, 6.393939393939394)","(10.0, 13.0, 12.8)","(20.0, 46.0, 32.0)","(9.0, 17.5, 14.714285714285714)"
12-01-2023 11:02:17.282242,"(4.4, 5.1, 5.0558139534883715)","(3.3, 3.85, 3.669047619047619)","(4.0, 4.9, 4.642857142857142)","(5.0, 6.6, 6.510526315789474)","(10.0, 13.5, 12.8)","(20.0, 36.0, 32.57142857142857)","(9.0, 16.0, 15.0)"
12-01-2023 11:02:18.350202,"(4.4, 5.1, 5.0558139534883715)","(3.3, 3.85, 3.734146341463415)","(4.0, 4.9, 4.642857142857142)","(5.0, 7.0, 6.510526315789474)","(10.0, 13.5, 12.8)","(20.0, 36.0, 32.57142857142857)","(9.0, 15.5, 15.0)"
12-01-2023 11:02:19.502123,"(4.4, 5.1, 5.0558139534883715)","(3.3, 3.8, 3.783333333333333)","(4.0, 4.9, 4.642857142857142)","(5.0, 7.0, 6.510526315789474)","(10.0, 13.5, 12.8)","(20.0, 36.0, 32.57142857142857)","(9.0, 15.5, 15.0)"
12-01-2023 11:02:20.655670,"(4.4, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.0, 7.0, 6.82)","(10.0, 13.5, 12.8)","(20.0, 36.0, 30.4)","(9.0, 15.5, 15.0)"
12-01-2023 11:02:21.876945,"(4.4, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.0, 7.0, 6.82)","(10.0, 13.5, 12.8)","(20.0, 36.0, 33.88235294117647)","(9.0, 15.5, 15.0)"
12-01-2023 11:02:23.032630,"(4.4, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.0, 7.0, 6.82)","(10.0, 13.5, 12.8)","(20.0, 36.0, 33.88235294117647)","(9.0, 15.5, 15.0)"
12-01-2023 11:02:24.120872,"(4.4, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.0, 7.0, 6.82)","(10.0, 13.5, 12.8)","(20.0, 36.0, 33.88235294117647)","(9.0, 15.5, 15.0)"
12-01-2023 11:02:25.147034,"(4.4, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.0, 7.0, 6.82)","(10.0, 13.5, 12.8)","(20.0, 36.0, 33.88235294117647)","(9.0, 15.5, 15.0)"
12-01-2023 11:02:26.197713,"(4.4, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.0, 7.0, 6.82)","(10.0, 13.5, 12.8)","(20.0, 36.0, 33.88235294117647)","(9.0, 15.5, 15.0)"
12-01-2023 11:02:27.265033,"(4.4, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.0, 7.0, 6.82)","(10.0, 13.5, 12.8)","(20.0, 36.0, 33.88235294117647)","(9.0, 15.5, 15.0)"
12-01-2023 11:02:28.396611,"(4.4, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.0, 7.0, 6.82)","(10.0, 13.5, 12.75)","(20.0, 36.0, 31.428571428571427)","(9.0, 15.5, 15.0)"
12-01-2023 11:02:29.550693,"(4.4, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.0, 7.0, 6.82)","(10.0, 13.5, 12.75)","(20.0, 36.0, 30.4)","(9.0, 15.5, 15.0)"
12-01-2023 11:02:30.630733,"(4.4, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.0, 7.0, 6.82)","(10.0, 13.5, 12.75)","(20.0, 36.0, 30.4)","(9.0, 15.5, 15.0)"
12-01-2023 11:02:31.764020,"(4.2, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.5, 7.0, 6.82)","(10.0, 13.5, 12.75)","(20.0, 36.0, 30.4)","(10.0, 15.5, 15.0)"
12-01-2023 11:02:32.783152,"(4.2, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.5, 7.0, 6.82)","(10.0, 13.5, 12.772727272727273)","(20.0, 36.0, 30.4)","(10.0, 15.5, 15.0)"
12-01-2023 11:02:33.773366,"(4.2, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.5, 7.0, 6.82)","(10.0, 13.5, 12.772727272727273)","(20.0, 36.0, 30.4)","(10.0, 15.5, 15.0)"
12-01-2023 11:02:34.809313,"(4.2, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.5, 7.0, 6.742857142857143)","(10.0, 13.5, 12.772727272727273)","(20.0, 36.0, 30.4)","(10.0, 15.5, 15.0)"
12-01-2023 11:02:35.924250,"(4.2, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.5, 7.0, 6.742857142857143)","(10.0, 13.5, 12.772727272727273)","(20.0, 36.0, 30.4)","(10.0, 15.5, 15.0)"
12-01-2023 11:02:37.023310,"(4.2, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.5, 7.0, 6.742857142857143)","(10.0, 13.5, 12.772727272727273)","(20.0, 36.0, 30.4)","(10.0, 15.5, 15.0)"
12-01-2023 11:02:38.140405,"(4.2, 5.1, 5.070833333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.5, 7.0, 6.709090909090909)","(10.0, 13.5, 13.142857142857142)","(20.0, 36.0, 34.666666666666664)","(10.0, 15.5, 16.5)"
12-01-2023 11:02:39.223126,"(4.2, 5.3, 5.279999999999999)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.5, 7.0, 6.733333333333333)","(10.0, 14.0, 13.142857142857142)","(20.0, 46.0, 34.0)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:40.270026,"(4.2, 5.3, 5.233333333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.5, 7.0, 6.733333333333333)","(10.0, 14.0, 13.142857142857142)","(20.0, 44.0, 31.5)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:41.348795,"(4.2, 5.3, 5.233333333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.5, 7.0, 6.733333333333333)","(10.0, 14.0, 13.142857142857142)","(20.0, 44.0, 35.5)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:42.393654,"(4.2, 5.3, 5.233333333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.628571428571428)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 35.5)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:43.487983,"(4.2, 5.3, 5.233333333333333)","(3.3, 3.8, 3.683333333333333)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.628571428571428)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 35.5)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:44.551035,"(4.2, 5.3, 5.233333333333333)","(3.3, 3.85, 3.703333333333333)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.628571428571428)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 35.5)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:45.622107,"(4.2, 5.3, 5.25)","(3.3, 3.85, 3.716666666666667)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.628571428571428)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 35.5)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:46.579515,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.85, 3.716666666666667)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.628571428571428)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 35.5)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:47.647122,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.85, 3.716666666666667)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.628571428571428)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 35.5)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:48.669449,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.9, 3.8899999999999997)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.615384615384615)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 35.5)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:49.750294,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.9, 3.8793103448275863)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.665)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 35.5)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:50.850358,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.9, 3.86)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.665)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 35.5)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:51.985550,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.9, 3.8454545454545452)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.665)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 35.0)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:53.042419,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.9, 3.8249999999999997)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.665)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 35.0)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:54.250758,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.9, 3.8249999999999997)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.665)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 35.0)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:55.436819,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.9, 3.8249999999999997)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.665)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 35.0)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:56.539592,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.9, 3.8249999999999997)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.665)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 35.0)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:57.764365,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.9, 3.8249999999999997)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.665)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 34.666666666666664)","(10.0, 18.5, 16.5)"
12-01-2023 11:02:58.847383,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.9, 3.8249999999999997)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.665)","(10.0, 14.0, 13.142857142857142)","(20.0, 48.0, 33.333333333333336)","(10.0, 18.5, 18.235294117647058)"
12-01-2023 11:02:59.825849,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.9, 3.8249999999999997)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.665)","(10.0, 14.0, 13.142857142857142)","(20.0, 44.0, 34.0)","(10.0, 18.5, 18.235294117647058)"
12-01-2023 11:03:00.888028,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.9, 3.8249999999999997)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.665)","(10.0, 14.0, 13.142857142857142)","(20.0, 46.0, 31.2)","(10.0, 18.5, 18.235294117647058)"
12-01-2023 11:03:01.928748,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.9, 3.8249999999999997)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.665)","(10.0, 14.0, 13.142857142857142)","(20.0, 44.0, 35.0)","(10.0, 18.5, 18.235294117647058)"
12-01-2023 11:03:03.131211,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.9, 3.8249999999999997)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.665)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 35.0)","(10.0, 18.5, 18.235294117647058)"
12-01-2023 11:03:04.267245,"(4.2, 5.3, 5.166666666666666)","(3.3, 3.9, 3.8249999999999997)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.7368421052631575)","(10.0, 14.0, 13.142857142857142)","(20.0, 42.0, 35.0)","(10.0, 18.5, 17.166666666666668)"
12-01-2023 11:03:05.314403,"(4.2, 5.4, 5.181818181818182)","(3.3, 3.9, 3.8249999999999997)","(4.0, 4.9, 4.642857142857142)","(5.5, 6.8, 6.457142857142857)","(10.0, 14.0, 12.846153846153847)","(20.0, 42.0, 35.0)","(10.0, 18.5, 16.0)"
12-01-2023 11:03:06.360950,"(4.2, 5.4, 5.147368421052631)","(3.3, 3.9, 3.811111111111111)","(4.0, 4.9, 4.6187499999999995)","(5.5, 6.8, 6.457142857142857)","(10.0, 14.0, 12.846153846153847)","(20.0, 42.0, 35.0)","(10.0, 17.5, 14.961538461538462)"
12-01-2023 11:03:07.409141,"(4.2, 5.4, 5.147368421052631)","(3.3, 3.9, 3.815384615384615)","(4.0, 4.9, 4.6187499999999995)","(5.5, 6.8, 6.571428571428571)","(10.0, 14.0, 12.846153846153847)","(20.0, 42.0, 35.0)","(10.0, 17.5, 15.5)"
12-01-2023 11:03:08.508347,"(4.2, 5.4, 5.147368421052631)","(3.3, 3.9, 3.8666666666666667)","(4.0, 4.9, 4.6187499999999995)","(5.5, 6.8, 6.571428571428571)","(10.0, 14.0, 12.846153846153847)","(20.0, 42.0, 32.0)","(10.0, 17.0, 15.5)"
12-01-2023 11:03:09.635669,"(4.2, 5.4, 5.147368421052631)","(3.3, 3.9, 3.8666666666666667)","(4.0, 4.9, 4.6187499999999995)","(5.5, 6.8, 6.571428571428571)","(10.0, 14.0, 12.846153846153847)","(20.0, 40.0, 33.0)","(10.0, 16.5, 14.9)"
12-01-2023 11:03:10.773747,"(4.2, 5.4, 5.147368421052631)","(3.3, 3.9, 3.8666666666666667)","(4.0, 4.9, 4.7875)","(5.5, 6.8, 6.571428571428571)","(10.0, 14.0, 12.846153846153847)","(20.0, 38.0, 33.0)","(10.0, 16.5, 14.9)"
12-01-2023 11:03:11.891248,"(4.2, 5.4, 5.27741935483871)","(3.3, 3.9, 3.8666666666666667)","(4.0, 4.9, 4.7875)","(5.5, 6.8, 6.571428571428571)","(10.0, 14.0, 12.846153846153847)","(20.0, 38.0, 33.0)","(10.0, 16.5, 14.9)"
12-01-2023 11:03:13.281749,"(4.2, 5.4, 5.27741935483871)","(3.3, 3.9, 3.815384615384615)","(4.0, 4.9, 4.7875)","(5.5, 6.8, 6.517647058823529)","(10.0, 14.0, 13.761904761904763)","(20.0, 38.0, 33.0)","(10.0, 16.5, 14.9)"
12-01-2023 11:03:14.390480,"(4.2, 5.4, 5.205128205128205)","(3.3, 3.9, 3.815384615384615)","(4.0, 4.9, 4.7875)","(5.5, 6.8, 6.517647058823529)","(10.0, 14.0, 13.333333333333334)","(20.0, 38.0, 30.666666666666668)","(10.0, 16.5, 15.0)"
12-01-2023 11:03:15.523929,"(4.2, 5.4, 5.2272727272727275)","(3.3, 3.9, 3.815384615384615)","(4.0, 4.9, 4.7875)","(5.5, 6.8, 6.707692307692308)","(10.0, 14.0, 13.23076923076923)","(20.0, 36.0, 30.666666666666668)","(10.0, 15.5, 15.0)"
12-01-2023 11:03:16.555247,"(4.2, 5.4, 5.2272727272727275)","(3.3, 3.9, 3.815384615384615)","(4.0, 4.9, 4.7875)","(5.5, 6.8, 6.707692307692308)","(10.0, 14.0, 13.23076923076923)","(20.0, 36.0, 30.666666666666668)","(10.0, 15.5, 15.0)"
12-01-2023 11:03:17.667880,"(4.2, 5.4, 5.2272727272727275)","(3.3, 3.9, 3.815384615384615)","(4.0, 4.9, 4.7875)","(5.5, 6.8, 6.707692307692308)","(10.0, 14.0, 13.23076923076923)","(20.0, 36.0, 30.666666666666668)","(10.0, 15.5, 15.0)"
12-01-2023 11:03:18.793403,"(4.2, 5.4, 5.2272727272727275)","(3.3, 3.9, 3.815384615384615)","(4.0, 4.9, 4.7875)","(5.5, 6.8, 6.707692307692308)","(10.0, 14.0, 13.23076923076923)","(20.0, 36.0, 34.92307692307692)","(10.0, 15.5, 15.0)"
12-01-2023 11:03:20.098380,"(4.2, 5.4, 5.2439024390243905)","(3.3, 3.9, 3.8666666666666667)","(4.0, 4.9, 4.847826086956522)","(5.5, 6.8, 6.707692307692308)","(10.0, 14.0, 13.23076923076923)","(20.0, 36.0, 34.92307692307692)","(10.0, 15.5, 15.0)"
12-01-2023 11:03:21.363806,"(4.2, 5.4, 5.2439024390243905)","(3.3, 3.9, 3.8380952380952382)","(4.0, 4.9, 4.827272727272727)","(5.5, 6.8, 6.707692307692308)","(10.0, 14.0, 13.428571428571429)","(20.0, 36.0, 32.0)","(10.0, 15.5, 15.0)"
12-01-2023 11:03:22.500575,"(4.2, 5.4, 5.2439024390243905)","(3.3, 3.9, 3.8380952380952382)","(4.0, 4.9, 4.827272727272727)","(5.5, 6.8, 6.707692307692308)","(10.0, 14.0, 13.428571428571429)","(20.0, 36.0, 32.0)","(10.0, 15.5, 15.0)"
12-01-2023 11:03:23.610713,"(4.2, 5.4, 5.2439024390243905)","(3.3, 3.9, 3.8380952380952382)","(4.0, 4.9, 4.827272727272727)","(5.5, 6.8, 6.704)","(10.0, 14.0, 13.428571428571429)","(20.0, 36.0, 32.0)","(10.0, 15.5, 15.0)"
12-01-2023 11:03:24.752924,"(4.2, 5.4, 5.2439024390243905)","(3.3, 3.9, 3.8380952380952382)","(4.0, 4.9, 4.808571428571429)","(5.5, 6.8, 6.704)","(10.0, 14.0, 13.428571428571429)","(20.0, 36.0, 32.0)","(10.0, 15.5, 15.0)"
