,Graces Pace,Eura Northern Sky,Mo Silver,Fly Condor,Forever Lights,Gotothewindow,Indian Aces
16-12-2022 12:20:27.585605,"(8.5, 10.5, 9.55)","(4.4, 5.4, 4.882608695652174)","(15.0, 27.0, 22.833333333333336)","(5.5, 5.8, 5.52)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 128.57142857142856)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:28.536151,"(8.5, 10.5, 9.55)","(4.4, 5.4, 4.882608695652174)","(15.0, 27.0, 22.833333333333336)","(5.5, 5.8, 5.52)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 128.57142857142856)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:29.546771,"(8.5, 10.5, 9.55)","(4.4, 5.4, 4.882608695652174)","(15.0, 27.0, 22.833333333333336)","(5.5, 5.8, 5.52)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 128.57142857142856)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:30.769535,"(8.5, 10.5, 9.55)","(4.4, 5.4, 4.882608695652174)","(15.0, 27.0, 22.833333333333336)","(5.5, 5.8, 5.52)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 128.57142857142856)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:32.097759,"(8.5, 10.5, 9.55)","(4.4, 5.4, 4.882608695652174)","(15.0, 27.0, 22.833333333333336)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 128.57142857142856)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:33.252470,"(8.5, 10.5, 9.55)","(4.4, 5.4, 4.882608695652174)","(15.0, 27.0, 22.833333333333336)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 128.57142857142856)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:34.437956,"(8.5, 11.0, 9.879999999999999)","(4.4, 5.4, 4.882608695652174)","(15.0, 27.0, 22.833333333333336)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:35.526027,"(8.5, 11.0, 9.879999999999999)","(4.4, 5.4, 4.882608695652174)","(15.0, 27.0, 20.75)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:36.749953,"(8.5, 11.0, 9.879999999999999)","(4.4, 5.4, 4.882608695652174)","(15.0, 27.0, 20.75)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:38.006804,"(8.5, 11.0, 9.879999999999999)","(4.4, 5.4, 5.06)","(15.0, 27.0, 20.75)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:39.295323,"(8.5, 11.0, 9.879999999999999)","(4.4, 5.3, 5.06)","(15.0, 27.0, 20.75)","(5.5, 5.8, 5.32)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:40.483279,"(8.5, 11.0, 9.879999999999999)","(4.4, 5.3, 5.06)","(15.0, 27.0, 20.75)","(5.5, 5.8, 5.32)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:41.631218,"(8.5, 11.0, 9.879999999999999)","(4.4, 5.3, 5.06)","(15.0, 27.0, 20.75)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:42.885080,"(8.5, 10.5, 9.0625)","(4.4, 5.3, 5.06)","(15.0, 27.0, 20.75)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:44.047168,"(8.5, 10.5, 9.0625)","(4.4, 5.3, 5.06)","(15.0, 27.0, 20.75)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:45.211414,"(8.5, 10.5, 9.0625)","(4.4, 5.3, 5.06)","(15.0, 27.0, 20.75)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:46.806367,"(8.5, 10.5, 9.0625)","(4.4, 5.3, 5.06)","(15.0, 27.0, 20.75)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:48.216825,"(8.5, 10.5, 9.0625)","(4.4, 5.3, 5.06)","(15.0, 27.0, 20.75)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:49.391637,"(8.5, 10.5, 9.0625)","(4.4, 5.3, 5.06)","(15.0, 27.0, 20.75)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:50.455686,"(8.5, 10.5, 9.0625)","(4.4, 5.3, 5.06)","(15.0, 27.0, 20.75)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:51.446987,"(8.5, 10.5, 9.0625)","(4.4, 5.3, 5.06)","(15.0, 27.0, 20.75)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:52.519290,"(8.5, 10.5, 9.0625)","(4.4, 5.3, 5.06)","(15.0, 27.0, 24.6)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:53.625323,"(8.5, 10.5, 9.0625)","(4.4, 5.3, 5.06)","(15.0, 27.0, 25.285714285714285)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:54.769496,"(8.5, 10.5, 9.0625)","(4.4, 5.3, 5.06)","(15.0, 27.0, 25.285714285714285)","(5.5, 5.8, 5.32)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:55.853424,"(8.5, 10.5, 9.0625)","(4.4, 5.3, 5.06)","(15.0, 27.0, 25.285714285714285)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:56.916865,"(8.5, 10.5, 9.0625)","(4.4, 5.3, 5.06)","(15.0, 27.0, 21.5)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 83.18181818181819)"
16-12-2022 12:20:57.994641,"(8.5, 10.5, 9.0625)","(4.4, 5.3, 5.06)","(15.0, 27.0, 21.5)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 54.33333333333333)"
16-12-2022 12:20:59.045347,"(8.5, 10.0, 9.28)","(4.4, 5.3, 5.06)","(15.0, 27.0, 21.5)","(5.5, 5.8, 5.16)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 54.33333333333333)"
16-12-2022 12:21:00.116055,"(8.5, 10.0, 9.28)","(4.4, 5.3, 5.06)","(15.0, 27.0, 21.5)","(5.5, 5.8, 5.16)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 207.0)","(31.0, 95.0, 54.33333333333333)"
16-12-2022 12:21:01.164712,"(8.5, 10.0, 9.28)","(4.4, 5.3, 5.014285714285714)","(15.0, 27.0, 21.5)","(5.5, 5.8, 4.92)","(1.85, 2.58, 2.2714285714285714)","(26.0, 390.0, 243.60000000000002)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:02.259415,"(8.5, 10.0, 9.28)","(4.4, 5.3, 5.173684210526316)","(15.0, 27.0, 22.6)","(5.5, 5.8, 4.92)","(1.85, 2.58, 2.2600000000000002)","(26.0, 390.0, 268.0)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:03.326157,"(8.5, 10.0, 9.28)","(4.4, 5.3, 5.2625)","(15.0, 27.0, 22.6)","(5.5, 5.8, 4.92)","(1.85, 2.58, 2.2600000000000002)","(26.0, 390.0, 268.0)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:04.334058,"(8.5, 10.0, 9.28)","(4.4, 5.3, 5.2625)","(15.0, 27.0, 23.857142857142858)","(5.5, 5.8, 4.92)","(1.85, 2.58, 2.161818181818182)","(26.0, 390.0, 268.0)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:05.371842,"(8.5, 10.0, 9.28)","(4.4, 5.3, 5.175)","(15.0, 27.0, 23.857142857142858)","(5.5, 5.8, 4.92)","(1.85, 2.58, 2.161818181818182)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:06.388412,"(8.5, 10.0, 9.28)","(4.4, 5.3, 5.2375)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2703225806451615)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:07.409206,"(8.5, 10.0, 9.28)","(4.4, 5.3, 5.2625)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2703225806451615)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:08.413538,"(8.5, 10.0, 9.28)","(4.4, 5.3, 5.2625)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.4)","(1.85, 2.58, 2.2703225806451615)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:09.359121,"(8.5, 10.0, 9.28)","(4.4, 5.3, 5.2625)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.4)","(1.9, 2.58, 2.2703225806451615)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:10.304531,"(8.5, 10.0, 9.28)","(4.4, 5.3, 5.233333333333333)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.228571428571429)","(1.9, 2.58, 2.2703225806451615)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:11.341073,"(8.5, 10.0, 9.64)","(4.4, 5.3, 5.230769230769231)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.2)","(1.9, 2.58, 2.161818181818182)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:12.350864,"(8.5, 10.0, 9.64)","(4.4, 5.3, 5.1)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.2)","(1.85, 2.58, 2.161818181818182)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:13.431063,"(8.5, 10.0, 9.64)","(4.4, 5.3, 5.12)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.2)","(1.85, 2.58, 2.161818181818182)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:14.422378,"(8.5, 10.0, 9.64)","(4.4, 5.3, 5.12)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.2)","(1.85, 2.58, 2.161818181818182)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:15.407422,"(8.5, 10.0, 9.64)","(4.4, 5.3, 5.12)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.2)","(1.85, 2.58, 2.161818181818182)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:16.349520,"(8.5, 10.0, 9.64)","(4.4, 5.3, 5.12)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.2)","(1.85, 2.58, 2.161818181818182)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:17.299607,"(8.5, 10.0, 9.64)","(4.4, 5.3, 5.12)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.2)","(1.85, 2.58, 2.161818181818182)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:18.263727,"(8.5, 10.0, 9.64)","(4.4, 5.3, 5.12)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.2)","(1.85, 2.58, 2.262758620689655)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:19.236811,"(8.5, 10.0, 9.64)","(4.4, 5.3, 5.218181818181818)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.3428571428571425)","(1.85, 2.58, 2.262758620689655)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:20.218613,"(8.5, 10.0, 9.64)","(4.4, 5.3, 5.1)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.4799999999999995)","(1.85, 2.58, 2.262758620689655)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:21.199863,"(8.5, 10.0, 9.64)","(4.4, 5.3, 5.2)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.4799999999999995)","(1.85, 2.58, 2.369090909090909)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:22.184236,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.14)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.4799999999999995)","(1.85, 2.56, 2.236)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:23.186929,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.14)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.4799999999999995)","(1.85, 2.54, 2.236)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:24.244492,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.14)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.4799999999999995)","(1.85, 2.54, 2.393846153846154)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:25.281918,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.14)","(15.0, 27.0, 22.8)","(5.5, 5.8, 5.333333333333333)","(1.85, 2.54, 2.393846153846154)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:26.264845,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.14)","(15.0, 27.0, 26.363636363636363)","(5.5, 5.8, 5.333333333333333)","(1.85, 2.54, 2.393846153846154)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:27.249731,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 25.333333333333336)","(5.5, 5.8, 5.333333333333333)","(1.85, 2.54, 2.2725925925925927)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:28.196243,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 25.333333333333336)","(5.5, 5.8, 5.333333333333333)","(1.85, 2.54, 2.2725925925925927)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:29.146830,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 25.333333333333336)","(5.5, 5.8, 5.333333333333333)","(1.85, 2.54, 2.2725925925925927)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:30.111606,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 25.333333333333336)","(5.5, 5.8, 5.333333333333333)","(1.85, 2.54, 2.2725925925925927)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:31.109746,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 23.2)","(5.5, 5.8, 5.333333333333333)","(1.85, 2.54, 2.1837037037037037)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:32.086659,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 22.5)","(5.5, 5.8, 5.333333333333333)","(1.85, 2.4, 2.336)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:33.087141,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 22.5)","(5.5, 5.8, 5.333333333333333)","(1.85, 2.38, 2.24)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:34.135974,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 24.75)","(5.5, 5.8, 5.333333333333333)","(1.85, 2.38, 2.24)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:35.116944,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 24.75)","(5.5, 5.8, 5.333333333333333)","(1.85, 2.38, 2.24)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:36.134362,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 24.75)","(5.5, 5.8, 5.509090909090909)","(1.85, 2.38, 2.24)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:37.128423,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 24.75)","(5.5, 5.8, 5.509090909090909)","(1.85, 2.38, 2.2244444444444444)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:38.090680,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 24.75)","(5.5, 5.8, 5.509090909090909)","(1.85, 2.38, 2.2244444444444444)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:39.029748,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 24.75)","(5.5, 5.8, 5.509090909090909)","(1.85, 2.38, 2.2244444444444444)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:40.008363,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 24.75)","(5.5, 5.8, 5.373333333333333)","(1.85, 2.38, 2.212)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:40.963044,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 24.75)","(5.5, 5.8, 5.373333333333333)","(1.85, 2.22, 2.212)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:41.922643,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.8, 5.333333333333333)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:42.856508,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.8, 5.333333333333333)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:43.812571,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.8, 5.333333333333333)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:44.742584,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.8, 5.333333333333333)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:45.673757,"(8.5, 10.0, 9.2)","(4.4, 5.3, 5.211111111111111)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.8, 5.333333333333333)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:46.589911,"(8.5, 10.0, 9.2)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.5)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:47.527138,"(8.5, 10.0, 9.28)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.5)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:48.518098,"(8.5, 10.0, 9.28)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.5)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:49.474111,"(8.5, 10.0, 9.28)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.5)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:50.448108,"(8.5, 10.0, 9.28)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.5)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:51.426929,"(8.5, 10.0, 9.6)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.544444444444444)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:52.467355,"(8.5, 10.0, 9.6)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.544444444444444)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:53.371287,"(8.5, 10.0, 9.6)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.544444444444444)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:54.284641,"(8.5, 10.0, 9.6)","(4.4, 5.2, 4.966666666666667)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.544444444444444)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:55.241724,"(8.5, 10.0, 9.6)","(4.4, 5.2, 4.966666666666667)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.544444444444444)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:56.200366,"(8.5, 10.0, 9.6)","(4.4, 5.2, 4.966666666666667)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.544444444444444)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:57.234398,"(8.5, 10.0, 9.6)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.544444444444444)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:58.241612,"(8.5, 10.0, 9.6)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.5)","(1.85, 2.34, 2.2056)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:21:59.313307,"(8.5, 10.0, 9.6)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.46)","(1.85, 2.34, 2.2381818181818183)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:22:00.319322,"(8.5, 10.0, 9.6)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.46)","(1.85, 2.34, 2.2381818181818183)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:22:01.265955,"(8.5, 10.0, 9.6)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.46)","(1.85, 2.34, 2.2381818181818183)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:22:02.208801,"(8.5, 10.0, 9.6)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.46)","(1.85, 2.34, 2.2381818181818183)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:22:03.120797,"(8.5, 10.0, 9.6)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.46)","(1.85, 2.34, 2.2381818181818183)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:22:04.037612,"(8.5, 10.0, 9.6)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.46)","(1.85, 2.34, 2.2381818181818183)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:22:05.025153,"(8.5, 10.0, 9.6)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.46)","(1.85, 2.34, 2.2381818181818183)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
16-12-2022 12:22:06.002827,"(8.5, 10.0, 9.6)","(4.4, 5.2, 5.0600000000000005)","(15.0, 27.0, 21.333333333333332)","(5.5, 5.7, 5.46)","(1.85, 2.34, 2.2381818181818183)","(26.0, 390.0, 308.8888888888889)","(31.0, 95.0, 64.5)"
