,Catch The King,Inga Izzy,Crooked Shadows,Inga Sid,Little Linton,Fletcher Flash,Chasing Barbie,Tamborine Girl
09-01-2023 14:26:11.216063,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:12.321130,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:13.497084,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:14.648764,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:15.838303,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:17.026138,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:18.265818,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:19.460371,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:20.652445,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 37.77777777777778)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:21.823425,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 37.77777777777778)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:23.067778,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 37.77777777777778)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:24.484115,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:25.689775,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:26.917863,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:28.122700,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:29.321639,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:30.588678,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:31.860792,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:33.117725,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:34.314614,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:35.491455,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:36.652048,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.875)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:37.872458,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.36)","(26.0, 110.0, 56.875)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:39.007333,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.0, 7.4799999999999995)","(26.0, 110.0, 57.5)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:40.205420,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 57.5)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:41.433672,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 57.5)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:42.615186,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 57.5)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:43.877614,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 57.5)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:45.024979,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 57.5)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:46.197944,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 57.5)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:47.374599,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 57.5)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:48.507777,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 57.5)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:49.673735,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 57.5)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:50.816788,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 57.5)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:51.929875,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 57.5)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:53.048982,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 63.333333333333336)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:54.183417,"(2.4, 3.75, 2.7675)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:55.288907,"(2.4, 3.8, 2.78)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 6.185714285714286)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:56.400740,"(2.4, 3.8, 2.78)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:57.556473,"(2.4, 3.8, 2.78)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:58.743038,"(2.4, 3.8, 2.78)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:26:59.953421,"(2.4, 3.8, 2.78)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:27:01.155971,"(2.4, 3.8, 2.78)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:27:02.438186,"(2.4, 3.8, 2.78)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:27:03.675964,"(2.4, 3.8, 2.78)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:27:04.902555,"(2.4, 3.8, 2.687272727272727)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:27:06.111027,"(2.4, 3.8, 2.687272727272727)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:27:07.279300,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:27:08.522157,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:27:09.714761,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:27:10.855246,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.4799999999999995)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:27:11.988119,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:27:13.118070,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:27:14.306648,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 75.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:27:15.457807,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 57.5)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:27:16.693953,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 67.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:27:17.962661,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.4799999999999995)","(26.0, 110.0, 67.0)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.686363636363636)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:27:19.153004,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 6.8)","(26.0, 110.0, 56.875)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.6100000000000003)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.025)"
09-01-2023 14:27:20.589976,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 6.8)","(26.0, 110.0, 56.875)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.6100000000000003)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.025)"
09-01-2023 14:27:21.965460,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.288888888888889)","(26.0, 110.0, 56.875)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.5749999999999997)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 3.981818181818182)"
09-01-2023 14:27:23.248723,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 6.857142857142857)","(26.0, 110.0, 56.875)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.7181818181818183)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.128260869565217)"
09-01-2023 14:27:24.507247,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 6.857142857142857)","(26.0, 110.0, 56.875)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.645)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.068181818181818)"
09-01-2023 14:27:25.731100,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.288888888888889)","(26.0, 110.0, 56.875)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.5749999999999997)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 3.981818181818182)"
09-01-2023 14:27:27.077765,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.288888888888889)","(26.0, 110.0, 56.875)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.5749999999999997)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 3.981818181818182)"
09-01-2023 14:27:28.316294,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 6.742857142857143)","(26.0, 110.0, 56.875)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.8, 3.645)","(71.0, 570.0, 513.3333333333333)","(3.7, 6.4, 4.068181818181818)"
09-01-2023 14:27:29.520118,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 6.857142857142857)","(26.0, 110.0, 56.875)","(71.0, 580.0, 410.83333333333337)","(2.9, 4.8, 3.645)","(71.0, 570.0, 424.44444444444446)","(3.7, 6.4, 4.068181818181818)"
09-01-2023 14:27:30.766675,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 6.857142857142857)","(26.0, 110.0, 56.875)","(71.0, 480.0, 410.83333333333337)","(2.9, 4.8, 3.645)","(71.0, 470.0, 429.0)","(3.7, 6.4, 4.068181818181818)"
09-01-2023 14:27:31.968998,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 6.857142857142857)","(26.0, 110.0, 56.875)","(71.0, 480.0, 410.83333333333337)","(2.9, 4.8, 3.7818181818181817)","(71.0, 470.0, 429.0)","(3.7, 6.4, 4.210869565217392)"
09-01-2023 14:27:33.080498,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.199999999999999)","(26.0, 110.0, 56.875)","(71.0, 480.0, 410.83333333333337)","(2.9, 4.8, 3.715)","(71.0, 470.0, 429.0)","(3.7, 6.4, 4.154545454545454)"
09-01-2023 14:27:34.209870,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 6.9714285714285715)","(26.0, 110.0, 56.875)","(71.0, 480.0, 410.83333333333337)","(2.9, 4.8, 3.715)","(71.0, 470.0, 429.0)","(3.7, 6.4, 4.154545454545454)"
09-01-2023 14:27:35.266023,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.288888888888889)","(26.0, 110.0, 56.875)","(71.0, 480.0, 410.83333333333337)","(2.9, 4.8, 3.5749999999999997)","(71.0, 470.0, 429.0)","(3.7, 6.4, 4.154545454545454)"
09-01-2023 14:27:36.459814,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.1)","(26.0, 110.0, 56.875)","(71.0, 480.0, 410.83333333333337)","(2.9, 4.8, 3.7181818181818183)","(71.0, 470.0, 429.0)","(3.7, 6.4, 4.154545454545454)"
09-01-2023 14:27:37.572172,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.2, 7.1)","(26.0, 110.0, 56.875)","(71.0, 480.0, 410.83333333333337)","(2.9, 4.8, 3.645)","(71.0, 470.0, 429.0)","(3.7, 6.4, 4.154545454545454)"
09-01-2023 14:27:38.671745,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 6.942857142857143)","(26.0, 110.0, 56.875)","(71.0, 480.0, 410.83333333333337)","(2.9, 4.8, 3.645)","(71.0, 470.0, 429.0)","(3.7, 6.4, 3.981818181818182)"
09-01-2023 14:27:39.799984,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 6.942857142857143)","(26.0, 110.0, 56.875)","(71.0, 480.0, 410.83333333333337)","(2.9, 4.8, 3.5749999999999997)","(71.0, 470.0, 429.0)","(3.7, 6.4, 4.128260869565217)"
09-01-2023 14:27:40.968419,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.4)","(26.0, 110.0, 56.875)","(71.0, 480.0, 410.83333333333337)","(2.9, 4.8, 3.5749999999999997)","(71.0, 470.0, 429.0)","(3.7, 6.4, 4.068181818181818)"
09-01-2023 14:27:42.145706,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.4)","(26.0, 110.0, 56.875)","(71.0, 480.0, 410.83333333333337)","(2.9, 4.8, 3.7181818181818183)","(71.0, 470.0, 429.0)","(3.7, 6.4, 4.068181818181818)"
09-01-2023 14:27:43.248827,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.2)","(26.0, 110.0, 56.875)","(71.0, 480.0, 410.83333333333337)","(2.9, 4.8, 3.645)","(71.0, 470.0, 429.0)","(3.7, 6.4, 4.068181818181818)"
09-01-2023 14:27:44.316926,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 6.942857142857143)","(26.0, 110.0, 56.875)","(71.0, 480.0, 410.83333333333337)","(2.9, 4.8, 3.645)","(71.0, 470.0, 429.0)","(3.7, 6.4, 3.981818181818182)"
09-01-2023 14:27:45.318295,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 6.942857142857143)","(26.0, 110.0, 56.875)","(71.0, 480.0, 410.83333333333337)","(2.9, 4.8, 3.645)","(71.0, 470.0, 429.0)","(3.7, 6.4, 4.128260869565217)"
09-01-2023 14:27:46.498922,"(2.4, 3.75, 2.8766666666666665)","(21.0, 60.0, 38.666666666666664)","(5.0, 9.4, 7.4)","(26.0, 110.0, 56.875)","(71.0, 480.0, 494.16666666666663)","(2.9, 4.8, 3.5749999999999997)","(71.0, 470.0, 510.0)","(3.7, 6.4, 4.128260869565217)"
