,Crimosa,Man In Motion,Eastern Breeze,Mr Brown Fox,Prophets Daughter,Nans Obsession,Bint Alqamar,Zoulon,Rich Velvet,Beejays Hero
10-01-2023 16:18:21.837292,"(3.5, 5.1, 4.88125)","(17.0, 24.0, 21.09090909090909)","(4.8, 8.4, 8.072727272727272)","(12.0, 18.5, 18.0)","(2.7, 3.1, 2.9451891891891893)","(13.0, 19.0, 16.923076923076923)","(31.0, 50.0, 46.72727272727273)","(6.5, 8.4, 8.15)","(31.0, 50.0, 47.09090909090909)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:23.295111,"(3.5, 5.1, 4.781818181818181)","(17.0, 23.0, 21.285714285714285)","(4.8, 8.8, 8.072727272727272)","(12.0, 18.5, 18.0)","(2.7, 3.1, 2.9451891891891893)","(13.0, 19.0, 16.923076923076923)","(31.0, 50.0, 46.72727272727273)","(6.5, 8.4, 8.15)","(31.0, 50.0, 47.09090909090909)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:24.753261,"(3.5, 5.1, 4.781818181818181)","(17.0, 22.0, 20.5)","(4.8, 8.8, 8.072727272727272)","(12.0, 18.5, 18.666666666666668)","(2.7, 3.1, 3.0225)","(13.0, 19.0, 17.26923076923077)","(31.0, 50.0, 46.72727272727273)","(6.5, 8.4, 8.15)","(31.0, 50.0, 47.09090909090909)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:26.299234,"(3.5, 5.1, 4.85)","(17.0, 21.0, 20.333333333333332)","(4.8, 8.8, 8.072727272727272)","(12.0, 19.5, 18.0)","(2.7, 3.05, 2.964)","(13.0, 19.0, 17.26923076923077)","(31.0, 50.0, 46.72727272727273)","(6.5, 8.4, 8.15)","(31.0, 50.0, 47.09090909090909)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:27.831401,"(3.5, 5.1, 4.85)","(17.0, 21.0, 20.333333333333332)","(4.8, 8.8, 8.072727272727272)","(12.0, 19.5, 18.0)","(2.7, 3.0, 2.964)","(13.0, 19.0, 17.26923076923077)","(31.0, 50.0, 46.72727272727273)","(6.5, 8.4, 8.127272727272727)","(31.0, 50.0, 47.09090909090909)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:29.229640,"(3.5, 5.1, 4.85)","(17.0, 21.0, 20.333333333333332)","(4.8, 8.8, 8.072727272727272)","(12.0, 19.5, 17.727272727272727)","(2.7, 3.0, 3.0156)","(13.0, 19.0, 16.954545454545453)","(31.0, 50.0, 46.72727272727273)","(6.5, 8.4, 8.127272727272727)","(31.0, 50.0, 53.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:30.753223,"(3.5, 5.0, 4.7439024390243905)","(17.0, 22.0, 21.285714285714285)","(4.8, 8.8, 8.3)","(12.0, 19.0, 17.727272727272727)","(2.7, 3.15, 3.03125)","(13.0, 19.0, 16.954545454545453)","(31.0, 50.0, 46.72727272727273)","(6.5, 8.4, 8.127272727272727)","(31.0, 60.0, 50.666666666666664)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:32.298053,"(3.5, 5.0, 4.7439024390243905)","(17.0, 22.0, 21.285714285714285)","(4.8, 8.8, 8.3)","(12.0, 19.0, 17.727272727272727)","(2.7, 3.15, 3.04375)","(13.0, 19.0, 16.954545454545453)","(31.0, 50.0, 46.25)","(6.5, 8.4, 8.127272727272727)","(31.0, 60.0, 50.666666666666664)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:33.746780,"(3.5, 5.0, 4.87037037037037)","(17.0, 22.0, 20.333333333333332)","(4.8, 8.8, 8.3)","(12.0, 19.0, 17.545454545454547)","(2.7, 3.15, 3.09)","(13.0, 19.0, 16.923076923076923)","(31.0, 50.0, 47.27272727272727)","(6.5, 8.4, 8.127272727272727)","(31.0, 60.0, 50.666666666666664)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:35.173481,"(3.5, 4.9, 4.800000000000001)","(17.0, 21.0, 20.333333333333332)","(4.8, 8.8, 8.3)","(12.0, 18.5, 17.545454545454547)","(2.7, 3.15, 3.09)","(13.0, 19.0, 16.923076923076923)","(31.0, 50.0, 56.470588235294116)","(6.5, 8.4, 8.127272727272727)","(31.0, 60.0, 50.666666666666664)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:36.556018,"(3.5, 4.9, 4.775)","(17.0, 21.0, 20.333333333333332)","(4.8, 8.8, 8.3)","(12.0, 18.5, 17.545454545454547)","(2.7, 3.15, 3.09)","(13.0, 19.0, 16.954545454545453)","(31.0, 75.0, 62.90909090909091)","(6.5, 8.4, 8.092307692307692)","(31.0, 60.0, 50.4)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:37.917795,"(3.5, 4.8, 4.585714285714285)","(17.0, 21.0, 21.5)","(4.8, 8.8, 8.3)","(12.0, 18.5, 17.857142857142858)","(2.7, 3.15, 3.09)","(13.0, 19.0, 16.954545454545453)","(31.0, 65.0, 55.41666666666667)","(6.5, 8.4, 8.092307692307692)","(31.0, 60.0, 50.4)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:39.640739,"(3.5, 4.8, 4.585714285714285)","(17.0, 22.0, 21.285714285714285)","(4.8, 8.8, 8.3)","(12.0, 18.5, 17.857142857142858)","(2.7, 3.15, 3.09)","(13.0, 19.0, 16.954545454545453)","(31.0, 65.0, 57.75)","(6.5, 8.4, 8.092307692307692)","(31.0, 60.0, 50.4)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:40.984522,"(3.5, 4.8, 4.585714285714285)","(17.0, 22.0, 20.571428571428573)","(4.8, 8.8, 8.3)","(12.0, 18.5, 17.857142857142858)","(2.7, 3.15, 3.082)","(13.0, 19.0, 16.954545454545453)","(31.0, 60.0, 49.5)","(6.5, 8.4, 8.092307692307692)","(31.0, 60.0, 50.666666666666664)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:42.605641,"(3.5, 4.8, 4.476923076923077)","(17.0, 21.0, 20.666666666666668)","(4.8, 8.8, 8.3)","(12.0, 18.5, 18.428571428571427)","(2.7, 3.15, 3.082)","(13.0, 19.0, 17.5)","(31.0, 55.0, 49.5)","(6.5, 8.4, 8.16470588235294)","(31.0, 60.0, 50.666666666666664)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:43.972369,"(3.5, 4.8, 4.476923076923077)","(17.0, 23.0, 20.666666666666668)","(4.8, 8.8, 8.3)","(12.0, 19.5, 18.428571428571427)","(2.7, 3.15, 3.082)","(13.0, 18.5, 17.5)","(31.0, 55.0, 49.5)","(6.5, 8.4, 8.092307692307692)","(31.0, 60.0, 50.666666666666664)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:45.326928,"(3.5, 4.8, 4.476923076923077)","(17.0, 23.0, 21.055555555555557)","(4.8, 8.8, 8.3)","(12.0, 19.5, 18.4)","(2.7, 3.15, 3.082)","(13.0, 18.5, 17.5)","(31.0, 55.0, 49.8)","(6.5, 8.4, 8.092307692307692)","(31.0, 60.0, 52.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:46.842479,"(3.5, 4.8, 4.48)","(17.0, 22.0, 21.555555555555557)","(4.8, 8.8, 8.3)","(12.0, 19.0, 18.192307692307693)","(2.7, 3.15, 3.082)","(13.0, 18.5, 16.676470588235293)","(31.0, 65.0, 53.0)","(6.5, 8.4, 8.066666666666666)","(31.0, 60.0, 52.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:48.259014,"(3.5, 4.8, 4.48)","(17.0, 22.0, 21.555555555555557)","(4.8, 8.8, 8.3)","(12.0, 19.0, 18.192307692307693)","(2.7, 3.15, 3.082)","(13.0, 18.0, 16.676470588235293)","(31.0, 60.0, 53.0)","(6.5, 8.4, 8.066666666666666)","(31.0, 60.0, 52.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:49.611784,"(3.5, 4.4, 4.248571428571429)","(17.0, 22.0, 21.692307692307693)","(4.8, 8.8, 8.3)","(12.0, 19.0, 18.4)","(2.7, 3.35, 3.21)","(13.0, 18.0, 16.676470588235293)","(31.0, 60.0, 56.5)","(6.5, 8.4, 8.092307692307692)","(31.0, 60.0, 52.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:51.072148,"(3.5, 4.4, 4.248571428571429)","(17.0, 23.0, 21.3125)","(4.8, 8.8, 8.3)","(12.0, 20.0, 19.333333333333332)","(2.7, 3.3, 3.125)","(13.0, 18.0, 16.42105263157895)","(31.0, 55.0, 53.375)","(6.5, 8.4, 8.066666666666666)","(31.0, 60.0, 52.53333333333333)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:52.515462,"(3.5, 4.4, 4.248571428571429)","(17.0, 23.0, 21.3125)","(4.8, 8.8, 8.3)","(12.0, 20.0, 19.333333333333332)","(2.7, 3.25, 3.09375)","(13.0, 18.0, 16.42105263157895)","(31.0, 55.0, 53.375)","(6.5, 8.4, 8.066666666666666)","(31.0, 60.0, 52.53333333333333)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:53.963829,"(3.5, 4.4, 4.210714285714286)","(17.0, 23.0, 21.3125)","(4.8, 8.8, 8.3)","(12.0, 20.0, 19.2)","(2.7, 3.25, 3.09375)","(13.0, 18.0, 17.0)","(31.0, 55.0, 53.0)","(6.5, 8.4, 7.977777777777777)","(31.0, 60.0, 52.0)","(91.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:55.404384,"(3.5, 4.4, 4.210714285714286)","(17.0, 23.0, 21.3125)","(4.8, 8.8, 8.3)","(12.0, 19.5, 19.2)","(2.7, 3.25, 3.09375)","(13.0, 17.5, 17.0)","(31.0, 60.0, 53.0)","(6.5, 8.2, 8.2)","(31.0, 60.0, 52.0)","(91.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:56.757494,"(3.5, 4.4, 4.210714285714286)","(17.0, 23.0, 21.3125)","(4.8, 8.8, 8.3)","(12.0, 19.5, 19.2)","(2.7, 3.25, 3.09375)","(13.0, 17.5, 17.0)","(31.0, 60.0, 53.0)","(6.5, 8.4, 8.280000000000001)","(31.0, 60.0, 52.0)","(91.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:58.167125,"(3.5, 4.4, 4.286021505376344)","(17.0, 23.0, 21.3125)","(4.8, 8.8, 8.3)","(12.0, 19.5, 19.6)","(2.7, 3.25, 3.09375)","(13.0, 17.5, 16.42105263157895)","(31.0, 60.0, 52.111111111111114)","(6.5, 8.4, 8.2)","(31.0, 60.0, 52.53333333333333)","(91.0, 220.0, 197.27272727272725)"
10-01-2023 16:18:59.809640,"(3.5, 4.4, 4.236893203883495)","(17.0, 23.0, 21.3125)","(4.8, 8.8, 8.3)","(12.0, 20.0, 19.6)","(2.7, 3.25, 3.09375)","(13.0, 18.0, 16.42105263157895)","(31.0, 55.0, 52.111111111111114)","(6.5, 8.4, 8.2)","(31.0, 60.0, 52.53333333333333)","(91.0, 220.0, 160.0)"
10-01-2023 16:19:01.314246,"(3.5, 4.4, 4.236893203883495)","(17.0, 23.0, 21.3125)","(4.8, 8.8, 8.3)","(12.0, 20.0, 19.6)","(2.7, 3.25, 3.09375)","(13.0, 18.0, 16.42105263157895)","(31.0, 55.0, 52.111111111111114)","(6.5, 8.4, 8.2)","(31.0, 60.0, 53.411764705882355)","(91.0, 220.0, 160.0)"
10-01-2023 16:19:02.908789,"(3.5, 4.3, 4.246875)","(17.0, 23.0, 21.3125)","(4.8, 8.8, 8.3)","(12.0, 20.0, 19.0)","(2.7, 3.25, 3.09375)","(13.0, 18.0, 16.81578947368421)","(31.0, 55.0, 56.8)","(6.5, 8.4, 8.066666666666666)","(31.0, 60.0, 52.0)","(91.0, 220.0, 183.33333333333331)"
10-01-2023 16:19:04.615114,"(3.5, 4.3, 4.292272727272727)","(17.0, 23.0, 20.325581395348838)","(4.8, 8.8, 8.346666666666668)","(12.0, 19.5, 19.3)","(2.7, 3.25, 3.068181818181818)","(13.0, 18.0, 16.685185185185187)","(31.0, 60.0, 46.0)","(6.5, 8.4, 8.15)","(31.0, 60.0, 54.0)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:06.244831,"(3.5, 4.3, 4.292272727272727)","(17.0, 22.0, 20.325581395348838)","(4.8, 8.4, 8.346666666666668)","(12.0, 19.5, 19.25)","(2.7, 3.25, 3.068181818181818)","(13.0, 17.5, 16.62)","(31.0, 50.0, 45.63636363636363)","(6.5, 8.4, 8.15)","(31.0, 60.0, 53.14285714285714)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:07.988056,"(3.5, 4.3, 4.292272727272727)","(17.0, 22.0, 20.325581395348838)","(4.8, 8.4, 8.346666666666668)","(12.0, 21.0, 19.333333333333332)","(2.7, 3.25, 3.068181818181818)","(13.0, 17.5, 16.543478260869566)","(31.0, 50.0, 43.14285714285714)","(6.5, 8.4, 8.15)","(31.0, 60.0, 52.0)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:09.594377,"(3.5, 4.3, 4.3171875)","(17.0, 22.0, 20.325581395348838)","(4.8, 8.4, 8.346666666666668)","(12.0, 21.0, 19.625)","(2.7, 3.25, 3.068181818181818)","(13.0, 17.5, 16.543478260869566)","(31.0, 50.0, 43.14285714285714)","(6.5, 8.4, 8.15)","(31.0, 60.0, 52.0)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:11.116598,"(3.5, 4.4, 4.322058823529412)","(17.0, 22.0, 20.466666666666665)","(4.8, 8.4, 8.355555555555556)","(12.0, 20.0, 19.727272727272727)","(2.7, 3.25, 2.941786600496278)","(13.0, 17.5, 16.526315789473685)","(31.0, 50.0, 40.588235294117645)","(6.5, 8.4, 8.311111111111112)","(31.0, 60.0, 52.0)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:12.610402,"(3.5, 4.4, 4.695)","(17.0, 21.0, 20.68)","(4.8, 8.4, 8.32)","(12.0, 20.0, 19.333333333333332)","(2.7, 3.0, 2.9611910669975186)","(13.0, 17.5, 16.575)","(31.0, 50.0, 43.6)","(6.5, 8.4, 8.6)","(31.0, 60.0, 52.61538461538461)","(91.0, 220.0, 173.33333333333334)"
10-01-2023 16:19:14.204690,"(3.5, 4.8, 4.7437499999999995)","(17.0, 21.0, 20.11111111111111)","(4.8, 8.4, 8.228571428571428)","(12.0, 20.0, 19.333333333333332)","(2.7, 3.0, 2.9611910669975186)","(13.0, 17.5, 16.575)","(31.0, 50.0, 46.22222222222222)","(6.5, 9.8, 9.533333333333333)","(31.0, 60.0, 52.61538461538461)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:15.814241,"(3.5, 4.8, 4.7437499999999995)","(17.0, 21.0, 20.11111111111111)","(4.8, 8.4, 8.228571428571428)","(12.0, 20.0, 19.333333333333332)","(2.7, 3.0, 2.9611910669975186)","(13.0, 17.5, 16.575)","(31.0, 48.0, 44.666666666666664)","(6.5, 9.8, 9.533333333333333)","(31.0, 60.0, 52.61538461538461)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:17.415846,"(3.5, 4.8, 4.7437499999999995)","(17.0, 21.0, 20.11111111111111)","(4.8, 8.4, 8.228571428571428)","(12.0, 20.0, 19.333333333333332)","(2.7, 3.0, 2.9611910669975186)","(13.0, 17.5, 16.575)","(31.0, 46.0, 44.666666666666664)","(6.5, 9.8, 9.533333333333333)","(31.0, 60.0, 52.61538461538461)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:18.988269,"(3.5, 4.8, 4.718181818181818)","(17.0, 21.0, 20.076923076923077)","(4.8, 8.4, 8.228571428571428)","(12.0, 20.0, 19.333333333333332)","(2.7, 3.0, 2.9611910669975186)","(13.0, 17.5, 16.575)","(31.0, 46.0, 43.04347826086956)","(6.5, 9.8, 9.64)","(31.0, 60.0, 52.61538461538461)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:20.558702,"(3.5, 4.8, 4.718181818181818)","(17.0, 21.0, 20.076923076923077)","(4.8, 8.4, 8.228571428571428)","(12.0, 20.0, 19.333333333333332)","(2.7, 3.0, 2.961359773371105)","(13.0, 17.5, 16.585714285714285)","(31.0, 50.0, 43.04347826086956)","(6.5, 9.8, 9.64)","(31.0, 60.0, 52.61538461538461)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:22.054161,"(3.5, 4.8, 4.666666666666667)","(17.0, 21.0, 20.076923076923077)","(4.8, 8.4, 8.228571428571428)","(12.0, 20.0, 19.333333333333332)","(2.7, 3.0, 2.961359773371105)","(13.0, 17.5, 16.1875)","(31.0, 50.0, 43.04347826086956)","(6.5, 10.0, 9.444444444444445)","(31.0, 60.0, 52.61538461538461)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:23.615426,"(3.5, 4.3, 4.287878787878788)","(17.0, 22.0, 20.24390243902439)","(4.8, 8.4, 8.266666666666666)","(12.0, 20.0, 19.142857142857142)","(2.7, 3.0, 2.9633333333333334)","(13.0, 17.5, 16.6)","(31.0, 50.0, 44.666666666666664)","(6.5, 9.8, 9.061538461538461)","(31.0, 60.0, 52.61538461538461)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:25.190855,"(3.5, 4.7, 4.533333333333333)","(17.0, 22.0, 20.5)","(4.8, 8.4, 8.266666666666666)","(12.0, 20.0, 18.8)","(2.7, 3.0, 2.9633333333333334)","(13.0, 17.0, 16.6)","(31.0, 46.0, 44.666666666666664)","(6.5, 9.6, 9.061538461538461)","(31.0, 60.0, 52.61538461538461)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:26.793865,"(3.5, 4.7, 4.492307692307692)","(17.0, 22.0, 20.5)","(4.8, 8.4, 8.266666666666666)","(12.0, 20.0, 18.8)","(2.7, 3.0, 2.9633333333333334)","(13.0, 17.0, 16.6)","(31.0, 46.0, 44.666666666666664)","(6.5, 9.6, 9.061538461538461)","(31.0, 60.0, 52.61538461538461)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:28.274820,"(3.5, 4.7, 4.50909090909091)","(17.0, 22.0, 20.24390243902439)","(4.8, 8.4, 8.266666666666666)","(12.0, 20.0, 19.0)","(2.7, 3.0, 2.961359773371105)","(13.0, 17.0, 16.225)","(31.0, 46.0, 43.04347826086956)","(6.5, 9.6, 9.218181818181819)","(31.0, 60.0, 54.0)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:29.836807,"(3.5, 4.7, 4.50909090909091)","(17.0, 22.0, 20.24390243902439)","(4.8, 8.4, 8.266666666666666)","(12.0, 19.5, 19.0)","(2.7, 3.0, 2.961359773371105)","(13.0, 17.5, 16.225)","(31.0, 50.0, 43.04347826086956)","(6.5, 9.6, 9.218181818181819)","(31.0, 60.0, 54.0)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:31.260907,"(3.5, 4.7, 4.50909090909091)","(17.0, 22.0, 20.24390243902439)","(4.8, 8.4, 8.266666666666666)","(12.0, 19.5, 19.333333333333332)","(2.7, 3.0, 2.961359773371105)","(13.0, 17.5, 16.225)","(31.0, 50.0, 43.04347826086956)","(6.5, 9.6, 9.218181818181819)","(31.0, 60.0, 54.0)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:32.770575,"(3.5, 4.7, 4.50909090909091)","(17.0, 22.0, 20.24390243902439)","(4.8, 8.4, 8.266666666666666)","(12.0, 20.0, 18.8)","(2.7, 3.0, 2.961359773371105)","(13.0, 17.5, 16.225)","(31.0, 50.0, 43.04347826086956)","(6.5, 9.6, 9.218181818181819)","(31.0, 60.0, 54.0)","(91.0, 220.0, 197.14285714285714)"
10-01-2023 16:19:34.334397,"(3.5, 4.7, 4.50909090909091)","(17.0, 22.0, 20.24390243902439)","(4.8, 8.4, 8.266666666666666)","(12.0, 20.0, 18.8)","(2.7, 3.0, 2.961359773371105)","(13.0, 17.5, 16.225)","(31.0, 50.0, 44.285714285714285)","(6.5, 9.6, 9.085714285714285)","(31.0, 60.0, 54.0)","(91.0, 220.0, 200.0)"
10-01-2023 16:19:36.529704,"(3.5, 4.7, 4.50909090909091)","(17.0, 22.0, 20.24390243902439)","(4.8, 8.4, 8.266666666666666)","(12.0, 20.0, 19.1)","(2.7, 3.0, 2.961359773371105)","(13.0, 17.5, 16.225)","(31.0, 50.0, 42.0)","(6.5, 9.6, 9.085714285714285)","(31.0, 60.0, 54.0)","(91.0, 220.0, 200.0)"
10-01-2023 16:19:38.568904,"(3.5, 4.7, 4.50909090909091)","(17.0, 22.0, 20.24390243902439)","(4.8, 8.4, 8.266666666666666)","(12.0, 19.5, 18.38888888888889)","(2.7, 3.0, 2.961359773371105)","(13.0, 17.5, 16.225)","(31.0, 50.0, 41.73913043478261)","(6.5, 9.6, 9.085714285714285)","(31.0, 60.0, 54.0)","(91.0, 220.0, 200.0)"
10-01-2023 16:19:40.290627,"(3.5, 4.7, 4.50909090909091)","(17.0, 22.0, 20.24390243902439)","(4.8, 8.4, 8.266666666666666)","(12.0, 19.5, 18.5)","(2.7, 3.0, 2.9294285714285713)","(13.0, 17.5, 16.225)","(31.0, 50.0, 42.875)","(6.5, 9.6, 9.085714285714285)","(31.0, 60.0, 54.0)","(91.0, 220.0, 200.0)"
10-01-2023 16:19:42.077107,"(3.5, 4.7, 4.50909090909091)","(17.0, 22.0, 20.24390243902439)","(4.8, 8.4, 8.266666666666666)","(12.0, 19.0, 18.7)","(2.7, 2.96, 2.9294285714285713)","(13.0, 17.5, 16.225)","(31.0, 50.0, 42.875)","(6.5, 9.6, 9.17142857142857)","(31.0, 60.0, 54.0)","(91.0, 220.0, 200.0)"
10-01-2023 16:19:43.580653,"(3.5, 4.7, 4.50909090909091)","(17.0, 22.0, 20.24390243902439)","(4.8, 8.4, 8.266666666666666)","(12.0, 19.0, 18.7)","(2.7, 2.96, 2.9294285714285713)","(13.0, 17.5, 16.225)","(31.0, 50.0, 42.875)","(6.5, 9.6, 9.08)","(31.0, 60.0, 54.0)","(91.0, 220.0, 200.0)"
10-01-2023 16:19:45.158642,"(3.5, 4.7, 4.50909090909091)","(17.0, 22.0, 21.294117647058822)","(4.8, 8.4, 8.266666666666666)","(12.0, 19.0, 18.676470588235293)","(2.7, 2.96, 2.9215)","(13.0, 17.5, 16.225)","(31.0, 50.0, 42.875)","(6.5, 9.2, 9.08)","(31.0, 60.0, 54.0)","(91.0, 220.0, 200.0)"
10-01-2023 16:19:46.761959,"(3.5, 4.7, 4.50909090909091)","(17.0, 22.0, 21.294117647058822)","(4.8, 8.4, 8.3)","(12.0, 20.0, 18.5)","(2.7, 2.96, 2.9215)","(13.0, 17.5, 16.225)","(31.0, 50.0, 41.36363636363637)","(6.5, 9.2, 9.08)","(31.0, 60.0, 54.0)","(91.0, 220.0, 200.0)"
10-01-2023 16:19:48.479931,"(3.5, 4.7, 4.631707317073171)","(17.0, 22.0, 22.9)","(4.8, 8.4, 9.276923076923078)","(12.0, 20.0, 18.5)","(2.7, 2.96, 2.9129411764705884)","(13.0, 17.5, 17.676470588235293)","(31.0, 50.0, 45.0)","(6.5, 9.2, 8.876923076923077)","(31.0, 60.0, 54.0)","(91.0, 220.0, 186.66666666666669)"
10-01-2023 16:19:50.041816,"(3.5, 4.7, 4.631707317073171)","(17.0, 23.0, 22.9375)","(4.8, 9.4, 9.177777777777777)","(12.0, 19.5, 18.227272727272727)","(2.7, 2.96, 2.9086666666666665)","(13.0, 19.0, 17.0)","(31.0, 50.0, 45.0)","(6.5, 9.0, 8.75)","(31.0, 60.0, 54.0)","(91.0, 220.0, 186.66666666666669)"
10-01-2023 16:19:51.627091,"(3.5, 4.7, 4.631707317073171)","(17.0, 23.0, 22.95)","(4.8, 9.4, 9.2125)","(12.0, 19.5, 18.5)","(2.7, 2.96, 2.9086666666666665)","(13.0, 19.0, 17.0)","(31.0, 50.0, 45.0)","(6.5, 9.0, 8.5)","(31.0, 60.0, 54.0)","(91.0, 220.0, 186.66666666666669)"
10-01-2023 16:19:53.195680,"(3.5, 4.7, 4.631707317073171)","(17.0, 23.0, 22.95)","(4.8, 9.4, 9.271428571428572)","(12.0, 19.0, 18.5)","(2.7, 2.96, 2.9086666666666665)","(13.0, 19.0, 17.0)","(31.0, 50.0, 45.0)","(6.5, 9.0, 8.5)","(31.0, 60.0, 54.0)","(91.0, 220.0, 186.66666666666669)"
10-01-2023 16:19:54.692960,"(3.5, 4.7, 4.631707317073171)","(17.0, 23.0, 23.11764705882353)","(4.8, 9.4, 9.271428571428572)","(12.0, 19.0, 18.5)","(2.7, 2.96, 2.9086666666666665)","(13.0, 19.0, 17.0)","(31.0, 50.0, 45.0)","(6.5, 9.0, 8.5)","(31.0, 60.0, 54.0)","(91.0, 220.0, 186.66666666666669)"
10-01-2023 16:19:56.086266,"(3.5, 4.7, 4.631707317073171)","(17.0, 24.0, 23.11764705882353)","(4.8, 9.4, 9.271428571428572)","(12.0, 19.0, 19.166666666666668)","(2.7, 2.96, 2.9371428571428573)","(13.0, 19.0, 17.0)","(31.0, 50.0, 45.0)","(6.5, 9.0, 8.5)","(31.0, 60.0, 54.0)","(91.0, 220.0, 186.66666666666669)"
10-01-2023 16:19:57.690889,"(3.5, 4.7, 4.631707317073171)","(17.0, 24.0, 23.11764705882353)","(4.8, 9.4, 9.175)","(12.0, 20.0, 18.38888888888889)","(2.7, 2.96, 2.9325)","(13.0, 19.0, 17.0)","(31.0, 50.0, 45.0)","(6.5, 9.0, 8.5)","(31.0, 60.0, 54.0)","(91.0, 220.0, 186.66666666666669)"
10-01-2023 16:19:59.145463,"(3.5, 4.7, 4.631707317073171)","(17.0, 24.0, 23.133333333333333)","(4.8, 9.4, 9.175)","(12.0, 19.5, 18.38888888888889)","(2.7, 2.96, 2.9325)","(13.0, 19.0, 17.0)","(31.0, 50.0, 45.0)","(6.5, 9.0, 8.666666666666666)","(31.0, 60.0, 54.0)","(91.0, 220.0, 186.66666666666669)"
10-01-2023 16:20:00.699541,"(3.5, 4.7, 4.631707317073171)","(17.0, 24.0, 23.071428571428573)","(4.8, 9.4, 9.175)","(12.0, 19.5, 18.5)","(2.7, 2.96, 2.9325)","(13.0, 19.0, 17.0)","(31.0, 50.0, 45.0)","(6.5, 9.0, 8.666666666666666)","(31.0, 60.0, 54.0)","(91.0, 220.0, 186.66666666666669)"
10-01-2023 16:20:02.177139,"(3.5, 4.7, 4.631707317073171)","(17.0, 24.0, 23.071428571428573)","(4.8, 9.4, 9.175)","(12.0, 19.0, 18.5)","(2.7, 2.96, 2.9371428571428573)","(13.0, 19.0, 17.0)","(31.0, 50.0, 45.0)","(6.5, 9.0, 8.666666666666666)","(31.0, 60.0, 54.0)","(91.0, 220.0, 186.66666666666669)"
10-01-2023 16:20:03.704898,"(3.5, 4.7, 4.631707317073171)","(17.0, 24.0, 23.071428571428573)","(4.8, 9.4, 9.295652173913044)","(12.0, 19.0, 19.166666666666668)","(2.7, 2.96, 2.9325)","(13.0, 19.0, 18.464285714285715)","(31.0, 50.0, 45.0)","(6.5, 9.0, 8.666666666666666)","(31.0, 60.0, 54.0)","(91.0, 220.0, 186.66666666666669)"
10-01-2023 16:20:05.123683,"(3.5, 4.7, 4.631707317073171)","(17.0, 24.0, 23.071428571428573)","(4.8, 9.4, 9.295652173913044)","(12.0, 20.0, 18.5)","(2.7, 2.96, 2.9371428571428573)","(13.0, 19.0, 18.464285714285715)","(31.0, 50.0, 45.0)","(6.5, 9.0, 8.666666666666666)","(31.0, 60.0, 54.0)","(91.0, 220.0, 186.66666666666669)"
