,Tick And Flick,Free From Desire,Tokin Beach,Cash Strap,Step Up,Burnt Me,Baby Thor,Shonas Fury
14-12-2022 19:33:12.847128,"(5.5, 7.6, 7.184615384615385)","(41.0, 90.0, 73.33333333333333)","(10.0, 14.0, 13.568965517241379)","(4.6, 6.2, 6.005)","(21.0, 36.0, 35.6)","(2.6, 2.96, 2.973333333333333)","(5.5, 8.0, 7.716129032258064)","(6.5, 8.8, 8.714285714285715)"
14-12-2022 19:33:13.978333,"(5.5, 7.6, 7.214285714285714)","(41.0, 90.0, 73.33333333333333)","(10.0, 14.0, 13.568965517241379)","(4.6, 6.2, 6.005)","(21.0, 36.0, 35.6)","(2.6, 2.98, 2.9699999999999998)","(5.5, 8.0, 7.6571428571428575)","(6.5, 8.8, 8.973333333333333)"
14-12-2022 19:33:15.091774,"(5.5, 7.6, 7.3)","(41.0, 90.0, 73.33333333333333)","(10.0, 15.5, 15.411764705882353)","(4.6, 6.2, 6.005)","(21.0, 36.0, 35.2)","(2.6, 3.0, 2.9579310344827587)","(5.5, 8.0, 7.638709677419355)","(6.5, 9.0, 8.85)"
14-12-2022 19:33:16.124577,"(5.5, 7.6, 7.3)","(41.0, 90.0, 71.25)","(10.0, 15.5, 15.421052631578947)","(4.6, 6.2, 5.842105263157895)","(21.0, 36.0, 35.2)","(2.6, 2.98, 2.9579310344827587)","(5.5, 8.0, 7.253333333333334)","(6.5, 9.2, 8.545454545454545)"
14-12-2022 19:33:17.210055,"(5.5, 7.6, 7.184615384615385)","(41.0, 90.0, 70.0)","(10.0, 15.5, 15.452380952380953)","(4.6, 6.2, 5.842105263157895)","(21.0, 36.0, 33.6)","(2.6, 2.96, 2.9571428571428573)","(5.5, 8.0, 7.44)","(6.5, 8.6, 8.545454545454545)"
14-12-2022 19:33:18.261125,"(5.5, 7.6, 7.184615384615385)","(41.0, 90.0, 70.0)","(10.0, 15.5, 15.452380952380953)","(4.6, 6.2, 5.842105263157895)","(21.0, 36.0, 33.6)","(2.6, 2.96, 2.9571428571428573)","(5.5, 8.0, 7.44)","(6.5, 8.6, 8.545454545454545)"
14-12-2022 19:33:19.279535,"(5.5, 7.6, 7.184615384615385)","(41.0, 90.0, 70.0)","(10.0, 15.5, 15.452380952380953)","(4.6, 6.2, 5.842105263157895)","(21.0, 36.0, 33.6)","(2.6, 2.96, 2.9571428571428573)","(5.5, 8.0, 7.44)","(6.5, 8.6, 8.545454545454545)"
14-12-2022 19:33:20.419009,"(5.5, 7.6, 7.381818181818182)","(41.0, 90.0, 71.25)","(10.0, 15.5, 15.461538461538462)","(4.6, 6.4, 6.051851851851852)","(21.0, 36.0, 32.8)","(2.6, 2.8, 2.781399548532731)","(5.5, 8.0, 7.8)","(6.5, 9.2, 9.03076923076923)"
14-12-2022 19:33:21.550299,"(5.5, 7.6, 7.3)","(41.0, 90.0, 71.25)","(10.0, 15.5, 15.461538461538462)","(4.6, 6.4, 6.081632653061225)","(21.0, 36.0, 32.8)","(2.6, 2.8, 2.7814058956916097)","(5.5, 8.0, 7.8)","(6.5, 9.2, 9.0125)"
14-12-2022 19:33:22.638449,"(5.5, 7.6, 7.423529411764705)","(41.0, 90.0, 71.25)","(10.0, 15.5, 15.461538461538462)","(4.6, 6.4, 6.214285714285714)","(21.0, 36.0, 32.8)","(2.6, 2.82, 2.7448)","(5.5, 8.0, 8.127272727272727)","(6.5, 9.2, 9.042857142857143)"
14-12-2022 19:33:23.815318,"(5.5, 7.6, 7.433333333333333)","(41.0, 90.0, 71.25)","(10.0, 15.5, 15.46)","(4.6, 6.4, 5.930434782608696)","(21.0, 36.0, 32.8)","(2.6, 2.86, 2.7978571428571426)","(5.5, 8.4, 7.8999999999999995)","(6.5, 9.2, 8.986666666666666)"
14-12-2022 19:33:25.014832,"(5.5, 7.6, 7.375)","(41.0, 90.0, 71.25)","(10.0, 15.5, 15.46)","(4.6, 6.0, 5.930434782608696)","(21.0, 36.0, 32.8)","(2.6, 2.8, 2.7978571428571426)","(5.5, 8.2, 7.8999999999999995)","(6.5, 9.2, 8.986666666666666)"
14-12-2022 19:33:26.166290,"(5.5, 7.6, 7.375)","(41.0, 90.0, 71.25)","(10.0, 15.5, 15.46)","(4.6, 6.0, 5.915555555555556)","(21.0, 36.0, 32.8)","(2.6, 2.8, 2.814285714285714)","(5.5, 8.2, 8.16470588235294)","(6.5, 9.2, 8.866666666666667)"
14-12-2022 19:33:27.286012,"(5.5, 7.6, 7.321428571428571)","(41.0, 90.0, 71.0)","(10.0, 16.0, 16.166666666666668)","(4.8, 6.4, 6.01025641025641)","(21.0, 36.0, 32.8)","(2.5, 2.82, 2.805)","(6.0, 8.2, 7.942857142857142)","(7.0, 9.2, 8.985714285714286)"
14-12-2022 19:33:28.422291,"(6.0, 7.6, 7.321428571428571)","(41.0, 90.0, 71.0)","(10.0, 17.0, 16.605263157894736)","(4.8, 6.4, 6.012903225806451)","(21.0, 36.0, 32.8)","(2.5, 2.86, 2.8125581395348838)","(6.0, 8.2, 7.890909090909091)","(7.0, 9.2, 8.985714285714286)"
14-12-2022 19:33:29.592538,"(6.0, 7.6, 7.321428571428571)","(41.0, 90.0, 71.0)","(10.0, 17.0, 16.605263157894736)","(4.8, 6.4, 6.012903225806451)","(21.0, 36.0, 32.69565217391305)","(2.5, 2.8, 2.7977777777777777)","(6.0, 8.2, 7.93103448275862)","(7.0, 9.2, 9.125)"
14-12-2022 19:33:30.705071,"(6.0, 7.6, 7.321428571428571)","(41.0, 90.0, 71.0)","(10.0, 17.0, 16.605263157894736)","(4.8, 6.4, 6.011428571428572)","(21.0, 36.0, 32.69565217391305)","(2.5, 2.82, 2.8179999999999996)","(6.0, 8.2, 7.627272727272727)","(7.0, 9.2, 8.785714285714286)"
14-12-2022 19:33:31.863892,"(6.0, 7.6, 7.321428571428571)","(41.0, 90.0, 71.0)","(10.0, 17.0, 16.605263157894736)","(4.8, 6.4, 6.012903225806451)","(21.0, 36.0, 32.69565217391305)","(2.5, 2.82, 2.8179999999999996)","(6.0, 8.2, 7.6499999999999995)","(7.0, 8.8, 9.338461538461539)"
14-12-2022 19:33:33.003693,"(6.0, 7.4, 7.333333333333334)","(41.0, 90.0, 70.8695652173913)","(10.0, 17.0, 16.605263157894736)","(4.8, 6.2, 6.114285714285715)","(21.0, 36.0, 32.69565217391305)","(2.5, 2.86, 2.835)","(6.0, 8.0, 7.866666666666666)","(7.0, 9.4, 9.288888888888888)"
14-12-2022 19:33:34.140436,"(6.0, 7.2, 7.093333333333334)","(41.0, 90.0, 70.8695652173913)","(10.0, 17.0, 16.605263157894736)","(4.8, 6.2, 6.011764705882353)","(21.0, 36.0, 32.69565217391305)","(2.5, 2.84, 2.9)","(6.0, 8.0, 7.836363636363636)","(7.0, 9.4, 9.32857142857143)"
14-12-2022 19:33:35.287658,"(6.0, 7.2, 7.11578947368421)","(41.0, 85.0, 71.07142857142857)","(10.0, 16.5, 16.45)","(4.8, 6.2, 6.0095238095238095)","(21.0, 32.0, 29.11111111111111)","(2.5, 2.94, 2.9296296296296296)","(6.0, 8.0, 7.773333333333333)","(7.0, 9.4, 9.193103448275862)"
14-12-2022 19:33:36.411741,"(6.0, 7.2, 7.11578947368421)","(41.0, 85.0, 70.83333333333333)","(10.0, 16.5, 16.458333333333332)","(4.8, 6.2, 6.0095238095238095)","(21.0, 32.0, 28.266666666666666)","(2.5, 2.94, 2.95)","(6.0, 7.8, 7.745454545454545)","(7.0, 9.2, 9.170588235294117)"
14-12-2022 19:33:37.637826,"(6.0, 7.2, 7.11578947368421)","(41.0, 85.0, 70.83333333333333)","(10.0, 16.5, 16.444444444444443)","(4.8, 6.2, 6.0095238095238095)","(21.0, 30.0, 28.266666666666666)","(2.5, 2.96, 2.95)","(6.0, 7.8, 7.745454545454545)","(7.0, 9.2, 9.170588235294117)"
14-12-2022 19:33:38.881266,"(6.0, 7.2, 7.11578947368421)","(41.0, 85.0, 70.83333333333333)","(10.0, 16.5, 16.44736842105263)","(4.8, 5.9, 5.8428571428571425)","(21.0, 29.0, 28.625)","(2.5, 2.96, 2.9980645161290322)","(6.0, 7.8, 7.78)","(7.0, 9.4, 8.836363636363638)"
14-12-2022 19:33:40.153086,"(6.0, 7.2, 7.11578947368421)","(41.0, 85.0, 70.83333333333333)","(10.0, 16.5, 16.44736842105263)","(4.8, 6.0, 5.825)","(21.0, 30.0, 28.0)","(2.5, 3.0, 2.9980645161290322)","(6.0, 7.8, 7.78)","(7.0, 9.2, 8.836363636363638)"
14-12-2022 19:33:41.308710,"(6.0, 7.2, 7.11578947368421)","(41.0, 85.0, 70.83333333333333)","(10.0, 16.5, 16.44736842105263)","(4.8, 5.9, 5.771428571428571)","(21.0, 30.0, 27.3)","(2.5, 3.0, 2.9966666666666666)","(6.0, 7.8, 7.78)","(7.0, 8.8, 8.614285714285714)"
14-12-2022 19:33:42.499340,"(6.0, 7.2, 7.11578947368421)","(41.0, 85.0, 70.83333333333333)","(10.0, 14.0, 13.59375)","(4.8, 5.9, 5.714285714285714)","(21.0, 30.0, 27.3)","(2.5, 3.05, 3.0429999999999997)","(6.0, 8.0, 7.775)","(7.0, 8.8, 8.704347826086956)"
14-12-2022 19:33:43.678822,"(6.0, 7.4, 7.124137931034483)","(41.0, 85.0, 70.83333333333333)","(10.0, 16.0, 15.5)","(4.8, 6.2, 5.816666666666666)","(21.0, 30.0, 27.214285714285715)","(2.5, 3.05, 3.049047619047619)","(6.0, 8.0, 7.733333333333333)","(7.0, 9.0, 8.690909090909091)"
14-12-2022 19:33:44.790958,"(6.0, 7.4, 7.124137931034483)","(41.0, 85.0, 70.83333333333333)","(10.0, 16.0, 15.181818181818182)","(4.8, 6.2, 5.9125000000000005)","(21.0, 30.0, 27.833333333333332)","(2.5, 3.05, 3.0538461538461537)","(6.0, 8.0, 7.72)","(7.0, 8.8, 8.845454545454546)"
14-12-2022 19:33:45.960855,"(6.0, 7.4, 7.048780487804878)","(41.0, 85.0, 70.83333333333333)","(10.0, 15.0, 14.90625)","(4.8, 6.0, 5.8951219512195125)","(21.0, 30.0, 28.227272727272727)","(2.5, 3.1, 3.103448275862069)","(6.0, 7.8, 7.763636363636364)","(7.0, 9.0, 8.843478260869565)"
14-12-2022 19:33:47.152970,"(6.0, 7.4, 7.109090909090909)","(41.0, 85.0, 70.83333333333333)","(10.0, 15.0, 14.75)","(4.8, 5.7, 5.859999999999999)","(21.0, 30.0, 30.88888888888889)","(2.5, 3.15, 2.881490196078431)","(6.0, 8.0, 7.803389830508474)","(7.0, 9.0, 9.082758620689654)"
14-12-2022 19:33:48.307558,"(6.0, 7.6, 7.3839999999999995)","(41.0, 85.0, 70.88235294117646)","(10.0, 15.0, 14.75)","(4.8, 6.0, 5.857142857142857)","(21.0, 34.0, 28.5)","(2.5, 2.9, 2.881967213114754)","(6.0, 8.2, 7.910344827586207)","(7.0, 9.4, 9.090909090909092)"
14-12-2022 19:33:49.416224,"(6.0, 7.6, 7.3839999999999995)","(41.0, 85.0, 74.56521739130434)","(10.0, 15.0, 14.555555555555555)","(4.8, 6.0, 5.90625)","(21.0, 32.0, 28.444444444444443)","(2.5, 2.9, 2.862267206477733)","(6.0, 8.2, 7.910344827586207)","(7.0, 9.4, 8.984615384615385)"
14-12-2022 19:33:50.608419,"(6.0, 7.6, 7.2727272727272725)","(41.0, 85.0, 71.66666666666667)","(10.0, 15.0, 14.714285714285714)","(4.8, 6.0, 5.90625)","(21.0, 32.0, 29.5)","(2.5, 2.9, 2.784545454545454)","(6.0, 8.2, 7.976470588235293)","(7.0, 9.2, 9.066666666666666)"
14-12-2022 19:33:51.879508,"(6.0, 7.8, 7.56734693877551)","(41.0, 85.0, 75.0)","(10.0, 15.0, 14.8125)","(4.8, 6.0, 6.044444444444444)","(21.0, 32.0, 29.6)","(2.5, 2.8, 2.788256880733945)","(6.0, 8.2, 7.996721311475409)","(7.0, 9.4, 9.305263157894736)"
14-12-2022 19:33:52.987791,"(6.0, 7.8, 7.50909090909091)","(41.0, 85.0, 75.0)","(10.0, 15.0, 14.75)","(4.8, 6.2, 6.044444444444444)","(21.0, 32.0, 29.6)","(2.5, 2.8, 2.788256880733945)","(6.0, 8.2, 7.996721311475409)","(7.0, 9.6, 9.305263157894736)"
14-12-2022 19:33:54.135749,"(6.0, 7.8, 7.647619047619048)","(41.0, 85.0, 73.0)","(10.0, 16.0, 14.615384615384615)","(4.8, 6.0, 5.978571428571429)","(21.0, 32.0, 29.6)","(2.5, 2.8, 2.7898901098901097)","(6.0, 8.2, 7.996721311475409)","(7.0, 9.6, 9.32)"
14-12-2022 19:33:55.280588,"(6.0, 7.6, 7.588888888888889)","(41.0, 85.0, 73.0)","(10.0, 16.0, 14.875)","(4.8, 6.0, 5.973333333333334)","(21.0, 32.0, 30.5)","(2.6, 2.8, 2.790315789473684)","(6.0, 8.2, 7.993548387096774)","(7.0, 9.6, 9.326315789473684)"
14-12-2022 19:33:56.525773,"(6.0, 7.6, 7.588888888888889)","(41.0, 85.0, 73.0)","(10.0, 16.0, 15.076923076923077)","(4.8, 6.0, 5.963636363636364)","(21.0, 32.0, 29.88235294117647)","(2.6, 2.86, 2.833333333333333)","(6.0, 8.2, 7.993548387096774)","(7.0, 9.6, 9.333333333333332)"
14-12-2022 19:33:57.773413,"(6.0, 7.6, 7.588888888888889)","(41.0, 85.0, 75.0)","(10.0, 16.0, 15.058823529411764)","(4.8, 6.0, 5.9437500000000005)","(21.0, 32.0, 29.5)","(2.6, 2.84, 2.8455555555555554)","(6.0, 8.2, 7.9754385964912275)","(7.0, 9.6, 9.1)"
14-12-2022 19:33:58.929643,"(6.0, 7.8, 7.593103448275862)","(41.0, 85.0, 72.36842105263158)","(10.0, 16.0, 15.120689655172415)","(4.8, 6.0, 5.963636363636364)","(21.0, 32.0, 31.5)","(2.6, 2.86, 2.8188235294117647)","(6.0, 8.2, 7.9754385964912275)","(7.0, 9.2, 9.1)"
14-12-2022 19:34:00.057113,"(6.0, 7.8, 7.615384615384616)","(41.0, 85.0, 72.36842105263158)","(10.0, 16.0, 15.089285714285714)","(4.8, 6.2, 5.9913043478260875)","(21.0, 32.0, 31.285714285714285)","(2.6, 2.82, 2.8325)","(6.0, 8.2, 8.142857142857142)","(7.0, 9.2, 9.1)"
14-12-2022 19:34:01.275740,"(6.0, 7.8, 7.569230769230769)","(41.0, 85.0, 75.0)","(10.0, 15.5, 15.017241379310345)","(4.8, 6.2, 6.0)","(21.0, 32.0, 30.333333333333332)","(2.6, 2.84, 2.8095238095238093)","(6.0, 8.2, 8.331428571428571)","(7.0, 9.2, 9.017391304347827)"
14-12-2022 19:34:02.504507,"(6.0, 7.8, 7.580952380952381)","(41.0, 85.0, 72.36842105263158)","(10.0, 15.5, 15.204545454545455)","(4.8, 6.2, 6.0)","(21.0, 32.0, 29.53846153846154)","(2.6, 2.82, 2.741818181818182)","(6.0, 8.4, 8.293333333333333)","(7.0, 9.4, 9.218181818181817)"
14-12-2022 19:34:03.617670,"(6.0, 7.8, 7.568888888888889)","(41.0, 80.0, 76.0)","(10.0, 15.5, 15.057692307692308)","(4.8, 6.2, 6.180246913580247)","(21.0, 30.0, 29.53846153846154)","(2.6, 2.78, 2.741818181818182)","(6.0, 8.4, 8.293333333333333)","(7.0, 9.4, 9.218181818181817)"
14-12-2022 19:34:04.759234,"(6.0, 7.8, 7.558333333333334)","(41.0, 80.0, 73.2)","(10.0, 15.5, 15.1)","(4.8, 6.2, 6.171428571428572)","(21.0, 30.0, 29.25)","(2.5, 2.78, 2.7657142857142856)","(6.0, 8.6, 8.495384615384616)","(7.0, 9.6, 9.333333333333332)"
14-12-2022 19:34:05.884053,"(6.0, 7.4, 7.364285714285715)","(41.0, 80.0, 71.5)","(10.0, 15.5, 15.159090909090908)","(4.8, 6.2, 6.168292682926829)","(21.0, 30.0, 29.294117647058822)","(2.5, 2.8, 2.79030303030303)","(6.0, 8.6, 8.495384615384616)","(7.0, 9.6, 9.337499999999999)"
14-12-2022 19:34:07.096774,"(6.0, 7.4, 7.364285714285715)","(41.0, 80.0, 71.5)","(10.0, 15.5, 15.119047619047619)","(4.8, 6.2, 6.163380281690141)","(21.0, 30.0, 29.294117647058822)","(2.5, 2.8, 2.793230769230769)","(6.0, 8.6, 8.495384615384616)","(7.0, 9.6, 9.368421052631579)"
14-12-2022 19:34:08.228957,"(6.0, 7.4, 7.361538461538462)","(41.0, 80.0, 72.91666666666667)","(10.0, 15.5, 15.256756756756756)","(4.8, 6.2, 6.163380281690141)","(21.0, 30.0, 29.294117647058822)","(2.5, 2.8, 2.7934246575342465)","(6.0, 8.6, 8.49375)","(7.0, 9.6, 9.372972972972972)"
14-12-2022 19:34:09.260974,"(6.0, 7.4, 7.367741935483871)","(41.0, 80.0, 71.5)","(10.0, 15.5, 15.277777777777779)","(4.8, 6.2, 6.1275)","(21.0, 30.0, 29.142857142857142)","(2.5, 2.8, 2.7714285714285714)","(6.0, 8.6, 8.448484848484847)","(7.0, 9.6, 9.421276595744681)"
14-12-2022 19:34:10.505616,"(6.0, 7.4, 7.380952380952381)","(41.0, 80.0, 71.5)","(10.0, 15.5, 15.25)","(4.8, 6.2, 6.161363636363636)","(21.0, 30.0, 29.333333333333332)","(2.5, 2.78, 2.758867924528302)","(6.0, 8.6, 8.446153846153846)","(7.0, 9.6, 9.447619047619048)"
14-12-2022 19:34:11.669191,"(6.0, 7.4, 7.380952380952381)","(41.0, 80.0, 72.91666666666667)","(10.0, 15.5, 15.25)","(4.8, 6.2, 6.161363636363636)","(21.0, 30.0, 29.333333333333332)","(2.5, 2.76, 2.758867924528302)","(6.0, 8.6, 8.446153846153846)","(7.0, 9.6, 9.447619047619048)"
14-12-2022 19:34:12.858234,"(6.0, 7.4, 7.380952380952381)","(41.0, 80.0, 71.5)","(10.0, 15.5, 15.26923076923077)","(4.8, 6.2, 6.161363636363636)","(21.0, 30.0, 29.333333333333332)","(2.5, 2.76, 2.758867924528302)","(6.0, 8.6, 8.446153846153846)","(7.0, 9.6, 9.474509803921569)"
14-12-2022 19:34:14.004153,"(6.0, 7.6, 7.3809523809523805)","(41.0, 80.0, 71.76470588235294)","(10.0, 15.5, 15.26923076923077)","(4.8, 6.2, 6.155263157894737)","(21.0, 30.0, 29.333333333333332)","(2.5, 2.78, 2.7755555555555556)","(6.0, 8.6, 8.464285714285714)","(7.0, 9.6, 9.433333333333334)"
14-12-2022 19:34:15.145517,"(6.0, 7.6, 7.3809523809523805)","(41.0, 80.0, 71.76470588235294)","(10.0, 15.5, 15.26923076923077)","(4.8, 6.2, 6.155263157894737)","(21.0, 30.0, 29.333333333333332)","(2.5, 2.78, 2.7755555555555556)","(6.0, 8.6, 8.464285714285714)","(7.0, 9.6, 9.433333333333334)"
14-12-2022 19:34:16.340463,"(6.0, 7.6, 7.4)","(41.0, 80.0, 76.66666666666667)","(10.0, 15.5, 15.34375)","(4.8, 6.2, 6.001470588235295)","(21.0, 30.0, 29.77777777777778)","(2.5, 2.76, 2.758928571428571)","(6.0, 8.6, 8.446153846153846)","(7.0, 9.6, 9.472340425531915)"
14-12-2022 19:34:17.529156,"(6.0, 7.6, 7.4)","(41.0, 80.0, 75.83333333333333)","(10.0, 15.5, 15.352941176470589)","(4.8, 6.2, 6.044827586206897)","(21.0, 30.0, 29.77777777777778)","(2.5, 2.76, 2.755714285714286)","(6.0, 8.6, 8.438709677419354)","(7.0, 9.6, 9.461224489795917)"
14-12-2022 19:34:18.810623,"(6.0, 7.6, 7.3826086956521735)","(41.0, 80.0, 76.81818181818181)","(10.0, 15.5, 15.352941176470589)","(4.8, 6.2, 6.041935483870968)","(21.0, 30.0, 29.77777777777778)","(2.5, 2.76, 2.7706666666666666)","(6.0, 8.6, 8.464285714285714)","(7.0, 9.6, 9.393939393939393)"
14-12-2022 19:34:20.038444,"(6.0, 7.6, 7.404878048780487)","(41.0, 80.0, 76.0)","(10.0, 15.5, 15.34375)","(4.8, 6.2, 6.041935483870968)","(21.0, 30.0, 29.77777777777778)","(2.5, 2.78, 2.7706666666666666)","(6.0, 8.6, 8.464285714285714)","(7.0, 9.6, 9.393939393939393)"
14-12-2022 19:34:21.213638,"(6.0, 7.6, 7.341935483870968)","(41.0, 80.0, 71.0)","(10.0, 15.5, 15.431034482758621)","(4.8, 6.2, 6.041935483870968)","(21.0, 30.0, 29.77777777777778)","(2.5, 2.82, 2.8166206896551724)","(6.0, 8.6, 8.356756756756758)","(7.0, 9.6, 9.3)"
14-12-2022 19:34:22.302008,"(6.0, 7.2, 7.15)","(41.0, 75.0, 71.25)","(10.0, 15.5, 15.159090909090908)","(4.8, 6.0, 5.925581395348837)","(21.0, 30.0, 29.77777777777778)","(2.5, 2.86, 2.858723404255319)","(6.0, 8.4, 8.330434782608696)","(7.0, 9.4, 9.3)"
14-12-2022 19:34:23.536059,"(6.0, 7.2, 7.193548387096774)","(41.0, 75.0, 70.41666666666667)","(10.0, 16.0, 15.5)","(4.8, 6.0, 5.923809523809524)","(21.0, 30.0, 29.857142857142858)","(2.5, 2.88, 2.889090909090909)","(6.0, 8.4, 8.377777777777778)","(7.0, 9.2, 9.050847457627118)"
14-12-2022 19:34:24.814476,"(6.0, 7.2, 7.193548387096774)","(41.0, 75.0, 70.41666666666667)","(10.0, 16.0, 15.484848484848484)","(4.8, 6.0, 5.923809523809524)","(21.0, 30.0, 29.857142857142858)","(2.5, 2.9, 2.8677777777777775)","(6.0, 8.4, 8.377777777777778)","(7.0, 9.2, 9.03076923076923)"
14-12-2022 19:34:25.940020,"(6.0, 7.2, 7.15)","(41.0, 75.0, 70.41666666666667)","(10.0, 16.0, 15.484848484848484)","(4.8, 6.0, 5.923809523809524)","(21.0, 30.0, 29.857142857142858)","(2.5, 2.88, 2.8677777777777775)","(6.0, 8.4, 8.377777777777778)","(7.0, 9.2, 9.035294117647059)"
14-12-2022 19:34:27.102425,"(6.0, 7.2, 7.12)","(41.0, 75.0, 70.41666666666667)","(10.0, 16.0, 15.882352941176471)","(4.8, 6.0, 5.916883116883117)","(21.0, 30.0, 29.866666666666667)","(2.5, 2.86, 2.8763636363636365)","(6.0, 8.6, 8.404255319148936)","(7.0, 9.2, 9.035294117647059)"
14-12-2022 19:34:28.329612,"(6.0, 7.2, 7.046153846153846)","(41.0, 75.0, 70.41666666666667)","(10.0, 16.5, 16.08823529411765)","(4.8, 6.0, 5.916883116883117)","(21.0, 30.0, 29.866666666666667)","(2.5, 2.88, 2.892)","(6.0, 8.6, 8.381132075471697)","(7.0, 9.2, 9.018867924528301)"
14-12-2022 19:34:29.619986,"(6.0, 7.2, 7.014634146341463)","(41.0, 75.0, 70.41666666666667)","(10.0, 16.5, 15.7)","(4.8, 6.0, 5.9228915662650605)","(21.0, 30.0, 29.857142857142858)","(2.5, 2.9, 2.8878260869565215)","(6.0, 8.6, 8.381132075471697)","(7.0, 9.2, 9.04516129032258)"
14-12-2022 19:34:30.857935,"(6.0, 7.2, 7.005128205128205)","(41.0, 75.0, 70.41666666666667)","(10.0, 16.5, 15.875)","(4.8, 6.0, 5.921951219512195)","(21.0, 30.0, 29.857142857142858)","(2.5, 2.9, 2.889019607843137)","(6.0, 8.6, 8.381132075471697)","(7.0, 9.2, 9.04516129032258)"
14-12-2022 19:34:32.050330,"(6.0, 7.2, 7.021176470588236)","(41.0, 75.0, 67.14285714285714)","(10.0, 16.5, 15.875)","(4.8, 6.0, 5.921951219512195)","(21.0, 30.0, 29.857142857142858)","(2.5, 2.9, 2.889019607843137)","(6.0, 8.6, 8.381132075471697)","(7.0, 9.2, 9.04516129032258)"
14-12-2022 19:34:33.472428,"(6.0, 7.2, 7.007228915662651)","(41.0, 75.0, 65.35714285714286)","(10.0, 16.5, 16.28787878787879)","(4.8, 6.0, 5.905882352941177)","(21.0, 30.0, 29.857142857142858)","(2.5, 2.9, 2.8766153846153846)","(6.0, 8.4, 8.35)","(7.0, 9.2, 9.045454545454545)"
14-12-2022 19:34:34.845791,"(6.0, 7.2, 7.020224719101123)","(41.0, 75.0, 65.35714285714286)","(10.0, 16.5, 16.348484848484848)","(4.8, 5.9, 5.660377358490566)","(21.0, 30.0, 31.714285714285715)","(2.5, 2.9, 2.882222222222222)","(6.0, 8.6, 8.49090909090909)","(7.0, 9.2, 9.151111111111112)"
14-12-2022 19:34:36.171269,"(6.0, 7.2, 7.015384615384615)","(41.0, 75.0, 65.35714285714286)","(10.0, 16.5, 16.348484848484848)","(4.8, 5.7, 5.660377358490566)","(21.0, 32.0, 31.714285714285715)","(2.5, 2.9, 2.8739759036144576)","(6.0, 8.6, 8.554166666666667)","(7.0, 9.4, 9.1)"
14-12-2022 19:34:37.411794,"(6.0, 7.2, 7.015384615384615)","(41.0, 75.0, 60.78947368421053)","(10.0, 16.5, 16.338709677419356)","(4.8, 5.7, 5.692105263157895)","(21.0, 32.0, 31.333333333333332)","(2.5, 2.9, 2.8730434782608696)","(6.0, 8.6, 8.575)","(7.0, 9.4, 9.127272727272727)"
14-12-2022 19:34:38.764207,"(6.0, 7.2, 7.023655913978494)","(41.0, 75.0, 59.76190476190476)","(10.0, 16.5, 16.348484848484848)","(4.8, 5.7, 5.685714285714285)","(21.0, 32.0, 31.333333333333332)","(2.5, 2.88, 2.8674074074074074)","(6.0, 8.6, 8.37037037037037)","(7.0, 9.4, 9.1)"
14-12-2022 19:34:40.015198,"(6.0, 7.4, 7.225352112676057)","(41.0, 75.0, 59.76190476190476)","(10.0, 16.5, 16.348484848484848)","(4.8, 5.8, 5.685714285714285)","(21.0, 32.0, 31.333333333333332)","(2.5, 2.88, 2.8674074074074074)","(6.5, 8.4, 8.37037037037037)","(7.0, 9.4, 9.1)"
14-12-2022 19:34:41.214324,"(6.0, 7.4, 7.244827586206897)","(41.0, 75.0, 62.368421052631575)","(10.0, 16.5, 16.348484848484848)","(4.8, 5.8, 5.615384615384615)","(21.0, 32.0, 30.90909090909091)","(2.5, 2.9, 2.878235294117647)","(6.5, 8.4, 8.323076923076924)","(7.0, 9.4, 9.066666666666666)"
14-12-2022 19:34:42.399309,"(6.0, 7.4, 7.2290909090909095)","(41.0, 75.0, 64.73684210526315)","(10.0, 16.5, 16.307692307692307)","(4.8, 5.7, 5.623809523809524)","(21.0, 32.0, 30.5)","(2.5, 2.9, 2.9054545454545453)","(6.5, 8.4, 8.158620689655171)","(7.0, 9.4, 9.095652173913043)"
14-12-2022 19:34:43.554885,"(6.0, 7.4, 7.226415094339623)","(41.0, 75.0, 66.875)","(10.0, 16.5, 16.272727272727273)","(4.8, 5.7, 5.610714285714286)","(21.0, 32.0, 30.5)","(2.5, 2.92, 2.9093877551020406)","(6.5, 8.2, 8.160869565217391)","(7.0, 9.2, 9.105882352941176)"
14-12-2022 19:34:44.832440,"(6.0, 7.4, 7.226415094339623)","(41.0, 75.0, 66.42857142857143)","(10.0, 16.5, 16.291666666666668)","(4.8, 5.7, 5.612727272727273)","(21.0, 32.0, 30.2)","(2.5, 2.92, 2.903225806451613)","(6.5, 8.2, 8.221428571428572)","(7.0, 9.2, 8.96)"
14-12-2022 19:34:45.987104,"(6.0, 7.4, 7.228)","(41.0, 75.0, 66.42857142857143)","(10.0, 16.5, 16.291666666666668)","(4.8, 5.7, 5.612727272727273)","(21.0, 32.0, 30.285714285714285)","(2.5, 2.92, 2.9504)","(6.5, 8.4, 8.210169491525424)","(7.0, 9.0, 8.622222222222222)"
14-12-2022 19:34:47.164676,"(6.0, 7.4, 7.269387755102041)","(41.0, 75.0, 69.16666666666667)","(10.0, 16.5, 16.236842105263158)","(4.8, 5.7, 5.605084745762712)","(21.0, 32.0, 30.285714285714285)","(2.5, 2.96, 2.9504)","(6.5, 8.4, 8.210169491525424)","(7.0, 8.8, 8.342857142857143)"
