,Asva,Okay Cupid,Preferral,Kaisa,Pioneer Lass,Gleefilly,Lutine Belle
07-01-2023 12:05:03.294018,"(1.55, 1.81, 1.7642857142857142)","(11.0, 20.0, 16.666666666666668)","(15.0, 19.0, 17.25)","(17.0, 32.0, 30.5)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.193939393939393)","(19.0, 85.0, 66.0)"
07-01-2023 12:05:04.380331,"(1.55, 1.81, 1.7642857142857142)","(11.0, 20.0, 16.666666666666668)","(15.0, 19.0, 17.25)","(17.0, 32.0, 29.3)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.43265306122449)","(19.0, 85.0, 44.285714285714285)"
07-01-2023 12:05:05.404535,"(1.55, 1.81, 1.7642857142857142)","(11.0, 20.0, 16.666666666666668)","(15.0, 19.0, 17.25)","(17.0, 32.0, 29.3)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.43265306122449)","(19.0, 85.0, 44.285714285714285)"
07-01-2023 12:05:06.375736,"(1.55, 1.81, 1.7642857142857142)","(11.0, 20.0, 16.666666666666668)","(15.0, 19.0, 17.25)","(17.0, 32.0, 29.3)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.453846153846154)","(19.0, 85.0, 44.285714285714285)"
07-01-2023 12:05:07.431803,"(1.55, 1.81, 1.7642857142857142)","(11.0, 20.0, 16.666666666666668)","(15.0, 19.0, 17.7)","(17.0, 32.0, 29.3)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 85.0, 44.285714285714285)"
07-01-2023 12:05:08.439543,"(1.55, 1.81, 1.7642857142857142)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.5, 17.7)","(17.0, 32.0, 29.3)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 85.0, 48.8)"
07-01-2023 12:05:09.425222,"(1.55, 1.81, 1.7642857142857142)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.5, 17.7)","(17.0, 32.0, 29.3)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 80.0, 59.33333333333333)"
07-01-2023 12:05:10.328202,"(1.55, 1.81, 1.7642857142857142)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.5, 17.1)","(17.0, 32.0, 29.3)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 75.0, 59.33333333333333)"
07-01-2023 12:05:11.389620,"(1.55, 1.81, 1.7642857142857142)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.5, 17.1)","(17.0, 32.0, 29.3)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 75.0, 59.33333333333333)"
07-01-2023 12:05:12.477054,"(1.55, 1.81, 1.7642857142857142)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.5, 17.1)","(17.0, 32.0, 29.3)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 75.0, 41.42857142857143)"
07-01-2023 12:05:13.548948,"(1.55, 1.81, 1.7642857142857142)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.5, 17.1)","(17.0, 32.0, 29.3)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 75.0, 41.42857142857143)"
07-01-2023 12:05:14.636373,"(1.55, 1.81, 1.7642857142857142)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.5, 17.4)","(17.0, 32.0, 29.3)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 75.0, 41.42857142857143)"
07-01-2023 12:05:15.680853,"(1.55, 1.81, 1.7642857142857142)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.4)","(17.0, 32.0, 29.3)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 75.0, 35.833333333333336)"
07-01-2023 12:05:16.652876,"(1.55, 1.81, 1.7642857142857142)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.4)","(17.0, 32.0, 28.31818181818182)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 75.0, 52.66666666666667)"
07-01-2023 12:05:17.694212,"(1.55, 1.81, 1.76)","(11.0, 19.5, 17.25)","(15.0, 18.0, 17.0)","(17.0, 32.0, 29.0)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 61.300000000000004)"
07-01-2023 12:05:18.698574,"(1.55, 1.81, 1.76)","(11.0, 19.5, 17.25)","(15.0, 18.0, 17.0)","(17.0, 32.0, 30.81818181818182)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 61.300000000000004)"
07-01-2023 12:05:19.697457,"(1.55, 1.81, 1.76)","(11.0, 19.5, 17.25)","(15.0, 18.0, 17.0)","(17.0, 32.0, 24.90909090909091)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:20.666907,"(1.55, 1.81, 1.76)","(11.0, 19.5, 17.25)","(15.0, 18.0, 17.0)","(17.0, 32.0, 24.90909090909091)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:21.666822,"(1.55, 1.81, 1.76)","(11.0, 19.5, 17.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.700000000000003)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:22.725296,"(1.55, 1.81, 1.76)","(11.0, 19.5, 17.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 24.0)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:23.783456,"(1.55, 1.81, 1.76)","(11.0, 19.5, 17.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 24.0)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:24.826613,"(1.55, 1.81, 1.76)","(11.0, 19.5, 17.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.700000000000003)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:25.891103,"(1.55, 1.81, 1.76)","(11.0, 19.5, 17.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.700000000000003)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:26.847526,"(1.55, 1.81, 1.76)","(11.0, 19.5, 17.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.700000000000003)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:27.886473,"(1.55, 1.81, 1.794375)","(11.0, 19.5, 17.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.700000000000003)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:28.878394,"(1.55, 1.81, 1.7957142857142858)","(11.0, 19.5, 17.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.700000000000003)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:29.912241,"(1.55, 1.81, 1.769090909090909)","(11.0, 19.5, 17.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.700000000000003)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:30.955275,"(1.55, 1.81, 1.7475)","(11.0, 19.5, 17.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.700000000000003)","(7.5, 10.0, 9.5)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:31.899662,"(1.55, 1.81, 1.752857142857143)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.294117647058826)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:32.926705,"(1.55, 1.81, 1.752857142857143)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.85)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:33.946981,"(1.55, 1.81, 1.7814285714285714)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.85)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:35.013045,"(1.55, 1.81, 1.7814285714285714)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.85)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:36.091784,"(1.55, 1.81, 1.7814285714285714)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.85)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:37.082205,"(1.55, 1.81, 1.7814285714285714)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.85)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:38.071015,"(1.55, 1.81, 1.7814285714285714)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.85)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:39.087076,"(1.55, 1.81, 1.7814285714285714)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.85)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:40.170998,"(1.55, 1.81, 1.7814285714285714)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.85)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:41.231950,"(1.55, 1.81, 1.7814285714285714)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.85)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:42.179285,"(1.55, 1.81, 1.7814285714285714)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.85)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:43.164105,"(1.55, 1.81, 1.7814285714285714)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.85)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:44.169255,"(1.55, 1.81, 1.7975)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.85)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:45.249837,"(1.55, 1.81, 1.79)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.85)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 50.2)"
07-01-2023 12:05:46.347377,"(1.55, 1.81, 1.7469999999999999)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 21.25)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 33.5)"
07-01-2023 12:05:47.386220,"(1.55, 1.81, 1.73125)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 21.25)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.114285714285714)","(19.0, 65.0, 33.5)"
07-01-2023 12:05:48.436564,"(1.55, 1.81, 1.73)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 23.636363636363637)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.16)","(19.0, 65.0, 37.85714285714286)"
07-01-2023 12:05:49.490994,"(1.55, 1.81, 1.73)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 23.636363636363637)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.16)","(19.0, 60.0, 47.083333333333336)"
07-01-2023 12:05:50.549629,"(1.55, 1.81, 1.73)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.5)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.16)","(19.0, 60.0, 37.85714285714286)"
07-01-2023 12:05:51.718345,"(1.55, 1.81, 1.7349999999999999)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.5)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.16)","(19.0, 60.0, 52.111111111111114)"
07-01-2023 12:05:52.733304,"(1.55, 1.81, 1.7349999999999999)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.5)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.16)","(19.0, 55.0, 52.111111111111114)"
07-01-2023 12:05:53.741361,"(1.55, 1.81, 1.7349999999999999)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.5)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.16)","(19.0, 55.0, 45.0)"
07-01-2023 12:05:54.652070,"(1.55, 1.81, 1.7349999999999999)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.5)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.16)","(19.0, 55.0, 47.66666666666667)"
07-01-2023 12:05:55.651327,"(1.55, 1.81, 1.7349999999999999)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.5)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.16)","(19.0, 50.0, 47.66666666666667)"
07-01-2023 12:05:56.753872,"(1.55, 1.81, 1.7349999999999999)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.5)","(7.5, 10.0, 9.466666666666667)","(5.0, 6.8, 6.16)","(19.0, 50.0, 45.888888888888886)"
07-01-2023 12:05:57.842942,"(1.55, 1.81, 1.7349999999999999)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.5)","(7.5, 10.0, 9.399999999999999)","(5.0, 6.8, 6.16)","(19.0, 48.0, 45.888888888888886)"
07-01-2023 12:05:58.941382,"(1.55, 1.81, 1.7349999999999999)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.5)","(7.5, 10.0, 9.399999999999999)","(5.0, 6.8, 6.16)","(19.0, 48.0, 39.85714285714286)"
07-01-2023 12:06:00.098419,"(1.55, 1.81, 1.7349999999999999)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.5)","(7.5, 10.0, 9.399999999999999)","(5.0, 6.8, 6.16)","(19.0, 48.0, 44.111111111111114)"
07-01-2023 12:06:01.131296,"(1.55, 1.81, 1.7349999999999999)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.842105263157894)","(7.5, 10.0, 9.399999999999999)","(5.0, 6.8, 6.16)","(19.0, 46.0, 44.111111111111114)"
07-01-2023 12:06:02.159998,"(1.55, 1.81, 1.7349999999999999)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.842105263157894)","(7.5, 10.0, 9.399999999999999)","(5.0, 6.8, 6.16)","(19.0, 46.0, 38.714285714285715)"
07-01-2023 12:06:03.188475,"(1.55, 1.81, 1.77)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.842105263157894)","(7.5, 10.0, 9.399999999999999)","(5.0, 6.8, 6.16)","(19.0, 46.0, 42.333333333333336)"
07-01-2023 12:06:04.182055,"(1.55, 1.81, 1.77)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 26.842105263157894)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.16)","(19.0, 44.0, 37.0)"
07-01-2023 12:06:05.192897,"(1.55, 1.81, 1.77)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 22.285714285714285)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.16)","(19.0, 44.0, 32.0)"
07-01-2023 12:06:06.130354,"(1.55, 1.81, 1.77)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.0)","(17.0, 30.0, 22.285714285714285)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.16)","(19.0, 44.0, 36.0)"
07-01-2023 12:06:07.096960,"(1.55, 1.81, 1.77)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 22.285714285714285)","(7.5, 10.0, 9.6)","(5.0, 6.8, 6.16)","(19.0, 42.0, 36.0)"
07-01-2023 12:06:08.099566,"(1.55, 1.81, 1.77)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 22.285714285714285)","(7.5, 10.0, 9.28)","(5.0, 6.8, 6.16)","(19.0, 42.0, 35.0)"
07-01-2023 12:06:09.196096,"(1.55, 1.81, 1.77)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.0)","(17.0, 30.0, 22.285714285714285)","(7.5, 10.0, 9.28)","(5.0, 6.8, 6.16)","(19.0, 40.0, 35.0)"
07-01-2023 12:06:10.294937,"(1.55, 1.81, 1.77)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.59090909090909)","(17.0, 30.0, 22.285714285714285)","(7.5, 10.0, 9.76)","(5.0, 6.8, 6.16)","(19.0, 40.0, 35.0)"
07-01-2023 12:06:11.315330,"(1.55, 1.81, 1.77)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.59090909090909)","(17.0, 30.0, 22.285714285714285)","(7.5, 10.0, 9.76)","(5.0, 6.8, 6.16)","(19.0, 40.0, 34.0)"
07-01-2023 12:06:12.365762,"(1.55, 1.81, 1.77)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.59090909090909)","(17.0, 30.0, 22.285714285714285)","(7.5, 10.0, 9.76)","(5.0, 6.8, 6.16)","(19.0, 38.0, 34.0)"
07-01-2023 12:06:13.339214,"(1.55, 1.81, 1.77)","(11.0, 20.0, 16.25)","(15.0, 18.0, 17.59090909090909)","(17.0, 30.0, 22.285714285714285)","(7.5, 10.0, 9.76)","(5.0, 6.8, 6.16)","(19.0, 38.0, 30.8)"
07-01-2023 12:06:14.335290,"(1.55, 1.81, 1.77)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.59090909090909)","(17.0, 30.0, 22.285714285714285)","(7.5, 10.0, 9.76)","(5.0, 6.8, 6.16)","(19.0, 38.0, 30.8)"
07-01-2023 12:06:15.334337,"(1.55, 1.81, 1.77)","(11.0, 20.0, 16.666666666666668)","(15.0, 18.0, 17.59090909090909)","(17.0, 30.0, 22.285714285714285)","(7.5, 10.0, 9.76)","(5.0, 6.8, 6.16)","(19.0, 38.0, 30.8)"
07-01-2023 12:06:16.304358,"(1.55, 1.81, 1.78)","(11.0, 20.0, 18.571428571428573)","(15.0, 18.0, 17.59090909090909)","(17.0, 30.0, 22.285714285714285)","(7.5, 10.0, 9.76)","(5.0, 6.8, 6.16)","(19.0, 38.0, 30.8)"
07-01-2023 12:06:17.325287,"(1.55, 1.81, 1.7772727272727273)","(11.0, 20.0, 16.625)","(15.0, 18.0, 17.59090909090909)","(17.0, 30.0, 23.0)","(7.5, 10.0, 9.76)","(5.0, 6.8, 6.16)","(19.0, 38.0, 30.8)"
07-01-2023 12:06:18.282548,"(1.55, 1.81, 1.7585714285714287)","(11.0, 20.0, 16.625)","(15.0, 18.0, 17.59090909090909)","(17.0, 30.0, 26.294117647058822)","(7.5, 10.0, 9.76)","(5.0, 6.8, 6.4)","(19.0, 38.0, 32.18181818181818)"
07-01-2023 12:06:19.227687,"(1.55, 1.81, 1.780909090909091)","(11.0, 20.0, 17.0)","(15.0, 18.0, 17.59090909090909)","(17.0, 30.0, 26.85)","(7.5, 10.0, 9.644444444444444)","(5.0, 6.8, 6.285714285714286)","(19.0, 38.0, 32.18181818181818)"
07-01-2023 12:06:20.198025,"(1.55, 1.81, 1.780909090909091)","(11.0, 20.0, 17.75)","(15.0, 18.0, 17.608695652173914)","(17.0, 30.0, 25.153846153846153)","(7.5, 10.0, 9.644444444444444)","(5.0, 6.8, 6.285714285714286)","(19.0, 38.0, 32.18181818181818)"
07-01-2023 12:06:21.182763,"(1.55, 1.81, 1.7871428571428571)","(11.0, 20.0, 17.75)","(15.0, 18.0, 17.608695652173914)","(17.0, 30.0, 25.153846153846153)","(7.5, 10.5, 9.7125)","(5.0, 6.8, 6.285714285714286)","(19.0, 38.0, 31.5)"
07-01-2023 12:06:22.359368,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 17.75)","(15.0, 18.0, 17.608695652173914)","(17.0, 30.0, 25.8)","(7.5, 10.5, 9.7125)","(5.0, 6.8, 6.285714285714286)","(19.0, 36.0, 31.5)"
07-01-2023 12:06:23.385504,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 17.75)","(15.0, 18.0, 17.608695652173914)","(17.0, 30.0, 25.8)","(7.5, 10.5, 9.7125)","(5.0, 6.8, 6.285714285714286)","(19.0, 36.0, 31.5)"
07-01-2023 12:06:24.416202,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 17.75)","(15.0, 18.0, 17.608695652173914)","(17.0, 30.0, 25.8)","(7.5, 10.5, 9.7125)","(5.0, 6.8, 6.285714285714286)","(19.0, 36.0, 31.5)"
07-01-2023 12:06:25.619477,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 17.75)","(15.0, 18.0, 17.608695652173914)","(17.0, 30.0, 25.8)","(7.5, 10.5, 9.7125)","(5.0, 6.8, 6.285714285714286)","(19.0, 36.0, 31.5)"
07-01-2023 12:06:26.698108,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 17.75)","(15.0, 18.0, 17.608695652173914)","(17.0, 30.0, 25.8)","(7.5, 10.5, 9.7125)","(5.0, 6.8, 6.285714285714286)","(19.0, 36.0, 31.5)"
07-01-2023 12:06:27.657445,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 17.75)","(15.0, 18.0, 17.608695652173914)","(17.0, 30.0, 25.8)","(7.5, 10.5, 9.7125)","(5.0, 6.8, 6.285714285714286)","(19.0, 36.0, 31.5)"
07-01-2023 12:06:28.681374,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 17.75)","(15.0, 18.0, 17.608695652173914)","(17.0, 30.0, 25.8)","(7.5, 10.5, 9.7125)","(5.0, 6.8, 6.285714285714286)","(19.0, 36.0, 31.5)"
07-01-2023 12:06:29.733906,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 17.75)","(15.0, 18.0, 17.608695652173914)","(17.0, 30.0, 25.8)","(7.5, 10.5, 9.7125)","(5.0, 6.8, 6.285714285714286)","(19.0, 36.0, 31.5)"
07-01-2023 12:06:30.814551,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 17.75)","(15.0, 18.0, 17.608695652173914)","(17.0, 30.0, 25.5)","(8.0, 10.5, 9.7125)","(5.5, 6.8, 6.285714285714286)","(19.0, 36.0, 31.5)"
07-01-2023 12:06:31.861299,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 18.571428571428573)","(15.0, 18.0, 17.608695652173914)","(17.0, 30.0, 25.5)","(8.0, 10.5, 9.7125)","(5.5, 6.8, 6.285714285714286)","(19.0, 36.0, 31.5)"
07-01-2023 12:06:32.859134,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 18.571428571428573)","(15.0, 18.0, 17.608695652173914)","(17.0, 30.0, 25.5)","(8.0, 10.5, 9.7125)","(5.5, 6.8, 6.285714285714286)","(19.0, 36.0, 31.5)"
07-01-2023 12:06:33.832102,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 18.571428571428573)","(15.0, 18.0, 17.608695652173914)","(17.0, 30.0, 25.5)","(8.0, 10.5, 9.7125)","(5.5, 6.8, 6.285714285714286)","(19.0, 36.0, 31.5)"
07-01-2023 12:06:34.843594,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 18.571428571428573)","(15.0, 18.0, 17.608695652173914)","(17.0, 30.0, 25.5)","(8.0, 10.5, 9.7125)","(5.5, 6.8, 6.285714285714286)","(19.0, 36.0, 31.636363636363637)"
07-01-2023 12:06:35.822061,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 18.571428571428573)","(15.0, 18.0, 17.608695652173914)","(17.0, 30.0, 25.5)","(8.0, 10.5, 9.7125)","(5.5, 6.8, 6.285714285714286)","(19.0, 36.0, 31.636363636363637)"
07-01-2023 12:06:36.799934,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 18.571428571428573)","(15.0, 18.0, 17.714285714285715)","(17.0, 30.0, 25.5)","(8.0, 10.5, 9.7125)","(5.5, 6.8, 6.285714285714286)","(19.0, 36.0, 31.636363636363637)"
07-01-2023 12:06:38.076221,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 18.571428571428573)","(15.0, 18.0, 17.714285714285715)","(17.0, 30.0, 25.5)","(8.0, 10.5, 9.7125)","(5.5, 6.8, 6.285714285714286)","(19.0, 36.0, 31.636363636363637)"
07-01-2023 12:06:39.324892,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 18.571428571428573)","(15.0, 18.0, 17.714285714285715)","(17.0, 30.0, 25.5)","(8.0, 10.5, 9.7125)","(5.5, 6.8, 6.285714285714286)","(19.0, 36.0, 31.636363636363637)"
07-01-2023 12:06:40.461855,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 18.125)","(15.0, 18.0, 17.714285714285715)","(17.0, 30.0, 25.5)","(8.0, 10.5, 9.7125)","(5.5, 6.8, 6.285714285714286)","(19.0, 36.0, 31.636363636363637)"
07-01-2023 12:06:41.628776,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 18.125)","(15.0, 18.0, 17.714285714285715)","(17.0, 30.0, 25.5)","(8.0, 10.5, 9.7125)","(5.5, 6.8, 6.285714285714286)","(19.0, 36.0, 31.636363636363637)"
07-01-2023 12:06:42.839657,"(1.55, 1.81, 1.7770588235294118)","(11.0, 20.0, 18.571428571428573)","(15.0, 18.0, 17.714285714285715)","(17.0, 30.0, 25.5)","(8.0, 10.5, 9.7125)","(5.5, 6.8, 6.285714285714286)","(19.0, 36.0, 31.636363636363637)"
