,Magic Avenue,Toofan Raja,Zipping Wesley,Go Forward Herby,Tricky Avenue,Pinned
04-01-2023 14:27:05.718936,"(6.0, 12.0, 11.583333333333334)","(2.5, 4.0, 3.9176470588235293)","(2.35, 2.52, 2.475)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:06.734150,"(6.0, 12.0, 11.444444444444445)","(2.5, 4.0, 3.9176470588235293)","(2.35, 2.52, 2.496)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:07.669211,"(6.0, 12.0, 11.444444444444445)","(2.5, 4.0, 3.9176470588235293)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:08.677438,"(6.0, 12.5, 11.545454545454545)","(2.5, 4.0, 3.9571428571428573)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:09.582663,"(6.0, 12.5, 11.545454545454545)","(2.5, 4.0, 3.9571428571428573)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:10.542282,"(6.0, 12.5, 11.545454545454545)","(2.5, 4.0, 3.9571428571428573)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:11.441254,"(6.0, 12.5, 11.545454545454545)","(2.5, 4.0, 3.9571428571428573)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:12.303392,"(6.0, 12.5, 11.545454545454545)","(2.5, 4.0, 3.9571428571428573)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 581.4285714285714)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:13.167219,"(6.0, 12.5, 11.545454545454545)","(2.5, 4.0, 3.9571428571428573)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 475.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:14.022525,"(6.0, 12.5, 11.545454545454545)","(2.5, 4.0, 3.9571428571428573)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 475.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:14.893738,"(6.0, 12.5, 12.0)","(2.5, 4.0, 3.9428571428571426)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 475.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:15.757944,"(6.0, 12.0, 11.444444444444445)","(2.5, 4.0, 3.9181818181818184)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 475.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:16.669024,"(6.0, 12.0, 11.444444444444445)","(2.5, 4.0, 3.9571428571428573)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:17.544121,"(6.0, 12.0, 11.444444444444445)","(2.5, 4.0, 3.9571428571428573)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:18.396586,"(6.0, 12.0, 11.444444444444445)","(2.5, 4.0, 3.9571428571428573)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:19.266119,"(6.0, 12.0, 11.444444444444445)","(2.5, 4.0, 3.9571428571428573)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:20.109951,"(6.0, 12.0, 11.444444444444445)","(2.5, 4.0, 3.9571428571428573)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:21.002142,"(6.0, 12.0, 11.444444444444445)","(2.5, 4.0, 3.9571428571428573)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:21.943818,"(6.0, 12.0, 11.444444444444445)","(2.5, 4.0, 3.9571428571428573)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:22.860100,"(6.0, 12.5, 12.159090909090908)","(2.5, 4.0, 3.8588235294117648)","(2.35, 2.52, 2.484)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:23.799694,"(6.0, 12.5, 12.159090909090908)","(2.5, 4.0, 3.8588235294117648)","(2.35, 2.52, 2.470344827586207)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.944444444444445)"
04-01-2023 14:27:24.634997,"(6.0, 12.5, 12.159090909090908)","(2.5, 4.0, 3.8588235294117648)","(2.35, 2.52, 2.470344827586207)","(20.0, 46.0, 32.2)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.944444444444445)"
04-01-2023 14:27:25.623118,"(6.0, 12.5, 12.159090909090908)","(2.5, 4.0, 3.8588235294117648)","(2.35, 2.52, 2.470344827586207)","(20.0, 46.0, 32.2)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.944444444444445)"
04-01-2023 14:27:26.516763,"(6.0, 12.5, 12.159090909090908)","(2.5, 4.0, 3.8588235294117648)","(2.35, 2.52, 2.470344827586207)","(20.0, 46.0, 32.2)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.944444444444445)"
04-01-2023 14:27:27.371406,"(6.0, 12.5, 12.159090909090908)","(2.5, 4.0, 3.8625)","(2.35, 2.52, 2.4514285714285715)","(20.0, 44.0, 40.294117647058826)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.9206896551724135)"
04-01-2023 14:27:28.253204,"(6.0, 12.5, 12.159090909090908)","(2.5, 4.0, 3.8416666666666663)","(2.35, 2.52, 2.515609756097561)","(20.0, 44.0, 40.294117647058826)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.944444444444445)"
04-01-2023 14:27:29.186341,"(6.0, 13.0, 12.172413793103448)","(2.5, 4.0, 3.7285714285714286)","(2.35, 2.52, 2.515609756097561)","(20.0, 44.0, 32.1875)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.944444444444445)"
04-01-2023 14:27:30.200605,"(6.0, 12.5, 12.159090909090908)","(2.5, 4.0, 3.8125)","(2.35, 2.52, 2.515609756097561)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.944444444444445)"
04-01-2023 14:27:31.106748,"(6.0, 12.5, 12.159090909090908)","(2.5, 4.0, 3.8125)","(2.35, 2.52, 2.515609756097561)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:27:32.032691,"(6.0, 12.5, 12.159090909090908)","(2.5, 4.0, 3.8461538461538463)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.805714285714285)"
04-01-2023 14:27:32.964597,"(6.0, 12.5, 12.159090909090908)","(2.5, 4.0, 3.8461538461538463)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:27:33.962776,"(6.0, 12.5, 12.159090909090908)","(2.5, 4.0, 3.823529411764706)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:27:34.807803,"(6.0, 12.5, 12.159090909090908)","(2.5, 4.0, 3.823529411764706)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.934426229508197)"
04-01-2023 14:27:35.724098,"(6.0, 12.5, 11.666666666666666)","(2.5, 4.0, 3.823529411764706)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.957894736842105)"
04-01-2023 14:27:36.768530,"(6.0, 12.5, 11.666666666666666)","(2.5, 4.0, 3.7882352941176474)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.957894736842105)"
04-01-2023 14:27:37.675138,"(6.0, 12.5, 11.666666666666666)","(2.5, 4.0, 3.8263157894736843)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.957894736842105)"
04-01-2023 14:27:38.642450,"(6.0, 12.5, 11.666666666666666)","(2.5, 4.0, 3.8263157894736843)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.957894736842105)"
04-01-2023 14:27:39.570366,"(6.0, 12.5, 11.666666666666666)","(2.5, 4.0, 3.8263157894736843)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.957894736842105)"
04-01-2023 14:27:40.417048,"(6.0, 12.5, 11.666666666666666)","(2.5, 4.0, 3.8263157894736843)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.957894736842105)"
04-01-2023 14:27:41.295212,"(6.0, 12.5, 12.1875)","(2.5, 4.0, 3.8263157894736843)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.957894736842105)"
04-01-2023 14:27:42.249682,"(6.0, 12.5, 12.261904761904763)","(2.5, 4.0, 3.813636363636364)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.957894736842105)"
04-01-2023 14:27:43.146247,"(6.0, 13.0, 12.59090909090909)","(2.5, 3.95, 3.7625)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.934426229508197)"
04-01-2023 14:27:44.106088,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.840909090909091)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.934426229508197)"
04-01-2023 14:27:45.208637,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.840909090909091)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.934426229508197)"
04-01-2023 14:27:46.333080,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.840909090909091)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.934426229508197)"
04-01-2023 14:27:47.557359,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.840909090909091)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.934426229508197)"
04-01-2023 14:27:48.446957,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.840909090909091)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.934426229508197)"
04-01-2023 14:27:49.423312,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.840909090909091)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.957894736842105)"
04-01-2023 14:27:50.365803,"(6.0, 13.0, 12.5)","(2.5, 3.95, 3.6875)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.957894736842105)"
04-01-2023 14:27:51.520917,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.7892857142857146)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.957894736842105)"
04-01-2023 14:27:52.614294,"(6.0, 12.5, 12.314814814814815)","(2.5, 3.95, 3.7892857142857146)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 480.0)","(4.6, 5.2, 4.957894736842105)"
04-01-2023 14:27:53.623370,"(6.0, 12.5, 12.314814814814815)","(2.5, 3.95, 3.813636363636364)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 650.0, 383.3333333333333)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:27:54.588397,"(6.0, 12.5, 12.314814814814815)","(2.5, 3.95, 3.813636363636364)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 750.0, 372.85714285714283)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:27:55.518578,"(6.0, 12.5, 12.314814814814815)","(2.5, 3.95, 3.813636363636364)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 750.0, 372.85714285714283)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:27:56.426426,"(6.0, 12.5, 12.314814814814815)","(2.5, 3.95, 3.813636363636364)","(2.35, 2.52, 2.5125)","(20.0, 44.0, 30.0)","(91.0, 750.0, 460.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:27:57.468734,"(6.0, 12.5, 12.314814814814815)","(2.5, 3.95, 3.757142857142857)","(2.35, 2.52, 2.507142857142857)","(20.0, 44.0, 30.0)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:27:58.498804,"(6.0, 12.5, 12.314814814814815)","(2.5, 3.95, 3.8214285714285716)","(2.35, 2.52, 2.507142857142857)","(20.0, 44.0, 30.0)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:27:59.443106,"(6.0, 12.5, 12.314814814814815)","(2.5, 3.95, 3.8214285714285716)","(2.35, 2.52, 2.507142857142857)","(20.0, 44.0, 30.0)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:28:00.424610,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.8214285714285716)","(2.35, 2.52, 2.505)","(20.0, 44.0, 30.0)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:28:01.361840,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.8214285714285716)","(2.35, 2.52, 2.505)","(20.0, 44.0, 30.0)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:28:02.419240,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.8214285714285716)","(2.35, 2.52, 2.505)","(20.0, 44.0, 30.0)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:28:03.470639,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.8214285714285716)","(2.35, 2.52, 2.505)","(20.0, 44.0, 30.0)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:28:04.505552,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.813636363636364)","(2.35, 2.52, 2.505)","(20.0, 44.0, 30.0)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:28:05.529607,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.813636363636364)","(2.35, 2.52, 2.505)","(20.0, 44.0, 30.0)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:28:06.495149,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.813636363636364)","(2.35, 2.52, 2.505)","(20.0, 44.0, 30.0)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:28:07.532162,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.813636363636364)","(2.35, 2.52, 2.505)","(20.0, 44.0, 30.0)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:28:08.528459,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.813636363636364)","(2.35, 2.52, 2.505)","(20.0, 44.0, 30.0)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:28:09.517778,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.813636363636364)","(2.35, 2.52, 2.505)","(20.0, 44.0, 30.0)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:28:10.407442,"(6.0, 12.5, 12.261904761904763)","(2.5, 3.95, 3.813636363636364)","(2.35, 2.52, 2.505)","(20.0, 44.0, 30.0)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:28:11.311837,"(6.0, 13.5, 12.78)","(2.5, 3.95, 3.757142857142857)","(2.35, 2.52, 2.505)","(20.0, 44.0, 30.0)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:28:12.337801,"(6.0, 13.5, 12.985714285714286)","(2.5, 3.95, 3.786363636363636)","(2.35, 2.52, 2.505)","(20.0, 44.0, 30.0)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:28:13.399366,"(6.0, 13.5, 12.985714285714286)","(2.5, 3.95, 3.7214285714285715)","(2.35, 2.52, 2.505)","(20.0, 44.0, 28.653846153846153)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.827027027027027)"
04-01-2023 14:28:14.480298,"(6.0, 13.5, 12.985714285714286)","(2.5, 3.95, 3.7214285714285715)","(2.35, 2.52, 2.5118181818181817)","(20.0, 44.0, 28.653846153846153)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.906382978723404)"
04-01-2023 14:28:15.494179,"(6.0, 13.5, 12.985714285714286)","(2.5, 3.95, 3.7214285714285715)","(2.35, 2.52, 2.5118181818181817)","(20.0, 44.0, 28.653846153846153)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.906382978723404)"
04-01-2023 14:28:16.460303,"(6.0, 13.5, 12.985714285714286)","(2.5, 3.9, 3.746153846153846)","(2.35, 2.52, 2.5118181818181817)","(20.0, 44.0, 28.653846153846153)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.906382978723404)"
04-01-2023 14:28:17.380002,"(6.0, 13.5, 12.985714285714286)","(2.5, 3.9, 3.746153846153846)","(2.35, 2.52, 2.506153846153846)","(20.0, 44.0, 28.653846153846153)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.906382978723404)"
04-01-2023 14:28:18.330102,"(6.0, 13.0, 12.758064516129032)","(2.5, 3.9, 3.7153846153846155)","(2.35, 2.52, 2.506153846153846)","(20.0, 44.0, 28.653846153846153)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.906382978723404)"
04-01-2023 14:28:19.290797,"(6.0, 13.0, 12.758064516129032)","(2.5, 3.9, 3.75)","(2.35, 2.52, 2.506153846153846)","(20.0, 44.0, 28.653846153846153)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.906382978723404)"
04-01-2023 14:28:20.275777,"(6.0, 13.0, 12.711538461538462)","(2.5, 3.9, 3.75)","(2.35, 2.52, 2.506153846153846)","(20.0, 44.0, 28.653846153846153)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.906382978723404)"
04-01-2023 14:28:21.237333,"(6.0, 13.0, 12.5)","(2.5, 3.9, 3.6923076923076925)","(2.35, 2.52, 2.506153846153846)","(20.0, 44.0, 28.653846153846153)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.906382978723404)"
04-01-2023 14:28:22.207639,"(6.0, 13.0, 12.791666666666666)","(2.5, 3.85, 3.742857142857143)","(2.35, 2.52, 2.506153846153846)","(20.0, 44.0, 28.653846153846153)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.906382978723404)"
04-01-2023 14:28:23.485797,"(6.0, 13.0, 12.791666666666666)","(2.5, 3.85, 3.742857142857143)","(2.35, 2.52, 2.506153846153846)","(20.0, 44.0, 28.653846153846153)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.906382978723404)"
04-01-2023 14:28:24.969476,"(6.0, 13.0, 12.791666666666666)","(2.5, 3.85, 3.713636363636364)","(2.35, 2.52, 2.506153846153846)","(20.0, 44.0, 40.64285714285714)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.8769230769230765)"
04-01-2023 14:28:26.001481,"(6.0, 13.0, 12.791666666666666)","(2.5, 3.85, 3.7409090909090907)","(2.35, 2.52, 2.506153846153846)","(20.0, 42.0, 31.82142857142857)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.8769230769230765)"
04-01-2023 14:28:26.952914,"(6.0, 13.0, 12.707317073170731)","(2.5, 3.85, 3.7409090909090907)","(2.35, 2.52, 2.506153846153846)","(20.0, 42.0, 31.82142857142857)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.8769230769230765)"
04-01-2023 14:28:27.921368,"(6.0, 13.0, 12.707317073170731)","(2.5, 3.85, 3.6976190476190474)","(2.35, 2.52, 2.506153846153846)","(20.0, 42.0, 38.4375)","(91.0, 610.0, 460.0)","(4.6, 5.2, 4.84)"
04-01-2023 14:28:28.974424,"(6.0, 13.0, 12.707317073170731)","(2.5, 3.85, 3.6976190476190474)","(2.35, 2.52, 2.506153846153846)","(20.0, 40.0, 36.92857142857143)","(91.0, 610.0, 460.0)","(4.6, 5.1, 4.84)"
04-01-2023 14:28:29.967032,"(6.0, 13.0, 12.852941176470589)","(2.5, 3.85, 3.6976190476190474)","(2.35, 2.52, 2.506153846153846)","(20.0, 38.0, 36.92857142857143)","(91.0, 610.0, 460.0)","(4.6, 5.1, 4.84)"
04-01-2023 14:28:31.005492,"(6.0, 13.0, 12.852941176470589)","(2.5, 3.85, 3.6976190476190474)","(2.35, 2.52, 2.506153846153846)","(20.0, 38.0, 31.863636363636363)","(91.0, 610.0, 460.0)","(4.6, 5.1, 4.84)"
04-01-2023 14:28:32.077281,"(6.0, 14.0, 13.567567567567568)","(2.5, 3.85, 3.5205882352941176)","(2.35, 2.52, 2.506153846153846)","(20.0, 38.0, 29.09375)","(91.0, 610.0, 460.0)","(4.6, 5.1, 4.84)"
04-01-2023 14:28:33.179499,"(6.5, 13.5, 13.279411764705882)","(2.6, 3.85, 3.65)","(2.3, 2.52, 2.506153846153846)","(19.0, 38.0, 27.642857142857142)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.84)"
04-01-2023 14:28:34.252161,"(6.5, 13.5, 13.279411764705882)","(2.6, 3.85, 3.65)","(2.3, 2.52, 2.506153846153846)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.84)"
04-01-2023 14:28:35.233731,"(6.5, 13.5, 13.279411764705882)","(2.6, 3.85, 3.65)","(2.3, 2.52, 2.506153846153846)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.84)"
04-01-2023 14:28:36.238973,"(6.5, 13.5, 13.279411764705882)","(2.6, 3.85, 3.65)","(2.3, 2.52, 2.506153846153846)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.84)"
04-01-2023 14:28:37.316195,"(6.5, 13.5, 13.279411764705882)","(2.6, 3.85, 3.65)","(2.3, 2.52, 2.506153846153846)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.84)"
04-01-2023 14:28:38.361539,"(6.5, 13.5, 13.25)","(2.6, 3.85, 3.65)","(2.3, 2.52, 2.506153846153846)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.84)"
04-01-2023 14:28:39.486336,"(6.5, 14.5, 12.833333333333334)","(2.6, 3.85, 3.6595238095238094)","(2.3, 2.52, 2.506153846153846)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.84)"
04-01-2023 14:28:40.412954,"(6.5, 14.5, 13.875)","(2.6, 3.85, 3.6595238095238094)","(2.3, 2.52, 2.506153846153846)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.84)"
04-01-2023 14:28:41.622843,"(6.5, 14.5, 13.875)","(2.6, 3.85, 3.6595238095238094)","(2.3, 2.52, 2.506153846153846)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.84)"
04-01-2023 14:28:42.786897,"(6.5, 14.5, 13.875)","(2.6, 3.85, 3.6595238095238094)","(2.3, 2.52, 2.5036363636363634)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.84)"
04-01-2023 14:28:43.904523,"(6.5, 14.5, 14.115384615384615)","(2.6, 3.85, 3.6595238095238094)","(2.3, 2.52, 2.5036363636363634)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.1, 4.955555555555556)"
04-01-2023 14:28:45.291191,"(6.5, 14.5, 14.166666666666666)","(2.6, 3.85, 3.6595238095238094)","(2.3, 2.52, 2.5036363636363634)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.0, 4.92)"
04-01-2023 14:28:46.453194,"(6.5, 15.5, 15.384615384615385)","(2.6, 3.8, 3.55)","(2.3, 2.52, 2.5036363636363634)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.0, 4.955555555555556)"
04-01-2023 14:28:47.613183,"(6.5, 15.0, 14.51923076923077)","(2.6, 3.85, 3.639473684210526)","(2.3, 2.52, 2.5036363636363634)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.0, 4.955555555555556)"
04-01-2023 14:28:48.666044,"(6.5, 15.0, 14.51923076923077)","(2.6, 3.85, 3.639473684210526)","(2.3, 2.52, 2.5036363636363634)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.0, 4.955555555555556)"
04-01-2023 14:28:49.712164,"(6.5, 15.0, 14.51923076923077)","(2.6, 3.85, 3.639473684210526)","(2.3, 2.52, 2.5036363636363634)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.0, 4.955555555555556)"
04-01-2023 14:28:50.798930,"(6.5, 15.0, 14.51923076923077)","(2.6, 3.85, 3.639473684210526)","(2.3, 2.52, 2.5036363636363634)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.0, 4.955555555555556)"
04-01-2023 14:28:51.950806,"(6.5, 15.0, 14.51923076923077)","(2.6, 3.85, 3.639473684210526)","(2.3, 2.52, 2.4038297872340424)","(19.0, 38.0, 26.75)","(91.0, 610.0, 460.0)","(4.4, 5.0, 4.933333333333333)"
