,Shanias Dream,Stylish Ken,Vortex,Irongate,Holiday In Paris,Hazelnut,Stings To Burn,Jonas
15-12-2022 13:40:54.841669,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.666875)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 20.5)","(5.0, 9.8, 6.8625)"
15-12-2022 13:40:55.911431,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.666875)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 20.5)","(5.0, 9.8, 6.8625)"
15-12-2022 13:40:56.960268,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.666875)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 9.8, 7.572727272727273)"
15-12-2022 13:40:58.037086,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.7424999999999997)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 9.8, 7.572727272727273)"
15-12-2022 13:40:59.386302,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.63)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 9.8, 6.8625)"
15-12-2022 13:41:00.441833,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.7319999999999998)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 9.8, 6.8625)"
15-12-2022 13:41:01.526683,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.7319999999999998)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 9.8, 6.8625)"
15-12-2022 13:41:02.565678,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.7319999999999998)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 9.8, 6.8625)"
15-12-2022 13:41:03.726407,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.6459375)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 9.8, 7.6)"
15-12-2022 13:41:04.983627,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.6628125)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 10.0, 7.0625)"
15-12-2022 13:41:06.115329,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.615)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 10.0, 7.0625)"
15-12-2022 13:41:07.106802,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.5907894736842105)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 10.0, 7.0625)"
15-12-2022 13:41:08.161444,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.5907894736842105)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 10.0, 7.0625)"
15-12-2022 13:41:09.193296,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.5907894736842105)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 10.0, 8.083333333333334)"
15-12-2022 13:41:10.226864,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.6276315789473683)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 10.0, 7.1875)"
15-12-2022 13:41:11.239547,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.6276315789473683)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 10.0, 7.1875)"
15-12-2022 13:41:12.315740,"(3.0, 5.2, 4.08)","(2.45, 3.65, 2.6276315789473683)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 21.23076923076923)","(5.0, 10.0, 7.1875)"
15-12-2022 13:41:13.322214,"(3.0, 5.2, 4.08)","(2.45, 3.6, 2.9375)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 21.23076923076923)","(5.0, 10.0, 6.714285714285714)"
15-12-2022 13:41:14.375993,"(3.0, 5.2, 4.08)","(2.45, 3.6, 2.8875)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 21.23076923076923)","(5.0, 10.0, 7.75)"
15-12-2022 13:41:15.453756,"(3.0, 5.2, 4.08)","(2.45, 3.6, 2.9125)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 21.23076923076923)","(5.0, 10.0, 7.25)"
15-12-2022 13:41:16.450083,"(3.0, 5.2, 4.08)","(2.45, 3.6, 2.9125)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 19.714285714285715)","(5.0, 10.0, 7.25)"
15-12-2022 13:41:17.409156,"(3.0, 5.2, 4.08)","(2.45, 3.6, 2.9125)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 19.714285714285715)","(5.0, 10.0, 7.25)"
15-12-2022 13:41:18.499670,"(3.0, 5.2, 4.08)","(2.45, 3.6, 2.9125)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 19.714285714285715)","(5.0, 10.0, 7.681818181818182)"
15-12-2022 13:41:19.572327,"(3.0, 5.2, 4.08)","(2.45, 3.6, 2.8875)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 19.714285714285715)","(5.0, 10.0, 7.681818181818182)"
15-12-2022 13:41:20.672224,"(3.0, 5.2, 4.08)","(2.45, 3.6, 2.8875)","(41.0, 260.0, 150.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 19.714285714285715)","(5.0, 10.0, 9.183333333333334)"
15-12-2022 13:41:21.646373,"(3.0, 5.2, 4.08)","(2.45, 3.6, 2.9107692307692306)","(41.0, 260.0, 119.85714285714286)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 19.714285714285715)","(5.0, 10.0, 9.455555555555556)"
15-12-2022 13:41:22.752587,"(3.0, 5.2, 4.08)","(2.45, 3.6, 2.8)","(41.0, 260.0, 119.85714285714286)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 19.714285714285715)","(5.0, 10.0, 9.455555555555556)"
15-12-2022 13:41:23.942853,"(3.0, 5.2, 4.08)","(2.45, 3.6, 3.05)","(41.0, 260.0, 119.85714285714286)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 10.0, 8.775)"
15-12-2022 13:41:25.034989,"(3.0, 5.2, 4.08)","(2.45, 3.6, 3.05)","(41.0, 260.0, 119.85714285714286)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 10.0, 8.775)"
15-12-2022 13:41:26.094649,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.86875)","(41.0, 260.0, 119.85714285714286)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 10.0, 9.2)"
15-12-2022 13:41:27.057605,"(3.0, 5.2, 4.08)","(2.45, 3.55, 3.0149999999999997)","(41.0, 260.0, 151.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 10.0, 9.2)"
15-12-2022 13:41:28.048228,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.89375)","(41.0, 260.0, 151.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 18.2)","(5.0, 10.0, 8.825)"
15-12-2022 13:41:29.124932,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.89375)","(41.0, 260.0, 151.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 21.23076923076923)","(5.0, 10.0, 8.825)"
15-12-2022 13:41:30.141521,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.89375)","(41.0, 260.0, 151.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 21.23076923076923)","(5.0, 10.0, 8.825)"
15-12-2022 13:41:31.245567,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.89375)","(41.0, 260.0, 151.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 21.23076923076923)","(5.0, 10.0, 8.825)"
15-12-2022 13:41:32.481982,"(3.0, 5.2, 4.08)","(2.45, 3.55, 3.1307692307692307)","(41.0, 260.0, 151.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 21.23076923076923)","(5.0, 10.0, 8.875)"
15-12-2022 13:41:33.716171,"(3.0, 5.2, 4.08)","(2.45, 3.55, 3.1307692307692307)","(41.0, 260.0, 151.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 21.23076923076923)","(5.0, 10.0, 8.875)"
15-12-2022 13:41:34.864854,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.972941176470588)","(41.0, 260.0, 151.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 21.23076923076923)","(5.0, 10.0, 8.875)"
15-12-2022 13:41:35.887048,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.972941176470588)","(41.0, 260.0, 151.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 19.714285714285715)","(5.0, 10.0, 9.5)"
15-12-2022 13:41:37.016914,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.7325)","(41.0, 260.0, 151.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 19.714285714285715)","(5.0, 10.0, 7.9)"
15-12-2022 13:41:38.144299,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.862142857142857)","(41.0, 260.0, 151.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 19.714285714285715)","(5.0, 10.0, 7.9)"
15-12-2022 13:41:39.306269,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.7625)","(41.0, 260.0, 151.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 19.714285714285715)","(5.0, 10.0, 7.6)"
15-12-2022 13:41:40.469703,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.9499999999999997)","(41.0, 260.0, 149.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 15.666666666666666)","(5.0, 10.0, 6.866666666666667)"
15-12-2022 13:41:41.622726,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.9499999999999997)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 15.666666666666666)","(5.0, 10.0, 7.490909090909091)"
15-12-2022 13:41:42.732557,"(3.0, 5.2, 4.08)","(2.45, 3.55, 3.092222222222222)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 15.666666666666666)","(5.0, 10.0, 7.0)"
15-12-2022 13:41:43.795044,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.972857142857143)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 15.666666666666666)","(5.0, 10.0, 7.0)"
15-12-2022 13:41:44.839612,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.972857142857143)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 15.666666666666666)","(5.0, 10.0, 7.0)"
15-12-2022 13:41:45.969523,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.972857142857143)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 15.666666666666666)","(5.0, 10.0, 7.0)"
15-12-2022 13:41:47.108615,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.972857142857143)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 15.666666666666666)","(5.0, 10.0, 7.6)"
15-12-2022 13:41:48.236404,"(3.0, 5.2, 4.08)","(2.45, 3.55, 3.0477777777777777)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 15.666666666666666)","(5.0, 10.0, 7.133333333333333)"
15-12-2022 13:41:49.353737,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.9157142857142855)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 15.666666666666666)","(5.0, 10.0, 7.133333333333333)"
15-12-2022 13:41:50.511778,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.9157142857142855)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 20.555555555555557)","(5.0, 10.0, 8.925)"
15-12-2022 13:41:51.645591,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.9157142857142855)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 20.555555555555557)","(5.0, 10.0, 9.271428571428572)"
15-12-2022 13:41:52.766203,"(3.0, 5.2, 4.08)","(2.45, 3.55, 2.63)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 20.555555555555557)","(5.0, 10.0, 9.166666666666668)"
15-12-2022 13:41:53.833026,"(3.0, 5.2, 4.08)","(2.45, 3.5, 2.96)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 20.555555555555557)","(5.0, 10.0, 9.166666666666668)"
15-12-2022 13:41:54.882894,"(3.0, 5.2, 4.08)","(2.45, 3.5, 2.96)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 20.555555555555557)","(5.0, 10.0, 9.166666666666668)"
15-12-2022 13:41:55.911232,"(3.0, 5.2, 4.08)","(2.45, 3.5, 2.8375)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 15.666666666666666)","(5.0, 10.0, 8.775)"
15-12-2022 13:41:56.982011,"(3.0, 5.2, 4.08)","(2.45, 3.5, 2.8375)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 15.666666666666666)","(5.0, 10.0, 9.51)"
15-12-2022 13:41:58.049699,"(3.0, 5.2, 4.08)","(2.45, 3.5, 2.583333333333333)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 15.666666666666666)","(5.0, 10.0, 9.466666666666667)"
15-12-2022 13:41:59.181663,"(3.0, 5.2, 4.08)","(2.45, 3.5, 2.96)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 15.666666666666666)","(5.0, 10.0, 9.466666666666667)"
15-12-2022 13:42:00.290225,"(3.0, 5.2, 4.08)","(2.45, 3.5, 2.8375)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 15.666666666666666)","(5.0, 10.0, 9.466666666666667)"
15-12-2022 13:42:01.444563,"(3.0, 5.2, 4.08)","(2.45, 3.5, 2.8375)","(41.0, 260.0, 62.0)","(20.0, 60.0, 32.333333333333336)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 9.166666666666666)","(11.0, 23.0, 15.666666666666666)","(5.0, 10.0, 8.8)"
15-12-2022 13:42:02.576343,"(3.0, 5.2, 4.08)","(2.45, 3.5, 2.8375)","(41.0, 260.0, 62.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 10.82)","(11.0, 23.0, 19.714285714285715)","(5.0, 10.0, 7.585000000000001)"
15-12-2022 13:42:03.726057,"(3.0, 5.2, 4.338461538461539)","(2.45, 3.5, 2.583333333333333)","(41.0, 260.0, 62.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 10.82)","(11.0, 23.0, 19.714285714285715)","(5.0, 10.5, 7.585000000000001)"
15-12-2022 13:42:04.735319,"(3.0, 5.3, 4.4)","(2.45, 3.65, 2.803)","(41.0, 260.0, 62.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.454545454545453)","(7.0, 13.5, 10.82)","(11.0, 23.0, 19.714285714285715)","(5.0, 10.5, 7.585000000000001)"
15-12-2022 13:42:05.765680,"(3.0, 5.1, 3.8610526315789473)","(2.45, 3.65, 2.803)","(41.0, 260.0, 62.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 10.98)","(11.0, 23.0, 20.57142857142857)","(5.0, 10.5, 7.585000000000001)"
15-12-2022 13:42:06.884231,"(3.0, 5.1, 3.8610526315789473)","(2.45, 3.65, 2.803)","(41.0, 260.0, 62.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 10.98)","(11.0, 22.0, 20.57142857142857)","(5.0, 10.5, 7.585000000000001)"
15-12-2022 13:42:08.003622,"(3.0, 5.1, 3.8610526315789473)","(2.45, 3.65, 2.55625)","(41.0, 260.0, 62.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 10.98)","(11.0, 22.0, 20.57142857142857)","(5.0, 10.5, 8.932500000000001)"
15-12-2022 13:42:09.115585,"(3.0, 5.1, 3.8610526315789473)","(2.45, 3.6, 2.774)","(41.0, 260.0, 62.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 10.98)","(11.0, 22.0, 20.57142857142857)","(5.0, 10.5, 8.932500000000001)"
15-12-2022 13:42:10.218946,"(3.0, 5.1, 3.8610526315789473)","(2.45, 3.6, 2.916842105263158)","(41.0, 260.0, 62.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 10.98)","(11.0, 22.0, 20.57142857142857)","(5.0, 10.5, 6.1000000000000005)"
15-12-2022 13:42:11.226000,"(3.0, 5.1, 3.8610526315789473)","(2.45, 3.6, 2.916842105263158)","(41.0, 260.0, 62.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 10.98)","(11.0, 22.0, 20.57142857142857)","(5.0, 10.5, 6.1000000000000005)"
15-12-2022 13:42:12.240167,"(3.0, 5.1, 4.276923076923077)","(2.45, 3.6, 2.916842105263158)","(41.0, 260.0, 62.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 12.39090909090909)","(11.0, 22.0, 16.0)","(5.0, 10.5, 6.9411764705882355)"
15-12-2022 13:42:13.336044,"(3.0, 5.1, 4.276923076923077)","(2.45, 3.6, 2.6728571428571426)","(41.0, 260.0, 62.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 12.280000000000001)","(11.0, 24.0, 16.0)","(5.0, 10.5, 6.257142857142857)"
15-12-2022 13:42:14.413643,"(3.0, 5.1, 4.276923076923077)","(2.45, 3.6, 2.6728571428571426)","(41.0, 260.0, 62.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 12.280000000000001)","(11.0, 24.0, 16.0)","(5.0, 10.5, 6.257142857142857)"
15-12-2022 13:42:15.527798,"(3.0, 5.1, 4.276923076923077)","(2.45, 3.6, 2.8025)","(41.0, 260.0, 109.07692307692308)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 12.280000000000001)","(11.0, 24.0, 16.0)","(5.0, 10.5, 6.257142857142857)"
15-12-2022 13:42:16.659836,"(3.0, 5.0, 4.2153846153846155)","(2.45, 3.6, 2.704285714285714)","(41.0, 260.0, 150.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 12.280000000000001)","(11.0, 24.0, 16.0)","(5.0, 10.5, 6.257142857142857)"
15-12-2022 13:42:17.704290,"(3.0, 5.0, 4.2153846153846155)","(2.45, 3.6, 2.704285714285714)","(41.0, 260.0, 150.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 12.280000000000001)","(11.0, 24.0, 16.0)","(5.0, 10.5, 6.257142857142857)"
15-12-2022 13:42:18.731917,"(3.0, 5.0, 4.2153846153846155)","(2.45, 3.6, 2.704285714285714)","(41.0, 260.0, 150.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 12.280000000000001)","(11.0, 24.0, 16.0)","(5.0, 10.5, 6.257142857142857)"
15-12-2022 13:42:19.803334,"(3.0, 5.0, 4.2153846153846155)","(2.45, 3.6, 2.6728571428571426)","(41.0, 260.0, 150.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 12.280000000000001)","(11.0, 24.0, 16.0)","(5.0, 10.5, 6.257142857142857)"
15-12-2022 13:42:20.914399,"(3.0, 5.0, 4.2153846153846155)","(2.45, 3.6, 2.8025)","(41.0, 260.0, 150.0)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 12.280000000000001)","(11.0, 24.0, 16.0)","(5.0, 10.5, 6.257142857142857)"
15-12-2022 13:42:22.032877,"(3.0, 5.0, 4.2153846153846155)","(2.45, 3.6, 2.8025)","(41.0, 260.0, 106.3076923076923)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 12.280000000000001)","(11.0, 24.0, 16.0)","(5.0, 10.5, 6.7875)"
15-12-2022 13:42:23.190463,"(3.0, 5.0, 3.98)","(2.45, 3.6, 2.704285714285714)","(41.0, 260.0, 106.3076923076923)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 12.280000000000001)","(11.0, 24.0, 16.0)","(5.0, 10.5, 6.335714285714285)"
15-12-2022 13:42:24.323712,"(3.0, 5.0, 4.222857142857142)","(2.45, 3.6, 2.704285714285714)","(41.0, 260.0, 106.3076923076923)","(20.0, 60.0, 29.81818181818182)","(20.0, 60.0, 29.81818181818182)","(7.0, 13.5, 10.82)","(11.0, 24.0, 17.73913043478261)","(5.0, 10.5, 6.335714285714285)"
