,Rich List,Dawn Ofa New Brew,Roll The Aces,Barkway Dulcie,Famous Three,Shireen,Burrabadine Dancer,Dragon Tattoo Nz,Hes The Judge
06-01-2023 12:14:15.170078,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:16.451230,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:17.976519,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:19.279704,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:20.491481,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:22.235157,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:23.578623,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:25.003401,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:26.264479,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:27.650168,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:28.830350,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:30.216118,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:31.503822,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:32.774592,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:34.130442,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:35.308399,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:36.775491,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:38.129249,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:39.372334,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:40.725562,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:42.187806,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:43.495668,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:44.633407,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:45.860892,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:47.020345,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:48.214185,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:49.440450,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:50.747162,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:52.036829,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:53.256072,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:54.424066,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:55.542872,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:56.645883,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:57.710768,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:58.794954,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:14:59.948589,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:01.114146,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 123.33333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 196.15384615384616)","(101.0, 220.0, 123.33333333333334)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:02.479090,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 195.83333333333334)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:03.809148,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.527272727272727)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 18.7)"
06-01-2023 12:15:05.162646,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.527272727272727)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 22.0, 17.32)"
06-01-2023 12:15:06.380395,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.527272727272727)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:07.520019,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:08.584188,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:09.702645,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:10.849398,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:11.963313,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:13.254416,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:14.508947,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:15.702616,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:16.869043,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:17.974177,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:19.028824,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:20.212430,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:21.338348,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:22.413060,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:23.493582,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:24.600942,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:25.706131,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:27.060340,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:28.383822,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 10.733333333333334)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:29.612020,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 8.6)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:31.195546,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 201.66666666666666)","(7.0, 13.0, 11.186666666666667)","(101.0, 220.0, 201.66666666666666)","(101.0, 220.0, 201.66666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:40.826278,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 205.33333333333331)","(7.0, 13.0, 11.186666666666667)","(101.0, 220.0, 205.33333333333331)","(101.0, 220.0, 205.33333333333331)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 14.885714285714286)"
06-01-2023 12:15:41.941964,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 205.33333333333331)","(7.0, 13.0, 11.186666666666667)","(101.0, 220.0, 188.57142857142856)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 14.885714285714286)"
06-01-2023 12:15:43.018030,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 11.186666666666667)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:44.115052,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 11.953846153846154)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:45.225076,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 11.953846153846154)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:46.344908,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 11.975000000000001)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:47.487120,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 12.5, 11.953846153846154)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:15:48.576285,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 11.953846153846154)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
