,Oristano,Jeanella,World Ruler,Finest Clobber,Go Go Gracie,Hell Raider,Global Conflict,Moments Of Magic
07-01-2023 15:46:22.197672,"(4.0, 5.9, 5.3)","(2.15, 3.05, 2.96)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:23.217188,"(4.0, 5.9, 5.3)","(2.15, 3.05, 2.96)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:24.211921,"(4.0, 5.9, 5.3)","(2.15, 3.05, 2.96)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:25.191001,"(4.0, 5.9, 5.3)","(2.15, 3.05, 2.96)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:26.215417,"(4.0, 5.9, 5.3)","(2.15, 3.05, 2.96)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:27.252011,"(4.0, 5.9, 5.3)","(2.15, 3.05, 2.96)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:28.283098,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.96)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:29.326364,"(4.0, 5.9, 5.25)","(2.15, 3.05, 3.0155)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:30.386096,"(4.0, 5.9, 5.25)","(2.15, 3.05, 3.0155)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:31.463887,"(4.0, 5.9, 5.25)","(2.15, 3.05, 3.0155)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:32.535826,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.938333333333333)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:33.639629,"(4.0, 5.9, 5.25)","(2.15, 3.05, 3.019047619047619)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:34.762660,"(4.0, 5.9, 5.25)","(2.15, 3.05, 3.019047619047619)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:35.808283,"(4.0, 5.9, 5.25)","(2.15, 3.05, 3.019047619047619)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:36.827768,"(4.0, 5.9, 5.25)","(2.15, 3.05, 3.019047619047619)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:37.825973,"(4.0, 5.9, 5.25)","(2.15, 3.05, 3.019047619047619)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:38.815822,"(4.0, 5.9, 5.25)","(2.15, 3.05, 3.019047619047619)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:39.896244,"(4.0, 5.9, 5.25)","(2.15, 3.05, 3.019047619047619)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:40.934239,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.945)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:42.029587,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.945)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:43.047165,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.945)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:44.010277,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.945)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:45.023386,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.945)","(6.5, 10.0, 8.5)","(10.0, 14.0, 12.25)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:46.061137,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.945)","(6.5, 10.0, 8.5)","(10.0, 13.5, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:47.117403,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.945)","(6.5, 10.0, 8.5)","(10.0, 13.5, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:48.246848,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.945)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:49.289071,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.945)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:50.344283,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.928)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:51.475999,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.928)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:52.527169,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.928)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:46:53.551031,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.928)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:46:54.616905,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.928)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:46:55.660600,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.928)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:46:56.722049,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.928)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:46:57.791492,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.928)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:46:58.775096,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.932)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:46:59.782965,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.932)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:00.912288,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.932)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:01.984335,"(4.0, 5.9, 5.25)","(2.15, 3.05, 2.932)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:03.040301,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7685714285714287)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:04.130624,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7685714285714287)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:05.083728,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7685714285714287)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:06.067772,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7685714285714287)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:07.169756,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7685714285714287)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:08.206812,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.9127272727272726)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:09.243198,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.777142857142857)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:10.297228,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.777142857142857)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:11.278861,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.777142857142857)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:12.291845,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.777142857142857)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:13.348217,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.777142857142857)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:14.374500,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.777142857142857)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:15.411332,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.777142857142857)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:16.471900,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.777142857142857)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 165.0)"
07-01-2023 15:47:17.512766,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.9127272727272726)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 160.0)"
07-01-2023 15:47:18.529941,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7857142857142856)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:19.643414,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7857142857142856)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:20.728759,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7857142857142856)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:21.826244,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7857142857142856)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:22.907460,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7857142857142856)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:23.927498,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7857142857142856)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:24.910793,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7857142857142856)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:25.923605,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7857142857142856)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:26.943708,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.9127272727272726)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:27.969021,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7942857142857145)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:29.030205,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7942857142857145)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:30.044898,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7942857142857145)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:30.986065,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7942857142857145)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:32.073794,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7942857142857145)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:33.142495,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7942857142857145)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:34.244798,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7942857142857145)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:35.341422,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7942857142857145)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:36.481813,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7942857142857145)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:37.615368,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.76)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:38.734181,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.76)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:39.799435,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.76)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:40.890164,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.76)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:41.967727,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.76)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:43.049967,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.76)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:44.151640,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.9127272727272726)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:45.221394,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.9127272727272726)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:46.273971,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.7675)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:47.389568,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.9217391304347826)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:48.473845,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.9217391304347826)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:49.550380,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.9217391304347826)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:50.626840,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.9217391304347826)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:51.668746,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.9217391304347826)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
07-01-2023 15:47:52.736097,"(4.0, 5.9, 5.25)","(2.15, 3.0, 2.9217391304347826)","(6.5, 10.0, 8.5)","(10.0, 13.0, 12.0)","(6.0, 9.6, 7.742857142857143)","(8.5, 14.5, 13.0)","(21.0, 46.0, 31.333333333333332)","(101.0, 220.0, 178.33333333333331)"
