,Did You Decide,Chosen Eagle,Dominators Girl,Fanciful Flying,Zewinna,Rockem Baby,Heavens Miracle,Magic Typhoon,Shamzou
07-12-2022 19:20:42.892055,"(3.5, 5.3, 5.295384615384616)","(7.5, 12.0, 10.472727272727273)","(4.8, 5.6, 5.466666666666667)","(13.0, 19.0, 18.91176470588235)","(3.9, 5.2, 4.927272727272728)","(21.0, 36.0, 32.142857142857146)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.85)","(51.0, 180.0, 140.0)"
07-12-2022 19:20:44.208911,"(3.5, 5.3, 5.295384615384616)","(7.5, 12.0, 10.472727272727273)","(4.8, 5.6, 5.466666666666667)","(13.0, 19.0, 18.91176470588235)","(3.9, 5.2, 4.927272727272728)","(21.0, 36.0, 32.142857142857146)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.85)","(51.0, 180.0, 140.0)"
07-12-2022 19:20:45.390710,"(3.5, 5.3, 5.295384615384616)","(7.5, 12.0, 10.472727272727273)","(4.8, 5.6, 5.466666666666667)","(13.0, 19.0, 18.91176470588235)","(3.9, 5.2, 4.927272727272728)","(21.0, 36.0, 32.142857142857146)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.85)","(51.0, 180.0, 140.0)"
07-12-2022 19:20:46.652951,"(3.5, 5.3, 5.295384615384616)","(7.5, 12.0, 10.472727272727273)","(4.8, 5.6, 5.466666666666667)","(13.0, 19.0, 18.91176470588235)","(3.9, 5.2, 4.927272727272728)","(21.0, 36.0, 32.142857142857146)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.85)","(51.0, 180.0, 140.0)"
07-12-2022 19:20:47.913489,"(3.5, 5.3, 5.295384615384616)","(7.5, 12.0, 10.472727272727273)","(4.8, 5.6, 5.466666666666667)","(13.0, 19.0, 18.91176470588235)","(3.9, 5.2, 4.927272727272728)","(21.0, 36.0, 32.142857142857146)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.85)","(51.0, 180.0, 140.0)"
07-12-2022 19:20:49.104295,"(3.5, 5.3, 5.295384615384616)","(7.5, 12.0, 10.472727272727273)","(4.8, 5.6, 5.466666666666667)","(13.0, 19.0, 18.91176470588235)","(3.9, 5.2, 4.927272727272728)","(21.0, 36.0, 32.142857142857146)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.85)","(51.0, 180.0, 140.0)"
07-12-2022 19:20:50.466264,"(3.5, 5.3, 5.295384615384616)","(7.5, 12.0, 10.472727272727273)","(4.8, 5.6, 5.466666666666667)","(13.0, 19.0, 18.91176470588235)","(3.9, 5.2, 5.0769230769230775)","(21.0, 36.0, 32.142857142857146)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.85)","(51.0, 180.0, 120.0)"
07-12-2022 19:20:51.781341,"(3.5, 5.3, 5.295384615384616)","(7.5, 12.0, 10.95)","(4.8, 5.6, 5.466666666666667)","(13.0, 19.0, 18.91176470588235)","(3.9, 5.2, 4.975555555555555)","(21.0, 36.0, 32.142857142857146)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.85)","(51.0, 180.0, 120.0)"
07-12-2022 19:20:53.082814,"(3.5, 5.3, 5.294545454545454)","(7.5, 12.0, 10.05)","(4.8, 5.6, 5.466666666666667)","(13.0, 19.0, 18.91176470588235)","(3.9, 5.1, 4.963043478260869)","(21.0, 36.0, 32.142857142857146)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.85)","(51.0, 180.0, 120.0)"
07-12-2022 19:20:54.434437,"(3.5, 5.3, 5.294545454545454)","(7.5, 12.0, 11.6)","(4.8, 5.6, 5.466666666666667)","(13.0, 19.0, 18.91176470588235)","(3.9, 5.1, 4.76)","(21.0, 36.0, 32.142857142857146)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.85)","(51.0, 180.0, 150.0)"
07-12-2022 19:20:55.721584,"(3.5, 5.3, 5.294545454545454)","(7.5, 12.0, 11.6)","(4.8, 5.6, 5.466666666666667)","(13.0, 19.0, 18.91176470588235)","(3.9, 5.0, 4.699999999999999)","(21.0, 36.0, 31.5)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.85)","(51.0, 180.0, 150.0)"
07-12-2022 19:20:56.981243,"(3.5, 5.3, 5.294545454545454)","(7.5, 12.0, 11.266666666666667)","(4.8, 5.6, 5.466666666666667)","(13.0, 19.0, 18.91176470588235)","(3.9, 5.0, 4.699999999999999)","(21.0, 36.0, 31.5)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.85)","(51.0, 180.0, 150.0)"
07-12-2022 19:20:58.192958,"(3.5, 5.3, 5.294545454545454)","(7.5, 12.0, 11.266666666666667)","(4.8, 5.6, 5.466666666666667)","(13.0, 19.0, 18.91176470588235)","(3.9, 5.0, 4.699999999999999)","(21.0, 36.0, 31.5)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.85)","(51.0, 180.0, 150.0)"
07-12-2022 19:20:59.729037,"(3.5, 5.3, 5.294736842105263)","(7.5, 12.0, 11.0)","(4.8, 5.6, 5.485714285714286)","(13.0, 19.0, 18.91176470588235)","(3.9, 5.0, 4.72)","(21.0, 36.0, 31.5)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.9)","(51.0, 180.0, 120.0)"
07-12-2022 19:21:01.075483,"(3.5, 5.3, 5.294736842105263)","(7.5, 12.0, 11.0)","(4.8, 5.6, 5.485714285714286)","(13.0, 19.0, 18.91176470588235)","(3.9, 4.9, 4.74)","(21.0, 36.0, 31.5)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.9)","(51.0, 180.0, 150.0)"
07-12-2022 19:21:02.474250,"(3.5, 5.3, 5.294736842105263)","(7.5, 12.0, 11.0)","(4.8, 5.6, 5.485714285714286)","(13.0, 19.0, 18.91176470588235)","(3.9, 4.9, 4.74)","(21.0, 36.0, 31.5)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.9)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:03.629944,"(3.5, 5.3, 5.294736842105263)","(7.5, 12.0, 11.0)","(4.8, 5.6, 5.485714285714286)","(13.0, 19.0, 18.91176470588235)","(3.9, 4.9, 4.747619047619048)","(21.0, 36.0, 31.5)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.9)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:04.846448,"(3.5, 5.3, 5.294736842105263)","(7.5, 12.0, 11.0)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.91176470588235)","(3.9, 4.9, 4.855555555555556)","(21.0, 36.0, 34.2)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.966666666666667)","(51.0, 180.0, 147.14285714285714)"
07-12-2022 19:21:06.221528,"(3.5, 5.3, 5.294736842105263)","(7.5, 13.0, 12.64)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.91176470588235)","(3.9, 4.9, 4.800000000000001)","(21.0, 36.0, 32.25)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.9)","(51.0, 180.0, 147.14285714285714)"
07-12-2022 19:21:07.597867,"(3.5, 5.3, 5.294736842105263)","(7.5, 13.0, 11.75)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.91176470588235)","(3.9, 4.9, 4.74)","(21.0, 36.0, 33.0)","(7.5, 9.0, 8.714285714285714)","(7.0, 9.0, 8.9)","(51.0, 180.0, 147.14285714285714)"
07-12-2022 19:21:08.899046,"(3.5, 5.3, 5.294736842105263)","(7.5, 13.0, 11.125)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.91176470588235)","(3.9, 4.9, 4.74)","(21.0, 34.0, 31.0)","(7.5, 9.0, 8.80952380952381)","(7.0, 9.0, 8.92)","(51.0, 180.0, 147.14285714285714)"
07-12-2022 19:21:10.072004,"(3.5, 5.3, 5.199999999999999)","(7.5, 13.0, 11.125)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.91176470588235)","(3.9, 4.9, 4.633333333333333)","(21.0, 34.0, 31.0)","(7.5, 9.0, 8.82608695652174)","(7.0, 9.0, 8.92)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:11.270357,"(3.5, 5.4, 5.33)","(7.5, 13.0, 11.125)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.91176470588235)","(3.9, 4.9, 4.633333333333333)","(21.0, 34.0, 31.0)","(7.5, 9.0, 8.82608695652174)","(7.0, 9.0, 8.92)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:12.394631,"(3.5, 5.4, 5.33)","(7.5, 13.0, 11.125)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.91176470588235)","(3.9, 4.9, 4.633333333333333)","(21.0, 34.0, 31.0)","(7.5, 9.0, 8.82608695652174)","(7.0, 9.0, 8.92)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:13.504741,"(3.5, 5.4, 5.33)","(7.5, 13.0, 11.125)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.91176470588235)","(3.9, 4.9, 4.633333333333333)","(21.0, 34.0, 31.0)","(7.5, 9.0, 8.82608695652174)","(7.0, 9.0, 8.92)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:14.593925,"(3.5, 5.4, 5.33)","(7.5, 13.0, 11.125)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.91176470588235)","(3.9, 4.9, 4.633333333333333)","(21.0, 34.0, 31.0)","(7.5, 9.0, 10.0)","(7.0, 9.0, 8.92)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:15.837629,"(3.5, 5.4, 5.33)","(7.5, 13.0, 11.125)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.91176470588235)","(3.9, 4.9, 4.633333333333333)","(21.0, 34.0, 29.333333333333332)","(7.5, 12.5, 9.714285714285714)","(7.0, 9.0, 8.92)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:17.356187,"(3.5, 5.4, 5.33)","(7.5, 13.0, 11.125)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.91176470588235)","(3.9, 4.9, 4.633333333333333)","(21.0, 34.0, 30.0)","(7.5, 11.5, 9.714285714285714)","(7.0, 9.0, 8.92)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:18.975400,"(3.5, 5.4, 5.33)","(7.5, 13.0, 11.166666666666666)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.833333333333332)","(3.9, 4.9, 4.633333333333333)","(21.0, 34.0, 29.5)","(7.5, 11.5, 9.666666666666666)","(7.0, 9.0, 9.657142857142858)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:20.944569,"(3.5, 5.4, 5.332258064516129)","(7.5, 12.5, 10.357142857142858)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.833333333333332)","(3.9, 4.9, 4.633333333333333)","(21.0, 34.0, 28.375)","(7.5, 11.0, 9.444444444444445)","(7.0, 9.8, 9.657142857142858)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:22.376704,"(3.5, 5.4, 5.332258064516129)","(7.5, 12.5, 10.357142857142858)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.833333333333332)","(3.9, 4.9, 4.633333333333333)","(21.0, 34.0, 28.375)","(7.5, 11.0, 9.444444444444445)","(7.0, 9.8, 9.657142857142858)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:23.878457,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.833333333333332)","(3.9, 4.9, 4.623076923076923)","(21.0, 34.0, 28.375)","(7.5, 11.0, 9.923076923076923)","(7.0, 9.8, 9.428571428571429)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:25.405166,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.833333333333332)","(3.9, 4.9, 4.625)","(21.0, 34.0, 28.375)","(7.5, 11.0, 9.923076923076923)","(7.0, 10.0, 9.1875)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:26.926128,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.833333333333332)","(3.9, 4.9, 4.625)","(21.0, 34.0, 28.375)","(7.5, 11.0, 9.923076923076923)","(7.0, 10.0, 9.375)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:28.296237,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.833333333333332)","(3.9, 4.9, 4.625)","(21.0, 34.0, 28.375)","(7.5, 11.0, 9.923076923076923)","(7.0, 10.0, 9.375)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:29.631715,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.833333333333332)","(3.9, 4.9, 4.625)","(21.0, 34.0, 28.375)","(7.5, 11.0, 9.923076923076923)","(7.0, 10.0, 9.375)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:30.837974,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.833333333333332)","(3.9, 4.9, 4.625)","(21.0, 34.0, 28.375)","(7.5, 11.0, 9.923076923076923)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 122.5)"
07-12-2022 19:21:32.090795,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.833333333333332)","(3.9, 4.9, 4.625)","(21.0, 34.0, 28.375)","(7.5, 11.0, 9.923076923076923)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 100.0)"
07-12-2022 19:21:33.414190,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.833333333333334)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.833333333333332)","(3.9, 4.9, 4.625)","(21.0, 34.0, 27.333333333333332)","(7.5, 11.0, 9.923076923076923)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 100.0)"
07-12-2022 19:21:34.789501,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.833333333333334)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.833333333333332)","(3.9, 4.9, 4.625)","(21.0, 32.0, 27.333333333333332)","(7.5, 11.0, 9.923076923076923)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 100.0)"
07-12-2022 19:21:36.069188,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.833333333333334)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.833333333333332)","(3.9, 4.9, 4.625)","(21.0, 32.0, 27.333333333333332)","(7.5, 11.0, 9.923076923076923)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 100.0)"
07-12-2022 19:21:37.299721,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.833333333333334)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.833333333333332)","(3.9, 4.9, 4.625)","(21.0, 32.0, 27.333333333333332)","(7.5, 11.0, 9.923076923076923)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 100.0)"
07-12-2022 19:21:38.551053,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.833333333333334)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.833333333333332)","(3.9, 4.9, 4.625)","(21.0, 32.0, 27.333333333333332)","(7.5, 11.0, 9.923076923076923)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 100.0)"
07-12-2022 19:21:39.735938,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.833333333333334)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.9, 4.625)","(21.0, 32.0, 27.333333333333332)","(7.5, 11.0, 9.923076923076923)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 100.0)"
07-12-2022 19:21:41.016794,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.833333333333334)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.9, 4.625)","(21.0, 32.0, 27.333333333333332)","(7.5, 11.0, 9.923076923076923)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 100.0)"
07-12-2022 19:21:42.494945,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.833333333333334)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.9, 4.625)","(21.0, 32.0, 27.333333333333332)","(7.5, 11.0, 9.923076923076923)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 100.0)"
07-12-2022 19:21:44.152822,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.9, 4.625)","(21.0, 32.0, 27.333333333333332)","(7.5, 11.0, 9.923076923076923)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 100.0)"
07-12-2022 19:21:45.473954,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.9, 4.625)","(21.0, 32.0, 27.333333333333332)","(7.5, 11.0, 9.727272727272727)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:21:46.952503,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.9, 4.625)","(21.0, 32.0, 27.333333333333332)","(7.5, 11.0, 9.727272727272727)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:21:48.317451,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.9, 4.625)","(21.0, 32.0, 27.333333333333332)","(7.5, 11.0, 9.727272727272727)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:21:49.480512,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.9, 4.625)","(21.0, 32.0, 26.0)","(7.5, 11.0, 9.857142857142858)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:21:50.936746,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.9, 4.625)","(21.0, 32.0, 26.0)","(7.5, 10.5, 9.6)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:21:52.373649,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.2, 5.130434782608695)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.9, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 10.5, 9.6)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:21:53.682125,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.2, 5.554285714285714)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 10.5, 9.6)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:21:54.909665,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.6, 5.526315789473684)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 10.5, 9.235294117647058)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:21:56.145307,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.6, 5.35)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 10.0, 9.235294117647058)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:21:57.369706,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.6, 5.35)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 10.0, 9.235294117647058)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:21:58.612444,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.6, 5.35)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 10.0, 9.235294117647058)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:21:59.955034,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.6, 5.35)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 10.0, 9.290909090909091)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:22:01.322791,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.0, 11.5)","(4.8, 5.6, 5.35)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 9.8, 9.290909090909091)","(7.0, 10.0, 9.444444444444445)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:22:02.625527,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.0, 11.5)","(4.8, 5.6, 5.35)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 9.8, 9.290909090909091)","(7.0, 10.0, 9.4)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:22:04.020352,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.0, 11.5)","(4.8, 5.6, 5.35)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 9.8, 9.290909090909091)","(7.0, 9.8, 9.266666666666667)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:22:05.484075,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.0, 12.5)","(4.8, 5.6, 5.35)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 9.8, 9.290909090909091)","(7.0, 9.8, 9.266666666666667)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:22:06.828661,"(3.5, 5.4, 5.341666666666667)","(7.5, 13.0, 12.166666666666666)","(4.8, 5.6, 5.35)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 9.8, 9.290909090909091)","(7.0, 9.8, 9.266666666666667)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:22:08.374217,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.214285714285714)","(4.8, 5.6, 5.31875)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 9.8, 9.290909090909091)","(7.0, 9.8, 9.266666666666667)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:22:09.865479,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.214285714285714)","(4.8, 5.6, 5.31875)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 9.8, 9.290909090909091)","(7.0, 9.8, 9.266666666666667)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:22:11.349817,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.214285714285714)","(4.8, 5.6, 5.31875)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 9.8, 9.290909090909091)","(7.0, 9.8, 9.266666666666667)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:22:12.765005,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.6, 5.3)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 9.8, 9.290909090909091)","(7.0, 9.8, 9.266666666666667)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:22:14.049178,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.3)","(4.8, 5.5, 5.242857142857143)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 9.8, 9.16)","(7.0, 9.8, 9.266666666666667)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:22:15.250620,"(3.5, 5.4, 5.341666666666667)","(7.5, 13.0, 12.0)","(4.8, 5.5, 5.242857142857143)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 9.8, 9.16)","(7.0, 9.8, 9.266666666666667)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:22:16.676913,"(3.5, 5.4, 5.341666666666667)","(7.5, 13.0, 12.0)","(4.8, 5.5, 5.242857142857143)","(13.0, 19.0, 18.952380952380953)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 9.8, 9.16)","(7.0, 9.8, 9.266666666666667)","(51.0, 180.0, 170.58823529411765)"
07-12-2022 19:22:18.018777,"(3.5, 5.4, 5.341666666666667)","(7.5, 13.0, 12.0)","(4.8, 5.5, 5.242857142857143)","(13.0, 19.0, 18.9375)","(3.9, 4.8, 4.622222222222222)","(21.0, 32.0, 26.0)","(7.5, 9.8, 9.16)","(7.0, 9.8, 9.266666666666667)","(51.0, 180.0, 160.0)"
07-12-2022 19:22:19.289908,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.5)","(4.8, 5.5, 5.242857142857143)","(13.0, 19.0, 18.9375)","(3.9, 4.8, 4.633333333333333)","(21.0, 32.0, 26.0)","(7.5, 9.8, 9.16)","(7.0, 9.8, 9.266666666666667)","(51.0, 180.0, 160.0)"
07-12-2022 19:22:20.537218,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.5)","(4.8, 5.5, 5.242857142857143)","(13.0, 19.0, 18.9375)","(3.9, 4.8, 4.633333333333333)","(21.0, 32.0, 26.0)","(7.5, 9.8, 9.16)","(7.0, 9.8, 9.266666666666667)","(51.0, 180.0, 160.0)"
07-12-2022 19:22:21.825378,"(3.5, 5.4, 5.341666666666667)","(7.5, 12.5, 11.5)","(4.8, 5.5, 5.242857142857143)","(13.0, 19.0, 18.9375)","(3.9, 4.8, 4.633333333333333)","(21.0, 32.0, 26.0)","(7.5, 9.8, 9.16)","(7.0, 9.8, 9.266666666666667)","(51.0, 180.0, 160.0)"
