,Hurricane Gypsy,Sweet Life,Adonis Sands,Gai Water Star,Tangerine Sands,Not Guilty,Uforo Bale,Whippy Flash
722,"[datetime.datetime(2022, 11, 28, 17, 1, 6, 808742), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 6, 808742), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 6, 808742), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 6, 808742), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 6, 808742), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 1, 6, 808742), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 6, 808742), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 17, 1, 6, 808742), 3.4, 3.6]"
723,"[datetime.datetime(2022, 11, 28, 17, 1, 7, 968322), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 7, 968322), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 7, 968322), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 7, 968322), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 7, 968322), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 1, 7, 968322), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 7, 968322), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 17, 1, 7, 968322), 3.4, 3.6]"
724,"[datetime.datetime(2022, 11, 28, 17, 1, 9, 113198), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 9, 113198), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 9, 113198), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 9, 113198), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 9, 113198), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 1, 9, 113198), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 9, 113198), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 17, 1, 9, 113198), 3.4, 3.6]"
725,"[datetime.datetime(2022, 11, 28, 17, 1, 10, 253525), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 10, 253525), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 10, 253525), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 10, 253525), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 10, 253525), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 1, 10, 253525), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 10, 253525), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 17, 1, 10, 253525), 3.4, 3.6]"
726,"[datetime.datetime(2022, 11, 28, 17, 1, 11, 402549), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 11, 402549), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 11, 402549), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 11, 402549), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 11, 402549), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 1, 11, 402549), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 11, 402549), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 17, 1, 11, 402549), 3.4, 3.6]"
727,"[datetime.datetime(2022, 11, 28, 17, 1, 12, 549599), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 12, 549599), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 12, 549599), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 12, 549599), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 12, 549599), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 1, 12, 549599), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 12, 549599), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 17, 1, 12, 549599), 3.4, 3.6]"
728,"[datetime.datetime(2022, 11, 28, 17, 1, 13, 732626), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 13, 732626), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 13, 732626), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 13, 732626), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 13, 732626), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 1, 13, 732626), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 13, 732626), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 17, 1, 13, 732626), 3.4, 3.6]"
729,"[datetime.datetime(2022, 11, 28, 17, 1, 14, 879650), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 14, 879650), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 14, 879650), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 14, 879650), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 14, 879650), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 1, 14, 879650), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 14, 879650), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 17, 1, 14, 879650), 3.4, 3.6]"
730,"[datetime.datetime(2022, 11, 28, 17, 1, 16, 92028), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 16, 92028), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 16, 92028), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 16, 92028), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 16, 92028), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 1, 16, 92028), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 16, 92028), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 17, 1, 16, 92028), 3.4, 3.6]"
731,"[datetime.datetime(2022, 11, 28, 17, 1, 17, 272242), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 17, 272242), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 17, 272242), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 17, 272242), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 17, 272242), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 1, 17, 272242), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 17, 272242), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 17, 1, 17, 272242), 3.4, 3.6]"
732,"[datetime.datetime(2022, 11, 28, 17, 1, 18, 439140), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 18, 439140), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 18, 439140), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 18, 439140), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 18, 439140), 6.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 18, 439140), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 18, 439140), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 17, 1, 18, 439140), 3.4, 3.6]"
733,"[datetime.datetime(2022, 11, 28, 17, 1, 19, 625307), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 19, 625307), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 19, 625307), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 19, 625307), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 19, 625307), 6.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 19, 625307), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 19, 625307), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 17, 1, 19, 625307), 3.4, 3.6]"
734,"[datetime.datetime(2022, 11, 28, 17, 1, 20, 786892), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 20, 786892), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 20, 786892), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 20, 786892), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 20, 786892), 6.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 20, 786892), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 20, 786892), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 17, 1, 20, 786892), 3.4, 3.6]"
735,"[datetime.datetime(2022, 11, 28, 17, 1, 22, 60471), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 22, 60471), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 22, 60471), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 22, 60471), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 22, 60471), 6.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 22, 60471), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 22, 60471), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 17, 1, 22, 60471), 3.4, 3.6]"
736,"[datetime.datetime(2022, 11, 28, 17, 1, 23, 244149), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 23, 244149), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 23, 244149), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 23, 244149), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 23, 244149), 6.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 23, 244149), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 23, 244149), 4.8, 5.2]","[datetime.datetime(2022, 11, 28, 17, 1, 23, 244149), 3.4, 3.65]"
737,"[datetime.datetime(2022, 11, 28, 17, 1, 24, 582546), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 24, 582546), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 24, 582546), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 24, 582546), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 24, 582546), 6.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 24, 582546), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 24, 582546), 4.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 1, 24, 582546), 3.4, 3.65]"
738,"[datetime.datetime(2022, 11, 28, 17, 1, 25, 819421), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 25, 819421), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 25, 819421), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 25, 819421), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 25, 819421), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 25, 819421), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 25, 819421), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 17, 1, 25, 819421), 3.3, 3.65]"
739,"[datetime.datetime(2022, 11, 28, 17, 1, 27, 57262), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 27, 57262), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 27, 57262), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 27, 57262), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 27, 57262), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 27, 57262), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 27, 57262), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 17, 1, 27, 57262), 3.3, 3.65]"
740,"[datetime.datetime(2022, 11, 28, 17, 1, 28, 291315), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 28, 291315), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 28, 291315), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 28, 291315), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 28, 291315), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 28, 291315), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 28, 291315), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 17, 1, 28, 291315), 3.3, 3.65]"
741,"[datetime.datetime(2022, 11, 28, 17, 1, 29, 477914), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 29, 477914), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 29, 477914), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 29, 477914), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 29, 477914), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 29, 477914), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 29, 477914), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 17, 1, 29, 477914), 3.3, 3.65]"
742,"[datetime.datetime(2022, 11, 28, 17, 1, 30, 627099), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 30, 627099), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 30, 627099), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 30, 627099), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 1, 30, 627099), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 30, 627099), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 30, 627099), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 17, 1, 30, 627099), 3.3, 3.65]"
743,"[datetime.datetime(2022, 11, 28, 17, 1, 31, 759876), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 31, 759876), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 31, 759876), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 31, 759876), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 1, 31, 759876), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 31, 759876), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 31, 759876), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 17, 1, 31, 759876), 3.3, 3.65]"
744,"[datetime.datetime(2022, 11, 28, 17, 1, 32, 942143), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 32, 942143), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 32, 942143), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 32, 942143), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 17, 1, 32, 942143), 6.5, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 32, 942143), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 32, 942143), 4.6, 5.1]","[datetime.datetime(2022, 11, 28, 17, 1, 32, 942143), 3.3, 3.65]"
745,"[datetime.datetime(2022, 11, 28, 17, 1, 34, 80982), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 34, 80982), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 1, 34, 80982), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 1, 34, 80982), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 34, 80982), 6.5, 13.0]","[datetime.datetime(2022, 11, 28, 17, 1, 34, 80982), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 34, 80982), 4.6, 4.9]","[datetime.datetime(2022, 11, 28, 17, 1, 34, 80982), 3.3, 3.65]"
746,"[datetime.datetime(2022, 11, 28, 17, 1, 35, 252478), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 35, 252478), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 1, 35, 252478), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 1, 35, 252478), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 35, 252478), 6.5, 14.5]","[datetime.datetime(2022, 11, 28, 17, 1, 35, 252478), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 35, 252478), 4.6, 4.7]","[datetime.datetime(2022, 11, 28, 17, 1, 35, 252478), 3.3, 3.65]"
747,"[datetime.datetime(2022, 11, 28, 17, 1, 36, 411040), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 36, 411040), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 36, 411040), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 1, 36, 411040), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 36, 411040), 6.5, 15.0]","[datetime.datetime(2022, 11, 28, 17, 1, 36, 411040), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 36, 411040), 4.6, 4.7]","[datetime.datetime(2022, 11, 28, 17, 1, 36, 411040), 3.3, 3.6]"
748,"[datetime.datetime(2022, 11, 28, 17, 1, 37, 569062), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 37, 569062), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 37, 569062), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 1, 37, 569062), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 37, 569062), 6.5, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 37, 569062), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 37, 569062), 4.6, 4.7]","[datetime.datetime(2022, 11, 28, 17, 1, 37, 569062), 3.3, 3.6]"
749,"[datetime.datetime(2022, 11, 28, 17, 1, 38, 749893), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 38, 749893), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 38, 749893), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 1, 38, 749893), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 38, 749893), 6.5, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 38, 749893), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 38, 749893), 4.6, 4.7]","[datetime.datetime(2022, 11, 28, 17, 1, 38, 749893), 3.3, 3.6]"
750,"[datetime.datetime(2022, 11, 28, 17, 1, 39, 905687), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 39, 905687), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 39, 905687), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 1, 39, 905687), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 39, 905687), 6.5, 15.5]","[datetime.datetime(2022, 11, 28, 17, 1, 39, 905687), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 39, 905687), 4.6, 4.7]","[datetime.datetime(2022, 11, 28, 17, 1, 39, 905687), 3.3, 3.6]"
751,"[datetime.datetime(2022, 11, 28, 17, 1, 41, 74770), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 41, 74770), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 41, 74770), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 1, 41, 74770), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 41, 74770), 6.5, 17.0]","[datetime.datetime(2022, 11, 28, 17, 1, 41, 74770), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 41, 74770), 4.6, 4.6]","[datetime.datetime(2022, 11, 28, 17, 1, 41, 74770), 3.3, 3.6]"
752,"[datetime.datetime(2022, 11, 28, 17, 1, 42, 205699), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 42, 205699), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 42, 205699), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 1, 42, 205699), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 42, 205699), 6.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 1, 42, 205699), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 42, 205699), 4.6, 4.6]","[datetime.datetime(2022, 11, 28, 17, 1, 42, 205699), 3.3, 3.6]"
753,"[datetime.datetime(2022, 11, 28, 17, 1, 43, 350935), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 43, 350935), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 43, 350935), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 1, 43, 350935), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 43, 350935), 6.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 1, 43, 350935), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 1, 43, 350935), 4.6, 4.6]","[datetime.datetime(2022, 11, 28, 17, 1, 43, 350935), 3.3, 3.6]"
754,"[datetime.datetime(2022, 11, 28, 17, 1, 44, 493874), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 44, 493874), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 44, 493874), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 1, 44, 493874), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 44, 493874), 6.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 1, 44, 493874), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 44, 493874), 4.6, 4.6]","[datetime.datetime(2022, 11, 28, 17, 1, 44, 493874), 3.3, 3.6]"
755,"[datetime.datetime(2022, 11, 28, 17, 1, 45, 625066), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 45, 625066), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 1, 45, 625066), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 1, 45, 625066), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 45, 625066), 6.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 1, 45, 625066), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 45, 625066), 4.6, 4.6]","[datetime.datetime(2022, 11, 28, 17, 1, 45, 625066), 3.3, 3.6]"
756,"[datetime.datetime(2022, 11, 28, 17, 1, 46, 776737), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 46, 776737), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 1, 46, 776737), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 1, 46, 776737), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 46, 776737), 6.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 1, 46, 776737), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 46, 776737), 4.6, 4.6]","[datetime.datetime(2022, 11, 28, 17, 1, 46, 776737), 3.3, 3.6]"
757,"[datetime.datetime(2022, 11, 28, 17, 1, 47, 911720), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 47, 911720), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 1, 47, 911720), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 1, 47, 911720), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 47, 911720), 6.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 1, 47, 911720), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 47, 911720), 4.6, 4.6]","[datetime.datetime(2022, 11, 28, 17, 1, 47, 911720), 3.3, 3.6]"
758,"[datetime.datetime(2022, 11, 28, 17, 1, 49, 63657), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 49, 63657), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 1, 49, 63657), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 1, 49, 63657), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 49, 63657), 6.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 1, 49, 63657), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 49, 63657), 4.6, 4.6]","[datetime.datetime(2022, 11, 28, 17, 1, 49, 63657), 3.3, 3.6]"
759,"[datetime.datetime(2022, 11, 28, 17, 1, 50, 204913), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 50, 204913), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 1, 50, 204913), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 1, 50, 204913), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 50, 204913), 6.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 1, 50, 204913), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 50, 204913), 4.6, 4.6]","[datetime.datetime(2022, 11, 28, 17, 1, 50, 204913), 3.3, 3.6]"
760,"[datetime.datetime(2022, 11, 28, 17, 1, 51, 361935), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 51, 361935), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 1, 51, 361935), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 1, 51, 361935), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 51, 361935), 6.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 1, 51, 361935), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 1, 51, 361935), 4.6, 4.6]","[datetime.datetime(2022, 11, 28, 17, 1, 51, 361935), 3.3, 3.55]"
761,"[datetime.datetime(2022, 11, 28, 17, 1, 52, 502317), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 1, 52, 502317), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 1, 52, 502317), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 1, 52, 502317), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 17, 1, 52, 502317), 6.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 1, 52, 502317), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 17, 1, 52, 502317), 4.6, 4.5]","[datetime.datetime(2022, 11, 28, 17, 1, 52, 502317), 3.3, 3.75]"
