,The Whizzer,Remarkable Rock,Twelve Oclock Rock,Bettor Arcade,Ideal Muscle
11-01-2023 15:51:18.634650,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:19.536544,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:20.413939,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:21.234034,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:22.153318,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:23.105583,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:23.936968,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:24.758445,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:25.599959,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:26.404205,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:27.486713,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:28.321947,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:29.201987,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:30.082547,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:30.906921,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:31.769564,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:32.791791,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:33.590844,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:34.519177,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:35.438914,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:36.343420,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:37.255390,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:38.227821,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:39.106838,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:39.914292,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:40.779985,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:41.613266,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:42.498966,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:43.327500,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:44.127107,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:45.039525,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:45.907384,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:46.721247,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:47.631036,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:48.456015,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:49.303646,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:50.222006,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:51.198019,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:52.141479,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:52.961211,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:53.767589,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:54.653656,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:55.491098,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:56.461853,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:57.530672,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:58.454737,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:51:59.557391,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:00.624845,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:01.557498,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:02.461252,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:03.359976,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:04.259077,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:05.200595,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:06.182569,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:07.159564,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:08.063227,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:08.907333,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:09.840722,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:10.822041,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 92.5)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:11.724413,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:12.669246,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:13.634412,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:14.485697,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:15.381163,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:16.317909,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:17.211451,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:18.074463,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:18.964294,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:19.980552,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:20.935686,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:21.759897,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:22.671217,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:23.558688,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:24.505507,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:25.526544,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:26.436866,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:27.338874,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:28.256147,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:29.147055,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.1475)"
11-01-2023 15:52:30.064055,"(7.0, 13.0, 11.057142857142857)","(8.5, 16.0, 13.96923076923077)","(26.0, 210.0, 83.0)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.0407352941176473)"
11-01-2023 15:52:30.965240,"(7.0, 13.0, 8.325)","(8.5, 16.0, 13.96923076923077)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.0407352941176473)"
11-01-2023 15:52:31.877494,"(7.0, 13.0, 8.966666666666667)","(8.5, 16.0, 13.96923076923077)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 3.0407352941176473)"
11-01-2023 15:52:32.784885,"(7.0, 13.0, 9.178947368421053)","(8.5, 16.0, 13.96923076923077)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.324468085106383)"
11-01-2023 15:52:33.651790,"(7.0, 13.0, 9.178947368421053)","(8.5, 16.0, 13.96923076923077)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.324468085106383)"
11-01-2023 15:52:34.618789,"(7.0, 13.0, 9.178947368421053)","(8.5, 16.0, 13.96923076923077)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.324468085106383)"
11-01-2023 15:52:35.515632,"(7.0, 13.0, 9.178947368421053)","(8.5, 16.0, 13.96923076923077)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.324468085106383)"
11-01-2023 15:52:36.411343,"(7.0, 13.0, 9.178947368421053)","(8.5, 16.0, 13.96923076923077)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.324468085106383)"
11-01-2023 15:52:37.393398,"(7.0, 13.0, 9.178947368421053)","(8.5, 16.0, 13.96923076923077)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.324468085106383)"
11-01-2023 15:52:38.391695,"(7.0, 13.0, 9.178947368421053)","(8.5, 16.0, 13.96923076923077)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.324468085106383)"
11-01-2023 15:52:39.457982,"(7.0, 13.0, 9.178947368421053)","(8.5, 16.0, 13.96923076923077)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.324468085106383)"
11-01-2023 15:52:40.542613,"(7.0, 13.0, 9.178947368421053)","(8.5, 16.0, 13.96923076923077)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:41.506053,"(7.0, 13.0, 9.178947368421053)","(8.5, 16.0, 13.96923076923077)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:42.483165,"(7.0, 13.0, 9.178947368421053)","(8.5, 16.0, 13.96923076923077)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:43.455347,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 13.96923076923077)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:44.356598,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 13.96923076923077)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:45.392866,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 13.96923076923077)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:46.349665,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 11.559999999999999)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:47.374334,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 11.559999999999999)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:48.453289,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 11.559999999999999)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:49.356588,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 11.559999999999999)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:50.300987,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 11.559999999999999)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:51.310091,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 11.559999999999999)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:52.342015,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 11.559999999999999)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:53.390257,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 11.559999999999999)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:54.467019,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 11.559999999999999)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:55.556216,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 11.559999999999999)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:56.591233,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 11.559999999999999)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:57.543071,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 11.559999999999999)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:58.608215,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 11.559999999999999)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:52:59.774290,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 11.559999999999999)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:53:00.951794,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 11.559999999999999)","(26.0, 75.0, 28.75)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.370408163265306)"
11-01-2023 15:53:02.107743,"(7.0, 13.0, 7.923076923076923)","(8.5, 16.0, 11.559999999999999)","(26.0, 75.0, 47.125)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.99)"
11-01-2023 15:53:03.231062,"(7.0, 13.0, 10.0)","(8.5, 16.0, 11.559999999999999)","(26.0, 130.0, 64.625)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.99)"
11-01-2023 15:53:04.273781,"(7.0, 13.0, 10.0)","(8.5, 16.0, 11.559999999999999)","(26.0, 200.0, 64.625)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.99)"
11-01-2023 15:53:05.399793,"(7.0, 13.0, 10.0)","(8.5, 16.0, 11.559999999999999)","(26.0, 200.0, 64.625)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.99)"
11-01-2023 15:53:06.506653,"(7.0, 13.0, 10.0)","(8.5, 16.0, 11.559999999999999)","(26.0, 200.0, 64.625)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.99)"
11-01-2023 15:53:07.497200,"(7.0, 13.0, 10.0)","(8.5, 16.0, 11.559999999999999)","(26.0, 200.0, 64.625)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.99)"
11-01-2023 15:53:08.516857,"(7.0, 13.0, 10.0)","(8.5, 16.0, 11.559999999999999)","(26.0, 200.0, 64.625)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.99)"
11-01-2023 15:53:09.556473,"(7.0, 13.0, 10.0)","(8.5, 16.0, 11.559999999999999)","(26.0, 200.0, 64.625)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.99)"
11-01-2023 15:53:10.648752,"(7.0, 13.0, 10.0)","(8.5, 16.0, 11.559999999999999)","(26.0, 200.0, 64.625)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.99)"
11-01-2023 15:53:11.755156,"(7.0, 13.0, 10.0)","(8.5, 16.0, 11.559999999999999)","(26.0, 200.0, 64.625)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.99)"
11-01-2023 15:53:12.779076,"(7.0, 13.0, 10.0)","(8.5, 16.0, 11.559999999999999)","(26.0, 200.0, 64.625)","(1.95, 2.66, 2.4955555555555557)","(2.3, 3.45, 2.683333333333333)"
11-01-2023 15:53:13.783472,"(7.0, 13.0, 10.0)","(8.5, 16.0, 11.559999999999999)","(26.0, 200.0, 64.625)","(1.95, 2.66, 2.438)","(2.3, 3.45, 2.5749999999999997)"
11-01-2023 15:53:14.787936,"(7.0, 13.0, 10.0)","(8.5, 16.0, 11.559999999999999)","(26.0, 200.0, 64.625)","(1.95, 2.64, 2.424)","(2.3, 3.4, 2.5749999999999997)"
