,Eight Gifts,Quick Shadow,Nigels Chance,Roma Bella,Redeeming Eight,Midnight Vandal,Pretty Witch
11-01-2023 20:50:51.740659,"(41.0, 110.0, 88.125)","(1.7, 1.98, 1.9049999999999998)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.270175438596491)","(91.0, 280.0, 151.42857142857142)","(15.0, 24.0, 17.875)","(3.1, 4.3, 3.8125)"
11-01-2023 20:50:52.870748,"(41.0, 110.0, 88.125)","(1.7, 1.98, 1.9088888888888889)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.270175438596491)","(91.0, 280.0, 151.42857142857142)","(15.0, 24.0, 17.875)","(3.1, 4.3, 3.8125)"
11-01-2023 20:50:53.944156,"(41.0, 110.0, 88.125)","(1.7, 1.98, 1.9088888888888889)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.270175438596491)","(91.0, 280.0, 151.42857142857142)","(15.0, 24.0, 17.875)","(3.1, 4.3, 3.8125)"
11-01-2023 20:50:54.976648,"(41.0, 110.0, 88.125)","(1.7, 1.98, 1.9088888888888889)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.270175438596491)","(91.0, 280.0, 195.0)","(15.0, 24.0, 17.875)","(3.1, 4.3, 3.786842105263158)"
11-01-2023 20:50:55.922463,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.98, 1.9342857142857142)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.270175438596491)","(91.0, 260.0, 195.0)","(15.0, 24.0, 17.875)","(3.1, 4.3, 3.786842105263158)"
11-01-2023 20:50:56.934322,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.98, 1.9533333333333334)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.270175438596491)","(91.0, 260.0, 195.0)","(15.0, 24.0, 17.875)","(3.1, 4.3, 3.786842105263158)"
11-01-2023 20:50:58.029177,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.97, 1.9116666666666666)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.270175438596491)","(91.0, 260.0, 195.0)","(15.0, 24.0, 17.875)","(3.1, 4.3, 3.786842105263158)"
11-01-2023 20:50:59.183809,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.97, 1.9116666666666666)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.270175438596491)","(91.0, 260.0, 173.33333333333334)","(15.0, 24.0, 17.875)","(3.1, 4.3, 3.8125)"
11-01-2023 20:51:00.372811,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.97, 1.9116666666666666)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.270175438596491)","(91.0, 260.0, 185.0)","(15.0, 24.0, 17.875)","(3.1, 4.3, 3.786842105263158)"
11-01-2023 20:51:01.552239,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.97, 1.9116666666666666)","(17.0, 85.0, 63.84615384615385)","(5.0, 8.2, 6.425806451612903)","(91.0, 240.0, 190.0)","(15.0, 24.0, 17.666666666666668)","(3.1, 4.3, 3.7583333333333333)"
11-01-2023 20:51:02.641462,"(41.0, 110.0, 87.27272727272727)","(1.7, 1.97, 1.9381818181818182)","(17.0, 85.0, 63.84615384615385)","(5.0, 8.2, 6.425806451612903)","(91.0, 240.0, 180.0)","(15.0, 24.0, 17.466666666666665)","(3.1, 4.3, 3.7738095238095237)"
11-01-2023 20:51:03.688641,"(41.0, 110.0, 87.27272727272727)","(1.7, 1.97, 1.9116666666666666)","(17.0, 85.0, 66.66666666666667)","(5.0, 8.2, 6.425806451612903)","(91.0, 240.0, 180.0)","(15.0, 24.0, 17.466666666666665)","(3.1, 4.3, 3.7738095238095237)"
11-01-2023 20:51:04.782758,"(41.0, 110.0, 87.27272727272727)","(1.7, 1.98, 1.9463157894736842)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.425806451612903)","(91.0, 240.0, 164.0)","(15.0, 24.0, 17.466666666666665)","(3.1, 4.3, 3.7583333333333333)"
11-01-2023 20:51:05.900816,"(41.0, 110.0, 87.27272727272727)","(1.7, 1.98, 1.9463157894736842)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.425806451612903)","(91.0, 230.0, 168.0)","(15.0, 24.0, 17.466666666666665)","(3.1, 4.3, 3.7583333333333333)"
11-01-2023 20:51:07.019716,"(41.0, 110.0, 87.27272727272727)","(1.7, 1.98, 1.9463157894736842)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.425806451612903)","(91.0, 240.0, 175.0)","(15.0, 24.0, 17.466666666666665)","(3.1, 4.3, 3.7738095238095237)"
11-01-2023 20:51:08.133599,"(41.0, 110.0, 87.27272727272727)","(1.7, 1.98, 1.9088888888888889)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.425806451612903)","(91.0, 230.0, 175.0)","(15.0, 24.0, 17.466666666666665)","(3.1, 4.3, 3.7738095238095237)"
11-01-2023 20:51:09.222638,"(41.0, 110.0, 87.27272727272727)","(1.7, 1.98, 1.9088888888888889)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.425806451612903)","(91.0, 230.0, 186.66666666666669)","(15.0, 24.0, 17.466666666666665)","(3.1, 4.3, 3.7738095238095237)"
11-01-2023 20:51:10.273508,"(41.0, 110.0, 87.27272727272727)","(1.7, 1.98, 1.9088888888888889)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.425806451612903)","(91.0, 220.0, 175.0)","(15.0, 24.0, 17.466666666666665)","(3.1, 4.3, 3.7738095238095237)"
11-01-2023 20:51:11.424987,"(41.0, 110.0, 87.27272727272727)","(1.7, 1.97, 1.9116666666666666)","(17.0, 85.0, 66.66666666666667)","(5.0, 8.2, 6.425806451612903)","(91.0, 230.0, 175.0)","(15.0, 24.0, 17.466666666666665)","(3.1, 4.3, 3.7738095238095237)"
11-01-2023 20:51:12.681224,"(41.0, 110.0, 87.27272727272727)","(1.7, 1.97, 1.9116666666666666)","(17.0, 85.0, 66.66666666666667)","(5.0, 8.2, 6.425806451612903)","(91.0, 230.0, 175.0)","(15.0, 24.0, 17.466666666666665)","(3.1, 4.3, 3.7738095238095237)"
11-01-2023 20:51:14.120852,"(41.0, 110.0, 87.27272727272727)","(1.7, 1.97, 1.9116666666666666)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.425806451612903)","(91.0, 230.0, 175.0)","(15.0, 24.0, 18.75)","(3.1, 4.3, 3.7738095238095237)"
11-01-2023 20:51:15.554205,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.97, 1.9116666666666666)","(17.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.425806451612903)","(91.0, 230.0, 175.0)","(15.0, 24.0, 18.75)","(3.1, 4.3, 3.7738095238095237)"
11-01-2023 20:51:16.875484,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.97, 1.9116666666666666)","(19.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.396721311475409)","(81.0, 230.0, 175.0)","(14.0, 24.0, 18.75)","(3.1, 4.3, 3.7738095238095237)"
11-01-2023 20:51:18.073376,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.97, 1.9116666666666666)","(19.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.396721311475409)","(81.0, 230.0, 175.0)","(14.0, 24.0, 18.75)","(3.1, 4.3, 3.7738095238095237)"
11-01-2023 20:51:19.352733,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.97, 1.9116666666666666)","(19.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.396721311475409)","(81.0, 230.0, 175.0)","(14.0, 24.0, 18.75)","(3.1, 4.3, 3.7738095238095237)"
11-01-2023 20:51:20.555791,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.97, 1.9116666666666666)","(19.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.396721311475409)","(81.0, 230.0, 175.0)","(14.0, 24.0, 18.75)","(3.1, 4.3, 3.7738095238095237)"
11-01-2023 20:51:21.766708,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.97, 1.904375)","(19.0, 85.0, 62.083333333333336)","(5.0, 8.2, 6.396721311475409)","(81.0, 230.0, 175.0)","(14.0, 24.0, 18.75)","(3.1, 4.3, 3.7738095238095237)"
11-01-2023 20:51:22.918567,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.97, 1.904375)","(19.0, 85.0, 72.5)","(5.0, 8.2, 6.650704225352112)","(81.0, 230.0, 175.0)","(14.0, 24.0, 18.75)","(3.1, 4.3, 3.7583333333333333)"
11-01-2023 20:51:24.063585,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.97, 1.9063636363636363)","(19.0, 85.0, 66.66666666666667)","(5.0, 8.2, 6.650704225352112)","(81.0, 230.0, 216.15384615384616)","(14.0, 24.0, 20.5)","(3.1, 4.3, 3.7738095238095237)"
11-01-2023 20:51:25.251863,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.97, 1.9116666666666666)","(19.0, 85.0, 66.66666666666667)","(5.0, 8.2, 6.650704225352112)","(81.0, 230.0, 216.15384615384616)","(14.0, 24.0, 20.5)","(3.1, 4.3, 3.943548387096774)"
11-01-2023 20:51:26.461624,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9066666666666665)","(19.0, 85.0, 66.66666666666667)","(5.0, 8.2, 6.650704225352112)","(81.0, 230.0, 213.33333333333334)","(14.0, 24.0, 20.5)","(3.1, 4.3, 3.943548387096774)"
11-01-2023 20:51:27.680867,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9066666666666665)","(19.0, 85.0, 66.66666666666667)","(5.0, 8.2, 6.650704225352112)","(81.0, 220.0, 206.0)","(14.0, 24.0, 20.5)","(3.1, 4.3, 3.943548387096774)"
11-01-2023 20:51:28.835872,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9066666666666665)","(19.0, 85.0, 66.66666666666667)","(5.0, 8.2, 6.650704225352112)","(81.0, 220.0, 206.0)","(14.0, 24.0, 18.555555555555557)","(3.1, 4.3, 3.943548387096774)"
11-01-2023 20:51:30.079855,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9066666666666665)","(19.0, 85.0, 69.28571428571429)","(5.0, 8.2, 6.650704225352112)","(81.0, 220.0, 206.0)","(14.0, 24.0, 19.210526315789473)","(3.1, 4.3, 3.943548387096774)"
11-01-2023 20:51:31.159199,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9066666666666665)","(19.0, 85.0, 69.28571428571429)","(5.0, 8.2, 6.650704225352112)","(81.0, 220.0, 203.33333333333334)","(14.0, 24.0, 19.210526315789473)","(3.1, 4.3, 3.8042372881355933)"
11-01-2023 20:51:32.284472,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9036363636363636)","(19.0, 85.0, 74.52380952380952)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 204.0)","(14.0, 24.0, 19.210526315789473)","(3.1, 4.3, 3.8042372881355933)"
11-01-2023 20:51:33.411788,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9036363636363636)","(19.0, 85.0, 71.25)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 202.5)","(14.0, 24.0, 20.862068965517242)","(3.1, 4.3, 3.8042372881355933)"
11-01-2023 20:51:34.507202,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9036363636363636)","(19.0, 85.0, 71.25)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 202.5)","(14.0, 24.0, 20.862068965517242)","(3.1, 4.3, 4.069999999999999)"
11-01-2023 20:51:35.647969,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9036363636363636)","(19.0, 85.0, 71.25)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 202.5)","(14.0, 24.0, 20.862068965517242)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:36.730877,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9036363636363636)","(19.0, 85.0, 71.25)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 202.5)","(14.0, 24.0, 20.5)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:37.807114,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9036363636363636)","(19.0, 85.0, 71.25)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 202.5)","(14.0, 24.0, 20.5)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:38.865576,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9036363636363636)","(19.0, 85.0, 77.89473684210526)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 202.5)","(14.0, 24.0, 20.5)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:39.984316,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9036363636363636)","(19.0, 85.0, 77.89473684210526)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 202.5)","(14.0, 24.0, 20.5)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:41.107334,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9049999999999998)","(19.0, 85.0, 78.25)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 202.5)","(14.0, 24.0, 20.5)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:42.227028,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9049999999999998)","(19.0, 85.0, 76.42857142857143)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 202.5)","(14.0, 24.0, 20.5)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:43.316092,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9049999999999998)","(19.0, 85.0, 76.42857142857143)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 202.5)","(14.0, 24.0, 20.5)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:44.328856,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9049999999999998)","(19.0, 85.0, 76.66666666666667)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 202.5)","(14.0, 24.0, 20.5)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:45.350069,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9049999999999998)","(19.0, 100.0, 77.08333333333333)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 202.5)","(14.0, 24.0, 20.5)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:46.452229,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9049999999999998)","(19.0, 100.0, 86.53846153846153)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 202.5)","(14.0, 24.0, 20.5)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:47.641052,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9049999999999998)","(19.0, 100.0, 87.5)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 202.5)","(14.0, 24.0, 20.5)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:48.819396,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9049999999999998)","(19.0, 95.0, 87.5)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 202.5)","(14.0, 24.0, 20.5)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:49.925283,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9049999999999998)","(19.0, 95.0, 87.5)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 202.5)","(14.0, 24.0, 20.5)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:51.038789,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9049999999999998)","(19.0, 95.0, 87.5)","(5.0, 8.2, 6.650704225352112)","(81.0, 210.0, 240.0)","(14.0, 24.0, 20.5)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:52.105194,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9127777777777777)","(19.0, 95.0, 87.5)","(5.0, 8.2, 6.650704225352112)","(81.0, 250.0, 196.66666666666669)","(14.0, 24.0, 20.5)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:53.189692,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.92)","(19.0, 95.0, 93.75)","(5.0, 8.2, 6.650704225352112)","(81.0, 200.0, 196.66666666666669)","(14.0, 24.0, 20.5)","(3.1, 4.1, 4.069999999999999)"
11-01-2023 20:51:54.210787,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.92)","(19.0, 95.0, 90.0)","(5.0, 8.2, 6.650704225352112)","(81.0, 200.0, 196.66666666666669)","(14.0, 24.0, 20.5)","(3.1, 4.1, 3.8532258064516127)"
11-01-2023 20:51:55.254388,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.92)","(19.0, 95.0, 90.0)","(5.0, 8.2, 6.650704225352112)","(81.0, 200.0, 193.75)","(14.0, 24.0, 20.5)","(3.1, 4.1, 3.8532258064516127)"
11-01-2023 20:51:56.273927,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9018181818181816)","(19.0, 95.0, 90.0)","(5.0, 8.2, 6.650704225352112)","(81.0, 200.0, 193.75)","(14.0, 24.0, 20.5)","(3.1, 4.1, 3.8532258064516127)"
11-01-2023 20:51:57.250666,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9018181818181816)","(19.0, 95.0, 90.0)","(5.0, 8.2, 6.650704225352112)","(81.0, 200.0, 193.75)","(14.0, 24.0, 20.5)","(3.1, 4.1, 3.8532258064516127)"
11-01-2023 20:51:58.277833,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9137499999999998)","(19.0, 95.0, 94.16666666666667)","(5.0, 8.2, 6.650704225352112)","(81.0, 200.0, 193.75)","(14.0, 24.0, 20.5)","(3.1, 4.1, 3.8115384615384613)"
11-01-2023 20:51:59.308374,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9181249999999999)","(19.0, 95.0, 94.0909090909091)","(5.0, 8.2, 6.650704225352112)","(81.0, 200.0, 237.5)","(14.0, 24.0, 20.5)","(3.1, 4.1, 3.8115384615384613)"
11-01-2023 20:52:00.390601,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9233333333333333)","(19.0, 95.0, 94.16666666666667)","(5.0, 8.2, 6.650704225352112)","(81.0, 250.0, 187.33333333333331)","(14.0, 24.0, 20.0)","(3.1, 4.1, 3.75327868852459)"
11-01-2023 20:52:01.517713,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9081818181818182)","(19.0, 95.0, 94.16666666666667)","(5.0, 8.2, 6.650704225352112)","(81.0, 190.0, 187.33333333333331)","(14.0, 24.0, 19.94736842105263)","(3.1, 4.1, 3.75327868852459)"
11-01-2023 20:52:02.572697,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9081818181818182)","(19.0, 95.0, 94.16666666666667)","(5.0, 8.2, 6.650704225352112)","(81.0, 190.0, 187.33333333333331)","(14.0, 24.0, 19.94736842105263)","(3.1, 4.1, 3.75327868852459)"
11-01-2023 20:52:03.690802,"(41.0, 110.0, 87.08333333333333)","(1.7, 1.94, 1.9181249999999999)","(19.0, 95.0, 94.28571428571429)","(5.0, 8.2, 6.650704225352112)","(81.0, 190.0, 187.33333333333331)","(14.0, 24.0, 19.94736842105263)","(3.1, 4.1, 3.75327868852459)"
11-01-2023 20:52:04.777737,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.9081818181818182)","(19.0, 95.0, 94.28571428571429)","(5.0, 8.2, 6.650704225352112)","(81.0, 190.0, 187.33333333333331)","(14.0, 24.0, 21.344827586206897)","(3.1, 4.1, 3.75327868852459)"
11-01-2023 20:52:05.857474,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.9235294117647057)","(19.0, 95.0, 94.28571428571429)","(5.0, 8.2, 6.650704225352112)","(81.0, 190.0, 187.33333333333331)","(14.0, 24.0, 21.344827586206897)","(3.1, 4.1, 3.75327868852459)"
11-01-2023 20:52:06.901021,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.9166666666666665)","(19.0, 120.0, 99.0)","(5.0, 8.2, 6.650704225352112)","(81.0, 190.0, 187.33333333333331)","(14.0, 24.0, 21.03846153846154)","(3.1, 4.1, 3.75327868852459)"
11-01-2023 20:52:07.856210,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.9166666666666665)","(19.0, 120.0, 99.0)","(5.0, 8.2, 6.650704225352112)","(81.0, 190.0, 187.33333333333331)","(14.0, 24.0, 21.03846153846154)","(3.1, 4.1, 3.75327868852459)"
11-01-2023 20:52:08.917624,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.9249999999999998)","(19.0, 120.0, 99.0)","(5.0, 8.2, 6.650704225352112)","(81.0, 190.0, 187.33333333333331)","(14.0, 24.0, 21.03846153846154)","(3.1, 4.1, 3.75327868852459)"
11-01-2023 20:52:10.006380,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.9166666666666665)","(19.0, 120.0, 99.0)","(5.0, 8.2, 6.650704225352112)","(81.0, 190.0, 187.33333333333331)","(14.0, 24.0, 21.03846153846154)","(3.1, 4.1, 3.75327868852459)"
11-01-2023 20:52:11.075421,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.9249999999999998)","(19.0, 120.0, 99.0)","(5.0, 8.2, 6.650704225352112)","(81.0, 190.0, 185.0)","(14.0, 24.0, 21.03846153846154)","(3.1, 4.1, 3.75327868852459)"
11-01-2023 20:52:12.165089,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.9166666666666665)","(19.0, 120.0, 99.0)","(5.0, 8.2, 6.650704225352112)","(81.0, 190.0, 187.33333333333331)","(14.0, 24.0, 21.03846153846154)","(3.1, 4.1, 3.75327868852459)"
11-01-2023 20:52:13.289512,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.913157894736842)","(19.0, 120.0, 106.0)","(5.0, 8.2, 6.841975308641975)","(81.0, 190.0, 187.33333333333331)","(14.0, 24.0, 21.03846153846154)","(3.1, 4.1, 3.75327868852459)"
11-01-2023 20:52:14.356354,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.91875)","(19.0, 120.0, 106.0)","(5.0, 8.2, 6.841975308641975)","(81.0, 190.0, 188.4)","(14.0, 24.0, 21.86111111111111)","(3.1, 4.1, 3.75327868852459)"
11-01-2023 20:52:15.441746,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.91875)","(19.0, 120.0, 106.0)","(5.0, 8.2, 6.841975308641975)","(81.0, 190.0, 188.4)","(14.0, 24.0, 20.38888888888889)","(3.1, 4.1, 3.8021126760563377)"
11-01-2023 20:52:16.528297,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.91875)","(19.0, 120.0, 106.0)","(5.0, 8.2, 6.841975308641975)","(81.0, 190.0, 188.4)","(14.0, 24.0, 20.38888888888889)","(3.1, 4.1, 3.8021126760563377)"
11-01-2023 20:52:17.552167,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.913157894736842)","(19.0, 120.0, 106.0)","(5.0, 8.2, 6.841975308641975)","(81.0, 190.0, 188.4)","(14.0, 24.0, 20.38888888888889)","(3.1, 4.1, 3.8021126760563377)"
11-01-2023 20:52:18.813865,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.913157894736842)","(19.0, 120.0, 106.0)","(5.0, 8.2, 6.841975308641975)","(81.0, 190.0, 188.4)","(14.0, 24.0, 20.38888888888889)","(3.1, 4.1, 3.8021126760563377)"
11-01-2023 20:52:20.171912,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.913157894736842)","(19.0, 120.0, 106.55172413793103)","(5.0, 8.2, 6.841975308641975)","(81.0, 190.0, 188.4)","(14.0, 24.0, 21.67857142857143)","(3.1, 4.1, 3.8021126760563377)"
11-01-2023 20:52:21.499201,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.91875)","(19.0, 120.0, 106.55172413793103)","(5.0, 8.2, 6.841975308641975)","(81.0, 190.0, 188.4)","(14.0, 24.0, 22.142857142857142)","(3.1, 4.1, 3.8021126760563377)"
11-01-2023 20:52:22.758746,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.94, 1.9333333333333333)","(19.0, 120.0, 106.55172413793103)","(5.0, 8.2, 6.841975308641975)","(81.0, 190.0, 188.4)","(14.0, 24.0, 22.142857142857142)","(3.1, 4.1, 3.5470588235294116)"
11-01-2023 20:52:23.902329,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.98, 1.9333333333333333)","(19.0, 120.0, 106.55172413793103)","(5.0, 8.2, 6.841975308641975)","(81.0, 190.0, 188.4)","(14.0, 24.0, 22.142857142857142)","(3.1, 4.1, 3.5892857142857144)"
11-01-2023 20:52:24.994153,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.96, 1.9242857142857142)","(19.0, 120.0, 106.55172413793103)","(5.0, 8.2, 6.841975308641975)","(81.0, 190.0, 188.4)","(14.0, 24.0, 22.142857142857142)","(3.1, 4.0, 3.65)"
11-01-2023 20:52:26.125578,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.96, 1.9391666666666667)","(19.0, 120.0, 106.55172413793103)","(5.0, 8.2, 6.6375)","(81.0, 190.0, 188.4)","(14.0, 24.0, 22.142857142857142)","(3.1, 3.95, 3.65)"
11-01-2023 20:52:27.306307,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.96, 1.9242857142857142)","(19.0, 120.0, 106.55172413793103)","(5.0, 8.2, 6.914285714285715)","(81.0, 190.0, 188.4)","(14.0, 24.0, 22.42105263157895)","(3.1, 3.95, 3.65)"
11-01-2023 20:52:28.444270,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.96, 1.9391666666666667)","(19.0, 120.0, 110.0)","(5.0, 8.2, 6.914285714285715)","(81.0, 190.0, 188.4)","(14.0, 24.0, 22.42105263157895)","(3.1, 3.95, 3.65)"
11-01-2023 20:52:29.528637,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.96, 1.9391666666666667)","(19.0, 120.0, 110.0)","(5.0, 8.2, 6.914285714285715)","(81.0, 190.0, 188.4)","(14.0, 24.0, 22.42105263157895)","(3.1, 3.95, 3.65)"
11-01-2023 20:52:30.620925,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.96, 1.9391666666666667)","(19.0, 120.0, 109.2)","(5.0, 8.2, 7.075)","(81.0, 190.0, 188.4)","(14.0, 24.0, 22.42105263157895)","(3.1, 3.95, 3.65)"
11-01-2023 20:52:31.740240,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.96, 1.9466666666666665)","(19.0, 120.0, 109.2)","(5.0, 8.2, 7.075)","(81.0, 190.0, 188.4)","(14.0, 24.0, 21.157894736842106)","(3.1, 3.95, 3.65)"
11-01-2023 20:52:32.878835,"(41.0, 110.0, 86.66666666666667)","(1.7, 1.96, 1.9466666666666665)","(19.0, 120.0, 109.2)","(5.0, 8.2, 7.210989010989011)","(81.0, 190.0, 188.4)","(14.0, 24.0, 22.3125)","(3.1, 3.95, 3.6)"
