,Debs Gunfighter,Northern Spy,Bourbon Currency,Tra Lad,Grand Wiser,Cees Get Degrees,Condition One,Romantic Gamble
12-01-2023 11:22:07.456636,"(19.0, 29.0, 28.615384615384617)","(31.0, 190.0, 183.57142857142858)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3265853658536586)","(21.0, 36.0, 35.0)","(10.0, 19.5, 19.045454545454547)"
12-01-2023 11:22:08.692158,"(19.0, 29.0, 28.615384615384617)","(31.0, 190.0, 185.3448275862069)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3265853658536586)","(21.0, 36.0, 35.0)","(10.0, 19.5, 19.045454545454547)"
12-01-2023 11:22:09.980092,"(19.0, 29.0, 28.615384615384617)","(31.0, 190.0, 185.3448275862069)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3265853658536586)","(21.0, 36.0, 35.0)","(10.0, 19.5, 19.045454545454547)"
12-01-2023 11:22:11.253823,"(19.0, 29.0, 28.615384615384617)","(31.0, 190.0, 185.3448275862069)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3265853658536586)","(21.0, 36.0, 35.0)","(10.0, 19.5, 19.045454545454547)"
12-01-2023 11:22:12.408329,"(19.0, 29.0, 28.615384615384617)","(31.0, 190.0, 185.3448275862069)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3265853658536586)","(21.0, 36.0, 35.0)","(10.0, 19.5, 19.045454545454547)"
12-01-2023 11:22:13.588412,"(19.0, 29.0, 28.615384615384617)","(31.0, 190.0, 185.3448275862069)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3265853658536586)","(21.0, 36.0, 35.0)","(10.0, 19.5, 19.045454545454547)"
12-01-2023 11:22:14.779769,"(19.0, 29.0, 28.615384615384617)","(31.0, 190.0, 185.3448275862069)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3265853658536586)","(21.0, 36.0, 35.0)","(10.0, 19.5, 19.045454545454547)"
12-01-2023 11:22:16.047054,"(19.0, 29.0, 28.615384615384617)","(31.0, 190.0, 185.3448275862069)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3265853658536586)","(21.0, 36.0, 35.0)","(10.0, 19.5, 19.045454545454547)"
12-01-2023 11:22:17.259937,"(19.0, 29.0, 28.615384615384617)","(31.0, 190.0, 185.3448275862069)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3265853658536586)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.875)"
12-01-2023 11:22:18.473272,"(19.0, 29.0, 28.615384615384617)","(31.0, 190.0, 185.3448275862069)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3265853658536586)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.875)"
12-01-2023 11:22:19.660365,"(19.0, 29.0, 28.615384615384617)","(31.0, 190.0, 183.25)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3265853658536586)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.875)"
12-01-2023 11:22:20.943563,"(19.0, 29.0, 28.615384615384617)","(31.0, 190.0, 183.25)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3238235294117648)","(21.0, 36.0, 35.0)","(10.0, 19.5, 19.142857142857142)"
12-01-2023 11:22:22.507451,"(19.0, 29.0, 28.615384615384617)","(31.0, 190.0, 183.25)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3230578512396696)","(21.0, 36.0, 35.0)","(10.0, 19.5, 19.142857142857142)"
12-01-2023 11:22:23.812922,"(19.0, 29.0, 28.615384615384617)","(31.0, 190.0, 183.25)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3241176470588236)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.875)"
12-01-2023 11:22:24.971173,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 183.25)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3240298507462687)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.875)"
12-01-2023 11:22:26.159073,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 183.25)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3240298507462687)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.875)"
12-01-2023 11:22:27.291771,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 183.25)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.3240298507462687)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.875)"
12-01-2023 11:22:28.424085,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 183.25)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.33, 1.326906474820144)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.875)"
12-01-2023 11:22:29.518413,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 184.60000000000002)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.36, 1.339090909090909)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.875)"
12-01-2023 11:22:30.675250,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 184.60000000000002)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.35, 1.3325)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.875)"
12-01-2023 11:22:31.754871,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 184.60000000000002)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.34, 1.3325)","(21.0, 36.0, 35.0)","(10.0, 19.5, 17.75)"
12-01-2023 11:22:32.868698,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 184.60000000000002)","(41.0, 200.0, 135.0)","(12.0, 15.0, 14.289473684210526)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.34, 1.3363758389261746)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.625)"
12-01-2023 11:22:33.922237,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 184.60000000000002)","(41.0, 200.0, 135.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.34, 1.3363758389261746)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.625)"
12-01-2023 11:22:34.956815,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 164.0)","(41.0, 200.0, 135.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.34, 1.3363758389261746)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.625)"
12-01-2023 11:22:36.053896,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 164.0)","(41.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.34, 1.3363758389261746)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.625)"
12-01-2023 11:22:37.105721,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 180.71428571428572)","(41.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.34, 1.3363758389261746)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.625)"
12-01-2023 11:22:38.171191,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 180.71428571428572)","(41.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.34, 1.3363758389261746)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.625)"
12-01-2023 11:22:39.167558,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 184.34782608695653)","(41.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.34, 1.3363758389261746)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.625)"
12-01-2023 11:22:40.332281,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 184.34782608695653)","(41.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.34, 1.3284285714285715)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.625)"
12-01-2023 11:22:41.495263,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 178.63636363636363)","(41.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.34, 1.3252727272727274)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.625)"
12-01-2023 11:22:42.547032,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 178.63636363636363)","(41.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.34, 1.3252727272727274)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.625)"
12-01-2023 11:22:43.573634,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 178.63636363636363)","(41.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.34, 1.3304705882352943)","(21.0, 36.0, 35.0)","(10.0, 19.5, 18.833333333333332)"
12-01-2023 11:22:44.568551,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 178.63636363636363)","(41.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.34, 1.3304705882352943)","(21.0, 36.0, 35.0)","(10.0, 19.5, 19.07142857142857)"
12-01-2023 11:22:45.746204,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 178.63636363636363)","(41.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.34, 1.3304705882352943)","(21.0, 36.0, 35.0)","(10.0, 19.5, 19.07142857142857)"
12-01-2023 11:22:46.936262,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 178.63636363636363)","(41.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.34, 1.3304705882352943)","(21.0, 36.0, 35.0)","(10.0, 19.5, 19.07142857142857)"
12-01-2023 11:22:48.049239,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 178.63636363636363)","(41.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.12, 1.34, 1.3304705882352943)","(21.0, 36.0, 35.0)","(10.0, 19.5, 19.07142857142857)"
12-01-2023 11:22:49.148230,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 166.0)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.3304705882352943)","(21.0, 36.0, 35.0)","(8.5, 19.5, 19.07142857142857)"
12-01-2023 11:22:50.282972,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 166.0)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.3304705882352943)","(21.0, 36.0, 35.0)","(8.5, 19.5, 19.07142857142857)"
12-01-2023 11:22:51.473561,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 180.0)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.3304705882352943)","(21.0, 36.0, 35.0)","(8.5, 19.5, 19.07142857142857)"
12-01-2023 11:22:52.628934,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 180.0)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.3304705882352943)","(21.0, 36.0, 35.0)","(8.5, 19.5, 19.166666666666668)"
12-01-2023 11:22:53.805229,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 180.0)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.3304705882352943)","(21.0, 36.0, 35.0)","(8.5, 19.5, 19.166666666666668)"
12-01-2023 11:22:54.903419,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 178.0)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.3304705882352943)","(21.0, 36.0, 35.0)","(8.5, 19.5, 18.9)"
12-01-2023 11:22:56.032975,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 178.0)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.3304705882352943)","(21.0, 36.0, 35.0)","(8.5, 19.5, 18.9)"
12-01-2023 11:22:57.051351,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 178.0)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.3304705882352943)","(21.0, 36.0, 35.0)","(8.5, 19.5, 18.9)"
12-01-2023 11:22:58.116653,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 178.0)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.3304705882352943)","(21.0, 36.0, 35.0)","(8.5, 19.5, 18.9)"
12-01-2023 11:22:59.278776,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 184.28571428571428)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.335263157894737)","(21.0, 36.0, 35.0)","(8.5, 19.5, 18.9)"
12-01-2023 11:23:00.422013,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 175.625)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.335263157894737)","(21.0, 36.0, 35.0)","(8.5, 19.5, 18.9)"
12-01-2023 11:23:01.550382,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 175.625)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.335263157894737)","(21.0, 36.0, 35.0)","(8.5, 19.5, 18.9)"
12-01-2023 11:23:02.633170,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 175.625)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.335263157894737)","(21.0, 36.0, 35.0)","(8.5, 19.5, 18.9)"
12-01-2023 11:23:03.747344,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 175.625)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.335263157894737)","(21.0, 36.0, 35.0)","(8.5, 19.5, 18.9)"
12-01-2023 11:23:04.906584,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 175.625)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.335263157894737)","(21.0, 36.0, 35.0)","(8.5, 19.5, 18.9)"
12-01-2023 11:23:06.082101,"(19.0, 29.0, 28.444444444444443)","(31.0, 190.0, 175.625)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.3352906976744188)","(21.0, 36.0, 35.0)","(8.5, 19.5, 18.9)"
12-01-2023 11:23:07.305355,"(19.0, 24.0, 23.736842105263158)","(31.0, 190.0, 175.625)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.335263157894737)","(21.0, 36.0, 35.0)","(8.5, 19.5, 18.9)"
12-01-2023 11:23:08.465615,"(19.0, 29.0, 28.375)","(31.0, 190.0, 175.625)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.335263157894737)","(21.0, 36.0, 35.0)","(8.5, 19.5, 18.9)"
12-01-2023 11:23:09.563885,"(19.0, 29.0, 28.285714285714285)","(31.0, 190.0, 185.5769230769231)","(31.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.14, 1.34, 1.335668449197861)","(21.0, 36.0, 35.0)","(8.5, 19.5, 18.9)"
12-01-2023 11:23:10.673962,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 185.5769230769231)","(51.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.34, 1.335668449197861)","(21.0, 36.0, 35.0)","(11.0, 19.5, 18.9)"
12-01-2023 11:23:11.758415,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 185.5769230769231)","(51.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.34, 1.335668449197861)","(21.0, 36.0, 35.0)","(11.0, 19.5, 18.9)"
12-01-2023 11:23:12.889236,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 185.5769230769231)","(51.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.34, 1.335668449197861)","(21.0, 36.0, 35.0)","(11.0, 19.5, 18.9)"
12-01-2023 11:23:14.063595,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 185.5769230769231)","(51.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.34, 1.335668449197861)","(21.0, 36.0, 35.0)","(11.0, 19.5, 18.9)"
12-01-2023 11:23:15.224053,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 185.5769230769231)","(51.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.34, 1.335668449197861)","(21.0, 36.0, 35.0)","(11.0, 19.5, 18.9)"
12-01-2023 11:23:16.337550,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 185.5769230769231)","(51.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.34, 1.335120481927711)","(21.0, 36.0, 35.0)","(11.0, 19.5, 18.9)"
12-01-2023 11:23:17.482770,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 185.5769230769231)","(51.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.34, 1.335120481927711)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.125)"
12-01-2023 11:23:18.642141,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 185.5769230769231)","(51.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.34, 1.335120481927711)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.125)"
12-01-2023 11:23:19.914229,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 180.41666666666669)","(51.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.34, 1.335120481927711)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.125)"
12-01-2023 11:23:21.308943,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 180.41666666666669)","(51.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.34, 1.335120481927711)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.125)"
12-01-2023 11:23:22.484077,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 180.41666666666669)","(51.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.34, 1.335120481927711)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.125)"
12-01-2023 11:23:23.986934,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 180.41666666666669)","(51.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.34, 1.3349532710280374)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.125)"
12-01-2023 11:23:25.346056,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 180.41666666666669)","(51.0, 210.0, 183.0)","(12.0, 14.0, 13.5625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.34, 1.3340350877192984)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.07142857142857)"
12-01-2023 11:23:26.514046,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 180.41666666666669)","(51.0, 210.0, 183.0)","(12.0, 14.0, 14.083333333333334)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.34, 1.3154320987654322)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.3)"
12-01-2023 11:23:27.674444,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 180.41666666666669)","(51.0, 210.0, 183.0)","(12.0, 15.0, 13.625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.32, 1.31)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.3)"
12-01-2023 11:23:28.742617,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 160.0)","(51.0, 210.0, 183.0)","(12.0, 15.0, 13.625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.32, 1.3145714285714287)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.3)"
12-01-2023 11:23:30.051938,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 179.54545454545456)","(51.0, 210.0, 191.42857142857144)","(11.0, 15.0, 13.625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.33, 1.3236470588235294)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.285714285714285)"
12-01-2023 11:23:31.265279,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 179.54545454545456)","(51.0, 210.0, 191.42857142857144)","(11.0, 15.0, 13.625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.33, 1.3185106382978724)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.285714285714285)"
12-01-2023 11:23:32.510407,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 179.54545454545456)","(51.0, 210.0, 191.42857142857144)","(11.0, 15.0, 13.625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.33, 1.3185106382978724)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.285714285714285)"
12-01-2023 11:23:33.768977,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 179.54545454545456)","(51.0, 210.0, 191.42857142857144)","(11.0, 15.0, 13.625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.33, 1.3185106382978724)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.333333333333332)"
12-01-2023 11:23:34.958599,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 179.54545454545456)","(51.0, 210.0, 191.42857142857144)","(11.0, 15.0, 13.625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.33, 1.318)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.227272727272727)"
12-01-2023 11:23:36.110287,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 179.54545454545456)","(51.0, 210.0, 191.42857142857144)","(11.0, 15.0, 13.625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.33, 1.3154054054054054)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.142857142857142)"
12-01-2023 11:23:37.207592,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 179.54545454545456)","(51.0, 210.0, 191.42857142857144)","(11.0, 15.0, 13.625)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.33, 1.3154054054054054)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.142857142857142)"
12-01-2023 11:23:38.352908,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 179.54545454545456)","(51.0, 210.0, 191.42857142857144)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.33, 1.3154054054054054)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.142857142857142)"
12-01-2023 11:23:39.489676,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 183.61111111111111)","(51.0, 210.0, 191.42857142857144)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.33, 1.3154054054054054)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.142857142857142)"
12-01-2023 11:23:40.583069,"(19.0, 29.0, 28.285714285714285)","(51.0, 190.0, 171.66666666666666)","(51.0, 210.0, 193.75)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.33, 1.3154054054054054)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.307692307692307)"
12-01-2023 11:23:41.646506,"(19.0, 29.0, 28.285714285714285)","(51.0, 180.0, 163.33333333333334)","(51.0, 200.0, 171.25)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.32, 1.3160571428571428)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.307692307692307)"
12-01-2023 11:23:42.711085,"(19.0, 29.0, 28.285714285714285)","(51.0, 180.0, 163.33333333333334)","(51.0, 200.0, 171.25)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.32, 1.3036082474226804)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.307692307692307)"
12-01-2023 11:23:44.036811,"(19.0, 29.0, 28.285714285714285)","(51.0, 180.0, 125.45454545454547)","(51.0, 200.0, 142.5)","(11.0, 15.0, 13.6875)","(26.0, 40.0, 37.142857142857146)","(1.09, 1.31, 1.3036082474226804)","(21.0, 36.0, 35.0)","(11.0, 19.5, 19.307692307692307)"
