,Savage Nation,Grandgran,Dmoney Honey,Potential Grizzly,Two Last Words,Out For Justice,Gold Shark,Valiant Thor
2374,"[datetime.datetime(2022, 11, 28, 12, 28, 59, 789181), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 28, 59, 789181), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 28, 59, 789181), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 28, 59, 789181), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 28, 59, 789181), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 12, 28, 59, 789181), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 28, 59, 789181), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 12, 28, 59, 789181), 13.0, 20.0]"
2375,"[datetime.datetime(2022, 11, 28, 12, 29, 0, 905168), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 29, 0, 905168), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 0, 905168), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 0, 905168), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 29, 0, 905168), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 12, 29, 0, 905168), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 29, 0, 905168), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 12, 29, 0, 905168), 13.0, 20.0]"
2376,"[datetime.datetime(2022, 11, 28, 12, 29, 2, 42363), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 29, 2, 42363), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 2, 42363), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 2, 42363), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 29, 2, 42363), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 12, 29, 2, 42363), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 29, 2, 42363), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 12, 29, 2, 42363), 13.0, 20.0]"
2377,"[datetime.datetime(2022, 11, 28, 12, 29, 3, 167529), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 29, 3, 167529), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 3, 167529), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 3, 167529), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 29, 3, 167529), 5.5, 6.8]","[datetime.datetime(2022, 11, 28, 12, 29, 3, 167529), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 29, 3, 167529), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 12, 29, 3, 167529), 13.0, 20.0]"
2378,"[datetime.datetime(2022, 11, 28, 12, 29, 4, 304741), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 29, 4, 304741), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 4, 304741), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 4, 304741), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 29, 4, 304741), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 29, 4, 304741), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 29, 4, 304741), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 12, 29, 4, 304741), 13.0, 20.0]"
2379,"[datetime.datetime(2022, 11, 28, 12, 29, 5, 452293), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 5, 452293), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 5, 452293), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 5, 452293), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 29, 5, 452293), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 5, 452293), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 29, 5, 452293), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 12, 29, 5, 452293), 13.0, 19.0]"
2380,"[datetime.datetime(2022, 11, 28, 12, 29, 6, 574932), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 6, 574932), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 6, 574932), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 6, 574932), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 29, 6, 574932), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 6, 574932), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 29, 6, 574932), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 12, 29, 6, 574932), 13.0, 19.0]"
2381,"[datetime.datetime(2022, 11, 28, 12, 29, 7, 711584), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 7, 711584), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 7, 711584), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 7, 711584), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 29, 7, 711584), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 7, 711584), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 29, 7, 711584), 2.7, 3.1]","[datetime.datetime(2022, 11, 28, 12, 29, 7, 711584), 13.0, 19.0]"
2382,"[datetime.datetime(2022, 11, 28, 12, 29, 8, 830441), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 8, 830441), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 8, 830441), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 8, 830441), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 29, 8, 830441), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 8, 830441), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 29, 8, 830441), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 8, 830441), 13.0, 19.0]"
2383,"[datetime.datetime(2022, 11, 28, 12, 29, 9, 966218), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 9, 966218), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 9, 966218), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 9, 966218), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 29, 9, 966218), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 9, 966218), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 29, 9, 966218), 2.7, 3.0]","[datetime.datetime(2022, 11, 28, 12, 29, 9, 966218), 13.0, 19.0]"
2384,"[datetime.datetime(2022, 11, 28, 12, 29, 11, 97015), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 11, 97015), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 11, 97015), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 11, 97015), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 29, 11, 97015), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 11, 97015), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 29, 11, 97015), 2.7, 3.0]","[datetime.datetime(2022, 11, 28, 12, 29, 11, 97015), 13.0, 19.0]"
2385,"[datetime.datetime(2022, 11, 28, 12, 29, 12, 263282), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 12, 263282), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 12, 263282), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 12, 263282), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 29, 12, 263282), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 12, 263282), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 29, 12, 263282), 2.7, 3.0]","[datetime.datetime(2022, 11, 28, 12, 29, 12, 263282), 13.0, 19.0]"
2386,"[datetime.datetime(2022, 11, 28, 12, 29, 13, 385120), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 13, 385120), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 13, 385120), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 13, 385120), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 12, 29, 13, 385120), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 13, 385120), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 29, 13, 385120), 2.7, 3.0]","[datetime.datetime(2022, 11, 28, 12, 29, 13, 385120), 13.0, 19.0]"
2387,"[datetime.datetime(2022, 11, 28, 12, 29, 14, 514360), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 14, 514360), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 14, 514360), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 14, 514360), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 12, 29, 14, 514360), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 14, 514360), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 29, 14, 514360), 2.7, 3.0]","[datetime.datetime(2022, 11, 28, 12, 29, 14, 514360), 13.0, 19.0]"
2388,"[datetime.datetime(2022, 11, 28, 12, 29, 15, 647400), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 15, 647400), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 15, 647400), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 15, 647400), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 12, 29, 15, 647400), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 15, 647400), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 29, 15, 647400), 2.7, 3.0]","[datetime.datetime(2022, 11, 28, 12, 29, 15, 647400), 13.0, 19.0]"
2389,"[datetime.datetime(2022, 11, 28, 12, 29, 16, 766765), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 16, 766765), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 16, 766765), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 16, 766765), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 12, 29, 16, 766765), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 16, 766765), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 29, 16, 766765), 2.7, 3.0]","[datetime.datetime(2022, 11, 28, 12, 29, 16, 766765), 13.0, 19.0]"
2390,"[datetime.datetime(2022, 11, 28, 12, 29, 17, 924857), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 17, 924857), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 17, 924857), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 17, 924857), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 12, 29, 17, 924857), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 17, 924857), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 29, 17, 924857), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 17, 924857), 13.0, 19.0]"
2391,"[datetime.datetime(2022, 11, 28, 12, 29, 19, 49424), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 19, 49424), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 19, 49424), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 19, 49424), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 29, 19, 49424), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 19, 49424), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 29, 19, 49424), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 19, 49424), 13.0, 19.0]"
2392,"[datetime.datetime(2022, 11, 28, 12, 29, 20, 191144), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 20, 191144), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 20, 191144), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 20, 191144), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 29, 20, 191144), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 20, 191144), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 29, 20, 191144), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 20, 191144), 13.0, 19.0]"
2393,"[datetime.datetime(2022, 11, 28, 12, 29, 21, 304621), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 21, 304621), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 21, 304621), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 21, 304621), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 29, 21, 304621), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 21, 304621), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 29, 21, 304621), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 21, 304621), 13.0, 19.0]"
2394,"[datetime.datetime(2022, 11, 28, 12, 29, 22, 438208), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 22, 438208), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 22, 438208), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 22, 438208), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 29, 22, 438208), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 22, 438208), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 29, 22, 438208), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 22, 438208), 13.0, 19.0]"
2395,"[datetime.datetime(2022, 11, 28, 12, 29, 23, 573163), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 23, 573163), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 23, 573163), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 23, 573163), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 29, 23, 573163), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 23, 573163), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 29, 23, 573163), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 23, 573163), 13.0, 19.0]"
2396,"[datetime.datetime(2022, 11, 28, 12, 29, 24, 690389), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 24, 690389), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 24, 690389), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 24, 690389), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 29, 24, 690389), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 24, 690389), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 29, 24, 690389), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 24, 690389), 13.0, 19.0]"
2397,"[datetime.datetime(2022, 11, 28, 12, 29, 25, 822971), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 25, 822971), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 25, 822971), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 25, 822971), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 29, 25, 822971), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 25, 822971), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 29, 25, 822971), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 25, 822971), 13.0, 19.0]"
2398,"[datetime.datetime(2022, 11, 28, 12, 29, 26, 941232), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 26, 941232), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 26, 941232), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 26, 941232), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 29, 26, 941232), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 26, 941232), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 29, 26, 941232), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 26, 941232), 13.0, 19.0]"
2399,"[datetime.datetime(2022, 11, 28, 12, 29, 28, 88227), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 28, 88227), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 28, 88227), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 28, 88227), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 29, 28, 88227), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 28, 88227), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 29, 28, 88227), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 28, 88227), 13.0, 19.0]"
2400,"[datetime.datetime(2022, 11, 28, 12, 29, 29, 222528), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 29, 222528), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 29, 222528), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 29, 222528), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 29, 29, 222528), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 29, 222528), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 29, 29, 222528), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 29, 222528), 13.0, 19.0]"
2401,"[datetime.datetime(2022, 11, 28, 12, 29, 30, 356817), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 30, 356817), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 30, 356817), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 30, 356817), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 29, 30, 356817), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 30, 356817), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 12, 29, 30, 356817), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 30, 356817), 13.0, 19.0]"
2402,"[datetime.datetime(2022, 11, 28, 12, 29, 31, 474847), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 31, 474847), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 31, 474847), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 31, 474847), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 29, 31, 474847), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 31, 474847), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 29, 31, 474847), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 31, 474847), 13.0, 19.0]"
2403,"[datetime.datetime(2022, 11, 28, 12, 29, 32, 614764), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 32, 614764), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 29, 32, 614764), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 32, 614764), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 29, 32, 614764), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 32, 614764), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 29, 32, 614764), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 32, 614764), 13.0, 19.0]"
2404,"[datetime.datetime(2022, 11, 28, 12, 29, 33, 739945), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 33, 739945), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 29, 33, 739945), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 33, 739945), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 29, 33, 739945), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 33, 739945), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 29, 33, 739945), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 33, 739945), 13.0, 19.0]"
2405,"[datetime.datetime(2022, 11, 28, 12, 29, 34, 878637), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 34, 878637), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 29, 34, 878637), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 34, 878637), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 29, 34, 878637), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 34, 878637), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 29, 34, 878637), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 34, 878637), 13.0, 19.0]"
2406,"[datetime.datetime(2022, 11, 28, 12, 29, 36, 17682), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 36, 17682), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 29, 36, 17682), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 36, 17682), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 29, 36, 17682), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 36, 17682), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 12, 29, 36, 17682), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 36, 17682), 13.0, 19.0]"
2407,"[datetime.datetime(2022, 11, 28, 12, 29, 37, 154716), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 29, 37, 154716), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 37, 154716), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 37, 154716), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 12, 29, 37, 154716), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 37, 154716), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 12, 29, 37, 154716), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 37, 154716), 13.0, 19.0]"
2408,"[datetime.datetime(2022, 11, 28, 12, 29, 38, 290483), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 29, 38, 290483), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 38, 290483), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 38, 290483), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 29, 38, 290483), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 38, 290483), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 29, 38, 290483), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 38, 290483), 13.0, 19.0]"
2409,"[datetime.datetime(2022, 11, 28, 12, 29, 39, 414651), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 29, 39, 414651), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 39, 414651), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 39, 414651), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 29, 39, 414651), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 39, 414651), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 29, 39, 414651), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 39, 414651), 13.0, 19.0]"
2410,"[datetime.datetime(2022, 11, 28, 12, 29, 40, 541417), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 29, 40, 541417), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 40, 541417), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 12, 29, 40, 541417), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 29, 40, 541417), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 40, 541417), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 29, 40, 541417), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 40, 541417), 13.0, 19.0]"
2411,"[datetime.datetime(2022, 11, 28, 12, 29, 41, 669242), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 29, 41, 669242), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 41, 669242), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 41, 669242), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 29, 41, 669242), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 41, 669242), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 29, 41, 669242), 2.7, 3.05]","[datetime.datetime(2022, 11, 28, 12, 29, 41, 669242), 13.0, 19.0]"
2412,"[datetime.datetime(2022, 11, 28, 12, 29, 42, 807217), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 29, 42, 807217), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 29, 42, 807217), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 42, 807217), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 29, 42, 807217), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 42, 807217), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 29, 42, 807217), 2.7, 3.0]","[datetime.datetime(2022, 11, 28, 12, 29, 42, 807217), 13.0, 19.0]"
2413,"[datetime.datetime(2022, 11, 28, 12, 29, 43, 933106), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 12, 29, 43, 933106), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 29, 43, 933106), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 29, 43, 933106), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 29, 43, 933106), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 12, 29, 43, 933106), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 12, 29, 43, 933106), 2.7, 3.0]","[datetime.datetime(2022, 11, 28, 12, 29, 43, 933106), 13.0, 19.0]"
