,Tiffany Twisted,True Character,Austin Dutton,Blazing Bob,Velocity Touched,Lizard,Jimary Everest,Context
12-01-2023 13:44:11.497895,"(61.0, 370.0, 117.91666666666667)","(10.0, 22.0, 19.525)","(3.9, 5.2, 4.923529411764706)","(2.25, 2.6, 2.585714285714286)","(11.0, 22.0, 21.625)","(61.0, 270.0, 248.88888888888889)","(21.0, 42.0, 36.56)","(3.3, 3.8, 3.6782608695652175)"
12-01-2023 13:44:12.734715,"(61.0, 360.0, 330.0)","(10.0, 22.0, 19.525)","(3.9, 5.5, 4.977777777777778)","(2.25, 2.6, 2.5806060606060606)","(11.0, 22.0, 21.625)","(61.0, 270.0, 248.88888888888889)","(21.0, 42.0, 36.56)","(3.3, 3.8, 3.6444444444444444)"
12-01-2023 13:44:13.993518,"(61.0, 360.0, 330.0)","(10.0, 22.0, 18.5)","(3.9, 5.4, 4.96)","(2.25, 2.6, 2.578666666666667)","(11.0, 22.0, 21.647058823529413)","(61.0, 270.0, 248.88888888888889)","(21.0, 42.0, 36.56)","(3.3, 3.8, 3.6444444444444444)"
12-01-2023 13:44:15.262592,"(61.0, 360.0, 330.0)","(10.0, 22.0, 18.64)","(3.9, 5.1, 4.9125)","(2.25, 2.6, 2.588)","(11.0, 22.0, 24.23076923076923)","(61.0, 270.0, 248.88888888888889)","(21.0, 42.0, 35.82857142857143)","(3.3, 3.8, 3.6782608695652175)"
12-01-2023 13:44:16.477057,"(61.0, 360.0, 217.05882352941177)","(10.0, 21.0, 19.5)","(3.9, 5.1, 4.9125)","(2.25, 2.6, 2.5431578947368423)","(11.0, 25.0, 24.36)","(61.0, 270.0, 248.88888888888889)","(21.0, 42.0, 37.2)","(3.3, 3.8, 3.658695652173913)"
12-01-2023 13:44:17.622380,"(61.0, 340.0, 312.22222222222223)","(10.0, 21.0, 19.5)","(3.9, 5.1, 4.9125)","(2.25, 2.56, 2.5431578947368423)","(11.0, 25.0, 25.772727272727273)","(61.0, 270.0, 268.33333333333337)","(21.0, 40.0, 37.2)","(3.3, 3.75, 3.6333333333333333)"
12-01-2023 13:44:18.833702,"(61.0, 340.0, 127.66666666666666)","(10.0, 21.0, 19.363636363636363)","(3.9, 5.1, 5.008695652173913)","(2.25, 2.56, 2.5431578947368423)","(11.0, 26.0, 22.41176470588235)","(61.0, 360.0, 146.11111111111111)","(21.0, 40.0, 37.42857142857143)","(3.3, 3.75, 3.6333333333333333)"
12-01-2023 13:44:20.111800,"(61.0, 340.0, 156.47058823529412)","(10.0, 21.0, 19.363636363636363)","(3.9, 5.4, 4.881818181818182)","(2.25, 2.56, 2.541714285714286)","(11.0, 27.0, 25.761904761904763)","(61.0, 360.0, 146.11111111111111)","(21.0, 40.0, 37.42857142857143)","(3.3, 3.75, 3.658695652173913)"
12-01-2023 13:44:21.275220,"(61.0, 340.0, 191.42857142857144)","(10.0, 21.0, 19.363636363636363)","(3.9, 5.4, 4.881818181818182)","(2.25, 2.56, 2.541714285714286)","(11.0, 26.0, 24.47826086956522)","(61.0, 360.0, 146.11111111111111)","(21.0, 40.0, 37.42857142857143)","(3.3, 3.75, 3.6333333333333333)"
12-01-2023 13:44:22.516259,"(61.0, 330.0, 187.61904761904762)","(11.0, 21.0, 18.9375)","(3.9, 5.4, 4.9125)","(2.25, 2.56, 2.544)","(11.0, 25.0, 23.285714285714285)","(61.0, 360.0, 119.375)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.75, 3.640909090909091)"
12-01-2023 13:44:23.671138,"(61.0, 320.0, 295.55555555555554)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.1, 4.9125)","(2.25, 2.56, 2.544)","(11.0, 25.0, 23.580645161290324)","(61.0, 360.0, 146.11111111111111)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.75, 3.6157894736842104)"
12-01-2023 13:44:24.860585,"(61.0, 320.0, 295.55555555555554)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.1, 4.984615384615385)","(2.25, 2.56, 2.544)","(11.0, 25.0, 23.22222222222222)","(61.0, 360.0, 167.5)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.75, 3.6157894736842104)"
12-01-2023 13:44:26.036463,"(61.0, 320.0, 188.0)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.1, 4.9125)","(2.25, 2.56, 2.5563636363636366)","(11.0, 25.0, 23.758620689655174)","(61.0, 360.0, 167.5)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.75, 3.6313953488372093)"
12-01-2023 13:44:27.257108,"(61.0, 310.0, 184.0)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.1, 4.977777777777778)","(2.25, 2.6, 2.5890909090909093)","(11.0, 25.0, 23.90909090909091)","(61.0, 360.0, 223.75)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.75, 3.6157894736842104)"
12-01-2023 13:44:28.534381,"(61.0, 300.0, 277.77777777777777)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.4, 4.96)","(2.25, 2.6, 2.5775)","(11.0, 25.0, 23.90909090909091)","(61.0, 270.0, 223.75)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.75, 3.6157894736842104)"
12-01-2023 13:44:29.713544,"(61.0, 300.0, 214.28571428571428)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.4, 4.911111111111111)","(2.25, 2.6, 2.5685714285714285)","(11.0, 25.0, 23.90909090909091)","(61.0, 270.0, 216.25)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.75, 3.6313953488372093)"
12-01-2023 13:44:30.906777,"(61.0, 300.0, 161.53846153846155)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.4, 4.949999999999999)","(2.25, 2.6, 2.566153846153846)","(11.0, 25.0, 23.90909090909091)","(61.0, 260.0, 216.25)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.75, 3.6313953488372093)"
12-01-2023 13:44:32.130823,"(61.0, 300.0, 161.53846153846155)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.1, 5.022222222222222)","(2.25, 2.6, 2.576)","(11.0, 25.0, 23.90909090909091)","(61.0, 260.0, 172.5)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.75, 3.6444444444444444)"
12-01-2023 13:44:33.313129,"(61.0, 280.0, 260.0)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.4, 5.0600000000000005)","(2.25, 2.6, 2.576)","(11.0, 25.0, 23.90909090909091)","(61.0, 260.0, 172.5)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.7, 3.6444444444444444)"
12-01-2023 13:44:34.385910,"(61.0, 280.0, 260.0)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.4, 5.029411764705882)","(2.25, 2.6, 2.581538461538462)","(11.0, 25.0, 23.90909090909091)","(61.0, 260.0, 172.5)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.7, 3.6313953488372093)"
12-01-2023 13:44:35.542132,"(61.0, 280.0, 179.2)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.4, 5.0600000000000005)","(2.25, 2.6, 2.581176470588235)","(11.0, 25.0, 23.90909090909091)","(61.0, 260.0, 172.5)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.75, 3.6142857142857143)"
12-01-2023 13:44:36.796539,"(61.0, 280.0, 162.6086956521739)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.4, 5.0600000000000005)","(2.25, 2.6, 2.59)","(11.0, 25.0, 23.90909090909091)","(61.0, 260.0, 172.5)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.75, 3.623529411764706)"
12-01-2023 13:44:38.084369,"(61.0, 270.0, 171.57894736842104)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.4, 5.0600000000000005)","(2.25, 2.6, 2.581176470588235)","(11.0, 25.0, 23.90909090909091)","(61.0, 260.0, 172.5)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.7, 3.6473684210526316)"
12-01-2023 13:44:39.154424,"(61.0, 260.0, 242.22222222222223)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.4, 5.0600000000000005)","(2.25, 2.6, 2.581176470588235)","(11.0, 25.0, 23.90909090909091)","(61.0, 260.0, 172.5)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.7, 3.6310344827586207)"
12-01-2023 13:44:40.231502,"(61.0, 240.0, 229.23076923076923)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.1, 5.0)","(2.25, 2.6, 2.59)","(11.0, 25.0, 23.90909090909091)","(61.0, 260.0, 172.5)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.7, 3.6166666666666667)"
12-01-2023 13:44:41.262213,"(61.0, 240.0, 146.66666666666666)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.1, 5.056521739130434)","(2.25, 2.6, 2.59)","(11.0, 25.0, 23.90909090909091)","(61.0, 260.0, 172.5)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.7, 3.6166666666666667)"
12-01-2023 13:44:42.416670,"(61.0, 230.0, 149.52380952380952)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.1, 5.05)","(2.25, 2.6, 2.59)","(11.0, 25.0, 23.90909090909091)","(61.0, 260.0, 172.5)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.7, 3.6166666666666667)"
12-01-2023 13:44:43.602782,"(61.0, 220.0, 206.66666666666669)","(11.0, 21.0, 18.789473684210527)","(3.9, 5.1, 5.05)","(2.25, 2.6, 2.59)","(11.0, 25.0, 23.823529411764707)","(61.0, 260.0, 172.5)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.7, 3.6166666666666667)"
12-01-2023 13:44:44.944134,"(61.0, 220.0, 143.63636363636363)","(11.0, 21.0, 18.785714285714285)","(3.9, 5.1, 5.057142857142857)","(2.25, 2.6, 2.59)","(11.0, 25.0, 23.742857142857144)","(61.0, 260.0, 172.5)","(21.0, 40.0, 35.609756097560975)","(3.2, 3.7, 3.6166666666666667)"
12-01-2023 13:44:46.066248,"(61.0, 220.0, 143.63636363636363)","(11.0, 21.0, 18.785714285714285)","(3.9, 5.4, 5.046153846153846)","(2.25, 2.6, 2.581176470588235)","(11.0, 25.0, 23.742857142857144)","(61.0, 260.0, 172.5)","(21.0, 40.0, 35.26315789473684)","(3.2, 3.7, 3.6310344827586207)"
12-01-2023 13:44:47.271049,"(61.0, 220.0, 143.63636363636363)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.4, 4.9818181818181815)","(2.25, 2.6, 2.581176470588235)","(11.0, 25.0, 23.90909090909091)","(61.0, 260.0, 172.5)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.7, 3.6281250000000003)"
12-01-2023 13:44:48.499899,"(61.0, 210.0, 180.0)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.1, 4.85)","(2.25, 2.6, 2.59)","(11.0, 25.0, 23.90909090909091)","(61.0, 260.0, 172.5)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.7, 3.6166666666666667)"
12-01-2023 13:44:49.672188,"(61.0, 210.0, 158.66666666666666)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.1, 4.85)","(2.25, 2.6, 2.581176470588235)","(11.0, 25.0, 23.90909090909091)","(61.0, 260.0, 215.0)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.7, 3.6310344827586207)"
12-01-2023 13:44:50.875024,"(61.0, 200.0, 144.44444444444446)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.1, 4.85)","(2.25, 2.6, 2.6270588235294117)","(11.0, 25.0, 23.666666666666668)","(61.0, 260.0, 131.42857142857144)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.7, 3.617391304347826)"
12-01-2023 13:44:52.099098,"(61.0, 200.0, 144.44444444444446)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.1, 5.044444444444444)","(2.25, 2.68, 2.6270588235294117)","(11.0, 25.0, 23.594594594594597)","(61.0, 260.0, 186.66666666666669)","(21.0, 40.0, 35.411764705882355)","(3.2, 3.65, 3.5878048780487806)"
12-01-2023 13:44:53.319220,"(61.0, 200.0, 152.38095238095238)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.1, 5.233333333333333)","(2.25, 2.68, 2.662608695652174)","(11.0, 25.0, 23.594594594594597)","(61.0, 240.0, 217.14285714285714)","(21.0, 40.0, 35.77777777777778)","(3.2, 3.7, 3.5947368421052635)"
12-01-2023 13:44:54.410334,"(61.0, 190.0, 148.0)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.3, 5.151351351351352)","(2.25, 2.68, 2.6455172413793107)","(11.0, 25.0, 23.594594594594597)","(61.0, 240.0, 148.57142857142856)","(21.0, 38.0, 35.06666666666667)","(3.2, 3.7, 3.5964285714285715)"
12-01-2023 13:44:55.618177,"(61.0, 180.0, 143.0769230769231)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.4, 4.988888888888889)","(2.25, 2.68, 2.6455172413793107)","(11.0, 25.0, 23.90909090909091)","(61.0, 240.0, 127.36842105263158)","(21.0, 38.0, 34.96969696969697)","(3.2, 3.65, 3.5710526315789473)"
12-01-2023 13:44:56.877947,"(61.0, 180.0, 129.4736842105263)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.1, 5.18125)","(2.25, 2.68, 2.6591666666666667)","(11.0, 25.0, 24.555555555555557)","(61.0, 230.0, 120.0)","(21.0, 38.0, 34.96969696969697)","(3.2, 3.65, 3.514705882352941)"
12-01-2023 13:44:57.996007,"(61.0, 180.0, 129.4736842105263)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.4, 5.18125)","(2.25, 2.68, 2.6591666666666667)","(11.0, 25.0, 24.555555555555557)","(61.0, 220.0, 160.0)","(21.0, 38.0, 35.368421052631575)","(3.2, 3.65, 3.514705882352941)"
12-01-2023 13:44:59.097636,"(61.0, 180.0, 129.4736842105263)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.4, 5.275)","(2.25, 2.68, 2.6591666666666667)","(11.0, 25.0, 24.555555555555557)","(61.0, 200.0, 160.0)","(21.0, 38.0, 35.368421052631575)","(3.2, 3.65, 3.514705882352941)"
12-01-2023 13:45:00.204316,"(61.0, 180.0, 129.4736842105263)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.4, 5.1)","(2.25, 2.68, 2.6375757575757577)","(11.0, 25.0, 24.555555555555557)","(61.0, 190.0, 130.76923076923077)","(21.0, 38.0, 35.368421052631575)","(3.2, 3.65, 3.5258620689655173)"
12-01-2023 13:45:01.343766,"(61.0, 180.0, 129.4736842105263)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.4, 5.1)","(2.25, 2.68, 2.6375757575757577)","(11.0, 25.0, 24.555555555555557)","(61.0, 190.0, 124.0)","(21.0, 38.0, 35.368421052631575)","(3.2, 3.65, 3.4625000000000004)"
12-01-2023 13:45:02.486551,"(61.0, 180.0, 137.33333333333331)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.4, 5.336842105263158)","(2.25, 2.68, 2.6375757575757577)","(11.0, 25.0, 24.555555555555557)","(61.0, 190.0, 124.0)","(21.0, 38.0, 35.368421052631575)","(3.2, 3.65, 3.5216216216216214)"
12-01-2023 13:45:03.722607,"(61.0, 180.0, 140.0)","(11.0, 21.0, 18.785714285714285)","(3.9, 5.4, 5.271428571428571)","(2.25, 2.68, 2.6375757575757577)","(11.0, 25.0, 24.555555555555557)","(61.0, 190.0, 120.0)","(21.0, 38.0, 35.368421052631575)","(3.2, 3.65, 3.5216216216216214)"
12-01-2023 13:45:05.022088,"(61.0, 180.0, 140.0)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.4, 5.271428571428571)","(2.25, 2.68, 2.637)","(11.0, 25.0, 24.555555555555557)","(61.0, 190.0, 131.42857142857144)","(21.0, 38.0, 34.96969696969697)","(3.2, 3.65, 3.5444444444444443)"
12-01-2023 13:45:06.222935,"(61.0, 180.0, 140.0)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.4, 5.1692307692307695)","(2.25, 2.64, 2.636842105263158)","(11.0, 25.0, 24.454545454545453)","(61.0, 170.0, 112.72727272727272)","(21.0, 38.0, 35.8)","(3.2, 3.65, 3.551219512195122)"
12-01-2023 13:45:07.351550,"(61.0, 180.0, 137.33333333333331)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.2, 5.166666666666667)","(2.25, 2.64, 2.637)","(11.0, 25.0, 24.57142857142857)","(61.0, 170.0, 107.6923076923077)","(21.0, 38.0, 36.11764705882353)","(3.2, 3.6, 3.551219512195122)"
12-01-2023 13:45:08.693467,"(61.0, 180.0, 140.0)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.2, 5.142857142857142)","(2.25, 2.64, 2.6263414634146343)","(11.0, 25.0, 24.785714285714285)","(61.0, 170.0, 107.6923076923077)","(21.0, 38.0, 43.0)","(3.2, 3.6, 3.5090909090909093)"
12-01-2023 13:45:09.920310,"(61.0, 180.0, 140.0)","(11.0, 21.0, 18.86842105263158)","(3.9, 5.2, 5.142857142857142)","(2.25, 2.68, 2.6263414634146343)","(11.0, 25.0, 24.875)","(61.0, 170.0, 107.6923076923077)","(21.0, 44.0, 41.22222222222222)","(3.2, 3.6, 3.5090909090909093)"
12-01-2023 13:45:11.209366,"(61.0, 180.0, 140.0)","(11.0, 21.0, 18.89189189189189)","(3.9, 5.2, 5.1692307692307695)","(2.25, 2.68, 2.6133333333333333)","(11.0, 25.0, 24.647058823529413)","(61.0, 170.0, 107.6923076923077)","(21.0, 44.0, 41.05882352941177)","(3.2, 3.6, 3.5444444444444447)"
12-01-2023 13:45:12.863762,"(61.0, 170.0, 156.0)","(12.0, 21.0, 18.89189189189189)","(4.0, 5.2, 5.239130434782608)","(2.2, 2.68, 2.6133333333333333)","(13.0, 25.0, 24.77777777777778)","(61.0, 170.0, 107.6923076923077)","(26.0, 44.0, 41.05882352941177)","(3.0, 3.6, 3.5675)"
12-01-2023 13:45:14.346567,"(61.0, 170.0, 156.0)","(12.0, 21.0, 18.89189189189189)","(4.0, 5.5, 5.218518518518518)","(2.2, 2.68, 2.646086956521739)","(13.0, 25.0, 24.77777777777778)","(61.0, 170.0, 107.6923076923077)","(26.0, 44.0, 41.05882352941177)","(3.0, 3.6, 3.5307692307692307)"
12-01-2023 13:45:15.747925,"(61.0, 170.0, 156.0)","(12.0, 21.0, 18.804878048780488)","(4.0, 5.5, 5.175)","(2.2, 2.66, 2.646086956521739)","(13.0, 25.0, 24.884615384615383)","(61.0, 170.0, 107.6923076923077)","(26.0, 44.0, 41.05882352941177)","(3.0, 3.6, 3.5090909090909093)"
12-01-2023 13:45:17.500360,"(61.0, 170.0, 156.0)","(12.0, 21.0, 18.804878048780488)","(4.0, 5.3, 5.188888888888888)","(2.2, 2.66, 2.6263414634146343)","(13.0, 25.0, 24.884615384615383)","(61.0, 170.0, 105.71428571428572)","(26.0, 44.0, 41.05882352941177)","(3.0, 3.6, 3.535714285714286)"
12-01-2023 13:45:18.781498,"(61.0, 170.0, 156.0)","(12.0, 21.0, 18.804878048780488)","(4.0, 5.3, 5.188888888888888)","(2.2, 2.68, 2.6151851851851853)","(13.0, 25.0, 24.884615384615383)","(61.0, 170.0, 122.5)","(26.0, 44.0, 41.05882352941177)","(3.0, 3.6, 3.535714285714286)"
12-01-2023 13:45:19.981292,"(61.0, 170.0, 156.0)","(12.0, 21.0, 18.804878048780488)","(4.0, 5.3, 5.228571428571429)","(2.2, 2.68, 2.6151851851851853)","(13.0, 25.0, 24.77777777777778)","(61.0, 160.0, 111.78571428571428)","(26.0, 44.0, 41.05882352941177)","(3.0, 3.6, 3.535714285714286)"
12-01-2023 13:45:21.159911,"(61.0, 170.0, 156.0)","(12.0, 21.0, 18.804878048780488)","(4.0, 5.3, 5.3769230769230765)","(2.2, 2.68, 2.6151851851851853)","(13.0, 25.0, 24.77777777777778)","(61.0, 160.0, 108.07692307692308)","(26.0, 44.0, 40.15384615384615)","(3.0, 3.6, 3.5205882352941176)"
12-01-2023 13:45:22.354191,"(61.0, 170.0, 156.0)","(12.0, 21.0, 18.804878048780488)","(4.0, 5.5, 5.188888888888888)","(2.2, 2.68, 2.6151851851851853)","(13.0, 25.0, 24.884615384615383)","(61.0, 160.0, 106.66666666666667)","(26.0, 44.0, 40.15384615384615)","(3.0, 3.55, 3.535714285714286)"
12-01-2023 13:45:23.514886,"(61.0, 170.0, 156.0)","(12.0, 21.0, 18.804878048780488)","(4.0, 5.5, 5.166666666666666)","(2.2, 2.68, 2.6151851851851853)","(13.0, 25.0, 24.884615384615383)","(61.0, 150.0, 106.66666666666667)","(26.0, 44.0, 40.15384615384615)","(3.0, 3.6, 3.5318181818181817)"
12-01-2023 13:45:24.714472,"(61.0, 170.0, 156.0)","(12.0, 21.0, 18.804878048780488)","(4.0, 5.3, 5.4529411764705875)","(2.2, 2.68, 2.6151851851851853)","(13.0, 25.0, 24.77777777777778)","(61.0, 150.0, 112.5)","(26.0, 44.0, 40.15384615384615)","(3.0, 3.6, 3.5318181818181817)"
12-01-2023 13:45:26.190343,"(61.0, 170.0, 156.0)","(12.0, 21.0, 18.804878048780488)","(4.0, 5.6, 5.213636363636363)","(2.2, 2.68, 2.6151851851851853)","(13.0, 25.0, 24.678571428571427)","(61.0, 140.0, 103.33333333333333)","(26.0, 44.0, 40.15384615384615)","(3.0, 3.6, 3.5318181818181817)"
12-01-2023 13:45:27.326261,"(61.0, 170.0, 156.0)","(12.0, 21.0, 18.804878048780488)","(4.0, 5.6, 5.213636363636363)","(2.2, 2.68, 2.613529411764706)","(13.0, 25.0, 24.71875)","(61.0, 140.0, 120.0)","(26.0, 44.0, 38.4)","(3.0, 3.6, 3.552)"
12-01-2023 13:45:28.565241,"(61.0, 160.0, 150.76923076923077)","(12.0, 21.0, 19.043478260869566)","(4.0, 5.6, 5.362962962962963)","(2.2, 2.64, 2.607)","(13.0, 25.0, 24.416666666666668)","(61.0, 130.0, 114.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.552)"
12-01-2023 13:45:29.893192,"(61.0, 160.0, 150.76923076923077)","(12.0, 21.0, 19.043478260869566)","(4.0, 5.6, 5.376)","(2.2, 2.64, 2.607)","(13.0, 25.0, 24.71875)","(61.0, 130.0, 114.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.552)"
12-01-2023 13:45:31.329093,"(61.0, 160.0, 150.76923076923077)","(12.0, 21.0, 19.043478260869566)","(4.0, 5.6, 5.461538461538462)","(2.2, 2.64, 2.607)","(13.0, 25.0, 24.71875)","(61.0, 130.0, 114.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.5653846153846156)"
12-01-2023 13:45:32.635634,"(61.0, 160.0, 150.76923076923077)","(12.0, 21.0, 19.043478260869566)","(4.0, 5.6, 5.461538461538462)","(2.2, 2.64, 2.616)","(13.0, 25.0, 24.71875)","(61.0, 130.0, 114.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.5285714285714285)"
12-01-2023 13:45:33.845607,"(61.0, 160.0, 150.76923076923077)","(12.0, 21.0, 19.043478260869566)","(4.0, 5.6, 5.461538461538462)","(2.2, 2.62, 2.595)","(13.0, 25.0, 24.761904761904763)","(61.0, 130.0, 114.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.5285714285714285)"
12-01-2023 13:45:35.052736,"(61.0, 160.0, 150.76923076923077)","(12.0, 21.0, 19.043478260869566)","(4.0, 5.6, 5.461538461538462)","(2.2, 2.62, 2.595)","(13.0, 26.0, 24.88888888888889)","(61.0, 130.0, 114.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.5285714285714285)"
12-01-2023 13:45:36.247818,"(61.0, 160.0, 150.76923076923077)","(12.0, 21.0, 19.043478260869566)","(4.0, 5.6, 5.42)","(2.2, 2.62, 2.595)","(13.0, 25.0, 24.333333333333332)","(61.0, 130.0, 114.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.54375)"
12-01-2023 13:45:37.451824,"(61.0, 160.0, 150.76923076923077)","(12.0, 21.0, 19.085106382978722)","(4.0, 5.6, 5.3999999999999995)","(2.2, 2.62, 2.529333333333333)","(13.0, 25.0, 23.15)","(61.0, 130.0, 114.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.4625000000000004)"
12-01-2023 13:45:38.619010,"(61.0, 160.0, 150.76923076923077)","(12.0, 21.0, 19.163265306122447)","(4.0, 5.6, 5.3999999999999995)","(2.2, 2.54, 2.529333333333333)","(13.0, 26.0, 23.40909090909091)","(61.0, 130.0, 114.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.466666666666667)"
12-01-2023 13:45:39.855421,"(61.0, 160.0, 155.0)","(12.0, 21.0, 19.163265306122447)","(4.0, 5.6, 5.3999999999999995)","(2.2, 2.54, 2.5300000000000002)","(13.0, 26.0, 24.666666666666668)","(61.0, 130.0, 114.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.466666666666667)"
12-01-2023 13:45:41.154567,"(61.0, 180.0, 115.0)","(12.0, 21.0, 19.163265306122447)","(4.0, 5.6, 5.3999999999999995)","(2.2, 2.54, 2.5328)","(13.0, 25.0, 23.25)","(61.0, 130.0, 114.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.575)"
12-01-2023 13:45:42.449493,"(61.0, 180.0, 142.85714285714286)","(12.0, 21.0, 19.163265306122447)","(4.0, 5.6, 5.466666666666667)","(2.15, 2.54, 2.545945945945946)","(13.0, 26.0, 26.0)","(61.0, 130.0, 113.15789473684211)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.5250000000000004)"
12-01-2023 13:45:43.645758,"(61.0, 170.0, 143.75)","(12.0, 21.0, 19.325581395348838)","(4.0, 5.6, 5.466666666666667)","(2.15, 2.58, 2.5380000000000003)","(13.0, 28.0, 25.428571428571427)","(61.0, 130.0, 113.15789473684211)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.463636363636364)"
12-01-2023 13:45:44.783809,"(61.0, 170.0, 143.75)","(12.0, 21.0, 19.325581395348838)","(4.0, 5.6, 5.3)","(2.15, 2.58, 2.536551724137931)","(13.0, 28.0, 24.176470588235293)","(61.0, 130.0, 114.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.5647058823529414)"
12-01-2023 13:45:45.948069,"(61.0, 170.0, 143.75)","(12.0, 21.0, 19.325581395348838)","(4.0, 5.6, 5.54)","(2.15, 2.58, 2.552)","(14.0, 25.0, 24.81818181818182)","(61.0, 120.0, 110.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.575806451612903)"
12-01-2023 13:45:46.990477,"(61.0, 170.0, 143.75)","(12.0, 21.0, 19.325581395348838)","(4.0, 5.6, 5.55)","(2.15, 2.56, 2.556)","(14.0, 25.0, 24.81818181818182)","(61.0, 120.0, 110.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.575806451612903)"
12-01-2023 13:45:48.001113,"(61.0, 170.0, 143.75)","(12.0, 21.0, 19.325581395348838)","(4.0, 5.6, 5.547058823529412)","(2.15, 2.56, 2.556)","(14.0, 25.0, 24.875)","(61.0, 120.0, 110.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.5614285714285714)"
12-01-2023 13:45:49.168694,"(61.0, 170.0, 143.75)","(12.0, 21.0, 19.325581395348838)","(4.0, 5.6, 5.533333333333333)","(2.15, 2.56, 2.572)","(14.0, 25.0, 24.928571428571427)","(61.0, 120.0, 110.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.5583333333333336)"
12-01-2023 13:45:50.296953,"(61.0, 170.0, 143.75)","(12.0, 21.0, 19.325581395348838)","(4.0, 5.6, 5.533333333333333)","(2.15, 2.58, 2.572)","(14.0, 25.0, 24.862068965517242)","(61.0, 120.0, 110.0)","(26.0, 40.0, 38.4)","(3.0, 3.6, 3.5765625)"
