,Bucks Lodge,Astral Ride,Tricky Strong,Waynes Hope,Motivated Speaker,Brotherfromanother,Ridunculous
06-01-2023 09:29:49.034586,"(5.0, 8.6, 6.5)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 26.0, 19.36)","(7.0, 18.5, 11.928571428571429)","(12.0, 34.0, 19.5)","(31.0, 230.0, 123.75)"
06-01-2023 09:29:49.964133,"(5.0, 8.6, 6.5)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 26.0, 19.36)","(7.0, 18.5, 11.928571428571429)","(12.0, 34.0, 19.5)","(31.0, 230.0, 123.75)"
06-01-2023 09:29:50.880785,"(5.0, 8.6, 6.5)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 26.0, 19.36)","(7.0, 18.5, 11.928571428571429)","(12.0, 34.0, 19.5)","(31.0, 230.0, 123.75)"
06-01-2023 09:29:51.816493,"(5.0, 8.6, 6.5)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 26.0, 19.36)","(7.0, 18.5, 11.928571428571429)","(12.0, 34.0, 19.5)","(31.0, 230.0, 123.75)"
06-01-2023 09:29:52.753746,"(5.0, 8.6, 6.5)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 26.0, 19.36)","(7.0, 18.5, 11.928571428571429)","(12.0, 34.0, 23.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:29:53.691173,"(5.0, 8.6, 6.5)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 26.0, 19.36)","(7.0, 18.5, 11.928571428571429)","(12.0, 32.0, 23.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:29:54.682054,"(5.0, 8.6, 6.5)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 26.0, 19.36)","(7.0, 18.5, 11.928571428571429)","(12.0, 32.0, 23.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:29:55.622067,"(5.0, 8.6, 6.5)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 26.0, 19.36)","(7.0, 18.5, 11.928571428571429)","(12.0, 32.0, 23.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:29:56.655549,"(5.0, 8.6, 6.5)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 26.0, 19.36)","(7.0, 18.5, 11.928571428571429)","(12.0, 32.0, 23.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:29:57.630320,"(5.0, 8.6, 6.5)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 26.0, 19.36)","(7.0, 18.5, 11.928571428571429)","(12.0, 32.0, 23.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:29:58.619004,"(5.0, 8.6, 6.5)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 26.0, 19.36)","(7.0, 18.5, 11.928571428571429)","(12.0, 32.0, 23.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:29:59.680654,"(5.0, 8.6, 6.5)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 26.0, 19.36)","(7.0, 18.5, 11.928571428571429)","(12.0, 32.0, 23.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:00.619099,"(5.0, 8.6, 6.5)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 26.0, 19.36)","(7.0, 18.5, 11.928571428571429)","(12.0, 32.0, 23.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:01.557877,"(5.0, 8.6, 6.5)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 26.0, 19.36)","(7.0, 18.5, 11.928571428571429)","(12.0, 32.0, 23.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:02.507123,"(5.0, 8.8, 8.422222222222222)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 27.0, 19.96)","(7.0, 18.5, 11.928571428571429)","(12.0, 21.0, 7.666666666666666)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:03.402620,"(5.0, 8.6, 8.244444444444444)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 27.0, 19.96)","(7.0, 18.5, 11.928571428571429)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:04.382082,"(5.0, 8.6, 8.244444444444444)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 27.0, 19.96)","(7.0, 18.5, 11.928571428571429)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:05.288352,"(5.0, 8.6, 8.244444444444444)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 27.0, 19.96)","(7.0, 18.5, 11.928571428571429)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:06.270276,"(5.0, 8.6, 8.244444444444444)","(1.65, 2.06, 1.935)","(8.0, 19.0, 15.836363636363636)","(13.0, 27.0, 19.96)","(7.0, 18.5, 11.928571428571429)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:07.220721,"(5.0, 8.6, 6.747368421052632)","(1.65, 2.06, 1.935)","(8.0, 20.0, 16.563636363636363)","(13.0, 27.0, 19.96)","(7.0, 18.5, 11.928571428571429)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:08.221505,"(5.0, 8.6, 6.747368421052632)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.685714285714287)","(13.0, 27.0, 21.2)","(7.0, 18.5, 12.850000000000001)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:09.280110,"(5.0, 8.6, 6.747368421052632)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.685714285714287)","(13.0, 27.0, 21.2)","(7.0, 18.5, 12.850000000000001)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:10.260225,"(5.0, 8.6, 6.905882352941177)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.685714285714287)","(13.0, 27.0, 21.2)","(7.0, 18.5, 12.850000000000001)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:11.232440,"(5.0, 8.4, 8.066666666666666)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.685714285714287)","(13.0, 27.0, 21.2)","(7.0, 18.5, 12.850000000000001)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:12.239578,"(5.0, 8.4, 8.066666666666666)","(1.65, 2.06, 1.935)","(8.0, 20.0, 13.899999999999999)","(13.0, 27.0, 21.2)","(7.0, 18.5, 12.157142857142858)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:13.260345,"(5.0, 8.4, 8.217391304347826)","(1.65, 2.06, 1.935)","(8.0, 20.0, 13.899999999999999)","(13.0, 27.0, 20.12)","(7.0, 18.5, 12.157142857142858)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:14.216771,"(5.0, 8.4, 7.716666666666667)","(1.65, 2.06, 1.935)","(8.0, 20.0, 13.899999999999999)","(13.0, 27.0, 20.12)","(7.0, 18.5, 12.157142857142858)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:15.208047,"(5.0, 8.4, 7.716666666666667)","(1.65, 2.06, 1.935)","(8.0, 20.0, 13.899999999999999)","(13.0, 27.0, 20.12)","(7.0, 18.5, 12.157142857142858)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:16.186963,"(5.0, 8.4, 7.716666666666667)","(1.65, 2.06, 1.935)","(8.0, 20.0, 13.899999999999999)","(13.0, 27.0, 20.12)","(7.0, 18.5, 13.05)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:17.163730,"(5.0, 8.4, 6.4)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.857142857142858)","(13.0, 27.0, 21.333333333333336)","(7.0, 18.5, 13.05)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:18.135613,"(5.0, 8.4, 6.4)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.857142857142858)","(13.0, 27.0, 21.333333333333336)","(7.0, 18.5, 13.05)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:19.114701,"(5.0, 7.8, 6.1)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.857142857142858)","(13.0, 27.0, 18.75)","(7.0, 18.5, 13.05)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:20.081426,"(5.0, 7.6, 6.0)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.857142857142858)","(13.0, 27.0, 18.75)","(7.0, 18.5, 13.05)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:21.127378,"(5.0, 7.6, 6.0)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.1)","(13.0, 27.0, 18.75)","(7.0, 18.5, 12.385714285714286)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:22.083169,"(5.0, 7.6, 6.0)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.1)","(13.0, 27.0, 18.75)","(7.0, 18.5, 12.385714285714286)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:23.022476,"(5.0, 7.6, 6.0)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.1)","(13.0, 27.0, 18.75)","(7.0, 18.5, 12.385714285714286)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:23.973606,"(5.0, 8.2, 6.3)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.1)","(13.0, 27.0, 18.75)","(7.0, 18.5, 12.385714285714286)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:24.948035,"(5.0, 8.2, 6.3)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.1)","(13.0, 27.0, 18.75)","(7.0, 18.5, 12.385714285714286)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:25.925588,"(5.0, 8.0, 6.2)","(1.65, 2.06, 1.935)","(8.0, 20.0, 13.8)","(13.0, 27.0, 18.75)","(7.0, 18.5, 12.850000000000001)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:26.931612,"(5.0, 8.0, 6.2)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.77142857142857)","(13.0, 27.0, 18.75)","(7.0, 18.5, 12.850000000000001)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:27.937692,"(5.0, 8.0, 6.2)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.77142857142857)","(13.0, 27.0, 18.75)","(7.0, 18.5, 12.850000000000001)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:28.995257,"(5.0, 8.0, 6.2)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.0)","(13.0, 27.0, 18.75)","(7.0, 18.5, 12.157142857142858)","(12.0, 20.0, 15.0)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:30.014543,"(5.0, 8.2, 6.3)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.0)","(13.0, 27.0, 18.75)","(7.0, 18.5, 12.157142857142858)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:30.988025,"(5.0, 8.2, 6.35)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.0)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 13.05)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:31.978934,"(5.0, 8.2, 6.35)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.942857142857143)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 13.05)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:32.924233,"(5.0, 8.2, 6.35)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.942857142857143)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.271428571428572)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:33.963855,"(5.0, 8.2, 7.583333333333333)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.2)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.385714285714286)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:34.902900,"(5.0, 8.2, 7.583333333333333)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.2)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.385714285714286)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:35.813503,"(5.0, 8.2, 7.583333333333333)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.2)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.385714285714286)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:36.721540,"(5.0, 8.2, 6.3999999999999995)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.2)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.385714285714286)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:37.679383,"(5.0, 8.2, 7.299999999999999)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.2)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.385714285714286)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:38.645731,"(5.0, 8.2, 7.299999999999999)","(1.65, 2.06, 1.935)","(8.0, 20.0, 16.618181818181817)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 11.928571428571429)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:39.605953,"(5.0, 8.2, 6.3999999999999995)","(1.65, 2.06, 1.935)","(8.0, 20.0, 16.618181818181817)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 11.928571428571429)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:40.664236,"(5.0, 8.2, 7.225)","(1.65, 2.06, 1.935)","(8.0, 20.0, 16.618181818181817)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.850000000000001)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:41.661843,"(5.0, 8.2, 7.766666666666666)","(1.65, 2.06, 1.935)","(8.0, 20.0, 16.618181818181817)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.157142857142858)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:42.675019,"(5.0, 8.2, 7.766666666666666)","(1.65, 2.06, 1.935)","(8.0, 20.0, 16.618181818181817)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.157142857142858)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:43.655884,"(5.0, 8.2, 6.35)","(1.65, 2.06, 1.935)","(8.0, 20.0, 16.618181818181817)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.157142857142858)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:44.668341,"(5.0, 8.2, 6.35)","(1.65, 2.06, 1.935)","(8.0, 20.0, 16.618181818181817)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 13.05)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:45.577455,"(5.0, 8.2, 6.35)","(1.65, 2.06, 1.935)","(8.0, 20.0, 16.618181818181817)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 13.05)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:46.501450,"(5.0, 8.2, 6.35)","(1.65, 2.06, 1.935)","(8.0, 20.0, 16.618181818181817)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 13.05)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:47.445187,"(5.0, 8.2, 7.737499999999999)","(1.65, 2.06, 1.935)","(8.0, 20.0, 16.618181818181817)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 13.05)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 123.75)"
06-01-2023 09:30:48.367254,"(5.0, 8.2, 7.737499999999999)","(1.65, 2.06, 1.935)","(8.0, 20.0, 16.618181818181817)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 13.05)","(12.0, 20.0, 7.727272727272727)","(31.0, 230.0, 176.875)"
06-01-2023 09:30:49.322317,"(5.0, 8.2, 6.3999999999999995)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.77142857142857)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.385714285714286)","(12.0, 20.0, 11.39375)","(31.0, 230.0, 176.875)"
06-01-2023 09:30:50.295624,"(5.0, 8.2, 6.449999999999999)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.0)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.385714285714286)","(12.0, 20.0, 11.39375)","(31.0, 230.0, 176.875)"
06-01-2023 09:30:51.271980,"(5.0, 8.2, 6.449999999999999)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.0)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.385714285714286)","(12.0, 20.0, 11.39375)","(31.0, 230.0, 176.875)"
06-01-2023 09:30:52.243546,"(5.0, 8.2, 6.449999999999999)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.0)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.385714285714286)","(12.0, 20.0, 13.740909090909092)","(31.0, 230.0, 176.875)"
06-01-2023 09:30:53.258421,"(5.0, 8.2, 7.324999999999999)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.2)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.385714285714286)","(12.0, 20.0, 13.740909090909092)","(31.0, 230.0, 176.875)"
06-01-2023 09:30:54.202614,"(5.0, 8.2, 7.324999999999999)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.2)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.385714285714286)","(12.0, 20.0, 13.740909090909092)","(31.0, 230.0, 176.875)"
06-01-2023 09:30:55.198676,"(5.0, 8.2, 7.324999999999999)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.2)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 11.928571428571429)","(12.0, 20.0, 13.740909090909092)","(31.0, 230.0, 176.875)"
06-01-2023 09:30:56.151246,"(5.0, 8.2, 6.3999999999999995)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.0)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 11.928571428571429)","(12.0, 20.0, 13.740909090909092)","(31.0, 230.0, 176.875)"
06-01-2023 09:30:57.158780,"(5.0, 8.2, 7.749999999999999)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.942857142857143)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.850000000000001)","(12.0, 20.0, 13.740909090909092)","(31.0, 230.0, 176.875)"
06-01-2023 09:30:58.094506,"(5.0, 8.2, 7.749999999999999)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.942857142857143)","(13.0, 27.0, 25.166666666666664)","(7.0, 18.5, 12.850000000000001)","(12.0, 20.0, 11.825925925925926)","(31.0, 230.0, 176.875)"
06-01-2023 09:30:59.096958,"(5.0, 8.2, 7.749999999999999)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.942857142857143)","(13.0, 27.0, 23.333333333333332)","(7.0, 18.5, 12.850000000000001)","(12.0, 19.5, 11.825925925925926)","(31.0, 230.0, 176.875)"
06-01-2023 09:31:00.035296,"(5.0, 8.2, 6.5)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.2)","(13.0, 27.0, 23.444444444444443)","(7.0, 18.5, 12.157142857142858)","(12.0, 19.5, 11.825925925925926)","(31.0, 230.0, 176.875)"
06-01-2023 09:31:00.999106,"(5.0, 8.2, 6.5)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.2)","(13.0, 27.0, 20.8)","(7.0, 18.5, 12.157142857142858)","(12.0, 19.5, 11.825925925925926)","(31.0, 230.0, 176.875)"
06-01-2023 09:31:01.932429,"(5.0, 8.2, 6.5)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.2)","(13.0, 27.0, 20.8)","(7.0, 18.5, 12.157142857142858)","(12.0, 19.5, 11.825925925925926)","(31.0, 230.0, 176.875)"
06-01-2023 09:31:02.848975,"(5.0, 8.2, 6.5)","(1.65, 2.06, 1.935)","(8.0, 20.0, 14.2)","(13.0, 27.0, 20.8)","(7.0, 18.5, 12.157142857142858)","(12.0, 19.5, 17.093333333333334)","(31.0, 230.0, 176.875)"
06-01-2023 09:31:03.770771,"(5.0, 8.2, 6.55)","(1.65, 2.06, 1.935)","(8.0, 20.0, 15.114285714285714)","(13.0, 27.0, 20.8)","(7.0, 18.5, 13.05)","(12.0, 19.0, 17.093333333333334)","(31.0, 230.0, 176.875)"
06-01-2023 09:31:04.711403,"(5.0, 8.2, 6.55)","(1.65, 2.06, 1.935)","(8.0, 20.0, 15.114285714285714)","(13.0, 27.0, 20.8)","(7.0, 18.5, 13.05)","(12.0, 19.0, 17.093333333333334)","(31.0, 230.0, 176.875)"
06-01-2023 09:31:05.658282,"(5.0, 8.2, 6.55)","(1.65, 2.06, 1.935)","(8.0, 20.0, 15.114285714285714)","(13.0, 27.0, 20.8)","(7.0, 18.5, 13.05)","(12.0, 19.0, 17.093333333333334)","(31.0, 230.0, 176.875)"
06-01-2023 09:31:06.620197,"(5.0, 8.2, 6.55)","(1.65, 2.06, 1.935)","(8.0, 20.0, 15.114285714285714)","(13.0, 27.0, 20.8)","(7.0, 18.5, 13.05)","(12.0, 19.0, 17.093333333333334)","(31.0, 230.0, 176.875)"
06-01-2023 09:31:07.619310,"(5.0, 8.2, 6.55)","(1.65, 2.06, 1.935)","(8.0, 20.0, 15.114285714285714)","(13.0, 27.0, 19.5)","(7.0, 18.5, 12.385714285714286)","(12.0, 19.0, 11.899999999999999)","(31.0, 230.0, 177.0)"
06-01-2023 09:31:08.595409,"(5.0, 8.2, 7.375)","(1.65, 2.06, 1.935)","(8.0, 19.0, 13.9)","(13.0, 27.0, 19.5)","(7.0, 18.5, 12.385714285714286)","(12.0, 19.0, 11.899999999999999)","(31.0, 230.0, 177.0)"
06-01-2023 09:31:09.566587,"(5.0, 8.2, 7.375)","(1.65, 2.06, 1.935)","(8.0, 19.0, 13.9)","(13.0, 27.0, 19.5)","(7.0, 18.5, 12.385714285714286)","(12.0, 19.0, 11.899999999999999)","(31.0, 230.0, 177.0)"
06-01-2023 09:31:10.533688,"(5.0, 8.2, 6.6)","(1.65, 2.06, 1.935)","(8.0, 19.0, 13.9)","(13.0, 27.0, 19.5)","(7.0, 18.5, 12.385714285714286)","(12.0, 19.0, 11.899999999999999)","(31.0, 230.0, 177.0)"
06-01-2023 09:31:11.463150,"(5.0, 8.2, 6.6)","(1.65, 2.06, 1.935)","(8.0, 19.0, 13.9)","(13.0, 27.0, 19.5)","(7.0, 18.5, 12.385714285714286)","(12.0, 19.0, 11.899999999999999)","(31.0, 230.0, 177.0)"
06-01-2023 09:31:12.359207,"(5.0, 8.2, 6.6)","(1.65, 2.06, 1.935)","(8.0, 19.0, 13.9)","(13.0, 27.0, 19.5)","(7.0, 18.5, 12.385714285714286)","(12.0, 19.0, 11.899999999999999)","(31.0, 230.0, 177.0)"
06-01-2023 09:31:13.287096,"(5.0, 8.2, 6.6)","(1.65, 2.06, 1.935)","(8.0, 19.0, 13.9)","(13.0, 27.0, 19.5)","(7.0, 18.5, 12.385714285714286)","(12.0, 19.0, 11.899999999999999)","(31.0, 230.0, 177.0)"
06-01-2023 09:31:14.197887,"(5.0, 8.2, 6.6)","(1.65, 2.06, 1.935)","(8.0, 19.0, 13.9)","(13.0, 27.0, 19.5)","(7.0, 18.5, 12.385714285714286)","(12.0, 19.0, 11.899999999999999)","(31.0, 230.0, 177.0)"
06-01-2023 09:31:15.135532,"(5.0, 8.2, 6.3999999999999995)","(1.65, 2.06, 1.935)","(8.0, 19.0, 13.5)","(13.0, 27.0, 19.5)","(7.0, 18.5, 12.385714285714286)","(12.0, 19.0, 11.899999999999999)","(31.0, 230.0, 177.0)"
06-01-2023 09:31:16.081618,"(5.0, 8.2, 7.749999999999999)","(1.65, 2.06, 1.935)","(8.0, 19.0, 14.37142857142857)","(13.0, 27.0, 19.5)","(7.0, 18.5, 11.928571428571429)","(12.0, 19.0, 11.899999999999999)","(31.0, 230.0, 177.0)"
06-01-2023 09:31:17.021970,"(5.0, 8.2, 7.749999999999999)","(1.65, 2.06, 1.935)","(8.0, 19.0, 14.37142857142857)","(13.0, 27.0, 19.5)","(7.0, 18.5, 11.928571428571429)","(12.0, 19.0, 11.899999999999999)","(31.0, 230.0, 177.0)"
06-01-2023 09:31:18.001251,"(5.0, 8.2, 7.749999999999999)","(1.65, 2.06, 1.935)","(8.0, 19.0, 14.37142857142857)","(13.0, 27.0, 19.5)","(7.0, 18.5, 12.850000000000001)","(12.0, 19.0, 16.418181818181818)","(31.0, 230.0, 177.0)"
06-01-2023 09:31:18.995997,"(5.0, 8.2, 7.749999999999999)","(1.65, 2.06, 1.935)","(8.0, 19.0, 14.37142857142857)","(13.0, 27.0, 19.5)","(7.0, 18.5, 12.850000000000001)","(12.0, 19.0, 16.418181818181818)","(31.0, 230.0, 177.0)"
06-01-2023 09:31:19.962913,"(5.0, 8.2, 7.749999999999999)","(1.65, 2.06, 1.935)","(8.0, 19.0, 14.37142857142857)","(13.0, 27.0, 19.5)","(7.0, 18.5, 12.850000000000001)","(12.0, 19.0, 16.418181818181818)","(31.0, 230.0, 124.25)"
06-01-2023 09:31:20.919366,"(5.0, 8.2, 6.449999999999999)","(1.65, 2.06, 1.935)","(8.0, 19.0, 14.37142857142857)","(13.0, 27.0, 19.5)","(7.0, 18.5, 12.157142857142858)","(12.0, 19.0, 15.866666666666667)","(31.0, 230.0, 124.25)"
06-01-2023 09:31:21.896194,"(5.0, 8.2, 6.5)","(1.65, 2.06, 1.935)","(8.0, 19.0, 13.7)","(13.0, 27.0, 19.5)","(7.0, 18.5, 12.157142857142858)","(12.0, 19.0, 15.866666666666667)","(31.0, 230.0, 124.25)"
06-01-2023 09:31:22.870484,"(5.0, 9.2, 5.428571428571428)","(1.65, 2.06, 1.935)","(8.0, 19.0, 13.7)","(13.0, 27.0, 19.5)","(7.0, 18.5, 12.157142857142858)","(12.0, 19.0, 15.866666666666667)","(31.0, 230.0, 124.25)"
