,Miss San Cisco,Next Stop,Shakey Country,Off Break,Japanese Chica,Canary Wharf,Pitter Patter
06-01-2023 12:47:34.277166,"(3.0, 4.8, 4.752380952380952)","(9.0, 11.0, 10.450000000000001)","(21.0, 85.0, 76.25)","(14.0, 16.5, 16.272727272727273)","(4.8, 6.8, 6.56)","(4.6, 5.2, 4.988235294117647)","(3.3, 3.95, 3.8)"
06-01-2023 12:47:35.507126,"(3.1, 4.8, 4.752380952380952)","(9.0, 11.0, 10.083333333333334)","(26.0, 85.0, 76.25)","(14.0, 16.5, 16.272727272727273)","(4.8, 6.8, 6.56)","(4.6, 5.2, 4.988235294117647)","(3.3, 3.9, 3.784090909090909)"
06-01-2023 12:47:36.616202,"(3.1, 4.8, 4.752380952380952)","(9.0, 10.5, 10.083333333333334)","(26.0, 85.0, 76.25)","(14.0, 18.0, 17.72222222222222)","(4.8, 6.8, 6.56)","(4.6, 5.2, 4.988235294117647)","(3.3, 3.9, 3.784090909090909)"
06-01-2023 12:47:37.828058,"(3.1, 4.8, 4.752380952380952)","(9.0, 10.5, 10.375)","(26.0, 85.0, 76.25)","(14.0, 18.5, 16.318181818181817)","(4.8, 6.6, 6.65)","(4.6, 5.2, 5.0588235294117645)","(3.3, 3.9, 3.784090909090909)"
06-01-2023 12:47:38.958871,"(3.1, 4.8, 4.752380952380952)","(9.0, 10.5, 10.375)","(26.0, 85.0, 76.25)","(14.0, 18.5, 16.7)","(4.8, 6.8, 6.65)","(4.6, 5.2, 5.0588235294117645)","(3.3, 3.9, 3.7454545454545456)"
06-01-2023 12:47:40.047827,"(3.1, 4.8, 4.752380952380952)","(9.0, 10.5, 10.375)","(26.0, 85.0, 76.25)","(14.0, 18.5, 17.1)","(4.8, 6.8, 6.56)","(4.6, 5.2, 5.0588235294117645)","(3.3, 3.9, 3.7454545454545456)"
06-01-2023 12:47:41.124884,"(3.1, 5.0, 4.9399999999999995)","(9.0, 10.5, 10.375)","(26.0, 85.0, 76.25)","(14.0, 17.5, 17.214285714285715)","(4.8, 6.8, 6.56)","(4.6, 5.2, 5.0588235294117645)","(3.3, 3.9, 3.7454545454545456)"
06-01-2023 12:47:42.183977,"(3.1, 5.0, 4.942857142857143)","(9.0, 10.5, 10.375)","(26.0, 85.0, 76.25)","(14.0, 17.5, 17.0)","(4.8, 6.8, 6.56)","(4.6, 5.2, 5.0588235294117645)","(3.3, 3.9, 3.73125)"
06-01-2023 12:47:43.277995,"(3.1, 5.0, 4.7375)","(9.0, 10.5, 10.375)","(26.0, 85.0, 76.25)","(14.0, 17.5, 17.0)","(4.8, 6.8, 6.56)","(4.6, 5.2, 5.0588235294117645)","(3.3, 3.9, 3.73125)"
06-01-2023 12:47:44.366462,"(3.1, 5.0, 4.7375)","(9.0, 10.5, 10.375)","(26.0, 85.0, 76.25)","(14.0, 17.5, 17.03846153846154)","(4.8, 6.8, 6.56)","(4.6, 5.2, 4.825)","(3.3, 3.9, 3.73125)"
06-01-2023 12:47:45.474225,"(3.1, 4.9, 4.800000000000001)","(9.0, 10.5, 10.375)","(26.0, 85.0, 75.78947368421052)","(14.0, 17.5, 16.985714285714288)","(4.8, 6.8, 6.56)","(4.6, 5.2, 4.852173913043479)","(3.3, 3.9, 3.6810810810810812)"
06-01-2023 12:47:46.613390,"(3.1, 4.9, 4.834782608695653)","(9.0, 10.5, 9.964285714285715)","(26.0, 85.0, 75.78947368421052)","(14.0, 17.5, 16.705882352941178)","(4.8, 6.8, 6.56)","(4.6, 5.2, 4.9037037037037035)","(3.3, 3.9, 3.73125)"
06-01-2023 12:47:47.803109,"(3.1, 4.9, 4.834782608695653)","(9.0, 10.0, 10.375)","(26.0, 85.0, 75.78947368421052)","(14.0, 17.5, 16.72222222222222)","(4.8, 6.8, 6.615384615384615)","(4.6, 5.2, 4.833333333333333)","(3.3, 3.9, 3.73125)"
06-01-2023 12:47:48.928888,"(3.1, 4.9, 4.834782608695653)","(9.0, 10.5, 10.375)","(26.0, 85.0, 75.78947368421052)","(14.0, 17.0, 16.857142857142858)","(4.8, 6.8, 6.615384615384615)","(4.6, 5.1, 4.833333333333333)","(3.3, 3.9, 3.73125)"
06-01-2023 12:47:50.052950,"(3.1, 4.9, 4.834782608695653)","(9.0, 10.5, 10.375)","(26.0, 85.0, 75.78947368421052)","(14.0, 17.0, 16.94736842105263)","(4.8, 6.8, 6.615384615384615)","(4.6, 5.1, 4.871052631578947)","(3.3, 3.9, 3.73125)"
06-01-2023 12:47:51.200031,"(3.1, 4.9, 4.834782608695653)","(9.0, 10.5, 10.375)","(26.0, 85.0, 75.78947368421052)","(14.0, 17.0, 16.94736842105263)","(4.8, 6.8, 6.615384615384615)","(4.6, 5.1, 4.871052631578947)","(3.3, 3.9, 3.73125)"
06-01-2023 12:47:52.301117,"(3.1, 4.8, 4.752380952380952)","(9.0, 10.5, 10.375)","(26.0, 85.0, 75.78947368421052)","(14.0, 18.5, 18.258064516129032)","(4.8, 6.8, 6.615384615384615)","(4.6, 5.1, 4.871052631578947)","(3.3, 3.9, 3.73125)"
06-01-2023 12:47:53.441827,"(3.1, 4.8, 4.752380952380952)","(9.0, 10.0, 9.964285714285715)","(26.0, 85.0, 75.78947368421052)","(14.0, 18.0, 17.696969696969695)","(4.8, 6.8, 6.615384615384615)","(4.6, 5.1, 4.871052631578947)","(3.3, 3.9, 3.716666666666667)"
06-01-2023 12:47:54.590183,"(3.1, 4.8, 4.710714285714285)","(9.0, 10.0, 9.964285714285715)","(26.0, 85.0, 75.78947368421052)","(14.0, 18.0, 17.696969696969695)","(4.8, 6.8, 6.615384615384615)","(4.6, 5.1, 4.871052631578947)","(3.3, 3.9, 3.716666666666667)"
06-01-2023 12:47:55.577066,"(3.1, 4.8, 4.62)","(9.0, 10.5, 10.375)","(26.0, 85.0, 67.5)","(14.0, 18.0, 17.696969696969695)","(4.8, 7.0, 6.8545454545454545)","(4.6, 5.1, 4.871052631578947)","(3.3, 3.9, 3.7114285714285713)"
06-01-2023 12:47:56.610846,"(3.1, 4.8, 4.636363636363637)","(9.0, 10.5, 10.375)","(26.0, 85.0, 71.53846153846153)","(14.0, 18.0, 17.6)","(4.8, 6.8, 6.615384615384615)","(4.6, 5.1, 4.929411764705883)","(3.3, 3.9, 3.716666666666667)"
06-01-2023 12:47:57.767075,"(3.1, 4.8, 4.636363636363637)","(9.0, 10.0, 9.984)","(26.0, 85.0, 67.5)","(14.0, 18.0, 17.6)","(4.8, 6.8, 6.615384615384615)","(4.6, 5.1, 4.943243243243243)","(3.3, 3.9, 3.7114285714285713)"
06-01-2023 12:47:58.850845,"(3.1, 4.8, 4.71578947368421)","(9.0, 11.0, 10.666666666666666)","(26.0, 85.0, 72.5)","(14.0, 18.0, 17.866666666666667)","(4.8, 6.8, 6.615384615384615)","(4.6, 5.1, 4.943243243243243)","(3.3, 3.9, 3.7370370370370374)"
06-01-2023 12:47:59.991699,"(3.1, 4.8, 4.672727272727273)","(9.0, 11.0, 10.625)","(26.0, 85.0, 69.0909090909091)","(14.0, 18.0, 17.272727272727273)","(4.8, 6.8, 6.56)","(4.6, 5.1, 4.943243243243243)","(3.3, 3.9, 3.7370370370370374)"
06-01-2023 12:48:01.170187,"(3.1, 4.8, 4.672727272727273)","(9.0, 11.0, 10.625)","(26.0, 85.0, 69.0909090909091)","(14.0, 17.5, 17.235294117647058)","(4.8, 6.8, 6.457142857142857)","(4.6, 5.1, 4.943243243243243)","(3.3, 3.9, 3.7370370370370374)"
06-01-2023 12:48:02.281617,"(3.1, 4.8, 4.672727272727273)","(9.0, 11.0, 10.571428571428571)","(26.0, 85.0, 69.0909090909091)","(14.0, 17.5, 17.235294117647058)","(4.8, 6.8, 6.425)","(4.6, 5.1, 4.943243243243243)","(3.3, 3.9, 3.7370370370370374)"
06-01-2023 12:48:03.386927,"(3.1, 4.8, 4.672727272727273)","(9.0, 11.0, 10.571428571428571)","(26.0, 85.0, 72.5)","(14.0, 17.5, 17.235294117647058)","(4.8, 6.8, 6.425)","(4.6, 5.1, 4.81)","(3.3, 3.9, 3.7370370370370374)"
06-01-2023 12:48:04.375671,"(3.1, 4.8, 4.696296296296296)","(9.0, 10.5, 10.384615384615385)","(26.0, 85.0, 69.0909090909091)","(14.0, 17.5, 17.235294117647058)","(4.8, 6.8, 6.434782608695652)","(4.6, 5.1, 5.014705882352941)","(3.3, 3.9, 3.7370370370370374)"
06-01-2023 12:48:05.560555,"(3.1, 4.8, 4.696296296296296)","(9.0, 10.5, 10.384615384615385)","(26.0, 85.0, 69.0909090909091)","(14.0, 17.5, 16.9)","(4.8, 6.8, 6.434782608695652)","(4.6, 5.1, 5.006451612903226)","(3.3, 3.9, 3.7767857142857144)"
06-01-2023 12:48:06.719546,"(3.1, 4.8, 4.65)","(9.0, 10.5, 10.384615384615385)","(26.0, 85.0, 69.0909090909091)","(14.0, 17.5, 17.625)","(4.8, 6.8, 6.434782608695652)","(4.6, 5.1, 5.014705882352941)","(3.3, 3.9, 3.7767857142857144)"
06-01-2023 12:48:07.866449,"(3.1, 4.8, 4.609090909090909)","(9.0, 10.5, 11.326923076923077)","(26.0, 85.0, 69.0909090909091)","(14.0, 18.5, 17.666666666666668)","(4.8, 6.8, 6.434782608695652)","(4.6, 5.1, 4.758823529411765)","(3.3, 3.9, 3.7767857142857144)"
06-01-2023 12:48:09.062996,"(3.2, 4.8, 4.609090909090909)","(8.5, 11.5, 11.326923076923077)","(31.0, 85.0, 75.27777777777777)","(14.0, 18.5, 17.666666666666668)","(5.0, 6.8, 6.434782608695652)","(4.4, 5.1, 4.758823529411765)","(3.2, 3.9, 3.7767857142857144)"
06-01-2023 12:48:10.248640,"(3.2, 4.8, 4.66875)","(8.5, 11.5, 11.181818181818182)","(31.0, 85.0, 79.64285714285714)","(14.0, 18.5, 17.666666666666668)","(5.0, 6.8, 6.434782608695652)","(4.4, 5.1, 4.758823529411765)","(3.2, 3.9, 3.7767857142857144)"
06-01-2023 12:48:11.312301,"(3.2, 4.8, 4.65)","(8.5, 11.5, 10.722222222222221)","(31.0, 85.0, 79.64285714285714)","(14.0, 18.5, 17.605263157894736)","(5.0, 6.8, 6.434782608695652)","(4.4, 5.1, 4.8)","(3.2, 3.9, 3.7767857142857144)"
06-01-2023 12:48:12.380938,"(3.2, 4.8, 4.609090909090909)","(8.5, 11.5, 10.722222222222221)","(31.0, 85.0, 79.64285714285714)","(14.0, 18.0, 17.605263157894736)","(5.0, 6.8, 6.585714285714285)","(4.4, 5.0, 4.8)","(3.2, 3.9, 3.7357142857142858)"
06-01-2023 12:48:13.396319,"(3.2, 4.8, 4.66875)","(8.5, 11.5, 11.033333333333333)","(31.0, 85.0, 79.64285714285714)","(14.0, 18.0, 17.605263157894736)","(5.0, 6.8, 6.484210526315789)","(4.4, 5.0, 4.907692307692308)","(3.2, 3.9, 3.7357142857142858)"
06-01-2023 12:48:14.470246,"(3.2, 4.9, 4.800000000000001)","(8.5, 11.0, 10.642857142857142)","(31.0, 85.0, 79.64285714285714)","(14.0, 18.0, 17.55)","(5.0, 6.8, 6.585714285714285)","(4.4, 5.0, 4.8)","(3.2, 3.9, 3.7357142857142858)"
06-01-2023 12:48:15.643094,"(3.2, 4.8, 4.775)","(8.5, 11.0, 10.642857142857142)","(31.0, 85.0, 79.64285714285714)","(14.0, 18.0, 17.55)","(5.0, 6.8, 6.585714285714285)","(4.4, 5.0, 4.88)","(3.2, 3.9, 3.7357142857142858)"
06-01-2023 12:48:17.012995,"(3.2, 4.9, 4.890476190476191)","(8.5, 11.0, 10.642857142857142)","(31.0, 85.0, 79.64285714285714)","(14.0, 18.0, 17.55)","(5.0, 6.8, 6.585714285714285)","(4.4, 5.0, 4.88)","(3.2, 3.9, 3.7357142857142858)"
06-01-2023 12:48:18.692868,"(3.2, 5.0, 4.9)","(8.5, 11.0, 10.681818181818182)","(31.0, 85.0, 74.28571428571429)","(14.0, 18.0, 17.166666666666668)","(5.0, 6.8, 6.425)","(4.4, 5.0, 4.84)","(3.2, 3.9, 3.7357142857142858)"
06-01-2023 12:48:20.389244,"(3.2, 5.0, 4.9)","(8.5, 11.0, 10.934782608695652)","(31.0, 85.0, 74.28571428571429)","(14.0, 17.5, 17.0)","(5.0, 6.8, 6.425)","(4.4, 5.0, 4.816666666666666)","(3.2, 3.9, 3.7767857142857144)"
06-01-2023 12:48:21.714737,"(3.2, 4.8, 4.78)","(8.5, 11.0, 10.869565217391305)","(31.0, 85.0, 74.28571428571429)","(14.0, 17.5, 17.0)","(5.0, 6.8, 6.1160000000000005)","(4.4, 5.0, 4.806451612903226)","(3.2, 3.9, 3.772222222222222)"
06-01-2023 12:48:23.103598,"(3.2, 4.8, 4.78)","(8.5, 11.0, 10.8)","(31.0, 85.0, 78.18181818181819)","(14.0, 17.5, 17.227272727272727)","(5.0, 6.8, 6.1160000000000005)","(4.4, 5.0, 4.708333333333334)","(3.2, 3.9, 3.772222222222222)"
06-01-2023 12:48:24.417930,"(3.2, 4.8, 4.78)","(8.5, 11.0, 10.8)","(31.0, 85.0, 78.18181818181819)","(14.0, 17.5, 17.227272727272727)","(5.0, 6.8, 6.04)","(4.4, 5.0, 4.657894736842105)","(3.2, 3.9, 3.772222222222222)"
06-01-2023 12:48:25.614953,"(3.2, 4.8, 4.78)","(8.5, 11.0, 10.8)","(31.0, 85.0, 74.28571428571429)","(14.0, 17.5, 16.6875)","(5.0, 6.8, 6.04)","(4.4, 5.0, 4.657894736842105)","(3.2, 3.9, 3.7257575757575756)"
06-01-2023 12:48:26.808969,"(3.2, 4.8, 4.790909090909091)","(8.5, 11.0, 10.7)","(31.0, 85.0, 74.28571428571429)","(14.0, 17.0, 16.869565217391305)","(5.0, 6.8, 6.04)","(4.4, 5.0, 4.7075000000000005)","(3.2, 3.9, 3.6785714285714284)"
06-01-2023 12:48:28.032623,"(3.3, 5.0, 4.951351351351351)","(8.5, 11.0, 10.833333333333334)","(31.0, 85.0, 77.5)","(14.0, 17.0, 16.892857142857142)","(5.0, 6.8, 6.04)","(4.4, 5.0, 4.7075000000000005)","(3.2, 3.75, 3.5999999999999996)"
06-01-2023 12:48:29.230650,"(3.3, 5.0, 4.9818181818181815)","(8.5, 11.0, 10.833333333333334)","(31.0, 85.0, 74.28571428571429)","(14.0, 17.0, 16.862068965517242)","(5.0, 6.8, 6.288888888888889)","(4.4, 5.0, 4.7075000000000005)","(3.2, 3.75, 3.5999999999999996)"
06-01-2023 12:48:30.407851,"(3.3, 5.0, 4.9818181818181815)","(8.5, 11.0, 10.785714285714286)","(31.0, 85.0, 74.28571428571429)","(14.0, 17.0, 16.862068965517242)","(5.0, 7.0, 6.2727272727272725)","(4.4, 5.0, 4.7075000000000005)","(3.2, 3.75, 3.5735294117647056)"
06-01-2023 12:48:31.421694,"(3.3, 5.1, 5.014285714285714)","(8.5, 11.0, 10.869565217391305)","(31.0, 85.0, 74.28571428571429)","(14.0, 17.0, 16.862068965517242)","(5.0, 7.0, 6.238095238095238)","(4.4, 5.0, 4.7075000000000005)","(3.2, 3.75, 3.675)"
06-01-2023 12:48:32.594069,"(3.3, 5.0, 4.972222222222222)","(8.5, 11.0, 10.793103448275861)","(31.0, 85.0, 74.28571428571429)","(14.0, 17.0, 17.448275862068964)","(5.0, 7.0, 5.95)","(4.4, 5.0, 4.7075000000000005)","(3.2, 3.75, 3.675)"
06-01-2023 12:48:33.682085,"(3.3, 5.2, 5.090909090909091)","(8.5, 11.0, 10.793103448275861)","(31.0, 85.0, 74.28571428571429)","(14.0, 17.5, 17.45)","(5.0, 6.4, 6.271428571428571)","(4.4, 5.0, 4.7075000000000005)","(3.2, 3.75, 3.675)"
06-01-2023 12:48:34.924413,"(3.3, 5.2, 5.18125)","(8.5, 11.0, 10.793103448275861)","(31.0, 85.0, 77.5)","(14.0, 17.5, 16.90625)","(5.0, 6.4, 6.271428571428571)","(4.4, 5.0, 4.7075000000000005)","(3.2, 3.75, 3.6166666666666667)"
06-01-2023 12:48:36.100232,"(3.3, 5.3, 5.271428571428571)","(8.5, 11.0, 10.793103448275861)","(31.0, 85.0, 77.5)","(14.0, 17.0, 16.903225806451612)","(5.0, 6.4, 6.266666666666667)","(4.4, 5.0, 4.7075000000000005)","(3.2, 3.7, 3.57)"
06-01-2023 12:48:37.289328,"(3.3, 5.5, 5.433333333333334)","(8.5, 10.5, 10.410714285714286)","(31.0, 85.0, 74.28571428571429)","(14.0, 17.0, 16.903225806451612)","(5.0, 6.4, 6.266666666666667)","(4.4, 5.0, 4.7075000000000005)","(3.2, 3.7, 3.57)"
06-01-2023 12:48:38.485774,"(3.3, 5.4, 5.327272727272727)","(8.5, 10.5, 10.384615384615385)","(31.0, 85.0, 79.64285714285714)","(14.0, 17.0, 16.424242424242426)","(5.0, 6.4, 6.266666666666667)","(4.4, 5.0, 4.7075000000000005)","(3.2, 3.7, 3.562)"
06-01-2023 12:48:39.575931,"(3.3, 5.4, 5.327272727272727)","(8.5, 10.5, 10.384615384615385)","(31.0, 85.0, 79.64285714285714)","(14.0, 16.5, 16.424242424242426)","(5.0, 6.4, 5.945454545454546)","(4.4, 5.0, 4.707692307692308)","(3.2, 3.7, 3.562)"
06-01-2023 12:48:40.703988,"(3.3, 5.4, 5.327272727272727)","(8.5, 10.5, 10.384615384615385)","(31.0, 85.0, 79.64285714285714)","(14.0, 16.5, 16.424242424242426)","(5.0, 6.4, 6.246153846153846)","(4.4, 5.0, 4.707692307692308)","(3.2, 3.7, 3.56578947368421)"
06-01-2023 12:48:41.828603,"(3.3, 5.4, 5.327272727272727)","(8.5, 10.5, 11.2)","(31.0, 85.0, 79.64285714285714)","(14.0, 16.5, 16.424242424242426)","(5.0, 6.4, 6.246153846153846)","(4.4, 5.0, 4.707692307692308)","(3.2, 3.7, 3.56578947368421)"
06-01-2023 12:48:42.986753,"(3.3, 5.4, 5.327272727272727)","(8.5, 11.5, 11.071428571428571)","(31.0, 85.0, 79.64285714285714)","(14.0, 16.5, 16.424242424242426)","(5.0, 6.4, 5.945454545454546)","(4.4, 5.0, 4.707692307692308)","(3.2, 3.7, 3.56578947368421)"
06-01-2023 12:48:44.128166,"(3.3, 5.4, 5.2875000000000005)","(8.5, 11.5, 10.642857142857142)","(31.0, 85.0, 79.64285714285714)","(14.0, 16.5, 17.35483870967742)","(5.0, 6.4, 5.933333333333334)","(4.4, 5.0, 4.707692307692308)","(3.2, 3.7, 3.558333333333333)"
06-01-2023 12:48:45.358790,"(3.3, 5.3, 5.266666666666667)","(8.5, 11.5, 10.642857142857142)","(31.0, 85.0, 79.64285714285714)","(14.0, 17.5, 16.424242424242426)","(5.0, 6.4, 6.266666666666667)","(4.4, 5.0, 4.707692307692308)","(3.2, 3.7, 3.558333333333333)"
06-01-2023 12:48:46.538692,"(3.4, 5.3, 5.26)","(8.5, 11.5, 10.583333333333334)","(31.0, 85.0, 79.64285714285714)","(14.0, 16.5, 16.424242424242426)","(5.0, 6.4, 6.266666666666667)","(4.4, 5.0, 4.707692307692308)","(3.2, 3.7, 3.558333333333333)"
06-01-2023 12:48:47.846433,"(3.4, 5.3, 5.2727272727272725)","(8.5, 11.5, 10.75)","(31.0, 85.0, 79.64285714285714)","(14.0, 16.5, 16.424242424242426)","(5.0, 6.4, 6.266666666666667)","(4.4, 5.0, 4.707692307692308)","(3.2, 3.7, 3.5434782608695654)"
06-01-2023 12:48:49.106012,"(3.4, 5.3, 5.2727272727272725)","(8.5, 11.0, 10.886363636363637)","(31.0, 85.0, 79.64285714285714)","(14.0, 16.5, 16.424242424242426)","(5.0, 6.4, 6.266666666666667)","(4.4, 5.0, 4.707692307692308)","(3.2, 3.7, 3.590909090909091)"
06-01-2023 12:48:50.456907,"(3.4, 5.2, 5.116666666666667)","(8.5, 11.0, 10.74074074074074)","(31.0, 85.0, 79.64285714285714)","(14.0, 16.5, 17.448275862068964)","(5.0, 6.4, 6.266666666666667)","(4.4, 5.0, 4.707692307692308)","(3.2, 3.7, 3.558333333333333)"
06-01-2023 12:48:51.828996,"(3.4, 5.2, 5.109090909090909)","(8.5, 11.0, 10.72)","(31.0, 85.0, 79.64285714285714)","(14.0, 17.5, 17.448275862068964)","(5.0, 6.4, 5.945454545454546)","(4.4, 5.0, 4.707692307692308)","(3.2, 3.7, 3.558333333333333)"
06-01-2023 12:48:53.173871,"(3.4, 5.2, 5.1722222222222225)","(8.5, 11.0, 10.72)","(31.0, 85.0, 79.64285714285714)","(14.0, 17.5, 17.448275862068964)","(5.0, 6.4, 6.266666666666667)","(4.4, 5.0, 4.7075000000000005)","(3.2, 3.7, 3.558333333333333)"
06-01-2023 12:48:54.883677,"(3.4, 5.2, 5.1722222222222225)","(8.5, 11.0, 10.391304347826086)","(31.0, 85.0, 79.64285714285714)","(14.0, 17.5, 17.448275862068964)","(5.0, 6.4, 6.266666666666667)","(4.4, 5.0, 4.7075000000000005)","(3.2, 3.7, 3.558333333333333)"
06-01-2023 12:48:56.385424,"(3.4, 5.2, 5.1722222222222225)","(8.5, 10.5, 10.391304347826086)","(31.0, 85.0, 79.64285714285714)","(14.0, 17.5, 16.451612903225808)","(5.0, 6.4, 6.266666666666667)","(4.4, 5.0, 4.7075000000000005)","(3.2, 3.7, 3.558333333333333)"
06-01-2023 12:48:57.532743,"(3.4, 5.3, 5.18235294117647)","(8.5, 10.5, 10.391304347826086)","(31.0, 85.0, 79.64285714285714)","(14.0, 16.5, 16.451612903225808)","(5.0, 6.4, 6.266666666666667)","(4.4, 5.0, 4.7075000000000005)","(3.2, 3.7, 3.558333333333333)"
06-01-2023 12:48:58.632491,"(3.4, 5.3, 5.144444444444444)","(8.5, 10.5, 10.409090909090908)","(31.0, 85.0, 82.58064516129032)","(14.0, 16.5, 16.451612903225808)","(5.0, 6.4, 6.271428571428571)","(4.4, 5.0, 4.70566037735849)","(3.2, 3.7, 3.558333333333333)"
06-01-2023 12:48:59.835348,"(3.4, 5.3, 5.125)","(8.5, 10.5, 10.409090909090908)","(31.0, 85.0, 83.17073170731707)","(14.0, 16.5, 16.451612903225808)","(5.0, 6.4, 6.271428571428571)","(4.4, 5.0, 4.716363636363636)","(3.2, 3.7, 3.558333333333333)"
06-01-2023 12:49:01.002188,"(3.4, 5.3, 5.23)","(8.5, 10.5, 10.394736842105264)","(31.0, 85.0, 79.54545454545455)","(14.0, 16.5, 16.45)","(5.0, 6.4, 6.2875000000000005)","(4.4, 5.0, 4.714634146341464)","(3.2, 3.7, 3.5454545454545454)"
06-01-2023 12:49:02.225245,"(3.4, 5.3, 5.2481481481481485)","(8.5, 11.0, 10.403846153846153)","(31.0, 85.0, 79.54545454545455)","(14.0, 16.5, 17.446428571428573)","(5.0, 6.4, 6.2875000000000005)","(4.4, 5.0, 4.714634146341464)","(3.2, 3.7, 3.558333333333333)"
06-01-2023 12:49:03.363218,"(3.4, 5.3, 5.22)","(8.5, 10.5, 10.403846153846153)","(31.0, 85.0, 75.66666666666667)","(14.0, 17.5, 16.458333333333332)","(5.0, 6.4, 6.2444444444444445)","(4.4, 5.0, 4.727906976744186)","(3.2, 3.7, 3.558333333333333)"
06-01-2023 12:49:04.403876,"(3.4, 5.6, 5.533333333333333)","(8.5, 10.5, 10.413793103448276)","(31.0, 85.0, 74.23076923076923)","(14.0, 16.5, 16.458333333333332)","(5.0, 6.4, 6.2444444444444445)","(4.4, 5.0, 4.746153846153846)","(3.2, 3.7, 3.5454545454545454)"
06-01-2023 12:49:05.508916,"(3.4, 5.5, 5.341176470588235)","(8.5, 10.5, 10.413793103448276)","(31.0, 85.0, 74.23076923076923)","(14.0, 16.5, 16.451612903225808)","(5.0, 6.4, 6.25)","(4.4, 5.0, 4.7250000000000005)","(3.2, 3.7, 3.612)"
06-01-2023 12:49:06.635170,"(3.4, 5.5, 5.205263157894737)","(8.5, 10.5, 10.419354838709678)","(31.0, 85.0, 71.0)","(14.0, 16.5, 16.451612903225808)","(5.0, 6.4, 6.0181818181818185)","(4.4, 5.0, 4.7250000000000005)","(3.2, 3.7, 3.5625)"
06-01-2023 12:49:07.812346,"(3.4, 5.4, 5.16)","(8.5, 10.5, 10.419354838709678)","(31.0, 85.0, 71.0)","(14.0, 16.5, 16.451612903225808)","(5.0, 6.4, 6.356756756756757)","(4.4, 5.0, 4.8125)","(3.2, 3.7, 3.5625)"
06-01-2023 12:49:09.044675,"(3.4, 5.4, 5.127272727272727)","(8.5, 11.0, 10.962962962962964)","(31.0, 85.0, 71.0)","(14.0, 16.5, 16.451612903225808)","(5.0, 6.6, 6.518918918918919)","(4.4, 5.0, 4.8125)","(3.2, 3.7, 3.5625)"
06-01-2023 12:49:10.253374,"(3.4, 5.4, 5.333333333333333)","(8.5, 10.5, 10.371794871794872)","(31.0, 75.0, 73.88888888888889)","(14.0, 17.0, 16.933333333333334)","(5.0, 6.6, 6.542105263157895)","(4.4, 4.9, 4.731578947368421)","(3.2, 3.6, 3.5352941176470587)"
06-01-2023 12:49:11.420140,"(3.4, 5.4, 5.335714285714285)","(8.5, 10.5, 10.426470588235293)","(31.0, 75.0, 72.5)","(14.0, 17.0, 16.93548387096774)","(5.0, 6.6, 6.542105263157895)","(4.4, 4.9, 4.728571428571429)","(3.1, 3.6, 3.5388888888888888)"
06-01-2023 12:49:12.675165,"(3.4, 5.4, 5.300000000000001)","(8.5, 10.5, 10.371794871794872)","(31.0, 75.0, 73.88888888888889)","(14.0, 17.0, 17.45)","(5.0, 6.6, 6.211764705882353)","(4.4, 4.9, 4.728571428571429)","(3.1, 3.6, 3.5388888888888888)"
06-01-2023 12:49:13.826326,"(3.4, 5.4, 5.300000000000001)","(8.5, 10.5, 10.371794871794872)","(31.0, 75.0, 75.66666666666667)","(14.0, 17.5, 17.428571428571427)","(5.0, 6.6, 6.321739130434783)","(4.4, 4.9, 4.728571428571429)","(3.1, 3.6, 3.5388888888888888)"
06-01-2023 12:49:14.970828,"(3.4, 5.4, 5.25)","(8.5, 10.5, 10.371794871794872)","(31.0, 85.0, 71.875)","(14.0, 18.0, 17.55)","(5.0, 6.6, 6.28)","(4.4, 4.9, 4.7272727272727275)","(3.1, 3.6, 3.575)"
06-01-2023 12:49:16.009890,"(3.4, 5.4, 5.222222222222222)","(8.5, 11.0, 10.962962962962964)","(31.0, 85.0, 71.875)","(14.0, 18.0, 17.55)","(5.0, 6.6, 6.329411764705883)","(4.4, 4.9, 4.7272727272727275)","(3.1, 3.6, 3.546153846153846)"
06-01-2023 12:49:17.089233,"(3.4, 5.6, 5.233333333333333)","(8.5, 10.5, 10.36111111111111)","(31.0, 85.0, 71.875)","(14.0, 18.0, 17.55)","(5.0, 6.4, 6.152380952380953)","(4.4, 4.9, 4.734782608695652)","(3.1, 3.6, 3.581818181818182)"
06-01-2023 12:49:18.164256,"(3.4, 5.3, 5.258333333333333)","(8.5, 10.5, 10.419354838709678)","(31.0, 85.0, 71.875)","(14.0, 18.0, 17.55)","(5.0, 6.4, 6.076923076923077)","(4.4, 4.9, 4.73921568627451)","(3.1, 3.6, 3.63)"
06-01-2023 12:49:19.329678,"(3.4, 5.3, 5.294117647058823)","(8.5, 10.5, 10.384615384615385)","(31.0, 85.0, 71.875)","(14.0, 18.0, 17.666666666666668)","(5.0, 6.4, 6.268965517241379)","(4.4, 4.9, 4.717777777777778)","(3.1, 3.7, 3.591666666666667)"
06-01-2023 12:49:20.532942,"(3.4, 5.5, 5.371428571428572)","(8.5, 10.5, 10.384615384615385)","(31.0, 85.0, 71.875)","(14.0, 18.0, 17.608695652173914)","(5.0, 6.4, 6.241666666666667)","(4.4, 4.9, 4.691525423728813)","(3.1, 3.6, 3.59)"
