,Nyssas Girl,Who Knows Chloe,Diva Dot,Infinite Will,Myola Dawn,Tuzla Bale,Our Frankie
09-01-2023 17:37:39.874367,"(14.0, 26.0, 25.142857142857142)","(8.5, 16.5, 14.871428571428572)","(2.5, 2.92, 2.8366666666666664)","(41.0, 120.0, 116.15384615384616)","(21.0, 95.0, 74.16666666666667)","(3.1, 3.7, 3.6166666666666667)","(3.2, 4.1, 4.041666666666666)"
09-01-2023 17:37:41.062713,"(14.0, 26.0, 24.764705882352942)","(8.5, 16.5, 14.871428571428572)","(2.5, 2.92, 2.88)","(41.0, 120.0, 116.15384615384616)","(21.0, 95.0, 74.16666666666667)","(3.1, 3.7, 3.573684210526316)","(3.2, 4.1, 4.0588235294117645)"
09-01-2023 17:37:42.361067,"(14.0, 26.0, 24.764705882352942)","(8.5, 16.5, 14.871428571428572)","(2.5, 2.92, 2.88)","(41.0, 120.0, 116.15384615384616)","(21.0, 95.0, 74.16666666666667)","(3.1, 3.6, 3.566666666666667)","(3.2, 4.1, 4.190476190476191)"
09-01-2023 17:37:43.461656,"(14.0, 26.0, 24.764705882352942)","(8.5, 16.5, 14.871428571428572)","(2.5, 2.92, 2.88)","(41.0, 120.0, 116.15384615384616)","(21.0, 95.0, 74.16666666666667)","(3.1, 3.6, 3.5571428571428574)","(3.2, 4.2, 4.190476190476191)"
09-01-2023 17:37:44.551974,"(14.0, 26.0, 25.142857142857142)","(8.5, 16.5, 14.871428571428572)","(2.5, 2.94, 2.8837037037037034)","(41.0, 120.0, 116.15384615384616)","(21.0, 95.0, 74.16666666666667)","(3.1, 3.6, 3.511111111111111)","(3.2, 4.2, 4.190476190476191)"
09-01-2023 17:37:45.648352,"(14.0, 26.0, 25.142857142857142)","(8.5, 16.5, 14.871428571428572)","(2.5, 2.94, 2.8676190476190473)","(41.0, 120.0, 116.15384615384616)","(21.0, 95.0, 74.16666666666667)","(3.1, 3.6, 3.525)","(3.2, 4.2, 4.188235294117647)"
09-01-2023 17:37:46.738634,"(14.0, 26.0, 24.764705882352942)","(8.5, 16.5, 14.871428571428572)","(2.5, 2.94, 2.8676190476190473)","(41.0, 120.0, 116.15384615384616)","(21.0, 95.0, 74.16666666666667)","(3.1, 3.6, 3.55)","(3.2, 4.2, 4.188235294117647)"
09-01-2023 17:37:47.906790,"(14.0, 26.0, 25.142857142857142)","(8.5, 16.5, 14.871428571428572)","(2.5, 2.92, 2.87)","(41.0, 120.0, 116.66666666666667)","(21.0, 95.0, 74.16666666666667)","(3.1, 3.6, 3.55)","(3.2, 4.2, 4.188235294117647)"
09-01-2023 17:37:49.000243,"(14.0, 26.0, 25.142857142857142)","(8.5, 16.5, 14.871428571428572)","(2.5, 2.92, 2.876)","(41.0, 120.0, 116.66666666666667)","(21.0, 95.0, 88.05555555555556)","(3.1, 3.6, 3.5)","(3.2, 4.2, 4.225)"
09-01-2023 17:37:50.095629,"(14.0, 26.0, 24.764705882352942)","(8.5, 16.5, 15.1)","(2.5, 2.9, 2.668695652173913)","(41.0, 120.0, 131.8181818181818)","(21.0, 95.0, 81.66666666666667)","(3.1, 3.55, 3.466666666666667)","(3.2, 4.3, 4.346153846153846)"
09-01-2023 17:37:51.127447,"(14.0, 26.0, 25.6)","(8.5, 16.5, 15.227272727272727)","(2.5, 2.86, 2.6658064516129034)","(41.0, 150.0, 130.0)","(21.0, 95.0, 81.66666666666667)","(3.1, 3.6, 3.5)","(3.2, 4.5, 4.2250000000000005)"
09-01-2023 17:37:52.152275,"(14.0, 26.0, 24.875)","(8.5, 16.5, 15.227272727272727)","(2.5, 2.84, 2.701860465116279)","(41.0, 150.0, 130.0)","(21.0, 95.0, 81.66666666666667)","(3.1, 3.6, 3.5)","(3.2, 4.4, 4.252631578947368)"
09-01-2023 17:37:53.220010,"(14.0, 26.0, 24.875)","(8.5, 16.5, 15.227272727272727)","(2.5, 2.84, 2.705)","(41.0, 150.0, 114.0)","(21.0, 95.0, 81.66666666666667)","(3.1, 3.6, 3.466666666666667)","(3.2, 4.4, 4.283333333333333)"
09-01-2023 17:37:54.282340,"(14.0, 26.0, 24.875)","(8.5, 16.5, 15.227272727272727)","(2.5, 2.84, 2.814285714285714)","(41.0, 150.0, 114.0)","(21.0, 95.0, 81.66666666666667)","(3.1, 3.6, 3.5)","(3.2, 4.4, 4.2444444444444445)"
09-01-2023 17:37:55.369452,"(14.0, 26.0, 24.875)","(8.5, 16.5, 15.227272727272727)","(2.5, 2.8, 2.7094117647058824)","(41.0, 150.0, 114.0)","(21.0, 95.0, 81.66666666666667)","(3.1, 3.6, 3.466666666666667)","(3.2, 4.4, 4.278260869565218)"
09-01-2023 17:37:56.419518,"(14.0, 26.0, 25.6)","(8.5, 16.5, 15.227272727272727)","(2.5, 2.8, 2.7094117647058824)","(41.0, 150.0, 115.0)","(21.0, 95.0, 81.66666666666667)","(3.1, 3.6, 3.466666666666667)","(3.2, 4.4, 4.278260869565218)"
09-01-2023 17:37:57.465969,"(14.0, 26.0, 25.25)","(8.5, 16.5, 15.227272727272727)","(2.5, 2.8, 2.7644444444444445)","(41.0, 150.0, 115.0)","(21.0, 95.0, 81.66666666666667)","(3.1, 3.6, 3.5090909090909093)","(3.2, 4.4, 4.35)"
09-01-2023 17:37:58.505848,"(14.0, 26.0, 25.25)","(8.5, 16.5, 15.041666666666666)","(2.5, 2.8, 2.736666666666667)","(41.0, 150.0, 115.0)","(21.0, 95.0, 81.66666666666667)","(3.1, 3.6, 3.4571428571428573)","(3.2, 4.4, 4.333333333333333)"
09-01-2023 17:37:59.514498,"(14.0, 26.0, 25.25)","(8.5, 16.5, 15.041666666666666)","(2.5, 2.8, 2.736666666666667)","(41.0, 150.0, 133.1578947368421)","(21.0, 95.0, 81.66666666666667)","(3.1, 3.6, 3.535483870967742)","(3.2, 4.4, 4.24375)"
09-01-2023 17:38:00.676285,"(14.0, 26.0, 25.25)","(8.5, 16.5, 15.1)","(2.5, 2.8, 2.75)","(41.0, 150.0, 133.1578947368421)","(21.0, 95.0, 91.92307692307692)","(3.1, 3.6, 3.523076923076923)","(3.2, 4.3, 4.218181818181819)"
09-01-2023 17:38:01.718603,"(14.0, 26.0, 25.25)","(8.5, 16.5, 15.1)","(2.5, 2.78, 2.75)","(41.0, 150.0, 133.1578947368421)","(21.0, 95.0, 92.33333333333333)","(3.1, 3.6, 3.463636363636364)","(3.2, 4.3, 4.257142857142857)"
09-01-2023 17:38:02.730598,"(14.0, 26.0, 25.25)","(8.5, 16.5, 15.470588235294118)","(2.5, 2.76, 2.754285714285714)","(41.0, 150.0, 133.1578947368421)","(21.0, 95.0, 92.33333333333333)","(3.1, 3.6, 3.463636363636364)","(3.2, 4.3, 4.257142857142857)"
09-01-2023 17:38:03.787215,"(14.0, 26.0, 25.25)","(8.5, 16.5, 15.333333333333334)","(2.5, 2.76, 2.7557142857142853)","(41.0, 140.0, 137.5)","(21.0, 95.0, 88.6842105263158)","(3.1, 3.6, 3.463636363636364)","(3.2, 4.3, 4.27391304347826)"
09-01-2023 17:38:04.878300,"(14.0, 26.0, 25.25)","(8.5, 16.5, 15.333333333333334)","(2.5, 2.76, 2.7557142857142853)","(41.0, 140.0, 137.5)","(21.0, 95.0, 82.14285714285714)","(3.1, 3.6, 3.463636363636364)","(3.2, 4.3, 4.271428571428571)"
09-01-2023 17:38:05.965504,"(14.0, 26.0, 25.666666666666668)","(8.5, 16.5, 15.333333333333334)","(2.5, 2.76, 2.754285714285714)","(41.0, 140.0, 137.27272727272728)","(21.0, 95.0, 82.14285714285714)","(3.1, 3.6, 3.4947368421052634)","(3.2, 4.3, 4.3951219512195125)"
09-01-2023 17:38:07.034466,"(14.0, 26.0, 25.25)","(8.5, 16.5, 15.333333333333334)","(2.5, 2.76, 2.754285714285714)","(41.0, 140.0, 137.27272727272728)","(21.0, 95.0, 82.14285714285714)","(3.1, 3.6, 3.4571428571428573)","(3.2, 4.6, 4.3951219512195125)"
09-01-2023 17:38:08.089258,"(14.0, 26.0, 25.25)","(8.5, 16.5, 15.333333333333334)","(2.5, 2.76, 2.75)","(41.0, 140.0, 137.27272727272728)","(21.0, 95.0, 82.14285714285714)","(3.1, 3.6, 3.4947368421052634)","(3.2, 4.6, 4.38)"
09-01-2023 17:38:09.113329,"(14.0, 26.0, 25.25)","(8.5, 16.5, 15.333333333333334)","(2.5, 2.78, 2.7411764705882353)","(41.0, 140.0, 137.27272727272728)","(21.0, 95.0, 82.14285714285714)","(3.1, 3.6, 3.446153846153846)","(3.2, 4.6, 4.4051282051282055)"
09-01-2023 17:38:10.155473,"(14.0, 26.0, 25.625)","(8.5, 16.5, 15.333333333333334)","(2.5, 2.78, 2.7411764705882353)","(41.0, 140.0, 137.27272727272728)","(21.0, 95.0, 82.14285714285714)","(3.1, 3.6, 3.4761904761904763)","(3.2, 4.6, 4.4079999999999995)"
09-01-2023 17:38:11.194833,"(14.0, 26.0, 25.625)","(8.5, 16.5, 15.333333333333334)","(2.5, 2.78, 2.7333333333333334)","(41.0, 140.0, 138.1818181818182)","(21.0, 95.0, 82.14285714285714)","(3.1, 3.6, 3.4375)","(3.2, 4.6, 4.393548387096774)"
09-01-2023 17:38:12.214465,"(14.0, 26.0, 25.625)","(8.5, 16.5, 15.333333333333334)","(2.5, 2.78, 2.7305882352941175)","(41.0, 140.0, 138.1818181818182)","(21.0, 95.0, 82.14285714285714)","(3.1, 3.6, 3.5416666666666665)","(3.2, 4.6, 4.393548387096774)"
09-01-2023 17:38:13.240342,"(14.0, 26.0, 25.625)","(8.5, 16.5, 15.333333333333334)","(2.5, 2.78, 2.72)","(41.0, 140.0, 138.1818181818182)","(21.0, 95.0, 89.70588235294117)","(3.1, 3.6, 3.552941176470588)","(3.2, 4.6, 4.4079999999999995)"
09-01-2023 17:38:14.290557,"(14.0, 26.0, 25.625)","(8.5, 16.5, 15.333333333333334)","(2.5, 2.78, 2.7243478260869565)","(41.0, 140.0, 135.78947368421052)","(21.0, 95.0, 90.0)","(3.1, 3.6, 3.4722222222222223)","(3.2, 4.6, 4.431578947368421)"
09-01-2023 17:38:15.282130,"(14.0, 26.0, 25.76923076923077)","(8.5, 16.5, 15.625)","(2.5, 2.78, 2.742857142857143)","(41.0, 150.0, 140.68965517241378)","(21.0, 95.0, 90.0)","(3.1, 3.5, 3.4722222222222223)","(3.2, 4.6, 4.466666666666667)"
09-01-2023 17:38:16.341175,"(14.0, 26.0, 25.76923076923077)","(8.5, 16.5, 15.625)","(2.5, 2.78, 2.742857142857143)","(41.0, 150.0, 140.68965517241378)","(21.0, 95.0, 91.78571428571428)","(3.1, 3.5, 3.4722222222222223)","(3.2, 4.6, 4.431578947368421)"
09-01-2023 17:38:17.325066,"(14.0, 26.0, 25.76923076923077)","(8.5, 16.5, 15.66)","(2.5, 2.78, 2.742857142857143)","(41.0, 150.0, 146.08695652173913)","(21.0, 95.0, 91.78571428571428)","(3.1, 3.5, 3.4722222222222223)","(3.2, 4.6, 4.5058823529411764)"
09-01-2023 17:38:18.323854,"(14.0, 26.0, 25.76923076923077)","(8.5, 16.5, 15.66)","(2.5, 2.78, 2.742857142857143)","(41.0, 150.0, 146.08695652173913)","(21.0, 95.0, 86.42857142857143)","(3.1, 3.5, 3.4423076923076925)","(3.2, 4.6, 4.5058823529411764)"
09-01-2023 17:38:19.327266,"(14.0, 26.0, 25.76923076923077)","(8.5, 16.5, 15.66)","(2.5, 2.78, 2.742857142857143)","(41.0, 150.0, 146.08695652173913)","(26.0, 95.0, 86.42857142857143)","(3.0, 3.5, 3.3875)","(3.3, 4.6, 4.496774193548387)"
09-01-2023 17:38:20.362679,"(14.0, 26.0, 25.76923076923077)","(9.0, 16.5, 15.66)","(2.45, 2.78, 2.742857142857143)","(41.0, 150.0, 146.08695652173913)","(26.0, 95.0, 86.42857142857143)","(3.0, 3.5, 3.473076923076923)","(3.3, 4.6, 4.496774193548387)"
09-01-2023 17:38:21.394142,"(14.0, 26.0, 25.90909090909091)","(9.0, 16.5, 15.916666666666666)","(2.45, 2.78, 2.7169696969696973)","(41.0, 150.0, 146.08695652173913)","(26.0, 95.0, 86.42857142857143)","(3.0, 3.55, 3.495454545454545)","(3.3, 4.6, 4.496774193548387)"
09-01-2023 17:38:22.377069,"(14.0, 26.0, 25.8)","(9.0, 16.5, 15.916666666666666)","(2.45, 2.78, 2.7169696969696973)","(41.0, 150.0, 145.3846153846154)","(26.0, 95.0, 86.42857142857143)","(3.0, 3.55, 3.45)","(3.3, 4.6, 4.496774193548387)"
09-01-2023 17:38:23.439496,"(14.0, 26.0, 25.8)","(9.0, 17.5, 17.31818181818182)","(2.45, 2.78, 2.7169696969696973)","(41.0, 150.0, 145.3846153846154)","(26.0, 95.0, 91.47058823529412)","(3.0, 3.55, 3.411538461538462)","(3.3, 4.6, 4.496774193548387)"
09-01-2023 17:38:24.437366,"(14.0, 26.0, 25.8)","(9.0, 17.5, 16.452380952380953)","(2.45, 2.78, 2.742857142857143)","(41.0, 150.0, 145.3846153846154)","(26.0, 95.0, 91.47058823529412)","(3.0, 3.45, 3.3875)","(3.3, 4.6, 4.496774193548387)"
09-01-2023 17:38:25.540203,"(14.0, 26.0, 25.8)","(9.0, 17.5, 16.75)","(2.45, 2.78, 2.742857142857143)","(41.0, 150.0, 145.3846153846154)","(26.0, 95.0, 91.47058823529412)","(3.0, 3.45, 3.4058823529411764)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:26.574821,"(14.0, 26.0, 25.8)","(9.0, 17.5, 16.75)","(2.45, 2.78, 2.742857142857143)","(41.0, 150.0, 156.08695652173913)","(26.0, 95.0, 91.47058823529412)","(3.0, 3.45, 3.415909090909091)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:27.630146,"(14.0, 26.0, 25.8)","(9.0, 17.5, 16.928571428571427)","(2.45, 2.78, 2.742857142857143)","(41.0, 160.0, 155.0)","(26.0, 95.0, 92.77777777777777)","(3.0, 3.45, 3.4222222222222225)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:28.632534,"(14.0, 26.0, 25.8)","(9.0, 17.5, 16.928571428571427)","(2.45, 2.78, 2.742857142857143)","(41.0, 160.0, 155.0)","(26.0, 95.0, 92.77777777777777)","(3.0, 3.45, 3.4774193548387093)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:29.669783,"(14.0, 26.0, 25.90909090909091)","(9.0, 17.5, 16.61111111111111)","(2.45, 2.78, 2.7169696969696973)","(41.0, 160.0, 155.0)","(26.0, 95.0, 92.77777777777777)","(3.0, 3.55, 3.403125)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:30.641709,"(14.0, 26.0, 25.8)","(9.0, 17.5, 16.75)","(2.45, 2.78, 2.7169696969696973)","(41.0, 160.0, 155.0)","(26.0, 95.0, 92.77777777777777)","(3.0, 3.45, 3.403125)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:31.683871,"(14.0, 26.0, 25.8)","(9.0, 17.5, 16.98148148148148)","(2.45, 2.78, 2.7129032258064516)","(41.0, 160.0, 155.0)","(26.0, 95.0, 92.77777777777777)","(3.0, 3.45, 3.3923076923076922)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:32.709880,"(14.0, 26.0, 25.8)","(9.0, 17.5, 17.31818181818182)","(2.45, 2.78, 2.7462500000000003)","(41.0, 160.0, 155.0)","(26.0, 95.0, 92.77777777777777)","(3.0, 3.45, 3.3923076923076922)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:33.701448,"(14.0, 26.0, 25.90909090909091)","(9.0, 17.5, 17.25)","(2.45, 2.78, 2.7462500000000003)","(41.0, 160.0, 151.42857142857142)","(26.0, 95.0, 92.77777777777777)","(3.0, 3.45, 3.382758620689655)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:34.731436,"(14.0, 26.0, 25.8)","(9.0, 17.5, 16.88235294117647)","(2.45, 2.78, 2.7462500000000003)","(41.0, 160.0, 165.0)","(26.0, 95.0, 92.77777777777777)","(3.0, 3.45, 3.3923076923076922)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:35.714738,"(15.0, 26.0, 25.8)","(9.0, 17.5, 17.25)","(2.45, 2.78, 2.7462500000000003)","(51.0, 180.0, 165.0)","(26.0, 95.0, 107.82608695652173)","(3.0, 3.45, 3.381818181818182)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:36.717853,"(15.0, 36.0, 34.565217391304344)","(9.0, 17.5, 17.11111111111111)","(2.45, 2.78, 2.7462500000000003)","(51.0, 180.0, 161.05263157894737)","(26.0, 110.0, 102.3076923076923)","(3.0, 3.45, 3.381818181818182)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:37.711147,"(15.0, 32.0, 31.666666666666664)","(9.0, 18.0, 17.379310344827587)","(2.45, 2.78, 2.7427586206896555)","(51.0, 180.0, 161.05263157894737)","(26.0, 110.0, 102.3076923076923)","(3.0, 3.45, 3.381818181818182)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:38.673449,"(15.0, 32.0, 29.242424242424242)","(9.0, 16.5, 16.416666666666668)","(2.45, 2.78, 2.7164705882352944)","(51.0, 180.0, 165.78947368421052)","(26.0, 110.0, 102.3076923076923)","(3.0, 3.45, 3.381818181818182)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:39.666011,"(15.0, 32.0, 28.5)","(9.0, 18.0, 17.73913043478261)","(2.45, 2.78, 2.7164705882352944)","(51.0, 180.0, 165.78947368421052)","(26.0, 110.0, 102.14285714285714)","(3.0, 3.45, 3.34)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:40.642474,"(15.0, 30.0, 29.761904761904763)","(9.0, 19.0, 18.307692307692307)","(2.45, 2.78, 2.7182857142857144)","(51.0, 180.0, 165.78947368421052)","(26.0, 110.0, 102.14285714285714)","(3.0, 3.35, 3.406)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:41.626007,"(15.0, 30.0, 29.761904761904763)","(9.0, 19.0, 18.857142857142858)","(2.45, 2.78, 2.7182857142857144)","(51.0, 180.0, 165.78947368421052)","(26.0, 110.0, 102.14285714285714)","(3.0, 3.45, 3.406)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:42.609998,"(15.0, 30.0, 27.63157894736842)","(9.0, 19.0, 18.307692307692307)","(2.45, 2.78, 2.7182857142857144)","(51.0, 180.0, 165.78947368421052)","(26.0, 110.0, 104.78260869565217)","(3.0, 3.45, 3.406)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:43.576148,"(15.0, 29.0, 28.80952380952381)","(9.0, 19.0, 18.81818181818182)","(2.45, 2.78, 2.7182857142857144)","(51.0, 180.0, 165.78947368421052)","(26.0, 110.0, 104.78260869565217)","(3.0, 3.45, 3.406)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:44.540687,"(15.0, 29.0, 28.80952380952381)","(9.0, 19.0, 18.0)","(2.45, 2.78, 2.686896551724138)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.4083333333333337)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:45.565197,"(15.0, 29.0, 28.80952380952381)","(9.0, 18.5, 18.153846153846153)","(2.45, 2.74, 2.7369230769230772)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.4083333333333337)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:46.626808,"(15.0, 29.0, 28.80952380952381)","(9.0, 18.5, 18.304347826086957)","(2.45, 2.74, 2.692)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.4083333333333337)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:47.634993,"(15.0, 29.0, 27.666666666666668)","(9.0, 18.5, 17.789473684210527)","(2.45, 2.74, 2.67625)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.4083333333333337)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:48.581587,"(15.0, 29.0, 28.2)","(9.0, 18.5, 18.304347826086957)","(2.45, 2.74, 2.6584000000000003)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.3966666666666665)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:49.534843,"(15.0, 29.0, 27.666666666666668)","(9.0, 18.5, 18.071428571428573)","(2.45, 2.74, 2.6870588235294117)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.4, 3.3966666666666665)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:50.507273,"(15.0, 29.0, 28.2)","(9.0, 18.5, 18.384615384615383)","(2.45, 2.74, 2.6870588235294117)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.4, 3.3966666666666665)","(3.3, 4.6, 4.521951219512195)"
09-01-2023 17:38:51.519544,"(15.0, 29.0, 27.666666666666668)","(9.0, 18.5, 18.1)","(2.45, 2.74, 2.6854545454545455)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.4, 3.395833333333333)","(3.3, 4.6, 4.5058823529411764)"
09-01-2023 17:38:52.560023,"(15.0, 29.0, 28.2)","(9.0, 18.5, 18.153846153846153)","(2.45, 2.74, 2.6854545454545455)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.4, 3.4147058823529415)","(3.3, 4.6, 4.5058823529411764)"
09-01-2023 17:38:53.640036,"(15.0, 29.0, 27.424242424242426)","(9.0, 18.5, 17.833333333333332)","(2.45, 2.74, 2.6854545454545455)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.4147058823529415)","(3.3, 4.6, 4.5058823529411764)"
09-01-2023 17:38:54.678259,"(15.0, 29.0, 27.666666666666668)","(9.0, 18.5, 18.153846153846153)","(2.45, 2.74, 2.6854545454545455)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.4147058823529415)","(3.3, 4.6, 4.5058823529411764)"
09-01-2023 17:38:55.707127,"(15.0, 29.0, 28.47826086956522)","(9.0, 18.5, 18.153846153846153)","(2.45, 2.74, 2.727692307692308)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.4147058823529415)","(3.3, 4.6, 4.5058823529411764)"
09-01-2023 17:38:56.744191,"(15.0, 29.0, 28.47826086956522)","(9.0, 18.5, 17.833333333333332)","(2.45, 2.72, 2.685)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.4147058823529415)","(3.3, 4.6, 4.538461538461538)"
09-01-2023 17:38:57.829511,"(15.0, 29.0, 27.5)","(9.0, 18.5, 18.153846153846153)","(2.45, 2.7, 2.6900000000000004)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.4147058823529415)","(3.3, 4.6, 4.548387096774193)"
09-01-2023 17:38:58.868103,"(15.0, 29.0, 28.47826086956522)","(9.0, 18.5, 17.833333333333332)","(2.45, 2.7, 2.65875)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.4147058823529415)","(3.3, 4.6, 4.548387096774193)"
09-01-2023 17:38:59.851303,"(15.0, 29.0, 27.857142857142858)","(9.0, 18.5, 18.153846153846153)","(2.45, 2.7, 2.65875)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.4147058823529415)","(3.3, 4.6, 4.548387096774193)"
09-01-2023 17:39:00.856015,"(15.0, 29.0, 28.47826086956522)","(9.0, 18.5, 17.833333333333332)","(2.45, 2.7, 2.6525000000000003)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.4147058823529415)","(3.3, 4.6, 4.548387096774193)"
09-01-2023 17:39:01.888405,"(15.0, 29.0, 27.857142857142858)","(9.0, 18.5, 18.153846153846153)","(2.45, 2.7, 2.6525000000000003)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.4147058823529415)","(3.3, 4.6, 4.548387096774193)"
09-01-2023 17:39:02.891692,"(15.0, 29.0, 27.962962962962962)","(9.0, 18.5, 17.833333333333332)","(2.45, 2.7, 2.6525000000000003)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.423913043478261)","(3.3, 4.6, 4.548387096774193)"
09-01-2023 17:39:03.909325,"(15.0, 29.0, 27.857142857142858)","(9.0, 18.5, 17.833333333333332)","(2.45, 2.7, 2.5957894736842104)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.423913043478261)","(3.3, 4.6, 4.548387096774193)"
09-01-2023 17:39:04.926983,"(15.0, 29.0, 27.857142857142858)","(9.0, 18.5, 18.153846153846153)","(2.45, 2.7, 2.5957894736842104)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.423913043478261)","(3.3, 4.6, 4.548387096774193)"
09-01-2023 17:39:05.898949,"(15.0, 29.0, 28.333333333333332)","(9.0, 18.5, 17.833333333333332)","(2.45, 2.7, 2.6)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.4250000000000003)","(3.3, 4.6, 4.552941176470588)"
09-01-2023 17:39:06.962218,"(15.0, 29.0, 27.758620689655174)","(9.0, 18.5, 18.153846153846153)","(2.45, 2.7, 2.647692307692308)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.4250000000000003)","(3.3, 4.6, 4.552941176470588)"
09-01-2023 17:39:08.153140,"(15.0, 29.0, 27.962962962962962)","(9.0, 18.5, 18.153846153846153)","(2.45, 2.7, 2.647692307692308)","(51.0, 180.0, 170.68965517241378)","(26.0, 110.0, 105.38461538461539)","(3.0, 3.45, 3.4250000000000003)","(3.3, 4.6, 4.552941176470588)"
09-01-2023 17:39:09.196607,"(17.0, 29.0, 27.5)","(10.0, 18.5, 18.153846153846153)","(2.25, 2.7, 2.647692307692308)","(71.0, 180.0, 170.68965517241378)","(41.0, 110.0, 105.38461538461539)","(2.9, 3.45, 3.423913043478261)","(3.5, 4.6, 4.552941176470588)"
09-01-2023 17:39:10.741231,"(17.0, 29.0, 27.5)","(10.0, 18.5, 18.153846153846153)","(2.25, 2.7, 2.647692307692308)","(71.0, 180.0, 170.68965517241378)","(41.0, 110.0, 105.2)","(2.9, 3.45, 3.423913043478261)","(3.5, 4.6, 4.548387096774193)"
09-01-2023 17:39:11.744041,"(17.0, 29.0, 27.5)","(10.0, 18.5, 18.153846153846153)","(2.25, 2.7, 2.647692307692308)","(71.0, 180.0, 170.68965517241378)","(41.0, 110.0, 105.2)","(2.9, 3.45, 3.4214285714285717)","(3.5, 4.6, 4.536)"
09-01-2023 17:39:12.734870,"(17.0, 29.0, 27.5)","(10.0, 18.5, 18.21875)","(2.25, 2.7, 2.6)","(71.0, 180.0, 170.68965517241378)","(41.0, 110.0, 105.2)","(2.9, 3.45, 3.4214285714285717)","(3.5, 4.6, 4.519047619047619)"
