,Wheel And Go,Fighting Boxer,Steal Your Style,Tyler Durden,Zipping James,Trenzalore,Mcivor Roxy
11-01-2023 12:29:32.895315,"(1.3, 1.52, 1.512857142857143)","(31.0, 130.0, 90.0)","(41.0, 110.0, 95.0)","(3.1, 3.75, 3.7476190476190476)","(13.0, 24.0, 21.130434782608695)","(71.0, 260.0, 215.55555555555554)","(101.0, 580.0, 390.0)"
11-01-2023 12:29:33.973281,"(1.3, 1.53, 1.528125)","(31.0, 130.0, 90.0)","(41.0, 110.0, 95.0)","(3.1, 3.75, 3.7625)","(13.0, 24.0, 21.130434782608695)","(71.0, 260.0, 215.55555555555554)","(101.0, 580.0, 390.0)"
11-01-2023 12:29:35.063583,"(1.3, 1.52, 1.5142105263157895)","(31.0, 130.0, 90.0)","(41.0, 110.0, 95.0)","(3.1, 3.8, 3.7476190476190476)","(13.0, 24.0, 21.130434782608695)","(71.0, 260.0, 215.55555555555554)","(101.0, 580.0, 390.0)"
11-01-2023 12:29:36.201013,"(1.3, 1.52, 1.5133333333333334)","(31.0, 130.0, 90.0)","(41.0, 110.0, 95.0)","(3.1, 3.75, 3.7476190476190476)","(13.0, 24.0, 21.130434782608695)","(71.0, 260.0, 215.55555555555554)","(101.0, 580.0, 390.0)"
11-01-2023 12:29:37.349639,"(1.3, 1.52, 1.5115789473684211)","(31.0, 130.0, 90.0)","(41.0, 110.0, 96.0)","(3.1, 3.75, 3.7476190476190476)","(13.0, 24.0, 21.130434782608695)","(71.0, 260.0, 215.55555555555554)","(101.0, 580.0, 390.0)"
11-01-2023 12:29:38.454175,"(1.3, 1.52, 1.5115789473684211)","(31.0, 130.0, 90.0)","(41.0, 110.0, 92.5)","(3.1, 3.75, 3.7675675675675677)","(13.0, 24.0, 21.130434782608695)","(71.0, 260.0, 226.66666666666666)","(101.0, 580.0, 390.0)"
11-01-2023 12:29:39.462922,"(1.3, 1.52, 1.5116)","(31.0, 130.0, 97.6923076923077)","(41.0, 110.0, 92.5)","(3.1, 3.8, 3.7595238095238095)","(13.0, 24.0, 21.11111111111111)","(71.0, 260.0, 228.0)","(101.0, 580.0, 390.0)"
11-01-2023 12:29:40.400768,"(1.3, 1.52, 1.5139130434782608)","(31.0, 130.0, 78.66666666666667)","(41.0, 110.0, 98.33333333333333)","(3.1, 3.8, 3.7638297872340427)","(13.0, 24.0, 21.11111111111111)","(71.0, 260.0, 228.0)","(101.0, 580.0, 420.0)"
11-01-2023 12:29:41.392058,"(1.3, 1.51, 1.505625)","(31.0, 130.0, 78.66666666666667)","(41.0, 110.0, 92.5)","(3.1, 3.85, 3.8875)","(13.0, 24.0, 21.833333333333332)","(71.0, 260.0, 220.0)","(101.0, 580.0, 385.0)"
11-01-2023 12:29:42.466193,"(1.3, 1.5, 1.4972549019607844)","(31.0, 130.0, 78.66666666666667)","(41.0, 110.0, 98.33333333333333)","(3.1, 3.9, 3.882142857142857)","(13.0, 24.0, 21.833333333333332)","(71.0, 260.0, 228.0)","(101.0, 580.0, 385.0)"
11-01-2023 12:29:43.632603,"(1.3, 1.5, 1.4966666666666666)","(31.0, 120.0, 78.5)","(41.0, 110.0, 92.5)","(3.1, 3.9, 3.933333333333333)","(13.0, 24.0, 21.833333333333332)","(71.0, 260.0, 228.0)","(101.0, 580.0, 253.33333333333334)"
11-01-2023 12:29:44.691247,"(1.3, 1.5, 1.4941666666666666)","(31.0, 110.0, 78.5)","(41.0, 110.0, 92.5)","(3.1, 4.0, 3.941666666666667)","(13.0, 24.0, 21.833333333333332)","(71.0, 260.0, 228.0)","(101.0, 570.0, 253.33333333333334)"
11-01-2023 12:29:45.814683,"(1.3, 1.5, 1.4942857142857142)","(31.0, 110.0, 78.5)","(41.0, 110.0, 98.33333333333333)","(3.1, 3.95, 3.9468750000000004)","(13.0, 24.0, 21.833333333333332)","(71.0, 260.0, 228.0)","(101.0, 570.0, 253.33333333333334)"
11-01-2023 12:29:46.860919,"(1.3, 1.5, 1.4942857142857142)","(31.0, 110.0, 78.5)","(41.0, 110.0, 92.5)","(3.1, 3.95, 3.9464285714285716)","(13.0, 24.0, 21.833333333333332)","(71.0, 260.0, 228.0)","(101.0, 570.0, 253.33333333333334)"
11-01-2023 12:29:47.814670,"(1.3, 1.5, 1.4942857142857142)","(31.0, 110.0, 78.5)","(41.0, 110.0, 92.5)","(3.1, 3.95, 3.9464285714285716)","(13.0, 24.0, 22.153846153846153)","(71.0, 260.0, 228.0)","(101.0, 570.0, 253.33333333333334)"
11-01-2023 12:29:48.835794,"(1.3, 1.5, 1.4942857142857142)","(31.0, 110.0, 78.5)","(41.0, 110.0, 92.5)","(3.1, 3.95, 3.93125)","(13.0, 24.0, 23.11111111111111)","(71.0, 260.0, 228.0)","(101.0, 570.0, 245.0)"
11-01-2023 12:29:49.937827,"(1.3, 1.5, 1.4920689655172414)","(31.0, 110.0, 78.5)","(41.0, 110.0, 99.70588235294117)","(3.1, 3.95, 3.904166666666667)","(13.0, 24.0, 24.5)","(71.0, 260.0, 220.0)","(101.0, 570.0, 245.0)"
11-01-2023 12:29:51.059448,"(1.3, 1.5, 1.4882051282051283)","(31.0, 110.0, 78.5)","(41.0, 110.0, 102.04545454545455)","(3.1, 3.95, 3.885294117647059)","(13.0, 27.0, 25.75)","(71.0, 260.0, 228.0)","(101.0, 570.0, 245.0)"
11-01-2023 12:29:52.189814,"(1.3, 1.5, 1.4882051282051283)","(31.0, 110.0, 78.5)","(41.0, 110.0, 102.04545454545455)","(3.1, 3.9, 3.886111111111111)","(13.0, 27.0, 25.2)","(71.0, 260.0, 228.0)","(101.0, 570.0, 290.0)"
11-01-2023 12:29:53.271242,"(1.3, 1.5, 1.4857142857142858)","(31.0, 110.0, 78.5)","(41.0, 110.0, 102.04545454545455)","(3.1, 3.9, 3.886111111111111)","(13.0, 27.0, 25.2)","(71.0, 260.0, 212.0)","(101.0, 840.0, 380.0)"
11-01-2023 12:29:54.371861,"(1.3, 1.5, 1.4857142857142858)","(31.0, 110.0, 78.5)","(41.0, 110.0, 102.04545454545455)","(3.1, 3.9, 3.896153846153846)","(13.0, 27.0, 25.076923076923077)","(71.0, 260.0, 212.0)","(101.0, 580.0, 380.0)"
11-01-2023 12:29:55.421020,"(1.3, 1.5, 1.4922727272727272)","(31.0, 110.0, 78.5)","(41.0, 110.0, 102.04545454545455)","(3.1, 3.9, 3.8964285714285714)","(13.0, 27.0, 23.363636363636363)","(71.0, 260.0, 231.42857142857144)","(101.0, 580.0, 380.0)"
11-01-2023 12:29:56.815314,"(1.3, 1.5, 1.4922727272727272)","(31.0, 110.0, 78.5)","(41.0, 110.0, 102.04545454545455)","(3.1, 3.9, 3.8964285714285714)","(13.0, 27.0, 25.14814814814815)","(71.0, 260.0, 193.33333333333334)","(101.0, 580.0, 380.0)"
11-01-2023 12:29:58.015938,"(1.3, 1.5, 1.4922727272727272)","(31.0, 110.0, 78.5)","(41.0, 110.0, 102.04545454545455)","(3.1, 3.9, 3.893333333333333)","(13.0, 27.0, 25.14814814814815)","(71.0, 260.0, 193.33333333333334)","(101.0, 580.0, 380.0)"
11-01-2023 12:29:59.039031,"(1.3, 1.5, 1.4922727272727272)","(31.0, 110.0, 92.85714285714286)","(41.0, 110.0, 102.04545454545455)","(3.1, 3.9, 3.893333333333333)","(13.0, 27.0, 25.14814814814815)","(71.0, 260.0, 223.63636363636363)","(101.0, 580.0, 380.0)"
11-01-2023 12:30:00.057633,"(1.3, 1.5, 1.4922727272727272)","(31.0, 110.0, 92.85714285714286)","(41.0, 110.0, 102.04545454545455)","(3.1, 3.9, 3.892857142857143)","(13.0, 27.0, 25.14814814814815)","(71.0, 260.0, 193.33333333333334)","(101.0, 580.0, 380.0)"
11-01-2023 12:30:01.063648,"(1.3, 1.5, 1.4922727272727272)","(31.0, 110.0, 92.85714285714286)","(41.0, 110.0, 102.04545454545455)","(3.1, 3.9, 3.892857142857143)","(13.0, 27.0, 25.14814814814815)","(71.0, 260.0, 193.33333333333334)","(101.0, 580.0, 380.0)"
11-01-2023 12:30:02.116053,"(1.3, 1.5, 1.4922727272727272)","(31.0, 110.0, 92.85714285714286)","(41.0, 110.0, 102.04545454545455)","(3.1, 3.9, 3.893333333333333)","(13.0, 27.0, 25.14814814814815)","(71.0, 260.0, 238.75)","(101.0, 580.0, 400.0)"
11-01-2023 12:30:03.138695,"(1.3, 1.51, 1.5013157894736842)","(31.0, 110.0, 78.18181818181819)","(41.0, 110.0, 102.04545454545455)","(3.1, 3.9, 3.895833333333333)","(13.0, 27.0, 23.666666666666668)","(71.0, 250.0, 227.5)","(101.0, 580.0, 400.0)"
11-01-2023 12:30:04.259854,"(1.3, 1.5, 1.4915384615384615)","(31.0, 110.0, 78.18181818181819)","(41.0, 110.0, 100.27777777777777)","(3.1, 3.9, 3.895833333333333)","(13.0, 27.0, 24.647058823529413)","(71.0, 250.0, 240.0)","(101.0, 580.0, 425.0)"
11-01-2023 12:30:05.336560,"(1.3, 1.5, 1.4915384615384615)","(31.0, 110.0, 88.125)","(41.0, 110.0, 100.27777777777777)","(3.1, 3.9, 3.89)","(13.0, 27.0, 24.5)","(71.0, 250.0, 238.75)","(101.0, 580.0, 425.0)"
11-01-2023 12:30:06.341319,"(1.3, 1.5, 1.4915384615384615)","(31.0, 110.0, 88.125)","(41.0, 110.0, 100.27777777777777)","(3.1, 3.9, 3.89)","(13.0, 27.0, 23.666666666666668)","(71.0, 250.0, 220.0)","(101.0, 580.0, 425.0)"
11-01-2023 12:30:07.326010,"(1.3, 1.5, 1.486741573033708)","(31.0, 110.0, 78.18181818181819)","(41.0, 110.0, 100.27777777777777)","(3.1, 3.9, 3.89)","(13.0, 27.0, 24.647058823529413)","(71.0, 250.0, 240.0)","(101.0, 580.0, 425.0)"
11-01-2023 12:30:08.347387,"(1.3, 1.5, 1.4847619047619047)","(31.0, 110.0, 88.125)","(41.0, 110.0, 100.27777777777777)","(3.1, 3.9, 3.933333333333333)","(13.0, 27.0, 24.09090909090909)","(71.0, 250.0, 236.84210526315792)","(101.0, 580.0, 415.0)"
11-01-2023 12:30:09.387349,"(1.3, 1.49, 1.4770588235294118)","(31.0, 110.0, 78.18181818181819)","(41.0, 110.0, 97.5)","(3.1, 4.1, 3.911111111111111)","(13.0, 27.0, 24.5)","(71.0, 260.0, 243.75)","(101.0, 560.0, 410.0)"
11-01-2023 12:30:10.531130,"(1.3, 1.47, 1.4676190476190476)","(31.0, 110.0, 92.5)","(41.0, 110.0, 94.375)","(3.1, 4.0, 3.9384615384615382)","(13.0, 27.0, 24.5)","(71.0, 250.0, 243.75)","(101.0, 560.0, 395.0)"
11-01-2023 12:30:11.716309,"(1.3, 1.47, 1.4681818181818183)","(31.0, 110.0, 85.0)","(41.0, 110.0, 97.5)","(3.1, 4.0, 3.911111111111111)","(13.0, 27.0, 24.5)","(71.0, 250.0, 243.75)","(101.0, 560.0, 380.0)"
11-01-2023 12:30:12.841962,"(1.3, 1.48, 1.4722033898305085)","(31.0, 110.0, 85.0)","(41.0, 110.0, 98.33333333333333)","(3.1, 4.0, 3.9714285714285715)","(13.0, 27.0, 24.5)","(71.0, 250.0, 238.75)","(101.0, 480.0, 380.0)"
11-01-2023 12:30:13.958313,"(1.3, 1.48, 1.4716363636363636)","(31.0, 110.0, 85.0)","(41.0, 110.0, 97.0)","(3.1, 4.0, 3.9571428571428573)","(13.0, 27.0, 24.5)","(71.0, 250.0, 220.0)","(101.0, 480.0, 243.0)"
11-01-2023 12:30:14.998197,"(1.3, 1.48, 1.4736986301369863)","(31.0, 110.0, 91.57894736842105)","(41.0, 100.0, 97.0)","(3.1, 4.0, 3.975)","(13.0, 27.0, 24.5)","(71.0, 250.0, 215.0)","(101.0, 270.0, 244.0)"
11-01-2023 12:30:16.003569,"(1.3, 1.48, 1.4736986301369863)","(31.0, 110.0, 85.0)","(41.0, 100.0, 98.33333333333333)","(3.1, 4.0, 4.065384615384615)","(13.0, 27.0, 26.25)","(71.0, 250.0, 188.88888888888889)","(101.0, 260.0, 245.0)"
11-01-2023 12:30:17.000403,"(1.3, 1.45, 1.4471052631578947)","(31.0, 110.0, 85.76923076923077)","(41.0, 110.0, 103.18181818181819)","(3.1, 4.2, 4.1125)","(13.0, 30.0, 25.833333333333332)","(71.0, 260.0, 188.88888888888889)","(101.0, 260.0, 245.0)"
11-01-2023 12:30:17.995823,"(1.3, 1.46, 1.452)","(31.0, 110.0, 85.0)","(41.0, 110.0, 99.28571428571429)","(3.1, 4.1, 4.094117647058823)","(13.0, 30.0, 27.5)","(71.0, 260.0, 188.88888888888889)","(101.0, 260.0, 245.0)"
11-01-2023 12:30:19.463088,"(1.3, 1.45, 1.4481249999999999)","(31.0, 110.0, 85.0)","(41.0, 110.0, 100.38461538461539)","(3.1, 4.1, 4.057142857142857)","(13.0, 30.0, 27.5)","(71.0, 250.0, 226.66666666666666)","(101.0, 260.0, 245.0)"
11-01-2023 12:30:20.619339,"(1.3, 1.46, 1.4532394366197183)","(31.0, 110.0, 85.0)","(41.0, 110.0, 105.0)","(3.1, 4.1, 4.057142857142857)","(13.0, 30.0, 27.5)","(71.0, 250.0, 226.66666666666666)","(101.0, 260.0, 237.5)"
11-01-2023 12:30:22.036249,"(1.3, 1.46, 1.452)","(31.0, 110.0, 85.0)","(41.0, 110.0, 100.0)","(3.1, 4.1, 4.050724637681159)","(13.0, 30.0, 26.785714285714285)","(71.0, 250.0, 226.66666666666666)","(101.0, 260.0, 237.5)"
11-01-2023 12:30:23.277924,"(1.28, 1.46, 1.452)","(31.0, 110.0, 83.0)","(41.0, 110.0, 105.0)","(3.2, 4.1, 4.050724637681159)","(14.0, 30.0, 27.5)","(81.0, 250.0, 220.0)","(101.0, 260.0, 237.5)"
11-01-2023 12:30:24.685982,"(1.28, 1.46, 1.4507692307692308)","(31.0, 110.0, 83.0)","(41.0, 110.0, 105.83333333333334)","(3.2, 4.1, 4.0546875)","(14.0, 30.0, 26.785714285714285)","(81.0, 250.0, 220.0)","(101.0, 260.0, 237.5)"
11-01-2023 12:30:26.128742,"(1.28, 1.46, 1.451081081081081)","(31.0, 110.0, 83.0)","(41.0, 110.0, 107.5)","(3.2, 4.1, 4.05)","(14.0, 30.0, 26.785714285714285)","(81.0, 250.0, 220.0)","(101.0, 260.0, 237.5)"
11-01-2023 12:30:27.407752,"(1.28, 1.46, 1.451081081081081)","(31.0, 110.0, 83.0)","(41.0, 110.0, 100.0)","(3.2, 4.1, 4.05)","(14.0, 30.0, 27.5)","(81.0, 250.0, 220.0)","(101.0, 260.0, 237.5)"
11-01-2023 12:30:28.680823,"(1.28, 1.46, 1.452)","(31.0, 110.0, 83.0)","(41.0, 110.0, 100.0)","(3.2, 4.1, 4.171428571428572)","(14.0, 30.0, 27.63157894736842)","(81.0, 250.0, 243.63636363636363)","(101.0, 260.0, 237.5)"
11-01-2023 12:30:29.827400,"(1.28, 1.46, 1.4471698113207547)","(31.0, 110.0, 75.71428571428571)","(41.0, 110.0, 106.25)","(3.2, 4.2, 4.075)","(14.0, 30.0, 26.785714285714285)","(81.0, 250.0, 226.66666666666666)","(101.0, 260.0, 237.5)"
11-01-2023 12:30:31.038767,"(1.28, 1.46, 1.4471698113207547)","(31.0, 110.0, 75.71428571428571)","(41.0, 110.0, 106.25)","(3.2, 4.2, 4.0546875)","(14.0, 30.0, 26.785714285714285)","(81.0, 250.0, 226.66666666666666)","(101.0, 260.0, 230.0)"
11-01-2023 12:30:32.157999,"(1.28, 1.46, 1.4527272727272726)","(31.0, 110.0, 93.63636363636364)","(41.0, 110.0, 106.25)","(3.2, 4.1, 4.0546875)","(14.0, 30.0, 27.63157894736842)","(81.0, 250.0, 226.66666666666666)","(101.0, 260.0, 237.5)"
11-01-2023 12:30:33.243720,"(1.28, 1.46, 1.4527272727272726)","(31.0, 110.0, 99.56521739130434)","(41.0, 110.0, 100.0)","(3.2, 4.1, 4.0546875)","(14.0, 30.0, 26.785714285714285)","(81.0, 250.0, 235.71428571428572)","(101.0, 260.0, 237.5)"
11-01-2023 12:30:34.378105,"(1.28, 1.46, 1.4527272727272726)","(31.0, 110.0, 101.72413793103448)","(41.0, 110.0, 86.0)","(3.2, 4.1, 4.0546875)","(14.0, 30.0, 27.63157894736842)","(81.0, 250.0, 214.16666666666666)","(101.0, 260.0, 237.5)"
11-01-2023 12:30:35.518995,"(1.28, 1.46, 1.4530434782608694)","(31.0, 110.0, 101.72413793103448)","(41.0, 110.0, 86.0)","(3.2, 4.1, 4.083333333333333)","(14.0, 30.0, 27.63157894736842)","(81.0, 220.0, 214.16666666666666)","(101.0, 260.0, 237.5)"
11-01-2023 12:30:36.653076,"(1.28, 1.46, 1.4548387096774194)","(31.0, 110.0, 101.72413793103448)","(41.0, 110.0, 86.0)","(3.2, 4.1, 4.055)","(14.0, 30.0, 27.875)","(81.0, 220.0, 214.16666666666666)","(101.0, 260.0, 237.5)"
11-01-2023 12:30:37.745129,"(1.28, 1.45, 1.44953125)","(31.0, 110.0, 101.72413793103448)","(41.0, 110.0, 94.0)","(3.2, 4.1, 4.055)","(14.0, 29.0, 28.5)","(81.0, 220.0, 214.16666666666666)","(101.0, 260.0, 205.3846153846154)"
11-01-2023 12:30:38.927223,"(1.28, 1.46, 1.4527272727272726)","(31.0, 110.0, 101.72413793103448)","(41.0, 100.0, 97.5)","(3.2, 4.1, 4.0606060606060606)","(14.0, 29.0, 28.5)","(81.0, 220.0, 190.5263157894737)","(101.0, 210.0, 205.3846153846154)"
11-01-2023 12:30:40.062005,"(1.28, 1.46, 1.4523809523809523)","(31.0, 110.0, 101.72413793103448)","(41.0, 100.0, 97.5)","(3.2, 4.1, 4.059090909090909)","(14.0, 29.0, 27.4)","(81.0, 220.0, 190.5263157894737)","(101.0, 210.0, 205.3846153846154)"
11-01-2023 12:30:41.124855,"(1.28, 1.45, 1.4483673469387754)","(31.0, 110.0, 80.0)","(41.0, 100.0, 97.5)","(3.2, 4.1, 4.059090909090909)","(14.0, 29.0, 25.333333333333332)","(81.0, 220.0, 177.14285714285714)","(101.0, 210.0, 203.33333333333334)"
11-01-2023 12:30:42.242515,"(1.28, 1.46, 1.452222222222222)","(31.0, 110.0, 95.0)","(41.0, 100.0, 93.33333333333333)","(3.2, 4.1, 4.057627118644068)","(14.0, 29.0, 25.307692307692307)","(81.0, 220.0, 195.0)","(101.0, 210.0, 194.0)"
11-01-2023 12:30:43.321810,"(1.28, 1.46, 1.4538235294117647)","(31.0, 110.0, 92.5)","(41.0, 100.0, 87.5)","(3.2, 4.1, 4.057627118644068)","(14.0, 29.0, 25.470588235294116)","(81.0, 220.0, 177.14285714285714)","(101.0, 210.0, 188.57142857142858)"
11-01-2023 12:30:44.501650,"(1.28, 1.46, 1.45475)","(31.0, 110.0, 86.66666666666667)","(41.0, 100.0, 96.42857142857143)","(3.2, 4.1, 4.057627118644068)","(14.0, 29.0, 25.470588235294116)","(81.0, 220.0, 177.14285714285714)","(101.0, 210.0, 195.0)"
11-01-2023 12:30:45.747516,"(1.28, 1.46, 1.4538235294117647)","(31.0, 110.0, 95.0)","(41.0, 100.0, 96.42857142857143)","(3.2, 4.1, 4.057627118644068)","(14.0, 29.0, 25.470588235294116)","(81.0, 220.0, 195.0)","(101.0, 210.0, 197.5)"
11-01-2023 12:30:46.869843,"(1.28, 1.46, 1.4538235294117647)","(31.0, 110.0, 93.63636363636364)","(41.0, 100.0, 96.42857142857143)","(3.2, 4.1, 4.057627118644068)","(14.0, 29.0, 25.333333333333332)","(81.0, 220.0, 170.0)","(101.0, 210.0, 197.5)"
11-01-2023 12:30:48.058994,"(1.28, 1.46, 1.4538235294117647)","(31.0, 110.0, 86.66666666666667)","(41.0, 100.0, 96.42857142857143)","(3.2, 4.1, 4.057627118644068)","(14.0, 29.0, 25.333333333333332)","(81.0, 220.0, 167.5)","(101.0, 210.0, 196.36363636363637)"
11-01-2023 12:30:49.277419,"(1.28, 1.46, 1.4525)","(41.0, 110.0, 97.14285714285714)","(41.0, 100.0, 95.83333333333334)","(3.2, 4.1, 4.057627118644068)","(16.0, 29.0, 25.333333333333332)","(81.0, 220.0, 190.0)","(81.0, 210.0, 197.5)"
11-01-2023 12:30:50.439318,"(1.28, 1.46, 1.4525)","(41.0, 110.0, 97.14285714285714)","(41.0, 100.0, 95.83333333333334)","(3.2, 4.1, 4.057627118644068)","(16.0, 29.0, 25.333333333333332)","(81.0, 220.0, 187.69230769230768)","(81.0, 210.0, 175.0)"
11-01-2023 12:30:51.605361,"(1.28, 1.46, 1.4525)","(41.0, 110.0, 97.14285714285714)","(41.0, 100.0, 95.83333333333334)","(3.2, 4.1, 4.057627118644068)","(16.0, 29.0, 25.333333333333332)","(81.0, 220.0, 173.33333333333334)","(81.0, 210.0, 177.05882352941177)"
11-01-2023 12:30:52.812716,"(1.28, 1.46, 1.4536363636363636)","(41.0, 110.0, 90.0)","(41.0, 100.0, 96.42857142857143)","(3.2, 4.1, 4.057627118644068)","(16.0, 29.0, 25.333333333333332)","(81.0, 220.0, 173.33333333333334)","(81.0, 210.0, 177.05882352941177)"
11-01-2023 12:30:53.996218,"(1.28, 1.46, 1.4536363636363636)","(41.0, 110.0, 97.14285714285714)","(41.0, 100.0, 96.42857142857143)","(3.2, 4.1, 4.04927536231884)","(16.0, 29.0, 25.333333333333332)","(81.0, 220.0, 187.69230769230768)","(81.0, 210.0, 177.05882352941177)"
11-01-2023 12:30:55.194316,"(1.28, 1.46, 1.4560869565217391)","(41.0, 110.0, 97.14285714285714)","(41.0, 100.0, 96.42857142857143)","(3.2, 4.1, 4.04927536231884)","(16.0, 29.0, 25.333333333333332)","(81.0, 220.0, 167.5)","(91.0, 210.0, 177.05882352941177)"
11-01-2023 12:30:56.344550,"(1.28, 1.46, 1.4573684210526316)","(41.0, 110.0, 90.0)","(41.0, 100.0, 96.42857142857143)","(3.2, 4.1, 4.04927536231884)","(16.0, 29.0, 25.333333333333332)","(81.0, 220.0, 173.33333333333334)","(91.0, 210.0, 177.05882352941177)"
11-01-2023 12:30:57.425810,"(1.28, 1.46, 1.4551851851851851)","(41.0, 110.0, 97.14285714285714)","(41.0, 100.0, 96.42857142857143)","(3.2, 4.1, 4.04927536231884)","(16.0, 29.0, 25.333333333333332)","(81.0, 220.0, 187.69230769230768)","(91.0, 210.0, 175.0)"
11-01-2023 12:30:58.424588,"(1.28, 1.47, 1.4526666666666666)","(41.0, 110.0, 97.14285714285714)","(41.0, 100.0, 96.42857142857143)","(3.2, 4.1, 4.04927536231884)","(16.0, 29.0, 25.333333333333332)","(81.0, 220.0, 173.33333333333334)","(91.0, 210.0, 177.05882352941177)"
11-01-2023 12:30:59.454516,"(1.28, 1.47, 1.4526666666666666)","(41.0, 110.0, 90.0)","(41.0, 100.0, 90.0)","(3.2, 4.1, 4.04927536231884)","(16.0, 29.0, 25.333333333333332)","(81.0, 220.0, 167.5)","(91.0, 210.0, 148.75)"
11-01-2023 12:31:00.511290,"(1.28, 1.46, 1.4547222222222222)","(41.0, 110.0, 97.14285714285714)","(41.0, 100.0, 90.0)","(3.2, 4.1, 4.04927536231884)","(15.0, 29.0, 25.333333333333332)","(81.0, 220.0, 187.69230769230768)","(91.0, 210.0, 148.75)"
11-01-2023 12:31:01.614124,"(1.28, 1.46, 1.4544)","(41.0, 110.0, 97.14285714285714)","(41.0, 100.0, 90.0)","(3.2, 4.1, 4.100980392156862)","(15.0, 29.0, 25.333333333333332)","(81.0, 220.0, 173.33333333333334)","(91.0, 210.0, 148.75)"
11-01-2023 12:31:02.712327,"(1.28, 1.46, 1.451111111111111)","(41.0, 110.0, 97.14285714285714)","(41.0, 100.0, 90.0)","(3.2, 4.2, 4.093877551020408)","(15.0, 29.0, 25.307692307692307)","(81.0, 220.0, 181.8181818181818)","(91.0, 210.0, 148.75)"
11-01-2023 12:31:03.799464,"(1.28, 1.46, 1.452394366197183)","(41.0, 110.0, 101.42857142857143)","(41.0, 110.0, 95.0)","(3.2, 4.1, 4.093877551020408)","(15.0, 29.0, 26.23076923076923)","(81.0, 220.0, 193.75)","(91.0, 210.0, 175.0)"
11-01-2023 12:31:04.880409,"(1.28, 1.46, 1.4526027397260273)","(41.0, 110.0, 105.0)","(41.0, 100.0, 90.0)","(3.2, 4.1, 4.063448275862069)","(15.0, 29.0, 26.25)","(81.0, 220.0, 181.8181818181818)","(91.0, 210.0, 166.25)"
11-01-2023 12:31:05.896176,"(1.28, 1.46, 1.4507575757575757)","(41.0, 110.0, 101.81818181818181)","(41.0, 100.0, 90.0)","(3.2, 4.2, 4.063448275862069)","(15.0, 29.0, 26.6)","(81.0, 220.0, 194.28571428571428)","(91.0, 210.0, 166.25)"
11-01-2023 12:31:06.925229,"(1.28, 1.45, 1.447090909090909)","(31.0, 110.0, 100.0)","(41.0, 100.0, 90.0)","(3.2, 4.2, 4.12803738317757)","(15.0, 29.0, 28.428571428571427)","(81.0, 220.0, 187.69230769230768)","(91.0, 210.0, 168.0)"
11-01-2023 12:31:08.022497,"(1.28, 1.45, 1.4435897435897436)","(31.0, 110.0, 92.0)","(41.0, 100.0, 90.0)","(3.2, 4.2, 4.133582089552239)","(15.0, 32.0, 28.03448275862069)","(81.0, 220.0, 173.33333333333334)","(91.0, 210.0, 170.625)"
11-01-2023 12:31:09.144328,"(1.28, 1.45, 1.4435897435897436)","(31.0, 110.0, 92.0)","(41.0, 100.0, 90.0)","(3.2, 4.2, 4.133582089552239)","(15.0, 32.0, 28.40625)","(81.0, 220.0, 193.75)","(91.0, 210.0, 186.66666666666669)"
11-01-2023 12:31:10.295996,"(1.28, 1.44, 1.4381111111111111)","(31.0, 110.0, 101.42857142857143)","(41.0, 100.0, 90.0)","(3.2, 4.2, 4.141284403669725)","(15.0, 32.0, 28.666666666666668)","(81.0, 220.0, 193.75)","(91.0, 210.0, 194.0)"
11-01-2023 12:31:11.455924,"(1.28, 1.44, 1.4365079365079365)","(31.0, 110.0, 101.42857142857143)","(41.0, 100.0, 90.0)","(3.2, 4.2, 4.139130434782609)","(15.0, 32.0, 28.896551724137932)","(81.0, 220.0, 181.8181818181818)","(91.0, 210.0, 194.0)"
11-01-2023 12:31:12.507752,"(1.28, 1.44, 1.4381034482758621)","(31.0, 110.0, 101.81818181818181)","(41.0, 100.0, 90.0)","(3.2, 4.2, 4.134615384615384)","(15.0, 32.0, 28.53846153846154)","(81.0, 220.0, 138.1818181818182)","(91.0, 210.0, 193.03030303030303)"
11-01-2023 12:31:13.544307,"(1.28, 1.44, 1.43875)","(31.0, 110.0, 98.0)","(41.0, 100.0, 90.0)","(3.2, 4.2, 4.134615384615384)","(15.0, 32.0, 28.53846153846154)","(81.0, 220.0, 138.1818181818182)","(91.0, 210.0, 193.03030303030303)"
11-01-2023 12:31:14.603575,"(1.28, 1.44, 1.43875)","(31.0, 110.0, 92.0)","(41.0, 100.0, 97.22222222222223)","(3.2, 4.2, 4.135483870967742)","(15.0, 32.0, 28.6)","(81.0, 220.0, 170.0)","(91.0, 210.0, 192.5)"
11-01-2023 12:31:15.676180,"(1.28, 1.44, 1.4386746987951806)","(31.0, 110.0, 98.0)","(41.0, 100.0, 92.27272727272727)","(3.2, 4.2, 4.134108527131783)","(15.0, 32.0, 28.896551724137932)","(81.0, 210.0, 170.0)","(91.0, 210.0, 195.26315789473682)"
11-01-2023 12:31:16.756413,"(1.28, 1.45, 1.4382857142857142)","(41.0, 110.0, 99.41176470588235)","(41.0, 110.0, 97.5)","(3.3, 4.2, 4.134108527131783)","(16.0, 32.0, 28.896551724137932)","(81.0, 210.0, 170.0)","(81.0, 210.0, 195.26315789473682)"
