,Sort Of Sublime,Mac Frenzy,Finniss Rose,Fawn Lawn,Thanks Joan,Suhana,Somersby,Missouri Belle
06-01-2023 12:10:19.697197,"(5.5, 6.0, 5.75)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 16.25)","(6.0, 12.0, 10.7)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 66.0)"
06-01-2023 12:10:20.808946,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 16.25)","(6.0, 12.0, 11.054545454545455)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 66.0)"
06-01-2023 12:10:22.101553,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 16.25)","(6.0, 12.0, 11.054545454545455)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.4355555555555557)","(31.0, 80.0, 66.0)"
06-01-2023 12:10:23.323767,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 16.25)","(6.0, 12.0, 11.054545454545455)","(21.0, 70.0, 45.36)","(1.75, 2.56, 2.4355555555555557)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:24.483286,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 16.25)","(6.0, 12.0, 11.054545454545455)","(21.0, 70.0, 45.36)","(1.75, 2.56, 2.4355555555555557)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:25.532386,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 16.25)","(6.0, 12.0, 10.776470588235295)","(21.0, 70.0, 45.36)","(1.75, 2.56, 2.388333333333333)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:26.553573,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.3)","(16.0, 20.0, 16.25)","(6.0, 12.0, 10.8)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 64.72727272727272)"
06-01-2023 12:10:27.562741,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 16.25)","(6.0, 12.0, 10.8)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:28.641925,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 16.25)","(6.0, 12.0, 10.8)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:29.617331,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 16.25)","(6.0, 12.0, 11.085714285714285)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:30.660161,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 16.25)","(6.0, 12.0, 11.085714285714285)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:31.687025,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 16.25)","(6.0, 12.0, 11.085714285714285)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:32.799992,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.568965517241379)","(16.0, 20.0, 16.25)","(6.0, 12.0, 10.8)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.361818181818182)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:33.860101,"(5.5, 6.0, 5.8)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.467741935483872)","(16.0, 20.0, 16.25)","(6.0, 12.0, 10.9)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:34.973047,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 16.25)","(6.0, 12.0, 10.9)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:36.297454,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.9)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:37.439765,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.9)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:38.513432,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.9)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:39.810293,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.120689655172415)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.4)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.365)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:41.055515,"(5.5, 6.0, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.76923076923077)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:42.128512,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.76923076923077)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:43.270438,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.76923076923077)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:44.425171,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.76923076923077)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:45.502563,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.76923076923077)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.36)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:46.524095,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 9.511111111111111)","(21.0, 70.0, 45.36)","(1.75, 2.56, 2.417777777777778)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:47.608305,"(5.5, 6.0, 5.8)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.4)","(21.0, 70.0, 45.36)","(1.75, 2.56, 2.3766666666666665)","(31.0, 80.0, 64.0)"
06-01-2023 12:10:48.743735,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.4)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 64.72727272727272)"
06-01-2023 12:10:49.919844,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.844444444444445)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 64.72727272727272)"
06-01-2023 12:10:51.113101,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.844444444444445)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 53.333333333333336)"
06-01-2023 12:10:52.269570,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.844444444444445)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 61.17647058823529)"
06-01-2023 12:10:53.389825,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.844444444444445)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 61.17647058823529)"
06-01-2023 12:10:54.431255,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.3)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.844444444444445)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 61.17647058823529)"
06-01-2023 12:10:55.460636,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 17.86842105263158)","(6.0, 12.0, 10.8)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 66.08695652173913)"
06-01-2023 12:10:56.582858,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 18.116279069767444)","(6.0, 12.0, 10.8)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 66.08695652173913)"
06-01-2023 12:10:57.664058,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 18.116279069767444)","(6.0, 12.0, 10.8)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 66.08695652173913)"
06-01-2023 12:10:58.772750,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 18.116279069767444)","(6.0, 12.0, 11.04)","(21.0, 70.0, 45.36)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 66.08695652173913)"
06-01-2023 12:10:59.901534,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 18.116279069767444)","(6.0, 12.0, 11.04)","(21.0, 70.0, 39.2)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 66.08695652173913)"
06-01-2023 12:11:01.016709,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 18.116279069767444)","(6.0, 12.0, 11.04)","(21.0, 70.0, 39.2)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 66.08695652173913)"
06-01-2023 12:11:02.158819,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 18.116279069767444)","(6.0, 12.0, 10.826666666666668)","(21.0, 70.0, 39.2)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 66.08695652173913)"
06-01-2023 12:11:03.407546,"(5.5, 5.9, 5.622222222222223)","(7.0, 10.5, 9.24)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 18.116279069767444)","(6.0, 12.0, 10.57)","(21.0, 70.0, 34.588235294117645)","(1.75, 2.54, 2.3423529411764705)","(31.0, 80.0, 65.6)"
06-01-2023 12:11:04.529390,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.5, 13.887096774193548)","(16.0, 20.0, 18.0)","(6.0, 12.0, 10.57)","(21.0, 70.0, 38.31578947368421)","(1.75, 2.54, 2.387272727272727)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:05.695696,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.5, 14.527777777777779)","(16.0, 20.0, 18.0)","(6.0, 12.0, 10.57)","(21.0, 70.0, 38.31578947368421)","(1.75, 2.54, 2.3423529411764705)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:06.782243,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.5, 13.887096774193548)","(16.0, 19.5, 18.441176470588236)","(6.0, 12.0, 10.57)","(21.0, 60.0, 38.0)","(1.75, 2.54, 2.3423529411764705)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:07.943339,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.5, 13.887096774193548)","(16.0, 19.5, 17.72222222222222)","(6.0, 12.0, 10.44)","(21.0, 60.0, 45.33333333333333)","(1.75, 2.54, 2.417894736842105)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:09.094194,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.5, 13.887096774193548)","(16.0, 19.5, 17.72222222222222)","(6.0, 12.0, 10.44)","(21.0, 60.0, 45.33333333333333)","(1.75, 2.56, 2.4266666666666667)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:10.204028,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.5, 13.887096774193548)","(16.0, 19.5, 17.72222222222222)","(6.0, 12.0, 10.7)","(21.0, 60.0, 42.0)","(1.75, 2.56, 2.3766666666666665)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:11.311497,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.5, 14.527777777777779)","(16.0, 19.5, 17.72222222222222)","(6.0, 12.0, 10.7)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.4247058823529413)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:12.409816,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.5, 13.887096774193548)","(16.0, 19.5, 17.72222222222222)","(6.0, 12.0, 10.7)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.4247058823529413)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:13.488102,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.5, 13.887096774193548)","(16.0, 19.5, 17.72222222222222)","(6.0, 12.0, 10.7)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:14.529467,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.5, 14.527777777777779)","(16.0, 19.5, 17.72222222222222)","(6.0, 12.0, 10.411111111111111)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.3766666666666665)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:15.634278,"(5.5, 6.0, 5.6000000000000005)","(7.0, 10.5, 9.0)","(10.0, 18.5, 13.887096774193548)","(16.0, 19.5, 18.433333333333334)","(6.0, 12.0, 10.411111111111111)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:16.740182,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.5, 14.527777777777779)","(16.0, 19.5, 18.433333333333334)","(6.0, 12.0, 10.411111111111111)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:17.877020,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.5, 13.887096774193548)","(16.0, 19.5, 18.433333333333334)","(6.0, 12.0, 10.411111111111111)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.432941176470588)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:19.012475,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.5, 14.527777777777779)","(16.0, 19.5, 18.433333333333334)","(6.0, 12.0, 10.411111111111111)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:20.172699,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.5, 14.527777777777779)","(16.0, 19.5, 18.433333333333334)","(6.0, 12.0, 10.411111111111111)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.388333333333333)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:21.397916,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.5, 14.527777777777779)","(16.0, 19.5, 18.433333333333334)","(6.0, 12.0, 9.214285714285714)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.432941176470588)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:22.571394,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.5, 15.9375)","(16.0, 19.5, 18.433333333333334)","(6.0, 12.0, 9.977777777777778)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.4)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:23.752936,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 18.0, 16.46153846153846)","(16.0, 19.5, 18.433333333333334)","(6.0, 12.0, 9.977777777777778)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.4)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:24.823405,"(5.5, 5.9, 5.483333333333333)","(7.0, 10.5, 9.0)","(10.0, 17.5, 16.46153846153846)","(16.0, 19.5, 18.433333333333334)","(6.0, 12.0, 10.544)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.441176470588235)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:25.973205,"(5.5, 5.9, 5.775)","(7.0, 10.5, 9.0)","(10.0, 17.5, 13.775862068965518)","(16.0, 19.5, 18.433333333333334)","(6.0, 12.0, 10.544)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.4)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:27.014731,"(5.5, 5.9, 5.775)","(7.0, 10.5, 9.625)","(10.0, 17.5, 14.323529411764707)","(16.0, 19.5, 18.433333333333334)","(6.0, 12.0, 10.16)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.4)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:28.011393,"(5.5, 5.9, 5.775)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.80952380952381)","(16.0, 19.5, 18.08823529411765)","(6.0, 12.0, 9.853333333333333)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.388888888888889)","(31.0, 80.0, 62.85714285714286)"
06-01-2023 12:11:29.100137,"(5.5, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.68181818181818)","(16.0, 19.5, 18.058139534883722)","(6.0, 12.0, 11.15)","(21.0, 60.0, 42.0)","(1.75, 2.54, 2.486666666666667)","(31.0, 80.0, 67.36842105263158)"
06-01-2023 12:11:30.290906,"(5.5, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.416666666666668)","(16.0, 19.5, 18.058139534883722)","(6.0, 11.5, 11.15)","(21.0, 60.0, 42.0)","(1.75, 2.52, 2.486666666666667)","(31.0, 80.0, 65.88235294117646)"
06-01-2023 12:11:31.484961,"(5.5, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.416666666666668)","(16.0, 19.5, 18.058139534883722)","(6.0, 11.5, 11.309090909090909)","(21.0, 60.0, 42.0)","(1.75, 2.52, 2.486666666666667)","(31.0, 80.0, 65.88235294117646)"
06-01-2023 12:11:32.700909,"(5.5, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.68181818181818)","(16.0, 19.5, 18.058139534883722)","(6.0, 11.5, 11.309090909090909)","(21.0, 60.0, 42.0)","(1.75, 2.52, 2.3755555555555556)","(31.0, 80.0, 65.88235294117646)"
06-01-2023 12:11:33.936900,"(5.5, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.68181818181818)","(16.0, 19.5, 18.02873563218391)","(6.0, 11.5, 10.9)","(21.0, 60.0, 42.0)","(1.75, 2.52, 2.3755555555555556)","(31.0, 80.0, 65.88235294117646)"
06-01-2023 12:11:35.147003,"(5.5, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.68181818181818)","(16.0, 19.5, 17.58955223880597)","(6.0, 11.5, 10.566666666666666)","(21.0, 60.0, 42.0)","(1.75, 2.52, 2.2414285714285715)","(31.0, 80.0, 65.88235294117646)"
06-01-2023 12:11:36.376253,"(5.5, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.727272727272727)","(16.0, 19.5, 17.58955223880597)","(6.0, 11.5, 10.278571428571428)","(21.0, 60.0, 39.83333333333333)","(1.75, 2.52, 2.3617391304347826)","(31.0, 80.0, 65.88235294117646)"
06-01-2023 12:11:37.450501,"(5.5, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.727272727272727)","(16.0, 19.5, 17.58955223880597)","(6.0, 11.5, 10.278571428571428)","(21.0, 60.0, 42.714285714285715)","(1.75, 2.52, 2.3177777777777777)","(31.0, 80.0, 65.88235294117646)"
06-01-2023 12:11:38.490277,"(5.5, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.5)","(16.0, 19.0, 17.95)","(6.0, 11.5, 10.102941176470589)","(21.0, 60.0, 42.714285714285715)","(1.75, 2.52, 2.29)","(31.0, 80.0, 65.88235294117646)"
06-01-2023 12:11:39.534020,"(5.5, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.5)","(16.0, 19.0, 17.727272727272727)","(6.0, 11.5, 10.102941176470589)","(21.0, 60.0, 42.714285714285715)","(1.75, 2.52, 2.4763636363636365)","(31.0, 80.0, 65.88235294117646)"
06-01-2023 12:11:40.554751,"(5.5, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.727272727272727)","(16.0, 19.0, 17.20138888888889)","(6.0, 11.5, 10.102941176470589)","(21.0, 60.0, 42.714285714285715)","(1.75, 2.5, 2.4763636363636365)","(31.0, 80.0, 65.88235294117646)"
06-01-2023 12:11:41.615350,"(5.0, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.5)","(16.0, 19.0, 18.192307692307693)","(6.5, 11.5, 10.102941176470589)","(21.0, 60.0, 42.714285714285715)","(1.8, 2.5, 2.4566666666666666)","(31.0, 80.0, 65.88235294117646)"
06-01-2023 12:11:42.703440,"(5.0, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.727272727272727)","(16.0, 18.5, 17.6)","(6.5, 11.5, 10.083333333333334)","(21.0, 60.0, 42.714285714285715)","(1.8, 2.5, 2.478181818181818)","(31.0, 80.0, 65.88235294117646)"
06-01-2023 12:11:43.827591,"(5.0, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.727272727272727)","(16.0, 18.5, 17.067164179104477)","(6.5, 11.5, 10.083333333333334)","(21.0, 60.0, 42.714285714285715)","(1.8, 2.5, 2.401176470588235)","(31.0, 80.0, 65.88235294117646)"
06-01-2023 12:11:44.946632,"(5.0, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.5)","(16.0, 18.5, 17.067164179104477)","(6.5, 11.5, 10.083333333333334)","(21.0, 60.0, 42.714285714285715)","(1.8, 2.5, 2.36)","(31.0, 80.0, 65.88235294117646)"
06-01-2023 12:11:46.074084,"(5.0, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.857142857142858)","(16.0, 18.5, 17.067164179104477)","(6.5, 11.5, 10.083333333333334)","(21.0, 60.0, 42.714285714285715)","(1.8, 2.5, 2.36)","(31.0, 80.0, 65.88235294117646)"
06-01-2023 12:11:47.196650,"(5.0, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.857142857142858)","(16.0, 18.5, 16.958333333333332)","(6.5, 11.5, 10.083333333333334)","(21.0, 60.0, 44.0)","(1.8, 2.5, 2.3061538461538458)","(31.0, 80.0, 60.173913043478265)"
06-01-2023 12:11:48.319580,"(5.0, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 16.857142857142858)","(16.0, 18.5, 16.958333333333332)","(6.5, 11.5, 10.083333333333334)","(21.0, 60.0, 44.69565217391305)","(1.8, 2.5, 2.4433333333333334)","(31.0, 80.0, 60.173913043478265)"
06-01-2023 12:11:49.446313,"(5.0, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.0, 15.28048780487805)","(16.0, 18.5, 16.958333333333332)","(6.5, 11.5, 9.583333333333332)","(21.0, 60.0, 45.92)","(1.8, 2.48, 2.0802358490566037)","(31.0, 80.0, 64.27586206896552)"
06-01-2023 12:11:50.543116,"(5.0, 6.0, 5.952)","(7.0, 10.5, 9.625)","(10.0, 17.5, 15.554054054054054)","(16.0, 18.5, 16.958333333333332)","(6.5, 11.5, 9.59655172413793)","(21.0, 60.0, 31.583333333333332)","(1.8, 2.1, 2.0401608579088473)","(31.0, 80.0, 47.0)"
06-01-2023 12:11:51.691476,"(5.0, 5.9, 5.810714285714286)","(7.0, 10.5, 9.625)","(10.0, 17.5, 15.647058823529411)","(16.0, 18.5, 17.044117647058822)","(6.5, 11.5, 9.59655172413793)","(21.0, 60.0, 31.583333333333332)","(1.8, 2.1, 2.0228571428571427)","(31.0, 80.0, 48.0)"
