,Fire Up Dallas,Only Ollie,Gambling Grace,Luna Country,Dana Tiny,Victor Prevails,Trunchbull
10-01-2023 12:11:04.029212,"(3.9, 6.2, 4.66)","(8.0, 17.5, 15.68)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:05.075509,"(3.9, 6.2, 4.66)","(8.0, 17.5, 15.68)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:06.071975,"(3.9, 6.2, 5.15)","(8.0, 17.5, 15.68)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:07.094159,"(3.9, 6.2, 5.15)","(8.0, 17.5, 16.3875)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:08.112851,"(3.9, 6.2, 5.15)","(8.0, 17.5, 16.3875)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:09.108057,"(3.9, 6.2, 5.15)","(8.0, 17.5, 16.3875)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:10.089632,"(3.9, 6.2, 5.15)","(8.0, 17.5, 16.3875)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:11.091819,"(3.9, 6.2, 5.15)","(8.0, 17.5, 16.3875)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:12.145809,"(3.9, 6.2, 5.15)","(8.0, 17.5, 16.3875)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:13.398452,"(3.9, 6.2, 5.15)","(8.0, 17.5, 16.3875)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:14.609927,"(3.9, 6.2, 5.15)","(8.0, 17.5, 16.3875)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:15.729871,"(3.9, 6.2, 5.15)","(8.0, 17.5, 16.3875)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:16.776906,"(3.9, 6.2, 5.15)","(8.0, 17.5, 16.3875)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:17.894803,"(3.9, 6.2, 5.15)","(8.0, 17.5, 15.6)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:18.898172,"(3.9, 6.2, 5.15)","(8.0, 17.5, 15.6)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:20.064514,"(3.9, 6.2, 5.15)","(8.0, 17.5, 15.6)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:21.195048,"(3.9, 6.2, 5.15)","(8.0, 17.5, 15.6)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:22.235705,"(3.9, 6.2, 5.15)","(8.0, 17.5, 15.6)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:23.482864,"(3.9, 6.2, 5.15)","(8.0, 17.5, 15.6)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:24.662511,"(3.9, 6.2, 5.15)","(8.0, 17.5, 15.6)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:25.745614,"(3.9, 6.2, 5.15)","(8.0, 17.5, 15.6)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:26.775991,"(3.9, 6.2, 5.15)","(8.0, 17.5, 15.6)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:27.838272,"(3.9, 6.2, 5.15)","(8.0, 17.5, 15.6)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:28.903714,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:30.298290,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:31.587077,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:32.668414,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:33.728175,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:34.754270,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:35.853530,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:36.960290,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:38.084041,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:39.250896,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:40.537498,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:41.569185,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:42.595521,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:43.617561,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:44.697155,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:45.694996,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:46.707955,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:47.745014,"(3.9, 6.2, 5.15)","(8.0, 18.5, 17.2125)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:48.752049,"(3.9, 6.2, 5.15)","(8.0, 18.5, 17.2125)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:49.879159,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:50.897444,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:51.904856,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:52.899910,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:53.913152,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:54.971195,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:56.070498,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:57.236317,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:58.401060,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:11:59.509230,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:00.568817,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:01.585897,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:02.626204,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:03.628154,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:04.683535,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:05.755229,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:06.834739,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:07.950779,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:09.007740,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:10.042914,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:11.096972,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:12.209736,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:13.305516,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:14.388163,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:15.519722,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:16.644397,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.48)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:17.736579,"(3.9, 6.2, 5.15)","(8.0, 18.5, 17.2625)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:18.857736,"(3.9, 6.2, 5.15)","(8.0, 18.5, 17.2625)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:19.922206,"(3.9, 6.2, 5.15)","(8.0, 18.5, 17.2625)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:21.022629,"(3.9, 6.2, 5.15)","(8.0, 18.5, 17.2625)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:22.082258,"(3.9, 6.2, 5.15)","(8.0, 18.5, 17.2625)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:23.137298,"(3.9, 6.2, 5.15)","(8.0, 18.5, 17.2625)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:24.266247,"(3.9, 6.2, 5.15)","(8.0, 18.5, 17.2625)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:25.358324,"(3.9, 6.2, 5.15)","(8.0, 18.5, 17.2625)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:26.468248,"(3.9, 6.2, 5.15)","(8.0, 18.5, 17.2625)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:27.510348,"(3.9, 6.2, 5.15)","(8.0, 18.5, 18.21081081081081)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:28.519326,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:29.511983,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:30.474529,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:31.519252,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:32.728160,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:33.966002,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:35.187642,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:36.314706,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 21.57894736842105)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:37.442186,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 21.57894736842105)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:38.465304,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 21.57894736842105)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:39.545807,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 21.57894736842105)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:40.546369,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 21.57894736842105)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:41.642841,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 21.57894736842105)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:42.646979,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 21.57894736842105)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:43.681845,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 21.57894736842105)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:44.692058,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 21.57894736842105)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:45.776734,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 21.57894736842105)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:46.929829,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:48.056988,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
10-01-2023 12:12:49.228890,"(3.9, 6.2, 5.15)","(8.0, 18.5, 16.4)","(31.0, 100.0, 71.92307692307692)","(2.0, 2.98, 2.548)","(14.0, 32.0, 25.076923076923077)","(4.0, 7.4, 5.0)","(13.0, 27.0, 21.615384615384613)"
