,Yankee Empire,He Came True,Cairo Boogie,Adys Munny,Gratitude Attitude,Factotum,Similar Taste
12-01-2023 09:54:40.662981,"(6.0, 7.6, 7.588461538461538)","(8.0, 10.0, 9.654545454545454)","(8.5, 9.4, 9.183333333333334)","(8.5, 9.4, 9.157142857142857)","(8.5, 10.0, 9.83529411764706)","(2.05, 2.76, 2.7)","(10.0, 12.5, 12.428571428571429)"
12-01-2023 09:54:41.766804,"(6.0, 7.8, 7.684057971014493)","(8.0, 10.0, 9.850000000000001)","(8.5, 9.4, 9.126315789473685)","(8.5, 9.2, 9.05)","(8.5, 10.0, 9.83529411764706)","(2.05, 2.74, 2.6879338842975207)","(10.0, 12.5, 12.492957746478874)"
12-01-2023 09:54:42.704598,"(6.0, 7.8, 7.670967741935484)","(8.0, 10.5, 10.292592592592593)","(8.5, 9.4, 9.177142857142858)","(8.5, 9.2, 9.05)","(8.5, 10.0, 9.83529411764706)","(2.05, 2.74, 2.6879338842975207)","(10.0, 13.0, 12.492957746478874)"
12-01-2023 09:54:43.744309,"(6.0, 7.8, 7.670967741935484)","(8.0, 10.5, 10.28125)","(8.5, 9.4, 9.104347826086956)","(8.5, 9.2, 9.129411764705882)","(8.5, 10.0, 9.83529411764706)","(2.05, 2.72, 2.6948837209302328)","(10.0, 13.0, 12.492957746478874)"
12-01-2023 09:54:44.795851,"(6.0, 7.8, 7.670967741935484)","(8.0, 10.5, 10.28125)","(8.5, 9.4, 9.104347826086956)","(8.5, 9.2, 9.129411764705882)","(8.5, 10.0, 9.83529411764706)","(2.05, 2.72, 2.6853846153846157)","(10.0, 13.0, 12.492957746478874)"
12-01-2023 09:54:45.860670,"(6.0, 7.8, 7.670967741935484)","(8.0, 10.5, 10.28125)","(8.5, 9.4, 9.104347826086956)","(8.5, 9.2, 9.129411764705882)","(8.5, 10.0, 9.83529411764706)","(2.05, 2.72, 2.6853846153846157)","(10.0, 13.0, 12.466666666666667)"
12-01-2023 09:54:46.821707,"(6.0, 7.8, 7.670967741935484)","(8.0, 10.5, 10.28125)","(8.5, 9.4, 9.104347826086956)","(8.5, 9.2, 9.129411764705882)","(8.5, 10.0, 9.83529411764706)","(2.05, 2.72, 2.6853846153846157)","(10.0, 13.0, 12.466666666666667)"
12-01-2023 09:54:47.893171,"(6.0, 7.8, 7.6048780487804875)","(8.0, 10.5, 10.452380952380953)","(8.5, 9.2, 9.066666666666666)","(8.5, 9.2, 9.04)","(8.5, 10.0, 9.858333333333334)","(2.05, 2.74, 2.6971428571428575)","(10.0, 13.0, 13.090909090909092)"
12-01-2023 09:54:48.959762,"(6.0, 7.8, 7.701818181818181)","(8.0, 11.0, 10.542857142857143)","(8.5, 9.2, 9.066666666666666)","(8.5, 9.2, 9.0)","(8.5, 10.5, 9.690909090909091)","(2.05, 2.72, 2.6944000000000004)","(10.0, 13.5, 13.153846153846153)"
12-01-2023 09:54:49.991056,"(6.0, 7.8, 7.703703703703703)","(8.0, 11.0, 10.222222222222221)","(8.5, 9.2, 9.0)","(8.5, 9.2, 9.0)","(8.5, 9.8, 9.725)","(2.05, 2.72, 2.694545454545455)","(10.0, 13.5, 13.209677419354838)"
12-01-2023 09:54:50.957717,"(6.0, 7.8, 7.723333333333333)","(8.0, 11.0, 10.222222222222221)","(8.5, 9.2, 9.0)","(8.5, 9.2, 9.0)","(8.5, 9.8, 9.725)","(2.05, 2.72, 2.694545454545455)","(10.0, 13.5, 13.209677419354838)"
12-01-2023 09:54:52.006772,"(6.0, 7.8, 7.723333333333333)","(8.0, 11.0, 10.242424242424242)","(8.5, 9.2, 9.0)","(8.5, 9.2, 9.0)","(8.5, 9.8, 9.725)","(2.05, 2.72, 2.694545454545455)","(10.0, 13.5, 13.346153846153847)"
12-01-2023 09:54:53.048011,"(6.0, 7.8, 7.723333333333333)","(8.0, 11.0, 10.242424242424242)","(8.5, 9.2, 8.98)","(8.5, 9.2, 9.04)","(8.5, 9.8, 9.74)","(2.05, 2.72, 2.7)","(10.0, 13.5, 12.879310344827585)"
12-01-2023 09:54:54.114800,"(6.0, 7.8, 7.723333333333333)","(8.0, 11.0, 10.216216216216216)","(8.5, 9.2, 8.989473684210527)","(8.5, 9.2, 9.04)","(8.5, 9.8, 9.74)","(2.05, 2.72, 2.697777777777778)","(10.0, 13.0, 12.879310344827585)"
12-01-2023 09:54:55.108489,"(6.0, 7.8, 7.723333333333333)","(8.0, 11.0, 10.216216216216216)","(8.5, 9.2, 8.989473684210527)","(8.5, 9.2, 9.04)","(8.5, 9.8, 9.74)","(2.05, 2.72, 2.686666666666667)","(10.0, 13.0, 12.879310344827585)"
12-01-2023 09:54:56.198251,"(6.0, 7.8, 7.723333333333333)","(8.0, 11.0, 10.452830188679245)","(8.0, 9.0, 8.911111111111111)","(8.5, 9.2, 9.066666666666666)","(9.0, 9.8, 9.9)","(2.15, 2.72, 2.6876470588235297)","(10.0, 13.0, 12.905405405405405)"
12-01-2023 09:54:57.341130,"(6.0, 7.8, 7.723333333333333)","(8.0, 11.0, 10.489795918367347)","(8.0, 9.0, 8.885714285714286)","(8.5, 9.2, 9.04)","(9.0, 10.5, 9.825)","(2.15, 2.74, 2.6876470588235297)","(10.0, 13.0, 12.905405405405405)"
12-01-2023 09:54:58.429611,"(6.0, 7.8, 7.723333333333333)","(8.0, 11.0, 10.489795918367347)","(8.0, 9.0, 8.885714285714286)","(8.5, 9.2, 9.04)","(9.0, 10.5, 10.065517241379311)","(2.15, 2.74, 2.7130526315789476)","(10.0, 13.0, 11.93939393939394)"
12-01-2023 09:54:59.415844,"(6.0, 7.8, 7.739473684210526)","(8.0, 11.0, 10.489795918367347)","(8.0, 9.0, 8.905882352941177)","(8.5, 9.2, 9.133333333333333)","(9.0, 10.5, 10.065517241379311)","(2.15, 2.74, 2.7130526315789476)","(10.0, 12.0, 11.951219512195122)"
12-01-2023 09:55:00.434535,"(6.0, 7.8, 7.739473684210526)","(8.0, 11.0, 10.489795918367347)","(8.0, 9.0, 8.92)","(8.5, 9.2, 9.133333333333333)","(9.0, 10.5, 10.065517241379311)","(2.15, 2.74, 2.7181196581196585)","(10.0, 12.0, 12.366666666666667)"
12-01-2023 09:55:01.476895,"(6.0, 7.8, 7.739473684210526)","(8.0, 11.0, 10.489795918367347)","(8.0, 9.0, 8.92)","(8.5, 9.2, 9.133333333333333)","(9.0, 10.5, 10.065517241379311)","(2.15, 2.74, 2.722465753424658)","(10.0, 12.5, 11.810126582278482)"
12-01-2023 09:55:02.434154,"(6.0, 7.8, 7.739473684210526)","(8.0, 11.0, 10.489795918367347)","(8.0, 9.0, 8.92)","(8.5, 9.2, 9.133333333333333)","(9.0, 10.5, 10.065517241379311)","(2.15, 2.74, 2.722465753424658)","(10.0, 12.0, 11.810126582278482)"
12-01-2023 09:55:03.422053,"(6.0, 7.8, 7.739473684210526)","(8.0, 10.0, 9.984)","(8.0, 9.0, 8.92)","(8.5, 9.2, 9.133333333333333)","(9.0, 10.5, 10.118181818181817)","(2.15, 2.74, 2.7181196581196585)","(10.0, 12.0, 11.810126582278482)"
12-01-2023 09:55:04.433699,"(6.0, 7.8, 7.708)","(8.0, 10.5, 10.264705882352942)","(8.0, 9.0, 8.752941176470587)","(8.5, 9.2, 9.14074074074074)","(9.0, 10.5, 10.159459459459459)","(2.15, 2.74, 2.7181196581196585)","(10.0, 12.0, 11.810126582278482)"
12-01-2023 09:55:05.495012,"(6.0, 7.8, 7.708)","(8.0, 10.5, 10.264705882352942)","(8.0, 9.0, 8.752941176470587)","(8.5, 9.2, 9.14074074074074)","(9.0, 10.5, 10.065517241379311)","(2.15, 2.74, 2.722465753424658)","(10.0, 12.0, 11.810126582278482)"
12-01-2023 09:55:06.576881,"(6.0, 7.8, 7.708)","(8.0, 10.5, 10.264705882352942)","(8.0, 9.0, 8.752941176470587)","(8.5, 9.2, 9.14074074074074)","(9.0, 10.5, 10.118181818181817)","(2.15, 2.74, 2.722465753424658)","(10.0, 12.0, 11.810126582278482)"
12-01-2023 09:55:07.548074,"(6.0, 7.8, 7.708)","(8.0, 10.5, 10.264705882352942)","(8.0, 9.0, 8.752941176470587)","(8.5, 9.2, 9.133333333333333)","(9.0, 10.5, 10.118181818181817)","(2.15, 2.74, 2.722465753424658)","(10.0, 12.0, 11.810126582278482)"
12-01-2023 09:55:08.547332,"(6.0, 7.8, 7.708)","(8.0, 10.5, 10.264705882352942)","(8.0, 9.0, 8.752941176470587)","(8.5, 9.2, 9.133333333333333)","(9.0, 10.5, 10.192682926829269)","(2.15, 2.74, 2.722465753424658)","(10.0, 12.0, 11.810126582278482)"
12-01-2023 09:55:09.553995,"(6.0, 7.8, 7.708)","(8.0, 10.5, 10.264705882352942)","(8.0, 9.0, 8.752941176470587)","(8.5, 9.2, 9.133333333333333)","(9.0, 10.5, 10.192682926829269)","(2.15, 2.74, 2.7138775510204085)","(10.0, 12.0, 11.810126582278482)"
12-01-2023 09:55:10.562711,"(6.0, 7.8, 7.708)","(8.0, 10.5, 10.264705882352942)","(8.0, 9.0, 8.752941176470587)","(8.5, 9.2, 9.133333333333333)","(9.0, 10.5, 10.192682926829269)","(2.15, 2.74, 2.710909090909091)","(10.0, 12.0, 11.831460674157304)"
12-01-2023 09:55:11.548997,"(6.0, 7.8, 7.697777777777778)","(8.0, 10.5, 10.229032258064516)","(8.0, 9.0, 8.752941176470587)","(8.5, 9.2, 9.133333333333333)","(9.0, 10.5, 9.955555555555556)","(2.15, 2.74, 2.710909090909091)","(10.0, 12.0, 11.831460674157304)"
12-01-2023 09:55:12.574703,"(6.0, 7.8, 7.706122448979592)","(8.0, 10.5, 10.164)","(8.0, 9.0, 8.752941176470587)","(8.5, 9.2, 9.14074074074074)","(9.0, 10.5, 9.955555555555556)","(2.15, 2.74, 2.717739130434783)","(10.0, 12.0, 11.831460674157304)"
12-01-2023 09:55:13.690139,"(6.0, 7.8, 7.706122448979592)","(8.0, 10.5, 10.164)","(8.0, 9.0, 8.752941176470587)","(8.5, 9.2, 9.14074074074074)","(9.0, 10.5, 9.955555555555556)","(2.15, 2.74, 2.7155725190839695)","(10.0, 12.0, 11.831460674157304)"
12-01-2023 09:55:14.842358,"(6.0, 7.8, 7.706122448979592)","(8.0, 10.5, 10.164)","(8.0, 9.0, 8.772972972972973)","(8.5, 9.2, 9.148387096774194)","(9.0, 10.5, 9.955555555555556)","(2.15, 2.74, 2.7155725190839695)","(10.0, 12.0, 11.831460674157304)"
12-01-2023 09:55:15.903625,"(6.0, 7.8, 7.706122448979592)","(8.0, 10.5, 10.164)","(8.0, 9.0, 8.768888888888888)","(8.5, 9.2, 9.251162790697675)","(9.0, 10.5, 9.887500000000001)","(2.15, 2.74, 2.7182926829268297)","(10.0, 12.0, 11.83695652173913)"
12-01-2023 09:55:16.961043,"(6.0, 7.8, 7.711538461538462)","(8.0, 10.5, 10.18421052631579)","(8.0, 9.0, 8.768888888888888)","(8.5, 9.4, 9.251162790697675)","(9.0, 10.5, 9.887500000000001)","(2.15, 2.74, 2.719607843137255)","(10.0, 12.0, 11.776315789473685)"
12-01-2023 09:55:18.032808,"(6.0, 7.8, 7.711538461538462)","(8.0, 10.5, 10.18421052631579)","(8.0, 9.0, 8.768888888888888)","(8.5, 9.4, 9.133333333333333)","(9.0, 10.5, 9.887500000000001)","(2.15, 2.74, 2.715267175572519)","(10.0, 12.0, 11.776315789473685)"
12-01-2023 09:55:19.102080,"(6.0, 7.8, 7.711538461538462)","(8.0, 10.5, 10.18421052631579)","(8.0, 9.0, 8.768888888888888)","(8.5, 9.4, 9.14025974025974)","(9.0, 10.5, 9.887500000000001)","(2.15, 2.74, 2.715267175572519)","(10.0, 12.0, 11.776315789473685)"
12-01-2023 09:55:20.235927,"(6.0, 7.8, 7.711538461538462)","(8.0, 10.5, 10.18421052631579)","(8.0, 9.0, 8.768888888888888)","(8.5, 9.4, 9.14025974025974)","(9.0, 10.5, 9.887500000000001)","(2.15, 2.74, 2.715267175572519)","(10.0, 12.0, 11.776315789473685)"
12-01-2023 09:55:21.332254,"(6.0, 7.8, 7.711538461538462)","(8.0, 10.5, 10.18421052631579)","(8.0, 9.0, 8.768888888888888)","(8.5, 9.4, 9.14025974025974)","(9.0, 10.5, 9.887500000000001)","(2.15, 2.74, 2.715267175572519)","(10.0, 12.0, 11.776315789473685)"
12-01-2023 09:55:22.296364,"(6.0, 7.8, 7.6875)","(8.0, 10.5, 10.18421052631579)","(8.0, 9.0, 8.768888888888888)","(8.5, 9.4, 9.14025974025974)","(9.0, 10.5, 9.887500000000001)","(2.15, 2.74, 2.737735849056604)","(10.0, 12.0, 11.80232558139535)"
12-01-2023 09:55:23.241114,"(6.0, 7.8, 7.677272727272727)","(8.0, 10.5, 10.3)","(8.0, 8.8, 8.72)","(8.5, 9.4, 9.14025974025974)","(9.0, 10.5, 10.123076923076923)","(2.15, 2.74, 2.7255555555555557)","(10.0, 12.0, 11.815217391304348)"
12-01-2023 09:55:24.259950,"(6.0, 7.8, 7.705263157894737)","(8.0, 10.5, 10.337837837837839)","(8.0, 8.8, 8.5)","(8.5, 9.4, 9.161904761904761)","(9.0, 10.5, 10.123076923076923)","(2.15, 2.76, 2.75)","(10.0, 12.0, 11.76605504587156)"
12-01-2023 09:55:25.253505,"(6.0, 7.8, 7.713207547169811)","(8.0, 10.5, 10.337837837837839)","(8.0, 8.6, 8.555555555555555)","(8.5, 9.4, 9.161904761904761)","(9.0, 10.5, 10.260975609756098)","(2.15, 2.76, 2.759)","(10.0, 12.0, 11.76605504587156)"
12-01-2023 09:55:26.268990,"(6.0, 7.8, 7.705263157894737)","(8.0, 10.5, 10.227272727272727)","(8.0, 8.6, 8.555555555555555)","(8.5, 9.4, 9.160975609756097)","(9.0, 10.5, 10.235135135135135)","(2.15, 2.78, 2.752238805970149)","(10.0, 12.0, 11.772321428571429)"
12-01-2023 09:55:27.403711,"(6.0, 7.8, 7.701754385964913)","(8.0, 10.5, 10.26)","(8.0, 8.6, 8.555555555555555)","(8.5, 9.4, 9.160975609756097)","(9.0, 10.5, 10.203030303030303)","(2.15, 2.78, 2.764081632653061)","(10.0, 12.0, 11.772321428571429)"
12-01-2023 09:55:28.566542,"(6.0, 7.8, 7.701754385964913)","(8.0, 10.5, 10.26)","(8.0, 8.6, 8.573913043478262)","(8.5, 9.4, 9.17142857142857)","(9.0, 10.5, 10.183870967741935)","(2.15, 2.78, 2.764081632653061)","(10.0, 12.0, 11.772321428571429)"
12-01-2023 09:55:29.695374,"(6.0, 7.8, 7.701754385964913)","(8.0, 10.5, 10.26)","(8.0, 8.8, 8.573913043478262)","(8.5, 9.4, 9.17142857142857)","(9.0, 10.5, 10.183870967741935)","(2.15, 2.78, 2.7365853658536583)","(10.0, 12.0, 11.772321428571429)"
12-01-2023 09:55:30.746743,"(6.0, 7.8, 7.694017094017094)","(8.0, 10.5, 10.26)","(8.0, 8.8, 8.607407407407408)","(8.5, 9.4, 9.17142857142857)","(9.0, 10.5, 10.183870967741935)","(2.15, 2.76, 2.7365853658536583)","(10.0, 12.0, 11.772321428571429)"
12-01-2023 09:55:31.766144,"(6.0, 7.8, 7.694017094017094)","(8.0, 10.5, 10.23913043478261)","(8.0, 8.8, 8.607407407407408)","(8.5, 9.4, 9.17142857142857)","(9.0, 10.5, 10.22)","(2.15, 2.76, 2.730649350649351)","(10.0, 12.0, 11.772321428571429)"
12-01-2023 09:55:32.862531,"(6.0, 7.8, 7.6866666666666665)","(8.0, 10.5, 10.23913043478261)","(8.0, 8.8, 8.607407407407408)","(8.5, 9.4, 9.17142857142857)","(9.0, 10.5, 10.22)","(2.15, 2.74, 2.730649350649351)","(10.0, 12.0, 11.772321428571429)"
12-01-2023 09:55:33.860657,"(6.0, 7.8, 7.6866666666666665)","(8.0, 10.5, 10.23913043478261)","(8.0, 8.8, 8.607407407407408)","(8.5, 9.4, 9.17142857142857)","(9.0, 10.5, 10.242105263157894)","(2.15, 2.74, 2.730649350649351)","(10.0, 12.0, 11.772321428571429)"
12-01-2023 09:55:34.795180,"(6.0, 7.8, 7.6866666666666665)","(8.0, 10.5, 10.23913043478261)","(8.0, 8.8, 8.607407407407408)","(8.5, 9.4, 9.17142857142857)","(9.0, 10.5, 10.242105263157894)","(2.15, 2.74, 2.730649350649351)","(10.0, 12.0, 11.772321428571429)"
12-01-2023 09:55:35.843724,"(6.0, 7.8, 7.6866666666666665)","(8.0, 10.5, 10.23913043478261)","(8.0, 8.8, 8.607407407407408)","(8.5, 9.4, 9.17142857142857)","(9.0, 10.5, 10.242105263157894)","(2.15, 2.74, 2.730649350649351)","(10.0, 12.0, 11.772321428571429)"
12-01-2023 09:55:36.892632,"(6.0, 7.8, 7.6866666666666665)","(8.0, 10.5, 10.23913043478261)","(8.0, 8.8, 8.607407407407408)","(8.5, 9.4, 9.17142857142857)","(9.0, 10.5, 10.242105263157894)","(2.15, 2.74, 2.730649350649351)","(10.0, 12.0, 11.772321428571429)"
12-01-2023 09:55:38.013463,"(6.0, 7.8, 7.6866666666666665)","(8.0, 10.5, 10.1)","(8.0, 8.8, 8.536585365853659)","(8.5, 9.4, 9.17142857142857)","(9.0, 10.5, 10.316666666666666)","(2.15, 2.74, 2.7129113924050636)","(10.0, 12.0, 11.779816513761467)"
12-01-2023 09:55:39.090476,"(6.0, 7.8, 7.704424778761062)","(8.0, 10.5, 10.1)","(8.0, 8.8, 8.536585365853659)","(8.5, 9.4, 9.17142857142857)","(9.0, 10.5, 10.316666666666666)","(2.15, 2.72, 2.7129113924050636)","(10.0, 12.0, 11.779816513761467)"
12-01-2023 09:55:40.157169,"(6.0, 7.8, 7.671428571428571)","(8.0, 10.5, 10.25)","(8.0, 8.8, 8.575000000000001)","(8.5, 9.4, 9.187951807228917)","(9.0, 10.5, 10.385416666666666)","(2.15, 2.72, 2.7153333333333336)","(10.0, 12.0, 11.751908396946565)"
12-01-2023 09:55:41.218172,"(6.0, 7.8, 7.671428571428571)","(8.0, 10.5, 10.25)","(8.0, 8.8, 8.575000000000001)","(8.5, 9.4, 9.187951807228917)","(9.0, 10.5, 10.385416666666666)","(2.15, 2.72, 2.7175238095238097)","(10.0, 12.0, 11.751908396946565)"
12-01-2023 09:55:42.339018,"(6.0, 7.8, 7.671428571428571)","(8.0, 10.5, 10.25)","(8.0, 8.8, 8.504761904761905)","(8.5, 9.4, 9.187951807228917)","(9.0, 10.5, 10.385416666666666)","(2.15, 2.72, 2.7329411764705887)","(10.0, 12.0, 11.744444444444444)"
12-01-2023 09:55:43.460741,"(6.0, 7.8, 7.684444444444444)","(8.0, 10.5, 10.25)","(8.0, 8.8, 8.504761904761905)","(8.5, 9.4, 9.187951807228917)","(9.0, 10.5, 10.385416666666666)","(2.15, 2.74, 2.7329411764705887)","(10.0, 12.0, 11.744444444444444)"
12-01-2023 09:55:44.548337,"(6.0, 7.8, 7.684444444444444)","(8.0, 10.5, 10.25)","(8.0, 8.8, 8.504761904761905)","(8.5, 9.4, 9.210526315789474)","(9.0, 10.5, 10.474358974358974)","(2.15, 2.74, 2.7329411764705887)","(10.0, 12.0, 11.743589743589745)"
12-01-2023 09:55:45.648041,"(6.0, 7.8, 7.684444444444444)","(8.0, 10.5, 10.25)","(8.0, 8.8, 8.526315789473685)","(8.5, 9.4, 9.210526315789474)","(9.0, 10.5, 10.486842105263158)","(2.15, 2.74, 2.7331428571428575)","(10.0, 12.0, 11.743589743589745)"
12-01-2023 09:55:46.638178,"(6.0, 7.8, 7.684444444444444)","(8.0, 10.5, 10.25)","(8.0, 8.8, 8.526315789473685)","(8.5, 9.4, 9.210526315789474)","(9.0, 10.5, 10.486842105263158)","(2.15, 2.74, 2.7300000000000004)","(10.0, 12.0, 11.743589743589745)"
12-01-2023 09:55:47.691240,"(6.0, 7.8, 7.684444444444444)","(8.0, 10.5, 10.25)","(8.0, 8.8, 8.540000000000001)","(8.5, 9.4, 9.210526315789474)","(9.0, 10.5, 10.486842105263158)","(2.15, 2.74, 2.7300000000000004)","(10.0, 12.0, 11.743589743589745)"
12-01-2023 09:55:48.653182,"(6.0, 7.8, 7.684444444444444)","(8.0, 10.5, 10.25)","(8.0, 8.8, 8.540000000000001)","(8.5, 9.4, 9.210526315789474)","(9.0, 10.5, 10.486842105263158)","(2.15, 2.74, 2.7300000000000004)","(10.0, 12.0, 11.743589743589745)"
12-01-2023 09:55:49.653976,"(6.0, 7.8, 7.684444444444444)","(8.0, 10.5, 10.25)","(8.0, 8.8, 8.540000000000001)","(8.5, 9.4, 9.210526315789474)","(9.0, 10.5, 10.488636363636363)","(2.15, 2.74, 2.7300000000000004)","(10.0, 12.0, 11.743589743589745)"
12-01-2023 09:55:50.692123,"(6.0, 7.8, 7.684444444444444)","(8.0, 10.5, 10.125)","(8.0, 8.8, 8.540000000000001)","(8.5, 9.4, 9.2)","(9.0, 10.5, 10.488636363636363)","(2.15, 2.74, 2.7325233644859814)","(10.0, 12.0, 11.743589743589745)"
12-01-2023 09:55:51.820888,"(6.0, 7.8, 7.684444444444444)","(8.0, 10.5, 10.125)","(8.0, 8.8, 8.666666666666668)","(8.5, 9.4, 9.185074626865672)","(9.0, 10.5, 10.488095238095237)","(2.15, 2.74, 2.7368141592920354)","(10.0, 12.0, 11.741379310344827)"
12-01-2023 09:55:52.954884,"(6.0, 7.8, 7.684444444444444)","(8.0, 10.0, 9.991304347826087)","(8.0, 8.6, 8.533333333333333)","(8.5, 9.4, 9.185074626865672)","(9.0, 10.5, 10.7)","(2.15, 2.74, 2.735555555555556)","(10.0, 12.0, 11.741379310344827)"
12-01-2023 09:55:54.072675,"(6.0, 7.8, 7.684444444444444)","(8.0, 10.5, 10.28125)","(8.0, 8.6, 8.533333333333333)","(8.5, 9.4, 9.219999999999999)","(9.0, 11.0, 10.75)","(2.15, 2.74, 2.7390909090909092)","(10.0, 12.0, 11.7)"
12-01-2023 09:55:55.200207,"(6.0, 7.8, 7.696551724137931)","(8.0, 10.5, 10.305555555555555)","(8.0, 8.6, 8.533333333333333)","(8.5, 9.4, 9.293617021276596)","(9.0, 11.0, 10.733333333333333)","(2.15, 2.74, 2.7391176470588237)","(10.0, 12.0, 11.7)"
12-01-2023 09:55:56.277209,"(6.0, 7.8, 7.696551724137931)","(8.0, 10.5, 10.305555555555555)","(8.0, 8.6, 8.533333333333333)","(8.5, 9.6, 9.293617021276596)","(9.0, 11.0, 10.733333333333333)","(2.15, 2.74, 2.739136690647482)","(10.0, 12.0, 11.7)"
12-01-2023 09:55:57.418723,"(6.0, 7.8, 7.684297520661157)","(8.0, 10.5, 10.305555555555555)","(8.0, 8.6, 8.533333333333333)","(8.5, 9.6, 9.293617021276596)","(9.0, 11.0, 10.733333333333333)","(2.15, 2.74, 2.7389380530973453)","(10.0, 12.0, 11.7)"
12-01-2023 09:55:58.550599,"(6.0, 7.8, 7.684297520661157)","(8.0, 10.5, 10.305555555555555)","(8.0, 8.6, 8.533333333333333)","(8.5, 9.6, 9.293617021276596)","(9.0, 11.0, 10.719298245614034)","(2.15, 2.74, 2.7387628865979385)","(10.0, 12.0, 11.690721649484535)"
12-01-2023 09:55:59.642334,"(6.0, 7.8, 7.679310344827586)","(8.0, 10.5, 10.28125)","(8.0, 8.6, 8.533333333333333)","(8.5, 9.6, 9.415384615384616)","(9.0, 11.0, 10.719298245614034)","(2.15, 2.74, 2.7387628865979385)","(10.0, 12.0, 11.690721649484535)"
12-01-2023 09:56:00.572377,"(6.0, 7.8, 7.679310344827586)","(8.0, 10.5, 10.28125)","(8.0, 8.6, 8.533333333333333)","(8.5, 9.6, 9.415384615384616)","(9.0, 11.0, 10.719298245614034)","(2.15, 2.74, 2.7387628865979385)","(10.0, 12.0, 11.690721649484535)"
12-01-2023 09:56:01.553328,"(6.0, 7.8, 7.679310344827586)","(8.0, 10.5, 10.320512820512821)","(8.0, 8.8, 8.490322580645161)","(8.5, 9.6, 9.415384615384616)","(9.0, 10.5, 10.478260869565217)","(2.15, 2.74, 2.734375)","(10.0, 12.0, 11.7)"
12-01-2023 09:56:02.531228,"(6.0, 7.8, 7.696551724137931)","(8.0, 10.5, 10.305555555555555)","(8.0, 8.6, 8.435294117647059)","(8.5, 9.6, 9.44)","(9.0, 10.5, 10.478260869565217)","(2.15, 2.74, 2.734375)","(10.0, 12.0, 11.7)"
12-01-2023 09:56:03.531655,"(6.0, 7.8, 7.696551724137931)","(8.0, 10.5, 10.305555555555555)","(8.0, 8.6, 8.424999999999999)","(8.5, 9.6, 9.44)","(9.0, 10.5, 10.478260869565217)","(2.15, 2.74, 2.738909090909091)","(10.0, 12.0, 11.7)"
12-01-2023 09:56:04.535975,"(6.0, 7.8, 7.696551724137931)","(8.0, 10.5, 10.305555555555555)","(8.0, 8.4, 8.336842105263159)","(8.5, 9.6, 9.44)","(9.0, 10.5, 10.478260869565217)","(2.15, 2.74, 2.738909090909091)","(10.0, 12.0, 11.7)"
12-01-2023 09:56:05.637303,"(6.0, 7.8, 7.696551724137931)","(8.0, 10.5, 10.205882352941176)","(8.0, 8.6, 8.10909090909091)","(8.5, 9.6, 9.44)","(9.0, 10.5, 10.478260869565217)","(2.15, 2.74, 2.7387234042553192)","(10.0, 12.0, 11.7)"
12-01-2023 09:56:06.842734,"(6.0, 7.8, 7.623529411764705)","(8.0, 10.5, 10.263157894736842)","(8.0, 8.4, 8.145454545454546)","(8.5, 9.6, 9.44)","(9.0, 10.5, 10.478260869565217)","(2.15, 2.74, 2.738709677419355)","(10.0, 12.0, 11.7)"
12-01-2023 09:56:08.004320,"(6.0, 7.8, 7.623529411764705)","(8.0, 10.5, 10.35483870967742)","(8.0, 8.4, 8.145454545454546)","(8.5, 9.6, 9.453061224489796)","(9.0, 10.5, 10.478260869565217)","(2.15, 2.74, 2.738681318681319)","(10.0, 12.0, 11.665289256198347)"
12-01-2023 09:56:09.125880,"(6.0, 7.8, 7.688888888888888)","(8.0, 10.5, 10.384615384615385)","(8.0, 8.4, 8.145454545454546)","(8.5, 9.6, 9.391304347826086)","(9.0, 10.5, 10.476744186046512)","(2.15, 2.74, 2.718518518518519)","(10.0, 12.0, 11.761111111111111)"
12-01-2023 09:56:10.259648,"(6.0, 8.0, 7.863157894736842)","(8.5, 10.5, 10.242857142857142)","(8.0, 8.4, 8.106666666666667)","(8.5, 9.6, 9.42)","(9.0, 10.5, 10.476744186046512)","(2.15, 2.74, 2.7260240963855424)","(10.0, 12.0, 11.761111111111111)"
12-01-2023 09:56:11.319522,"(6.0, 8.0, 7.87)","(8.5, 10.5, 10.242857142857142)","(8.0, 8.4, 8.106666666666667)","(8.5, 9.6, 9.42)","(9.0, 10.5, 10.476744186046512)","(2.15, 2.74, 2.722153846153846)","(10.0, 12.0, 11.761111111111111)"
12-01-2023 09:56:12.393142,"(6.0, 8.0, 7.87)","(8.5, 10.5, 10.242857142857142)","(8.0, 8.4, 8.106666666666667)","(8.5, 9.6, 9.391304347826086)","(9.0, 10.5, 10.476744186046512)","(2.15, 2.74, 2.722153846153846)","(10.0, 12.0, 11.761111111111111)"
12-01-2023 09:56:13.481869,"(6.0, 8.0, 7.87)","(8.5, 10.5, 10.242857142857142)","(8.0, 8.4, 8.106666666666667)","(8.5, 9.6, 9.391304347826086)","(9.0, 10.5, 10.476744186046512)","(2.15, 2.74, 2.7167857142857144)","(10.0, 12.0, 11.761111111111111)"
12-01-2023 09:56:14.523984,"(6.0, 8.0, 7.87)","(8.5, 10.5, 10.242857142857142)","(8.0, 8.4, 8.106666666666667)","(8.5, 9.6, 9.391304347826086)","(9.0, 10.5, 10.475609756097562)","(2.15, 2.72, 2.7181818181818183)","(10.0, 12.0, 11.761111111111111)"
