,Sweet Zambora,Seductive Zara,Whisky Dutton,Flying Zinger,Blaze A Trail,Kings Court
08-01-2023 17:38:09.797945,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:38:10.732270,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:38:11.735473,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:38:12.633642,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:38:13.591068,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:38:14.510880,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:38:15.388147,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.3322580645161293)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:38:16.302417,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.3322580645161293)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:38:17.280417,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.3322580645161293)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:38:18.195640,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:19.142678,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.665714285714286)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:20.156163,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.665714285714286)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:21.166577,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.665714285714286)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:22.135889,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.19)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:23.160764,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.2887096774193547)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:24.184691,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.2887096774193547)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:25.126963,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.2887096774193547)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:26.079153,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.2887096774193547)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:26.974279,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.2887096774193547)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:27.873272,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.2800000000000002)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:28.772807,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.2800000000000002)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:29.833946,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.2800000000000002)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:30.975212,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.665714285714286)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:32.041069,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.665714285714286)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:33.148038,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.665714285714286)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:34.158444,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.665714285714286)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:35.195321,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.665714285714286)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:36.216449,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.665714285714286)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:37.128341,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.19)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:38.103354,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.2887096774193547)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:39.142086,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.2887096774193547)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:40.149491,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:41.082463,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:42.120335,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.3322580645161293)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:43.131435,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.3322580645161293)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:44.094271,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.3322580645161293)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:45.043176,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.3322580645161293)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:45.946926,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:46.853406,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:47.819454,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:48.775672,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.0)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:49.757423,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:50.807402,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:51.852012,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:52.837816,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:53.890063,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.3322580645161293)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:54.941170,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.3322580645161293)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:55.907599,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.3322580645161293)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:56.915732,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.3322580645161293)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:57.921429,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:38:58.864643,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.3758064516129034)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:38:59.718429,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.3758064516129034)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:00.681234,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.37)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:01.651348,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.37)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:02.595695,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.8134146341463415)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:03.623098,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.8134146341463415)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:04.705791,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:05.658396,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 13.0)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:06.709034,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 14.538461538461538)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:07.778883,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.665714285714286)","(9.0, 18.0, 14.615384615384615)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:08.716416,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.665714285714286)","(9.0, 18.0, 14.615384615384615)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:09.760039,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.25)","(2.9, 4.9, 3.7107142857142854)","(9.0, 18.0, 14.615384615384615)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:10.758033,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.0)","(2.9, 4.9, 3.7107142857142854)","(9.0, 18.0, 13.222222222222221)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:11.714006,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.0)","(2.9, 4.9, 3.3322580645161293)","(9.0, 18.0, 13.222222222222221)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:12.658123,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.125)","(2.9, 4.9, 3.9073529411764705)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:13.665560,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.125)","(2.9, 4.9, 3.9073529411764705)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:14.612381,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.125)","(2.9, 4.9, 3.9073529411764705)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:15.553878,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.125)","(2.9, 4.9, 3.9073529411764705)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:16.662885,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.125)","(2.9, 4.9, 3.9073529411764705)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:17.656097,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.125)","(2.9, 4.9, 3.9073529411764705)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:18.723356,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.125)","(2.9, 4.9, 3.8200000000000003)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:19.905957,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.125)","(2.9, 4.9, 3.8200000000000003)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:21.015558,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.125)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:22.148950,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.125)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:23.193446,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.125)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:24.235646,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:25.261826,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:26.267582,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:27.378413,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:28.458606,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:29.434937,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:30.491026,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:31.461146,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.1642857142857146)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:32.489197,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.7107142857142854)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:33.502595,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.7107142857142854)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:34.499594,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.7107142857142854)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:35.496107,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.7107142857142854)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:36.553895,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.2800000000000002)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:37.576666,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.2800000000000002)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:38.560718,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.2800000000000002)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:39.588255,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.2800000000000002)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:40.527762,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.665714285714286)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:41.545379,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 3.8453125)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:42.574194,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.9, 4.0964285714285715)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:43.547884,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.7, 4.025)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:44.481860,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.7, 3.2600000000000002)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:45.490494,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.7, 3.2600000000000002)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:46.470520,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.7, 3.2600000000000002)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:47.470164,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.7, 3.2600000000000002)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:39:48.468110,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.7, 3.2600000000000002)","(9.0, 18.0, 14.76923076923077)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:49.433045,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 21.25)","(2.9, 4.7, 3.2600000000000002)","(9.0, 18.0, 14.399999999999999)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:50.475518,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 19.6)","(2.9, 4.7, 3.2600000000000002)","(9.0, 18.0, 14.399999999999999)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:51.579009,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 19.6)","(2.9, 4.7, 3.2600000000000002)","(9.0, 18.0, 14.399999999999999)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:52.553128,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 19.6)","(2.9, 4.7, 3.2600000000000002)","(9.0, 18.0, 14.399999999999999)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:53.602002,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 19.6)","(2.9, 4.7, 3.6714285714285717)","(9.0, 18.0, 14.399999999999999)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:54.683133,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 19.6)","(2.9, 4.7, 3.6714285714285717)","(9.0, 18.0, 14.399999999999999)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:55.646714,"(51.0, 480.0, 336.6666666666667)","(11.0, 24.0, 19.6)","(2.9, 4.7, 3.6714285714285717)","(9.0, 18.0, 14.399999999999999)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:56.624301,"(51.0, 480.0, 347.69230769230774)","(11.0, 24.0, 19.6)","(2.9, 4.7, 3.6714285714285717)","(9.0, 18.0, 14.399999999999999)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:57.655430,"(51.0, 480.0, 347.69230769230774)","(11.0, 24.0, 19.6)","(2.9, 4.7, 3.2600000000000002)","(9.0, 18.0, 14.399999999999999)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
08-01-2023 17:39:58.677560,"(51.0, 480.0, 347.69230769230774)","(11.0, 24.0, 19.6)","(2.9, 4.7, 3.2600000000000002)","(9.0, 18.0, 14.399999999999999)","(1.45, 99999, 99990)","(41.0, 210.0, 88.58823529411765)"
