,Gentle Giant Nz,Polka Dot Dance Nz,Dont Need Bling,Shaded,Spot On Chic,Katlas Dream,Highview Sadler Nz,Rocking Lou,Explosive Bronski
10-01-2023 14:42:24.654661,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 8.8, 8.428571428571429)","(21.0, 28.0, 24.428571428571427)","(101.0, 200.0, 166.66666666666669)","(2.8, 4.2, 3.7285714285714286)","(5.5, 99999, 99990)","(31.0, 85.0, 58.5)","(31.0, 46.0, 39.0)"
10-01-2023 14:42:26.249475,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 9.0, 8.545454545454545)","(21.0, 28.0, 24.428571428571427)","(101.0, 200.0, 166.66666666666669)","(2.8, 4.2, 4.069565217391305)","(5.5, 99999, 99990)","(31.0, 85.0, 64.6)","(31.0, 46.0, 39.0)"
10-01-2023 14:42:27.753208,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 9.0, 8.545454545454545)","(21.0, 28.0, 25.5)","(101.0, 200.0, 166.66666666666669)","(2.8, 4.2, 4.088888888888889)","(5.5, 99999, 99990)","(31.0, 85.0, 64.6)","(31.0, 46.0, 39.0)"
10-01-2023 14:42:29.284536,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 9.0, 8.545454545454545)","(21.0, 28.0, 25.5)","(101.0, 200.0, 166.66666666666669)","(2.8, 4.2, 4.088888888888889)","(5.5, 99999, 99990)","(31.0, 85.0, 64.6)","(31.0, 46.0, 39.0)"
10-01-2023 14:42:31.283177,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 9.0, 8.545454545454545)","(21.0, 28.0, 25.5)","(101.0, 200.0, 166.66666666666669)","(2.8, 4.2, 3.9545454545454546)","(5.5, 99999, 99990)","(31.0, 85.0, 64.6)","(31.0, 46.0, 39.0)"
10-01-2023 14:42:32.840750,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 9.0, 8.545454545454545)","(21.0, 28.0, 25.5)","(101.0, 200.0, 166.66666666666669)","(2.8, 4.2, 3.9545454545454546)","(5.5, 99999, 99990)","(31.0, 85.0, 64.6)","(31.0, 46.0, 39.0)"
10-01-2023 14:42:34.747958,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 9.0, 8.333333333333334)","(21.0, 28.0, 26.571428571428573)","(101.0, 200.0, 168.75)","(2.8, 4.2, 4.0)","(5.5, 99999, 99990)","(31.0, 80.0, 61.599999999999994)","(31.0, 46.0, 85.0)"
10-01-2023 14:42:36.366262,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 9.0, 8.333333333333334)","(21.0, 28.0, 23.714285714285715)","(101.0, 200.0, 168.75)","(2.8, 4.2, 4.0285714285714285)","(5.5, 99999, 99990)","(31.0, 80.0, 62.0)","(31.0, 140.0, 66.0)"
10-01-2023 14:42:37.856087,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 9.0, 8.555555555555555)","(21.0, 28.0, 25.285714285714285)","(101.0, 200.0, 168.75)","(2.8, 4.2, 4.0285714285714285)","(5.5, 99999, 99990)","(31.0, 75.0, 62.0)","(31.0, 120.0, 83.33333333333334)"
10-01-2023 14:42:39.373375,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 9.0, 8.555555555555555)","(21.0, 27.0, 25.333333333333332)","(101.0, 200.0, 168.75)","(2.8, 4.2, 4.0285714285714285)","(5.5, 99999, 99990)","(31.0, 75.0, 62.0)","(31.0, 110.0, 56.0)"
10-01-2023 14:42:40.773440,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 9.0, 8.466666666666667)","(21.0, 28.0, 31.0)","(101.0, 200.0, 168.75)","(2.8, 4.2, 4.0285714285714285)","(5.5, 99999, 99990)","(31.0, 75.0, 62.0)","(31.0, 95.0, 70.0)"
10-01-2023 14:42:42.247697,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 9.0, 8.466666666666667)","(21.0, 38.0, 29.0)","(101.0, 200.0, 188.0)","(2.8, 4.2, 4.0285714285714285)","(5.5, 99999, 99990)","(31.0, 75.0, 62.0)","(31.0, 90.0, 52.5)"
10-01-2023 14:42:43.675952,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 9.0, 8.333333333333334)","(21.0, 34.0, 26.666666666666668)","(101.0, 200.0, 185.0)","(2.8, 4.2, 4.0285714285714285)","(5.5, 99999, 99990)","(31.0, 75.0, 67.6)","(31.0, 75.0, 46.0)"
10-01-2023 14:42:45.072759,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 9.0, 8.333333333333334)","(21.0, 32.0, 25.0)","(101.0, 200.0, 185.0)","(2.8, 4.2, 3.933333333333333)","(5.5, 99999, 99990)","(31.0, 75.0, 67.6)","(31.0, 70.0, 44.66666666666667)"
10-01-2023 14:42:46.535960,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 9.0, 8.355555555555556)","(21.0, 30.0, 26.5)","(101.0, 200.0, 185.0)","(2.8, 4.2, 3.933333333333333)","(5.5, 99999, 99990)","(31.0, 75.0, 67.6)","(31.0, 70.0, 44.66666666666667)"
10-01-2023 14:42:48.012021,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 8.8, 8.355555555555556)","(21.0, 29.0, 39.0)","(101.0, 200.0, 185.0)","(2.8, 4.2, 4.011764705882353)","(5.5, 99999, 99990)","(31.0, 75.0, 47.5)","(31.0, 70.0, 47.0)"
10-01-2023 14:42:49.465243,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 8.8, 8.355555555555556)","(21.0, 42.0, 39.16666666666667)","(101.0, 200.0, 185.0)","(2.8, 4.2, 4.011764705882353)","(5.5, 99999, 99990)","(31.0, 70.0, 48.333333333333336)","(31.0, 60.0, 39.25)"
10-01-2023 14:42:50.976929,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 8.8, 8.355555555555556)","(21.0, 42.0, 35.714285714285715)","(101.0, 200.0, 185.0)","(2.8, 4.2, 4.011764705882353)","(5.5, 99999, 99990)","(31.0, 65.0, 48.333333333333336)","(31.0, 55.0, 42.0)"
10-01-2023 14:42:52.498519,"(3.6, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 8.8, 8.355555555555556)","(21.0, 40.0, 34.285714285714285)","(101.0, 200.0, 185.0)","(2.8, 4.2, 4.1)","(5.5, 99999, 99990)","(31.0, 65.0, 57.5)","(31.0, 50.0, 46.18181818181818)"
10-01-2023 14:42:53.958598,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.8, 8.355555555555556)","(21.0, 38.0, 34.285714285714285)","(101.0, 200.0, 185.0)","(2.8, 4.2, 4.069999999999999)","(5.5, 99999, 99990)","(31.0, 75.0, 57.5)","(31.0, 48.0, 45.142857142857146)"
10-01-2023 14:42:55.379917,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.2)","(21.0, 38.0, 34.285714285714285)","(101.0, 200.0, 185.0)","(2.8, 4.1, 4.0825)","(5.5, 99999, 99990)","(31.0, 75.0, 60.33333333333333)","(31.0, 48.0, 48.0)"
10-01-2023 14:42:56.789638,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.299999999999999)","(21.0, 38.0, 34.285714285714285)","(101.0, 230.0, 192.5)","(2.8, 4.1, 4.052272727272727)","(5.5, 99999, 99990)","(31.0, 75.0, 58.42857142857143)","(31.0, 50.0, 48.0)"
10-01-2023 14:42:58.251162,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.299999999999999)","(21.0, 38.0, 34.285714285714285)","(101.0, 230.0, 192.5)","(2.8, 4.1, 3.925)","(5.5, 99999, 99990)","(31.0, 65.0, 57.0)","(31.0, 50.0, 48.8)"
10-01-2023 14:42:59.713551,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.5)","(21.0, 38.0, 34.285714285714285)","(101.0, 230.0, 192.5)","(2.8, 4.1, 4.019230769230769)","(5.5, 99999, 99990)","(31.0, 60.0, 51.285714285714285)","(31.0, 50.0, 48.8)"
10-01-2023 14:43:01.162549,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.5)","(21.0, 38.0, 34.285714285714285)","(101.0, 230.0, 192.5)","(2.8, 4.1, 4.019230769230769)","(5.5, 99999, 99990)","(31.0, 55.0, 63.111111111111114)","(31.0, 50.0, 48.8)"
10-01-2023 14:43:02.574678,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.5)","(21.0, 38.0, 34.285714285714285)","(101.0, 230.0, 192.5)","(2.8, 4.1, 3.971428571428571)","(5.5, 99999, 99990)","(31.0, 80.0, 57.0)","(31.0, 50.0, 48.8)"
10-01-2023 14:43:04.024521,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.5)","(21.0, 38.0, 34.285714285714285)","(101.0, 230.0, 192.5)","(2.8, 4.1, 3.971428571428571)","(5.5, 99999, 99990)","(31.0, 75.0, 57.0)","(31.0, 50.0, 48.8)"
10-01-2023 14:43:06.384553,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.49090909090909)","(21.0, 38.0, 34.57142857142857)","(101.0, 230.0, 192.5)","(2.8, 4.1, 4.035714285714286)","(5.5, 99999, 99990)","(31.0, 65.0, 56.375)","(31.0, 50.0, 48.8)"
10-01-2023 14:43:07.870164,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.49090909090909)","(21.0, 38.0, 34.857142857142854)","(101.0, 230.0, 192.5)","(2.8, 4.1, 4.035714285714286)","(5.5, 99999, 99990)","(31.0, 65.0, 54.85714285714286)","(31.0, 50.0, 45.5)"
10-01-2023 14:43:09.378623,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.49090909090909)","(21.0, 38.0, 75.33333333333333)","(101.0, 230.0, 192.5)","(2.8, 4.1, 4.035714285714286)","(5.5, 99999, 99990)","(31.0, 60.0, 51.0)","(31.0, 50.0, 45.5)"
10-01-2023 14:43:10.920122,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.49090909090909)","(21.0, 85.0, 56.0)","(101.0, 230.0, 192.5)","(2.8, 4.1, 4.035714285714286)","(5.5, 99999, 99990)","(31.0, 60.0, 48.5)","(31.0, 50.0, 45.5)"
10-01-2023 14:43:12.366665,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.49090909090909)","(21.0, 85.0, 56.0)","(101.0, 230.0, 192.5)","(2.8, 4.1, 4.035714285714286)","(5.5, 99999, 99990)","(31.0, 55.0, 48.5)","(31.0, 50.0, 45.5)"
10-01-2023 14:43:13.864039,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.49090909090909)","(21.0, 85.0, 70.5)","(101.0, 230.0, 192.5)","(2.8, 4.1, 4.035714285714286)","(5.5, 99999, 99990)","(31.0, 55.0, 44.166666666666664)","(31.0, 50.0, 45.5)"
10-01-2023 14:43:15.307274,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.52)","(21.0, 85.0, 70.5)","(101.0, 230.0, 192.5)","(2.8, 4.1, 4.035714285714286)","(5.5, 99999, 99990)","(31.0, 55.0, 43.333333333333336)","(31.0, 50.0, 45.5)"
10-01-2023 14:43:17.286920,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.52)","(21.0, 85.0, 56.5)","(101.0, 230.0, 192.5)","(2.8, 4.1, 4.0249999999999995)","(5.5, 99999, 99990)","(31.0, 50.0, 43.333333333333336)","(31.0, 50.0, 45.5)"
10-01-2023 14:43:19.264808,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.52)","(20.0, 85.0, 42.25)","(101.0, 230.0, 192.5)","(2.8, 4.1, 3.9749999999999996)","(5.5, 99999, 99990)","(31.0, 50.0, 43.333333333333336)","(31.0, 50.0, 45.5)"
10-01-2023 14:43:20.769138,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.52)","(20.0, 85.0, 51.5)","(101.0, 230.0, 192.5)","(2.8, 4.1, 3.9749999999999996)","(5.5, 99999, 99990)","(31.0, 50.0, 43.333333333333336)","(31.0, 50.0, 45.5)"
10-01-2023 14:43:22.273805,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.52)","(20.0, 75.0, 49.0)","(101.0, 230.0, 192.5)","(2.8, 4.1, 4.067391304347826)","(5.5, 99999, 99990)","(31.0, 50.0, 43.333333333333336)","(31.0, 50.0, 46.25)"
10-01-2023 14:43:23.682837,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.52)","(20.0, 70.0, 49.0)","(101.0, 230.0, 192.5)","(2.8, 4.1, 4.067391304347826)","(5.5, 99999, 99990)","(31.0, 50.0, 43.333333333333336)","(31.0, 50.0, 47.0)"
10-01-2023 14:43:25.136356,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.52)","(20.0, 70.0, 41.45454545454545)","(101.0, 230.0, 192.5)","(2.8, 4.1, 4.242857142857143)","(5.5, 99999, 99990)","(31.0, 50.0, 33.0)","(31.0, 50.0, 47.0)"
10-01-2023 14:43:26.615089,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.52)","(20.0, 65.0, 53.6)","(101.0, 230.0, 192.5)","(2.8, 4.5, 4.285714285714286)","(5.5, 99999, 99990)","(31.0, 48.0, 32.5)","(31.0, 50.0, 47.0)"
10-01-2023 14:43:28.125327,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.52)","(20.0, 60.0, 46.0)","(101.0, 230.0, 192.5)","(2.8, 4.5, 4.32)","(5.5, 99999, 99990)","(31.0, 46.0, 35.0)","(31.0, 50.0, 47.0)"
10-01-2023 14:43:29.596940,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.52)","(20.0, 55.0, 46.0)","(101.0, 230.0, 192.5)","(2.8, 4.4, 4.32)","(5.5, 99999, 99990)","(31.0, 42.0, 32.0)","(31.0, 50.0, 47.0)"
10-01-2023 14:43:31.115424,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.52)","(20.0, 55.0, 46.0)","(101.0, 230.0, 192.5)","(2.8, 4.4, 4.366666666666667)","(5.5, 99999, 99990)","(31.0, 40.0, 29.666666666666668)","(31.0, 50.0, 47.0)"
10-01-2023 14:43:32.587747,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.52)","(20.0, 55.0, 41.5)","(101.0, 230.0, 192.5)","(2.8, 4.4, 4.366666666666667)","(5.5, 99999, 99990)","(31.0, 38.0, 29.666666666666668)","(31.0, 50.0, 47.0)"
10-01-2023 14:43:34.213002,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.52)","(20.0, 55.0, 47.285714285714285)","(101.0, 230.0, 192.5)","(2.8, 4.4, 4.34)","(5.5, 99999, 99990)","(31.0, 38.0, 29.666666666666668)","(31.0, 50.0, 47.0)"
10-01-2023 14:43:36.251780,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.299999999999999)","(20.0, 55.0, 45.35714285714286)","(101.0, 230.0, 215.0)","(2.8, 4.4, 4.34)","(5.5, 99999, 99990)","(31.0, 38.0, 33.2)","(31.0, 50.0, 47.27272727272727)"
10-01-2023 14:43:37.845605,"(3.7, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 8.6, 8.789473684210526)","(20.0, 55.0, 45.35714285714286)","(101.0, 230.0, 215.0)","(2.8, 4.4, 4.34)","(5.5, 99999, 99990)","(31.0, 38.0, 33.2)","(31.0, 50.0, 47.27272727272727)"
10-01-2023 14:43:39.327365,"(3.5, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 9.0, 8.789473684210526)","(20.0, 55.0, 45.35714285714286)","(101.0, 230.0, 215.0)","(2.8, 4.4, 4.34)","(5.5, 99999, 99990)","(31.0, 38.0, 34.142857142857146)","(31.0, 50.0, 47.27272727272727)"
10-01-2023 14:43:40.824479,"(3.5, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 9.2, 9.105882352941176)","(20.0, 55.0, 44.2)","(101.0, 230.0, 215.0)","(2.8, 4.4, 4.372727272727273)","(5.5, 99999, 99990)","(31.0, 38.0, 35.27272727272727)","(31.0, 50.0, 47.27272727272727)"
10-01-2023 14:43:42.317968,"(3.5, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 9.2, 9.018181818181818)","(20.0, 55.0, 44.2)","(101.0, 230.0, 215.0)","(2.8, 4.4, 4.391176470588236)","(5.5, 99999, 99990)","(31.0, 38.0, 32.92307692307692)","(31.0, 50.0, 47.27272727272727)"
10-01-2023 14:43:43.859106,"(3.5, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.755555555555555)","(20.0, 55.0, 44.875)","(101.0, 230.0, 215.0)","(2.9, 4.4, 4.36)","(5.5, 99999, 99990)","(31.0, 36.0, 32.8)","(31.0, 50.0, 47.27272727272727)"
10-01-2023 14:43:45.385329,"(3.5, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.628571428571428)","(20.0, 55.0, 41.5)","(101.0, 230.0, 215.0)","(2.9, 4.4, 4.36)","(5.5, 99999, 99990)","(31.0, 34.0, 31.22222222222222)","(31.0, 50.0, 47.27272727272727)"
10-01-2023 14:43:47.036421,"(3.5, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.628571428571428)","(20.0, 55.0, 39.5)","(101.0, 230.0, 215.0)","(2.9, 4.4, 4.380000000000001)","(5.5, 99999, 99990)","(31.0, 34.0, 31.666666666666668)","(31.0, 50.0, 47.27272727272727)"
10-01-2023 14:43:48.600871,"(3.5, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.628571428571428)","(20.0, 50.0, 39.5)","(101.0, 230.0, 215.0)","(2.9, 4.4, 4.380000000000001)","(5.5, 99999, 99990)","(31.0, 32.0, 37.0)","(31.0, 50.0, 47.27272727272727)"
10-01-2023 14:43:50.439850,"(3.5, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.982608695652173)","(20.0, 50.0, 39.5)","(101.0, 230.0, 215.0)","(2.9, 4.4, 4.380000000000001)","(5.5, 99999, 99990)","(31.0, 40.0, 35.714285714285715)","(31.0, 50.0, 47.27272727272727)"
10-01-2023 14:43:52.383261,"(3.5, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.628571428571428)","(20.0, 50.0, 48.09090909090909)","(101.0, 230.0, 215.0)","(2.9, 4.4, 4.380000000000001)","(5.5, 99999, 99990)","(31.0, 40.0, 36.4)","(31.0, 50.0, 47.27272727272727)"
10-01-2023 14:43:53.843031,"(3.5, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.533333333333333)","(20.0, 50.0, 48.09090909090909)","(101.0, 230.0, 215.0)","(2.9, 4.4, 4.380000000000001)","(5.5, 99999, 99990)","(31.0, 40.0, 37.0)","(31.0, 50.0, 47.27272727272727)"
10-01-2023 14:43:55.296079,"(3.5, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.866666666666667)","(21.0, 50.0, 48.09090909090909)","(101.0, 230.0, 215.0)","(2.9, 4.4, 4.380000000000001)","(5.5, 99999, 99990)","(31.0, 40.0, 37.0)","(31.0, 50.0, 47.27272727272727)"
10-01-2023 14:43:56.763354,"(3.5, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.8)","(21.0, 50.0, 48.09090909090909)","(101.0, 230.0, 215.0)","(2.9, 4.4, 4.51875)","(5.5, 99999, 99990)","(31.0, 40.0, 38.0)","(31.0, 50.0, 47.27272727272727)"
10-01-2023 14:43:58.354513,"(3.5, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.8)","(21.0, 50.0, 39.0)","(101.0, 230.0, 215.0)","(2.9, 4.8, 4.611111111111111)","(5.5, 99999, 99990)","(31.0, 40.0, 38.0)","(31.0, 50.0, 47.27272727272727)"
10-01-2023 14:43:59.854529,"(3.5, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.8)","(21.0, 48.0, 41.14285714285714)","(101.0, 230.0, 215.0)","(2.9, 4.7, 4.688888888888888)","(5.5, 99999, 99990)","(31.0, 40.0, 38.0)","(31.0, 50.0, 47.27272727272727)"
10-01-2023 14:44:01.352360,"(3.5, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.892307692307693)","(21.0, 46.0, 38.375)","(101.0, 230.0, 215.0)","(2.9, 4.8, 4.666666666666667)","(5.5, 99999, 99990)","(31.0, 40.0, 38.0)","(31.0, 50.0, 47.69230769230769)"
10-01-2023 14:44:02.851884,"(3.5, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.892307692307693)","(21.0, 44.0, 35.5)","(101.0, 230.0, 215.0)","(2.9, 4.8, 4.733333333333333)","(5.5, 99999, 99990)","(31.0, 40.0, 38.0)","(31.0, 50.0, 47.69230769230769)"
10-01-2023 14:44:04.352717,"(3.5, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.892307692307693)","(21.0, 42.0, 34.625)","(101.0, 230.0, 215.0)","(2.9, 4.8, 4.65)","(5.5, 99999, 99990)","(31.0, 40.0, 37.6)","(31.0, 50.0, 47.69230769230769)"
10-01-2023 14:44:05.845907,"(3.5, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.892307692307693)","(21.0, 44.0, 34.625)","(101.0, 230.0, 215.0)","(2.9, 5.1, 4.8428571428571425)","(5.5, 99999, 99990)","(31.0, 40.0, 37.6)","(31.0, 50.0, 47.69230769230769)"
10-01-2023 14:44:07.347820,"(3.2, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.892307692307693)","(21.0, 44.0, 34.625)","(91.0, 230.0, 215.0)","(3.2, 5.1, 4.8428571428571425)","(5.5, 99999, 99990)","(31.0, 40.0, 37.6)","(31.0, 50.0, 47.69230769230769)"
10-01-2023 14:44:08.840460,"(3.2, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.892307692307693)","(21.0, 44.0, 33.09090909090909)","(91.0, 230.0, 215.0)","(3.2, 5.1, 4.949999999999999)","(5.5, 99999, 99990)","(31.0, 40.0, 37.6)","(31.0, 50.0, 47.69230769230769)"
10-01-2023 14:44:10.309796,"(3.2, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.892307692307693)","(21.0, 44.0, 33.09090909090909)","(91.0, 230.0, 215.0)","(3.2, 5.1, 4.875)","(5.5, 99999, 99990)","(31.0, 40.0, 38.666666666666664)","(31.0, 50.0, 47.69230769230769)"
10-01-2023 14:44:11.765409,"(3.2, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.892307692307693)","(21.0, 44.0, 33.09090909090909)","(91.0, 230.0, 215.0)","(3.2, 5.1, 4.983333333333333)","(5.5, 99999, 99990)","(31.0, 40.0, 38.666666666666664)","(31.0, 50.0, 47.69230769230769)"
10-01-2023 14:44:13.172081,"(3.2, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.866666666666665)","(21.0, 44.0, 31.555555555555557)","(91.0, 230.0, 215.0)","(3.2, 5.1, 4.885714285714285)","(5.5, 99999, 99990)","(31.0, 40.0, 38.94117647058823)","(31.0, 50.0, 47.85714285714286)"
10-01-2023 14:44:14.623274,"(3.2, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.866666666666665)","(21.0, 44.0, 31.555555555555557)","(91.0, 230.0, 215.0)","(3.2, 5.1, 5.014285714285714)","(5.5, 99999, 99990)","(31.0, 40.0, 38.94117647058823)","(31.0, 50.0, 47.85714285714286)"
10-01-2023 14:44:16.086148,"(3.2, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.866666666666665)","(21.0, 44.0, 31.555555555555557)","(91.0, 230.0, 215.0)","(3.2, 5.1, 4.85)","(5.5, 99999, 99990)","(31.0, 40.0, 38.94117647058823)","(31.0, 50.0, 47.85714285714286)"
10-01-2023 14:44:17.619976,"(3.2, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.96923076923077)","(21.0, 44.0, 31.555555555555557)","(91.0, 230.0, 215.0)","(3.2, 5.1, 4.85)","(5.5, 99999, 99990)","(31.0, 40.0, 38.94117647058823)","(31.0, 50.0, 47.85714285714286)"
10-01-2023 14:44:19.178198,"(3.2, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.96923076923077)","(21.0, 44.0, 31.555555555555557)","(91.0, 230.0, 215.0)","(3.2, 5.1, 4.85)","(5.5, 99999, 99990)","(31.0, 40.0, 38.94117647058823)","(31.0, 50.0, 47.85714285714286)"
10-01-2023 14:44:20.674033,"(3.2, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.96923076923077)","(21.0, 44.0, 31.555555555555557)","(91.0, 230.0, 215.0)","(3.2, 5.1, 4.85)","(5.5, 99999, 99990)","(31.0, 40.0, 38.94117647058823)","(31.0, 50.0, 47.85714285714286)"
10-01-2023 14:44:22.206514,"(3.2, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.96923076923077)","(21.0, 44.0, 37.411764705882355)","(91.0, 230.0, 192.5)","(3.2, 5.1, 4.8)","(5.5, 99999, 99990)","(31.0, 40.0, 38.94117647058823)","(31.0, 50.0, 47.85714285714286)"
10-01-2023 14:44:23.641858,"(3.2, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.96923076923077)","(21.0, 44.0, 34.666666666666664)","(91.0, 230.0, 192.5)","(3.2, 5.1, 4.8)","(5.5, 99999, 99990)","(31.0, 40.0, 38.94117647058823)","(31.0, 50.0, 47.85714285714286)"
10-01-2023 14:44:25.196221,"(3.2, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.96923076923077)","(21.0, 44.0, 34.666666666666664)","(91.0, 230.0, 200.0)","(3.2, 5.1, 4.8)","(5.5, 99999, 99990)","(31.0, 40.0, 38.94117647058823)","(31.0, 50.0, 47.85714285714286)"
10-01-2023 14:44:26.865894,"(3.2, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 9.023529411764706)","(21.0, 44.0, 34.666666666666664)","(91.0, 230.0, 313.0769230769231)","(3.2, 5.1, 4.71111111111111)","(5.5, 99999, 99990)","(31.0, 40.0, 38.94117647058823)","(31.0, 50.0, 47.85714285714286)"
10-01-2023 14:44:28.492191,"(3.2, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 9.023529411764706)","(21.0, 44.0, 34.666666666666664)","(91.0, 480.0, 338.0)","(3.2, 5.1, 4.71111111111111)","(5.5, 99999, 99990)","(31.0, 40.0, 38.94117647058823)","(31.0, 50.0, 47.85714285714286)"
10-01-2023 14:44:30.000338,"(3.2, 99999, 99990)","(4.8, 99999, 99990)","(7.0, 9.2, 8.978947368421052)","(21.0, 44.0, 43.5)","(91.0, 450.0, 365.0)","(3.2, 5.1, 4.71111111111111)","(5.5, 99999, 99990)","(31.0, 40.0, 38.94117647058823)","(31.0, 50.0, 47.85714285714286)"
