,So You Can,Craiglea Blizzard,Action In Cairns,Charm Slinga,Yardstick,Geminga,Magicourt,Dadorable,Roll Me Away,Oamaru Poppy
04-01-2023 16:14:26.323512,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.066666666666666)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.582608695652174)","(5.0, 5.8, 5.76)","(14.0, 18.0, 17.5)","(26.0, 120.0, 70.5)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:27.598611,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.066666666666666)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.582608695652174)","(5.0, 5.8, 5.76)","(14.0, 18.0, 17.5)","(26.0, 120.0, 70.5)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:28.863780,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.066666666666666)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.582608695652174)","(5.0, 5.8, 5.76)","(14.0, 18.0, 17.5)","(26.0, 120.0, 70.5)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:30.100668,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.066666666666666)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.582608695652174)","(5.0, 5.8, 5.76)","(14.0, 18.0, 17.5)","(26.0, 120.0, 70.5)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:31.352505,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.066666666666666)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.582608695652174)","(5.0, 5.8, 5.76)","(14.0, 18.0, 17.5)","(26.0, 120.0, 70.5)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:32.671398,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.066666666666666)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.582608695652174)","(5.0, 5.8, 5.76)","(14.0, 18.0, 17.5)","(26.0, 120.0, 70.5)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:34.053360,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 7.883333333333334)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.607692307692307)","(5.0, 5.8, 5.777777777777778)","(14.0, 18.0, 17.5)","(26.0, 120.0, 70.5)","(41.0, 80.0, 48.333333333333336)"
04-01-2023 16:14:35.475728,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 7.883333333333334)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.607692307692307)","(5.0, 5.8, 5.777777777777778)","(14.0, 18.0, 17.5)","(26.0, 120.0, 70.5)","(41.0, 80.0, 48.333333333333336)"
04-01-2023 16:14:36.863297,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 7.883333333333334)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.607692307692307)","(5.0, 5.8, 5.777777777777778)","(14.0, 18.0, 17.5)","(26.0, 120.0, 70.5)","(41.0, 80.0, 48.333333333333336)"
04-01-2023 16:14:38.280871,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 7.883333333333334)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.607692307692307)","(5.0, 5.8, 5.777777777777778)","(14.0, 18.0, 17.5)","(26.0, 120.0, 70.5)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:39.623438,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.066666666666666)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.582608695652174)","(5.0, 5.8, 5.777777777777778)","(14.0, 18.0, 17.5)","(26.0, 120.0, 79.38461538461539)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:40.967296,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.066666666666666)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.582608695652174)","(5.0, 5.8, 5.777777777777778)","(14.0, 18.0, 17.5)","(26.0, 120.0, 79.38461538461539)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:42.262360,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.066666666666666)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.582608695652174)","(5.0, 5.8, 5.777777777777778)","(14.0, 18.0, 17.5)","(26.0, 120.0, 79.38461538461539)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:43.535405,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.066666666666666)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.582608695652174)","(5.0, 5.8, 5.777777777777778)","(14.0, 18.0, 17.5)","(26.0, 120.0, 79.38461538461539)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:44.806449,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.066666666666666)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.582608695652174)","(5.0, 5.8, 5.777777777777778)","(14.0, 18.0, 17.5)","(26.0, 120.0, 79.38461538461539)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:46.193016,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 7.800000000000001)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.582608695652174)","(5.0, 5.8, 5.777777777777778)","(14.0, 18.0, 17.5)","(26.0, 120.0, 79.38461538461539)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:47.584546,"(7.0, 9.6, 8.799999999999999)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 7.800000000000001)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.582608695652174)","(5.0, 5.8, 5.777777777777778)","(14.0, 18.0, 17.5)","(26.0, 120.0, 79.38461538461539)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:49.077557,"(7.0, 9.0, 8.175)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.582608695652174)","(5.0, 5.8, 5.733333333333333)","(14.0, 18.0, 17.5)","(26.0, 120.0, 79.38461538461539)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:50.445077,"(7.0, 9.0, 8.175)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.582608695652174)","(5.0, 5.8, 5.780434782608696)","(14.0, 18.0, 17.5)","(26.0, 120.0, 79.38461538461539)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:51.745655,"(7.0, 9.0, 8.8)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.8, 4.62)","(5.0, 5.8, 5.782)","(14.0, 18.0, 17.5)","(26.0, 120.0, 79.38461538461539)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:53.125319,"(7.0, 9.6, 9.3)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.745454545454545)","(14.0, 18.0, 17.5)","(26.0, 120.0, 79.38461538461539)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:54.483609,"(7.0, 9.6, 9.3)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.7, 4.605882352941176)","(5.0, 5.8, 5.757142857142857)","(14.0, 18.0, 17.5)","(26.0, 120.0, 79.38461538461539)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:55.936832,"(7.0, 9.6, 9.3)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.7, 4.605882352941176)","(5.0, 5.8, 5.757142857142857)","(14.0, 18.0, 17.5)","(26.0, 120.0, 79.38461538461539)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:57.281793,"(7.0, 9.6, 9.3)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.7, 4.605882352941176)","(5.0, 5.8, 5.757142857142857)","(14.0, 18.0, 17.5)","(26.0, 120.0, 79.38461538461539)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:58.529916,"(7.0, 9.6, 9.3)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.7, 4.605882352941176)","(5.0, 5.8, 5.757142857142857)","(14.0, 18.0, 17.5)","(26.0, 120.0, 79.38461538461539)","(41.0, 80.0, 64.375)"
04-01-2023 16:14:59.870115,"(7.0, 9.6, 9.3)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.677777777777778)","(3.6, 4.7, 4.605882352941176)","(5.0, 5.8, 5.757142857142857)","(14.0, 18.0, 17.5)","(26.0, 120.0, 79.38461538461539)","(41.0, 80.0, 64.375)"
04-01-2023 16:15:01.346574,"(7.0, 9.6, 8.7)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.678947368421053)","(3.6, 4.7, 4.605882352941176)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 120.0, 46.285714285714285)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:02.797205,"(7.0, 10.0, 9.514285714285716)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.605882352941176)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 120.0, 46.285714285714285)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:04.273560,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.605882352941176)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 120.0, 50.4)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:05.642992,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.605882352941176)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 50.4)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:06.978261,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:08.306417,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:09.648552,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:10.991934,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.466666666666667)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:12.366858,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.57777777777778)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:13.765993,"(7.0, 9.0, 8.82857142857143)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.600000000000001)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.6)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:15.247004,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:16.640987,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:18.019360,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:19.345772,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:20.708105,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 58.333333333333336)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:22.340702,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 69.33333333333333)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:24.019629,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 69.33333333333333)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:26.219893,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 69.33333333333333)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:27.914335,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 69.33333333333333)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:29.509583,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 69.33333333333333)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:30.951549,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 69.33333333333333)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:32.362496,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 69.33333333333333)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:33.902577,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 69.33333333333333)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.764705882352941)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:35.385490,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 69.33333333333333)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:36.833511,"(7.0, 9.8, 9.514285714285716)","(31.0, 120.0, 67.38461538461539)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:38.314228,"(7.0, 9.8, 8.657142857142858)","(31.0, 120.0, 67.38461538461539)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:39.742109,"(7.0, 9.8, 8.657142857142858)","(31.0, 120.0, 67.38461538461539)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:41.162629,"(7.0, 9.8, 8.657142857142858)","(31.0, 120.0, 67.38461538461539)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:42.586078,"(7.0, 9.8, 8.657142857142858)","(31.0, 120.0, 67.38461538461539)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:44.025335,"(7.0, 9.8, 8.657142857142858)","(31.0, 120.0, 67.38461538461539)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:45.564738,"(7.0, 9.8, 8.657142857142858)","(31.0, 120.0, 53.4)","(12.0, 19.0, 17.392857142857142)","(5.5, 8.8, 8.514285714285716)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:47.275814,"(7.0, 9.8, 8.657142857142858)","(31.0, 120.0, 53.4)","(12.0, 19.0, 17.363636363636363)","(5.5, 8.8, 8.600000000000001)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:49.330685,"(7.0, 9.8, 8.657142857142858)","(31.0, 120.0, 53.4)","(12.0, 18.0, 17.363636363636363)","(5.5, 8.8, 8.600000000000001)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:51.726046,"(7.0, 9.8, 8.657142857142858)","(31.0, 120.0, 53.4)","(12.0, 18.0, 17.125)","(5.5, 8.8, 8.600000000000001)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:53.598206,"(7.0, 9.8, 8.657142857142858)","(31.0, 120.0, 53.4)","(12.0, 18.0, 17.125)","(5.5, 8.8, 8.600000000000001)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:55.056987,"(7.0, 9.8, 8.657142857142858)","(31.0, 120.0, 53.4)","(12.0, 18.0, 17.125)","(5.5, 8.8, 8.600000000000001)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:56.463303,"(7.0, 9.8, 8.657142857142858)","(31.0, 120.0, 53.4)","(12.0, 18.0, 17.125)","(5.5, 8.8, 8.600000000000001)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:57.848732,"(7.0, 9.8, 8.657142857142858)","(31.0, 120.0, 53.4)","(12.0, 18.0, 17.125)","(5.5, 8.8, 8.600000000000001)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:15:59.246459,"(7.0, 9.8, 8.657142857142858)","(31.0, 120.0, 53.4)","(12.0, 18.0, 17.125)","(5.5, 8.8, 8.600000000000001)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:16:00.764108,"(7.0, 9.8, 8.657142857142858)","(31.0, 120.0, 53.4)","(12.0, 18.0, 17.125)","(5.5, 8.8, 8.600000000000001)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
04-01-2023 16:16:02.147479,"(7.0, 9.8, 8.657142857142858)","(31.0, 120.0, 53.4)","(12.0, 18.0, 17.125)","(5.5, 8.8, 8.600000000000001)","(3.8, 4.7, 4.661904761904762)","(3.6, 4.7, 4.62)","(5.0, 5.8, 5.6499999999999995)","(14.0, 18.0, 17.5)","(26.0, 55.0, 42.22222222222222)","(41.0, 80.0, 63.33333333333333)"
