,Palace House,Prized Benefit,Empire Club,Roys Road,Indiana Falls,Miss Rinehart,Naughty Possum,Playing Hookie
10-01-2023 14:14:23.583615,"(3.6, 4.6, 4.59)","(26.0, 34.0, 33.64705882352941)","(5.5, 6.2, 5.96)","(4.0, 5.4, 5.344444444444444)","(9.0, 20.0, 19.25)","(31.0, 75.0, 65.0)","(14.0, 24.0, 23.428571428571427)","(3.3, 3.6, 3.5672413793103446)"
10-01-2023 14:14:24.886936,"(3.6, 4.6, 4.588)","(26.0, 34.0, 33.64705882352941)","(5.5, 6.2, 5.859574468085107)","(4.0, 5.4, 5.344444444444444)","(9.0, 20.0, 19.25)","(31.0, 75.0, 65.0)","(14.0, 24.0, 23.428571428571427)","(3.3, 3.6, 3.5672413793103446)"
10-01-2023 14:14:26.257098,"(3.6, 4.6, 4.588)","(26.0, 34.0, 33.64705882352941)","(5.5, 6.2, 5.847058823529412)","(4.0, 5.4, 5.344444444444444)","(9.0, 20.0, 19.25)","(31.0, 75.0, 65.0)","(14.0, 24.0, 23.428571428571427)","(3.3, 3.6, 3.5672413793103446)"
10-01-2023 14:14:27.448469,"(3.6, 4.6, 4.588)","(26.0, 34.0, 33.64705882352941)","(5.5, 6.2, 5.847058823529412)","(4.0, 5.4, 5.344444444444444)","(9.0, 20.0, 19.25)","(31.0, 75.0, 65.0)","(14.0, 24.0, 23.428571428571427)","(3.3, 3.6, 3.5672413793103446)"
10-01-2023 14:14:28.618399,"(3.6, 4.6, 4.588)","(26.0, 34.0, 34.8)","(5.5, 6.2, 5.866666666666667)","(4.0, 5.4, 5.344444444444444)","(9.0, 20.0, 19.25)","(31.0, 75.0, 65.0)","(14.0, 24.0, 23.428571428571427)","(3.3, 3.6, 3.5208333333333335)"
10-01-2023 14:14:29.961633,"(3.6, 4.6, 4.588)","(26.0, 36.0, 34.4)","(5.5, 6.2, 5.866666666666667)","(4.0, 5.4, 5.344444444444444)","(9.0, 20.0, 19.25)","(31.0, 75.0, 65.0)","(14.0, 24.0, 23.428571428571427)","(3.3, 3.6, 3.5208333333333335)"
10-01-2023 14:14:31.268234,"(3.6, 4.6, 4.588)","(26.0, 36.0, 34.4)","(5.5, 6.2, 5.866666666666667)","(4.0, 5.4, 5.344444444444444)","(9.0, 20.0, 19.25)","(31.0, 75.0, 65.0)","(14.0, 24.0, 23.428571428571427)","(3.3, 3.6, 3.5807432432432433)"
10-01-2023 14:14:32.570096,"(3.6, 4.6, 4.588)","(26.0, 36.0, 35.78947368421053)","(5.5, 6.2, 5.866666666666667)","(4.0, 5.4, 5.344444444444444)","(9.0, 20.0, 19.25)","(31.0, 75.0, 65.0)","(14.0, 24.0, 23.428571428571427)","(3.3, 3.6, 3.5807432432432433)"
10-01-2023 14:14:33.792115,"(3.6, 4.6, 4.588)","(31.0, 36.0, 35.78947368421053)","(5.5, 6.2, 5.866666666666667)","(4.2, 5.4, 5.344444444444444)","(10.0, 20.0, 19.25)","(41.0, 75.0, 65.0)","(15.0, 24.0, 23.6)","(3.3, 3.6, 3.5807432432432433)"
10-01-2023 14:14:34.925147,"(3.6, 4.5, 4.49245283018868)","(31.0, 36.0, 35.78947368421053)","(5.5, 6.2, 5.866666666666667)","(4.2, 5.4, 5.344444444444444)","(10.0, 20.0, 19.470588235294116)","(41.0, 75.0, 65.0)","(15.0, 24.0, 23.6)","(3.3, 3.6, 3.5095238095238095)"
10-01-2023 14:14:36.072786,"(3.6, 4.5, 4.49734219269103)","(31.0, 36.0, 35.0)","(5.5, 6.2, 5.866666666666667)","(4.2, 5.4, 5.344444444444444)","(10.0, 20.0, 19.470588235294116)","(41.0, 75.0, 65.0)","(15.0, 24.0, 23.6)","(3.3, 3.6, 3.5095238095238095)"
10-01-2023 14:14:37.191389,"(3.6, 4.5, 4.49734219269103)","(31.0, 36.0, 35.0)","(5.5, 6.2, 5.866666666666667)","(4.2, 5.4, 5.344444444444444)","(10.0, 20.0, 19.470588235294116)","(31.0, 75.0, 65.0)","(15.0, 24.0, 23.6)","(3.3, 3.6, 3.5095238095238095)"
10-01-2023 14:14:38.328122,"(3.6, 4.5, 4.49734219269103)","(31.0, 36.0, 35.0)","(5.5, 6.2, 5.866666666666667)","(4.2, 5.4, 5.344444444444444)","(10.0, 20.0, 19.470588235294116)","(31.0, 75.0, 65.0)","(15.0, 24.0, 23.6)","(3.3, 3.6, 3.5761363636363637)"
10-01-2023 14:14:39.478083,"(3.6, 4.5, 4.49734219269103)","(31.0, 36.0, 35.0)","(5.5, 6.2, 5.893877551020409)","(4.2, 5.4, 5.344444444444444)","(10.0, 20.0, 19.470588235294116)","(31.0, 75.0, 65.0)","(15.0, 24.0, 23.6)","(3.3, 3.6, 3.5761363636363637)"
10-01-2023 14:14:40.750308,"(3.6, 4.6, 4.5966442953020135)","(31.0, 36.0, 35.0)","(5.5, 6.2, 6.017543859649122)","(4.2, 5.4, 5.344444444444444)","(10.0, 20.0, 19.470588235294116)","(41.0, 75.0, 65.0)","(15.0, 24.0, 23.6)","(3.3, 3.6, 3.5761363636363637)"
10-01-2023 14:14:42.108117,"(3.6, 4.6, 4.5966442953020135)","(31.0, 36.0, 35.0)","(5.5, 6.2, 6.00327868852459)","(4.2, 5.4, 5.344444444444444)","(10.0, 20.0, 19.470588235294116)","(41.0, 75.0, 65.0)","(15.0, 24.0, 23.6)","(3.3, 3.6, 3.5074074074074075)"
10-01-2023 14:14:43.839300,"(3.6, 4.6, 4.584848484848485)","(31.0, 36.0, 35.0)","(5.5, 6.2, 6.015384615384615)","(4.2, 5.4, 5.344444444444444)","(10.0, 20.0, 20.833333333333332)","(41.0, 75.0, 65.0)","(15.0, 24.0, 23.647058823529413)","(3.3, 3.6, 3.4036443148688047)"
10-01-2023 14:14:45.090419,"(3.6, 4.6, 4.587804878048781)","(31.0, 36.0, 35.0)","(5.5, 6.2, 5.9399999999999995)","(4.2, 5.4, 5.344444444444444)","(10.0, 21.0, 20.833333333333332)","(41.0, 75.0, 65.0)","(15.0, 24.0, 23.647058823529413)","(3.3, 3.45, 3.403097345132743)"
10-01-2023 14:14:46.357105,"(3.6, 4.6, 4.587804878048781)","(31.0, 36.0, 35.0)","(5.5, 6.2, 5.927272727272727)","(4.2, 5.4, 5.344444444444444)","(10.0, 21.0, 20.833333333333332)","(41.0, 75.0, 65.0)","(15.0, 24.0, 23.647058823529413)","(3.3, 3.45, 3.403804347826087)"
10-01-2023 14:14:47.792506,"(3.6, 4.6, 4.588372093023255)","(31.0, 36.0, 37.42857142857143)","(5.5, 6.2, 5.927272727272727)","(4.2, 5.4, 5.257894736842105)","(10.0, 21.0, 20.833333333333332)","(41.0, 75.0, 65.0)","(15.0, 24.0, 24.066666666666666)","(3.3, 3.45, 3.403804347826087)"
10-01-2023 14:14:49.211981,"(3.6, 4.6, 4.588372093023255)","(31.0, 42.0, 37.42857142857143)","(5.5, 6.2, 5.963157894736843)","(4.2, 5.3, 5.257894736842105)","(10.0, 21.0, 20.833333333333332)","(41.0, 75.0, 65.0)","(15.0, 26.0, 24.074074074074073)","(3.3, 3.45, 3.403804347826087)"
10-01-2023 14:14:50.521918,"(3.6, 4.6, 4.588372093023255)","(31.0, 42.0, 36.666666666666664)","(5.5, 6.2, 5.963157894736843)","(4.2, 5.3, 5.248888888888889)","(10.0, 21.0, 20.833333333333332)","(41.0, 75.0, 65.0)","(15.0, 26.0, 24.074074074074073)","(3.3, 3.45, 3.404646017699115)"
10-01-2023 14:14:51.747669,"(3.6, 4.6, 4.591666666666667)","(31.0, 42.0, 46.6)","(5.5, 6.2, 5.963157894736843)","(4.2, 5.3, 5.248888888888889)","(10.0, 21.0, 21.36842105263158)","(41.0, 75.0, 74.375)","(15.0, 26.0, 26.0)","(3.3, 3.45, 3.404646017699115)"
10-01-2023 14:14:52.836345,"(3.6, 4.6, 4.59375)","(31.0, 55.0, 46.6)","(5.5, 6.2, 5.963157894736843)","(4.2, 5.3, 5.241025641025641)","(10.0, 22.0, 21.36842105263158)","(41.0, 75.0, 74.375)","(15.0, 30.0, 26.5)","(3.3, 3.45, 3.3052238805970147)"
10-01-2023 14:14:53.978675,"(3.6, 4.6, 4.59375)","(31.0, 50.0, 48.0)","(5.5, 6.2, 5.963157894736843)","(4.2, 5.3, 5.241025641025641)","(10.0, 22.0, 21.166666666666668)","(41.0, 75.0, 74.375)","(15.0, 29.0, 27.333333333333332)","(3.3, 3.4, 3.3052238805970147)"
10-01-2023 14:14:55.177303,"(3.6, 4.6, 4.59375)","(31.0, 50.0, 44.857142857142854)","(5.5, 6.2, 5.963157894736843)","(4.2, 5.3, 5.241025641025641)","(10.0, 22.0, 21.166666666666668)","(41.0, 75.0, 74.375)","(15.0, 29.0, 29.5)","(3.3, 3.4, 3.3076923076923075)"
10-01-2023 14:14:56.405769,"(3.6, 4.6, 4.59375)","(31.0, 50.0, 44.857142857142854)","(5.5, 6.2, 5.963157894736843)","(4.2, 5.3, 5.241025641025641)","(10.0, 22.0, 21.5)","(41.0, 75.0, 74.375)","(15.0, 30.0, 29.5)","(3.3, 3.4, 3.307446808510638)"
10-01-2023 14:14:57.660711,"(3.6, 4.6, 4.59375)","(31.0, 50.0, 46.72727272727273)","(5.5, 6.2, 5.963157894736843)","(4.2, 5.3, 5.241025641025641)","(10.0, 22.0, 21.5)","(41.0, 75.0, 74.375)","(15.0, 30.0, 28.434782608695652)","(3.3, 3.4, 3.307446808510638)"
10-01-2023 14:14:58.892894,"(3.6, 4.6, 4.59375)","(31.0, 50.0, 46.72727272727273)","(5.5, 6.2, 5.963157894736843)","(4.2, 5.3, 5.241025641025641)","(10.0, 22.0, 21.5)","(41.0, 75.0, 74.375)","(15.0, 30.0, 28.2)","(3.3, 3.4, 3.3022471910112356)"
10-01-2023 14:15:00.147518,"(3.6, 4.5, 4.479569892473118)","(31.0, 50.0, 44.0)","(5.5, 6.2, 5.963157894736843)","(4.2, 5.3, 5.241025641025641)","(10.0, 22.0, 21.5)","(41.0, 75.0, 74.375)","(15.0, 30.0, 28.2)","(3.3, 3.4, 3.3686567164179104)"
10-01-2023 14:15:01.365003,"(3.6, 4.5, 4.49079754601227)","(31.0, 50.0, 48.333333333333336)","(5.5, 6.2, 5.963157894736843)","(4.2, 5.3, 5.241025641025641)","(10.0, 22.0, 21.5)","(41.0, 75.0, 86.8)","(15.0, 30.0, 28.2)","(3.3, 3.4, 3.3686567164179104)"
10-01-2023 14:15:02.549499,"(3.6, 4.5, 4.49079754601227)","(31.0, 50.0, 48.333333333333336)","(5.5, 6.2, 5.963157894736843)","(4.2, 5.3, 5.241025641025641)","(10.0, 22.0, 21.444444444444443)","(41.0, 100.0, 86.15384615384616)","(15.0, 30.0, 28.2)","(3.3, 3.4, 3.3697368421052634)"
10-01-2023 14:15:03.766859,"(3.6, 4.5, 4.491071428571429)","(31.0, 50.0, 42.44444444444444)","(5.5, 5.9, 5.864285714285715)","(4.2, 5.3, 5.248888888888889)","(10.0, 22.0, 21.074074074074073)","(41.0, 100.0, 86.66666666666667)","(15.0, 30.0, 25.25)","(3.3, 3.4, 3.3710691823899372)"
10-01-2023 14:15:04.964830,"(3.6, 4.5, 4.494299287410926)","(31.0, 46.0, 42.44444444444444)","(5.5, 5.9, 5.864285714285715)","(4.2, 5.3, 5.248888888888889)","(10.0, 22.0, 21.066666666666666)","(41.0, 100.0, 86.66666666666667)","(15.0, 27.0, 25.32)","(3.3, 3.4, 3.3710691823899372)"
10-01-2023 14:15:06.226203,"(3.6, 4.5, 4.49435294117647)","(31.0, 46.0, 43.333333333333336)","(5.5, 5.9, 5.825454545454545)","(4.2, 5.3, 5.256410256410256)","(10.0, 22.0, 21.066666666666666)","(41.0, 100.0, 86.66666666666667)","(15.0, 27.0, 24.157894736842106)","(3.3, 3.4, 3.3710691823899372)"
10-01-2023 14:15:07.455979,"(3.6, 4.6, 4.55)","(31.0, 46.0, 43.1578947368421)","(5.5, 5.9, 5.825454545454545)","(4.2, 5.3, 5.256410256410256)","(10.0, 22.0, 21.060606060606062)","(41.0, 100.0, 86.66666666666667)","(15.0, 27.0, 24.157894736842106)","(3.3, 3.4, 3.3807339449541285)"
10-01-2023 14:15:08.649142,"(3.6, 4.6, 4.566666666666666)","(31.0, 46.0, 43.0)","(5.5, 5.9, 5.825)","(4.2, 5.3, 5.256410256410256)","(10.0, 22.0, 21.060606060606062)","(41.0, 100.0, 86.66666666666667)","(15.0, 27.0, 24.157894736842106)","(3.3, 3.4, 3.3807339449541285)"
10-01-2023 14:15:09.908095,"(3.6, 4.5, 4.496829268292683)","(31.0, 46.0, 43.0)","(5.5, 5.9, 5.825)","(4.2, 5.3, 5.21)","(10.0, 22.0, 21.060606060606062)","(41.0, 100.0, 86.66666666666667)","(15.0, 27.0, 24.157894736842106)","(3.3, 3.4, 3.3807339449541285)"
10-01-2023 14:15:11.050471,"(3.6, 4.5, 4.496941176470588)","(31.0, 46.0, 43.0)","(5.5, 5.9, 5.825)","(4.2, 5.3, 5.21)","(10.0, 22.0, 21.114285714285714)","(41.0, 100.0, 81.66666666666667)","(15.0, 27.0, 24.3)","(3.3, 3.4, 3.405)"
10-01-2023 14:15:12.250560,"(3.6, 4.6, 4.588235294117647)","(31.0, 46.0, 43.1578947368421)","(5.5, 5.9, 5.817647058823529)","(4.2, 5.3, 5.21)","(10.0, 22.0, 21.114285714285714)","(41.0, 95.0, 81.66666666666667)","(15.0, 27.0, 24.3)","(3.3, 3.45, 3.4065217391304348)"
10-01-2023 14:15:13.501587,"(3.6, 4.6, 4.588235294117647)","(31.0, 46.0, 43.1578947368421)","(5.5, 5.9, 5.817647058823529)","(4.2, 5.3, 5.21)","(10.0, 22.0, 21.75)","(41.0, 95.0, 85.0)","(15.0, 27.0, 24.3)","(3.3, 3.45, 3.385483870967742)"
10-01-2023 14:15:14.764618,"(3.6, 4.6, 4.674193548387097)","(31.0, 46.0, 40.42857142857143)","(5.0, 5.9, 5.7250000000000005)","(4.2, 5.3, 5.21)","(10.0, 22.0, 21.75)","(41.0, 95.0, 85.0)","(15.0, 27.0, 24.3)","(3.3, 3.45, 3.4319819819819823)"
10-01-2023 14:15:16.025970,"(3.6, 4.7, 4.674193548387097)","(31.0, 46.0, 40.42857142857143)","(5.0, 5.9, 5.755172413793104)","(4.2, 5.3, 5.21)","(10.0, 22.0, 21.272727272727273)","(41.0, 95.0, 85.0)","(15.0, 27.0, 24.3)","(3.3, 3.45, 3.4334710743801655)"
10-01-2023 14:15:17.180310,"(3.6, 4.7, 4.663636363636364)","(31.0, 46.0, 42.0)","(5.5, 5.9, 5.755172413793104)","(4.2, 5.3, 5.21)","(10.0, 22.0, 21.414634146341463)","(41.0, 95.0, 85.0)","(15.0, 27.0, 24.3)","(3.3, 3.45, 3.435714285714286)"
10-01-2023 14:15:18.301041,"(3.6, 4.7, 4.6686274509803924)","(31.0, 46.0, 43.18918918918919)","(5.5, 5.9, 5.755172413793104)","(4.2, 5.3, 5.21)","(10.0, 22.0, 21.414634146341463)","(41.0, 95.0, 85.0)","(15.0, 27.0, 24.3)","(3.3, 3.45, 3.435714285714286)"
10-01-2023 14:15:19.408533,"(3.6, 4.7, 4.6686274509803924)","(31.0, 46.0, 43.18918918918919)","(5.5, 5.9, 5.755172413793104)","(4.2, 5.3, 5.21)","(10.0, 22.0, 21.414634146341463)","(41.0, 95.0, 85.0)","(15.0, 27.0, 24.9)","(3.3, 3.45, 3.435714285714286)"
10-01-2023 14:15:20.476174,"(3.6, 4.6, 4.593478260869565)","(31.0, 46.0, 43.81818181818182)","(5.0, 5.9, 5.755172413793104)","(4.2, 5.3, 5.21)","(10.0, 22.0, 21.414634146341463)","(41.0, 95.0, 85.0)","(15.0, 27.0, 24.9)","(3.3, 3.45, 3.435714285714286)"
10-01-2023 14:15:21.598527,"(3.6, 4.6, 4.596202531645569)","(31.0, 46.0, 43.81818181818182)","(5.0, 5.9, 5.7250000000000005)","(4.2, 5.3, 5.21)","(10.0, 22.0, 21.414634146341463)","(41.0, 95.0, 85.0)","(15.0, 26.0, 25.5)","(3.3, 3.45, 3.435714285714286)"
10-01-2023 14:15:22.698012,"(3.6, 4.6, 4.596202531645569)","(31.0, 46.0, 43.81818181818182)","(5.0, 5.9, 5.7250000000000005)","(4.2, 5.3, 5.21)","(10.0, 22.0, 21.414634146341463)","(41.0, 95.0, 85.0)","(15.0, 26.0, 25.5)","(3.3, 3.45, 3.435714285714286)"
10-01-2023 14:15:23.784992,"(3.6, 4.6, 4.596202531645569)","(31.0, 46.0, 43.51724137931035)","(5.5, 5.9, 5.7250000000000005)","(4.2, 5.3, 5.21)","(10.0, 22.0, 21.414634146341463)","(41.0, 95.0, 85.0)","(15.0, 26.0, 25.5)","(3.3, 3.45, 3.433606557377049)"
10-01-2023 14:15:24.869829,"(3.6, 4.6, 4.596202531645569)","(31.0, 46.0, 43.81818181818182)","(5.5, 5.9, 5.723076923076923)","(4.2, 5.3, 5.21)","(10.0, 22.0, 21.3953488372093)","(41.0, 95.0, 85.0)","(15.0, 26.0, 25.5)","(3.3, 3.45, 3.4227777777777777)"
10-01-2023 14:15:26.075337,"(3.6, 4.6, 4.596202531645569)","(31.0, 46.0, 43.81818181818182)","(5.0, 5.9, 5.723076923076923)","(4.2, 5.3, 5.21)","(10.0, 22.0, 21.3953488372093)","(41.0, 95.0, 85.0)","(15.0, 26.0, 25.5)","(3.3, 3.45, 3.4227777777777777)"
10-01-2023 14:15:27.308483,"(3.6, 4.6, 4.596202531645569)","(31.0, 46.0, 44.62068965517241)","(5.0, 5.9, 5.617647058823529)","(4.2, 5.3, 5.21)","(10.0, 22.0, 21.53846153846154)","(41.0, 95.0, 85.0)","(15.0, 26.0, 25.5)","(3.3, 3.45, 3.4404494382022475)"
10-01-2023 14:15:28.512024,"(3.6, 4.6, 4.557142857142857)","(31.0, 50.0, 42.57142857142857)","(5.0, 5.9, 5.6191489361702125)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.53846153846154)","(41.0, 95.0, 85.0)","(15.0, 26.0, 25.5)","(3.3, 3.45, 3.4404494382022475)"
10-01-2023 14:15:29.743160,"(3.6, 4.6, 4.533333333333333)","(31.0, 50.0, 44.22222222222222)","(5.0, 5.9, 5.66)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.21212121212121)","(41.0, 95.0, 85.0)","(15.0, 26.0, 25.333333333333332)","(3.3, 3.45, 3.4414141414141417)"
10-01-2023 14:15:30.940127,"(3.6, 4.6, 4.56)","(31.0, 50.0, 44.22222222222222)","(5.0, 5.9, 5.66)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.48936170212766)","(41.0, 95.0, 85.0)","(15.0, 26.0, 25.333333333333332)","(3.3, 3.45, 3.4410000000000003)"
10-01-2023 14:15:32.055349,"(3.6, 4.6, 4.56)","(31.0, 50.0, 45.125)","(5.0, 5.9, 5.66)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.48936170212766)","(41.0, 95.0, 81.53846153846153)","(15.0, 26.0, 25.333333333333332)","(3.3, 3.45, 3.4410000000000003)"
10-01-2023 14:15:33.173074,"(3.6, 4.6, 4.56)","(31.0, 50.0, 44.44444444444444)","(5.0, 5.9, 5.66)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.48936170212766)","(41.0, 100.0, 86.36363636363636)","(15.0, 26.0, 25.823529411764707)","(3.3, 3.45, 3.4259615384615385)"
10-01-2023 14:15:34.379449,"(3.6, 4.6, 4.56)","(31.0, 50.0, 45.78947368421053)","(5.0, 5.9, 5.66)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.48936170212766)","(41.0, 100.0, 82.14285714285714)","(15.0, 26.0, 25.0)","(3.3, 3.45, 3.4375)"
10-01-2023 14:15:35.636828,"(3.6, 4.5, 4.489820359281437)","(31.0, 50.0, 44.565217391304344)","(5.0, 5.9, 5.6589285714285715)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.48936170212766)","(41.0, 100.0, 82.14285714285714)","(15.0, 26.0, 25.0)","(3.3, 3.45, 3.4289340101522843)"
10-01-2023 14:15:36.839844,"(3.6, 4.7, 4.621052631578947)","(31.0, 55.0, 43.888888888888886)","(5.0, 5.9, 5.722222222222222)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.48936170212766)","(41.0, 100.0, 82.14285714285714)","(15.0, 26.0, 25.0)","(3.3, 3.5, 3.4361702127659575)"
10-01-2023 14:15:38.036486,"(3.6, 4.7, 4.621052631578947)","(31.0, 55.0, 43.888888888888886)","(5.0, 5.8, 5.664)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.5)","(41.0, 100.0, 82.14285714285714)","(15.0, 26.0, 25.0)","(3.3, 3.45, 3.4361702127659575)"
10-01-2023 14:15:39.203755,"(3.6, 4.7, 4.634782608695652)","(31.0, 55.0, 45.0)","(5.0, 5.8, 5.664)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.5)","(41.0, 100.0, 87.0)","(15.0, 26.0, 25.0)","(3.2, 3.45, 3.4361702127659575)"
10-01-2023 14:15:40.423381,"(3.6, 4.7, 4.634782608695652)","(31.0, 55.0, 47.0)","(5.0, 5.8, 5.742857142857143)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.92)","(41.0, 95.0, 84.23076923076923)","(15.0, 26.0, 25.0)","(3.2, 3.45, 3.435114503816794)"
10-01-2023 14:15:41.605604,"(3.6, 4.7, 4.65)","(31.0, 55.0, 47.2)","(5.0, 5.8, 5.755223880597015)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.866666666666667)","(41.0, 95.0, 84.23076923076923)","(15.0, 26.0, 25.0)","(3.2, 3.45, 3.450354609929078)"
10-01-2023 14:15:42.810699,"(3.6, 4.7, 4.65)","(31.0, 55.0, 47.2)","(5.0, 5.8, 5.755223880597015)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.866666666666667)","(41.0, 95.0, 84.23076923076923)","(15.0, 26.0, 25.0)","(3.2, 3.5, 3.450354609929078)"
10-01-2023 14:15:44.241419,"(3.6, 4.7, 4.631818181818182)","(31.0, 55.0, 49.26470588235294)","(5.0, 5.8, 5.7594594594594595)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.511111111111113)","(41.0, 95.0, 84.23076923076923)","(15.0, 26.0, 24.8)","(3.2, 3.5, 3.4459074733096084)"
10-01-2023 14:15:45.565357,"(3.6, 4.7, 4.631818181818182)","(31.0, 55.0, 49.26470588235294)","(5.0, 5.8, 5.7594594594594595)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.53488372093023)","(41.0, 95.0, 84.23076923076923)","(15.0, 26.0, 24.8)","(3.2, 3.5, 3.4459074733096084)"
10-01-2023 14:15:46.838467,"(3.6, 4.7, 4.631818181818182)","(31.0, 55.0, 49.09090909090909)","(5.0, 5.8, 5.749350649350649)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.53488372093023)","(41.0, 95.0, 84.23076923076923)","(15.0, 26.0, 24.8)","(3.2, 3.5, 3.4459074733096084)"
10-01-2023 14:15:48.354161,"(3.6, 4.7, 4.638888888888888)","(31.0, 55.0, 49.09090909090909)","(5.0, 5.8, 5.63)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.821428571428573)","(41.0, 95.0, 84.23076923076923)","(15.0, 26.0, 24.8)","(3.2, 3.5, 3.4351724137931035)"
10-01-2023 14:15:49.559696,"(3.6, 4.7, 4.678)","(31.0, 55.0, 49.09090909090909)","(5.0, 5.8, 5.63)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.821428571428573)","(41.0, 95.0, 84.23076923076923)","(15.0, 26.0, 24.8)","(3.2, 3.45, 3.433203125)"
10-01-2023 14:15:50.931832,"(3.6, 4.7, 4.678)","(31.0, 55.0, 49.26470588235294)","(5.0, 5.8, 5.63)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.782608695652172)","(41.0, 95.0, 84.23076923076923)","(15.0, 26.0, 24.5)","(3.2, 3.45, 3.433203125)"
10-01-2023 14:15:52.142020,"(3.6, 4.7, 4.678)","(31.0, 55.0, 49.26470588235294)","(5.0, 5.8, 5.611111111111111)","(4.2, 5.3, 5.247058823529412)","(10.0, 22.0, 21.782608695652172)","(41.0, 95.0, 87.85714285714286)","(15.0, 26.0, 24.166666666666668)","(3.2, 3.45, 3.433203125)"
10-01-2023 14:15:53.390069,"(3.6, 4.7, 4.678)","(31.0, 55.0, 49.26470588235294)","(5.0, 5.8, 5.611111111111111)","(4.2, 5.3, 5.246268656716418)","(10.0, 22.0, 21.782608695652172)","(41.0, 90.0, 87.85714285714286)","(15.0, 26.0, 24.166666666666668)","(3.2, 3.45, 3.433203125)"
10-01-2023 14:15:54.625124,"(3.6, 4.7, 4.678)","(31.0, 55.0, 49.26470588235294)","(5.0, 5.8, 5.611111111111111)","(4.2, 5.3, 5.246268656716418)","(10.0, 22.0, 21.22222222222222)","(41.0, 90.0, 87.85714285714286)","(15.0, 26.0, 24.181818181818183)","(3.2, 3.45, 3.4317796610169493)"
10-01-2023 14:15:55.809218,"(3.6, 4.7, 4.676086956521739)","(31.0, 55.0, 47.2)","(5.0, 5.8, 5.611111111111111)","(4.2, 5.3, 5.246268656716418)","(10.0, 23.0, 21.22222222222222)","(41.0, 90.0, 87.85714285714286)","(15.0, 26.0, 24.714285714285715)","(3.2, 3.45, 3.4317796610169493)"
10-01-2023 14:15:56.928195,"(3.6, 4.7, 4.676086956521739)","(31.0, 55.0, 47.2)","(5.0, 5.8, 5.611111111111111)","(4.2, 5.3, 5.246268656716418)","(10.0, 23.0, 21.177777777777777)","(41.0, 90.0, 87.85714285714286)","(15.0, 26.0, 24.333333333333332)","(3.2, 3.45, 3.447368421052632)"
10-01-2023 14:15:58.084400,"(3.6, 4.7, 4.677551020408163)","(31.0, 55.0, 48.5)","(5.0, 5.8, 5.715)","(4.2, 5.3, 5.246268656716418)","(10.0, 23.0, 21.36)","(41.0, 90.0, 87.85714285714286)","(15.0, 26.0, 24.333333333333332)","(3.2, 3.45, 3.4305755395683453)"
10-01-2023 14:15:59.307403,"(3.6, 4.7, 4.676)","(31.0, 55.0, 49.26470588235294)","(5.0, 5.8, 5.715)","(4.2, 5.3, 5.246268656716418)","(10.0, 23.0, 21.727272727272727)","(41.0, 90.0, 87.85714285714286)","(15.0, 26.0, 22.818181818181817)","(3.2, 3.45, 3.433203125)"
10-01-2023 14:16:00.628531,"(3.6, 4.7, 4.670731707317073)","(31.0, 55.0, 49.729729729729726)","(5.0, 5.8, 5.715)","(4.2, 5.3, 5.246268656716418)","(12.0, 23.0, 21.666666666666668)","(41.0, 90.0, 87.85714285714286)","(15.0, 25.0, 24.17241379310345)","(3.2, 3.45, 3.433203125)"
10-01-2023 14:16:01.865924,"(3.6, 4.7, 4.664444444444444)","(31.0, 55.0, 49.729729729729726)","(5.0, 5.8, 5.691666666666666)","(4.2, 5.3, 5.238636363636363)","(12.0, 23.0, 21.60377358490566)","(41.0, 90.0, 87.85714285714286)","(15.0, 25.0, 24.428571428571427)","(3.2, 3.45, 3.447872340425532)"
10-01-2023 14:16:03.003670,"(3.6, 4.7, 4.664444444444444)","(31.0, 55.0, 49.729729729729726)","(5.0, 5.7, 5.691666666666666)","(4.2, 5.3, 5.238636363636363)","(12.0, 23.0, 21.60377358490566)","(41.0, 90.0, 87.85714285714286)","(15.0, 25.0, 24.238095238095237)","(3.2, 3.5, 3.463970588235294)"
