,Victa Mikey,Impress Raja,Little Purpose,Canya Razor,Neangar Boy,Sandave Diamond,Allinga Grin
16-12-2022 12:15:23.518678,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:24.521135,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:25.574941,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:26.715500,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:27.841086,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:29.042903,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:30.419270,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:31.620002,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:32.837220,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:34.040404,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:35.184705,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:36.488292,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:37.819351,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:38.975918,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:40.305754,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:41.449967,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:42.692401,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:44.085499,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.704)","(6.5, 10.5, 8.263157894736842)","(6.5, 16.0, 13.0)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:45.261893,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.72, 1.83)","(6.5, 10.5, 9.225)","(6.5, 16.0, 12.4)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:46.495689,"(4.8, 10.5, 9.26)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.89, 1.796)","(6.5, 10.5, 8.227272727272727)","(6.5, 16.0, 14.571428571428571)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:47.706926,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.375)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.81, 1.7886111111111112)","(6.5, 10.5, 8.227272727272727)","(6.5, 16.0, 16.769230769230766)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:48.859816,"(4.8, 10.5, 9.324137931034484)","(7.0, 16.5, 15.375)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.81, 1.7886111111111112)","(6.5, 10.5, 8.227272727272727)","(6.5, 18.5, 16.769230769230766)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:50.002955,"(4.8, 10.5, 9.090909090909092)","(7.0, 16.5, 15.6)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.81, 1.7886111111111112)","(6.5, 10.5, 8.326086956521738)","(6.5, 18.5, 16.833333333333336)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:51.217976,"(4.8, 10.5, 9.363333333333333)","(7.0, 16.5, 14.925)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.81, 1.7886111111111112)","(6.5, 10.5, 8.375)","(6.5, 18.5, 16.880000000000003)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:52.425267,"(4.8, 10.5, 9.363333333333333)","(7.0, 16.5, 14.925)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.81, 1.7911428571428571)","(6.5, 10.5, 8.375)","(6.5, 18.0, 16.880000000000003)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:53.784371,"(4.8, 10.5, 9.363333333333333)","(7.0, 16.5, 14.925)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.81, 1.7911428571428571)","(6.5, 10.5, 8.375)","(6.5, 18.0, 15.55)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:54.969749,"(4.8, 10.5, 9.363333333333333)","(7.0, 16.5, 14.925)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.81, 1.7911428571428571)","(6.5, 10.5, 8.375)","(6.5, 17.5, 15.55)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:56.157251,"(4.8, 10.5, 8.8725)","(7.0, 16.5, 14.925)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.81, 1.7911428571428571)","(6.5, 10.5, 8.375)","(6.5, 17.5, 14.5)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:57.322601,"(4.8, 10.0, 9.046666666666667)","(7.0, 16.5, 15.7125)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.81, 1.7911428571428571)","(6.5, 10.5, 8.375)","(6.5, 17.5, 14.5)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:58.463895,"(4.8, 10.0, 8.896969696969697)","(7.0, 16.5, 15.7125)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.81, 1.7911428571428571)","(6.5, 10.5, 8.375)","(6.5, 17.5, 14.5)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:15:59.614469,"(4.8, 10.0, 8.896969696969697)","(7.0, 16.5, 15.7125)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.81, 1.7911428571428571)","(6.5, 10.5, 8.375)","(6.5, 17.5, 14.5)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:16:00.784739,"(4.8, 10.0, 8.896969696969697)","(7.0, 16.5, 15.7125)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.81, 1.7911428571428571)","(6.5, 10.5, 8.375)","(6.5, 17.5, 14.5)","(71.0, 470.0, 439.2307692307692)"
16-12-2022 12:16:01.921215,"(4.8, 10.0, 8.896969696969697)","(7.0, 16.5, 15.7125)","(21.0, 110.0, 65.42857142857143)","(1.75, 1.81, 1.77975)","(6.5, 10.5, 8.722727272727273)","(6.5, 17.5, 12.804347826086957)","(71.0, 470.0, 338.3333333333333)"
16-12-2022 12:16:03.019124,"(4.8, 10.0, 7.927272727272727)","(7.0, 16.5, 14.166666666666666)","(21.0, 110.0, 41.69230769230769)","(1.75, 1.81, 1.77975)","(6.5, 10.5, 8.722727272727273)","(6.5, 17.5, 12.59090909090909)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:04.144166,"(4.8, 10.0, 7.927272727272727)","(7.0, 16.5, 13.954545454545455)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.77975)","(6.5, 10.5, 8.722727272727273)","(6.5, 17.5, 12.59090909090909)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:05.186999,"(4.8, 10.0, 7.927272727272727)","(7.0, 16.5, 13.954545454545455)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.77975)","(6.5, 10.5, 9.05185185185185)","(6.5, 17.5, 13.5)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:06.191300,"(4.8, 10.0, 8.1)","(7.0, 16.5, 14.75)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.77975)","(6.5, 10.5, 9.05185185185185)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:07.248264,"(4.8, 10.0, 7.927272727272727)","(7.0, 16.5, 15.379999999999999)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.77975)","(6.5, 10.5, 9.413888888888888)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:08.316505,"(4.8, 10.0, 8.1)","(7.0, 16.5, 15.379999999999999)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.77975)","(6.5, 10.5, 9.413888888888888)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:09.362577,"(4.8, 10.0, 7.927272727272727)","(7.0, 16.5, 15.379999999999999)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.77975)","(6.5, 10.5, 9.413888888888888)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:10.453176,"(4.8, 10.0, 8.8)","(7.0, 16.5, 15.379999999999999)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7810526315789474)","(6.5, 10.5, 9.413888888888888)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:11.515144,"(4.8, 10.0, 8.8)","(7.0, 16.5, 15.379999999999999)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7810526315789474)","(6.5, 10.5, 9.413888888888888)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:12.789313,"(4.8, 10.0, 8.8)","(7.0, 16.5, 15.379999999999999)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7810526315789474)","(6.5, 10.5, 9.413888888888888)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:14.049274,"(4.8, 10.0, 8.8)","(7.0, 16.5, 15.379999999999999)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7810526315789474)","(6.5, 10.5, 9.413888888888888)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:15.249155,"(4.8, 10.0, 8.8)","(7.0, 16.5, 15.379999999999999)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7810526315789474)","(6.5, 10.5, 9.413888888888888)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:16.347968,"(4.8, 10.0, 8.8)","(7.0, 16.5, 15.379999999999999)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7810526315789474)","(6.5, 10.5, 8.9)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:17.364762,"(4.8, 9.8, 8.72972972972973)","(7.0, 16.5, 15.379999999999999)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7810526315789474)","(6.5, 10.0, 9.488)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:18.629936,"(4.8, 9.8, 8.72972972972973)","(7.0, 16.5, 15.379999999999999)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7810526315789474)","(6.5, 10.0, 9.488)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:19.982960,"(4.8, 9.8, 8.72972972972973)","(7.0, 16.5, 15.379999999999999)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7810526315789474)","(6.5, 10.0, 9.488)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:20.999493,"(4.8, 9.8, 8.72972972972973)","(7.0, 16.5, 15.379999999999999)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7810526315789474)","(6.5, 10.0, 9.36)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:22.004919,"(4.8, 9.8, 8.7)","(7.0, 16.5, 15.379999999999999)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7810526315789474)","(6.5, 10.0, 9.138461538461538)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:23.135442,"(4.8, 9.8, 8.595238095238095)","(7.0, 16.0, 15.65)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7844186046511628)","(6.5, 10.0, 10.169565217391304)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:24.333075,"(4.8, 9.8, 8.595238095238095)","(7.0, 16.0, 14.75)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7844186046511628)","(6.5, 10.5, 10.070967741935483)","(6.5, 17.5, 14.657894736842106)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:25.498929,"(4.8, 9.8, 8.595238095238095)","(7.0, 16.0, 14.75)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7844186046511628)","(6.5, 10.5, 9.98846153846154)","(6.5, 17.5, 14.290697674418604)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:26.939936,"(4.8, 9.8, 8.7)","(7.0, 16.0, 14.75)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7844186046511628)","(6.5, 10.5, 9.693939393939393)","(6.5, 17.5, 14.290697674418604)","(71.0, 470.0, 443.33333333333337)"
16-12-2022 12:16:28.297601,"(4.8, 9.8, 8.7)","(7.0, 16.0, 14.75)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7844186046511628)","(6.5, 10.5, 9.693939393939393)","(6.5, 17.5, 14.290697674418604)","(71.0, 470.0, 372.5)"
16-12-2022 12:16:29.508248,"(4.8, 9.8, 8.595238095238095)","(7.0, 16.0, 14.75)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.81, 1.7513513513513514)","(6.5, 10.5, 9.693939393939393)","(6.5, 17.5, 15.293103448275861)","(71.0, 470.0, 414.2857142857143)"
16-12-2022 12:16:30.575106,"(4.8, 9.8, 8.7)","(7.0, 16.0, 14.75)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.8, 1.7473170731707317)","(6.5, 10.5, 9.693939393939393)","(6.5, 17.0, 15.293103448275861)","(71.0, 470.0, 431.0)"
16-12-2022 12:16:31.687915,"(4.8, 9.8, 8.7)","(7.0, 16.0, 14.75)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.8, 1.7473170731707317)","(6.5, 10.5, 9.693939393939393)","(6.5, 17.0, 15.293103448275861)","(71.0, 470.0, 431.0)"
16-12-2022 12:16:33.060390,"(4.8, 9.8, 8.595238095238095)","(7.0, 16.0, 14.75)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.8, 1.7473170731707317)","(6.5, 10.5, 9.693939393939393)","(6.5, 17.0, 14.555555555555555)","(71.0, 470.0, 431.0)"
16-12-2022 12:16:34.181411,"(4.8, 9.8, 8.595238095238095)","(7.0, 16.0, 14.75)","(21.0, 110.0, 67.45454545454545)","(1.75, 1.8, 1.7473170731707317)","(6.5, 10.5, 9.693939393939393)","(6.5, 17.0, 14.182926829268293)","(71.0, 470.0, 431.0)"
16-12-2022 12:16:35.237726,"(4.8, 9.8, 8.7)","(7.0, 16.0, 14.40909090909091)","(21.0, 110.0, 69.30434782608695)","(1.75, 1.8, 1.7473170731707317)","(6.5, 10.5, 9.693939393939393)","(6.5, 17.0, 13.791666666666668)","(71.0, 470.0, 453.04347826086956)"
16-12-2022 12:16:36.306140,"(4.8, 9.8, 8.7)","(7.0, 16.0, 14.125)","(21.0, 110.0, 69.30434782608695)","(1.75, 1.8, 1.7473170731707317)","(6.5, 10.5, 9.693939393939393)","(6.5, 17.0, 14.182926829268293)","(71.0, 470.0, 453.04347826086956)"
16-12-2022 12:16:37.375742,"(4.8, 9.8, 8.7)","(7.0, 16.0, 14.40909090909091)","(21.0, 110.0, 69.30434782608695)","(1.75, 1.8, 1.7473170731707317)","(6.5, 10.5, 9.693939393939393)","(6.5, 17.0, 14.182926829268293)","(71.0, 470.0, 453.04347826086956)"
16-12-2022 12:16:38.777678,"(4.8, 9.8, 8.595238095238095)","(7.0, 16.0, 14.40909090909091)","(21.0, 110.0, 69.30434782608695)","(1.75, 1.8, 1.7473170731707317)","(6.5, 10.5, 9.693939393939393)","(6.5, 17.0, 14.182926829268293)","(71.0, 470.0, 453.04347826086956)"
16-12-2022 12:16:39.942262,"(4.8, 9.8, 8.595238095238095)","(7.0, 16.0, 14.40909090909091)","(21.0, 110.0, 69.30434782608695)","(1.75, 1.8, 1.7473170731707317)","(6.5, 10.5, 9.693939393939393)","(6.5, 17.0, 14.182926829268293)","(71.0, 470.0, 453.04347826086956)"
16-12-2022 12:16:41.136536,"(4.8, 9.8, 8.63888888888889)","(7.0, 16.0, 14.40909090909091)","(21.0, 110.0, 69.30434782608695)","(1.75, 1.8, 1.7473170731707317)","(6.5, 10.5, 9.693939393939393)","(6.5, 17.0, 14.182926829268293)","(71.0, 470.0, 453.04347826086956)"
16-12-2022 12:16:42.196765,"(4.8, 9.8, 8.535)","(7.0, 16.0, 14.40909090909091)","(21.0, 110.0, 69.30434782608695)","(1.75, 1.8, 1.7473170731707317)","(6.5, 10.5, 9.693939393939393)","(6.5, 17.0, 14.182926829268293)","(71.0, 470.0, 453.04347826086956)"
16-12-2022 12:16:43.175203,"(4.8, 9.8, 8.535)","(7.0, 16.0, 14.40909090909091)","(21.0, 110.0, 69.30434782608695)","(1.75, 1.8, 1.7473170731707317)","(6.5, 10.5, 9.343478260869565)","(6.5, 17.0, 13.602941176470589)","(71.0, 470.0, 452.27272727272725)"
16-12-2022 12:16:44.126636,"(4.8, 9.8, 8.055172413793104)","(7.0, 16.0, 13.98076923076923)","(21.0, 110.0, 63.2)","(1.75, 1.85, 1.762888888888889)","(6.5, 10.5, 9.55)","(6.5, 17.0, 12.192307692307692)","(71.0, 470.0, 277.5)"
16-12-2022 12:16:45.111776,"(4.8, 9.6, 7.878260869565217)","(7.0, 16.0, 14.359375)","(21.0, 110.0, 38.22222222222222)","(1.75, 1.78, 1.7466666666666666)","(6.5, 10.5, 9.55)","(6.5, 17.0, 12.185185185185185)","(71.0, 470.0, 277.5)"
16-12-2022 12:16:46.155738,"(4.8, 9.6, 7.875)","(7.0, 16.0, 14.359375)","(21.0, 110.0, 38.75)","(1.75, 1.78, 1.73)","(6.5, 10.5, 9.582758620689654)","(6.5, 17.0, 14.571428571428571)","(71.0, 470.0, 437.9166666666667)"
16-12-2022 12:16:47.140965,"(4.8, 9.6, 7.992857142857143)","(7.0, 16.0, 14.359375)","(21.0, 90.0, 86.26666666666667)","(1.75, 1.78, 1.7575)","(6.5, 10.5, 9.582758620689654)","(6.5, 16.5, 14.4)","(71.0, 470.0, 437.9166666666667)"
16-12-2022 12:16:48.092780,"(5.0, 9.4, 7.992)","(8.0, 16.0, 14.359375)","(21.0, 85.0, 82.0)","(1.65, 1.77, 1.7575)","(6.5, 10.5, 9.582758620689654)","(7.0, 16.0, 14.4)","(61.0, 470.0, 437.9166666666667)"
16-12-2022 12:16:49.068170,"(5.0, 7.8, 7.75)","(8.0, 16.0, 14.359375)","(21.0, 85.0, 82.0)","(1.65, 1.77, 1.7644444444444445)","(6.5, 10.5, 9.582758620689654)","(7.0, 16.0, 14.470588235294118)","(61.0, 470.0, 437.9166666666667)"
16-12-2022 12:16:50.103551,"(5.0, 8.6, 7.7272727272727275)","(8.0, 16.0, 14.359375)","(21.0, 85.0, 61.2)","(1.65, 1.77, 1.7342857142857142)","(6.5, 10.5, 9.582758620689654)","(7.0, 16.0, 14.470588235294118)","(61.0, 470.0, 437.9166666666667)"
16-12-2022 12:16:51.204827,"(5.0, 8.6, 7.7272727272727275)","(8.0, 16.0, 14.359375)","(21.0, 85.0, 61.2)","(1.65, 1.77, 1.7255555555555555)","(6.5, 10.5, 9.394736842105264)","(7.0, 16.0, 14.722222222222221)","(61.0, 470.0, 437.9166666666667)"
16-12-2022 12:16:52.309232,"(5.0, 8.6, 7.6000000000000005)","(8.0, 16.0, 14.359375)","(21.0, 80.0, 63.44)","(1.65, 1.77, 1.7255555555555555)","(6.5, 10.5, 9.625)","(7.0, 15.5, 14.172413793103448)","(61.0, 470.0, 437.9166666666667)"
16-12-2022 12:16:53.341120,"(5.0, 8.6, 7.894117647058824)","(8.0, 16.0, 14.359375)","(21.0, 75.0, 72.58823529411765)","(1.65, 1.77, 1.7255555555555555)","(6.5, 10.5, 9.6)","(7.0, 15.0, 13.875)","(61.0, 470.0, 422.5)"
16-12-2022 12:16:54.279910,"(5.0, 8.6, 7.894117647058824)","(8.0, 16.0, 14.142857142857142)","(21.0, 75.0, 61.5)","(1.65, 1.74, 1.7275)","(6.5, 10.5, 9.6)","(7.0, 14.5, 13.875)","(61.0, 470.0, 422.5)"
16-12-2022 12:16:55.181412,"(5.0, 8.6, 7.742857142857143)","(8.0, 15.5, 15.125)","(21.0, 75.0, 72.58823529411765)","(1.65, 1.74, 1.7246153846153847)","(6.5, 10.5, 9.394736842105264)","(7.0, 14.5, 13.875)","(61.0, 470.0, 435.4545454545455)"
16-12-2022 12:16:56.112462,"(5.0, 8.6, 7.894117647058824)","(8.0, 15.5, 14.375)","(21.0, 70.0, 66.72727272727272)","(1.65, 1.74, 1.7275)","(6.5, 10.5, 9.625)","(7.0, 14.5, 13.875)","(61.0, 470.0, 435.4545454545455)"
16-12-2022 12:16:57.086055,"(5.0, 8.6, 7.742857142857143)","(8.0, 15.5, 15.0)","(21.0, 70.0, 57.225806451612904)","(1.65, 1.72, 1.7)","(6.5, 10.5, 9.333333333333334)","(7.0, 14.5, 13.73913043478261)","(61.0, 470.0, 432.0)"
16-12-2022 12:16:57.991312,"(5.0, 8.4, 7.28)","(8.0, 15.5, 15.0)","(21.0, 70.0, 56.3448275862069)","(1.65, 1.84, 1.7163636363636363)","(6.5, 10.5, 9.333333333333334)","(7.0, 14.5, 13.666666666666666)","(61.0, 470.0, 448.88888888888886)"
16-12-2022 12:16:59.060577,"(5.0, 8.4, 7.426086956521739)","(8.0, 15.5, 14.75)","(21.0, 65.0, 62.93333333333334)","(1.65, 1.83, 1.7004545454545454)","(6.5, 10.0, 9.363636363636363)","(7.0, 14.5, 13.538461538461538)","(61.0, 470.0, 448.88888888888886)"
16-12-2022 12:17:00.058250,"(5.0, 8.4, 7.426086956521739)","(8.0, 15.5, 15.09090909090909)","(21.0, 65.0, 62.93333333333334)","(1.65, 1.83, 1.7324324324324325)","(6.5, 10.0, 9.363636363636363)","(7.0, 14.5, 13.538461538461538)","(61.0, 470.0, 448.88888888888886)"
16-12-2022 12:17:01.028800,"(5.0, 8.4, 7.133333333333334)","(8.0, 15.5, 14.409090909090908)","(21.0, 44.0, 43.33333333333333)","(1.65, 1.82, 1.74)","(6.5, 10.0, 9.5625)","(7.0, 14.5, 13.290322580645162)","(61.0, 470.0, 448.88888888888886)"
16-12-2022 12:17:02.035837,"(5.0, 8.4, 7.133333333333334)","(8.0, 15.5, 14.61111111111111)","(21.0, 44.0, 38.6)","(1.65, 1.76, 1.7433333333333334)","(6.5, 10.0, 9.333333333333334)","(7.0, 14.5, 13.290322580645162)","(61.0, 470.0, 442.85714285714283)"
16-12-2022 12:17:03.110087,"(5.0, 8.4, 7.336)","(8.0, 15.5, 14.61111111111111)","(21.0, 44.0, 38.6)","(1.65, 1.76, 1.7126315789473683)","(6.5, 10.0, 9.4)","(7.0, 14.5, 13.290322580645162)","(61.0, 470.0, 442.85714285714283)"
16-12-2022 12:17:04.130314,"(5.0, 8.4, 7.336)","(8.0, 15.5, 14.61111111111111)","(21.0, 44.0, 38.857142857142854)","(1.65, 1.76, 1.717142857142857)","(6.5, 10.0, 9.44)","(7.0, 14.5, 13.290322580645162)","(61.0, 470.0, 442.85714285714283)"
16-12-2022 12:17:05.082633,"(5.0, 8.4, 7.133333333333334)","(8.0, 15.5, 14.61111111111111)","(21.0, 44.0, 40.72727272727273)","(1.65, 1.76, 1.717142857142857)","(6.5, 10.0, 9.44)","(7.0, 14.5, 13.290322580645162)","(61.0, 470.0, 442.85714285714283)"
16-12-2022 12:17:06.031623,"(5.0, 8.4, 7.133333333333334)","(8.0, 15.5, 14.61111111111111)","(21.0, 44.0, 40.72727272727273)","(1.65, 1.76, 1.717142857142857)","(6.5, 10.0, 9.44)","(7.0, 14.5, 13.263157894736842)","(61.0, 470.0, 319.04761904761904)"
