,Little Hero,Mr Bigwig,Baptiste,Homebush Reign,Homebush Roman,Homebush Sassy,Tiger Jane
10-01-2023 08:30:15.890577,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 35.357142857142854)"
10-01-2023 08:30:16.882891,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 35.357142857142854)"
10-01-2023 08:30:17.835976,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 35.357142857142854)"
10-01-2023 08:30:18.795638,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 35.357142857142854)"
10-01-2023 08:30:19.787970,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 35.357142857142854)"
10-01-2023 08:30:20.743264,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 35.357142857142854)"
10-01-2023 08:30:21.663408,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 35.357142857142854)"
10-01-2023 08:30:22.584141,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:23.508819,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:24.406409,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:25.284462,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:26.208858,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:27.091136,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:27.980867,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:28.892430,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:29.812482,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:30.763782,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:31.699853,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:32.691093,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:33.659542,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:34.629542,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:35.583217,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:36.552054,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:37.485484,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:38.407166,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:39.357073,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:40.259321,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:41.214953,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:42.162263,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:43.104707,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:44.044465,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:44.955106,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:45.878423,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:46.767752,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:47.671576,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:48.602789,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:49.534155,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:50.476146,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:51.397227,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:52.337401,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:53.234031,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:54.187566,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:55.140158,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:56.107559,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:57.041537,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:58.011274,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:58.924658,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:30:59.860135,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:00.773605,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:01.688648,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:02.621609,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:03.538023,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:04.439620,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:05.346928,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:06.266607,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:07.199552,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:08.147101,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:09.068132,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:10.043206,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:11.013309,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:11.949145,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:12.887983,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:13.799831,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:14.739264,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:15.631359,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:16.551542,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:17.480873,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:18.438737,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:19.401954,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:20.367256,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:21.311646,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:22.278229,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:23.213640,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:24.136863,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:25.043023,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:25.945485,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:26.843139,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:27.794827,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:28.751445,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:29.748250,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:30.722621,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:31.722872,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:32.686808,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:33.627525,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:34.555355,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:35.483426,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:36.365829,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:37.276874,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:38.161309,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
10-01-2023 08:31:39.092369,"(6.0, 25.0, 20.428571428571427)","(3.9, 15.0, 5.955555555555556)","(1.5, 1.54, 1.5233333333333334)","(21.0, 230.0, 112.77777777777777)","(21.0, 230.0, 112.77777777777777)","(19.0, 210.0, 102.5)","(10.0, 50.0, 37.25)"
