,Refulgent,Kaseys Money,Shy But Savage,Out Of Aussie,Laughing Les,Pocket Money,Zipping Victoria,Shes In Clover
07-01-2023 19:02:58.644626,"(2.45, 2.6, 2.55)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:02:59.874855,"(2.45, 2.6, 2.55)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:01.065399,"(2.45, 2.6, 2.55)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:02.272292,"(2.45, 2.6, 2.55)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:03.472491,"(2.45, 2.6, 2.55)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:04.545489,"(2.4, 2.6, 2.55)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:05.651753,"(2.4, 2.6, 2.55)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:06.809426,"(2.4, 2.64, 2.52)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:07.951206,"(2.4, 2.64, 2.5753846153846154)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:09.175880,"(2.4, 2.64, 2.5371428571428574)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:10.307668,"(2.4, 2.64, 2.5371428571428574)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:11.503147,"(2.4, 2.64, 2.5371428571428574)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:12.616550,"(2.4, 2.64, 2.5371428571428574)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:13.795960,"(2.4, 2.64, 2.5371428571428574)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:14.952818,"(2.4, 2.64, 2.5371428571428574)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:16.130809,"(2.4, 2.64, 2.5371428571428574)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:17.281464,"(2.4, 2.64, 2.5371428571428574)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.2, 6.545454545454546)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:18.587192,"(2.4, 2.64, 2.5371428571428574)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:20.132677,"(2.4, 2.64, 2.5300000000000002)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:21.501937,"(2.4, 2.64, 2.5575)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:22.730882,"(2.4, 2.64, 2.5483333333333333)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:23.995852,"(2.4, 2.64, 2.5483333333333333)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:25.120446,"(2.4, 2.64, 2.5483333333333333)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:26.252301,"(2.4, 2.64, 2.5483333333333333)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:27.428912,"(2.4, 2.64, 2.5483333333333333)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 64.0)","(2.5, 4.4, 4.2846153846153845)"
07-01-2023 19:03:28.550640,"(2.4, 2.64, 2.5553846153846154)","(16.0, 21.0, 19.384615384615383)","(91.0, 650.0, 596.0)","(31.0, 110.0, 105.0)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 61.33333333333333)","(2.5, 4.4, 4.3)"
07-01-2023 19:03:29.764304,"(2.4, 2.64, 2.5553846153846154)","(16.0, 21.0, 19.384615384615383)","(91.0, 650.0, 596.0)","(31.0, 110.0, 100.45454545454545)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 61.33333333333333)","(2.5, 4.4, 4.3)"
07-01-2023 19:03:30.890319,"(2.4, 2.64, 2.5553846153846154)","(16.0, 21.0, 19.384615384615383)","(91.0, 650.0, 596.0)","(31.0, 110.0, 100.45454545454545)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.046153846153846)","(26.0, 70.0, 61.33333333333333)","(2.5, 4.4, 4.3)"
07-01-2023 19:03:32.068272,"(2.3, 2.64, 2.5553846153846154)","(17.0, 21.0, 19.384615384615383)","(91.0, 650.0, 596.0)","(41.0, 110.0, 102.5)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.046153846153846)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.3)"
07-01-2023 19:03:33.330321,"(2.3, 2.64, 2.5553846153846154)","(17.0, 21.0, 19.384615384615383)","(91.0, 650.0, 596.0)","(41.0, 110.0, 102.5)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.046153846153846)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.3)"
07-01-2023 19:03:34.566436,"(2.3, 2.64, 2.5553846153846154)","(17.0, 21.0, 19.384615384615383)","(91.0, 650.0, 596.0)","(41.0, 110.0, 102.5)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.046153846153846)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.3)"
07-01-2023 19:03:35.731852,"(2.3, 2.64, 2.5553846153846154)","(17.0, 21.0, 19.384615384615383)","(91.0, 650.0, 596.0)","(41.0, 110.0, 102.5)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.046153846153846)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.3)"
07-01-2023 19:03:36.922859,"(2.3, 2.64, 2.5553846153846154)","(17.0, 21.0, 19.384615384615383)","(91.0, 650.0, 596.0)","(41.0, 110.0, 102.5)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.046153846153846)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.3)"
07-01-2023 19:03:38.236178,"(2.3, 2.64, 2.5553846153846154)","(17.0, 21.0, 19.384615384615383)","(91.0, 650.0, 596.0)","(41.0, 110.0, 102.5)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.12)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.3)"
07-01-2023 19:03:39.473637,"(2.3, 2.64, 2.5553846153846154)","(17.0, 21.0, 19.384615384615383)","(91.0, 650.0, 596.0)","(41.0, 110.0, 102.5)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.12)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.3)"
07-01-2023 19:03:40.701562,"(2.3, 2.64, 2.5553846153846154)","(17.0, 21.0, 19.384615384615383)","(91.0, 650.0, 596.0)","(41.0, 110.0, 102.5)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.12)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.3)"
07-01-2023 19:03:41.891398,"(2.3, 2.64, 2.5553846153846154)","(17.0, 21.0, 19.384615384615383)","(91.0, 650.0, 596.0)","(41.0, 110.0, 102.5)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.12)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.329411764705883)"
07-01-2023 19:03:43.085874,"(2.3, 2.64, 2.5553846153846154)","(17.0, 21.0, 19.384615384615383)","(91.0, 650.0, 596.0)","(41.0, 110.0, 102.5)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.12)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.329411764705883)"
07-01-2023 19:03:44.246146,"(2.3, 2.64, 2.5553846153846154)","(17.0, 21.0, 19.384615384615383)","(91.0, 650.0, 596.0)","(41.0, 110.0, 99.0625)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.12)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.329411764705883)"
07-01-2023 19:03:45.438425,"(2.3, 2.64, 2.5553846153846154)","(17.0, 21.0, 19.384615384615383)","(91.0, 650.0, 596.0)","(41.0, 110.0, 99.0625)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.12)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.329411764705883)"
07-01-2023 19:03:46.695040,"(2.3, 2.64, 2.626666666666667)","(17.0, 21.0, 19.384615384615383)","(91.0, 650.0, 596.0)","(41.0, 110.0, 99.0625)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.12)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.355555555555556)"
07-01-2023 19:03:47.919989,"(2.3, 2.66, 2.626666666666667)","(17.0, 21.0, 19.833333333333332)","(91.0, 650.0, 596.0)","(41.0, 110.0, 99.0625)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.12)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.355555555555556)"
07-01-2023 19:03:49.197261,"(2.3, 2.66, 2.626666666666667)","(17.0, 21.0, 19.833333333333332)","(91.0, 650.0, 596.0)","(41.0, 110.0, 99.0625)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.12)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.355555555555556)"
07-01-2023 19:03:50.436143,"(2.3, 2.66, 2.626666666666667)","(17.0, 21.0, 19.833333333333332)","(91.0, 650.0, 596.0)","(41.0, 110.0, 99.0625)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.12)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.355555555555556)"
07-01-2023 19:03:51.520844,"(2.3, 2.68, 2.6500000000000004)","(17.0, 21.0, 19.833333333333332)","(91.0, 650.0, 596.0)","(41.0, 110.0, 99.0625)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.12)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.355555555555556)"
07-01-2023 19:03:52.782522,"(2.3, 2.68, 2.6500000000000004)","(17.0, 21.0, 19.833333333333332)","(91.0, 650.0, 596.0)","(41.0, 110.0, 99.0625)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.12)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.355555555555556)"
07-01-2023 19:03:54.070359,"(2.3, 2.68, 2.6285714285714286)","(17.0, 21.0, 19.833333333333332)","(91.0, 650.0, 596.0)","(41.0, 110.0, 105.0)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.12)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.3478260869565215)"
07-01-2023 19:03:55.372184,"(2.3, 2.68, 2.643076923076923)","(17.0, 21.0, 19.833333333333332)","(91.0, 650.0, 596.0)","(41.0, 110.0, 94.0909090909091)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.12)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.3478260869565215)"
07-01-2023 19:03:56.629843,"(2.3, 2.68, 2.643076923076923)","(17.0, 21.0, 19.833333333333332)","(91.0, 650.0, 596.0)","(41.0, 110.0, 94.0909090909091)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.12)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.3478260869565215)"
07-01-2023 19:03:57.822804,"(2.3, 2.68, 2.6350000000000002)","(17.0, 21.0, 19.833333333333332)","(91.0, 650.0, 596.0)","(41.0, 110.0, 94.0909090909091)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 6.742857142857143)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.3478260869565215)"
07-01-2023 19:03:59.037199,"(2.3, 2.68, 2.6350000000000002)","(17.0, 21.0, 19.833333333333332)","(91.0, 650.0, 596.0)","(41.0, 110.0, 94.0909090909091)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.6, 7.114285714285715)","(31.0, 70.0, 65.125)","(2.5, 4.4, 4.3478260869565215)"
07-01-2023 19:04:00.172690,"(2.3, 2.68, 2.643076923076923)","(17.0, 21.0, 19.833333333333332)","(91.0, 650.0, 596.0)","(41.0, 110.0, 94.0909090909091)","(5.5, 7.0, 6.384615384615385)","(6.0, 7.4, 7.0)","(31.0, 70.0, 64.8)","(2.5, 4.4, 4.3478260869565215)"
07-01-2023 19:04:01.502536,"(2.3, 2.68, 2.643076923076923)","(17.0, 21.0, 19.833333333333332)","(91.0, 650.0, 596.0)","(41.0, 110.0, 95.41666666666666)","(5.5, 7.0, 6.555555555555555)","(6.0, 7.4, 7.114285714285715)","(31.0, 70.0, 64.22222222222223)","(2.5, 4.4, 4.3478260869565215)"
07-01-2023 19:04:02.819736,"(2.3, 2.68, 2.645714285714286)","(17.0, 21.0, 20.22222222222222)","(91.0, 650.0, 605.0)","(41.0, 110.0, 95.41666666666666)","(5.5, 7.0, 6.836734693877551)","(6.0, 7.4, 7.114285714285715)","(31.0, 70.0, 67.02857142857142)","(2.5, 4.4, 4.3478260869565215)"
07-01-2023 19:04:04.172122,"(2.3, 2.68, 2.6533333333333333)","(17.0, 21.0, 20.22222222222222)","(91.0, 650.0, 605.0)","(41.0, 110.0, 95.41666666666666)","(5.5, 7.0, 6.836734693877551)","(6.0, 7.4, 6.816666666666667)","(31.0, 70.0, 67.02857142857142)","(2.5, 4.4, 4.303571428571429)"
07-01-2023 19:04:05.629195,"(2.3, 2.64, 2.632)","(17.0, 21.0, 20.22222222222222)","(91.0, 650.0, 631.3793103448276)","(41.0, 110.0, 95.41666666666666)","(5.5, 7.0, 6.84)","(6.0, 7.4, 7.114285714285715)","(31.0, 70.0, 67.02857142857142)","(2.5, 4.4, 4.3478260869565215)"
07-01-2023 19:04:06.882702,"(2.3, 2.64, 2.624)","(17.0, 21.0, 20.22222222222222)","(91.0, 650.0, 631.3793103448276)","(41.0, 110.0, 95.41666666666666)","(5.5, 7.0, 6.84)","(6.0, 7.4, 7.114285714285715)","(31.0, 70.0, 67.02857142857142)","(2.5, 4.4, 4.3478260869565215)"
07-01-2023 19:04:08.324916,"(2.3, 2.64, 2.608)","(17.0, 21.0, 20.22222222222222)","(91.0, 650.0, 631.3793103448276)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.84)","(6.0, 7.4, 6.816666666666667)","(31.0, 70.0, 67.02857142857142)","(2.5, 4.4, 4.303571428571429)"
07-01-2023 19:04:09.573720,"(2.3, 2.64, 2.608)","(17.0, 21.0, 20.22222222222222)","(91.0, 650.0, 631.3793103448276)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.84)","(6.0, 7.4, 6.816666666666667)","(31.0, 70.0, 67.02857142857142)","(2.5, 4.4, 4.303571428571429)"
07-01-2023 19:04:10.876161,"(2.3, 2.64, 2.608)","(17.0, 21.0, 20.22222222222222)","(91.0, 650.0, 631.3793103448276)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.84)","(6.0, 7.4, 7.114285714285715)","(31.0, 70.0, 67.02857142857142)","(2.5, 4.4, 4.3478260869565215)"
07-01-2023 19:04:12.204561,"(2.3, 2.64, 2.624)","(17.0, 21.0, 20.22222222222222)","(91.0, 650.0, 631.3793103448276)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.84)","(6.0, 7.4, 7.114285714285715)","(31.0, 70.0, 67.02857142857142)","(2.5, 4.4, 4.3478260869565215)"
07-01-2023 19:04:13.470409,"(2.3, 2.64, 2.56)","(17.0, 21.0, 20.22222222222222)","(91.0, 650.0, 631.3793103448276)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.84)","(6.0, 7.4, 6.816666666666667)","(31.0, 70.0, 67.02857142857142)","(2.5, 4.4, 4.303571428571429)"
07-01-2023 19:04:14.704811,"(2.3, 2.64, 2.6133333333333333)","(17.0, 21.0, 20.22222222222222)","(91.0, 650.0, 631.3793103448276)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.84)","(6.0, 7.4, 6.816666666666667)","(31.0, 70.0, 67.11111111111111)","(2.5, 4.4, 4.303571428571429)"
07-01-2023 19:04:15.820489,"(2.3, 2.64, 2.6133333333333333)","(17.0, 21.0, 20.22222222222222)","(91.0, 650.0, 631.3793103448276)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.84)","(6.0, 7.4, 7.114285714285715)","(31.0, 70.0, 67.11111111111111)","(2.5, 4.4, 4.3478260869565215)"
07-01-2023 19:04:16.967926,"(2.3, 2.64, 2.6133333333333333)","(17.0, 21.0, 20.22222222222222)","(91.0, 650.0, 631.3793103448276)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.933333333333334)","(6.0, 7.4, 7.114285714285715)","(31.0, 70.0, 67.11111111111111)","(2.5, 4.4, 4.3478260869565215)"
07-01-2023 19:04:18.187257,"(2.3, 2.64, 2.6133333333333333)","(17.0, 21.0, 20.22222222222222)","(91.0, 650.0, 631.3793103448276)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.933333333333334)","(6.0, 7.4, 6.816666666666667)","(31.0, 70.0, 67.11111111111111)","(2.5, 4.4, 4.303571428571429)"
07-01-2023 19:04:19.372808,"(2.3, 2.64, 2.6133333333333333)","(17.0, 21.0, 20.22222222222222)","(91.0, 650.0, 631.3793103448276)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.934782608695652)","(6.0, 7.4, 7.218181818181819)","(31.0, 70.0, 67.11111111111111)","(2.5, 4.4, 4.3375)"
07-01-2023 19:04:20.658442,"(2.3, 2.64, 2.6133333333333333)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 631.3793103448276)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.934782608695652)","(6.0, 7.4, 7.218181818181819)","(31.0, 70.0, 67.11111111111111)","(2.6, 4.4, 4.296551724137931)"
07-01-2023 19:04:21.918620,"(2.25, 2.64, 2.5714285714285716)","(16.0, 21.0, 20.22222222222222)","(91.0, 650.0, 631.3793103448276)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.934782608695652)","(6.0, 7.4, 6.791304347826087)","(31.0, 70.0, 67.11111111111111)","(2.6, 4.4, 4.296551724137931)"
07-01-2023 19:04:23.166531,"(2.25, 2.64, 2.6)","(16.0, 21.0, 20.63157894736842)","(91.0, 650.0, 636.1538461538462)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.934782608695652)","(6.0, 7.6, 6.873684210526316)","(31.0, 70.0, 67.11111111111111)","(2.6, 4.4, 4.296551724137931)"
07-01-2023 19:04:24.360598,"(2.25, 2.64, 2.5890909090909093)","(16.0, 21.0, 20.63157894736842)","(91.0, 650.0, 636.1538461538462)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.946428571428571)","(6.0, 7.4, 6.873684210526316)","(31.0, 70.0, 67.11111111111111)","(2.6, 4.4, 4.363636363636364)"
07-01-2023 19:04:25.502514,"(2.25, 2.62, 2.5700000000000003)","(16.0, 21.0, 20.63157894736842)","(91.0, 650.0, 636.1538461538462)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.946428571428571)","(6.0, 7.4, 6.775)","(31.0, 70.0, 57.42857142857143)","(2.6, 4.4, 4.363636363636364)"
07-01-2023 19:04:26.698605,"(2.25, 2.62, 2.5700000000000003)","(16.0, 21.0, 20.63157894736842)","(91.0, 650.0, 636.1538461538462)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.946428571428571)","(6.0, 7.4, 6.775)","(31.0, 70.0, 64.0)","(2.6, 4.4, 4.328947368421053)"
07-01-2023 19:04:27.915217,"(2.25, 2.62, 2.5700000000000003)","(16.0, 21.0, 20.63157894736842)","(91.0, 650.0, 636.1538461538462)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.946428571428571)","(6.0, 7.4, 6.775)","(31.0, 80.0, 72.0)","(2.6, 4.4, 4.328947368421053)"
07-01-2023 19:04:29.176158,"(2.25, 2.62, 2.5700000000000003)","(16.0, 21.0, 20.63157894736842)","(91.0, 650.0, 636.1538461538462)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.946428571428571)","(6.0, 7.4, 6.775)","(31.0, 75.0, 73.07142857142857)","(2.6, 4.4, 4.363636363636364)"
07-01-2023 19:04:30.464481,"(2.25, 2.62, 2.5700000000000003)","(16.0, 21.0, 20.63157894736842)","(91.0, 650.0, 636.1538461538462)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.946428571428571)","(6.0, 7.4, 6.742857142857143)","(31.0, 75.0, 73.07142857142857)","(2.6, 4.4, 4.363636363636364)"
07-01-2023 19:04:31.607145,"(2.25, 2.62, 2.5700000000000003)","(16.0, 21.0, 20.63157894736842)","(91.0, 650.0, 636.1538461538462)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.946428571428571)","(6.0, 7.2, 6.6947368421052635)","(31.0, 75.0, 73.5)","(2.6, 4.4, 4.328947368421053)"
07-01-2023 19:04:32.684947,"(2.25, 2.62, 2.5700000000000003)","(16.0, 21.0, 20.4)","(91.0, 650.0, 636.1538461538462)","(41.0, 110.0, 105.625)","(5.5, 7.0, 6.946428571428571)","(6.0, 7.2, 6.6947368421052635)","(31.0, 75.0, 73.57894736842105)","(2.6, 4.4, 4.363636363636364)"
07-01-2023 19:04:33.965578,"(2.3, 2.62, 2.5700000000000003)","(16.0, 21.0, 20.357142857142858)","(91.0, 650.0, 636.1538461538462)","(51.0, 110.0, 105.625)","(6.0, 7.0, 6.946428571428571)","(5.0, 7.2, 6.6947368421052635)","(31.0, 75.0, 73.57894736842105)","(2.7, 4.4, 4.363636363636364)"
07-01-2023 19:04:35.067067,"(2.3, 2.62, 2.5700000000000003)","(16.0, 21.0, 20.357142857142858)","(91.0, 650.0, 636.1538461538462)","(51.0, 110.0, 105.625)","(6.0, 7.0, 6.946428571428571)","(5.0, 7.2, 6.6947368421052635)","(31.0, 75.0, 73.57894736842105)","(2.7, 4.4, 4.328947368421053)"
07-01-2023 19:04:36.271204,"(2.3, 2.62, 2.5700000000000003)","(16.0, 21.0, 20.625)","(91.0, 650.0, 636.1538461538462)","(51.0, 110.0, 105.625)","(6.0, 7.0, 6.946428571428571)","(5.0, 7.2, 6.593103448275862)","(31.0, 75.0, 73.57894736842105)","(2.7, 4.4, 4.363636363636364)"
07-01-2023 19:04:37.498936,"(2.3, 2.62, 2.5700000000000003)","(16.0, 21.0, 20.625)","(91.0, 650.0, 636.1538461538462)","(51.0, 110.0, 105.625)","(6.0, 7.0, 6.946428571428571)","(5.0, 7.2, 6.593103448275862)","(31.0, 75.0, 73.57894736842105)","(2.7, 4.4, 4.363636363636364)"
07-01-2023 19:04:38.688803,"(2.3, 2.62, 2.5700000000000003)","(16.0, 21.0, 20.625)","(91.0, 650.0, 636.1538461538462)","(51.0, 110.0, 105.625)","(6.0, 7.0, 6.946428571428571)","(5.0, 7.2, 6.593103448275862)","(31.0, 75.0, 73.57894736842105)","(2.7, 4.4, 4.328947368421053)"
