,Nolde,Muay Thai,First Premio,Diamond Blitz,Sky Dinski,Mount Pelliar,Claim Of Passion,Bronze Warrior
07-01-2023 09:21:05.885093,"(7.5, 9.6, 9.395652173913042)","(13.0, 20.0, 19.361702127659573)","(2.05, 2.32, 2.28531914893617)","(8.0, 10.5, 10.098901098901099)","(18.0, 34.0, 32.4375)","(21.0, 34.0, 32.5)","(5.5, 6.4, 6.318390804597701)","(7.5, 11.0, 10.75609756097561)"
07-01-2023 09:21:07.148999,"(7.5, 9.6, 9.395652173913042)","(13.0, 20.0, 19.361702127659573)","(2.05, 2.32, 2.28531914893617)","(8.0, 10.5, 10.098901098901099)","(18.0, 34.0, 32.4375)","(21.0, 34.0, 33.42857142857143)","(5.5, 6.4, 6.331067961165049)","(8.0, 11.0, 10.914893617021276)"
07-01-2023 09:21:08.429374,"(7.5, 9.6, 9.41747572815534)","(13.0, 20.0, 19.46153846153846)","(2.05, 2.3, 2.2942635658914727)","(8.0, 10.5, 10.125641025641025)","(18.0, 34.0, 32.666666666666664)","(21.0, 36.0, 33.42857142857143)","(5.5, 6.4, 6.331067961165049)","(8.0, 11.0, 10.91304347826087)"
07-01-2023 09:21:09.621159,"(7.5, 9.4, 9.360975609756098)","(13.0, 21.0, 20.285714285714285)","(2.05, 2.3, 2.290344827586207)","(8.0, 10.5, 10.085227272727273)","(18.0, 34.0, 32.666666666666664)","(21.0, 36.0, 33.42857142857143)","(5.5, 6.4, 6.331067961165049)","(8.0, 11.0, 10.91304347826087)"
07-01-2023 09:21:10.804854,"(7.5, 9.4, 9.360975609756098)","(13.0, 21.0, 20.444444444444443)","(2.05, 2.3, 2.2932258064516127)","(8.0, 10.5, 10.0597609561753)","(18.0, 34.0, 32.666666666666664)","(21.0, 36.0, 33.42857142857143)","(5.5, 6.4, 6.525523012552301)","(8.0, 11.0, 10.81132075471698)"
07-01-2023 09:21:12.016951,"(7.5, 9.4, 9.360975609756098)","(13.0, 21.0, 20.444444444444443)","(2.05, 2.3, 2.2901123595505615)","(8.0, 10.5, 10.050813008130081)","(18.0, 34.0, 32.57142857142857)","(21.0, 36.0, 33.42857142857143)","(5.5, 6.6, 6.538260869565217)","(8.0, 11.0, 10.81132075471698)"
07-01-2023 09:21:13.191004,"(7.5, 9.4, 9.360975609756098)","(13.0, 21.0, 20.444444444444443)","(2.05, 2.28, 2.2702631578947368)","(8.0, 10.5, 10.069498069498069)","(18.0, 34.0, 32.57142857142857)","(21.0, 36.0, 33.0)","(5.5, 6.6, 6.564102564102564)","(8.0, 11.0, 10.81132075471698)"
07-01-2023 09:21:14.346986,"(7.5, 9.6, 9.365)","(13.0, 21.0, 20.352941176470587)","(2.05, 2.28, 2.268955223880597)","(8.0, 10.5, 10.069498069498069)","(18.0, 34.0, 32.57142857142857)","(21.0, 36.0, 33.0)","(5.5, 6.6, 6.564102564102564)","(8.0, 11.0, 10.81132075471698)"
07-01-2023 09:21:15.531906,"(7.5, 9.6, 9.365)","(13.0, 21.0, 19.928571428571427)","(2.05, 2.28, 2.2728155339805824)","(8.0, 10.5, 10.079245283018867)","(18.0, 34.0, 32.62068965517241)","(21.0, 36.0, 33.6)","(5.5, 6.6, 6.58659793814433)","(8.0, 11.0, 10.864864864864865)"
07-01-2023 09:21:16.883062,"(7.5, 9.6, 9.402105263157894)","(13.0, 21.0, 20.444444444444443)","(2.05, 2.28, 2.2754320987654317)","(8.0, 10.5, 10.079245283018867)","(18.0, 34.0, 32.62068965517241)","(21.0, 36.0, 32.36363636363637)","(5.5, 6.6, 6.569158878504672)","(8.0, 11.0, 10.864864864864865)"
07-01-2023 09:21:18.061068,"(7.5, 9.6, 9.402105263157894)","(13.0, 21.0, 20.444444444444443)","(2.05, 2.28, 2.2754320987654317)","(8.0, 10.5, 10.079245283018867)","(18.0, 34.0, 32.57142857142857)","(21.0, 36.0, 33.5)","(5.5, 6.6, 6.569158878504672)","(8.0, 11.0, 10.86111111111111)"
07-01-2023 09:21:19.259536,"(7.5, 9.4, 9.345)","(13.0, 21.0, 20.444444444444443)","(2.05, 2.28, 2.2749659863945575)","(8.0, 10.5, 10.090073529411764)","(20.0, 34.0, 32.57142857142857)","(21.0, 36.0, 33.5)","(5.5, 6.6, 6.569158878504672)","(8.0, 11.0, 10.895833333333334)"
07-01-2023 09:21:20.532089,"(7.5, 9.4, 9.345)","(13.0, 21.0, 20.23076923076923)","(2.05, 2.28, 2.2543589743589743)","(8.0, 10.5, 10.109704641350211)","(20.0, 34.0, 32.70967741935484)","(21.0, 36.0, 33.6)","(5.5, 6.6, 6.545381526104418)","(8.0, 11.0, 10.758426966292134)"
07-01-2023 09:21:21.713610,"(7.5, 9.4, 9.345)","(13.0, 21.0, 20.23076923076923)","(2.05, 2.28, 2.243466666666667)","(8.0, 10.5, 10.104700854700855)","(20.0, 34.0, 32.62068965517241)","(21.0, 36.0, 33.5)","(5.5, 6.6, 6.545381526104418)","(8.0, 11.0, 10.763736263736265)"
07-01-2023 09:21:22.905086,"(7.5, 9.4, 9.345)","(13.0, 21.0, 20.444444444444443)","(2.05, 2.28, 2.264198895027624)","(8.0, 10.5, 10.146946564885496)","(21.0, 34.0, 32.75)","(21.0, 36.0, 33.29032258064516)","(5.5, 6.6, 6.548288973384031)","(8.0, 11.0, 10.782828282828284)"
07-01-2023 09:21:24.231905,"(7.5, 9.4, 9.362264150943396)","(13.0, 21.0, 20.545454545454547)","(2.05, 2.28, 2.2634682080924855)","(8.0, 10.5, 10.146946564885496)","(21.0, 34.0, 32.75)","(21.0, 36.0, 33.29032258064516)","(5.5, 6.6, 6.548288973384031)","(8.0, 11.0, 10.782828282828284)"
07-01-2023 09:21:25.344354,"(7.5, 9.4, 9.362264150943396)","(13.0, 21.0, 20.545454545454547)","(2.05, 2.28, 2.2634682080924855)","(8.0, 10.5, 10.146946564885496)","(21.0, 34.0, 32.78787878787879)","(21.0, 36.0, 33.375)","(5.5, 6.6, 6.542616033755274)","(8.0, 11.0, 10.78921568627451)"
07-01-2023 09:21:26.479336,"(7.5, 9.6, 9.350877192982455)","(13.0, 21.0, 20.545454545454547)","(2.05, 2.28, 2.276)","(8.0, 10.5, 10.150943396226415)","(21.0, 34.0, 32.78787878787879)","(21.0, 36.0, 33.27272727272727)","(5.5, 6.6, 6.524705882352941)","(8.0, 11.0, 10.87037037037037)"
07-01-2023 09:21:27.587665,"(7.5, 9.8, 9.625641025641027)","(13.0, 21.0, 20.545454545454547)","(2.05, 2.26, 2.2544761904761907)","(8.0, 10.5, 10.146946564885496)","(21.0, 34.0, 32.4)","(21.0, 34.0, 33.23809523809524)","(5.5, 6.6, 6.515909090909091)","(8.0, 11.0, 10.865384615384615)"
07-01-2023 09:21:28.858176,"(7.5, 9.8, 9.610526315789473)","(13.0, 21.0, 20.545454545454547)","(2.05, 2.28, 2.266185567010309)","(8.0, 10.5, 10.147509578544062)","(21.0, 34.0, 32.62068965517241)","(21.0, 34.0, 33.23809523809524)","(5.5, 6.6, 6.512941176470588)","(8.0, 11.0, 10.778350515463918)"
07-01-2023 09:21:30.018345,"(7.5, 9.8, 9.620000000000001)","(13.0, 21.0, 20.545454545454547)","(2.05, 2.28, 2.266185567010309)","(8.0, 10.5, 10.116666666666667)","(21.0, 34.0, 32.62068965517241)","(21.0, 34.0, 33.23809523809524)","(5.5, 6.6, 6.512941176470588)","(8.0, 11.0, 10.778350515463918)"
07-01-2023 09:21:31.214036,"(7.5, 9.8, 9.588888888888889)","(13.0, 21.0, 20.583333333333332)","(2.05, 2.28, 2.2655135135135134)","(8.0, 10.5, 10.121399176954732)","(21.0, 34.0, 32.666666666666664)","(21.0, 34.0, 33.27272727272727)","(5.5, 6.6, 6.358659217877095)","(8.0, 11.0, 10.867088607594937)"
07-01-2023 09:21:32.431335,"(7.5, 9.8, 9.588888888888889)","(13.0, 21.0, 20.583333333333332)","(2.05, 2.28, 2.2655135135135134)","(8.0, 10.5, 10.132)","(21.0, 34.0, 32.75)","(21.0, 34.0, 33.30434782608695)","(5.5, 6.4, 6.40952380952381)","(8.0, 11.0, 10.91891891891892)"
07-01-2023 09:21:33.680121,"(7.5, 9.6, 9.509677419354839)","(13.0, 21.0, 20.615384615384617)","(2.05, 2.28, 2.2660869565217387)","(8.0, 10.5, 10.12753036437247)","(21.0, 34.0, 32.75)","(21.0, 34.0, 33.23809523809524)","(5.5, 6.6, 6.5035398230088495)","(8.0, 11.0, 10.916666666666666)"
07-01-2023 09:21:34.911253,"(7.5, 9.4, 9.322222222222223)","(13.0, 21.0, 20.583333333333332)","(2.05, 2.28, 2.2643636363636364)","(8.0, 10.5, 10.134920634920634)","(21.0, 34.0, 32.8235294117647)","(21.0, 34.0, 32.4)","(5.5, 6.6, 6.443661971830986)","(8.0, 11.0, 10.922077922077921)"
07-01-2023 09:21:36.264673,"(7.5, 9.4, 9.357142857142858)","(13.0, 21.0, 20.653846153846153)","(2.05, 2.28, 2.2668571428571425)","(8.0, 10.5, 10.151515151515152)","(21.0, 34.0, 32.91891891891892)","(21.0, 34.0, 33.23076923076923)","(5.5, 6.6, 6.364957264957265)","(8.0, 11.0, 10.931818181818182)"
07-01-2023 09:21:37.772825,"(7.5, 9.6, 9.473015873015873)","(13.0, 21.0, 21.209302325581394)","(2.05, 2.28, 2.2668571428571425)","(8.0, 10.5, 10.151515151515152)","(21.0, 34.0, 32.91891891891892)","(21.0, 36.0, 33.6)","(5.5, 6.4, 6.364957264957265)","(8.0, 11.0, 10.931818181818182)"
07-01-2023 09:21:39.043772,"(7.5, 9.6, 9.473015873015873)","(13.0, 22.0, 21.209302325581394)","(2.05, 2.28, 2.2545812807881775)","(8.0, 10.5, 10.151515151515152)","(21.0, 34.0, 32.91891891891892)","(21.0, 36.0, 33.6)","(5.5, 6.4, 6.36597510373444)","(8.0, 11.0, 10.951219512195122)"
07-01-2023 09:21:40.297504,"(7.5, 9.6, 9.443137254901961)","(13.0, 22.0, 21.130434782608695)","(2.05, 2.28, 2.261925925925926)","(8.0, 10.5, 10.15267175572519)","(21.0, 34.0, 32.97435897435897)","(21.0, 36.0, 33.6)","(5.5, 6.4, 6.36597510373444)","(8.0, 11.0, 10.951219512195122)"
07-01-2023 09:21:41.640551,"(7.5, 9.6, 9.464285714285714)","(13.0, 22.0, 21.17391304347826)","(2.05, 2.28, 2.2258914728682173)","(8.0, 10.5, 10.166015625)","(21.0, 34.0, 33.10526315789474)","(21.0, 36.0, 34.888888888888886)","(5.5, 6.4, 6.444155844155844)","(8.0, 11.0, 10.851063829787234)"
07-01-2023 09:21:42.947720,"(7.5, 9.6, 9.438709677419354)","(13.0, 22.0, 21.296296296296298)","(2.05, 2.26, 2.222888888888889)","(8.0, 10.5, 10.16798418972332)","(21.0, 34.0, 33.10526315789474)","(21.0, 36.0, 35.0)","(5.5, 6.6, 6.435616438356164)","(8.0, 11.0, 10.88135593220339)"
07-01-2023 09:21:44.230921,"(7.5, 9.6, 9.4)","(13.0, 22.0, 21.296296296296298)","(2.05, 2.24, 2.2378947368421054)","(8.0, 10.5, 10.164)","(21.0, 34.0, 33.10526315789474)","(21.0, 36.0, 35.0)","(5.5, 6.6, 6.437956204379562)","(8.0, 11.0, 11.092105263157894)"
07-01-2023 09:21:45.405220,"(7.5, 9.4, 9.3)","(13.0, 22.0, 21.296296296296298)","(2.05, 2.24, 2.225)","(8.0, 10.5, 10.163385826771654)","(21.0, 34.0, 33.05555555555556)","(21.0, 36.0, 35.09090909090909)","(5.5, 6.6, 6.445833333333334)","(8.0, 11.5, 11.057142857142857)"
07-01-2023 09:21:46.532655,"(7.5, 9.6, 9.536842105263158)","(13.0, 22.0, 21.344827586206897)","(2.05, 2.24, 2.225)","(8.0, 10.5, 10.192446043165468)","(21.0, 34.0, 33.22727272727273)","(21.0, 36.0, 35.44444444444444)","(5.5, 6.6, 6.491)","(8.0, 11.5, 10.911764705882353)"
07-01-2023 09:21:47.692502,"(7.5, 9.8, 9.608)","(13.0, 22.0, 21.525)","(2.05, 2.26, 2.242772861356932)","(8.0, 10.5, 10.192446043165468)","(21.0, 34.0, 33.22727272727273)","(21.0, 36.0, 35.09090909090909)","(5.5, 6.6, 6.491)","(8.0, 11.0, 10.911764705882353)"
07-01-2023 09:21:48.860313,"(7.5, 9.8, 9.54054054054054)","(13.0, 22.0, 21.525)","(2.05, 2.26, 2.242772861356932)","(8.0, 10.5, 10.192446043165468)","(21.0, 34.0, 33.22727272727273)","(21.0, 36.0, 35.09090909090909)","(5.5, 6.6, 6.491)","(8.0, 11.0, 10.911764705882353)"
07-01-2023 09:21:50.076359,"(7.5, 9.8, 9.591304347826087)","(13.0, 22.0, 21.525)","(2.05, 2.26, 2.240453074433657)","(8.0, 10.5, 10.164122137404581)","(21.0, 34.0, 33.26086956521739)","(21.0, 36.0, 35.44444444444444)","(5.5, 6.6, 6.482978723404256)","(8.0, 11.0, 10.46808510638298)"
07-01-2023 09:21:51.329728,"(7.5, 9.6, 9.554285714285713)","(13.0, 22.0, 21.57777777777778)","(2.05, 2.26, 2.2597115384615383)","(8.0, 10.5, 9.98375)","(21.0, 34.0, 33.26086956521739)","(21.0, 36.0, 35.44444444444444)","(5.5, 6.6, 6.471005917159763)","(8.0, 11.0, 10.223684210526315)"
07-01-2023 09:21:52.473471,"(7.5, 9.6, 9.554285714285713)","(13.0, 22.0, 21.57777777777778)","(2.05, 2.3, 2.286608695652174)","(8.0, 10.5, 9.98375)","(21.0, 34.0, 33.26086956521739)","(21.0, 36.0, 35.44444444444444)","(5.5, 6.6, 6.471005917159763)","(8.0, 10.5, 10.223684210526315)"
07-01-2023 09:21:53.638041,"(7.5, 9.6, 9.554285714285713)","(13.0, 22.0, 21.57777777777778)","(2.0, 2.3, 2.2829197080291967)","(8.0, 10.5, 9.977822580645162)","(21.0, 34.0, 33.26086956521739)","(21.0, 36.0, 35.44444444444444)","(5.5, 6.6, 6.503030303030303)","(8.0, 10.5, 9.957142857142857)"
07-01-2023 09:21:54.764988,"(7.5, 9.6, 9.554285714285713)","(13.0, 22.0, 21.57777777777778)","(2.0, 2.28, 2.2744999999999997)","(8.0, 10.5, 10.0)","(21.0, 34.0, 33.30612244897959)","(21.0, 36.0, 35.375)","(5.5, 6.6, 6.516763005780347)","(8.0, 10.0, 9.95813953488372)"
07-01-2023 09:21:55.912722,"(7.5, 9.6, 9.561904761904762)","(13.0, 22.0, 21.62)","(2.0, 2.3, 2.2794552529182877)","(8.0, 10.5, 9.977822580645162)","(21.0, 34.0, 33.291666666666664)","(21.0, 36.0, 35.375)","(5.5, 6.6, 6.508474576271186)","(8.0, 10.0, 9.95813953488372)"
07-01-2023 09:21:57.003817,"(7.5, 9.8, 9.63448275862069)","(13.0, 22.0, 21.58695652173913)","(2.0, 2.3, 2.2794552529182877)","(8.0, 10.5, 9.988142292490119)","(21.0, 34.0, 33.361702127659576)","(21.0, 36.0, 35.44444444444444)","(5.5, 6.6, 6.434586466165414)","(8.0, 10.0, 9.965384615384615)"
07-01-2023 09:21:58.127084,"(7.5, 9.8, 9.647619047619049)","(13.0, 22.0, 21.604166666666668)","(2.0, 2.28, 2.2755882352941175)","(8.0, 10.5, 10.001923076923077)","(21.0, 34.0, 33.375)","(21.0, 36.0, 35.44444444444444)","(5.5, 6.6, 6.331318681318682)","(8.0, 10.0, 9.9625)"
07-01-2023 09:21:59.256152,"(7.5, 9.8, 9.696296296296296)","(13.0, 22.0, 21.708333333333332)","(2.0, 2.28, 2.2755882352941175)","(8.0, 10.5, 10.001923076923077)","(21.0, 34.0, 33.40425531914894)","(21.0, 36.0, 35.529411764705884)","(5.5, 6.4, 6.440740740740741)","(8.0, 10.0, 10.273529411764706)"
07-01-2023 09:22:00.358744,"(7.5, 9.8, 9.751111111111111)","(13.0, 22.0, 21.73913043478261)","(2.0, 2.26, 2.2501149425287355)","(8.0, 10.5, 10.11968085106383)","(21.0, 34.0, 33.40425531914894)","(21.0, 36.0, 35.55555555555556)","(5.5, 6.6, 6.444897959183674)","(8.0, 10.5, 10.22)"
07-01-2023 09:22:01.446441,"(7.5, 9.8, 9.762790697674419)","(13.0, 23.0, 22.36)","(2.0, 2.26, 2.2429885057471264)","(8.0, 10.5, 10.172185430463577)","(21.0, 34.0, 33.40425531914894)","(21.0, 36.0, 35.578947368421055)","(5.5, 6.6, 6.453846153846154)","(8.0, 10.5, 10.251612903225807)"
07-01-2023 09:22:02.696766,"(7.5, 9.8, 9.762790697674419)","(13.0, 23.0, 22.372549019607842)","(2.0, 2.26, 2.2459715639810427)","(8.0, 10.5, 10.348101265822784)","(21.0, 34.0, 33.31707317073171)","(21.0, 36.0, 35.578947368421055)","(5.5, 6.6, 6.457534246575342)","(8.0, 10.5, 10.133333333333333)"
07-01-2023 09:22:03.864261,"(7.5, 9.8, 9.762790697674419)","(13.0, 23.0, 22.372549019607842)","(2.0, 2.26, 2.2459715639810427)","(8.0, 10.5, 10.348101265822784)","(21.0, 34.0, 33.31707317073171)","(21.0, 36.0, 35.578947368421055)","(5.5, 6.6, 6.3885057471264375)","(8.0, 10.5, 10.072222222222223)"
07-01-2023 09:22:05.064775,"(7.5, 10.0, 9.757142857142856)","(13.0, 23.0, 22.418181818181818)","(2.0, 2.26, 2.2413418530351437)","(8.0, 10.5, 10.36046511627907)","(21.0, 34.0, 33.333333333333336)","(21.0, 36.0, 35.578947368421055)","(5.5, 6.4, 6.479365079365079)","(8.0, 10.5, 9.766666666666666)"
07-01-2023 09:22:06.289708,"(7.5, 10.0, 9.955555555555556)","(13.0, 23.0, 22.40740740740741)","(2.0, 2.26, 2.2413418530351437)","(8.0, 10.5, 10.295454545454545)","(21.0, 34.0, 32.92857142857143)","(21.0, 36.0, 35.63636363636363)","(5.5, 6.6, 6.465359477124183)","(8.0, 10.0, 9.7)"
07-01-2023 09:22:07.466689,"(7.5, 10.0, 9.955555555555556)","(13.0, 23.0, 22.492063492063494)","(2.0, 2.28, 2.2513432835820897)","(8.0, 10.5, 10.295454545454545)","(21.0, 34.0, 31.615384615384617)","(21.0, 36.0, 35.578947368421055)","(5.5, 6.6, 6.423255813953489)","(8.0, 10.0, 9.551351351351352)"
07-01-2023 09:22:08.663590,"(7.5, 10.0, 9.911764705882353)","(13.0, 23.0, 22.43859649122807)","(2.0, 2.3, 2.2888235294117645)","(8.0, 10.5, 10.392857142857142)","(21.0, 32.0, 31.483870967741936)","(21.0, 36.0, 35.523809523809526)","(5.5, 6.6, 6.480327868852459)","(8.0, 9.8, 9.52156862745098)"
07-01-2023 09:22:09.906084,"(7.5, 10.5, 10.152439024390244)","(13.0, 23.0, 22.473684210526315)","(2.0, 2.26, 2.2559574468085106)","(8.0, 10.5, 10.392857142857142)","(21.0, 32.0, 31.483870967741936)","(21.0, 36.0, 33.27272727272727)","(5.5, 6.6, 6.4859375)","(8.0, 9.6, 9.471428571428572)"
07-01-2023 09:22:11.204052,"(7.5, 10.5, 10.277777777777779)","(13.0, 23.0, 22.454545454545453)","(2.0, 2.28, 2.265853658536585)","(8.0, 10.5, 10.311881188118813)","(21.0, 32.0, 31.4375)","(21.0, 34.0, 33.27272727272727)","(5.5, 6.6, 6.487692307692308)","(8.0, 9.8, 9.54814814814815)"
07-01-2023 09:22:12.433460,"(7.5, 10.5, 10.3)","(13.0, 23.0, 22.454545454545453)","(2.0, 2.28, 2.264324324324324)","(8.0, 10.5, 10.311881188118813)","(21.0, 32.0, 32.111111111111114)","(21.0, 34.0, 33.27272727272727)","(5.5, 6.6, 6.458227848101266)","(8.0, 9.8, 9.637500000000001)"
07-01-2023 09:22:13.552192,"(7.5, 10.5, 10.3)","(13.0, 23.0, 22.454545454545453)","(2.0, 2.28, 2.264324324324324)","(8.0, 10.5, 10.60576923076923)","(21.0, 34.0, 32.69230769230769)","(21.0, 34.0, 33.27272727272727)","(5.5, 6.6, 6.4222222222222225)","(8.0, 9.8, 9.63225806451613)"
07-01-2023 09:22:14.641880,"(7.5, 10.5, 10.3)","(13.0, 23.0, 22.454545454545453)","(2.0, 2.28, 2.262153846153846)","(8.0, 11.0, 10.515151515151516)","(21.0, 34.0, 32.666666666666664)","(21.0, 34.0, 33.333333333333336)","(5.5, 6.6, 6.431578947368421)","(8.0, 9.8, 9.651428571428571)"
07-01-2023 09:22:15.823625,"(7.5, 10.5, 10.314814814814815)","(13.0, 23.0, 22.387755102040817)","(2.0, 2.28, 2.265135135135135)","(8.0, 11.0, 10.652173913043478)","(21.0, 34.0, 32.666666666666664)","(21.0, 34.0, 33.333333333333336)","(5.5, 6.6, 6.458227848101266)","(8.0, 9.8, 9.651428571428571)"
07-01-2023 09:22:16.972689,"(7.5, 10.5, 10.314814814814815)","(13.0, 22.0, 21.85)","(2.0, 2.28, 2.265135135135135)","(8.0, 11.0, 10.652173913043478)","(21.0, 34.0, 32.666666666666664)","(21.0, 34.0, 33.333333333333336)","(5.5, 6.6, 6.458227848101266)","(8.0, 9.8, 9.651428571428571)"
07-01-2023 09:22:18.105485,"(7.5, 10.5, 10.34)","(13.0, 22.0, 21.85)","(2.0, 2.28, 2.2534131736526946)","(8.0, 11.0, 10.721739130434782)","(21.0, 34.0, 32.758620689655174)","(21.0, 34.0, 33.42857142857143)","(5.5, 6.6, 6.464242424242425)","(8.0, 9.8, 9.67)"
07-01-2023 09:22:19.214690,"(7.5, 10.5, 10.354545454545455)","(13.0, 22.0, 21.857142857142858)","(2.0, 2.26, 2.2526174496644296)","(8.0, 11.0, 10.721739130434782)","(21.0, 34.0, 32.758620689655174)","(21.0, 34.0, 33.529411764705884)","(5.5, 6.6, 6.448648648648649)","(8.0, 9.8, 9.580645161290324)"
07-01-2023 09:22:20.322164,"(7.5, 10.5, 10.354545454545455)","(13.0, 22.0, 21.857142857142858)","(2.0, 2.26, 2.2513253012048193)","(8.0, 11.0, 10.795918367346939)","(21.0, 34.0, 32.758620689655174)","(21.0, 34.0, 33.529411764705884)","(5.5, 6.6, 6.448648648648649)","(8.0, 9.8, 9.52)"
07-01-2023 09:22:21.515701,"(7.5, 10.5, 10.354545454545455)","(13.0, 22.0, 21.83783783783784)","(2.0, 2.26, 2.2473684210526317)","(8.0, 11.0, 10.795918367346939)","(21.0, 34.0, 32.758620689655174)","(21.0, 34.0, 33.42857142857143)","(5.5, 6.6, 6.448648648648649)","(8.0, 9.6, 9.556521739130435)"
07-01-2023 09:22:22.902255,"(7.5, 10.5, 10.354545454545455)","(13.0, 22.0, 21.83783783783784)","(2.0, 2.26, 2.246412213740458)","(8.0, 11.0, 10.458333333333334)","(21.0, 34.0, 32.758620689655174)","(21.0, 34.0, 33.42857142857143)","(5.5, 6.6, 6.448648648648649)","(8.0, 9.8, 9.600000000000001)"
07-01-2023 09:22:24.160084,"(7.5, 10.5, 10.366666666666667)","(13.0, 22.0, 22.5)","(2.0, 2.26, 2.246814814814815)","(8.5, 10.5, 10.75301204819277)","(21.0, 34.0, 32.8)","(21.0, 34.0, 33.46666666666667)","(5.5, 6.6, 6.4554838709677425)","(8.0, 9.8, 9.63030303030303)"
07-01-2023 09:22:25.399218,"(7.5, 10.5, 10.366666666666667)","(13.0, 23.0, 22.65)","(2.0, 2.26, 2.2550561797752806)","(8.5, 11.0, 10.741666666666667)","(21.0, 34.0, 32.833333333333336)","(21.0, 34.0, 33.529411764705884)","(5.5, 6.6, 6.446017699115044)","(8.0, 9.8, 9.731034482758622)"
07-01-2023 09:22:26.617469,"(7.5, 10.5, 10.404761904761905)","(13.0, 23.0, 22.63157894736842)","(2.0, 2.26, 2.2589090909090905)","(8.5, 11.0, 10.741666666666667)","(21.0, 34.0, 32.833333333333336)","(21.0, 34.0, 33.529411764705884)","(5.5, 6.6, 6.446017699115044)","(8.0, 9.8, 9.731034482758622)"
07-01-2023 09:22:27.808732,"(7.5, 10.5, 10.34)","(13.0, 23.0, 22.63157894736842)","(2.0, 2.26, 2.2537190082644627)","(8.5, 11.0, 10.75438596491228)","(21.0, 34.0, 32.95238095238095)","(21.0, 34.0, 33.529411764705884)","(5.5, 6.6, 6.46046511627907)","(8.0, 9.8, 9.688888888888888)"
07-01-2023 09:22:29.057117,"(7.5, 10.5, 10.34)","(13.0, 23.0, 22.63157894736842)","(2.0, 2.26, 2.2371134020618557)","(8.5, 11.0, 10.763636363636364)","(21.0, 34.0, 32.705882352941174)","(21.0, 34.0, 33.529411764705884)","(5.5, 6.6, 6.446017699115044)","(8.0, 9.8, 9.82857142857143)"
07-01-2023 09:22:30.257969,"(7.5, 10.5, 10.289473684210526)","(13.0, 23.0, 22.675675675675677)","(2.0, 2.24, 2.2535042735042734)","(8.5, 11.0, 10.692307692307692)","(21.0, 34.0, 32.705882352941174)","(21.0, 34.0, 33.6)","(5.5, 6.6, 6.48)","(8.0, 10.0, 9.639024390243902)"
07-01-2023 09:22:31.504741,"(7.5, 10.5, 10.292592592592593)","(13.0, 23.0, 22.684210526315788)","(2.0, 2.26, 2.254242424242424)","(8.5, 11.0, 10.590909090909092)","(21.0, 34.0, 32.705882352941174)","(21.0, 34.0, 33.61904761904762)","(5.5, 6.6, 6.486792452830189)","(8.0, 10.0, 9.761290322580646)"
07-01-2023 09:22:32.749970,"(8.0, 10.5, 10.363414634146341)","(13.0, 23.0, 22.684210526315788)","(2.0, 2.26, 2.254242424242424)","(8.5, 11.0, 10.590909090909092)","(21.0, 34.0, 32.705882352941174)","(21.0, 34.0, 33.61904761904762)","(5.5, 6.6, 6.4608)","(8.0, 10.0, 9.761290322580646)"
07-01-2023 09:22:33.885891,"(8.0, 10.5, 10.36)","(13.0, 23.0, 22.684210526315788)","(2.0, 2.26, 2.254242424242424)","(8.5, 11.0, 10.590909090909092)","(21.0, 34.0, 32.705882352941174)","(21.0, 34.0, 34.666666666666664)","(5.5, 6.6, 6.4512820512820515)","(8.0, 10.0, 9.761290322580646)"
07-01-2023 09:22:34.986601,"(8.0, 10.0, 9.953488372093023)","(13.0, 23.0, 22.684210526315788)","(2.0, 2.26, 2.254242424242424)","(8.5, 11.0, 10.586206896551724)","(21.0, 34.0, 32.705882352941174)","(21.0, 36.0, 34.666666666666664)","(5.5, 6.6, 6.443243243243243)","(8.0, 10.0, 9.761290322580646)"
07-01-2023 09:22:36.134808,"(8.0, 10.5, 10.291489361702128)","(13.0, 25.0, 24.18181818181818)","(2.0, 2.26, 2.247741935483871)","(8.5, 11.0, 10.852459016393443)","(21.0, 34.0, 32.8421052631579)","(21.0, 36.0, 34.857142857142854)","(5.5, 6.6, 6.446464646464647)","(8.0, 10.0, 9.639024390243902)"
07-01-2023 09:22:37.502317,"(8.0, 10.5, 10.033333333333333)","(13.0, 25.0, 24.25)","(2.0, 2.26, 2.2284444444444444)","(8.5, 11.0, 10.678571428571429)","(21.0, 34.0, 32.8421052631579)","(21.0, 36.0, 34.857142857142854)","(5.5, 6.6, 6.446464646464647)","(8.0, 10.0, 9.639024390243902)"
07-01-2023 09:22:38.752094,"(8.0, 10.5, 10.033333333333333)","(13.0, 25.0, 24.5)","(2.0, 2.24, 2.2694736842105265)","(8.5, 11.0, 11.75)","(21.0, 34.0, 38.5)","(21.0, 36.0, 14.75)","(5.5, 6.6, 6.5)","(8.0, 10.0, 11.84)"
07-01-2023 09:22:40.004921,"(8.0, 14.0, 12.984615384615385)","(13.0, 25.0, 21.75)","(2.0, 2.8, 2.24)","(8.5, 14.0, 11.75)","(21.0, 48.0, 40.875)","(21.0, 44.0, 30.0)","(5.5, 8.0, 7.4)","(8.0, 14.0, 10.28)"
07-01-2023 09:22:41.560567,"(8.0, 14.0, 12.9)","(13.0, 25.0, 16.625)","(2.0, 2.8, 2.4699999999999998)","(8.5, 14.0, 13.622857142857143)","(21.0, 48.0, 40.0)","(21.0, 44.0, 30.0)","(5.5, 8.0, 7.625)","(8.0, 14.0, 10.533333333333333)"
