,Know Intent,Impressive Nixon,Gorillas Smile,Goldstar Quinn,Epic Grace,Homebush Rose,Opawa Snowdrop,Homebush Snow
09-01-2023 10:10:39.517457,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.2, 4.653333333333332)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:40.580180,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.2, 4.653333333333332)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:41.628525,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.2, 4.653333333333332)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:42.695377,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.2, 4.653333333333332)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:43.841053,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.2, 4.653333333333332)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:45.029394,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.2, 4.653333333333332)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:46.169725,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.2, 4.786666666666667)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:47.264135,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.6, 4.786666666666667)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:48.351522,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.6, 4.786666666666667)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:49.402031,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.6, 4.786666666666667)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:50.501358,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.6, 4.786666666666667)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:51.629111,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.6, 4.786666666666667)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:52.752959,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.6, 4.786666666666667)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:53.828855,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.6, 4.786666666666667)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:54.898263,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.6, 4.786666666666667)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:55.955901,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.6, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:57.048891,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:58.252083,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:10:59.447805,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:00.594644,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:01.707403,"(2.15, 4.8, 2.769056603773585)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:02.754412,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:03.879095,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:05.024654,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:06.192295,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:07.363684,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:08.543697,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:09.689793,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:10.789354,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:11.907705,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:13.006531,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:14.150699,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:15.264649,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:16.330045,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:17.487844,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:18.530141,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:19.632816,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:20.743035,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:21.898871,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:23.034786,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:24.241187,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:25.407220,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:26.582998,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:27.745442,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:28.846856,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:29.965973,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:31.032361,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:32.132931,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.212413793103448)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:33.292375,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.4, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:34.371126,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:35.401096,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:36.511757,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:37.552156,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:38.589855,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:39.622359,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:40.655721,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:41.616366,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:42.657142,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:43.715133,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:44.769574,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:45.825084,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:46.842787,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:47.941208,"(2.15, 4.6, 2.7162264150943396)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:49.073357,"(2.15, 4.5, 3.024)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:50.201500,"(2.15, 4.4, 2.6633962264150943)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:51.256735,"(2.15, 4.4, 2.6633962264150943)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:52.290493,"(2.15, 4.4, 2.6633962264150943)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:53.375898,"(2.15, 4.4, 2.6633962264150943)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:54.417705,"(2.15, 4.4, 2.6633962264150943)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:55.514503,"(2.15, 4.4, 2.6633962264150943)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:56.596382,"(2.15, 4.4, 2.6633962264150943)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:57.628216,"(2.15, 4.4, 2.6633962264150943)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:58.654068,"(2.15, 4.4, 2.6633962264150943)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:11:59.749331,"(2.15, 4.4, 2.6633962264150943)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:12:00.834735,"(2.15, 4.4, 2.6633962264150943)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:12:01.933381,"(2.15, 4.4, 2.6633962264150943)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:12:03.007166,"(2.15, 4.4, 2.6633962264150943)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:12:04.062576,"(2.15, 4.4, 2.6633962264150943)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
09-01-2023 10:12:05.096659,"(2.15, 4.4, 2.6633962264150943)","(10.0, 40.0, 28.92857142857143)","(26.0, 290.0, 123.125)","(5.5, 21.0, 13.51081081081081)","(7.0, 27.0, 21.27777777777778)","(31.0, 330.0, 82.9090909090909)","(3.0, 8.0, 4.115862068965518)","(21.0, 250.0, 128.23529411764707)"
