,Hilltop Surfer,El Awoman,Aces Shadow,Celestial Topaz,Always Steamed Up,Soho Nadel
09-01-2023 12:36:47.474101,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:36:48.506142,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:36:49.615046,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:36:50.677479,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:36:51.692520,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:36:52.707718,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:36:53.742479,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:36:54.835126,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:36:55.846787,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:36:56.885856,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:36:57.893763,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:36:58.960405,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:36:59.913334,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:00.939990,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:01.994898,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:02.981251,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:03.988638,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:04.987763,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:05.962081,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:06.955956,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:07.910723,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:08.921013,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:09.880137,"(1.85, 2.5, 2.4685714285714284)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:10.834378,"(1.85, 2.5, 2.4685714285714284)","(4.2, 5.5, 4.433333333333334)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:11.834144,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:12.776695,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:13.789095,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:14.760129,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:15.748859,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:16.759708,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:17.724146,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:18.722988,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:19.696881,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:20.726947,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:21.839820,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:22.872444,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:24.077763,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:25.109153,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:26.195958,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:27.351754,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:28.667498,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:29.809973,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:30.890981,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:32.051331,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:33.064973,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:34.060662,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:35.060711,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:35.991649,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:36.985623,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:37.943538,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:38.939683,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:39.937357,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:40.885643,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:41.910638,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:42.866638,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:43.899537,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.5)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:44.902537,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.6)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:45.894002,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.616666666666666)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:46.902788,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.616666666666666)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:47.840739,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:48.794341,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:49.695135,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:50.673829,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:51.596838,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:52.486510,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:53.422015,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:54.342759,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:55.250535,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:56.204016,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:57.169149,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:58.132479,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:59.011174,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:37:59.937670,"(1.85, 2.5, 2.4)","(4.2, 5.5, 4.54)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:00.844633,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:01.819926,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:02.761416,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:03.666012,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:04.522122,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:05.450216,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:06.367300,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:07.333270,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:08.313690,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:09.294888,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:10.265165,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:11.187493,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:12.119936,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:13.013901,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:13.898812,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:14.880004,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:15.803433,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:16.852229,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:17.822631,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:18.768137,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:19.765738,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:20.890987,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:22.128543,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:23.188351,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:24.205067,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:25.203803,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:26.097626,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:26.987690,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:27.938122,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:28.823968,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:29.800940,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:30.684437,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:31.587171,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:32.513284,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:33.419089,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:34.358182,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:35.324227,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:36.246995,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
09-01-2023 12:38:37.210050,"(1.85, 2.48, 2.3449999999999998)","(4.2, 5.5, 4.7)","(4.0, 6.8, 6.45)","(11.0, 26.0, 15.285714285714286)","(6.0, 8.2, 7.533333333333333)","(12.0, 28.0, 16.0)"
