,Sir Simon,Swoop Dog,White Hawk,Alpine Wolf,Shbourne Renegade,Reward Achiever,Rising Light,Shbourne Rebel,Vallabar,Dramazing,Ethical Dilemma,Skyway Star,Maincourt,Argyle Beach
11-01-2023 15:27:03.424524,"(6.0, 7.2, 7.093333333333334)","(4.6, 4.8, 4.73072625698324)","(51.0, 65.0, 56.53846153846154)","(5.5, 6.8, 6.54054054054054)","(31.0, 55.0, 46.75)","(6.5, 8.8, 8.55)","(9.0, 12.0, 11.285714285714286)","(19.0, 26.0, 23.428571428571427)","(31.0, 44.0, 41.0)","(6.5, 7.6, 7.398709677419355)","(41.0, 65.0, 60.75)","(101.0, 190.0, 165.0)","(101.0, 230.0, 188.33333333333334)","(51.0, 75.0, 67.5)"
11-01-2023 15:27:05.329193,"(6.0, 7.2, 7.066666666666666)","(4.6, 4.8, 4.73072625698324)","(51.0, 65.0, 61.2)","(5.5, 6.8, 6.639285714285714)","(31.0, 55.0, 46.75)","(6.5, 9.0, 8.7)","(9.0, 12.0, 10.954545454545455)","(19.0, 26.0, 23.137931034482758)","(31.0, 44.0, 35.0)","(6.5, 7.6, 7.18639455782313)","(41.0, 65.0, 63.84615384615385)","(101.0, 190.0, 170.0)","(101.0, 230.0, 220.0)","(51.0, 75.0, 74.0)"
11-01-2023 15:27:07.244845,"(6.0, 7.2, 7.125925925925926)","(4.6, 4.8, 4.73072625698324)","(51.0, 65.0, 61.041666666666664)","(5.5, 6.8, 7.063157894736842)","(31.0, 55.0, 46.75)","(6.5, 9.0, 8.76)","(9.0, 11.0, 10.8125)","(19.0, 25.0, 23.137931034482758)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.18639455782313)","(41.0, 70.0, 65.0)","(101.0, 190.0, 165.0)","(101.0, 230.0, 220.0)","(51.0, 75.0, 74.0)"
11-01-2023 15:27:09.169096,"(6.0, 7.2, 7.131034482758621)","(4.6, 4.8, 4.73072625698324)","(51.0, 65.0, 61.041666666666664)","(5.5, 7.2, 7.184615384615385)","(31.0, 55.0, 46.75)","(6.5, 9.0, 8.76774193548387)","(9.0, 11.0, 10.8125)","(19.0, 25.0, 23.137931034482758)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.18639455782313)","(41.0, 70.0, 65.0)","(101.0, 190.0, 165.0)","(101.0, 230.0, 220.0)","(51.0, 75.0, 73.88888888888889)"
11-01-2023 15:27:11.083013,"(6.0, 7.2, 7.13939393939394)","(4.6, 4.8, 4.73072625698324)","(51.0, 65.0, 61.041666666666664)","(5.5, 7.4, 7.3)","(31.0, 55.0, 46.75)","(6.5, 9.0, 8.76774193548387)","(9.0, 11.0, 10.8125)","(19.0, 25.0, 23.137931034482758)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.18639455782313)","(41.0, 70.0, 65.0)","(101.0, 190.0, 165.0)","(101.0, 230.0, 220.0)","(51.0, 75.0, 72.5)"
11-01-2023 15:27:12.876820,"(6.0, 7.2, 7.13939393939394)","(4.6, 4.8, 4.73072625698324)","(51.0, 65.0, 61.041666666666664)","(5.5, 7.6, 7.225)","(31.0, 55.0, 46.75)","(6.5, 9.0, 8.7)","(9.0, 11.0, 10.8125)","(19.0, 25.0, 22.36842105263158)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.18639455782313)","(41.0, 70.0, 63.84615384615385)","(101.0, 190.0, 165.0)","(101.0, 230.0, 220.0)","(51.0, 75.0, 66.0)"
11-01-2023 15:27:14.680810,"(6.0, 7.2, 7.131034482758621)","(4.6, 4.8, 4.73072625698324)","(51.0, 65.0, 61.041666666666664)","(5.5, 7.6, 7.415384615384616)","(31.0, 55.0, 46.75)","(6.5, 9.0, 8.964705882352941)","(9.0, 11.0, 10.8125)","(19.0, 23.0, 22.4)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.18639455782313)","(41.0, 65.0, 63.84615384615385)","(101.0, 190.0, 170.0)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:16.476946,"(6.0, 7.2, 7.13939393939394)","(4.6, 4.8, 4.73072625698324)","(51.0, 65.0, 61.041666666666664)","(5.5, 7.6, 7.423529411764706)","(31.0, 55.0, 46.75)","(6.5, 9.2, 8.857142857142858)","(9.0, 11.0, 10.8125)","(19.0, 23.0, 22.4)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.18639455782313)","(41.0, 65.0, 63.84615384615385)","(101.0, 190.0, 161.42857142857144)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:18.371032,"(6.0, 7.2, 7.13939393939394)","(4.6, 4.8, 4.73072625698324)","(51.0, 65.0, 61.041666666666664)","(5.5, 7.8, 7.613333333333333)","(31.0, 55.0, 48.2)","(6.5, 9.2, 8.942857142857143)","(9.0, 11.0, 10.8125)","(19.0, 23.0, 22.4)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.18639455782313)","(41.0, 65.0, 65.0)","(101.0, 190.0, 165.0)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:20.125256,"(6.0, 7.2, 7.13939393939394)","(4.6, 4.8, 4.73072625698324)","(51.0, 65.0, 61.041666666666664)","(5.5, 7.8, 7.666666666666667)","(31.0, 65.0, 49.333333333333336)","(6.5, 9.2, 8.8)","(9.0, 11.0, 10.8125)","(19.0, 23.0, 22.4)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.189071038251366)","(41.0, 70.0, 65.0)","(101.0, 190.0, 160.0)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:21.905128,"(6.0, 7.2, 7.13939393939394)","(4.6, 4.8, 4.73072625698324)","(51.0, 65.0, 61.041666666666664)","(5.5, 8.0, 7.618181818181818)","(31.0, 60.0, 49.333333333333336)","(6.5, 9.2, 8.763636363636364)","(9.0, 11.0, 10.8125)","(19.0, 23.0, 22.4)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.189071038251366)","(41.0, 70.0, 65.0)","(101.0, 180.0, 164.0)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:24.168557,"(6.0, 7.2, 7.13939393939394)","(4.6, 4.8, 4.73072625698324)","(51.0, 65.0, 61.041666666666664)","(5.5, 8.0, 7.618181818181818)","(31.0, 60.0, 49.333333333333336)","(6.5, 9.2, 8.7)","(9.0, 11.0, 10.8125)","(19.0, 23.0, 22.4)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.189071038251366)","(41.0, 70.0, 65.0)","(101.0, 200.0, 176.0)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:26.143723,"(6.0, 7.2, 7.13939393939394)","(4.4, 4.8, 4.73072625698324)","(51.0, 65.0, 61.041666666666664)","(5.5, 8.0, 7.688888888888889)","(31.0, 60.0, 49.333333333333336)","(6.5, 9.0, 8.7)","(9.0, 11.0, 10.8125)","(19.0, 23.0, 22.4)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.189071038251366)","(41.0, 70.0, 65.0)","(101.0, 200.0, 175.0)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:28.097098,"(6.0, 7.2, 7.131034482758621)","(4.4, 4.8, 4.727173913043478)","(51.0, 65.0, 60.925925925925924)","(5.5, 8.0, 7.670588235294117)","(31.0, 60.0, 49.333333333333336)","(6.5, 9.0, 8.870588235294118)","(9.0, 11.0, 10.8125)","(19.0, 23.0, 22.217391304347828)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.189071038251366)","(41.0, 70.0, 65.0)","(101.0, 200.0, 175.0)","(101.0, 230.0, 220.0)","(51.0, 75.0, 60.5)"
11-01-2023 15:27:30.052993,"(6.0, 7.2, 7.159183673469387)","(4.4, 4.8, 4.727173913043478)","(51.0, 65.0, 61.041666666666664)","(5.5, 8.0, 7.670588235294117)","(31.0, 60.0, 49.333333333333336)","(6.5, 9.2, 8.870588235294118)","(9.0, 11.0, 10.8125)","(19.0, 23.0, 22.217391304347828)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.189071038251366)","(41.0, 70.0, 65.0)","(101.0, 200.0, 175.0)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:31.989793,"(6.0, 7.2, 7.159183673469387)","(4.4, 4.8, 4.727173913043478)","(51.0, 65.0, 61.041666666666664)","(5.5, 8.0, 7.670588235294117)","(31.0, 60.0, 49.333333333333336)","(6.5, 9.2, 8.870588235294118)","(9.0, 11.0, 10.8125)","(19.0, 23.0, 22.217391304347828)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.19)","(41.0, 70.0, 65.0)","(101.0, 200.0, 175.0)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:33.796125,"(6.0, 7.2, 7.159183673469387)","(4.4, 4.8, 4.727173913043478)","(51.0, 65.0, 61.041666666666664)","(5.5, 8.0, 7.670588235294117)","(31.0, 60.0, 49.333333333333336)","(6.5, 9.2, 8.870588235294118)","(9.0, 11.0, 10.8125)","(19.0, 23.0, 22.037037037037038)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.19)","(41.0, 70.0, 65.0)","(101.0, 200.0, 175.0)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:35.622528,"(6.0, 7.2, 7.159183673469387)","(4.4, 4.8, 4.727173913043478)","(51.0, 65.0, 61.041666666666664)","(5.5, 8.0, 7.670588235294117)","(31.0, 60.0, 49.333333333333336)","(6.5, 9.2, 8.966666666666667)","(9.0, 11.0, 10.8125)","(19.0, 23.0, 22.037037037037038)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.19)","(41.0, 70.0, 65.0)","(101.0, 190.0, 170.0)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:37.527414,"(6.0, 7.2, 7.159183673469387)","(4.4, 4.8, 4.727173913043478)","(51.0, 65.0, 60.925925925925924)","(5.5, 8.0, 7.670588235294117)","(31.0, 60.0, 49.333333333333336)","(6.5, 9.2, 8.870588235294118)","(9.0, 11.0, 10.625)","(19.0, 23.0, 22.071428571428573)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.19)","(41.0, 70.0, 65.0)","(101.0, 190.0, 170.0)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:39.359570,"(6.0, 7.2, 7.159183673469387)","(4.4, 4.8, 4.727173913043478)","(51.0, 65.0, 61.041666666666664)","(5.5, 8.0, 7.733333333333333)","(31.0, 60.0, 54.666666666666664)","(6.5, 9.2, 8.870588235294118)","(9.0, 11.0, 10.625)","(19.0, 23.0, 20.90625)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.19)","(41.0, 65.0, 63.84615384615385)","(101.0, 190.0, 170.0)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:41.183726,"(6.0, 7.2, 7.161538461538462)","(4.4, 4.8, 4.727173913043478)","(51.0, 65.0, 61.041666666666664)","(5.5, 8.0, 7.733333333333333)","(31.0, 60.0, 53.0)","(6.5, 9.2, 9.049999999999999)","(9.0, 11.0, 10.7)","(19.0, 22.0, 20.85)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.18974358974359)","(41.0, 65.0, 68.46153846153847)","(101.0, 200.0, 175.0)","(101.0, 230.0, 220.0)","(51.0, 75.0, 69.2)"
11-01-2023 15:27:43.073380,"(6.0, 7.2, 7.159183673469387)","(4.4, 4.8, 4.727173913043478)","(51.0, 65.0, 60.925925925925924)","(5.5, 8.0, 7.733333333333333)","(31.0, 60.0, 53.0)","(6.5, 9.2, 8.966666666666667)","(9.0, 11.0, 10.61111111111111)","(19.0, 21.0, 20.785714285714285)","(31.0, 38.0, 35.0)","(6.5, 7.2, 7.18974358974359)","(41.0, 70.0, 66.0)","(101.0, 200.0, 175.0)","(101.0, 230.0, 220.0)","(51.0, 75.0, 57.6)"
11-01-2023 15:27:44.970114,"(6.0, 7.2, 7.165517241379311)","(4.4, 4.8, 4.727173913043478)","(51.0, 65.0, 60.925925925925924)","(5.5, 8.0, 7.707692307692308)","(31.0, 60.0, 46.285714285714285)","(6.5, 9.2, 9.02)","(9.0, 11.0, 10.266666666666667)","(19.0, 21.0, 20.785714285714285)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.18974358974359)","(41.0, 70.0, 66.0)","(101.0, 200.0, 175.0)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:46.818216,"(6.0, 7.2, 7.159183673469387)","(4.4, 4.8, 4.727173913043478)","(51.0, 65.0, 61.041666666666664)","(5.5, 8.0, 7.707692307692308)","(31.0, 60.0, 49.333333333333336)","(6.5, 9.2, 9.0)","(9.0, 11.0, 10.266666666666667)","(19.0, 21.0, 20.785714285714285)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.18974358974359)","(41.0, 70.0, 66.0)","(101.0, 190.0, 170.0)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:48.727251,"(6.0, 7.2, 7.159183673469387)","(4.4, 4.8, 4.727173913043478)","(51.0, 65.0, 60.925925925925924)","(5.5, 8.0, 7.707692307692308)","(31.0, 60.0, 49.333333333333336)","(6.5, 9.4, 8.98)","(9.0, 11.0, 10.266666666666667)","(19.0, 21.0, 20.785714285714285)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.18974358974359)","(41.0, 70.0, 66.0)","(101.0, 190.0, 170.0)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:50.621376,"(6.0, 7.2, 7.159183673469387)","(4.4, 4.8, 4.727173913043478)","(51.0, 65.0, 61.041666666666664)","(5.5, 8.0, 7.707692307692308)","(31.0, 60.0, 49.333333333333336)","(6.5, 9.4, 8.98)","(9.0, 11.0, 10.266666666666667)","(19.0, 21.0, 20.785714285714285)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.18974358974359)","(41.0, 70.0, 66.0)","(101.0, 190.0, 170.0)","(101.0, 230.0, 220.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:52.970374,"(6.0, 7.2, 7.159183673469387)","(4.4, 4.8, 4.727173913043478)","(51.0, 65.0, 51.857142857142854)","(5.5, 8.0, 7.707692307692308)","(31.0, 60.0, 53.42857142857143)","(6.5, 9.4, 9.166666666666668)","(9.0, 11.0, 10.19047619047619)","(19.0, 21.0, 20.785714285714285)","(31.0, 38.0, 36.5)","(6.5, 7.2, 7.1875)","(41.0, 70.0, 54.4)","(101.0, 180.0, 145.0)","(101.0, 230.0, 205.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:55.076563,"(6.0, 7.2, 7.162264150943397)","(4.4, 4.8, 4.727173913043478)","(51.0, 55.0, 48.5)","(5.5, 8.0, 7.733333333333333)","(31.0, 55.0, 48.125)","(6.5, 9.4, 9.142857142857144)","(9.0, 11.0, 10.266666666666667)","(19.0, 21.0, 20.4)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.295566502463054)","(41.0, 65.0, 54.5)","(101.0, 180.0, 150.0)","(101.0, 230.0, 205.0)","(51.0, 50.0, 47.77777777777778)"
11-01-2023 15:27:57.234679,"(6.0, 7.2, 7.162264150943397)","(4.4, 4.8, 4.748262548262548)","(51.0, 55.0, 49.8)","(5.5, 8.0, 7.7846153846153845)","(31.0, 55.0, 45.25)","(6.5, 9.4, 9.175)","(9.0, 11.0, 10.266666666666667)","(19.0, 21.0, 20.785714285714285)","(31.0, 38.0, 36.36363636363636)","(6.5, 7.2, 7.166060606060606)","(41.0, 70.0, 61.33333333333333)","(101.0, 170.0, 150.0)","(101.0, 230.0, 205.0)","(51.0, 70.0, 65.2)"
11-01-2023 15:27:59.262053,"(6.0, 7.2, 7.162264150943397)","(4.4, 4.8, 4.748262548262548)","(51.0, 55.0, 49.8)","(5.5, 8.0, 7.818181818181818)","(31.0, 55.0, 50.666666666666664)","(6.5, 9.4, 9.314285714285715)","(9.0, 11.0, 10.266666666666667)","(19.0, 21.0, 20.785714285714285)","(31.0, 38.0, 34.0)","(6.5, 7.2, 7.166060606060606)","(41.0, 70.0, 61.33333333333333)","(101.0, 170.0, 150.0)","(101.0, 230.0, 205.0)","(51.0, 65.0, 56.81818181818182)"
11-01-2023 15:28:01.175553,"(6.0, 7.2, 7.321212121212121)","(4.4, 4.8, 4.727956989247312)","(51.0, 55.0, 49.78947368421053)","(5.5, 8.0, 7.878260869565217)","(31.0, 55.0, 48.4)","(6.5, 9.4, 9.330769230769231)","(9.0, 11.0, 10.266666666666667)","(19.0, 21.0, 20.916666666666668)","(31.0, 38.0, 35.09090909090909)","(6.5, 7.2, 7.160638297872341)","(41.0, 70.0, 58.8)","(101.0, 170.0, 150.0)","(101.0, 230.0, 205.0)","(51.0, 60.0, 59.0)"
11-01-2023 15:28:03.085787,"(6.0, 7.4, 7.173684210526316)","(4.4, 4.8, 4.727956989247312)","(51.0, 55.0, 48.285714285714285)","(5.5, 8.0, 7.938461538461539)","(31.0, 55.0, 48.4)","(6.5, 9.4, 9.382)","(9.0, 11.0, 10.266666666666667)","(19.0, 21.0, 20.714285714285715)","(31.0, 36.0, 36.666666666666664)","(6.5, 7.2, 7.160638297872341)","(41.0, 70.0, 60.66666666666667)","(101.0, 160.0, 150.0)","(101.0, 230.0, 205.0)","(51.0, 55.0, 52.27272727272727)"
11-01-2023 15:28:04.922027,"(6.0, 7.2, 7.173684210526316)","(4.4, 4.8, 4.727956989247312)","(51.0, 50.0, 50.875)","(5.5, 8.0, 7.938461538461539)","(31.0, 55.0, 48.4)","(6.5, 9.4, 9.382)","(9.0, 11.0, 10.266666666666667)","(19.0, 21.0, 20.916666666666668)","(31.0, 38.0, 36.666666666666664)","(6.5, 7.2, 7.160638297872341)","(41.0, 70.0, 60.66666666666667)","(101.0, 160.0, 150.0)","(101.0, 230.0, 205.0)","(51.0, 55.0, 50.0)"
11-01-2023 15:28:06.831158,"(6.0, 7.2, 7.173684210526316)","(4.4, 4.8, 4.727956989247312)","(51.0, 55.0, 53.285714285714285)","(5.5, 8.0, 8.1)","(31.0, 55.0, 45.25)","(6.5, 9.4, 9.252631578947367)","(9.0, 11.0, 9.996)","(19.0, 21.0, 20.875)","(31.0, 38.0, 34.416666666666664)","(6.5, 7.2, 7.139890710382514)","(41.0, 70.0, 60.66666666666667)","(101.0, 160.0, 165.0)","(101.0, 230.0, 205.0)","(51.0, 55.0, 50.0)"
11-01-2023 15:28:08.717515,"(6.0, 7.2, 7.286956521739131)","(4.4, 4.8, 4.737606837606838)","(51.0, 55.0, 53.285714285714285)","(5.5, 8.2, 8.1)","(31.0, 55.0, 45.25)","(6.5, 9.6, 9.252631578947367)","(9.0, 10.5, 9.996)","(19.0, 21.0, 20.875)","(31.0, 36.0, 31.818181818181817)","(6.5, 7.2, 7.146078431372549)","(41.0, 70.0, 60.0)","(101.0, 190.0, 165.0)","(101.0, 230.0, 205.0)","(51.0, 50.0, 49.285714285714285)"
11-01-2023 15:28:10.596892,"(6.0, 7.4, 7.305454545454546)","(4.4, 4.8, 4.737606837606838)","(51.0, 55.0, 51.4)","(5.5, 8.2, 8.114285714285714)","(31.0, 55.0, 49.375)","(6.5, 9.6, 9.306666666666667)","(9.0, 10.5, 9.958064516129033)","(19.0, 21.0, 20.875)","(31.0, 34.0, 31.789473684210527)","(6.5, 7.2, 7.168361581920904)","(41.0, 70.0, 60.0)","(101.0, 190.0, 163.33333333333334)","(101.0, 230.0, 205.0)","(51.0, 50.0, 49.285714285714285)"
11-01-2023 15:28:12.427842,"(6.0, 7.4, 7.305454545454546)","(4.4, 4.8, 4.737606837606838)","(51.0, 55.0, 51.4)","(5.5, 8.2, 8.114285714285714)","(31.0, 55.0, 51.25)","(6.5, 9.6, 9.353846153846153)","(9.0, 10.5, 9.958064516129033)","(19.0, 21.0, 20.875)","(31.0, 34.0, 31.789473684210527)","(6.5, 7.2, 7.168361581920904)","(41.0, 70.0, 60.0)","(101.0, 190.0, 163.33333333333334)","(101.0, 230.0, 205.0)","(51.0, 50.0, 52.1875)"
11-01-2023 15:28:14.347761,"(6.0, 7.4, 7.286956521739131)","(4.4, 4.8, 4.664874551971326)","(51.0, 55.0, 51.4)","(5.5, 8.2, 8.114285714285714)","(31.0, 55.0, 50.90909090909091)","(6.5, 9.6, 9.353846153846153)","(9.0, 10.5, 9.996)","(19.0, 21.0, 20.90625)","(31.0, 34.0, 31.818181818181817)","(6.5, 7.2, 7.168361581920904)","(41.0, 70.0, 60.0)","(101.0, 190.0, 165.0)","(101.0, 230.0, 205.0)","(51.0, 55.0, 52.5)"
11-01-2023 15:28:16.251144,"(6.0, 7.4, 7.338461538461539)","(4.4, 4.7, 4.679130434782609)","(51.0, 55.0, 51.4)","(5.5, 8.2, 8.114285714285714)","(31.0, 55.0, 50.90909090909091)","(6.5, 9.6, 9.353846153846153)","(9.0, 10.5, 9.996)","(19.0, 21.0, 20.94736842105263)","(31.0, 34.0, 31.0)","(6.5, 7.2, 7.168361581920904)","(41.0, 70.0, 60.0)","(101.0, 190.0, 165.0)","(101.0, 230.0, 205.0)","(51.0, 55.0, 52.5)"
11-01-2023 15:28:18.199383,"(6.0, 7.4, 7.452173913043478)","(4.4, 4.7, 4.679130434782609)","(51.0, 55.0, 51.4)","(5.5, 8.2, 8.114285714285714)","(31.0, 55.0, 50.90909090909091)","(6.5, 9.6, 9.353846153846153)","(9.0, 10.5, 9.996)","(19.0, 22.0, 20.625)","(31.0, 34.0, 29.82608695652174)","(6.5, 7.2, 7.168361581920904)","(41.0, 70.0, 56.0)","(101.0, 190.0, 165.0)","(101.0, 230.0, 205.0)","(51.0, 55.0, 52.5)"
11-01-2023 15:28:20.075503,"(6.0, 7.6, 7.222222222222222)","(4.4, 4.7, 4.679130434782609)","(51.0, 55.0, 51.4)","(5.5, 8.2, 8.114285714285714)","(31.0, 55.0, 50.90909090909091)","(6.5, 9.6, 9.717647058823529)","(9.0, 10.5, 9.96896551724138)","(19.0, 22.0, 20.94736842105263)","(31.0, 34.0, 31.333333333333332)","(6.5, 7.2, 7.168361581920904)","(41.0, 70.0, 56.0)","(101.0, 190.0, 165.0)","(101.0, 230.0, 205.0)","(51.0, 55.0, 52.5)"
11-01-2023 15:28:22.037720,"(6.0, 7.4, 7.211764705882353)","(4.4, 4.7, 4.679130434782609)","(51.0, 55.0, 51.4)","(5.5, 8.2, 8.126315789473683)","(31.0, 55.0, 50.125)","(6.5, 10.0, 9.8)","(9.0, 10.5, 9.96896551724138)","(19.0, 22.0, 20.76923076923077)","(31.0, 32.0, 31.2)","(6.5, 7.2, 7.168361581920904)","(41.0, 70.0, 56.0)","(101.0, 190.0, 156.66666666666666)","(101.0, 230.0, 205.0)","(51.0, 50.0, 48.666666666666664)"
11-01-2023 15:28:23.913474,"(6.0, 7.4, 7.211764705882353)","(4.4, 4.7, 4.679130434782609)","(51.0, 55.0, 51.4)","(5.5, 8.2, 8.126315789473683)","(31.0, 55.0, 45.25)","(6.5, 10.0, 9.8)","(9.0, 10.5, 9.96896551724138)","(19.0, 21.0, 20.76923076923077)","(31.0, 32.0, 31.0)","(6.5, 7.2, 7.168361581920904)","(41.0, 70.0, 56.0)","(101.0, 190.0, 156.66666666666666)","(101.0, 230.0, 205.0)","(51.0, 65.0, 55.8)"
11-01-2023 15:28:25.764494,"(6.0, 7.4, 7.211764705882353)","(4.4, 4.7, 4.679130434782609)","(51.0, 55.0, 51.4)","(5.5, 8.2, 8.126315789473683)","(31.0, 55.0, 45.25)","(6.5, 10.0, 9.8)","(9.0, 10.5, 9.96896551724138)","(19.0, 21.0, 20.98148148148148)","(31.0, 34.0, 30.526315789473685)","(6.5, 7.2, 7.16235294117647)","(41.0, 70.0, 56.0)","(101.0, 190.0, 160.0)","(101.0, 230.0, 205.0)","(51.0, 60.0, 52.61538461538461)"
11-01-2023 15:28:27.627290,"(6.0, 7.4, 7.211764705882353)","(4.4, 4.7, 4.685849056603773)","(51.0, 55.0, 51.4)","(5.5, 8.2, 7.779999999999999)","(31.0, 55.0, 51.45454545454545)","(6.5, 10.0, 9.8)","(9.0, 10.5, 9.96896551724138)","(19.0, 22.0, 20.833333333333332)","(31.0, 34.0, 31.2)","(6.5, 7.2, 7.16235294117647)","(41.0, 70.0, 56.0)","(101.0, 180.0, 160.0)","(101.0, 230.0, 205.0)","(51.0, 60.0, 53.14285714285714)"
11-01-2023 15:28:29.525822,"(6.0, 7.4, 7.266666666666667)","(4.4, 4.7, 4.686175115207373)","(51.0, 55.0, 49.0)","(5.5, 8.2, 7.705882352941176)","(31.0, 55.0, 51.45454545454545)","(6.5, 10.0, 9.8)","(9.0, 10.5, 9.96896551724138)","(19.0, 21.0, 21.166666666666668)","(31.0, 32.0, 29.6)","(6.5, 7.2, 7.16235294117647)","(41.0, 70.0, 52.5)","(101.0, 190.0, 165.0)","(101.0, 230.0, 205.0)","(51.0, 60.0, 53.14285714285714)"
11-01-2023 15:28:31.402109,"(6.0, 7.4, 7.266666666666667)","(4.4, 4.7, 4.686175115207373)","(51.0, 50.0, 49.0)","(5.5, 8.2, 7.705882352941176)","(31.0, 55.0, 51.45454545454545)","(6.5, 10.0, 9.8)","(9.0, 10.5, 9.96896551724138)","(19.0, 22.0, 20.98148148148148)","(31.0, 30.0, 29.6)","(6.5, 7.2, 7.16235294117647)","(41.0, 60.0, 46.666666666666664)","(101.0, 190.0, 165.0)","(101.0, 230.0, 205.0)","(51.0, 60.0, 53.14285714285714)"
11-01-2023 15:28:33.297261,"(6.0, 7.4, 7.266666666666667)","(4.4, 4.7, 4.574193548387097)","(51.0, 50.0, 49.0)","(5.5, 8.2, 7.705882352941176)","(31.0, 55.0, 51.45454545454545)","(6.5, 10.0, 9.822222222222223)","(9.0, 10.5, 10.313559322033898)","(19.0, 22.0, 20.75)","(31.0, 30.0, 29.2)","(6.5, 7.2, 7.16235294117647)","(41.0, 55.0, 49.333333333333336)","(101.0, 190.0, 165.0)","(101.0, 230.0, 205.0)","(51.0, 60.0, 53.14285714285714)"
11-01-2023 15:28:35.291365,"(6.0, 7.4, 7.307692307692308)","(4.4, 4.6, 4.5874999999999995)","(51.0, 50.0, 49.0)","(5.5, 8.2, 7.833333333333333)","(31.0, 55.0, 51.53333333333333)","(6.5, 10.0, 9.822222222222223)","(9.0, 10.5, 10.313559322033898)","(19.0, 22.0, 20.75)","(31.0, 30.0, 29.555555555555557)","(6.5, 7.4, 7.298378378378379)","(41.0, 50.0, 46.266666666666666)","(101.0, 190.0, 165.0)","(101.0, 230.0, 205.0)","(51.0, 55.0, 53.77777777777778)"
11-01-2023 15:28:37.148521,"(6.0, 7.4, 7.313207547169811)","(4.4, 4.6, 4.627118644067797)","(51.0, 50.0, 49.0)","(5.5, 8.2, 7.705882352941176)","(31.0, 55.0, 46.44444444444444)","(6.5, 10.0, 9.822222222222223)","(9.0, 10.5, 10.313559322033898)","(19.0, 22.0, 20.75)","(31.0, 30.0, 29.555555555555557)","(6.5, 7.4, 7.300529100529101)","(41.0, 46.0, 39.333333333333336)","(101.0, 190.0, 165.0)","(101.0, 230.0, 205.0)","(51.0, 55.0, 53.77777777777778)"
