,Rosdue Tyson,Second Stringer,Majestic Shot,Paparazzi Prang,Kingsbrae Cheryl,Miss Defy Me,Whether To Fly,Lizard
1308,"[datetime.datetime(2022, 11, 28, 13, 23, 27, 726646), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 27, 726646), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 23, 27, 726646), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 27, 726646), 51.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 23, 27, 726646), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 27, 726646), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 23, 27, 726646), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 13, 23, 27, 726646), 3.8, 6.0]"
1309,"[datetime.datetime(2022, 11, 28, 13, 23, 28, 865314), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 28, 865314), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 23, 28, 865314), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 28, 865314), 51.0, 230.0]","[datetime.datetime(2022, 11, 28, 13, 23, 28, 865314), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 28, 865314), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 23, 28, 865314), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 13, 23, 28, 865314), 3.8, 6.0]"
1310,"[datetime.datetime(2022, 11, 28, 13, 23, 29, 990617), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 29, 990617), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 23, 29, 990617), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 29, 990617), 51.0, 230.0]","[datetime.datetime(2022, 11, 28, 13, 23, 29, 990617), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 29, 990617), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 23, 29, 990617), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 13, 23, 29, 990617), 3.8, 6.0]"
1311,"[datetime.datetime(2022, 11, 28, 13, 23, 31, 119577), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 31, 119577), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 23, 31, 119577), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 31, 119577), 51.0, 220.0]","[datetime.datetime(2022, 11, 28, 13, 23, 31, 119577), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 31, 119577), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 23, 31, 119577), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 13, 23, 31, 119577), 3.8, 6.0]"
1312,"[datetime.datetime(2022, 11, 28, 13, 23, 32, 274879), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 32, 274879), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 23, 32, 274879), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 32, 274879), 51.0, 220.0]","[datetime.datetime(2022, 11, 28, 13, 23, 32, 274879), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 32, 274879), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 32, 274879), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 13, 23, 32, 274879), 3.8, 6.0]"
1313,"[datetime.datetime(2022, 11, 28, 13, 23, 33, 403143), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 33, 403143), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 23, 33, 403143), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 33, 403143), 51.0, 210.0]","[datetime.datetime(2022, 11, 28, 13, 23, 33, 403143), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 33, 403143), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 23, 33, 403143), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 13, 23, 33, 403143), 3.8, 6.0]"
1314,"[datetime.datetime(2022, 11, 28, 13, 23, 34, 530529), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 34, 530529), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 23, 34, 530529), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 23, 34, 530529), 51.0, 210.0]","[datetime.datetime(2022, 11, 28, 13, 23, 34, 530529), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 34, 530529), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 34, 530529), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 13, 23, 34, 530529), 3.8, 6.0]"
1315,"[datetime.datetime(2022, 11, 28, 13, 23, 35, 660462), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 35, 660462), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 23, 35, 660462), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 35, 660462), 51.0, 210.0]","[datetime.datetime(2022, 11, 28, 13, 23, 35, 660462), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 35, 660462), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 35, 660462), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 13, 23, 35, 660462), 3.8, 6.0]"
1316,"[datetime.datetime(2022, 11, 28, 13, 23, 36, 785676), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 36, 785676), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 23, 36, 785676), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 36, 785676), 51.0, 200.0]","[datetime.datetime(2022, 11, 28, 13, 23, 36, 785676), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 36, 785676), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 36, 785676), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 13, 23, 36, 785676), 3.8, 6.0]"
1317,"[datetime.datetime(2022, 11, 28, 13, 23, 37, 905852), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 37, 905852), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 23, 37, 905852), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 37, 905852), 51.0, 200.0]","[datetime.datetime(2022, 11, 28, 13, 23, 37, 905852), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 37, 905852), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 37, 905852), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 13, 23, 37, 905852), 3.8, 6.0]"
1318,"[datetime.datetime(2022, 11, 28, 13, 23, 39, 40790), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 39, 40790), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 23, 39, 40790), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 39, 40790), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 13, 23, 39, 40790), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 39, 40790), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 39, 40790), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 13, 23, 39, 40790), 3.8, 6.0]"
1319,"[datetime.datetime(2022, 11, 28, 13, 23, 40, 161622), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 40, 161622), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 23, 40, 161622), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 40, 161622), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 13, 23, 40, 161622), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 40, 161622), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 40, 161622), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 13, 23, 40, 161622), 3.8, 6.0]"
1320,"[datetime.datetime(2022, 11, 28, 13, 23, 41, 305604), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 41, 305604), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 23, 41, 305604), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 41, 305604), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 13, 23, 41, 305604), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 41, 305604), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 41, 305604), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 13, 23, 41, 305604), 3.8, 6.0]"
1321,"[datetime.datetime(2022, 11, 28, 13, 23, 42, 437681), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 42, 437681), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 23, 42, 437681), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 42, 437681), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 13, 23, 42, 437681), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 42, 437681), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 42, 437681), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 13, 23, 42, 437681), 3.8, 6.0]"
1322,"[datetime.datetime(2022, 11, 28, 13, 23, 43, 569338), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 43, 569338), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 23, 43, 569338), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 43, 569338), 51.0, 190.0]","[datetime.datetime(2022, 11, 28, 13, 23, 43, 569338), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 43, 569338), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 43, 569338), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 13, 23, 43, 569338), 3.8, 6.0]"
1323,"[datetime.datetime(2022, 11, 28, 13, 23, 44, 699090), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 44, 699090), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 13, 23, 44, 699090), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 44, 699090), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 23, 44, 699090), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 44, 699090), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 44, 699090), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 23, 44, 699090), 3.8, 6.0]"
1324,"[datetime.datetime(2022, 11, 28, 13, 23, 45, 841460), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 45, 841460), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 13, 23, 45, 841460), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 45, 841460), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 23, 45, 841460), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 45, 841460), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 45, 841460), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 23, 45, 841460), 3.8, 6.0]"
1325,"[datetime.datetime(2022, 11, 28, 13, 23, 46, 976740), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 46, 976740), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 13, 23, 46, 976740), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 46, 976740), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 23, 46, 976740), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 46, 976740), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 46, 976740), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 23, 46, 976740), 3.8, 6.0]"
1326,"[datetime.datetime(2022, 11, 28, 13, 23, 48, 100888), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 48, 100888), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 13, 23, 48, 100888), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 48, 100888), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 23, 48, 100888), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 48, 100888), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 48, 100888), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 23, 48, 100888), 3.8, 6.0]"
1327,"[datetime.datetime(2022, 11, 28, 13, 23, 49, 228380), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 49, 228380), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 13, 23, 49, 228380), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 49, 228380), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 23, 49, 228380), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 49, 228380), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 49, 228380), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 23, 49, 228380), 3.8, 6.0]"
1328,"[datetime.datetime(2022, 11, 28, 13, 23, 50, 353924), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 50, 353924), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 13, 23, 50, 353924), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 50, 353924), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 23, 50, 353924), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 50, 353924), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 50, 353924), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 23, 50, 353924), 3.8, 6.0]"
1329,"[datetime.datetime(2022, 11, 28, 13, 23, 51, 487764), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 51, 487764), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 23, 51, 487764), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 51, 487764), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 23, 51, 487764), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 51, 487764), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 51, 487764), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 23, 51, 487764), 3.8, 6.0]"
1330,"[datetime.datetime(2022, 11, 28, 13, 23, 52, 607586), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 52, 607586), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 23, 52, 607586), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 52, 607586), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 23, 52, 607586), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 52, 607586), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 52, 607586), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 23, 52, 607586), 3.8, 6.0]"
1331,"[datetime.datetime(2022, 11, 28, 13, 23, 53, 741276), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 53, 741276), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 13, 23, 53, 741276), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 53, 741276), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 23, 53, 741276), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 53, 741276), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 53, 741276), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 23, 53, 741276), 3.8, 6.0]"
1332,"[datetime.datetime(2022, 11, 28, 13, 23, 54, 867247), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 54, 867247), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 13, 23, 54, 867247), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 54, 867247), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 23, 54, 867247), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 54, 867247), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 54, 867247), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 23, 54, 867247), 3.8, 6.0]"
1333,"[datetime.datetime(2022, 11, 28, 13, 23, 55, 991482), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 55, 991482), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 13, 23, 55, 991482), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 55, 991482), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 23, 55, 991482), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 55, 991482), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 55, 991482), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 23, 55, 991482), 3.8, 6.0]"
1334,"[datetime.datetime(2022, 11, 28, 13, 23, 57, 123244), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 57, 123244), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 13, 23, 57, 123244), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 57, 123244), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 23, 57, 123244), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 57, 123244), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 57, 123244), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 23, 57, 123244), 3.8, 6.0]"
1335,"[datetime.datetime(2022, 11, 28, 13, 23, 58, 243601), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 58, 243601), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 13, 23, 58, 243601), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 58, 243601), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 23, 58, 243601), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 58, 243601), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 58, 243601), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 23, 58, 243601), 3.8, 6.0]"
1336,"[datetime.datetime(2022, 11, 28, 13, 23, 59, 374265), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 23, 59, 374265), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 13, 23, 59, 374265), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 23, 59, 374265), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 23, 59, 374265), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 23, 59, 374265), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 23, 59, 374265), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 23, 59, 374265), 3.8, 6.0]"
1337,"[datetime.datetime(2022, 11, 28, 13, 24, 0, 498153), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 24, 0, 498153), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 13, 24, 0, 498153), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 24, 0, 498153), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 24, 0, 498153), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 24, 0, 498153), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 24, 0, 498153), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 24, 0, 498153), 3.8, 6.0]"
1338,"[datetime.datetime(2022, 11, 28, 13, 24, 1, 627429), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 24, 1, 627429), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 13, 24, 1, 627429), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 24, 1, 627429), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 24, 1, 627429), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 24, 1, 627429), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 24, 1, 627429), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 24, 1, 627429), 3.8, 6.0]"
1339,"[datetime.datetime(2022, 11, 28, 13, 24, 2, 754921), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 24, 2, 754921), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 24, 2, 754921), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 24, 2, 754921), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 13, 24, 2, 754921), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 24, 2, 754921), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 24, 2, 754921), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 24, 2, 754921), 3.8, 6.0]"
1340,"[datetime.datetime(2022, 11, 28, 13, 24, 3, 885391), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 24, 3, 885391), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 24, 3, 885391), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 24, 3, 885391), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 13, 24, 3, 885391), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 24, 3, 885391), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 24, 3, 885391), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 24, 3, 885391), 3.8, 6.0]"
1341,"[datetime.datetime(2022, 11, 28, 13, 24, 5, 11071), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 24, 5, 11071), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 24, 5, 11071), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 24, 5, 11071), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 13, 24, 5, 11071), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 24, 5, 11071), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 24, 5, 11071), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 24, 5, 11071), 3.8, 6.0]"
1342,"[datetime.datetime(2022, 11, 28, 13, 24, 6, 139763), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 24, 6, 139763), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 24, 6, 139763), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 24, 6, 139763), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 13, 24, 6, 139763), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 24, 6, 139763), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 24, 6, 139763), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 24, 6, 139763), 3.8, 6.0]"
1343,"[datetime.datetime(2022, 11, 28, 13, 24, 7, 274047), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 24, 7, 274047), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 24, 7, 274047), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 24, 7, 274047), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 13, 24, 7, 274047), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 24, 7, 274047), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 24, 7, 274047), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 24, 7, 274047), 3.8, 6.0]"
1344,"[datetime.datetime(2022, 11, 28, 13, 24, 8, 399503), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 24, 8, 399503), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 24, 8, 399503), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 24, 8, 399503), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 13, 24, 8, 399503), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 24, 8, 399503), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 24, 8, 399503), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 24, 8, 399503), 3.8, 6.0]"
1345,"[datetime.datetime(2022, 11, 28, 13, 24, 9, 532505), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 24, 9, 532505), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 24, 9, 532505), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 13, 24, 9, 532505), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 13, 24, 9, 532505), 5.5, 15.5]","[datetime.datetime(2022, 11, 28, 13, 24, 9, 532505), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 24, 9, 532505), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 24, 9, 532505), 3.8, 6.0]"
1346,"[datetime.datetime(2022, 11, 28, 13, 24, 10, 662246), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 24, 10, 662246), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 24, 10, 662246), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 13, 24, 10, 662246), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 13, 24, 10, 662246), 5.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 24, 10, 662246), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 24, 10, 662246), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 24, 10, 662246), 3.8, 6.0]"
1347,"[datetime.datetime(2022, 11, 28, 13, 24, 11, 802097), 3.5, 3.65]","[datetime.datetime(2022, 11, 28, 13, 24, 11, 802097), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 13, 24, 11, 802097), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 13, 24, 11, 802097), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 13, 24, 11, 802097), 5.5, 16.5]","[datetime.datetime(2022, 11, 28, 13, 24, 11, 802097), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 24, 11, 802097), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 13, 24, 11, 802097), 3.8, 6.0]"
