,Electro Guru,My Maximus,Speedy Cashew,Tahitian Lily,Modest,Our Legacy,Master Shameem
44,"[datetime.datetime(2022, 11, 28, 16, 59, 12, 683538), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 12, 683538), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 12, 683538), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 12, 683538), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 12, 683538), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 12, 683538), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 12, 683538), 2.5, 3.4]"
45,"[datetime.datetime(2022, 11, 28, 16, 59, 13, 825698), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 13, 825698), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 13, 825698), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 13, 825698), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 13, 825698), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 13, 825698), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 13, 825698), 2.5, 3.4]"
46,"[datetime.datetime(2022, 11, 28, 16, 59, 14, 951418), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 14, 951418), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 14, 951418), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 14, 951418), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 14, 951418), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 14, 951418), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 14, 951418), 2.5, 3.4]"
47,"[datetime.datetime(2022, 11, 28, 16, 59, 16, 70585), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 16, 70585), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 16, 70585), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 16, 70585), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 16, 70585), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 16, 70585), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 16, 70585), 2.5, 3.4]"
48,"[datetime.datetime(2022, 11, 28, 16, 59, 17, 182978), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 17, 182978), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 17, 182978), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 17, 182978), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 17, 182978), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 17, 182978), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 17, 182978), 2.5, 3.4]"
49,"[datetime.datetime(2022, 11, 28, 16, 59, 18, 314498), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 18, 314498), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 18, 314498), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 18, 314498), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 18, 314498), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 18, 314498), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 18, 314498), 2.5, 3.4]"
50,"[datetime.datetime(2022, 11, 28, 16, 59, 19, 432431), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 19, 432431), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 19, 432431), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 19, 432431), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 19, 432431), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 19, 432431), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 19, 432431), 2.5, 3.4]"
51,"[datetime.datetime(2022, 11, 28, 16, 59, 20, 560417), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 20, 560417), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 20, 560417), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 20, 560417), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 20, 560417), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 20, 560417), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 20, 560417), 2.5, 3.4]"
52,"[datetime.datetime(2022, 11, 28, 16, 59, 21, 680634), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 21, 680634), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 21, 680634), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 21, 680634), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 21, 680634), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 21, 680634), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 21, 680634), 2.5, 3.4]"
53,"[datetime.datetime(2022, 11, 28, 16, 59, 22, 802385), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 22, 802385), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 22, 802385), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 22, 802385), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 22, 802385), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 22, 802385), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 22, 802385), 2.5, 3.4]"
54,"[datetime.datetime(2022, 11, 28, 16, 59, 23, 928570), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 23, 928570), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 23, 928570), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 23, 928570), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 23, 928570), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 23, 928570), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 23, 928570), 2.5, 3.45]"
55,"[datetime.datetime(2022, 11, 28, 16, 59, 25, 39596), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 25, 39596), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 25, 39596), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 25, 39596), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 25, 39596), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 25, 39596), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 25, 39596), 2.5, 3.45]"
56,"[datetime.datetime(2022, 11, 28, 16, 59, 26, 159786), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 26, 159786), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 26, 159786), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 26, 159786), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 26, 159786), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 26, 159786), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 26, 159786), 2.5, 3.45]"
57,"[datetime.datetime(2022, 11, 28, 16, 59, 27, 274348), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 27, 274348), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 27, 274348), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 27, 274348), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 27, 274348), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 27, 274348), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 27, 274348), 2.5, 3.45]"
58,"[datetime.datetime(2022, 11, 28, 16, 59, 28, 401350), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 28, 401350), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 28, 401350), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 28, 401350), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 28, 401350), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 28, 401350), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 28, 401350), 2.5, 3.45]"
59,"[datetime.datetime(2022, 11, 28, 16, 59, 29, 517576), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 29, 517576), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 29, 517576), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 29, 517576), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 29, 517576), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 29, 517576), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 29, 517576), 2.5, 3.45]"
60,"[datetime.datetime(2022, 11, 28, 16, 59, 30, 640837), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 30, 640837), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 30, 640837), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 30, 640837), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 30, 640837), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 30, 640837), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 30, 640837), 2.5, 3.45]"
61,"[datetime.datetime(2022, 11, 28, 16, 59, 31, 772918), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 31, 772918), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 31, 772918), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 31, 772918), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 31, 772918), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 31, 772918), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 31, 772918), 2.5, 3.45]"
62,"[datetime.datetime(2022, 11, 28, 16, 59, 32, 892785), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 32, 892785), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 32, 892785), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 32, 892785), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 32, 892785), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 32, 892785), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 32, 892785), 2.5, 3.45]"
63,"[datetime.datetime(2022, 11, 28, 16, 59, 34, 25631), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 34, 25631), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 34, 25631), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 34, 25631), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 34, 25631), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 34, 25631), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 34, 25631), 2.5, 3.45]"
64,"[datetime.datetime(2022, 11, 28, 16, 59, 35, 151996), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 35, 151996), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 35, 151996), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 35, 151996), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 35, 151996), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 35, 151996), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 35, 151996), 2.5, 3.45]"
65,"[datetime.datetime(2022, 11, 28, 16, 59, 36, 261659), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 36, 261659), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 36, 261659), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 36, 261659), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 36, 261659), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 36, 261659), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 36, 261659), 2.5, 3.45]"
66,"[datetime.datetime(2022, 11, 28, 16, 59, 37, 384780), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 37, 384780), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 37, 384780), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 37, 384780), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 37, 384780), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 37, 384780), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 37, 384780), 2.5, 3.45]"
67,"[datetime.datetime(2022, 11, 28, 16, 59, 38, 498617), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 38, 498617), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 38, 498617), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 38, 498617), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 38, 498617), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 38, 498617), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 38, 498617), 2.5, 3.45]"
68,"[datetime.datetime(2022, 11, 28, 16, 59, 39, 615568), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 39, 615568), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 39, 615568), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 39, 615568), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 39, 615568), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 39, 615568), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 39, 615568), 2.5, 3.45]"
69,"[datetime.datetime(2022, 11, 28, 16, 59, 40, 734244), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 40, 734244), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 40, 734244), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 40, 734244), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 40, 734244), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 40, 734244), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 40, 734244), 2.5, 3.45]"
70,"[datetime.datetime(2022, 11, 28, 16, 59, 41, 864024), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 41, 864024), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 41, 864024), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 41, 864024), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 41, 864024), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 41, 864024), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 41, 864024), 2.5, 3.45]"
71,"[datetime.datetime(2022, 11, 28, 16, 59, 42, 987262), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 42, 987262), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 42, 987262), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 42, 987262), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 42, 987262), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 42, 987262), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 42, 987262), 2.5, 3.4]"
72,"[datetime.datetime(2022, 11, 28, 16, 59, 44, 110820), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 44, 110820), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 44, 110820), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 44, 110820), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 44, 110820), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 44, 110820), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 44, 110820), 2.5, 3.4]"
73,"[datetime.datetime(2022, 11, 28, 16, 59, 45, 230373), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 45, 230373), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 45, 230373), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 45, 230373), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 45, 230373), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 45, 230373), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 45, 230373), 2.5, 3.4]"
74,"[datetime.datetime(2022, 11, 28, 16, 59, 46, 361367), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 46, 361367), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 46, 361367), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 46, 361367), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 46, 361367), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 46, 361367), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 46, 361367), 2.5, 3.4]"
75,"[datetime.datetime(2022, 11, 28, 16, 59, 47, 499185), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 47, 499185), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 47, 499185), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 47, 499185), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 47, 499185), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 47, 499185), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 47, 499185), 2.5, 3.4]"
76,"[datetime.datetime(2022, 11, 28, 16, 59, 48, 614937), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 48, 614937), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 48, 614937), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 48, 614937), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 48, 614937), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 48, 614937), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 48, 614937), 2.5, 3.4]"
77,"[datetime.datetime(2022, 11, 28, 16, 59, 49, 733838), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 49, 733838), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 49, 733838), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 49, 733838), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 49, 733838), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 49, 733838), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 49, 733838), 2.5, 3.4]"
78,"[datetime.datetime(2022, 11, 28, 16, 59, 50, 853094), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 50, 853094), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 50, 853094), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 50, 853094), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 50, 853094), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 50, 853094), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 50, 853094), 2.5, 3.4]"
79,"[datetime.datetime(2022, 11, 28, 16, 59, 51, 976220), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 51, 976220), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 51, 976220), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 51, 976220), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 51, 976220), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 51, 976220), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 51, 976220), 2.5, 3.4]"
80,"[datetime.datetime(2022, 11, 28, 16, 59, 53, 104898), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 53, 104898), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 53, 104898), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 53, 104898), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 53, 104898), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 53, 104898), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 53, 104898), 2.5, 3.4]"
81,"[datetime.datetime(2022, 11, 28, 16, 59, 54, 226904), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 54, 226904), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 54, 226904), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 54, 226904), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 54, 226904), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 54, 226904), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 54, 226904), 2.5, 3.4]"
82,"[datetime.datetime(2022, 11, 28, 16, 59, 55, 347199), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 55, 347199), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 55, 347199), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 55, 347199), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 55, 347199), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 55, 347199), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 55, 347199), 2.5, 3.4]"
83,"[datetime.datetime(2022, 11, 28, 16, 59, 56, 473234), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 56, 473234), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 56, 473234), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 56, 473234), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 56, 473234), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 56, 473234), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 56, 473234), 2.5, 3.4]"
84,"[datetime.datetime(2022, 11, 28, 16, 59, 57, 584958), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 57, 584958), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 57, 584958), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 57, 584958), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 57, 584958), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 57, 584958), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 57, 584958), 2.5, 3.4]"
85,"[datetime.datetime(2022, 11, 28, 16, 59, 58, 708293), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 58, 708293), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 58, 708293), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 58, 708293), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 58, 708293), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 58, 708293), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 58, 708293), 2.5, 3.4]"
86,"[datetime.datetime(2022, 11, 28, 16, 59, 59, 822206), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 59, 822206), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 59, 59, 822206), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 16, 59, 59, 822206), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 16, 59, 59, 822206), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 16, 59, 59, 822206), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 59, 59, 822206), 2.5, 3.4]"
87,"[datetime.datetime(2022, 11, 28, 17, 0, 0, 944574), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 17, 0, 0, 944574), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 17, 0, 0, 944574), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 17, 0, 0, 944574), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 17, 0, 0, 944574), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 17, 0, 0, 944574), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 0, 0, 944574), 2.5, 3.4]"
88,"[datetime.datetime(2022, 11, 28, 17, 0, 2, 57106), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 17, 0, 2, 57106), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 17, 0, 2, 57106), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 17, 0, 2, 57106), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 17, 0, 2, 57106), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 17, 0, 2, 57106), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 0, 2, 57106), 2.5, 3.4]"
89,"[datetime.datetime(2022, 11, 28, 17, 0, 3, 178263), 8.5, 32.0]","[datetime.datetime(2022, 11, 28, 17, 0, 3, 178263), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 17, 0, 3, 178263), 71.0, 420.0]","[datetime.datetime(2022, 11, 28, 17, 0, 3, 178263), 3.3, 5.5]","[datetime.datetime(2022, 11, 28, 17, 0, 3, 178263), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 17, 0, 3, 178263), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 17, 0, 3, 178263), 2.5, 3.45]"
