,Bettor My Dreamz Nz,The Last Drop,Brewery Lane,Ainsworth,Mission Glory,Belonero,Tradie,Make It Quick,Be On Guard,Dynamite Beach,The Party Boy
10-01-2023 20:54:06.260195,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:07.960785,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:09.762765,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:11.491440,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:13.129570,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:14.767992,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:16.458163,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.976923076923077)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:18.024357,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.5, 4.58)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:19.737148,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.1, 4.58)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:21.430417,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.1, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:22.905447,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.0, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:24.260557,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.0, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:25.593290,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.0, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:27.021403,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.0, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:28.397177,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.0, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:29.852204,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.0, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:31.332346,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 87.27272727272727)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.0, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:32.851505,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 81.81818181818181)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.0, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:34.305626,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 120.0, 101.42857142857143)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.0, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:35.827093,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 110.0, 101.42857142857143)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.666666666666668)","(7.5, 11.5, 9.16)","(3.8, 5.0, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:37.198181,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 110.0, 87.5)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 15.128571428571428)","(7.5, 11.5, 9.16)","(3.8, 5.0, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:38.705198,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 100.0, 85.71428571428572)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 15.128571428571428)","(7.5, 11.5, 9.16)","(3.8, 5.0, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:40.099854,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 100.0, 85.71428571428572)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 15.128571428571428)","(7.5, 11.5, 9.16)","(3.8, 5.0, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:41.523482,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 100.0, 85.71428571428572)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 15.128571428571428)","(7.5, 11.5, 9.16)","(3.8, 5.0, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:42.936845,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 100.0, 85.71428571428572)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 15.128571428571428)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:44.293786,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 100.0, 85.71428571428572)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 15.128571428571428)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:54:45.651219,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 100.0, 85.71428571428572)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 15.128571428571428)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 210.0, 178.57142857142856)"
10-01-2023 20:54:47.026741,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 100.0, 85.71428571428572)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 15.128571428571428)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 210.0, 183.33333333333334)"
10-01-2023 20:54:48.669145,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 100.0, 85.71428571428572)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 200.0, 183.33333333333334)"
10-01-2023 20:54:49.967567,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 100.0, 85.71428571428572)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 200.0, 164.28571428571428)"
10-01-2023 20:54:51.465767,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 100.0, 85.71428571428572)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 20:54:52.824061,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 100.0, 85.71428571428572)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 164.28571428571428)"
10-01-2023 20:54:54.140641,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 100.0, 85.71428571428572)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 161.42857142857144)"
10-01-2023 20:54:55.602584,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 100.0, 61.33333333333333)","(16.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 21.75)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 161.42857142857144)"
10-01-2023 20:54:56.937757,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 100.0, 56.5)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 158.0)"
10-01-2023 20:54:58.237594,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 100.0, 59.66666666666667)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 158.0)"
10-01-2023 20:54:59.577153,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 95.0, 59.66666666666667)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 158.0)"
10-01-2023 20:55:00.919601,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 95.0, 59.66666666666667)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 158.0)"
10-01-2023 20:55:02.409005,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 95.0, 58.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 158.0)"
10-01-2023 20:55:03.957701,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 58.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 158.0)"
10-01-2023 20:55:05.397678,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 58.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 158.0)"
10-01-2023 20:55:06.864498,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 58.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:08.312676,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 58.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:09.776933,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 58.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:11.259220,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 58.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:12.617289,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 58.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:14.103294,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 58.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:15.635824,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 58.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:17.031462,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 58.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 192.0)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:18.367461,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 58.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:19.733045,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:21.123016,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:22.656038,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:24.119829,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:25.574628,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:27.023130,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:28.477482,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:29.939351,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:31.428847,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:32.941283,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(71.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:34.471409,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.5)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:35.835319,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.5)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:37.278110,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.5)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:38.867033,"(2.2, 99999, 99990)","(5.0, 7.6, 6.3)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.5)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:40.326661,"(2.2, 99999, 99990)","(5.0, 7.6, 5.24)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.5)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
10-01-2023 20:55:41.706609,"(2.2, 99999, 99990)","(5.0, 7.0, 5.24)","(61.0, 90.0, 54.0)","(16.0, 29.0, 24.333333333333336)","(101.0, 210.0, 176.66666666666669)","(17.0, 29.0, 24.5)","(101.0, 210.0, 176.66666666666669)","(10.0, 17.5, 13.45)","(7.5, 11.5, 10.2)","(3.8, 5.0, 4.7)","(101.0, 190.0, 130.0)"
