,Icy Hot,Austrian Beauty,Queen Missile,Rosie Love,Pollys Riff,Thai Warrior,Bob Albury,Meg Bee
08-01-2023 13:07:50.947100,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 18.376470588235293)","(21.0, 75.0, 37.18181818181819)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 1.9242105263157894)","(21.0, 210.0, 97.38461538461539)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:07:52.129069,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 18.376470588235293)","(21.0, 75.0, 40.625)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 1.9242105263157894)","(21.0, 210.0, 64.4)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:07:53.333065,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 18.376470588235293)","(21.0, 70.0, 40.625)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 1.9242105263157894)","(21.0, 210.0, 98.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:07:54.559940,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 18.376470588235293)","(21.0, 70.0, 40.625)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 1.9242105263157894)","(21.0, 210.0, 98.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:07:55.751996,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 18.376470588235293)","(21.0, 70.0, 40.625)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 1.9242105263157894)","(21.0, 210.0, 98.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:07:56.901104,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 18.376470588235293)","(21.0, 70.0, 40.625)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 1.9242105263157894)","(21.0, 210.0, 98.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:07:58.379389,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 18.376470588235293)","(21.0, 70.0, 35.81818181818181)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 1.9242105263157894)","(21.0, 210.0, 98.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:07:59.893900,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 18.376470588235293)","(21.0, 70.0, 35.81818181818181)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 1.9242105263157894)","(21.0, 210.0, 98.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:01.201967,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 18.376470588235293)","(21.0, 70.0, 35.81818181818181)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 1.9242105263157894)","(21.0, 210.0, 98.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:02.566563,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 18.376470588235293)","(21.0, 70.0, 35.81818181818181)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 1.9242105263157894)","(21.0, 210.0, 98.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:03.990232,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 18.376470588235293)","(21.0, 70.0, 35.81818181818181)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 1.9242105263157894)","(21.0, 210.0, 98.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:05.304007,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 18.376470588235293)","(21.0, 70.0, 35.81818181818181)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 1.9242105263157894)","(21.0, 210.0, 98.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:06.606523,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 17.9)","(21.0, 70.0, 40.625)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 1.9242105263157894)","(21.0, 210.0, 80.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:07.819203,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 17.9)","(21.0, 70.0, 40.625)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 2.610169491525424)","(21.0, 210.0, 80.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:09.036453,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 17.9)","(21.0, 70.0, 40.625)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 2.094736842105263)","(21.0, 210.0, 80.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:10.209889,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 17.9)","(21.0, 70.0, 40.625)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 2.094736842105263)","(21.0, 210.0, 80.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:11.450212,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 17.9)","(21.0, 70.0, 40.625)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 2.094736842105263)","(21.0, 210.0, 80.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:12.712888,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 17.9)","(21.0, 70.0, 44.375)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 2.094736842105263)","(21.0, 210.0, 80.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:14.029085,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 17.9)","(21.0, 80.0, 44.375)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 2.094736842105263)","(21.0, 210.0, 80.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:15.346107,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 17.9)","(21.0, 80.0, 44.375)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 2.094736842105263)","(21.0, 210.0, 80.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:16.613594,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 17.9)","(21.0, 80.0, 44.375)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 2.094736842105263)","(21.0, 210.0, 80.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:18.085679,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 17.9)","(21.0, 80.0, 44.375)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 2.094736842105263)","(21.0, 210.0, 80.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:19.347491,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 17.9)","(21.0, 80.0, 44.375)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 2.094736842105263)","(21.0, 210.0, 80.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:20.650546,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 17.9)","(21.0, 80.0, 44.375)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 2.094736842105263)","(21.0, 210.0, 80.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:22.118946,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 553.3333333333334)","(11.0, 26.0, 20.214285714285715)","(21.0, 80.0, 38.54545454545455)","(5.5, 9.0, 6.533333333333333)","(1.9, 2.72, 2.6406779661016953)","(21.0, 210.0, 98.0)","(5.5, 10.5, 5.954545454545454)"
08-01-2023 13:08:23.460420,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 26.0, 25.357142857142854)","(21.0, 80.0, 51.5)","(5.5, 9.0, 7.64)","(1.9, 2.72, 2.6406779661016953)","(21.0, 210.0, 77.63636363636364)","(5.5, 10.5, 6.875)"
08-01-2023 13:08:24.697532,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 34.0, 25.357142857142854)","(21.0, 80.0, 51.5)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 77.63636363636364)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:25.912466,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 34.0, 25.357142857142854)","(21.0, 80.0, 51.5)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 77.63636363636364)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:27.241373,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 34.0, 22.611764705882354)","(21.0, 80.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.28571428571428)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:28.520498,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 34.0, 22.611764705882354)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.28571428571428)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:29.721483,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 34.0, 22.611764705882354)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.28571428571428)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:30.832014,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 34.0, 22.611764705882354)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.28571428571428)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:32.045845,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 34.0, 22.611764705882354)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.28571428571428)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:33.292514,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 34.0, 22.611764705882354)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.28571428571428)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:34.535517,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 34.0, 22.611764705882354)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.28571428571428)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:35.747564,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 34.0, 22.611764705882354)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.28571428571428)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:36.951893,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 34.0, 22.611764705882354)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.28571428571428)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:38.238383,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 34.0, 22.611764705882354)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.28571428571428)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:39.539248,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 34.0, 22.611764705882354)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.28571428571428)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:40.824494,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 34.0, 22.611764705882354)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.28571428571428)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:42.027038,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 34.0, 22.611764705882354)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.28571428571428)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:43.112713,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 34.0, 22.705882352941178)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:44.269121,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 16.363636363636363)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:45.478318,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 16.363636363636363)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:46.730218,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 16.363636363636363)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:48.069330,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 16.363636363636363)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:49.356401,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 16.363636363636363)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:50.609898,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 16.363636363636363)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:52.089614,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 16.363636363636363)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:53.414151,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 17.066666666666666)","(21.0, 90.0, 54.75)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:54.692946,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 17.066666666666666)","(21.0, 150.0, 54.75)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:55.784106,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 17.066666666666666)","(21.0, 150.0, 54.75)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:57.027686,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 17.066666666666666)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:58.238344,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 17.066666666666666)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:08:59.569540,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 17.066666666666666)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:00.810300,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 17.066666666666666)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:02.024612,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:03.129513,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:04.402089,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:05.629059,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:06.978853,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:08.335234,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:09.722244,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:10.951199,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 104.85714285714286)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:12.306814,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.2842105263157895)","(21.0, 210.0, 63.6)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:13.556163,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.306)","(21.0, 210.0, 63.6)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:14.735212,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 2.72, 2.3093749999999997)","(21.0, 210.0, 63.6)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:15.917901,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 63.6)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:17.061164,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 63.6)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:18.301530,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 97.38461538461539)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:19.589759,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 97.38461538461539)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:20.881618,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 97.38461538461539)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:22.142271,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 97.38461538461539)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:23.251952,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 97.38461538461539)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:24.357114,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 97.38461538461539)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:25.551955,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 97.38461538461539)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:26.791088,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 97.38461538461539)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:27.996568,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 97.38461538461539)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:29.171182,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 97.38461538461539)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:30.323550,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 97.38461538461539)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:31.485788,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 97.38461538461539)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:32.637230,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 73.25)","(5.5, 9.2, 7.64)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 97.38461538461539)","(5.5, 11.0, 6.875)"
08-01-2023 13:09:33.779433,"(4.4, 7.2, 5.588888888888889)","(91.0, 650.0, 456.6666666666667)","(11.0, 32.0, 18.338461538461537)","(21.0, 90.0, 80.57142857142857)","(5.5, 9.2, 7.64)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 97.38461538461539)","(5.5, 11.0, 6.875)"
