,Sly Corner,Best To Hurry,Printmaker,Storm Harbour,Mandalay Blonde,Top Babe,In Great Nic,Sizzling Diamond,Romance Factor,Mishani Pharoah
05-01-2023 15:34:18.057732,"(6.5, 7.6, 7.266666666666667)","(4.2, 4.9, 4.8500000000000005)","(21.0, 60.0, 58.0)","(7.0, 13.5, 13.125)","(2.05, 2.32, 2.2688888888888887)","(31.0, 60.0, 54.44444444444444)","(21.0, 30.0, 28.783783783783782)","(19.0, 32.0, 28.8)","(41.0, 90.0, 78.88888888888889)","(31.0, 48.0, 47.4)"
05-01-2023 15:34:19.627821,"(6.5, 7.6, 7.36)","(4.2, 4.9, 4.8591836734693885)","(21.0, 60.0, 58.0)","(7.0, 13.5, 13.05)","(2.05, 2.3, 2.268333333333333)","(31.0, 70.0, 50.0)","(21.0, 30.0, 28.783783783783782)","(19.0, 32.0, 29.142857142857142)","(41.0, 90.0, 75.71428571428572)","(31.0, 48.0, 47.4)"
05-01-2023 15:34:21.026679,"(6.5, 7.6, 7.5777777777777775)","(4.2, 4.9, 4.86)","(21.0, 60.0, 58.0)","(7.0, 13.5, 12.045454545454545)","(2.05, 2.3, 2.2688888888888887)","(31.0, 70.0, 50.0)","(21.0, 30.0, 28.783783783783782)","(19.0, 32.0, 29.142857142857142)","(41.0, 90.0, 75.71428571428572)","(31.0, 48.0, 47.4)"
05-01-2023 15:34:22.380881,"(6.5, 7.6, 7.5777777777777775)","(4.2, 4.9, 4.833333333333334)","(21.0, 60.0, 58.0)","(7.0, 13.5, 12.045454545454545)","(2.05, 2.3, 2.2688888888888887)","(31.0, 70.0, 50.0)","(21.0, 30.0, 28.783783783783782)","(19.0, 32.0, 29.0)","(41.0, 90.0, 80.0)","(31.0, 48.0, 47.4)"
05-01-2023 15:34:23.766475,"(6.5, 7.6, 7.5777777777777775)","(4.2, 4.9, 4.833333333333334)","(21.0, 60.0, 58.0)","(7.0, 13.5, 12.045454545454545)","(2.05, 2.3, 2.2688888888888887)","(31.0, 70.0, 50.0)","(21.0, 30.0, 28.833333333333332)","(19.0, 32.0, 29.0)","(41.0, 85.0, 80.0)","(31.0, 48.0, 47.4)"
05-01-2023 15:34:25.061872,"(6.5, 7.6, 7.5777777777777775)","(4.2, 4.9, 4.7615384615384615)","(21.0, 60.0, 58.0)","(7.0, 13.5, 12.447368421052632)","(2.05, 2.3, 2.2688888888888887)","(31.0, 70.0, 50.42857142857143)","(21.0, 29.0, 31.428571428571427)","(19.0, 32.0, 29.0)","(41.0, 85.0, 80.0)","(31.0, 48.0, 47.4)"
05-01-2023 15:34:26.533085,"(6.5, 7.6, 7.5777777777777775)","(4.2, 4.8, 4.756521739130434)","(21.0, 60.0, 58.0)","(7.5, 13.5, 12.630434782608695)","(2.05, 2.3, 2.2688888888888887)","(31.0, 65.0, 50.42857142857143)","(21.0, 34.0, 31.428571428571427)","(19.0, 32.0, 29.0)","(41.0, 85.0, 80.0)","(31.0, 48.0, 47.4)"
05-01-2023 15:34:27.886761,"(6.5, 7.6, 7.5777777777777775)","(4.2, 4.8, 4.756521739130434)","(21.0, 60.0, 58.0)","(7.5, 13.5, 12.339285714285715)","(2.05, 2.3, 2.2688888888888887)","(31.0, 65.0, 50.42857142857143)","(21.0, 34.0, 31.555555555555557)","(19.0, 32.0, 29.0)","(41.0, 85.0, 80.0)","(31.0, 48.0, 47.4)"
05-01-2023 15:34:29.243327,"(6.5, 7.6, 7.580952380952381)","(4.2, 4.8, 4.756521739130434)","(21.0, 60.0, 58.0)","(7.5, 13.5, 12.339285714285715)","(2.05, 2.3, 2.2688888888888887)","(31.0, 65.0, 50.42857142857143)","(21.0, 32.0, 31.555555555555557)","(19.0, 32.0, 29.0)","(41.0, 85.0, 80.0)","(31.0, 48.0, 47.4)"
05-01-2023 15:34:30.504964,"(6.5, 7.6, 7.580952380952381)","(4.2, 4.8, 4.756521739130434)","(21.0, 60.0, 58.0)","(7.5, 13.5, 12.339285714285715)","(2.05, 2.3, 2.2688888888888887)","(31.0, 65.0, 50.42857142857143)","(21.0, 32.0, 30.0)","(19.0, 32.0, 29.0)","(41.0, 85.0, 80.0)","(31.0, 48.0, 47.4)"
05-01-2023 15:34:31.831498,"(6.5, 7.6, 7.580327868852459)","(4.2, 4.8, 4.764285714285714)","(21.0, 60.0, 58.0)","(7.5, 13.5, 12.339285714285715)","(2.05, 2.3, 2.2748148148148144)","(31.0, 65.0, 50.42857142857143)","(21.0, 32.0, 30.0)","(19.0, 32.0, 29.0)","(41.0, 85.0, 80.0)","(31.0, 48.0, 47.4)"
05-01-2023 15:34:33.182757,"(6.5, 7.6, 7.580327868852459)","(4.2, 4.8, 4.781818181818181)","(21.0, 60.0, 58.888888888888886)","(7.5, 13.5, 12.033333333333333)","(2.05, 2.3, 2.195)","(31.0, 65.0, 50.833333333333336)","(21.0, 32.0, 30.22222222222222)","(19.0, 32.0, 29.0)","(41.0, 85.0, 75.71428571428572)","(31.0, 48.0, 50.35714285714286)"
05-01-2023 15:34:34.502481,"(6.5, 7.8, 7.82)","(4.2, 4.9, 4.881818181818182)","(21.0, 60.0, 58.888888888888886)","(7.5, 13.5, 12.576923076923077)","(2.05, 2.26, 2.190566037735849)","(31.0, 65.0, 53.666666666666664)","(21.0, 32.0, 30.5)","(19.0, 32.0, 28.923076923076923)","(41.0, 90.0, 75.71428571428572)","(31.0, 55.0, 50.0)"
05-01-2023 15:34:35.782969,"(6.5, 8.0, 7.633333333333334)","(4.2, 4.9, 5.033333333333333)","(21.0, 60.0, 60.0)","(7.5, 13.5, 12.576923076923077)","(2.05, 2.26, 2.1935483870967745)","(31.0, 65.0, 52.25)","(21.0, 32.0, 30.5)","(19.0, 32.0, 28.0)","(41.0, 90.0, 75.71428571428572)","(31.0, 55.0, 49.07692307692308)"
05-01-2023 15:34:37.146159,"(6.5, 8.0, 7.633333333333334)","(4.2, 5.1, 5.01)","(21.0, 65.0, 60.0)","(7.5, 13.5, 12.576923076923077)","(2.05, 2.24, 2.2044444444444444)","(31.0, 65.0, 52.25)","(21.0, 32.0, 30.5)","(19.0, 32.0, 28.0)","(41.0, 90.0, 75.71428571428572)","(31.0, 55.0, 49.07692307692308)"
05-01-2023 15:34:38.639717,"(6.5, 8.0, 7.6000000000000005)","(4.2, 5.1, 5.01)","(21.0, 65.0, 64.0909090909091)","(7.5, 13.5, 12.576923076923077)","(2.05, 2.24, 2.2129577464788732)","(31.0, 65.0, 52.25)","(21.0, 32.0, 30.5)","(19.0, 32.0, 28.0)","(41.0, 90.0, 75.71428571428572)","(31.0, 55.0, 49.07692307692308)"
05-01-2023 15:34:40.465233,"(6.5, 8.0, 7.6000000000000005)","(4.2, 5.1, 5.01)","(21.0, 65.0, 64.0909090909091)","(7.5, 13.5, 12.576923076923077)","(2.05, 2.24, 2.2129577464788732)","(31.0, 65.0, 52.25)","(21.0, 32.0, 31.53846153846154)","(19.0, 32.0, 28.0)","(41.0, 90.0, 75.71428571428572)","(31.0, 55.0, 49.07692307692308)"
05-01-2023 15:34:41.888055,"(6.5, 8.0, 7.6000000000000005)","(4.2, 5.1, 5.01)","(21.0, 65.0, 64.0909090909091)","(7.5, 13.5, 12.409090909090908)","(2.05, 2.24, 2.1995789473684213)","(31.0, 65.0, 52.25)","(21.0, 32.0, 31.53846153846154)","(19.0, 32.0, 29.6)","(41.0, 90.0, 75.71428571428572)","(31.0, 55.0, 48.0)"
05-01-2023 15:34:43.249575,"(6.5, 8.0, 7.6000000000000005)","(4.2, 5.1, 4.955555555555556)","(21.0, 65.0, 64.0909090909091)","(7.5, 13.5, 12.115384615384615)","(2.05, 2.24, 2.190344827586207)","(31.0, 65.0, 52.25)","(21.0, 32.0, 31.444444444444443)","(19.0, 32.0, 29.6)","(41.0, 90.0, 75.71428571428572)","(31.0, 55.0, 49.3125)"
05-01-2023 15:34:44.731464,"(6.5, 8.0, 7.6000000000000005)","(4.2, 5.0, 4.955555555555556)","(21.0, 65.0, 64.0909090909091)","(7.5, 12.5, 11.973684210526315)","(2.05, 2.24, 2.190344827586207)","(31.0, 65.0, 52.25)","(21.0, 32.0, 36.8)","(19.0, 32.0, 29.91304347826087)","(41.0, 90.0, 75.71428571428572)","(31.0, 55.0, 49.3125)"
05-01-2023 15:34:46.196127,"(6.5, 8.0, 7.6000000000000005)","(4.2, 5.0, 4.955555555555556)","(21.0, 65.0, 66.76470588235294)","(7.5, 12.5, 12.065217391304348)","(2.05, 2.24, 2.2)","(31.0, 65.0, 52.25)","(21.0, 38.0, 36.8)","(19.0, 32.0, 29.91304347826087)","(41.0, 90.0, 75.71428571428572)","(31.0, 55.0, 49.3125)"
05-01-2023 15:34:47.510084,"(6.5, 8.0, 7.6000000000000005)","(4.2, 5.0, 4.955555555555556)","(21.0, 75.0, 69.28571428571429)","(7.5, 12.5, 12.065217391304348)","(2.05, 2.24, 2.198787878787879)","(31.0, 65.0, 52.25)","(21.0, 38.0, 36.8)","(19.0, 32.0, 29.91304347826087)","(41.0, 90.0, 75.71428571428572)","(31.0, 55.0, 49.3125)"
05-01-2023 15:34:48.987580,"(6.5, 8.0, 7.6000000000000005)","(4.2, 5.0, 4.953846153846154)","(21.0, 75.0, 68.33333333333333)","(7.5, 12.5, 11.911764705882353)","(2.05, 2.24, 2.198787878787879)","(31.0, 65.0, 52.25)","(21.0, 38.0, 36.8)","(19.0, 32.0, 29.91304347826087)","(41.0, 90.0, 75.71428571428572)","(31.0, 55.0, 49.3125)"
05-01-2023 15:34:50.277987,"(6.5, 8.0, 7.6000000000000005)","(4.2, 5.0, 4.953846153846154)","(21.0, 75.0, 70.23809523809524)","(7.5, 12.5, 12.547619047619047)","(2.0, 2.24, 2.1958620689655173)","(31.0, 65.0, 52.25)","(21.0, 38.0, 36.21052631578947)","(19.0, 32.0, 31.285714285714285)","(41.0, 90.0, 75.71428571428572)","(31.0, 55.0, 50.45)"
05-01-2023 15:34:51.432639,"(6.5, 8.0, 7.6000000000000005)","(4.2, 5.0, 4.953846153846154)","(21.0, 75.0, 70.23809523809524)","(7.5, 13.5, 12.354166666666666)","(2.0, 2.24, 2.1980000000000004)","(31.0, 65.0, 52.25)","(21.0, 40.0, 35.90909090909091)","(19.0, 32.0, 33.565217391304344)","(41.0, 90.0, 75.71428571428572)","(31.0, 55.0, 50.45)"
05-01-2023 15:34:52.738812,"(6.5, 8.0, 7.6000000000000005)","(4.2, 5.0, 4.937931034482759)","(21.0, 75.0, 73.82352941176471)","(7.5, 13.5, 12.125)","(2.0, 2.22, 2.1980000000000004)","(31.0, 65.0, 52.25)","(21.0, 40.0, 35.90909090909091)","(19.0, 34.0, 33.89473684210526)","(41.0, 90.0, 75.71428571428572)","(31.0, 55.0, 50.45)"
05-01-2023 15:34:54.062270,"(6.0, 8.0, 7.6000000000000005)","(4.2, 5.0, 4.937931034482759)","(26.0, 75.0, 73.82352941176471)","(7.5, 13.5, 12.125)","(2.0, 2.22, 2.1980000000000004)","(31.0, 65.0, 52.25)","(21.0, 40.0, 36.25)","(19.0, 34.0, 33.89473684210526)","(41.0, 90.0, 75.71428571428572)","(31.0, 55.0, 50.45)"
05-01-2023 15:34:55.498851,"(6.0, 8.0, 7.6000000000000005)","(4.2, 5.0, 4.918181818181818)","(26.0, 75.0, 73.82352941176471)","(7.5, 13.0, 11.666666666666666)","(2.0, 2.16, 2.142056074766355)","(31.0, 65.0, 52.25)","(21.0, 40.0, 36.25)","(19.0, 34.0, 33.8)","(41.0, 90.0, 84.28571428571429)","(31.0, 55.0, 46.44444444444444)"
05-01-2023 15:34:56.891785,"(6.0, 8.0, 7.688888888888889)","(4.2, 5.0, 4.95)","(26.0, 75.0, 72.5)","(7.5, 13.0, 11.666666666666666)","(2.0, 2.16, 2.1306870229007635)","(31.0, 65.0, 52.25)","(21.0, 40.0, 36.25)","(19.0, 34.0, 33.8)","(41.0, 90.0, 84.28571428571429)","(31.0, 55.0, 46.44444444444444)"
05-01-2023 15:34:58.272162,"(6.0, 8.0, 7.688888888888889)","(4.2, 5.0, 4.95)","(26.0, 75.0, 72.5)","(7.5, 13.0, 12.76923076923077)","(2.0, 2.16, 2.121359223300971)","(31.0, 65.0, 63.333333333333336)","(21.0, 40.0, 36.89655172413793)","(19.0, 34.0, 33.8)","(41.0, 90.0, 86.0)","(31.0, 55.0, 49.27272727272727)"
05-01-2023 15:34:59.544104,"(6.0, 8.0, 7.688888888888889)","(4.2, 5.0, 4.933333333333334)","(26.0, 75.0, 72.5)","(7.5, 13.0, 12.8)","(2.0, 2.14, 2.085925925925926)","(31.0, 65.0, 63.333333333333336)","(21.0, 40.0, 37.1875)","(19.0, 34.0, 34.666666666666664)","(41.0, 90.0, 86.0)","(31.0, 55.0, 52.0)"
05-01-2023 15:35:00.680545,"(6.0, 8.0, 7.557894736842106)","(4.2, 5.0, 4.968)","(26.0, 75.0, 72.5)","(7.5, 13.0, 12.8)","(2.0, 2.12, 2.095135135135135)","(31.0, 65.0, 62.0)","(21.0, 40.0, 38.0)","(19.0, 36.0, 33.77777777777778)","(41.0, 90.0, 86.0)","(31.0, 55.0, 50.6)"
05-01-2023 15:35:01.955584,"(6.0, 8.0, 7.688888888888889)","(4.2, 5.0, 4.955555555555556)","(26.0, 75.0, 72.0)","(7.5, 12.5, 12.166666666666666)","(2.0, 2.12, 2.1012500000000003)","(31.0, 65.0, 62.0)","(21.0, 40.0, 38.0)","(19.0, 36.0, 29.65625)","(41.0, 90.0, 86.0)","(31.0, 55.0, 48.888888888888886)"
05-01-2023 15:35:03.192040,"(6.0, 8.0, 7.72)","(4.2, 5.0, 4.955555555555556)","(26.0, 75.0, 72.0)","(7.5, 12.5, 12.166666666666666)","(2.0, 2.12, 2.1350000000000002)","(31.0, 65.0, 62.0)","(21.0, 40.0, 38.05882352941177)","(19.0, 32.0, 35.125)","(41.0, 90.0, 80.0)","(31.0, 55.0, 48.888888888888886)"
05-01-2023 15:35:04.514026,"(6.0, 7.4, 7.369811320754717)","(4.2, 5.1, 5.023076923076923)","(26.0, 75.0, 72.0)","(7.5, 12.5, 12.25)","(2.0, 2.18, 2.1561904761904764)","(31.0, 65.0, 62.0)","(21.0, 40.0, 37.724137931034484)","(19.0, 36.0, 34.6)","(41.0, 90.0, 78.57142857142857)","(31.0, 55.0, 48.888888888888886)"
05-01-2023 15:35:05.753235,"(6.0, 7.4, 7.369811320754717)","(4.2, 5.1, 5.025)","(26.0, 75.0, 74.5)","(7.5, 12.5, 12.25)","(2.0, 2.2, 2.1561904761904764)","(31.0, 65.0, 64.375)","(21.0, 40.0, 35.63636363636363)","(19.0, 36.0, 35.84615384615385)","(41.0, 90.0, 85.71428571428571)","(31.0, 55.0, 48.888888888888886)"
05-01-2023 15:35:07.002957,"(6.0, 7.4, 7.369811320754717)","(4.2, 5.1, 5.025)","(26.0, 75.0, 79.11764705882354)","(7.5, 12.5, 12.25)","(2.0, 2.2, 2.1561904761904764)","(31.0, 65.0, 64.375)","(21.0, 38.0, 35.4)","(19.0, 36.0, 35.84615384615385)","(41.0, 90.0, 87.33333333333333)","(31.0, 55.0, 48.888888888888886)"
05-01-2023 15:35:08.236971,"(6.0, 7.4, 7.369811320754717)","(4.2, 5.1, 5.025)","(26.0, 85.0, 80.83333333333333)","(7.5, 12.5, 12.333333333333334)","(2.0, 2.2, 2.1291383812010447)","(31.0, 65.0, 64.375)","(21.0, 38.0, 35.333333333333336)","(19.0, 36.0, 35.84615384615385)","(41.0, 90.0, 84.58333333333333)","(31.0, 55.0, 48.888888888888886)"
05-01-2023 15:35:09.384542,"(6.0, 7.2, 7.031404958677686)","(4.2, 5.1, 5.05)","(26.0, 90.0, 82.3076923076923)","(7.5, 12.5, 12.333333333333334)","(2.0, 2.14, 2.1291383812010447)","(31.0, 65.0, 64.375)","(21.0, 38.0, 35.333333333333336)","(19.0, 36.0, 35.84615384615385)","(41.0, 85.0, 87.33333333333333)","(31.0, 55.0, 49.4)"
05-01-2023 15:35:10.561184,"(6.0, 7.2, 7.015384615384615)","(4.2, 5.1, 5.052631578947368)","(26.0, 90.0, 78.0)","(7.5, 12.5, 12.333333333333334)","(2.0, 2.14, 2.1291948051948055)","(31.0, 65.0, 64.375)","(21.0, 38.0, 36.0377358490566)","(19.0, 36.0, 35.63636363636364)","(41.0, 90.0, 87.33333333333333)","(31.0, 50.0, 49.333333333333336)"
05-01-2023 15:35:11.707346,"(6.0, 7.2, 7.005660377358491)","(4.2, 5.1, 5.052631578947368)","(26.0, 90.0, 83.33333333333333)","(7.5, 12.5, 12.333333333333334)","(2.0, 2.14, 2.1291948051948055)","(31.0, 65.0, 64.375)","(21.0, 38.0, 36.0377358490566)","(19.0, 36.0, 35.63636363636364)","(41.0, 90.0, 87.33333333333333)","(31.0, 50.0, 49.333333333333336)"
05-01-2023 15:35:12.891854,"(6.0, 7.2, 7.003809523809524)","(4.2, 5.1, 5.052631578947368)","(26.0, 90.0, 78.0)","(7.5, 12.5, 12.153846153846153)","(2.0, 2.14, 2.1292696629213483)","(31.0, 65.0, 67.5)","(21.0, 38.0, 36.07692307692308)","(19.0, 36.0, 35.1578947368421)","(41.0, 90.0, 88.23529411764706)","(31.0, 50.0, 50.09090909090909)"
05-01-2023 15:35:14.084004,"(6.0, 6.8, 6.794594594594594)","(4.2, 5.1, 5.08)","(26.0, 90.0, 78.0)","(7.5, 13.5, 12.272727272727273)","(2.0, 2.14, 2.1290384615384617)","(31.0, 70.0, 68.33333333333333)","(21.0, 38.0, 36.07692307692308)","(19.0, 38.0, 35.1578947368421)","(41.0, 90.0, 89.33333333333333)","(31.0, 55.0, 53.2)"
05-01-2023 15:35:15.183153,"(6.0, 6.8, 6.79)","(4.2, 5.4, 5.266666666666667)","(26.0, 90.0, 79.28571428571429)","(7.5, 13.5, 12.214285714285714)","(2.0, 2.14, 2.1290384615384617)","(31.0, 75.0, 68.33333333333333)","(21.0, 38.0, 36.07692307692308)","(19.0, 38.0, 35.1578947368421)","(41.0, 90.0, 89.33333333333333)","(31.0, 55.0, 53.2)"
05-01-2023 15:35:16.308534,"(6.0, 6.8, 6.6499999999999995)","(4.2, 5.4, 5.137499999999999)","(26.0, 90.0, 79.28571428571429)","(7.5, 13.5, 12.552631578947368)","(2.0, 2.12, 2.096)","(31.0, 75.0, 70.38461538461539)","(21.0, 38.0, 36.07692307692308)","(19.0, 38.0, 35.1578947368421)","(41.0, 90.0, 89.33333333333333)","(31.0, 55.0, 54.0)"
05-01-2023 15:35:17.506587,"(6.0, 6.8, 6.63076923076923)","(4.2, 5.4, 5.314285714285714)","(26.0, 90.0, 83.18181818181819)","(7.5, 13.0, 12.538461538461538)","(2.0, 2.12, 2.11672131147541)","(31.0, 75.0, 70.0)","(21.0, 38.0, 36.07692307692308)","(19.0, 38.0, 35.1578947368421)","(41.0, 90.0, 89.33333333333333)","(31.0, 55.0, 54.0)"
05-01-2023 15:35:18.797717,"(6.0, 6.8, 6.63076923076923)","(4.2, 5.4, 5.2875)","(26.0, 90.0, 79.28571428571429)","(7.5, 13.0, 12.538461538461538)","(2.0, 2.12, 2.1190728476821192)","(31.0, 75.0, 70.0)","(21.0, 38.0, 36.18181818181818)","(19.0, 38.0, 35.1578947368421)","(41.0, 90.0, 89.33333333333333)","(31.0, 55.0, 54.0)"
05-01-2023 15:35:20.010389,"(6.0, 6.8, 6.644444444444444)","(4.2, 5.4, 5.2615384615384615)","(26.0, 90.0, 79.28571428571429)","(7.5, 13.0, 12.25)","(2.0, 2.14, 2.1378947368421053)","(31.0, 75.0, 70.0)","(21.0, 38.0, 36.18181818181818)","(19.0, 38.0, 35.1578947368421)","(41.0, 90.0, 89.33333333333333)","(31.0, 55.0, 54.0)"
05-01-2023 15:35:21.164292,"(6.0, 6.8, 6.7176470588235295)","(4.2, 5.4, 5.2615384615384615)","(26.0, 90.0, 79.28571428571429)","(7.5, 13.0, 12.333333333333334)","(2.0, 2.14, 2.0809583858764187)","(31.0, 75.0, 74.04761904761905)","(21.0, 38.0, 36.18181818181818)","(19.0, 38.0, 35.1578947368421)","(41.0, 90.0, 89.33333333333333)","(31.0, 55.0, 54.0)"
05-01-2023 15:35:22.365438,"(6.0, 6.8, 6.699999999999999)","(4.2, 5.4, 5.314285714285715)","(26.0, 90.0, 80.625)","(7.5, 13.0, 12.777777777777779)","(2.0, 2.1, 2.0816250000000003)","(31.0, 75.0, 72.0)","(21.0, 38.0, 36.214285714285715)","(19.0, 38.0, 34.4)","(41.0, 90.0, 89.375)","(31.0, 55.0, 54.1)"
05-01-2023 15:35:23.589542,"(6.0, 6.8, 6.754545454545454)","(4.2, 5.3, 5.268)","(26.0, 90.0, 80.625)","(7.5, 13.0, 12.75)","(2.0, 2.1, 2.0632967032967033)","(31.0, 75.0, 72.0)","(21.0, 38.0, 36.08)","(19.0, 38.0, 34.57142857142857)","(41.0, 90.0, 96.66666666666667)","(31.0, 55.0, 54.0)"
05-01-2023 15:35:24.765880,"(6.0, 7.0, 6.716666666666667)","(4.2, 5.3, 5.292307692307692)","(26.0, 90.0, 80.625)","(7.5, 13.5, 12.75)","(2.0, 2.08, 2.0632967032967033)","(31.0, 75.0, 72.0)","(21.0, 38.0, 36.08)","(19.0, 38.0, 34.666666666666664)","(41.0, 100.0, 96.66666666666667)","(31.0, 60.0, 59.230769230769226)"
05-01-2023 15:35:25.975025,"(6.0, 7.0, 6.796363636363636)","(4.2, 5.3, 5.291666666666666)","(26.0, 90.0, 80.625)","(7.5, 13.5, 13.375)","(2.0, 2.08, 2.0661111111111112)","(31.0, 80.0, 70.76923076923077)","(21.0, 38.0, 36.08)","(19.0, 38.0, 34.666666666666664)","(41.0, 100.0, 96.66666666666667)","(31.0, 65.0, 57.5)"
05-01-2023 15:35:27.145215,"(6.0, 7.0, 6.796363636363636)","(4.2, 5.3, 5.291666666666666)","(26.0, 90.0, 80.625)","(7.5, 13.5, 13.375)","(2.0, 2.08, 2.066875)","(31.0, 80.0, 73.125)","(21.0, 38.0, 36.285714285714285)","(19.0, 38.0, 35.27272727272727)","(41.0, 100.0, 98.75)","(31.0, 65.0, 56.666666666666664)"
05-01-2023 15:35:28.386406,"(6.0, 7.0, 6.8)","(4.2, 5.3, 5.291666666666666)","(26.0, 90.0, 83.18181818181819)","(7.5, 13.0, 12.714285714285714)","(2.0, 2.08, 2.063421052631579)","(31.0, 75.0, 72.0)","(21.0, 38.0, 38.53333333333333)","(19.0, 38.0, 33.0)","(41.0, 100.0, 98.75)","(31.0, 65.0, 58.888888888888886)"
05-01-2023 15:35:29.616461,"(6.0, 7.0, 6.796825396825397)","(4.2, 5.4, 5.357142857142858)","(26.0, 90.0, 83.18181818181819)","(7.5, 13.0, 13.363636363636363)","(2.0, 2.08, 2.053953488372093)","(31.0, 75.0, 72.0)","(21.0, 40.0, 38.666666666666664)","(19.0, 38.0, 34.666666666666664)","(41.0, 100.0, 98.75)","(31.0, 60.0, 58.888888888888886)"
05-01-2023 15:35:31.124454,"(6.0, 7.0, 6.7555555555555555)","(4.2, 5.4, 4.909677419354839)","(26.0, 90.0, 95.26315789473685)","(7.5, 13.5, 12.946428571428571)","(2.0, 2.08, 2.061176470588235)","(31.0, 75.0, 71.84210526315789)","(21.0, 40.0, 43.68421052631579)","(19.0, 38.0, 39.63636363636364)","(41.0, 100.0, 105.83333333333334)","(31.0, 60.0, 61.66666666666667)"
05-01-2023 15:35:32.440975,"(6.0, 7.0, 6.877777777777777)","(4.2, 5.0, 4.911811023622048)","(26.0, 110.0, 86.11111111111111)","(7.5, 15.0, 13.75)","(2.0, 2.08, 2.1156129032258066)","(31.0, 85.0, 76.66666666666667)","(21.0, 44.0, 43.63636363636364)","(19.0, 46.0, 35.42857142857143)","(41.0, 110.0, 108.0)","(31.0, 65.0, 62.77777777777778)"
05-01-2023 15:35:33.586113,"(6.0, 7.0, 6.82258064516129)","(4.2, 5.0, 4.911811023622048)","(26.0, 100.0, 86.11111111111111)","(7.5, 14.5, 13.75)","(2.0, 2.12, 2.1156129032258066)","(31.0, 80.0, 76.66666666666667)","(21.0, 44.0, 43.63636363636364)","(19.0, 44.0, 35.42857142857143)","(41.0, 110.0, 108.0)","(31.0, 65.0, 62.77777777777778)"
05-01-2023 15:35:34.727357,"(6.0, 7.0, 6.835820895522388)","(4.2, 5.0, 4.909677419354839)","(26.0, 100.0, 86.11111111111111)","(7.5, 14.0, 13.25)","(2.0, 2.12, 2.1058064516129034)","(31.0, 85.0, 77.0)","(21.0, 44.0, 43.63636363636364)","(19.0, 44.0, 35.42857142857143)","(41.0, 110.0, 108.0)","(31.0, 65.0, 59.0)"
05-01-2023 15:35:35.859032,"(6.0, 7.0, 6.835820895522388)","(4.2, 5.0, 4.910084033613446)","(26.0, 100.0, 86.11111111111111)","(7.5, 14.0, 13.0625)","(2.0, 2.12, 2.128)","(31.0, 85.0, 76.53846153846153)","(21.0, 44.0, 43.63636363636364)","(19.0, 44.0, 35.25)","(41.0, 110.0, 106.36363636363636)","(31.0, 65.0, 58.333333333333336)"
05-01-2023 15:35:36.972431,"(6.0, 6.8, 6.711475409836066)","(4.2, 5.0, 4.910084033613446)","(26.0, 100.0, 86.11111111111111)","(7.5, 13.5, 13.277777777777779)","(2.0, 2.14, 2.0632)","(31.0, 85.0, 76.85185185185185)","(21.0, 44.0, 43.333333333333336)","(19.0, 44.0, 41.142857142857146)","(41.0, 110.0, 120.0)","(31.0, 60.0, 58.333333333333336)"
05-01-2023 15:35:38.100691,"(6.0, 6.8, 6.676190476190476)","(4.2, 5.0, 4.910084033613446)","(26.0, 100.0, 85.0)","(7.5, 13.5, 13.318181818181818)","(2.0, 2.14, 2.1071794871794873)","(31.0, 85.0, 82.05882352941177)","(21.0, 44.0, 44.2)","(19.0, 44.0, 41.333333333333336)","(41.0, 130.0, 120.0)","(31.0, 65.0, 53.0)"
05-01-2023 15:35:39.238484,"(6.0, 6.6, 6.5625)","(4.2, 4.9, 4.828571428571428)","(26.0, 100.0, 85.0)","(7.5, 13.0, 13.833333333333334)","(2.0, 2.14, 2.0614525139664805)","(31.0, 85.0, 81.94444444444444)","(21.0, 46.0, 44.8)","(19.0, 44.0, 42.36363636363636)","(41.0, 130.0, 120.76923076923077)","(31.0, 65.0, 58.333333333333336)"
05-01-2023 15:35:40.406211,"(6.0, 6.8, 6.619999999999999)","(4.2, 5.0, 4.806956521739131)","(26.0, 100.0, 85.0)","(7.5, 14.0, 13.928571428571429)","(2.0, 2.08, 2.0817241379310345)","(31.0, 85.0, 81.76470588235294)","(21.0, 46.0, 44.869565217391305)","(19.0, 46.0, 42.0)","(41.0, 130.0, 103.75)","(31.0, 65.0, 59.285714285714285)"
05-01-2023 15:35:41.616476,"(6.0, 6.4, 6.367375886524823)","(4.2, 5.0, 4.806956521739131)","(26.0, 100.0, 85.0)","(7.5, 14.0, 13.9)","(2.0, 2.12, 2.081176470588235)","(31.0, 85.0, 81.875)","(21.0, 48.0, 45.0)","(19.0, 48.0, 40.8)","(41.0, 130.0, 109.0)","(31.0, 65.0, 61.25)"
05-01-2023 15:35:42.862477,"(6.0, 6.4, 6.384745762711865)","(4.2, 4.9, 4.84)","(26.0, 100.0, 91.42857142857143)","(7.5, 15.0, 13.75)","(2.0, 2.12, 2.0919148936170213)","(31.0, 85.0, 81.875)","(21.0, 48.0, 43.94117647058823)","(19.0, 48.0, 40.8)","(41.0, 130.0, 112.0)","(31.0, 65.0, 61.25)"
