,Kaisons Curse,Boy From Hill,Coco Coaster,Phoebes Baby,Snake Fist,Bruces Angel
06-01-2023 11:11:21.410476,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.6, 4.771428571428571)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.0, 11.607142857142858)","(3.0, 5.3, 5.084615384615384)","(7.0, 14.5, 11.588235294117647)"
06-01-2023 11:11:22.517251,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.6, 5.300000000000001)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.5, 12.618181818181819)","(3.0, 5.3, 5.084615384615384)","(7.0, 14.5, 11.588235294117647)"
06-01-2023 11:11:23.493799,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.4, 5.300000000000001)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.0, 11.725000000000001)","(3.0, 5.3, 4.3)","(7.0, 14.5, 11.588235294117647)"
06-01-2023 11:11:24.514003,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.4, 6.295454545454546)","(6.0, 10.5, 7.285714285714286)","(6.5, 13.5, 10.964285714285715)","(3.0, 5.3, 4.3)","(7.0, 14.5, 11.588235294117647)"
06-01-2023 11:11:25.673542,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.6, 5.4461538461538455)","(6.0, 10.5, 7.285714285714286)","(6.5, 13.5, 11.35)","(3.0, 5.3, 4.3)","(7.0, 14.5, 11.588235294117647)"
06-01-2023 11:11:26.781105,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.6, 6.032)","(6.0, 10.5, 7.285714285714286)","(6.5, 13.0, 10.642857142857142)","(3.0, 5.3, 5.1)","(7.0, 14.5, 11.588235294117647)"
06-01-2023 11:11:27.819714,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.4, 6.032)","(6.0, 10.5, 7.285714285714286)","(6.5, 13.0, 10.642857142857142)","(3.0, 5.3, 5.1)","(7.0, 14.5, 11.588235294117647)"
06-01-2023 11:11:28.898507,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.0, 5.834782608695652)","(6.0, 10.5, 7.285714285714286)","(6.5, 13.0, 11.589473684210526)","(3.0, 5.3, 5.1)","(7.0, 14.5, 11.588235294117647)"
06-01-2023 11:11:30.453794,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.0, 5.834782608695652)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.5, 10.353846153846153)","(3.0, 5.3, 5.1)","(7.0, 14.5, 11.588235294117647)"
06-01-2023 11:11:32.076532,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.0, 5.834782608695652)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.5, 10.353846153846153)","(3.0, 5.3, 4.366666666666666)","(7.0, 14.5, 11.933333333333334)"
06-01-2023 11:11:33.188110,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.0, 5.834782608695652)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.5, 10.353846153846153)","(3.0, 5.3, 4.366666666666666)","(7.0, 14.5, 11.933333333333334)"
06-01-2023 11:11:34.313765,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.0, 5.834782608695652)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.5, 10.353846153846153)","(3.0, 5.3, 4.366666666666666)","(7.0, 14.5, 11.933333333333334)"
06-01-2023 11:11:35.352264,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.0, 5.834782608695652)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.5, 10.353846153846153)","(3.0, 5.3, 4.366666666666666)","(7.0, 14.5, 11.933333333333334)"
06-01-2023 11:11:36.449961,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.0, 5.24)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.5, 10.353846153846153)","(3.0, 5.3, 4.366666666666666)","(7.0, 14.5, 11.933333333333334)"
06-01-2023 11:11:37.481416,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.6, 5.6)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.5, 10.353846153846153)","(3.0, 5.3, 4.366666666666666)","(7.0, 14.5, 11.933333333333334)"
06-01-2023 11:11:38.648112,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.2, 5.0)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.5, 10.353846153846153)","(3.0, 5.3, 4.366666666666666)","(7.0, 14.5, 11.933333333333334)"
06-01-2023 11:11:39.812009,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.5, 10.353846153846153)","(3.0, 5.3, 4.366666666666666)","(7.0, 14.5, 11.933333333333334)"
06-01-2023 11:11:41.150203,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.5, 10.353846153846153)","(3.0, 5.3, 4.366666666666666)","(7.0, 14.5, 11.933333333333334)"
06-01-2023 11:11:42.223871,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.5, 10.353846153846153)","(3.0, 5.3, 4.366666666666666)","(7.0, 14.5, 11.933333333333334)"
06-01-2023 11:11:43.553346,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.5, 10.353846153846153)","(3.0, 5.3, 4.4)","(7.0, 14.5, 11.933333333333334)"
06-01-2023 11:11:44.740553,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.5, 10.353846153846153)","(3.0, 5.4, 5.176923076923077)","(7.0, 14.5, 11.933333333333334)"
06-01-2023 11:11:45.886590,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.5, 10.353846153846153)","(3.0, 5.4, 5.176923076923077)","(7.0, 14.5, 11.933333333333334)"
06-01-2023 11:11:47.000133,"(3.0, 5.1, 3.6374999999999997)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.5, 10.353846153846153)","(3.0, 5.4, 4.7)","(7.0, 14.5, 11.933333333333334)"
06-01-2023 11:11:48.131926,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.571428571428571)","(6.5, 14.5, 12.6)","(3.0, 5.4, 5.12)","(7.0, 14.5, 10.0375)"
06-01-2023 11:11:49.145454,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.285714285714286)","(6.5, 14.0, 12.6)","(3.0, 5.4, 5.12)","(7.0, 14.5, 10.0375)"
06-01-2023 11:11:50.053419,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.8125)","(6.5, 14.0, 12.6)","(3.0, 5.4, 5.12)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:11:51.074471,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.8125)","(6.5, 14.0, 12.6)","(3.0, 5.4, 5.12)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:11:52.146364,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.8125)","(6.5, 14.0, 12.6)","(3.0, 5.4, 5.12)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:11:53.302244,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.8125)","(6.5, 14.0, 12.6)","(3.0, 5.4, 5.12)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:11:54.387505,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.8125)","(6.5, 14.0, 12.6)","(3.0, 5.4, 5.12)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:11:55.464533,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.8125)","(6.5, 14.0, 12.05)","(3.0, 5.4, 5.12)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:11:56.619550,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.8125)","(6.5, 14.0, 12.311111111111112)","(3.0, 5.4, 5.12)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:11:57.698187,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.8125)","(6.5, 14.0, 12.311111111111112)","(3.0, 5.4, 5.12)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:11:58.808450,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.6875)","(6.5, 14.0, 9.946666666666665)","(3.0, 5.4, 5.12)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:11:59.976648,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 8.40909090909091)","(6.5, 14.0, 9.446153846153845)","(3.0, 5.4, 5.12)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:01.113187,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.571428571428571)","(6.5, 14.0, 9.446153846153845)","(3.0, 5.4, 5.12)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:02.208845,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.571428571428571)","(6.5, 14.0, 10.0)","(3.0, 5.4, 5.12)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:03.277761,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.571428571428571)","(6.5, 14.0, 10.0)","(3.0, 5.4, 5.12)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:04.591596,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.571428571428571)","(6.5, 14.0, 10.0)","(3.0, 5.4, 5.09375)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:05.711576,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.571428571428571)","(6.5, 14.0, 10.0)","(3.0, 5.5, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:06.820506,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.571428571428571)","(6.5, 14.0, 10.114285714285714)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:07.935072,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 4.733333333333333)","(6.0, 10.5, 7.571428571428571)","(6.5, 14.0, 10.114285714285714)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:09.075473,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 5.24)","(6.0, 10.5, 8.40909090909091)","(6.5, 14.0, 10.114285714285714)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:10.049199,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 5.24)","(6.0, 10.5, 8.40909090909091)","(6.5, 14.0, 11.925)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:11.006574,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 5.24)","(6.0, 10.5, 8.45)","(6.5, 13.5, 11.925)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:11.989072,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 5.24)","(6.0, 10.5, 8.45)","(6.5, 13.5, 10.814285714285713)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:12.968093,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 5.24)","(6.0, 10.5, 8.45)","(6.5, 12.5, 10.814285714285713)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:13.996464,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 5.24)","(6.0, 10.5, 8.45)","(6.5, 12.5, 10.814285714285713)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:15.042077,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 5.24)","(6.0, 10.5, 8.45)","(6.5, 12.5, 10.711111111111112)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:16.040275,"(3.0, 5.0, 3.7666666666666666)","(4.4, 6.0, 5.24)","(6.0, 10.5, 8.45)","(6.5, 14.0, 10.711111111111112)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:17.012452,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 14.5, 9.6875)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:17.955022,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 14.5, 9.8125)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:18.946903,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 14.5, 9.8125)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:19.942379,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 14.5, 12.25)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:20.912175,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 14.0, 12.25)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:21.835375,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 14.0, 12.25)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:22.860250,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 11.875)","(3.0, 5.2, 4.965217391304348)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:23.836070,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.7)","(6.5, 13.5, 11.875)","(3.0, 5.2, 4.965217391304348)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:24.754540,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.55)","(6.5, 13.5, 11.875)","(3.0, 5.2, 4.965217391304348)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:25.705942,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.55)","(6.5, 13.5, 11.875)","(3.0, 5.2, 4.48)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:26.734034,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.55)","(6.5, 13.5, 11.925)","(3.0, 5.2, 4.48)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:27.700576,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.55)","(6.5, 13.5, 11.925)","(3.0, 5.2, 4.48)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:28.627108,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.55)","(6.5, 13.5, 11.925)","(3.0, 5.2, 4.48)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:29.517735,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.55)","(6.5, 13.5, 11.925)","(3.0, 5.2, 4.48)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:30.401907,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.55)","(6.5, 13.5, 11.925)","(3.0, 5.2, 4.48)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:31.249891,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.55)","(6.5, 13.5, 11.925)","(3.0, 5.2, 4.48)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:32.154772,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.55)","(6.5, 13.5, 11.925)","(3.0, 5.2, 4.48)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:33.089224,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.55)","(6.5, 13.5, 11.825)","(3.0, 5.2, 4.48)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:34.085129,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 11.825)","(3.0, 5.2, 4.48)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:35.090332,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 11.825)","(3.0, 5.2, 4.48)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:36.029534,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 11.825)","(3.0, 5.2, 4.48)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:36.876193,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 11.825)","(3.0, 5.2, 4.48)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:37.841961,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 11.825)","(3.0, 5.2, 4.48)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:38.783456,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 11.825)","(3.0, 5.2, 4.48)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:39.712190,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 11.825)","(3.0, 5.2, 4.48)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:40.662391,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 11.825)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:41.583636,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 11.825)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:42.569387,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 11.825)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:43.481072,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 11.825)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:44.423997,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 11.925)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:45.345543,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 11.925)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:46.316345,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 9.3)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:47.244081,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 9.433333333333334)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:48.220784,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 9.433333333333334)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:49.159451,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 9.433333333333334)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:50.160806,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 9.433333333333334)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:51.122715,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 9.433333333333334)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:52.023308,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 9.433333333333334)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:52.854780,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 9.433333333333334)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:53.789963,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 9.433333333333334)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:54.810575,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 9.433333333333334)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:55.785444,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 9.433333333333334)","(3.0, 5.2, 4.847058823529412)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:56.749654,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 9.433333333333334)","(3.0, 5.2, 4.866666666666667)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:57.676197,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 9.433333333333334)","(3.0, 5.2, 4.866666666666667)","(7.0, 14.5, 10.377777777777776)"
06-01-2023 11:12:58.604601,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 11.966666666666667)","(3.0, 5.2, 4.814285714285714)","(7.0, 14.5, 11.52)"
06-01-2023 11:12:59.523139,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 9.433333333333334)","(3.0, 5.2, 4.814285714285714)","(7.0, 15.0, 11.85)"
06-01-2023 11:13:00.408167,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 9.433333333333334)","(3.0, 5.2, 4.814285714285714)","(7.0, 14.5, 11.85)"
06-01-2023 11:13:01.327365,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 9.433333333333334)","(3.0, 5.2, 4.814285714285714)","(7.0, 14.5, 11.85)"
06-01-2023 11:13:02.311060,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.5, 10.163636363636364)","(3.0, 5.2, 4.257142857142857)","(7.0, 14.5, 11.85)"
06-01-2023 11:13:03.279080,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 5.18)","(6.0, 10.5, 8.45)","(6.5, 13.0, 10.163636363636364)","(3.0, 5.2, 4.257142857142857)","(7.0, 14.5, 11.85)"
06-01-2023 11:13:04.140947,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.9, 4.5)","(6.0, 10.5, 8.45)","(6.5, 13.0, 10.163636363636364)","(3.0, 5.2, 4.257142857142857)","(7.0, 14.5, 11.85)"
06-01-2023 11:13:05.059860,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.6, 4.366666666666666)","(6.0, 10.5, 8.45)","(6.5, 13.0, 10.163636363636364)","(3.0, 5.2, 4.257142857142857)","(7.0, 14.5, 11.85)"
06-01-2023 11:13:05.979020,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.5, 3.9000000000000004)","(6.0, 10.5, 8.45)","(6.5, 13.0, 12.55)","(3.0, 5.2, 4.257142857142857)","(7.0, 14.5, 11.85)"
06-01-2023 11:13:06.948454,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.4, 4.266666666666667)","(6.0, 10.5, 8.45)","(6.5, 13.5, 12.55)","(3.0, 5.2, 4.833333333333333)","(7.0, 14.5, 11.85)"
06-01-2023 11:13:07.922194,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.4, 4.266666666666667)","(6.0, 10.5, 8.45)","(6.5, 11.5, 10.442857142857143)","(3.0, 5.2, 4.913043478260869)","(7.0, 14.5, 11.85)"
06-01-2023 11:13:08.837227,"(3.0, 5.0, 3.7666666666666666)","(4.4, 5.5, 5.1)","(6.0, 10.5, 8.45)","(6.5, 11.5, 10.442857142857143)","(3.0, 5.2, 4.375)","(7.0, 14.5, 11.85)"
06-01-2023 11:13:09.794519,"(3.0, 5.0, 3.458333333333333)","(4.4, 5.4, 5.183333333333334)","(6.0, 10.5, 8.45)","(6.5, 11.5, 10.442857142857143)","(3.0, 5.2, 4.6)","(7.0, 14.5, 11.85)"
