,Cruising Bellew,Hoppers Dream,Manoeuver Man,Calculating Dancer,Mamma Kass,Midnight Sport,Captain Thunderbolt Nz,Passionate Pursuit,Absolution,My Golden Eagle
12-01-2023 15:16:21.970690,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:23.273648,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:24.523735,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:26.049585,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:27.339010,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:28.674956,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:30.089134,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:31.361176,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:32.761956,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.7075)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:34.127987,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:35.358346,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:36.613361,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:37.855769,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:39.082149,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:40.297431,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:41.489292,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:42.659288,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:43.976062,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:45.278319,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:46.791012,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:48.133000,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:49.445022,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:50.908605,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:52.323978,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 49.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:53.720652,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:54.955283,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 50.857142857142854)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:56.151333,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 50.857142857142854)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:57.324431,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 50.857142857142854)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:16:58.966232,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 50.857142857142854)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:17:00.418398,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 50.857142857142854)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:17:01.863291,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 50.857142857142854)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:17:03.256646,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 50.857142857142854)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:17:04.485634,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 50.857142857142854)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:17:05.858166,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 50.857142857142854)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:17:07.217762,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 50.857142857142854)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:17:08.549567,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 50.857142857142854)","(2.6, 3.95, 3.7075)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:17:09.891554,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 50.857142857142854)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:17:11.278650,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 50.857142857142854)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:17:12.620437,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:17:13.971842,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.475)","(10.0, 16.5, 12.45)","(8.0, 13.0, 11.2)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.0)"
12-01-2023 15:17:15.335671,"(91.0, 160.0, 138.57142857142856)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 3.95, 3.9982758620689656)","(10.0, 16.5, 9.977777777777778)","(8.0, 13.0, 9.48)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.7333333333333334)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:16.625516,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.0, 4.0125)","(10.0, 15.5, 9.977777777777778)","(8.0, 10.5, 9.48)","(21.0, 99999, 99990)","(10.0, 18.0, 14.48)","(3.7, 4.3, 3.7333333333333334)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:17.901033,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.4, 4.0125)","(10.0, 15.5, 13.144444444444444)","(8.0, 10.5, 9.48)","(21.0, 99999, 99990)","(10.0, 18.0, 15.542857142857143)","(3.7, 4.3, 3.7333333333333334)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:19.169438,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.4, 3.9499999999999997)","(10.0, 14.5, 13.144444444444444)","(8.0, 10.5, 9.48)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.7333333333333334)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:20.414467,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.3, 3.9499999999999997)","(10.0, 14.5, 13.144444444444444)","(8.0, 10.5, 9.48)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.7333333333333334)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:21.640543,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.3, 3.9499999999999997)","(10.0, 14.5, 13.144444444444444)","(8.0, 10.5, 11.485714285714286)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.7333333333333334)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:22.823579,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.3, 3.9499999999999997)","(10.0, 14.5, 13.144444444444444)","(8.0, 13.5, 11.485714285714286)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.7333333333333334)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:24.062377,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.3, 3.9499999999999997)","(10.0, 14.5, 13.144444444444444)","(8.0, 13.5, 11.485714285714286)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.7333333333333334)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:25.345511,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.3, 3.9499999999999997)","(10.0, 14.5, 13.144444444444444)","(8.0, 13.5, 11.485714285714286)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.7333333333333334)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:26.820827,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.3, 3.9499999999999997)","(10.0, 14.5, 13.144444444444444)","(8.0, 13.5, 11.485714285714286)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.7333333333333334)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:28.125767,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.3, 3.4689189189189187)","(10.0, 14.5, 13.144444444444444)","(8.0, 13.5, 11.485714285714286)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:29.503899,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.6, 4.1875)","(10.0, 14.5, 13.144444444444444)","(8.0, 13.5, 11.485714285714286)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:30.923659,"(91.0, 160.0, 146.36363636363637)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.5, 4.190909090909091)","(10.0, 14.5, 11.55)","(8.0, 13.5, 11.485714285714286)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:32.315005,"(91.0, 150.0, 138.1818181818182)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.4, 4.109090909090909)","(10.0, 14.5, 11.55)","(8.0, 13.5, 11.485714285714286)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:33.671878,"(91.0, 140.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.3, 4.109090909090909)","(10.0, 14.5, 10.285714285714285)","(8.0, 13.5, 11.485714285714286)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:34.974303,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.3, 4.109090909090909)","(10.0, 14.5, 11.76)","(8.0, 13.5, 11.485714285714286)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:36.358241,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.3, 4.109090909090909)","(10.0, 16.5, 10.575)","(8.0, 13.5, 11.485714285714286)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:37.648050,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.3, 4.109090909090909)","(10.0, 16.5, 12.3)","(8.0, 13.5, 11.485714285714286)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.3)"
12-01-2023 15:17:38.918823,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.3, 4.109090909090909)","(10.0, 16.0, 10.45)","(8.0, 13.5, 11.485714285714286)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.433333333333333)"
12-01-2023 15:17:40.301058,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.3, 4.109090909090909)","(10.0, 16.0, 10.571428571428571)","(8.0, 13.5, 11.485714285714286)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.433333333333333)"
12-01-2023 15:17:41.518445,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.3, 4.109090909090909)","(10.0, 15.5, 10.571428571428571)","(8.0, 13.5, 11.485714285714286)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.433333333333333)"
12-01-2023 15:17:42.779925,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.3, 4.109090909090909)","(10.0, 15.5, 10.571428571428571)","(8.0, 13.5, 9.777777777777779)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.433333333333333)"
12-01-2023 15:17:44.075898,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 47.2)","(2.6, 4.3, 4.027272727272727)","(10.0, 15.5, 10.571428571428571)","(8.0, 11.0, 9.333333333333334)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.433333333333333)"
12-01-2023 15:17:45.403904,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 47.2)","(2.6, 4.2, 4.027272727272727)","(10.0, 15.5, 9.757142857142858)","(8.0, 11.0, 9.333333333333334)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.433333333333333)"
12-01-2023 15:17:46.698740,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 47.2)","(2.6, 4.2, 4.027272727272727)","(10.0, 15.5, 11.280000000000001)","(8.0, 11.0, 9.333333333333334)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.433333333333333)"
12-01-2023 15:17:48.010735,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 47.2)","(2.6, 4.2, 3.55375)","(10.0, 15.0, 12.326315789473686)","(8.0, 11.0, 9.333333333333334)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.433333333333333)"
12-01-2023 15:17:49.325911,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 47.2)","(2.6, 4.6, 4.2727272727272725)","(10.0, 15.5, 12.326315789473686)","(8.0, 11.0, 9.333333333333334)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.433333333333333)"
12-01-2023 15:17:50.624464,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 47.2)","(2.6, 4.5, 4.190909090909091)","(10.0, 15.5, 12.326315789473686)","(8.0, 11.0, 9.333333333333334)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.433333333333333)"
12-01-2023 15:17:51.960380,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 47.2)","(2.6, 4.4, 4.190909090909091)","(10.0, 15.5, 12.326315789473686)","(8.0, 11.0, 9.333333333333334)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.433333333333333)"
12-01-2023 15:17:53.294651,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 47.2)","(2.6, 4.4, 4.109090909090909)","(10.0, 15.5, 12.326315789473686)","(8.0, 11.0, 9.333333333333334)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.433333333333333)"
12-01-2023 15:17:54.630948,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 47.2)","(2.6, 4.3, 4.109090909090909)","(10.0, 15.5, 12.326315789473686)","(8.0, 11.0, 9.333333333333334)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.433333333333333)"
