,Big Time Violet,Adobe Underworld,Allegro Love,Truth Hurts,Claws In Creed,Opawa Ziva
04-01-2023 09:19:34.967594,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 20.0, 18.142857142857142)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:35.789958,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 20.0, 18.142857142857142)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:36.611888,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 20.0, 18.142857142857142)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:37.435497,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 20.0, 18.142857142857142)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:38.249046,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 20.0, 18.142857142857142)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:39.072966,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:39.891360,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:40.715793,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:41.530933,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:42.366872,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:43.186277,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:44.011386,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:44.829997,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:45.655018,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:46.474844,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:47.289772,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:48.110686,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:48.933548,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:49.758298,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:50.568453,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:51.390041,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:52.193919,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:53.032352,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:53.883500,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:54.702383,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:55.503349,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:56.320803,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:57.134098,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:57.965201,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:58.774408,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:19:59.586432,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:00.413888,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:01.252375,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:02.060889,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:02.885104,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:03.697311,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:04.526667,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:05.336905,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:06.167280,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:07.004416,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:07.836701,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:08.637075,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:09.477145,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:10.346798,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:11.184847,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:12.016357,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:12.841617,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:13.703048,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:14.571213,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:15.392716,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:16.208940,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:17.019894,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:17.839582,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:18.649091,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:19.467894,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.0, 5.65)","(3.0, 8.8, 7.533333333333333)"
04-01-2023 09:20:20.281664,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.128571428571428)","(3.0, 9.0, 5.394444444444444)"
04-01-2023 09:20:21.101201,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.128571428571428)","(3.0, 9.0, 5.394444444444444)"
04-01-2023 09:20:21.921467,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.057142857142857)","(3.0, 9.0, 5.394444444444444)"
04-01-2023 09:20:22.741706,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.0, 5.394444444444444)"
04-01-2023 09:20:23.571509,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.0, 5.394444444444444)"
04-01-2023 09:20:24.384772,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.0, 5.394444444444444)"
04-01-2023 09:20:25.211222,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.0, 5.394444444444444)"
04-01-2023 09:20:26.022376,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.0, 5.394444444444444)"
04-01-2023 09:20:26.847957,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:27.659188,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:28.474153,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:29.295078,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:30.118485,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:30.937959,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:31.756716,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:32.575053,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:33.407429,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:34.218551,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:35.036032,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:35.861729,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:36.685786,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:37.501439,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:38.316695,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:39.138454,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:39.959689,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:40.776045,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:41.597145,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:42.412504,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:43.230713,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:44.056023,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:44.885824,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:45.698973,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 5.7)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:46.520352,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 15.399999999999999)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:47.340462,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:48.162713,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:48.979710,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:49.805948,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:50.625431,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:51.456131,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:52.267598,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:53.091575,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:53.917357,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:54.752400,"(2.6, 4.0, 2.9857142857142858)","(5.5, 17.5, 15.962500000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:55.576898,"(2.6, 4.0, 3.873214285714286)","(5.5, 17.5, 13.400000000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:56.386890,"(2.6, 4.0, 3.873214285714286)","(5.5, 17.0, 15.525000000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:57.206775,"(2.6, 4.0, 3.873214285714286)","(5.5, 17.0, 15.525000000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:58.040289,"(2.6, 4.0, 3.873214285714286)","(5.5, 17.0, 15.525000000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:58.863476,"(2.6, 4.0, 3.873214285714286)","(5.5, 17.0, 15.525000000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:20:59.684359,"(2.6, 4.0, 3.873214285714286)","(5.5, 17.0, 15.525000000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:21:00.495792,"(2.6, 4.0, 3.873214285714286)","(5.5, 17.0, 15.525000000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:21:01.311630,"(2.6, 4.0, 3.873214285714286)","(5.5, 17.0, 15.525000000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:21:02.131812,"(2.6, 4.0, 3.873214285714286)","(5.5, 17.0, 15.525000000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
04-01-2023 09:21:02.948495,"(2.6, 4.0, 3.873214285714286)","(5.5, 17.0, 15.525000000000002)","(8.5, 19.0, 18.0)","(17.0, 21.0, 16.0)","(4.4, 7.2, 6.771428571428572)","(3.0, 9.6, 4.183333333333334)"
