,Kaseys Money,Buster Up,She Wolf,Spring Luna,Kick Off,Sunset Charlie,Aces Up
10-01-2023 16:02:54.042073,"(1.8, 1.81, 1.7984615384615386)","(3.9, 8.2, 8.08)","(11.0, 12.0, 11.521739130434783)","(31.0, 75.0, 69.8076923076923)","(7.5, 12.5, 12.125)","(14.0, 27.0, 25.666666666666668)","(7.0, 10.5, 9.738461538461538)"
10-01-2023 16:02:55.091615,"(1.8, 1.81, 1.7984615384615386)","(3.9, 8.2, 8.08)","(11.0, 12.0, 11.521739130434783)","(31.0, 75.0, 69.8076923076923)","(7.5, 12.5, 12.153846153846153)","(14.0, 27.0, 25.434782608695652)","(7.0, 10.5, 9.435483870967742)"
10-01-2023 16:02:56.159835,"(1.8, 1.81, 1.7963636363636364)","(3.9, 8.2, 8.12)","(11.0, 12.0, 11.384615384615385)","(31.0, 75.0, 69.8076923076923)","(7.5, 12.5, 12.571428571428571)","(14.0, 27.0, 25.666666666666668)","(7.0, 10.5, 9.399999999999999)"
10-01-2023 16:02:57.405567,"(1.8, 1.81, 1.789375)","(3.9, 8.2, 8.152)","(11.0, 12.0, 11.384615384615385)","(31.0, 75.0, 69.8076923076923)","(7.5, 13.0, 12.571428571428571)","(14.0, 27.0, 25.666666666666668)","(7.0, 10.5, 9.478571428571428)"
10-01-2023 16:02:58.437924,"(1.8, 1.81, 1.79875)","(3.9, 8.2, 8.152)","(11.0, 12.0, 11.384615384615385)","(31.0, 75.0, 67.05882352941177)","(7.5, 13.0, 12.571428571428571)","(14.0, 27.0, 25.434782608695652)","(7.0, 10.5, 9.478571428571428)"
10-01-2023 16:02:59.568472,"(1.8, 1.81, 1.79875)","(3.9, 8.2, 8.152)","(11.0, 12.0, 11.434782608695652)","(31.0, 75.0, 69.70588235294117)","(7.5, 13.0, 12.571428571428571)","(14.0, 27.0, 25.434782608695652)","(7.0, 10.5, 9.6)"
10-01-2023 16:03:00.820751,"(1.75, 1.81, 1.8055555555555556)","(4.0, 8.2, 8.165714285714285)","(10.0, 12.0, 11.434782608695652)","(31.0, 75.0, 69.70588235294117)","(8.0, 13.0, 12.571428571428571)","(15.0, 27.0, 25.666666666666668)","(7.5, 10.5, 9.603703703703705)"
10-01-2023 16:03:01.901129,"(1.75, 1.81, 1.8072222222222223)","(4.0, 8.2, 8.158620689655171)","(10.0, 12.0, 11.434782608695652)","(31.0, 75.0, 70.33333333333333)","(8.0, 13.0, 12.571428571428571)","(15.0, 27.0, 25.666666666666668)","(7.5, 10.5, 9.603703703703705)"
10-01-2023 16:03:03.058089,"(1.75, 1.81, 1.8072222222222223)","(4.0, 8.2, 8.158620689655171)","(10.0, 12.0, 11.434782608695652)","(31.0, 75.0, 72.5)","(8.0, 13.0, 12.571428571428571)","(15.0, 27.0, 25.666666666666668)","(7.5, 10.5, 9.596428571428572)"
10-01-2023 16:03:04.230016,"(1.75, 1.81, 1.8033333333333335)","(4.0, 8.2, 8.165714285714285)","(10.0, 12.0, 11.434782608695652)","(31.0, 75.0, 72.5)","(8.0, 13.0, 12.571428571428571)","(15.0, 27.0, 25.434782608695652)","(7.5, 10.5, 9.596428571428572)"
10-01-2023 16:03:05.307734,"(1.75, 1.81, 1.8033333333333335)","(4.0, 8.2, 8.165714285714285)","(10.0, 12.0, 11.434782608695652)","(31.0, 75.0, 72.5)","(8.0, 13.0, 12.625)","(15.0, 27.0, 25.666666666666668)","(7.5, 10.5, 9.596428571428572)"
10-01-2023 16:03:06.537599,"(1.75, 1.81, 1.8080769230769231)","(4.0, 8.2, 8.165714285714285)","(10.0, 12.0, 11.434782608695652)","(31.0, 75.0, 72.5)","(8.0, 13.0, 12.88888888888889)","(15.0, 27.0, 25.666666666666668)","(7.5, 10.5, 9.618181818181819)"
10-01-2023 16:03:07.807979,"(1.75, 1.82, 1.811)","(4.0, 8.2, 8.165714285714285)","(10.0, 12.0, 11.434782608695652)","(31.0, 75.0, 72.5)","(8.0, 14.0, 12.869565217391305)","(15.0, 27.0, 25.071428571428573)","(7.5, 10.0, 9.8)"
10-01-2023 16:03:09.335318,"(1.75, 1.82, 1.81)","(4.0, 8.2, 8.158620689655171)","(10.0, 12.0, 11.434782608695652)","(31.0, 75.0, 72.14285714285714)","(8.0, 14.0, 12.74074074074074)","(15.0, 27.0, 25.3125)","(7.5, 10.0, 9.52)"
10-01-2023 16:03:10.457589,"(1.75, 1.82, 1.81)","(4.0, 8.2, 8.158620689655171)","(10.0, 12.0, 11.434782608695652)","(31.0, 75.0, 72.14285714285714)","(8.0, 14.0, 12.74074074074074)","(15.0, 27.0, 25.3125)","(7.5, 10.0, 9.52)"
10-01-2023 16:03:11.708103,"(1.75, 1.82, 1.8050000000000002)","(4.0, 8.2, 8.165714285714285)","(10.0, 12.0, 11.434782608695652)","(31.0, 75.0, 71.66666666666667)","(8.0, 14.0, 12.90909090909091)","(15.0, 27.0, 25.3125)","(7.5, 10.0, 9.52)"
10-01-2023 16:03:12.963671,"(1.75, 1.82, 1.8122727272727273)","(4.0, 8.2, 8.165714285714285)","(10.0, 12.0, 11.434782608695652)","(31.0, 75.0, 71.66666666666667)","(8.0, 13.0, 12.90909090909091)","(15.0, 27.0, 25.714285714285715)","(7.5, 10.0, 9.52)"
10-01-2023 16:03:14.173949,"(1.75, 1.82, 1.8132894736842107)","(4.0, 8.2, 8.173333333333332)","(10.0, 12.0, 11.323529411764707)","(31.0, 75.0, 73.06451612903226)","(8.0, 13.0, 12.476190476190476)","(15.0, 27.0, 25.714285714285715)","(7.5, 10.0, 9.52)"
10-01-2023 16:03:15.419709,"(1.75, 1.82, 1.8132894736842107)","(4.0, 8.2, 8.173333333333332)","(10.0, 12.0, 11.323529411764707)","(31.0, 75.0, 73.06451612903226)","(8.0, 13.0, 12.454545454545455)","(15.0, 27.0, 25.161290322580644)","(7.5, 10.0, 9.48)"
10-01-2023 16:03:16.584884,"(1.75, 1.83, 1.800762331838565)","(4.0, 8.2, 8.173333333333332)","(10.0, 12.0, 11.297297297297296)","(31.0, 75.0, 73.06451612903226)","(8.0, 13.0, 12.588235294117647)","(15.0, 27.0, 25.846153846153847)","(7.5, 10.0, 9.46857142857143)"
10-01-2023 16:03:17.791690,"(1.75, 1.82, 1.8165714285714287)","(4.0, 8.2, 8.169230769230769)","(10.0, 12.0, 11.212121212121213)","(31.0, 75.0, 73.06451612903226)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.846153846153847)","(7.5, 10.0, 9.46857142857143)"
10-01-2023 16:03:18.948126,"(1.75, 1.82, 1.816)","(4.0, 8.2, 8.169230769230769)","(10.0, 12.0, 11.212121212121213)","(31.0, 75.0, 73.06451612903226)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.846153846153847)","(7.5, 10.0, 9.46857142857143)"
10-01-2023 16:03:20.245033,"(1.75, 1.82, 1.816)","(4.0, 8.2, 8.173333333333332)","(10.0, 12.0, 11.277777777777779)","(31.0, 75.0, 73.06451612903226)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.846153846153847)","(7.5, 10.0, 9.46857142857143)"
10-01-2023 16:03:21.412656,"(1.75, 1.82, 1.809090909090909)","(4.0, 8.2, 8.173333333333332)","(10.0, 12.0, 11.212121212121213)","(31.0, 75.0, 73.06451612903226)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.846153846153847)","(7.5, 10.0, 9.46857142857143)"
10-01-2023 16:03:22.686353,"(1.75, 1.82, 1.8142857142857143)","(4.0, 8.2, 8.173333333333332)","(10.0, 12.0, 11.212121212121213)","(31.0, 75.0, 73.06451612903226)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.846153846153847)","(7.5, 10.0, 9.46857142857143)"
10-01-2023 16:03:24.069296,"(1.75, 1.82, 1.8170000000000002)","(4.0, 8.2, 8.173333333333332)","(10.0, 12.0, 11.212121212121213)","(31.0, 75.0, 73.06451612903226)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.846153846153847)","(7.5, 10.0, 9.46857142857143)"
10-01-2023 16:03:25.743481,"(1.75, 1.82, 1.8170000000000002)","(4.0, 8.2, 8.170731707317072)","(10.0, 12.0, 11.212121212121213)","(31.0, 75.0, 73.06451612903226)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.846153846153847)","(7.5, 10.0, 9.46857142857143)"
10-01-2023 16:03:27.420069,"(1.75, 1.82, 1.8170000000000002)","(4.0, 8.2, 8.167567567567566)","(10.0, 12.0, 11.212121212121213)","(31.0, 75.0, 73.06451612903226)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.846153846153847)","(7.5, 10.0, 9.46857142857143)"
10-01-2023 16:03:28.585533,"(1.75, 1.82, 1.8170000000000002)","(4.0, 8.2, 8.17142857142857)","(10.0, 12.0, 11.212121212121213)","(31.0, 75.0, 73.06451612903226)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.636363636363637)","(7.5, 10.0, 9.46857142857143)"
10-01-2023 16:03:29.989958,"(1.7, 1.82, 1.8170000000000002)","(4.2, 8.2, 8.17142857142857)","(10.0, 12.0, 11.297297297297296)","(31.0, 75.0, 73.06451612903226)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.8)","(7.5, 10.0, 9.514285714285714)"
10-01-2023 16:03:31.401696,"(1.7, 1.82, 1.8170000000000002)","(4.2, 8.2, 8.17142857142857)","(10.0, 12.0, 11.212121212121213)","(31.0, 75.0, 73.06451612903226)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.8)","(7.5, 9.8, 9.282758620689656)"
10-01-2023 16:03:32.551952,"(1.7, 1.82, 1.8183561643835617)","(4.2, 8.2, 8.17142857142857)","(10.0, 12.0, 11.212121212121213)","(31.0, 75.0, 73.06451612903226)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.8)","(7.5, 9.8, 9.296774193548387)"
10-01-2023 16:03:33.918471,"(1.7, 1.82, 1.8145454545454547)","(4.2, 8.2, 8.17142857142857)","(10.0, 12.0, 11.212121212121213)","(31.0, 75.0, 73.62068965517241)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.8)","(7.5, 9.8, 9.296774193548387)"
10-01-2023 16:03:35.337264,"(1.7, 1.82, 1.8145454545454547)","(4.2, 8.2, 8.183333333333334)","(10.0, 12.0, 11.212121212121213)","(31.0, 75.0, 84.53125)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.8)","(7.5, 9.8, 9.273170731707317)"
10-01-2023 16:03:36.715500,"(1.7, 1.82, 1.8145454545454547)","(4.2, 8.2, 8.183333333333334)","(10.0, 12.0, 11.212121212121213)","(31.0, 90.0, 84.25925925925927)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.8)","(7.5, 9.8, 9.273170731707317)"
10-01-2023 16:03:38.160116,"(1.7, 1.82, 1.8145454545454547)","(4.2, 8.2, 8.18095238095238)","(10.0, 12.0, 11.212121212121213)","(31.0, 85.0, 84.25925925925927)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.8)","(7.5, 9.8, 9.273170731707317)"
10-01-2023 16:03:39.430355,"(1.7, 1.82, 1.8145454545454547)","(4.2, 8.2, 8.35)","(10.0, 12.0, 11.291666666666666)","(31.0, 85.0, 84.25925925925927)","(8.0, 13.0, 12.5)","(15.0, 27.0, 25.96551724137931)","(7.5, 9.8, 9.381818181818181)"
10-01-2023 16:03:40.799514,"(1.7, 1.82, 1.8043283582089553)","(4.2, 8.6, 8.525)","(10.0, 11.5, 11.208333333333334)","(31.0, 85.0, 83.75)","(8.0, 13.0, 12.636363636363637)","(15.0, 27.0, 26.0)","(7.5, 9.6, 9.014285714285714)"
10-01-2023 16:03:41.977482,"(1.7, 1.83, 1.8128855721393036)","(4.2, 8.6, 8.525)","(10.0, 11.5, 11.15625)","(31.0, 85.0, 83.75)","(8.0, 13.0, 12.714285714285714)","(15.0, 27.0, 25.88888888888889)","(7.5, 9.4, 8.84)"
10-01-2023 16:03:43.191421,"(1.7, 1.83, 1.8158620689655174)","(4.2, 8.6, 8.52)","(10.0, 11.5, 11.0)","(31.0, 85.0, 83.75)","(8.0, 13.0, 13.264705882352942)","(15.0, 27.0, 25.88888888888889)","(7.5, 9.4, 8.994117647058824)"
10-01-2023 16:03:44.512418,"(1.7, 1.82, 1.8158620689655174)","(4.2, 8.6, 8.555555555555555)","(10.0, 11.5, 10.966666666666667)","(31.0, 85.0, 84.31818181818181)","(8.0, 13.5, 13.264705882352942)","(15.0, 27.0, 25.88888888888889)","(7.5, 9.4, 8.994117647058824)"
10-01-2023 16:03:45.771721,"(1.7, 1.82, 1.8158620689655174)","(4.2, 8.6, 8.555555555555555)","(10.0, 11.5, 10.966666666666667)","(31.0, 85.0, 84.31818181818181)","(8.0, 13.5, 13.264705882352942)","(15.0, 27.0, 25.88888888888889)","(7.5, 9.4, 8.97872340425532)"
10-01-2023 16:03:46.926028,"(1.7, 1.82, 1.8158620689655174)","(4.2, 8.6, 8.555555555555555)","(10.0, 11.5, 10.966666666666667)","(31.0, 85.0, 84.31818181818181)","(8.0, 13.5, 13.119047619047619)","(15.0, 27.0, 25.88888888888889)","(7.5, 9.4, 8.99591836734694)"
10-01-2023 16:03:48.170230,"(1.7, 1.82, 1.8158620689655174)","(4.2, 8.4, 8.376470588235295)","(10.0, 11.5, 10.966666666666667)","(31.0, 85.0, 84.31818181818181)","(8.0, 13.5, 13.119047619047619)","(15.0, 27.0, 25.88888888888889)","(7.5, 9.4, 8.99591836734694)"
10-01-2023 16:03:49.396539,"(1.7, 1.82, 1.8122222222222222)","(4.2, 8.4, 8.376470588235295)","(10.0, 11.5, 10.966666666666667)","(31.0, 85.0, 84.31818181818181)","(8.0, 13.5, 13.119047619047619)","(15.0, 27.0, 25.88888888888889)","(7.5, 9.4, 8.99591836734694)"
10-01-2023 16:03:50.516700,"(1.7, 1.82, 1.8122222222222222)","(4.2, 8.4, 8.387500000000001)","(10.0, 11.5, 10.966666666666667)","(31.0, 85.0, 84.31818181818181)","(8.0, 13.5, 13.119047619047619)","(15.0, 27.0, 25.88888888888889)","(7.5, 9.4, 8.99591836734694)"
10-01-2023 16:03:51.735032,"(1.7, 1.82, 1.8122222222222222)","(4.2, 8.6, 8.430769230769231)","(10.0, 11.5, 10.966666666666667)","(31.0, 85.0, 80.16129032258064)","(8.0, 13.5, 13.112903225806452)","(15.0, 27.0, 25.88888888888889)","(7.5, 9.4, 9.028571428571428)"
10-01-2023 16:03:52.945148,"(1.7, 1.83, 1.8201694915254238)","(4.2, 8.8, 8.567741935483872)","(10.0, 11.5, 10.9)","(31.0, 90.0, 81.25)","(8.0, 13.5, 13.09375)","(15.0, 27.0, 25.88888888888889)","(7.5, 9.2, 8.92)"
10-01-2023 16:03:54.179672,"(1.7, 1.83, 1.8205932203389832)","(4.2, 8.8, 8.567741935483872)","(10.0, 11.5, 10.9)","(31.0, 90.0, 81.25)","(8.0, 13.5, 13.09375)","(15.0, 27.0, 25.88888888888889)","(7.5, 9.0, 8.64)"
10-01-2023 16:03:55.438309,"(1.7, 1.83, 1.8161818181818183)","(4.2, 8.8, 8.535294117647059)","(10.0, 11.5, 11.277777777777779)","(31.0, 90.0, 87.5)","(8.0, 13.5, 13.384615384615385)","(15.0, 27.0, 29.4)","(7.5, 9.0, 9.0875)"
10-01-2023 16:03:56.661018,"(1.7, 1.86, 1.8435714285714286)","(4.2, 7.0, 6.896551724137931)","(10.0, 11.5, 11.277777777777779)","(31.0, 90.0, 89.28571428571429)","(8.0, 14.0, 13.666666666666666)","(15.0, 30.0, 28.428571428571427)","(7.5, 9.4, 9.017391304347827)"
10-01-2023 16:03:57.852113,"(1.7, 1.86, 1.8523809523809525)","(4.2, 7.4, 7.283333333333333)","(10.0, 12.0, 11.27027027027027)","(31.0, 90.0, 88.79310344827586)","(8.0, 14.0, 13.705882352941176)","(15.0, 32.0, 28.428571428571427)","(7.5, 9.4, 9.021052631578947)"
10-01-2023 16:03:59.006289,"(1.7, 1.87, 1.858695652173913)","(4.2, 7.2, 7.048275862068966)","(10.0, 12.0, 11.325)","(31.0, 95.0, 88.79310344827586)","(8.0, 14.0, 13.705882352941176)","(15.0, 32.0, 28.428571428571427)","(7.5, 9.4, 9.021052631578947)"
10-01-2023 16:04:00.116502,"(1.7, 1.88, 1.8788888888888888)","(4.4, 7.0, 6.885714285714285)","(10.0, 12.0, 11.342105263157894)","(31.0, 95.0, 88.79310344827586)","(8.0, 14.0, 13.944444444444445)","(16.0, 32.0, 37.333333333333336)","(7.5, 9.4, 9.021052631578947)"
10-01-2023 16:04:01.186507,"(1.7, 1.92, 1.9028571428571428)","(4.4, 6.6, 6.5874999999999995)","(10.0, 12.0, 11.264705882352942)","(31.0, 95.0, 88.79310344827586)","(8.0, 14.0, 13.944444444444445)","(16.0, 42.0, 37.333333333333336)","(7.5, 9.4, 9.02)"
10-01-2023 16:04:02.313945,"(1.7, 1.91, 1.9064705882352941)","(4.4, 6.8, 6.430769230769231)","(10.0, 11.5, 11.153846153846153)","(31.0, 95.0, 88.79310344827586)","(8.0, 14.5, 14.166666666666666)","(16.0, 38.0, 31.75)","(7.5, 9.4, 8.907142857142858)"
10-01-2023 16:04:03.381955,"(1.7, 1.91, 1.907894736842105)","(4.4, 6.6, 6.466666666666667)","(10.0, 11.5, 11.153846153846153)","(31.0, 95.0, 88.79310344827586)","(8.0, 14.5, 14.5)","(16.0, 38.0, 31.75)","(7.5, 9.4, 8.925)"
10-01-2023 16:04:04.534550,"(1.7, 1.91, 1.9085714285714286)","(4.4, 6.6, 6.4399999999999995)","(10.0, 11.5, 11.153846153846153)","(31.0, 95.0, 88.79310344827586)","(8.0, 15.0, 14.5)","(16.0, 38.0, 31.75)","(7.5, 9.4, 8.925)"
10-01-2023 16:04:05.742042,"(1.7, 1.91, 1.9088888888888889)","(4.4, 6.6, 6.35)","(10.0, 11.5, 11.153846153846153)","(31.0, 95.0, 88.79310344827586)","(8.0, 15.0, 14.5)","(16.0, 38.0, 31.75)","(7.5, 9.4, 8.930434782608696)"
10-01-2023 16:04:06.982575,"(1.65, 1.91, 1.9088888888888889)","(4.6, 6.6, 6.247058823529412)","(10.0, 11.5, 11.25)","(41.0, 95.0, 88.79310344827586)","(9.0, 15.0, 14.38888888888889)","(18.0, 38.0, 30.857142857142858)","(7.5, 9.4, 8.925)"
10-01-2023 16:04:08.147140,"(1.65, 1.93, 1.92)","(4.6, 6.6, 6.384615384615384)","(10.0, 11.5, 11.1)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.921052631578947)","(18.0, 38.0, 30.857142857142858)","(7.5, 9.4, 8.930434782608696)"
10-01-2023 16:04:09.119832,"(1.65, 1.92, 1.915)","(4.6, 6.6, 6.384615384615384)","(10.0, 11.5, 11.029411764705882)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.9)","(18.0, 38.0, 30.4)","(7.5, 9.4, 8.925)"
10-01-2023 16:04:10.264774,"(1.65, 1.91, 1.9083999999999999)","(4.6, 6.6, 6.392)","(10.0, 11.5, 11.026315789473685)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.863636363636363)","(18.0, 38.0, 30.4)","(7.5, 9.4, 8.940000000000001)"
10-01-2023 16:04:11.477548,"(1.65, 1.92, 1.911111111111111)","(4.6, 6.6, 6.36)","(10.0, 11.5, 11.24)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.863636363636363)","(18.0, 38.0, 30.4)","(7.5, 9.4, 8.907142857142858)"
10-01-2023 16:04:12.604329,"(1.65, 1.92, 1.911111111111111)","(4.6, 6.6, 6.496296296296296)","(10.0, 11.5, 10.9)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.863636363636363)","(18.0, 38.0, 30.875)","(7.5, 9.4, 8.88)"
10-01-2023 16:04:13.689167,"(1.65, 1.92, 1.9142857142857141)","(4.6, 6.6, 6.392592592592592)","(10.0, 11.5, 10.9)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.863636363636363)","(18.0, 38.0, 30.875)","(7.5, 9.2, 8.863999999999999)"
10-01-2023 16:04:14.760863,"(1.65, 1.92, 1.911111111111111)","(4.6, 6.4, 6.362500000000001)","(10.0, 11.5, 10.9)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.863636363636363)","(18.0, 38.0, 30.875)","(7.5, 9.2, 8.850000000000001)"
10-01-2023 16:04:15.818583,"(1.65, 1.92, 1.911111111111111)","(4.6, 6.4, 6.37)","(10.0, 11.5, 10.961538461538462)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.863636363636363)","(18.0, 38.0, 30.875)","(7.5, 9.2, 8.838095238095239)"
10-01-2023 16:04:17.033400,"(1.65, 1.92, 1.915)","(4.6, 6.6, 6.419354838709677)","(10.0, 11.5, 10.961538461538462)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.863636363636363)","(18.0, 38.0, 30.842105263157894)","(7.5, 9.2, 8.799999999999999)"
10-01-2023 16:04:18.337206,"(1.65, 1.94, 1.9266666666666665)","(4.6, 6.6, 6.394285714285714)","(10.0, 11.5, 10.879310344827585)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.863636363636363)","(18.0, 36.0, 32.666666666666664)","(7.5, 9.2, 8.799999999999999)"
10-01-2023 16:04:19.413598,"(1.65, 1.93, 1.9266666666666665)","(4.6, 6.6, 6.394285714285714)","(10.0, 11.5, 10.879310344827585)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.863636363636363)","(18.0, 34.0, 31.818181818181817)","(7.5, 9.2, 8.914285714285715)"
10-01-2023 16:04:20.697014,"(1.65, 1.94, 1.9329411764705882)","(4.6, 6.6, 6.385714285714285)","(10.0, 11.5, 10.958333333333334)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.863636363636363)","(18.0, 34.0, 30.842105263157894)","(7.5, 9.0, 8.65)"
10-01-2023 16:04:21.799196,"(1.65, 1.94, 1.937142857142857)","(4.6, 6.6, 6.385714285714285)","(10.0, 11.0, 10.958333333333334)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.863636363636363)","(18.0, 34.0, 30.842105263157894)","(7.5, 9.0, 8.58)"
10-01-2023 16:04:22.819911,"(1.65, 1.94, 1.937142857142857)","(4.6, 6.6, 6.3677419354838705)","(10.0, 11.0, 10.958333333333334)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.863636363636363)","(18.0, 34.0, 30.842105263157894)","(7.5, 8.8, 8.48235294117647)"
10-01-2023 16:04:23.788040,"(1.65, 1.95, 1.9425)","(4.6, 6.6, 6.3625)","(10.0, 11.0, 10.958333333333334)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.863636363636363)","(18.0, 34.0, 30.842105263157894)","(7.5, 8.8, 8.388235294117647)"
10-01-2023 16:04:24.778321,"(1.65, 1.94, 1.9285714285714286)","(4.6, 6.6, 6.443478260869566)","(10.0, 11.5, 11.066666666666666)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.944444444444445)","(18.0, 34.0, 30.842105263157894)","(7.5, 8.4, 8.371428571428572)"
10-01-2023 16:04:25.818284,"(1.65, 1.96, 1.9435294117647057)","(4.6, 6.6, 6.415384615384616)","(10.0, 11.5, 11.066666666666666)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.0, 13.9375)","(18.0, 34.0, 30.842105263157894)","(7.5, 8.4, 8.333333333333334)"
10-01-2023 16:04:26.854313,"(1.65, 1.95, 1.9425)","(4.6, 6.6, 6.44)","(10.0, 11.5, 11.333333333333334)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.0, 13.75)","(18.0, 34.0, 30.842105263157894)","(7.5, 8.4, 8.333333333333334)"
10-01-2023 16:04:27.929070,"(1.65, 1.95, 1.944)","(4.6, 6.6, 6.5)","(10.0, 11.5, 11.458333333333334)","(41.0, 95.0, 88.63636363636364)","(9.0, 14.0, 13.642857142857142)","(19.0, 34.0, 30.842105263157894)","(7.5, 8.4, 8.3)"
10-01-2023 16:04:29.011432,"(1.65, 1.95, 1.944)","(4.6, 6.6, 6.476923076923077)","(10.0, 11.5, 11.458333333333334)","(41.0, 90.0, 88.79310344827586)","(9.0, 14.0, 13.666666666666666)","(19.0, 34.0, 30.842105263157894)","(7.5, 8.4, 8.229999999999999)"
10-01-2023 16:04:30.020852,"(1.65, 1.96, 1.9537499999999999)","(4.6, 6.2, 5.985714285714286)","(10.0, 12.0, 11.387096774193548)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.0, 13.666666666666666)","(19.0, 34.0, 30.842105263157894)","(7.5, 8.4, 8.211764705882352)"
10-01-2023 16:04:31.061155,"(1.65, 1.95, 1.9478947368421051)","(4.6, 6.2, 5.930337078651686)","(10.0, 12.0, 11.533333333333333)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.0, 13.615384615384615)","(19.0, 34.0, 30.842105263157894)","(7.5, 8.4, 8.211764705882352)"
10-01-2023 16:04:32.163769,"(1.65, 1.95, 1.9473333333333334)","(4.6, 6.2, 6.036)","(10.0, 12.0, 11.807692307692308)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.0, 13.615384615384615)","(19.0, 34.0, 30.842105263157894)","(7.5, 8.4, 8.571428571428571)"
10-01-2023 16:04:33.177293,"(1.65, 1.95, 1.9442857142857142)","(4.6, 6.2, 6.025531914893617)","(10.0, 12.0, 11.807692307692308)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.0, 13.615384615384615)","(19.0, 34.0, 30.842105263157894)","(7.5, 8.8, 8.766666666666667)"
10-01-2023 16:04:34.166333,"(1.65, 1.95, 1.9457142857142857)","(4.6, 6.2, 6.021052631578947)","(10.0, 12.0, 11.9)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.0, 13.666666666666666)","(19.0, 34.0, 30.842105263157894)","(7.5, 8.8, 8.766666666666667)"
10-01-2023 16:04:35.244782,"(1.65, 1.96, 1.948)","(4.6, 6.0, 5.942857142857143)","(10.0, 12.0, 11.9)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.0, 13.666666666666666)","(19.0, 34.0, 30.842105263157894)","(7.5, 8.8, 8.766666666666667)"
10-01-2023 16:04:36.253992,"(1.65, 1.96, 1.954)","(4.6, 6.0, 5.95)","(10.0, 12.0, 11.9)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.0, 13.615384615384615)","(19.0, 34.0, 30.842105263157894)","(7.5, 8.8, 8.766666666666667)"
10-01-2023 16:04:37.216554,"(1.65, 1.96, 1.9518181818181817)","(4.6, 6.0, 5.941666666666666)","(10.0, 12.0, 11.833333333333334)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.0, 13.666666666666666)","(19.0, 34.0, 30.842105263157894)","(7.5, 8.8, 8.7)"
10-01-2023 16:04:38.174143,"(1.65, 1.97, 1.9633333333333334)","(4.6, 6.0, 5.983333333333333)","(10.0, 12.0, 11.9)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.0, 13.681818181818182)","(19.0, 34.0, 30.842105263157894)","(7.5, 9.0, 8.7)"
10-01-2023 16:04:39.157303,"(1.65, 1.97, 1.9466666666666665)","(4.6, 6.2, 5.948)","(10.0, 12.0, 11.868421052631579)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.5, 13.90909090909091)","(19.0, 34.0, 30.842105263157894)","(7.5, 9.0, 8.7)"
10-01-2023 16:04:40.165844,"(1.65, 1.97, 1.9466666666666665)","(4.4, 6.0, 5.992307692307692)","(10.0, 12.0, 11.941176470588236)","(41.0, 95.0, 88.79310344827586)","(9.0, 14.0, 13.90909090909091)","(19.0, 34.0, 30.842105263157894)","(7.5, 9.0, 8.7)"
