,Itchy Nose,Call Me Jim,Rich Hips,Aston Rozee,Coconut Santiago,Brother Yap,Champ Duran
07-12-2022 13:31:33.309277,"(3.0, 4.7, 4.625)","(11.0, 14.5, 14.071428571428571)","(21.0, 29.0, 27.97142857142857)","(4.8, 6.6, 6.466666666666667)","(4.4, 5.3, 5.277272727272727)","(2.9, 3.2, 3.154166666666667)","(51.0, 95.0, 92.65625)"
07-12-2022 13:31:34.353766,"(3.0, 4.7, 4.625)","(11.0, 14.5, 13.81578947368421)","(21.0, 29.0, 27.916666666666668)","(4.8, 6.6, 6.466666666666667)","(4.4, 5.4, 5.273333333333333)","(2.9, 3.2, 3.154166666666667)","(51.0, 95.0, 92.65625)"
07-12-2022 13:31:35.536107,"(3.0, 4.7, 4.666666666666667)","(11.0, 14.5, 13.6875)","(21.0, 29.0, 27.916666666666668)","(4.8, 6.6, 6.466666666666667)","(4.4, 5.3, 5.273333333333333)","(2.9, 3.2, 3.154166666666667)","(51.0, 95.0, 92.65625)"
07-12-2022 13:31:36.780910,"(3.0, 4.7, 4.666666666666667)","(11.0, 14.5, 15.681818181818182)","(21.0, 29.0, 27.916666666666668)","(4.8, 6.6, 6.452307692307692)","(4.4, 5.3, 5.257142857142857)","(2.9, 3.2, 3.154166666666667)","(51.0, 95.0, 92.65625)"
07-12-2022 13:31:37.979193,"(3.0, 4.7, 4.666666666666667)","(11.0, 16.5, 15.681818181818182)","(21.0, 29.0, 27.916666666666668)","(4.8, 6.6, 6.452307692307692)","(4.4, 5.3, 5.257142857142857)","(2.9, 3.2, 3.1375)","(51.0, 95.0, 92.65625)"
07-12-2022 13:31:39.168749,"(3.0, 4.7, 4.666666666666667)","(11.0, 15.5, 15.361538461538462)","(21.0, 29.0, 27.916666666666668)","(4.8, 6.6, 6.452307692307692)","(4.4, 5.3, 5.257142857142857)","(2.9, 3.15, 3.1375)","(51.0, 95.0, 92.65625)"
07-12-2022 13:31:40.399926,"(3.0, 4.7, 4.666666666666667)","(11.0, 15.5, 15.326666666666666)","(21.0, 29.0, 27.916666666666668)","(4.8, 6.6, 6.4645161290322575)","(4.4, 5.3, 5.257142857142857)","(2.9, 3.15, 3.1375)","(51.0, 95.0, 92.65625)"
07-12-2022 13:31:41.573045,"(3.0, 4.7, 4.666666666666667)","(11.0, 15.5, 15.326666666666666)","(21.0, 29.0, 27.916666666666668)","(4.8, 6.6, 6.4645161290322575)","(4.4, 5.3, 5.257142857142857)","(2.9, 3.15, 3.1375)","(51.0, 95.0, 92.65625)"
07-12-2022 13:31:42.675316,"(3.0, 4.7, 4.666666666666667)","(11.0, 15.5, 15.326666666666666)","(21.0, 29.0, 27.916666666666668)","(4.8, 6.6, 6.4645161290322575)","(4.4, 5.3, 5.257142857142857)","(2.9, 3.15, 3.1315789473684212)","(51.0, 95.0, 92.65625)"
07-12-2022 13:31:43.728985,"(3.0, 4.7, 4.666666666666667)","(11.0, 15.5, 15.222222222222221)","(21.0, 29.0, 28.3)","(4.8, 6.6, 6.462295081967213)","(4.4, 5.3, 5.222222222222222)","(2.9, 3.2, 3.1222222222222222)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:31:45.006344,"(3.0, 4.7, 4.68)","(11.0, 15.0, 14.6)","(21.0, 32.0, 31.727272727272727)","(4.8, 6.6, 6.431884057971015)","(4.4, 5.3, 5.239130434782608)","(2.9, 3.2, 3.1222222222222222)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:31:46.270985,"(3.0, 4.7, 4.68)","(11.0, 15.0, 14.590909090909092)","(21.0, 32.0, 29.88235294117647)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.3, 5.246153846153846)","(2.9, 3.2, 3.123076923076923)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:31:47.379591,"(3.1, 4.7, 4.68)","(11.0, 15.0, 14.742857142857144)","(21.0, 32.0, 30.363636363636363)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.3, 5.253333333333333)","(2.8, 3.15, 3.123076923076923)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:31:48.527022,"(3.1, 4.7, 4.68)","(11.0, 15.0, 14.709677419354838)","(21.0, 32.0, 30.153846153846153)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.3, 5.1375)","(2.8, 3.15, 3.1375)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:31:49.747783,"(3.1, 4.7, 4.68)","(11.0, 15.0, 14.709677419354838)","(21.0, 32.0, 30.666666666666668)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.2, 5.126829268292683)","(2.8, 3.15, 3.123076923076923)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:31:50.935247,"(3.1, 4.7, 4.681818181818182)","(11.0, 15.0, 14.628571428571428)","(21.0, 32.0, 30.363636363636363)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.2, 5.126829268292683)","(2.8, 3.15, 3.1272727272727274)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:31:51.959725,"(3.1, 4.7, 4.681818181818182)","(11.0, 15.0, 14.628571428571428)","(21.0, 32.0, 30.363636363636363)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.2, 5.126829268292683)","(2.8, 3.15, 3.125)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:31:53.024397,"(3.1, 4.7, 4.681818181818182)","(11.0, 15.0, 14.628571428571428)","(21.0, 32.0, 30.153846153846153)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.2, 5.096551724137931)","(2.8, 3.2, 3.129032258064516)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:31:54.099917,"(3.1, 4.7, 4.681818181818182)","(11.0, 14.5, 14.35)","(21.0, 32.0, 30.666666666666668)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.2, 5.054666666666667)","(2.8, 3.25, 3.1525)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:31:55.232791,"(3.1, 4.7, 4.681818181818182)","(11.0, 14.5, 14.243589743589745)","(21.0, 32.0, 30.153846153846153)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.1, 5.054666666666667)","(2.8, 3.2, 3.1525)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:31:56.436407,"(3.1, 4.8, 4.705882352941177)","(11.0, 14.5, 14.243589743589745)","(21.0, 32.0, 30.736842105263158)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.1, 5.05)","(2.8, 3.2, 3.1538461538461537)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:31:57.432518,"(3.1, 4.7, 4.670212765957447)","(11.0, 14.5, 14.065217391304348)","(21.0, 32.0, 30.736842105263158)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.1, 5.05)","(2.8, 3.25, 3.1538461538461537)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:31:58.528597,"(3.1, 4.7, 4.671428571428572)","(11.0, 14.0, 13.692307692307692)","(21.0, 32.0, 30.736842105263158)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.1, 5.052173913043478)","(2.8, 3.25, 3.2583333333333333)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:31:59.706380,"(3.1, 4.7, 4.671428571428572)","(11.0, 13.5, 13.471830985915492)","(21.0, 30.0, 29.727272727272727)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.1, 5.06)","(2.8, 3.3, 3.2785714285714285)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:32:00.853289,"(3.1, 4.7, 4.671428571428572)","(11.0, 13.5, 13.45890410958904)","(21.0, 32.0, 29.714285714285715)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.1, 5.06)","(2.8, 3.35, 3.2785714285714285)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:32:02.024643,"(3.1, 4.7, 4.670212765957447)","(11.0, 13.5, 13.457142857142857)","(21.0, 30.0, 29.0)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.1, 5.059259259259259)","(2.8, 3.35, 3.3142857142857145)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:32:03.073520,"(3.1, 4.7, 4.670212765957447)","(11.0, 13.5, 13.457142857142857)","(21.0, 30.0, 29.0)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.1, 5.059259259259259)","(2.8, 3.35, 3.2973684210526315)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:32:04.078334,"(3.1, 4.7, 4.670212765957447)","(11.0, 13.5, 13.432432432432432)","(21.0, 30.0, 29.285714285714285)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.1, 5.056435643564356)","(2.8, 3.35, 3.2973684210526315)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:32:05.090797,"(3.1, 4.7, 4.670212765957447)","(11.0, 13.5, 13.424242424242424)","(21.0, 30.0, 28.8)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.1, 5.041071428571429)","(2.8, 3.35, 3.2973684210526315)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:32:06.204281,"(3.1, 4.7, 4.670212765957447)","(11.0, 13.5, 13.425373134328359)","(21.0, 29.0, 28.470588235294116)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.1, 5.056435643564356)","(2.8, 3.35, 3.2981481481481483)","(51.0, 95.0, 92.82608695652173)"
07-12-2022 13:32:07.275285,"(3.1, 4.7, 4.670212765957447)","(11.0, 13.5, 13.425373134328359)","(21.0, 29.0, 28.470588235294116)","(4.8, 6.6, 6.442424242424242)","(4.4, 5.1, 5.056435643564356)","(2.8, 3.35, 3.2981481481481483)","(51.0, 95.0, 92.61904761904762)"
07-12-2022 13:32:08.286855,"(3.1, 4.7, 4.66)","(11.0, 13.5, 13.425373134328359)","(21.0, 29.0, 28.470588235294116)","(4.8, 6.6, 6.4399999999999995)","(4.4, 5.1, 5.056435643564356)","(2.8, 3.35, 3.309090909090909)","(51.0, 95.0, 92.61904761904762)"
07-12-2022 13:32:09.340042,"(3.2, 4.7, 4.670212765957447)","(11.0, 13.5, 13.425373134328359)","(21.0, 29.0, 28.470588235294116)","(5.0, 6.6, 6.4399999999999995)","(4.4, 5.1, 5.056435643564356)","(2.8, 3.35, 3.309090909090909)","(51.0, 95.0, 92.61904761904762)"
07-12-2022 13:32:10.419618,"(3.2, 4.7, 4.670212765957447)","(11.0, 13.5, 13.425373134328359)","(21.0, 29.0, 28.470588235294116)","(5.0, 6.6, 6.4399999999999995)","(4.4, 5.1, 5.056)","(2.8, 3.35, 3.3)","(51.0, 95.0, 92.61904761904762)"
07-12-2022 13:32:11.510644,"(3.2, 4.7, 4.670212765957447)","(11.0, 13.5, 13.425373134328359)","(21.0, 29.0, 28.470588235294116)","(5.0, 6.6, 6.4399999999999995)","(4.4, 5.1, 5.056435643564356)","(2.8, 3.35, 3.3)","(51.0, 95.0, 92.61904761904762)"
07-12-2022 13:32:12.596445,"(3.2, 4.7, 4.670212765957447)","(11.0, 13.5, 13.425373134328359)","(21.0, 29.0, 28.470588235294116)","(5.0, 6.6, 6.4399999999999995)","(4.4, 5.1, 5.056435643564356)","(2.8, 3.35, 3.3)","(51.0, 95.0, 92.61904761904762)"
07-12-2022 13:32:13.619749,"(3.2, 4.7, 4.670212765957447)","(11.0, 13.5, 13.425373134328359)","(21.0, 29.0, 28.470588235294116)","(5.0, 6.6, 6.451428571428571)","(4.4, 5.1, 5.053125)","(2.8, 3.35, 3.190909090909091)","(51.0, 95.0, 92.61904761904762)"
07-12-2022 13:32:14.703189,"(3.2, 4.7, 4.670212765957447)","(11.0, 14.0, 13.761904761904763)","(21.0, 29.0, 28.470588235294116)","(5.0, 6.6, 6.451428571428571)","(4.4, 5.1, 5.053125)","(2.8, 3.2, 3.16)","(51.0, 95.0, 92.61904761904762)"
07-12-2022 13:32:15.844522,"(3.2, 4.7, 4.670212765957447)","(11.0, 14.0, 13.882352941176471)","(21.0, 29.0, 28.470588235294116)","(5.0, 6.6, 6.444776119402985)","(4.4, 5.3, 5.248571428571428)","(2.8, 3.2, 3.1666666666666665)","(51.0, 95.0, 92.61904761904762)"
07-12-2022 13:32:16.925177,"(3.2, 4.7, 4.670212765957447)","(11.0, 14.0, 13.910714285714286)","(21.0, 29.0, 28.470588235294116)","(5.0, 6.6, 6.444776119402985)","(4.4, 5.3, 5.248571428571428)","(2.8, 3.2, 3.158333333333333)","(51.0, 95.0, 92.61904761904762)"
07-12-2022 13:32:17.908210,"(3.2, 4.7, 4.670212765957447)","(11.0, 14.0, 13.910714285714286)","(21.0, 29.0, 28.470588235294116)","(5.0, 6.6, 6.444776119402985)","(4.4, 5.3, 5.248571428571428)","(2.8, 3.2, 3.158333333333333)","(51.0, 95.0, 92.61904761904762)"
07-12-2022 13:32:18.876534,"(3.2, 4.7, 4.670212765957447)","(11.0, 14.0, 13.910714285714286)","(21.0, 29.0, 28.0)","(5.0, 6.6, 6.444776119402985)","(4.4, 5.3, 5.266666666666667)","(2.8, 3.2, 3.1425)","(51.0, 95.0, 92.61904761904762)"
07-12-2022 13:32:19.999582,"(3.2, 4.7, 4.6875)","(11.0, 14.5, 14.235294117647058)","(21.0, 30.0, 28.727272727272727)","(5.0, 6.4, 6.181818181818182)","(4.4, 5.4, 5.28)","(2.8, 3.15, 3.128125)","(51.0, 95.0, 92.61904761904762)"
07-12-2022 13:32:21.156588,"(3.2, 4.8, 4.658823529411764)","(11.0, 14.5, 14.119047619047619)","(21.0, 30.0, 28.8125)","(5.0, 6.4, 6.1066666666666665)","(4.4, 5.4, 5.15)","(2.8, 3.15, 3.305263157894737)","(51.0, 95.0, 92.61904761904762)"
07-12-2022 13:32:22.122113,"(3.2, 4.7, 4.655102040816327)","(11.0, 14.5, 14.08974358974359)","(21.0, 29.0, 28.8125)","(5.0, 6.2, 6.1066666666666665)","(4.4, 5.2, 5.15)","(2.8, 3.35, 3.305263157894737)","(51.0, 95.0, 92.61904761904762)"
07-12-2022 13:32:23.113469,"(3.2, 4.7, 4.661538461538462)","(11.0, 14.5, 14.1)","(21.0, 30.0, 28.727272727272727)","(5.0, 6.2, 6.091428571428572)","(4.4, 5.2, 5.151724137931034)","(2.8, 3.3, 3.29)","(51.0, 95.0, 88.98305084745763)"
07-12-2022 13:32:24.238201,"(3.2, 4.7, 4.6375)","(11.0, 14.5, 14.1)","(21.0, 30.0, 28.727272727272727)","(5.0, 6.2, 6.091428571428572)","(4.4, 5.2, 5.151724137931034)","(2.8, 3.3, 3.2895833333333333)","(51.0, 90.0, 88.98305084745763)"
07-12-2022 13:32:25.276029,"(3.2, 4.7, 4.643396226415095)","(11.0, 14.5, 14.1)","(21.0, 30.0, 28.727272727272727)","(5.0, 6.2, 6.091428571428572)","(4.4, 5.2, 5.151724137931034)","(2.8, 3.3, 3.2895833333333333)","(51.0, 90.0, 88.98305084745763)"
07-12-2022 13:32:26.326091,"(3.2, 4.7, 4.6454545454545455)","(11.0, 14.0, 13.961538461538462)","(21.0, 30.0, 28.727272727272727)","(5.0, 6.2, 6.091428571428572)","(4.4, 5.2, 5.151724137931034)","(2.8, 3.35, 3.3133333333333335)","(51.0, 90.0, 88.98305084745763)"
07-12-2022 13:32:27.437211,"(3.3, 4.7, 4.641176470588236)","(11.0, 14.5, 14.085365853658537)","(21.0, 30.0, 28.727272727272727)","(5.0, 6.2, 6.091428571428572)","(4.4, 5.2, 5.151724137931034)","(2.8, 3.35, 3.3133333333333335)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:28.511027,"(3.3, 4.7, 4.641176470588236)","(11.0, 14.5, 14.085365853658537)","(21.0, 30.0, 28.727272727272727)","(5.0, 6.2, 6.091428571428572)","(4.4, 5.2, 5.151724137931034)","(2.8, 3.35, 3.3075757575757576)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:29.636308,"(3.3, 4.7, 4.663636363636364)","(11.0, 14.5, 14.085365853658537)","(21.0, 30.0, 28.727272727272727)","(5.0, 6.2, 6.091428571428572)","(4.4, 5.2, 5.151724137931034)","(2.8, 3.35, 3.3075757575757576)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:30.721005,"(3.3, 4.7, 4.65)","(11.0, 14.5, 14.085365853658537)","(21.0, 30.0, 28.727272727272727)","(5.0, 6.2, 6.091428571428572)","(4.4, 5.2, 5.151724137931034)","(2.8, 3.35, 3.3075757575757576)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:31.793383,"(3.3, 4.7, 4.651020408163266)","(11.0, 14.5, 14.085365853658537)","(21.0, 30.0, 28.727272727272727)","(5.0, 6.2, 6.08421052631579)","(4.4, 5.2, 5.155555555555556)","(2.8, 3.35, 3.3033333333333332)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:32.712285,"(3.3, 4.7, 4.653846153846154)","(11.0, 14.0, 13.961538461538462)","(21.0, 30.0, 28.25)","(5.0, 6.2, 6.08421052631579)","(4.4, 5.2, 5.155555555555556)","(2.8, 3.35, 3.3033333333333332)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:33.759175,"(3.3, 4.7, 4.651020408163266)","(11.0, 14.0, 13.961538461538462)","(21.0, 30.0, 27.375)","(5.0, 6.2, 6.08421052631579)","(4.4, 5.2, 5.157575757575758)","(2.8, 3.35, 3.283333333333333)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:34.781378,"(3.5, 4.7, 4.673913043478261)","(11.0, 14.0, 13.96)","(21.0, 30.0, 28.384615384615383)","(5.0, 6.2, 6.08421052631579)","(4.4, 5.2, 5.108333333333333)","(2.8, 3.35, 3.283333333333333)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:35.788448,"(3.5, 4.7, 4.673913043478261)","(11.0, 14.0, 13.96)","(21.0, 30.0, 27.375)","(5.0, 6.2, 6.08421052631579)","(4.4, 5.2, 5.108333333333333)","(2.8, 3.35, 3.2758064516129033)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:36.770400,"(3.5, 4.7, 4.673913043478261)","(11.0, 14.0, 13.96)","(21.0, 30.0, 28.384615384615383)","(5.0, 6.2, 6.08421052631579)","(4.4, 5.2, 5.108333333333333)","(2.8, 3.3, 3.2644444444444445)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:37.882071,"(3.5, 4.7, 4.673913043478261)","(11.0, 14.0, 13.96)","(21.0, 30.0, 27.375)","(5.0, 6.2, 6.08421052631579)","(4.4, 5.2, 5.108333333333333)","(2.8, 3.3, 3.264772727272727)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:38.955912,"(3.5, 4.7, 4.673913043478261)","(11.0, 14.0, 13.96)","(21.0, 30.0, 27.333333333333332)","(5.0, 6.2, 6.246153846153846)","(4.4, 5.2, 5.088888888888889)","(2.8, 3.3, 3.2727272727272725)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:40.027984,"(3.5, 4.7, 4.66)","(11.0, 14.0, 13.96)","(21.0, 30.0, 27.333333333333332)","(5.0, 6.4, 6.246153846153846)","(4.4, 5.2, 5.088888888888889)","(2.8, 3.3, 3.2675)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:41.167736,"(3.5, 4.7, 4.66)","(11.0, 14.0, 13.96)","(21.0, 30.0, 27.375)","(5.0, 6.4, 6.139130434782609)","(4.4, 5.2, 5.088888888888889)","(2.8, 3.3, 3.2675)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:42.322926,"(3.5, 4.7, 4.66)","(11.0, 14.0, 13.96)","(21.0, 30.0, 28.384615384615383)","(5.0, 6.4, 6.152727272727273)","(4.4, 5.2, 5.095833333333333)","(2.8, 3.3, 3.2675)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:43.427655,"(3.5, 4.7, 4.66)","(11.0, 14.0, 13.96)","(21.0, 30.0, 28.833333333333332)","(5.0, 6.4, 6.313513513513514)","(4.4, 5.2, 5.071428571428571)","(2.8, 3.3, 3.267857142857143)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:44.509123,"(3.5, 4.7, 4.66)","(11.0, 14.5, 14.03125)","(21.0, 30.0, 28.833333333333332)","(5.0, 6.4, 6.313513513513514)","(4.4, 5.1, 5.061616161616161)","(2.8, 3.3, 3.29375)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:45.785461,"(3.5, 4.7, 4.66)","(11.0, 14.5, 14.025)","(21.0, 30.0, 28.833333333333332)","(5.0, 6.4, 6.360714285714286)","(4.4, 5.1, 5.061616161616161)","(2.8, 3.35, 3.29)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:46.969148,"(3.5, 4.7, 4.66)","(11.0, 14.5, 14.025)","(21.0, 30.0, 29.76923076923077)","(5.0, 6.4, 6.352380952380953)","(4.4, 5.1, 5.060824742268041)","(2.8, 3.35, 3.2763888888888886)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:48.082922,"(3.5, 4.7, 4.66)","(11.0, 14.5, 14.025)","(21.0, 30.0, 29.897435897435898)","(5.0, 6.4, 6.36271186440678)","(4.4, 5.1, 5.061616161616161)","(2.8, 3.3, 3.2737499999999997)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:49.228800,"(3.5, 4.7, 4.66)","(11.0, 14.5, 14.025)","(21.0, 30.0, 29.897435897435898)","(5.0, 6.4, 6.36271186440678)","(4.4, 5.1, 5.061616161616161)","(2.8, 3.3, 3.2737499999999997)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:50.318237,"(3.5, 4.7, 4.66)","(11.0, 14.5, 14.035714285714286)","(21.0, 30.0, 29.897435897435898)","(5.0, 6.4, 6.36271186440678)","(4.4, 5.1, 5.061616161616161)","(2.8, 3.3, 3.2737499999999997)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:51.489281,"(3.5, 4.7, 4.66)","(11.0, 14.5, 14.035714285714286)","(21.0, 30.0, 29.897435897435898)","(5.0, 6.4, 6.36271186440678)","(4.4, 5.1, 5.045714285714285)","(2.8, 3.3, 3.2737499999999997)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:52.595996,"(3.3, 4.7, 4.623333333333333)","(11.0, 14.5, 14.035714285714286)","(21.0, 30.0, 29.897435897435898)","(4.8, 6.4, 6.36271186440678)","(4.4, 5.1, 5.043589743589743)","(2.8, 3.3, 3.2723684210526316)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:53.638313,"(3.3, 4.7, 4.623333333333333)","(11.0, 14.5, 14.035714285714286)","(21.0, 32.0, 31.441860465116278)","(4.8, 6.4, 6.36271186440678)","(4.4, 5.1, 5.043589743589743)","(2.8, 3.3, 3.269620253164557)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:54.711978,"(3.3, 4.7, 4.613846153846154)","(11.0, 14.5, 14.035714285714286)","(21.0, 30.0, 29.846153846153847)","(4.8, 6.4, 6.36271186440678)","(4.4, 5.1, 5.043589743589743)","(2.8, 3.3, 3.2723684210526316)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:55.804389,"(3.3, 4.7, 4.608196721311476)","(11.0, 14.5, 14.035714285714286)","(21.0, 30.0, 29.846153846153847)","(4.8, 6.4, 6.36271186440678)","(4.4, 5.1, 5.042105263157895)","(2.8, 3.3, 3.2723684210526316)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:56.803726,"(3.3, 4.7, 4.613846153846154)","(11.0, 14.5, 14.035714285714286)","(21.0, 30.0, 29.846153846153847)","(4.8, 6.4, 6.36271186440678)","(4.4, 5.1, 5.042105263157895)","(2.8, 3.3, 3.1652173913043478)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:57.782639,"(3.3, 4.8, 4.690625)","(11.0, 14.5, 14.035714285714286)","(21.0, 32.0, 29.857142857142858)","(4.8, 6.6, 6.437362637362638)","(4.4, 5.1, 5.043589743589743)","(2.8, 3.2, 3.135897435897436)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:58.812706,"(3.3, 4.8, 4.6927536231884055)","(11.0, 14.5, 14.035714285714286)","(21.0, 32.0, 29.88235294117647)","(4.8, 6.6, 6.434782608695652)","(4.4, 5.1, 5.043589743589743)","(2.8, 3.2, 3.1439024390243904)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:32:59.852305,"(3.5, 4.8, 4.747368421052632)","(11.0, 14.5, 14.035714285714286)","(21.0, 32.0, 30.56)","(5.0, 6.6, 6.4958904109589035)","(4.4, 5.1, 5.043589743589743)","(2.8, 3.2, 3.1310344827586207)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:33:00.877655,"(3.5, 4.8, 4.747368421052632)","(11.0, 14.5, 14.035714285714286)","(21.0, 32.0, 30.56)","(5.0, 6.6, 6.4958904109589035)","(4.4, 5.1, 5.043589743589743)","(2.8, 3.2, 3.125925925925926)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:33:01.907813,"(3.5, 4.8, 4.769230769230769)","(11.0, 14.5, 14.05)","(21.0, 32.0, 30.5)","(5.0, 6.6, 6.475862068965517)","(4.4, 5.1, 5.0225)","(2.8, 3.2, 3.1297297297297297)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:33:03.001762,"(3.5, 4.9, 4.832142857142857)","(11.0, 14.5, 14.25)","(21.0, 32.0, 30.227272727272727)","(5.0, 6.6, 6.45531914893617)","(4.4, 5.1, 5.03763440860215)","(2.8, 3.2, 3.1091836734693876)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:33:04.078982,"(3.5, 4.9, 4.875)","(11.0, 14.5, 14.204545454545455)","(21.0, 32.0, 29.40909090909091)","(5.0, 6.6, 6.463736263736264)","(4.4, 5.1, 5.040909090909091)","(2.8, 3.15, 3.1059322033898304)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:33:05.179646,"(3.5, 5.0, 4.962162162162162)","(11.0, 14.5, 14.204545454545455)","(21.0, 32.0, 29.40909090909091)","(5.0, 6.6, 6.458064516129032)","(4.4, 5.1, 5.040909090909091)","(2.8, 3.15, 3.1059322033898304)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:33:06.214772,"(3.5, 5.0, 4.962162162162162)","(11.0, 14.5, 14.275)","(21.0, 32.0, 29.88888888888889)","(5.0, 6.6, 6.458064516129032)","(4.4, 5.1, 5.041414141414141)","(2.8, 3.15, 3.0907407407407406)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:33:07.255044,"(3.5, 5.0, 4.92112676056338)","(11.0, 14.5, 14.275)","(21.0, 32.0, 29.5625)","(5.0, 6.6, 6.459090909090909)","(4.4, 5.1, 5.0473684210526315)","(2.8, 3.15, 3.0907407407407406)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:33:08.307652,"(3.5, 4.9, 4.8725000000000005)","(11.0, 14.5, 14.238095238095237)","(21.0, 32.0, 30.142857142857142)","(5.0, 6.6, 6.459090909090909)","(4.4, 5.1, 5.0484536082474225)","(2.8, 3.15, 3.1059322033898304)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:33:09.420624,"(3.5, 4.8, 4.7762711864406775)","(11.0, 14.5, 14.275510204081632)","(21.0, 32.0, 29.84)","(5.0, 6.6, 6.443137254901961)","(4.4, 5.1, 5.052380952380952)","(2.8, 3.15, 3.0862499999999997)","(51.0, 90.0, 89.29824561403508)"
07-12-2022 13:33:10.487271,"(3.5, 4.9, 4.853658536585366)","(11.0, 14.5, 14.275510204081632)","(21.0, 32.0, 30.137931034482758)","(5.0, 6.6, 6.443137254901961)","(4.4, 5.1, 5.046808510638297)","(2.8, 3.15, 3.086263736263736)","(51.0, 90.0, 89.29824561403508)"
