,Jumbo Ozaki,Miss Destruction,Eve And Jan,Fan Cool Unit,Alinta Fire,Smart Times,Who Roux Dude,Lees Bonus
15-12-2022 11:44:11.999536,"(2.6, 3.05, 3.0033333333333334)","(26.0, 70.0, 59.523809523809526)","(71.0, 250.0, 216.36363636363637)","(51.0, 80.0, 70.0)","(4.6, 5.8, 5.608)","(5.5, 7.2, 6.877777777777777)","(5.5, 6.8, 6.626086956521739)","(4.8, 6.6, 6.411428571428571)"
15-12-2022 11:44:13.127742,"(2.6, 3.05, 3.02)","(26.0, 70.0, 68.18181818181819)","(71.0, 240.0, 200.0)","(51.0, 75.0, 66.25)","(4.6, 5.8, 5.621875)","(5.5, 7.2, 6.894736842105263)","(5.5, 6.8, 6.6380952380952385)","(4.8, 6.6, 6.268421052631579)"
15-12-2022 11:44:14.222019,"(2.6, 3.0, 2.993)","(26.0, 70.0, 63.33333333333333)","(71.0, 240.0, 200.0)","(51.0, 75.0, 67.75862068965517)","(4.6, 5.8, 5.636956521739131)","(5.5, 7.2, 6.975)","(5.5, 6.8, 6.632558139534884)","(4.8, 6.4, 6.268421052631579)"
15-12-2022 11:44:15.300193,"(2.6, 3.0, 2.9904)","(26.0, 70.0, 66.66666666666667)","(71.0, 240.0, 189.4736842105263)","(51.0, 75.0, 66.25)","(4.6, 5.8, 5.55)","(5.5, 7.2, 6.967441860465116)","(5.5, 6.8, 6.506666666666667)","(4.8, 6.4, 6.35483870967742)"
15-12-2022 11:44:16.398397,"(2.6, 3.05, 3.012162162162162)","(26.0, 70.0, 69.0909090909091)","(71.0, 240.0, 192.0)","(51.0, 75.0, 67.5)","(4.6, 5.8, 5.633333333333333)","(5.5, 7.2, 6.95)","(5.5, 6.6, 6.470588235294118)","(4.8, 6.4, 6.35483870967742)"
15-12-2022 11:44:17.476659,"(2.6, 3.05, 3.012162162162162)","(26.0, 70.0, 69.0909090909091)","(71.0, 240.0, 192.0)","(51.0, 75.0, 66.25)","(4.6, 5.8, 5.633333333333333)","(5.5, 7.2, 6.982608695652174)","(5.5, 6.6, 6.470588235294118)","(4.8, 6.4, 6.35483870967742)"
15-12-2022 11:44:18.556989,"(2.6, 3.05, 3.002105263157895)","(26.0, 70.0, 69.0909090909091)","(71.0, 240.0, 192.0)","(51.0, 75.0, 66.25)","(4.6, 5.8, 5.633333333333333)","(5.5, 7.2, 6.982608695652174)","(5.5, 6.6, 6.470588235294118)","(4.8, 6.4, 6.35483870967742)"
15-12-2022 11:44:19.609106,"(2.6, 3.05, 3.0035714285714286)","(26.0, 70.0, 69.0909090909091)","(71.0, 240.0, 192.0)","(51.0, 75.0, 65.8695652173913)","(4.6, 5.8, 5.7043478260869565)","(5.5, 7.2, 6.95)","(5.5, 6.6, 6.470588235294118)","(4.8, 6.4, 6.35483870967742)"
15-12-2022 11:44:20.664566,"(2.6, 3.05, 3.0045454545454544)","(26.0, 70.0, 69.0909090909091)","(71.0, 240.0, 192.0)","(51.0, 75.0, 65.8695652173913)","(4.6, 5.8, 5.546153846153846)","(5.5, 7.2, 6.967441860465116)","(5.5, 6.6, 6.492682926829268)","(4.8, 6.4, 6.35483870967742)"
15-12-2022 11:44:21.716948,"(2.6, 3.05, 3.0166666666666666)","(26.0, 70.0, 68.94736842105263)","(71.0, 240.0, 192.0)","(51.0, 75.0, 67.75862068965517)","(4.6, 5.8, 5.583333333333333)","(5.5, 7.2, 6.991666666666666)","(5.5, 6.6, 6.492682926829268)","(4.8, 6.4, 6.35483870967742)"
15-12-2022 11:44:22.813451,"(2.6, 3.05, 3.0055555555555555)","(26.0, 70.0, 68.94736842105263)","(71.0, 240.0, 192.0)","(51.0, 75.0, 66.25)","(4.6, 5.8, 5.622727272727273)","(5.5, 7.2, 7.024390243902439)","(5.5, 6.6, 6.492682926829268)","(4.8, 6.4, 6.35483870967742)"
15-12-2022 11:44:23.873231,"(2.6, 3.05, 3.0136)","(26.0, 70.0, 68.94736842105263)","(71.0, 240.0, 192.0)","(51.0, 75.0, 66.42857142857143)","(4.6, 5.8, 5.622727272727273)","(5.5, 7.2, 7.024390243902439)","(5.5, 6.6, 6.492682926829268)","(4.8, 6.4, 6.35483870967742)"
15-12-2022 11:44:24.991561,"(2.6, 3.05, 3.0136)","(26.0, 70.0, 68.94736842105263)","(71.0, 240.0, 192.0)","(51.0, 75.0, 67.8)","(4.6, 5.8, 5.635)","(5.5, 7.2, 7.0)","(5.5, 6.6, 6.492682926829268)","(4.8, 6.4, 6.36)"
15-12-2022 11:44:26.097850,"(2.6, 3.05, 3.003953488372093)","(26.0, 70.0, 68.94736842105263)","(71.0, 240.0, 192.0)","(51.0, 75.0, 66.0)","(4.6, 5.8, 5.583333333333333)","(5.5, 7.2, 7.0)","(5.5, 6.6, 6.470588235294118)","(4.8, 6.4, 6.36)"
15-12-2022 11:44:27.205577,"(2.6, 3.1, 3.0734177215189873)","(26.0, 70.0, 68.88888888888889)","(71.0, 240.0, 192.0)","(51.0, 75.0, 66.0)","(4.6, 5.8, 5.643478260869565)","(5.5, 7.2, 7.024390243902439)","(5.5, 6.6, 6.470588235294118)","(4.8, 6.4, 6.36)"
15-12-2022 11:44:28.326840,"(2.6, 3.1, 3.071276595744681)","(26.0, 70.0, 68.88888888888889)","(71.0, 240.0, 200.0)","(51.0, 75.0, 64.61538461538461)","(4.6, 5.8, 5.643478260869565)","(5.5, 7.2, 7.024390243902439)","(5.5, 6.6, 6.470588235294118)","(4.8, 6.4, 6.36)"
15-12-2022 11:44:29.390028,"(2.6, 3.05, 3.00625)","(26.0, 70.0, 68.88888888888889)","(71.0, 240.0, 200.0)","(51.0, 65.0, 61.4)","(4.6, 5.8, 5.695652173913043)","(5.5, 7.2, 7.019354838709678)","(5.5, 6.6, 6.404444444444445)","(4.8, 6.4, 6.369565217391305)"
15-12-2022 11:44:30.458595,"(2.6, 3.0, 2.984166666666667)","(26.0, 70.0, 68.88888888888889)","(71.0, 240.0, 186.66666666666669)","(51.0, 65.0, 61.4)","(4.6, 5.8, 5.695652173913043)","(5.5, 7.2, 7.019354838709678)","(5.5, 6.6, 6.404444444444445)","(4.8, 6.4, 6.382978723404255)"
15-12-2022 11:44:31.489114,"(2.6, 3.0, 2.969333333333333)","(26.0, 70.0, 68.88888888888889)","(71.0, 240.0, 186.66666666666669)","(51.0, 65.0, 61.53846153846154)","(4.6, 5.8, 5.695652173913043)","(5.5, 7.2, 7.055555555555555)","(5.5, 6.6, 6.416666666666667)","(4.8, 6.4, 6.391111111111112)"
15-12-2022 11:44:32.550525,"(2.6, 3.0, 2.966829268292683)","(26.0, 70.0, 68.88888888888889)","(71.0, 240.0, 200.0)","(51.0, 65.0, 60.714285714285715)","(4.6, 6.0, 5.995280235988201)","(5.5, 7.2, 7.070588235294117)","(5.5, 6.6, 6.416666666666667)","(4.8, 6.4, 6.391111111111112)"
15-12-2022 11:44:33.625606,"(2.6, 2.98, 2.937333333333333)","(26.0, 70.0, 68.88888888888889)","(71.0, 240.0, 200.0)","(51.0, 65.0, 61.25)","(4.6, 6.2, 6.042857142857143)","(5.5, 7.2, 6.936)","(5.5, 6.6, 6.305660377358491)","(4.8, 6.4, 6.339622641509434)"
15-12-2022 11:44:34.771073,"(2.6, 3.0, 2.9779999999999998)","(26.0, 70.0, 68.88888888888889)","(71.0, 240.0, 200.0)","(51.0, 65.0, 60.65217391304348)","(4.6, 6.2, 6.025)","(5.5, 7.2, 6.938775510204081)","(5.5, 6.6, 6.433333333333334)","(4.8, 6.4, 6.339622641509434)"
15-12-2022 11:44:35.900550,"(2.6, 3.0, 2.99)","(26.0, 70.0, 68.88888888888889)","(71.0, 240.0, 200.0)","(51.0, 65.0, 60.65217391304348)","(4.6, 6.2, 6.033333333333333)","(5.5, 7.2, 6.958620689655173)","(5.5, 6.6, 6.5)","(4.8, 6.4, 6.323809523809524)"
15-12-2022 11:44:37.012655,"(2.6, 3.0, 2.9668571428571426)","(26.0, 70.0, 68.88888888888889)","(71.0, 240.0, 200.0)","(51.0, 65.0, 61.2962962962963)","(4.6, 6.2, 6.033333333333333)","(5.5, 7.2, 6.958620689655173)","(5.5, 6.6, 6.5)","(4.8, 6.4, 6.323809523809524)"
15-12-2022 11:44:38.090375,"(2.6, 3.0, 2.96375)","(26.0, 70.0, 68.88888888888889)","(71.0, 240.0, 187.1875)","(51.0, 65.0, 60.65217391304348)","(4.6, 6.2, 6.033333333333333)","(5.5, 7.2, 6.930769230769231)","(5.5, 6.6, 6.423255813953488)","(4.8, 6.4, 6.343859649122807)"
15-12-2022 11:44:39.137022,"(2.6, 3.0, 2.9646153846153847)","(26.0, 70.0, 68.88888888888889)","(71.0, 240.0, 184.84848484848484)","(51.0, 65.0, 61.42857142857143)","(4.6, 6.2, 6.033333333333333)","(5.5, 7.2, 6.930769230769231)","(5.5, 6.6, 6.408695652173913)","(4.8, 6.4, 6.343859649122807)"
15-12-2022 11:44:40.164109,"(2.6, 3.0, 2.9646153846153847)","(26.0, 70.0, 68.88888888888889)","(71.0, 240.0, 184.84848484848484)","(51.0, 65.0, 61.42857142857143)","(4.8, 6.2, 6.033333333333333)","(5.5, 7.2, 6.958620689655173)","(5.5, 6.6, 6.408695652173913)","(4.8, 6.4, 6.343859649122807)"
15-12-2022 11:44:41.205514,"(2.6, 3.0, 2.9638709677419355)","(26.0, 70.0, 68.88888888888889)","(71.0, 240.0, 195.17241379310343)","(51.0, 65.0, 61.42857142857143)","(4.8, 6.2, 6.033333333333333)","(5.5, 7.2, 6.958620689655173)","(5.5, 6.6, 6.528205128205128)","(4.8, 6.4, 6.34909090909091)"
15-12-2022 11:44:42.305565,"(2.6, 3.0, 2.9625)","(26.0, 70.0, 68.82352941176471)","(71.0, 240.0, 195.17241379310343)","(51.0, 65.0, 60.68181818181818)","(4.8, 6.2, 6.2)","(5.5, 7.2, 6.602816901408451)","(5.5, 6.6, 6.527777777777778)","(4.8, 6.4, 6.404545454545455)"
15-12-2022 11:44:43.387354,"(2.6, 3.0, 2.964)","(26.0, 70.0, 68.46153846153847)","(71.0, 240.0, 195.17241379310343)","(51.0, 65.0, 60.714285714285715)","(4.8, 6.4, 6.075)","(5.5, 6.8, 6.602816901408451)","(5.5, 6.6, 6.527777777777778)","(4.8, 6.6, 6.546153846153846)"
15-12-2022 11:44:44.562668,"(2.6, 3.0, 2.9597014925373135)","(26.0, 70.0, 68.57142857142857)","(71.0, 240.0, 195.17241379310343)","(51.0, 65.0, 60.714285714285715)","(4.8, 6.4, 6.247826086956522)","(5.5, 6.8, 6.6175)","(5.5, 6.6, 6.527777777777778)","(4.8, 6.6, 6.546341463414635)"
15-12-2022 11:44:45.686393,"(2.6, 2.98, 2.9566666666666666)","(26.0, 70.0, 68.57142857142857)","(71.0, 240.0, 195.17241379310343)","(51.0, 65.0, 60.714285714285715)","(4.8, 6.4, 6.0285714285714285)","(5.5, 6.8, 6.6175)","(5.5, 6.6, 6.527777777777778)","(4.8, 6.8, 6.614285714285715)"
15-12-2022 11:44:46.808348,"(2.6, 2.98, 2.96)","(26.0, 70.0, 67.5)","(71.0, 240.0, 130.9090909090909)","(51.0, 65.0, 56.666666666666664)","(4.8, 6.4, 6.075)","(5.5, 6.8, 6.602564102564102)","(5.5, 6.6, 6.532394366197183)","(4.8, 6.8, 6.448648648648649)"
15-12-2022 11:44:47.940023,"(2.6, 2.98, 2.974)","(26.0, 70.0, 65.71428571428571)","(71.0, 240.0, 133.33333333333334)","(51.0, 60.0, 55.625)","(4.8, 6.4, 6.052173913043478)","(5.5, 6.8, 6.5200000000000005)","(5.5, 6.6, 6.518840579710145)","(4.8, 6.6, 6.465)"
15-12-2022 11:44:48.989813,"(2.6, 3.0, 2.9843478260869567)","(26.0, 70.0, 65.0)","(71.0, 240.0, 133.33333333333334)","(51.0, 65.0, 55.625)","(4.8, 6.4, 6.167741935483871)","(5.5, 6.8, 6.424074074074074)","(5.5, 6.6, 6.518840579710145)","(4.8, 6.6, 6.419607843137255)"
15-12-2022 11:44:50.089910,"(2.6, 3.0, 2.994285714285714)","(26.0, 70.0, 62.89473684210526)","(71.0, 240.0, 127.05882352941177)","(51.0, 65.0, 55.625)","(4.8, 6.4, 6.167741935483871)","(5.5, 6.6, 6.426666666666667)","(5.5, 6.6, 6.518840579710145)","(4.8, 6.6, 6.432727272727273)"
15-12-2022 11:44:51.113072,"(2.6, 3.05, 2.9658333333333333)","(26.0, 70.0, 62.5)","(71.0, 240.0, 163.2)","(51.0, 65.0, 55.625)","(4.8, 6.4, 6.167741935483871)","(5.5, 6.6, 6.505454545454546)","(5.5, 6.6, 6.523529411764706)","(4.8, 6.6, 6.438805970149254)"
15-12-2022 11:44:52.183304,"(2.6, 3.05, 2.9629126213592234)","(26.0, 70.0, 65.0)","(71.0, 240.0, 148.57142857142858)","(51.0, 65.0, 56.0)","(4.8, 6.4, 6.04)","(5.5, 6.6, 6.408)","(5.5, 6.6, 6.523529411764706)","(4.8, 6.6, 6.438805970149254)"
15-12-2022 11:44:53.261778,"(2.6, 3.05, 2.9620257234726686)","(26.0, 70.0, 63.82352941176471)","(71.0, 240.0, 163.2)","(51.0, 65.0, 56.42857142857143)","(4.8, 6.4, 6.167741935483871)","(5.5, 6.6, 6.426666666666667)","(5.5, 6.6, 6.510526315789473)","(4.8, 6.6, 6.453968253968254)"
15-12-2022 11:44:54.374742,"(2.6, 3.0, 2.978823529411765)","(26.0, 70.0, 63.82352941176471)","(71.0, 240.0, 144.0)","(51.0, 60.0, 57.5)","(4.8, 6.4, 6.167741935483871)","(5.5, 6.6, 6.423728813559323)","(5.5, 6.6, 6.510526315789473)","(4.8, 6.6, 6.428571428571429)"
15-12-2022 11:44:55.432844,"(2.6, 3.0, 2.976)","(26.0, 70.0, 65.22727272727272)","(71.0, 240.0, 144.0)","(51.0, 60.0, 57.5)","(4.8, 6.4, 6.167741935483871)","(5.5, 6.6, 6.423728813559323)","(5.5, 6.6, 6.510526315789473)","(4.8, 6.6, 6.428571428571429)"
15-12-2022 11:44:56.456734,"(2.6, 3.0, 2.9523529411764704)","(26.0, 70.0, 65.3125)","(71.0, 240.0, 180.57142857142856)","(51.0, 60.0, 57.5)","(4.8, 6.4, 6.1625000000000005)","(5.5, 6.6, 6.403773584905661)","(5.5, 6.6, 6.557575757575758)","(4.8, 6.6, 6.428571428571429)"
15-12-2022 11:44:57.497409,"(2.6, 3.0, 2.9485714285714284)","(26.0, 70.0, 65.3125)","(71.0, 240.0, 178.8235294117647)","(51.0, 60.0, 57.5)","(4.8, 6.4, 6.133333333333334)","(5.5, 6.6, 6.404081632653061)","(5.5, 6.8, 6.703030303030303)","(4.8, 6.6, 6.431884057971015)"
15-12-2022 11:44:58.484164,"(2.6, 2.98, 2.9635294117647057)","(26.0, 70.0, 65.3125)","(71.0, 240.0, 178.8235294117647)","(51.0, 60.0, 57.5)","(4.8, 6.4, 6.232258064516129)","(5.5, 6.6, 6.4222222222222225)","(5.5, 6.8, 6.703030303030303)","(4.8, 6.6, 6.431884057971015)"
15-12-2022 11:44:59.525897,"(2.6, 3.0, 2.988)","(26.0, 70.0, 64.16666666666667)","(71.0, 240.0, 178.8235294117647)","(51.0, 60.0, 58.214285714285715)","(4.8, 6.4, 6.3651376146789)","(5.5, 6.6, 6.434285714285714)","(5.5, 7.0, 6.906382978723404)","(4.8, 6.6, 6.4222222222222225)"
15-12-2022 11:45:00.637520,"(2.6, 3.0, 2.996)","(26.0, 65.0, 61.470588235294116)","(71.0, 120.0, 115.0)","(51.0, 60.0, 58.07692307692308)","(4.8, 6.4, 6.367924528301887)","(5.5, 6.6, 6.272222222222222)","(5.5, 6.8, 6.955)","(4.8, 6.6, 6.460606060606061)"
15-12-2022 11:45:01.764438,"(2.6, 3.0, 2.996603773584906)","(26.0, 65.0, 61.470588235294116)","(71.0, 120.0, 115.0)","(51.0, 60.0, 57.10526315789474)","(4.8, 6.4, 6.367924528301887)","(5.5, 6.6, 6.268421052631579)","(5.5, 7.0, 6.904347826086957)","(4.8, 6.6, 6.460606060606061)"
15-12-2022 11:45:02.912566,"(2.6, 3.0, 2.996)","(26.0, 65.0, 61.470588235294116)","(71.0, 120.0, 115.0)","(51.0, 60.0, 57.10526315789474)","(4.8, 6.4, 6.367924528301887)","(5.5, 6.6, 6.389473684210527)","(5.5, 7.2, 6.957575757575757)","(4.8, 6.6, 6.461538461538462)"
15-12-2022 11:45:04.056404,"(2.6, 2.98, 2.9729411764705884)","(26.0, 65.0, 60.78947368421053)","(71.0, 120.0, 115.18518518518519)","(51.0, 60.0, 57.10526315789474)","(4.8, 6.4, 6.302325581395349)","(5.5, 6.4, 6.261855670103093)","(5.5, 7.2, 6.911627906976744)","(4.8, 6.6, 6.4739726027397255)"
15-12-2022 11:45:05.114198,"(2.6, 2.98, 2.9451948051948054)","(26.0, 65.0, 60.78947368421053)","(71.0, 120.0, 115.0)","(51.0, 60.0, 57.10526315789474)","(4.8, 6.4, 6.3019455252918295)","(5.5, 6.6, 6.342857142857143)","(5.5, 7.2, 7.025)","(4.8, 6.6, 6.4739726027397255)"
15-12-2022 11:45:06.206721,"(2.6, 2.96, 2.9377142857142857)","(26.0, 65.0, 61.470588235294116)","(71.0, 130.0, 128.66666666666666)","(51.0, 60.0, 57.10526315789474)","(4.8, 6.4, 6.3019455252918295)","(5.5, 6.4, 6.366666666666667)","(5.5, 7.4, 7.004255319148936)","(4.8, 6.6, 6.4739726027397255)"
15-12-2022 11:45:07.307689,"(2.6, 2.96, 2.9291428571428573)","(26.0, 65.0, 61.470588235294116)","(71.0, 140.0, 138.0)","(51.0, 60.0, 57.10526315789474)","(4.8, 6.4, 6.3019455252918295)","(5.5, 6.4, 6.384615384615385)","(5.5, 7.4, 7.022222222222222)","(4.8, 6.6, 6.472222222222222)"
15-12-2022 11:45:08.420052,"(2.6, 2.92, 2.88)","(26.0, 65.0, 60.78947368421053)","(71.0, 150.0, 148.0)","(51.0, 60.0, 56.94444444444444)","(4.8, 6.4, 6.302702702702703)","(5.5, 6.4, 6.384615384615385)","(5.5, 7.2, 7.066666666666666)","(4.8, 6.6, 6.456410256410257)"
15-12-2022 11:45:09.610945,"(2.6, 2.88, 2.87)","(26.0, 65.0, 61.470588235294116)","(71.0, 150.0, 148.0)","(51.0, 60.0, 56.94444444444444)","(4.8, 6.4, 6.341850220264318)","(5.5, 6.4, 6.380952380952381)","(5.5, 7.2, 7.04)","(4.8, 6.6, 6.416842105263157)"
15-12-2022 11:45:10.815942,"(2.6, 2.92, 2.8914285714285715)","(26.0, 65.0, 63.57142857142857)","(71.0, 150.0, 141.25)","(51.0, 60.0, 56.94444444444444)","(4.8, 6.4, 6.074074074074074)","(5.5, 6.4, 6.390000000000001)","(5.5, 7.2, 7.016666666666667)","(4.8, 6.6, 6.372549019607843)"
15-12-2022 11:45:11.948986,"(2.6, 2.92, 2.873846153846154)","(26.0, 65.0, 63.57142857142857)","(71.0, 160.0, 141.66666666666666)","(51.0, 60.0, 57.10526315789474)","(4.8, 6.4, 6.074074074074074)","(5.5, 6.4, 6.390000000000001)","(5.5, 7.4, 7.09)","(4.8, 6.6, 6.395744680851064)"
15-12-2022 11:45:13.117921,"(2.6, 2.92, 2.8921739130434783)","(26.0, 65.0, 64.23076923076923)","(71.0, 160.0, 141.66666666666666)","(51.0, 60.0, 57.10526315789474)","(4.8, 6.4, 6.114285714285715)","(5.5, 6.4, 6.390000000000001)","(5.5, 7.2, 7.097435897435897)","(4.8, 6.6, 6.395744680851064)"
15-12-2022 11:45:14.281152,"(2.6, 2.92, 2.864736842105263)","(26.0, 65.0, 68.84615384615384)","(71.0, 160.0, 141.66666666666666)","(51.0, 60.0, 56.94444444444444)","(4.8, 6.2, 6.133333333333334)","(5.5, 6.4, 6.250485436893204)","(5.5, 7.2, 7.131428571428572)","(4.8, 6.6, 6.395744680851064)"
15-12-2022 11:45:15.385176,"(2.6, 2.92, 2.8744827586206894)","(26.0, 70.0, 68.84615384615384)","(71.0, 160.0, 141.66666666666666)","(51.0, 60.0, 56.94444444444444)","(4.8, 6.2, 6.133333333333334)","(5.5, 6.6, 6.250485436893204)","(5.5, 7.2, 7.131428571428572)","(4.8, 6.6, 6.395744680851064)"
15-12-2022 11:45:16.462628,"(2.6, 2.98, 2.9782)","(26.0, 70.0, 68.84615384615384)","(71.0, 160.0, 145.8974358974359)","(51.0, 65.0, 63.75)","(4.8, 6.2, 6.066666666666666)","(5.5, 6.6, 6.333333333333334)","(5.5, 7.2, 7.071428571428571)","(4.8, 6.6, 6.45)"
15-12-2022 11:45:17.514598,"(2.6, 2.98, 2.975754716981132)","(26.0, 70.0, 69.11764705882354)","(71.0, 160.0, 147.83783783783784)","(51.0, 65.0, 63.75)","(4.8, 6.2, 6.066666666666666)","(5.5, 6.4, 6.333333333333334)","(5.5, 7.2, 7.071428571428571)","(4.8, 6.6, 6.45)"
15-12-2022 11:45:18.513201,"(2.6, 2.98, 2.952)","(26.0, 70.0, 68.84615384615384)","(71.0, 160.0, 147.83783783783784)","(51.0, 65.0, 63.857142857142854)","(4.8, 6.2, 6.066666666666666)","(5.5, 6.4, 6.326315789473685)","(5.5, 7.2, 7.047058823529412)","(4.8, 6.6, 6.45)"
15-12-2022 11:45:19.596017,"(2.6, 2.98, 2.965)","(26.0, 70.0, 68.84615384615384)","(71.0, 160.0, 147.83783783783784)","(51.0, 65.0, 63.857142857142854)","(4.8, 6.2, 6.066666666666666)","(5.5, 6.4, 6.270588235294118)","(5.5, 7.2, 7.047058823529412)","(4.8, 6.6, 6.431884057971015)"
15-12-2022 11:45:20.759972,"(2.6, 2.98, 2.96)","(26.0, 70.0, 68.84615384615384)","(71.0, 160.0, 147.83783783783784)","(51.0, 65.0, 63.857142857142854)","(4.8, 6.2, 6.03)","(5.5, 6.4, 6.300000000000001)","(5.5, 7.2, 7.057142857142857)","(4.8, 6.6, 6.407792207792208)"
15-12-2022 11:45:21.941061,"(2.6, 2.98, 2.955)","(26.0, 70.0, 68.84615384615384)","(71.0, 160.0, 147.83783783783784)","(51.0, 65.0, 63.857142857142854)","(4.8, 6.2, 6.03)","(5.5, 6.4, 6.300000000000001)","(5.5, 7.2, 7.057142857142857)","(4.8, 6.6, 6.407792207792208)"
15-12-2022 11:45:23.115705,"(2.6, 2.98, 2.955)","(26.0, 70.0, 68.75)","(71.0, 160.0, 147.83783783783784)","(51.0, 65.0, 63.857142857142854)","(4.8, 6.2, 6.03)","(5.5, 6.4, 6.276923076923077)","(5.5, 7.2, 7.057142857142857)","(4.8, 6.6, 6.38235294117647)"
15-12-2022 11:45:24.298369,"(2.6, 2.98, 2.958823529411765)","(31.0, 70.0, 68.75)","(71.0, 160.0, 138.46153846153845)","(51.0, 65.0, 63.857142857142854)","(4.8, 6.2, 6.02)","(5.5, 6.4, 6.240816326530612)","(5.5, 7.2, 7.042105263157895)","(4.8, 6.6, 6.458333333333333)"
15-12-2022 11:45:25.409027,"(2.6, 3.0, 2.9504761904761905)","(31.0, 70.0, 68.75)","(71.0, 160.0, 138.46153846153845)","(51.0, 65.0, 63.857142857142854)","(4.8, 6.2, 5.893465909090909)","(5.5, 6.6, 6.318518518518519)","(5.5, 7.2, 7.042105263157895)","(4.8, 6.6, 6.438461538461539)"
15-12-2022 11:45:26.422487,"(2.6, 3.0, 2.9270588235294115)","(31.0, 70.0, 68.75)","(71.0, 160.0, 138.46153846153845)","(51.0, 65.0, 63.70967741935484)","(4.8, 5.9, 6.007547169811321)","(5.5, 6.4, 6.318518518518519)","(5.5, 7.2, 7.042105263157895)","(4.8, 6.6, 6.438461538461539)"
15-12-2022 11:45:27.435778,"(2.6, 2.98, 2.9468965517241377)","(31.0, 70.0, 68.75)","(71.0, 160.0, 138.46153846153845)","(51.0, 65.0, 63.70967741935484)","(4.8, 6.2, 6.007547169811321)","(5.5, 6.4, 6.364705882352942)","(5.5, 7.2, 7.057142857142857)","(4.8, 6.6, 6.438461538461539)"
15-12-2022 11:45:28.480626,"(2.6, 2.96, 2.926086956521739)","(31.0, 70.0, 68.75)","(71.0, 160.0, 134.54545454545453)","(51.0, 65.0, 63.70967741935484)","(4.8, 6.2, 6.007547169811321)","(5.5, 6.4, 6.267326732673268)","(5.5, 7.2, 7.057142857142857)","(4.8, 6.6, 6.438461538461539)"
15-12-2022 11:45:29.569735,"(2.6, 2.96, 2.926086956521739)","(31.0, 75.0, 66.57894736842105)","(71.0, 160.0, 134.54545454545453)","(51.0, 65.0, 63.70967741935484)","(4.8, 6.2, 6.007547169811321)","(5.5, 6.6, 6.306666666666667)","(5.5, 7.2, 7.057142857142857)","(4.8, 6.6, 6.438461538461539)"
15-12-2022 11:45:30.600559,"(2.6, 2.96, 2.915)","(31.0, 75.0, 66.66666666666667)","(71.0, 160.0, 134.54545454545453)","(51.0, 65.0, 63.70967741935484)","(4.8, 6.2, 6.007547169811321)","(5.5, 6.6, 6.271028037383178)","(5.5, 7.2, 7.042105263157895)","(4.8, 6.6, 6.4576271186440675)"
15-12-2022 11:45:31.625362,"(2.6, 2.98, 2.932)","(31.0, 75.0, 66.66666666666667)","(71.0, 160.0, 139.41176470588235)","(51.0, 65.0, 63.833333333333336)","(4.8, 6.2, 6.007547169811321)","(5.5, 6.6, 6.271028037383178)","(5.5, 7.2, 7.042105263157895)","(4.8, 6.6, 6.4576271186440675)"
15-12-2022 11:45:32.610436,"(2.6, 2.98, 2.9228571428571426)","(31.0, 70.0, 69.0)","(71.0, 160.0, 138.125)","(51.0, 65.0, 63.833333333333336)","(4.8, 6.2, 6.023913043478261)","(5.5, 6.6, 6.3)","(5.5, 7.2, 7.042105263157895)","(4.8, 6.6, 6.4576271186440675)"
15-12-2022 11:45:33.650400,"(2.6, 2.98, 2.9345454545454546)","(31.0, 75.0, 68.33333333333333)","(71.0, 160.0, 138.125)","(51.0, 65.0, 63.75)","(4.8, 6.2, 6.023913043478261)","(5.5, 6.6, 6.285436893203884)","(5.5, 7.2, 7.042105263157895)","(4.8, 6.6, 6.481481481481481)"
15-12-2022 11:45:34.719760,"(2.6, 2.96, 2.8968421052631577)","(31.0, 75.0, 68.33333333333333)","(71.0, 160.0, 138.125)","(51.0, 65.0, 63.75)","(4.8, 6.2, 6.023913043478261)","(5.5, 6.6, 6.276923076923077)","(5.5, 7.2, 7.034782608695652)","(4.8, 6.6, 6.4)"
15-12-2022 11:45:35.842258,"(2.6, 2.94, 2.91)","(31.0, 75.0, 69.73684210526315)","(71.0, 160.0, 146.0)","(51.0, 65.0, 63.75)","(4.8, 6.6, 6.1421052631578945)","(5.5, 6.4, 6.276923076923077)","(5.5, 7.2, 7.034782608695652)","(4.8, 6.6, 6.36)"
15-12-2022 11:45:37.007312,"(2.6, 2.96, 2.9466666666666668)","(31.0, 75.0, 69.73684210526315)","(71.0, 160.0, 146.0)","(51.0, 65.0, 63.75)","(4.8, 6.4, 6.178947368421053)","(5.5, 6.4, 6.233333333333333)","(5.5, 7.2, 7.029629629629629)","(4.8, 6.6, 6.36)"
15-12-2022 11:45:38.119653,"(2.6, 2.96, 2.95)","(31.0, 75.0, 68.33333333333333)","(71.0, 160.0, 146.0)","(51.0, 65.0, 63.75)","(4.8, 6.4, 6.23448275862069)","(5.5, 6.4, 6.233333333333333)","(5.5, 7.2, 7.094736842105263)","(4.8, 6.6, 6.352941176470588)"
15-12-2022 11:45:39.230263,"(2.6, 2.94, 2.8929411764705883)","(31.0, 75.0, 68.33333333333333)","(71.0, 160.0, 146.0)","(51.0, 65.0, 63.75)","(4.8, 6.4, 6.178947368421053)","(5.5, 6.4, 6.233333333333333)","(5.5, 7.2, 7.12)","(4.8, 6.6, 6.2477611940298505)"
