,Farmor Hype,Pump My Tyre,Rosdue Kodiak,Ninja Redemption,On Any Day,Magique Noir,Champagne Ivy,Wild Apatite
09-01-2023 11:26:07.757028,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.2)"
09-01-2023 11:26:08.989566,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.2)"
09-01-2023 11:26:10.170035,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.2)"
09-01-2023 11:26:11.473165,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.2)"
09-01-2023 11:26:12.912887,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.2)"
09-01-2023 11:26:14.287778,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.2)"
09-01-2023 11:26:15.570007,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.2)"
09-01-2023 11:26:16.969311,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.2)"
09-01-2023 11:26:18.259388,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.2)"
09-01-2023 11:26:19.481800,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 11.9)"
09-01-2023 11:26:20.708517,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 100.0, 58.75)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 11.9)"
09-01-2023 11:26:21.912584,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 100.0, 58.75)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 11.9)"
09-01-2023 11:26:23.096678,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 100.0, 58.75)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:24.367736,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 100.0, 58.75)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:25.643150,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 100.0, 58.75)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:26.775795,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 100.0, 58.75)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:28.062260,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 100.0, 58.75)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:29.274334,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 100.0, 58.75)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 71.71428571428572)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:30.413565,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 100.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:31.759092,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:32.974939,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:34.120890,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:35.314420,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:36.499874,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:37.650310,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:38.811347,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:39.963629,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:41.129010,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:42.372589,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:43.488236,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:44.642815,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:46.061416,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:47.197908,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:48.321224,"(2.2, 3.3, 2.5300000000000002)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.399999999999999)"
09-01-2023 11:26:49.409326,"(2.2, 2.86, 2.365)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.14)"
09-01-2023 11:26:50.557790,"(2.2, 2.84, 2.4953846153846153)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.14)"
09-01-2023 11:26:51.666126,"(2.2, 2.84, 2.4953846153846153)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.6)"
09-01-2023 11:26:52.878677,"(2.2, 2.84, 2.4953846153846153)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.6)"
09-01-2023 11:26:54.115287,"(2.2, 2.84, 2.4953846153846153)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.6)"
09-01-2023 11:26:55.280901,"(2.2, 2.84, 2.4953846153846153)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.6)"
09-01-2023 11:26:56.485217,"(2.2, 2.84, 2.4953846153846153)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 16.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.6)"
09-01-2023 11:26:57.648528,"(2.2, 2.84, 2.4953846153846153)","(5.0, 10.0, 6.691666666666666)","(12.0, 26.0, 19.785714285714285)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.6)"
09-01-2023 11:26:58.962969,"(2.2, 2.84, 2.4953846153846153)","(5.0, 22.0, 5.818181818181818)","(12.0, 26.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.6)"
09-01-2023 11:27:00.261947,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 58.75)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.6)"
09-01-2023 11:27:01.689331,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 100.0, 58.75)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.6)"
09-01-2023 11:27:03.044942,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 100.0, 58.75)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.6)"
09-01-2023 11:27:04.363481,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 100.0, 58.75)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 13.4)"
09-01-2023 11:27:05.910328,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 100.0, 58.75)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 13.4)"
09-01-2023 11:27:07.402211,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 100.0, 58.75)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.8)"
09-01-2023 11:27:08.722298,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 100.0, 58.75)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.8)"
09-01-2023 11:27:10.126671,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 100.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.866666666666667)"
09-01-2023 11:27:11.396074,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.866666666666667)"
09-01-2023 11:27:12.656448,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.866666666666667)"
09-01-2023 11:27:13.908150,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.866666666666667)"
09-01-2023 11:27:15.142135,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.866666666666667)"
09-01-2023 11:27:16.421842,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.866666666666667)"
09-01-2023 11:27:17.688349,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.866666666666667)"
09-01-2023 11:27:18.989317,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 12.222222222222221)"
09-01-2023 11:27:20.256261,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 15.5, 13.58125)"
09-01-2023 11:27:21.553992,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 13.58125)"
09-01-2023 11:27:22.817928,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 13.58125)"
09-01-2023 11:27:24.110108,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 13.58125)"
09-01-2023 11:27:25.413101,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 14.5, 15.146666666666667)"
09-01-2023 11:27:26.638953,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 15.146666666666667)"
09-01-2023 11:27:27.864231,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 15.146666666666667)"
09-01-2023 11:27:29.175060,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 15.146666666666667)"
09-01-2023 11:27:30.483981,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 15.146666666666667)"
09-01-2023 11:27:31.744272,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 15.146666666666667)"
09-01-2023 11:27:33.008271,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 15.146666666666667)"
09-01-2023 11:27:34.233019,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 15.146666666666667)"
09-01-2023 11:27:35.419411,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 15.146666666666667)"
09-01-2023 11:27:36.673984,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 15.146666666666667)"
09-01-2023 11:27:37.828928,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 15.146666666666667)"
09-01-2023 11:27:39.016055,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 15.146666666666667)"
09-01-2023 11:27:40.112248,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.0)"
09-01-2023 11:27:41.203030,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 17.333333333333332)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 17.816666666666666)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.0)"
09-01-2023 11:27:42.245276,"(2.2, 2.84, 2.4953846153846153)","(5.0, 11.0, 5.818181818181818)","(12.0, 29.0, 16.884615384615387)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 16.614285714285714)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.8)"
09-01-2023 11:27:43.272409,"(2.2, 2.84, 2.4953846153846153)","(5.0, 10.5, 7.9)","(12.0, 29.0, 16.884615384615387)","(31.0, 110.0, 54.72727272727273)","(10.0, 19.5, 16.614285714285714)","(31.0, 130.0, 67.84615384615384)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.8)"
