,Thornbird,Sunshine Banjo,Lady Swiss,Pound Down,Sweet Kris,Flight To Mars,Hes A Minstrel
09-01-2023 14:02:40.332713,"(8.5, 10.5, 9.740625)","(2.8, 3.15, 3.1386666666666665)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 104.28571428571429)","(2.7, 3.0, 2.9692307692307693)","(4.8, 7.8, 7.387878787878788)","(8.0, 24.0, 22.615384615384617)"
09-01-2023 14:02:41.353891,"(8.5, 10.5, 9.740625)","(2.8, 3.15, 3.1386666666666665)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 104.28571428571429)","(2.7, 3.0, 2.9692307692307693)","(4.8, 7.8, 7.387878787878788)","(8.0, 24.0, 22.615384615384617)"
09-01-2023 14:02:42.413717,"(8.5, 10.5, 9.740625)","(2.8, 3.15, 3.1386666666666665)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 108.18181818181819)","(2.8, 3.0, 2.977777777777778)","(4.6, 7.8, 7.387878787878788)","(8.0, 24.0, 22.55357142857143)"
09-01-2023 14:02:43.433564,"(8.5, 10.5, 9.725)","(2.8, 3.15, 3.1386666666666665)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 104.28571428571429)","(2.8, 3.0, 2.9692307692307693)","(4.6, 7.8, 7.387878787878788)","(8.0, 24.0, 22.55357142857143)"
09-01-2023 14:02:44.440858,"(8.5, 10.5, 9.725)","(2.8, 3.15, 3.1386666666666665)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 104.28571428571429)","(2.8, 3.0, 2.977777777777778)","(4.6, 7.8, 7.387878787878788)","(8.0, 24.0, 22.434782608695652)"
09-01-2023 14:02:45.482152,"(8.5, 10.5, 9.725)","(2.8, 3.15, 3.1386666666666665)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 104.28571428571429)","(2.7, 3.0, 2.9692307692307693)","(4.6, 7.8, 7.387878787878788)","(8.0, 24.0, 22.428571428571427)"
09-01-2023 14:02:46.547798,"(8.5, 10.5, 9.725)","(2.8, 3.15, 3.1386666666666665)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 104.28571428571429)","(2.7, 3.0, 2.9692307692307693)","(4.6, 7.8, 7.387878787878788)","(8.0, 24.0, 22.833333333333332)"
09-01-2023 14:02:47.580501,"(8.5, 10.5, 9.725)","(2.8, 3.15, 3.1386666666666665)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 104.28571428571429)","(2.7, 3.0, 2.9692307692307693)","(4.6, 7.8, 7.387878787878788)","(8.0, 24.0, 22.782608695652172)"
09-01-2023 14:02:48.603705,"(8.0, 10.5, 9.725)","(2.7, 3.15, 3.1386666666666665)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 104.28571428571429)","(2.6, 3.0, 2.9692307692307693)","(5.0, 7.8, 7.387878787878788)","(10.0, 24.0, 22.956521739130434)"
09-01-2023 14:02:49.598564,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.092)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 104.28571428571429)","(2.6, 3.0, 2.9692307692307693)","(5.0, 7.8, 7.387878787878788)","(10.0, 24.0, 22.956521739130434)"
09-01-2023 14:02:50.625468,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.092)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 104.28571428571429)","(2.6, 3.0, 2.9692307692307693)","(5.0, 7.8, 7.387878787878788)","(10.0, 24.0, 22.956521739130434)"
09-01-2023 14:02:51.673102,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.092)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 104.28571428571429)","(2.6, 3.0, 2.9692307692307693)","(5.0, 7.8, 7.387878787878788)","(10.0, 24.0, 22.956521739130434)"
09-01-2023 14:02:52.792024,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.0244444444444443)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 98.5)","(2.6, 3.0, 2.977777777777778)","(5.0, 7.8, 7.387878787878788)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:02:53.873955,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.02)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 98.5)","(2.6, 3.0, 2.977777777777778)","(5.0, 7.8, 7.387878787878788)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:02:54.963510,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.0152941176470587)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 98.5)","(2.6, 3.0, 2.9692307692307693)","(5.0, 7.8, 7.387878787878788)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:02:56.019028,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.0152941176470587)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 98.5)","(2.6, 3.0, 2.977777777777778)","(5.0, 7.8, 7.314285714285714)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:02:57.108362,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.0152941176470587)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 98.5)","(2.6, 3.0, 2.977777777777778)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:02:58.135481,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.0152941176470587)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 98.5)","(2.6, 3.0, 2.9692307692307693)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:02:59.270978,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.0152941176470587)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 98.5)","(2.6, 3.0, 2.978181818181818)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:03:00.386801,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.0152941176470587)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 98.18181818181819)","(2.6, 3.0, 2.978823529411765)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:03:01.486648,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.0213793103448277)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 98.18181818181819)","(2.6, 3.0, 2.978823529411765)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:03:02.527096,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.0213793103448277)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 98.18181818181819)","(2.6, 3.0, 2.978823529411765)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:03:03.524268,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.0213793103448277)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 98.18181818181819)","(2.6, 3.0, 2.978823529411765)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:03:04.468676,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.0213793103448277)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 98.18181818181819)","(2.6, 3.0, 2.978823529411765)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:03:05.436523,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.0244444444444443)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 98.18181818181819)","(2.6, 3.0, 2.978823529411765)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:03:06.426389,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.02)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 100.83333333333333)","(2.6, 3.0, 2.992608695652174)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:03:07.552178,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.02)","(14.0, 29.0, 26.185185185185183)","(41.0, 130.0, 107.5)","(2.6, 3.05, 2.992608695652174)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:03:08.658203,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.02)","(14.0, 29.0, 25.48148148148148)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 2.9976190476190476)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:03:09.783234,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.02)","(14.0, 29.0, 25.73913043478261)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 2.995)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:03:10.899173,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.02)","(14.0, 29.0, 26.115384615384617)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 2.995)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:03:12.018665,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.02)","(14.0, 29.0, 26.115384615384617)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 2.995)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:03:13.210580,"(8.0, 10.5, 9.725)","(2.7, 3.1, 3.02)","(14.0, 29.0, 26.115384615384617)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 2.995)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:03:14.354717,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.1, 3.04)","(14.0, 29.0, 26.115384615384617)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 2.995)","(5.0, 7.8, 7.233333333333333)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:03:15.487342,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.1, 3.04)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 2.995)","(5.0, 7.8, 7.2214285714285715)","(10.0, 24.0, 23.045454545454547)"
09-01-2023 14:03:16.509097,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.1, 3.04)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 2.995)","(5.0, 7.8, 7.2214285714285715)","(10.0, 24.0, 24.846153846153847)"
09-01-2023 14:03:17.659777,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.1, 3.04)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 2.995)","(5.0, 7.8, 7.2214285714285715)","(10.0, 25.0, 25.142857142857142)"
09-01-2023 14:03:18.859670,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.1, 3.04)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 2.995)","(5.0, 7.8, 7.2214285714285715)","(10.0, 26.0, 25.032258064516128)"
09-01-2023 14:03:20.093368,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.1, 3.04)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 2.995)","(5.0, 7.8, 7.2214285714285715)","(10.0, 26.0, 25.032258064516128)"
09-01-2023 14:03:21.193074,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.1, 3.04)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 2.995)","(5.0, 7.8, 7.2214285714285715)","(10.0, 26.0, 25.032258064516128)"
09-01-2023 14:03:22.351543,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.1, 3.04)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 2.9976190476190476)","(5.0, 7.8, 7.2214285714285715)","(10.0, 26.0, 25.032258064516128)"
09-01-2023 14:03:23.499803,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.1, 2.908695652173913)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 2.9976190476190476)","(5.0, 7.8, 7.224)","(10.0, 26.0, 25.142857142857142)"
09-01-2023 14:03:24.602396,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.1, 2.908695652173913)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 3.0264285714285712)","(5.0, 7.8, 7.224)","(10.0, 26.0, 25.032258064516128)"
09-01-2023 14:03:25.684482,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.05, 2.9164285714285714)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 3.0264285714285712)","(5.0, 7.8, 7.224)","(10.0, 26.0, 25.032258064516128)"
09-01-2023 14:03:26.805611,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.05, 2.9042857142857144)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 3.0264285714285712)","(5.0, 7.8, 7.224)","(10.0, 26.0, 25.032258064516128)"
09-01-2023 14:03:27.887702,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.05, 2.9042857142857144)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 3.0264285714285712)","(5.0, 7.8, 7.457142857142857)","(10.0, 26.0, 25.142857142857142)"
09-01-2023 14:03:28.941681,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.0, 2.8755555555555556)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 3.0264285714285712)","(5.0, 7.8, 7.224)","(10.0, 26.0, 25.142857142857142)"
09-01-2023 14:03:29.956894,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.0, 2.869333333333333)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 3.032631578947368)","(5.0, 7.8, 7.224)","(10.0, 26.0, 25.142857142857142)"
09-01-2023 14:03:30.916654,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.0, 2.867)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 3.0264285714285712)","(5.0, 7.8, 7.224)","(10.0, 26.0, 25.142857142857142)"
09-01-2023 14:03:31.865711,"(8.0, 10.5, 9.697826086956521)","(2.7, 3.0, 2.867)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 105.76923076923077)","(2.6, 3.05, 3.0264285714285712)","(5.0, 7.8, 7.224)","(10.0, 26.0, 25.393939393939394)"
09-01-2023 14:03:32.988678,"(8.0, 10.5, 9.707142857142857)","(2.7, 3.0, 2.867)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 106.42857142857143)","(2.6, 3.05, 3.0028571428571427)","(5.0, 7.8, 7.224)","(10.0, 26.0, 25.264705882352942)"
09-01-2023 14:03:34.005068,"(8.0, 10.0, 9.885714285714286)","(2.7, 3.0, 2.867)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 106.42857142857143)","(2.6, 3.1, 2.995)","(5.0, 7.8, 7.224)","(10.0, 26.0, 25.264705882352942)"
09-01-2023 14:03:35.046963,"(8.0, 10.0, 9.885714285714286)","(2.7, 3.0, 2.867)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 103.52941176470588)","(2.6, 3.1, 2.9663636363636363)","(5.0, 7.8, 7.224)","(10.0, 26.0, 26.76923076923077)"
09-01-2023 14:03:36.083498,"(8.0, 10.0, 9.766666666666666)","(2.7, 3.0, 2.867)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 103.52941176470588)","(2.6, 3.1, 2.9663636363636363)","(5.0, 7.8, 7.224)","(10.0, 27.0, 26.272727272727273)"
09-01-2023 14:03:37.037263,"(8.0, 10.0, 9.885714285714286)","(2.7, 3.0, 2.867)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 103.52941176470588)","(2.6, 3.1, 2.9663636363636363)","(5.0, 7.8, 7.224)","(10.0, 27.0, 25.35)"
09-01-2023 14:03:38.009221,"(8.0, 10.0, 9.690909090909091)","(2.7, 3.0, 2.867)","(14.0, 29.0, 25.153846153846153)","(41.0, 130.0, 103.52941176470588)","(2.6, 3.1, 2.9663636363636363)","(5.0, 7.8, 7.224)","(10.0, 27.0, 25.35)"
09-01-2023 14:03:39.042741,"(8.0, 10.0, 9.6625)","(2.7, 3.0, 2.8951724137931034)","(14.0, 29.0, 25.428571428571427)","(41.0, 130.0, 103.52941176470588)","(2.6, 3.1, 2.9663636363636363)","(5.0, 7.8, 7.224)","(10.0, 27.0, 25.46153846153846)"
09-01-2023 14:03:40.005960,"(8.0, 10.0, 9.6625)","(2.7, 3.0, 2.853846153846154)","(14.0, 29.0, 25.59259259259259)","(41.0, 130.0, 103.52941176470588)","(2.6, 3.1, 2.9663636363636363)","(5.0, 7.8, 7.224)","(10.0, 27.0, 26.4375)"
09-01-2023 14:03:40.970809,"(8.0, 10.0, 9.6625)","(2.7, 3.0, 2.8689655172413793)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 103.52941176470588)","(2.6, 3.1, 2.9986206896551724)","(5.0, 7.8, 7.224)","(10.0, 27.0, 26.11764705882353)"
09-01-2023 14:03:42.000669,"(8.0, 10.0, 9.6625)","(2.7, 3.0, 2.8689655172413793)","(14.0, 29.0, 26.125)","(41.0, 130.0, 103.52941176470588)","(2.6, 3.1, 2.9986206896551724)","(5.0, 7.8, 7.224)","(10.0, 27.0, 25.0)"
09-01-2023 14:03:42.976030,"(8.0, 10.0, 9.6625)","(2.7, 2.98, 2.9028571428571426)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 103.52941176470588)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(10.0, 27.0, 25.0)"
09-01-2023 14:03:44.016023,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.98, 2.854)","(14.0, 29.0, 26.125)","(41.0, 130.0, 103.52941176470588)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(10.0, 28.0, 26.56)"
09-01-2023 14:03:44.997195,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.849655172413793)","(14.0, 29.0, 26.125)","(41.0, 130.0, 103.52941176470588)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(10.0, 28.0, 26.07142857142857)"
09-01-2023 14:03:45.945100,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.849655172413793)","(14.0, 29.0, 26.125)","(41.0, 130.0, 103.52941176470588)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(10.0, 28.0, 25.652173913043477)"
09-01-2023 14:03:46.879783,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.8575999999999997)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 109.54545454545455)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(10.0, 28.0, 25.652173913043477)"
09-01-2023 14:03:47.799930,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.8575999999999997)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 109.54545454545455)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(10.0, 28.0, 26.097560975609756)"
09-01-2023 14:03:48.804295,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.8575999999999997)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 109.54545454545455)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(10.0, 28.0, 26.097560975609756)"
09-01-2023 14:03:49.813178,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.8575999999999997)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 109.54545454545455)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(11.0, 28.0, 26.097560975609756)"
09-01-2023 14:03:50.807511,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.849655172413793)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 109.54545454545455)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(11.0, 28.0, 25.142857142857142)"
09-01-2023 14:03:51.843090,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.849655172413793)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 109.54545454545455)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(11.0, 28.0, 25.142857142857142)"
09-01-2023 14:03:52.822154,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.849655172413793)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 89.5)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(11.0, 28.0, 27.285714285714285)"
09-01-2023 14:03:53.769014,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.849655172413793)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 89.5)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(11.0, 28.0, 26.80952380952381)"
09-01-2023 14:03:54.760966,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.849655172413793)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 89.5)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(11.0, 28.0, 26.823529411764707)"
09-01-2023 14:03:55.690120,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.849655172413793)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 89.5)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(11.0, 28.0, 25.333333333333332)"
09-01-2023 14:03:56.710962,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.849655172413793)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 89.5)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(11.0, 28.0, 27.2)"
09-01-2023 14:03:57.747562,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.849655172413793)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 89.5)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(11.0, 28.0, 27.2)"
09-01-2023 14:03:58.772868,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.849655172413793)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 89.5)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.457142857142857)","(11.0, 28.0, 27.2)"
09-01-2023 14:03:59.761670,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.849655172413793)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 89.5)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(11.0, 28.0, 27.2)"
09-01-2023 14:04:00.778207,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.849655172413793)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 89.5)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(11.0, 28.0, 27.733333333333334)"
09-01-2023 14:04:01.777165,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.849655172413793)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 89.5)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(11.0, 28.0, 27.84)"
09-01-2023 14:04:02.771729,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.849655172413793)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 89.5)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(11.0, 28.0, 27.84)"
09-01-2023 14:04:03.768024,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.96, 2.8177777777777777)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 89.5)","(2.6, 3.1, 2.991111111111111)","(5.0, 7.8, 7.224)","(11.0, 28.0, 27.84)"
09-01-2023 14:04:04.859052,"(8.0, 10.0, 9.666666666666666)","(2.7, 2.94, 2.831111111111111)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 89.5)","(2.6, 3.1, 2.9663636363636363)","(5.0, 7.8, 7.224)","(11.0, 28.0, 27.84)"
09-01-2023 14:04:05.845447,"(8.0, 10.0, 9.67142857142857)","(2.7, 2.94, 2.84)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 89.5)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(11.0, 28.0, 27.84)"
09-01-2023 14:04:06.865273,"(8.0, 10.0, 9.67142857142857)","(2.7, 2.94, 2.816470588235294)","(14.0, 29.0, 25.82758620689655)","(41.0, 130.0, 101.07142857142857)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(11.0, 28.0, 27.84)"
09-01-2023 14:04:07.938919,"(8.0, 10.0, 9.68)","(2.7, 2.92, 2.7768421052631576)","(14.0, 29.0, 25.82758620689655)","(51.0, 130.0, 101.07142857142857)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(13.0, 28.0, 27.243243243243242)"
09-01-2023 14:04:08.943582,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.833846153846154)","(16.0, 29.0, 25.82758620689655)","(51.0, 130.0, 101.07142857142857)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(13.0, 29.0, 27.243243243243242)"
09-01-2023 14:04:09.947785,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.818181818181818)","(16.0, 29.0, 25.82758620689655)","(51.0, 130.0, 101.07142857142857)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(13.0, 29.0, 27.076923076923077)"
09-01-2023 14:04:10.967247,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.822608695652174)","(16.0, 29.0, 26.24)","(51.0, 130.0, 101.07142857142857)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(13.0, 29.0, 27.076923076923077)"
09-01-2023 14:04:11.954601,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.822608695652174)","(16.0, 29.0, 25.714285714285715)","(51.0, 130.0, 101.07142857142857)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(13.0, 29.0, 27.076923076923077)"
09-01-2023 14:04:12.902384,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.8610526315789473)","(16.0, 29.0, 25.714285714285715)","(51.0, 130.0, 101.07142857142857)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(13.0, 29.0, 27.076923076923077)"
09-01-2023 14:04:13.860363,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.869310344827586)","(16.0, 29.0, 25.714285714285715)","(51.0, 130.0, 101.07142857142857)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(13.0, 29.0, 27.076923076923077)"
09-01-2023 14:04:14.819960,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.869310344827586)","(16.0, 29.0, 25.714285714285715)","(51.0, 130.0, 101.07142857142857)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(13.0, 29.0, 26.272727272727273)"
